name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
1wvj,-18.334,-5.322,6.925,-10.098,-5.329,-0.952,0.513,-0.646,30.900,0.561,8.500,6.73
1hvi,-31.849,-1.313,12.700,-19.164,-4.160,-1.317,4.670,-7.166,-20.429,6.706,33.400,10.92
1f5l,-11.437,-2.087,12.458,-8.061,-2.840,0.334,1.129,-0.352,-19.629,-0.000,0.000,5.28
1ony,-21.905,-5.657,10.525,-12.550,-3.964,-0.322,2.768,-4.090,5.286,1.681,14.600,6.77
1tq4,-16.044,-6.230,16.567,-12.086,-5.295,0.723,2.230,-1.596,33.957,-0.000,15.100,6.19
2arm,-6.669,-0.122,3.867,-6.606,-0.980,0.208,0.382,-0.999,25.514,1.570,6.000,8.13
1ikt,-13.225,-0.011,2.650,-10.685,-0.235,0.126,-0.060,-0.921,18.014,4.415,25.000,3.4
1i7z,-13.645,-0.700,4.725,-10.756,-0.007,-0.608,0.383,-1.279,18.557,3.152,3.900,6.4
1m7i,-16.244,-0.872,13.375,-15.096,-1.698,-3.751,4.533,-4.679,72.957,1.224,49.500,5.4
1jyq,-29.385,-7.435,15.983,-16.000,-8.639,-2.339,4.771,-5.014,43.671,1.644,22.000,8.7
1adl,-14.342,-1.646,2.867,-8.042,-1.188,0.000,-0.222,-1.404,34.071,6.686,20.600,5.36
1epo,-25.203,-2.277,10.575,-16.394,-4.525,-0.847,2.608,-3.895,-2.857,2.945,30.000,7.96
1bnu,-7.924,0.524,5.892,-7.838,-1.164,-0.093,0.579,-0.682,14.529,1.557,4.300,9.7
1pph,-16.917,-1.968,9.783,-10.777,-3.408,-0.092,1.519,-2.655,-0.800,2.164,2.100,5.92
1k1m,-19.512,-2.237,10.717,-12.469,-3.631,-0.222,1.707,-3.167,3.429,2.692,2.000,7.4
2a5b,-9.737,-0.217,8.458,-8.381,-0.659,0.367,0.818,-0.579,5.100,3.482,7.200,3.93
1alw,-6.074,-0.772,2.092,-4.285,-0.115,0.087,0.295,-0.424,-0.400,1.644,6.800,6.52
1hms,-15.662,-1.739,2.308,-7.792,-1.280,0.000,-0.182,-0.578,3.400,6.670,30.100,6.37
1g7g,-20.992,-5.185,10.358,-14.221,-3.802,0.253,2.273,-3.194,15.971,1.603,21.000,6.6
2h4g,-12.823,-4.058,6.700,-8.912,-2.942,0.647,0.622,-1.039,41.171,2.537,4.300,6.52
1r1h,-19.708,-1.398,8.850,-14.609,-2.833,-1.019,1.461,-1.852,19.043,2.951,15.100,8.92
2gl0,-10.536,-0.608,8.542,-9.156,-1.574,-0.367,0.930,-0.651,14.914,1.854,11.200,4.82
1yqj,-20.812,-1.455,6.792,-14.331,-1.155,-0.291,1.141,-2.269,-6.914,4.306,3.600,8.14
1n46,-19.096,-0.540,7.075,-13.842,-1.993,0.013,0.411,-1.045,8.029,5.102,2.000,10.52
1jn4,-14.839,-1.899,15.708,-14.285,-3.416,-0.410,3.455,-2.747,22.314,0.084,25.300,4.95
1qaw,-13.908,-2.994,6.442,-8.687,-3.224,-0.839,0.431,-0.546,12.929,0.338,7.200,5.12
1mes,-24.428,-1.099,8.767,-16.385,-2.941,-0.148,1.445,-3.820,7.086,5.482,20.700,7.7
1bnw,-8.529,0.749,5.008,-6.978,-0.722,-0.944,0.555,-0.805,4.571,1.397,0.300,9.08
1uj6,-9.715,-3.525,9.100,-7.217,-4.873,-0.264,0.830,-0.571,52.900,-0.000,21.900,3.05
1ghy,-11.871,-1.515,10.783,-10.177,-1.822,-0.201,0.946,-0.575,4.114,0.462,0.000,8.1
1w5x,-26.233,-1.382,13.033,-22.157,-3.388,-0.955,3.345,-4.916,41.700,2.816,32.300,8.4
2j2u,-17.431,-0.242,7.750,-14.230,-0.384,-1.111,0.820,-1.505,-13.357,0.767,3.000,7.33
1c5q,-7.689,-1.712,7.550,-8.154,-2.156,0.233,0.523,-0.127,32.614,-0.000,0.000,6.36
1jfh,-8.458,-0.368,5.917,-7.394,-1.002,-1.298,1.513,-1.314,27.529,1.289,30.100,2.05
1b40,-28.814,-7.055,13.267,-16.488,-5.827,-0.470,1.842,-2.040,-11.371,1.747,36.500,7.28
2ewb,-9.949,1.980,4.867,-6.472,-0.253,0.294,0.575,-1.304,-67.386,1.225,8.000,6.1
1ai7,-5.342,-0.014,1.958,-4.702,-0.020,0.000,0.053,-0.015,7.329,1.767,1.500,4.09
1utj,-8.664,-2.170,3.742,-5.307,-1.642,-0.072,0.158,-0.111,-5.786,-0.000,4.100,3.84
1d7i,-4.999,-0.274,0.925,-3.259,-0.489,0.011,0.011,-0.047,4.571,1.924,5.100,3.6
1m2r,-12.430,-0.243,7.975,-9.706,-1.278,-1.127,0.717,-0.171,19.000,2.722,3.000,6.46
1oss,-7.789,-1.848,6.775,-5.973,-1.660,0.278,0.379,-0.116,-2.286,-0.000,0.000,4.79
1ugp,-3.734,-0.382,1.942,-2.776,-0.125,0.000,0.047,-0.049,1.714,1.097,2.100,2.89
2bpy,-23.121,-0.809,9.650,-16.279,-1.841,-0.993,2.135,-3.936,-15.229,2.962,22.000,7.4
1a99,-11.262,-4.108,4.367,-5.303,-2.041,0.241,0.164,-0.114,-12.743,0.716,13.700,5.7
2c3l,-10.499,-0.486,5.300,-7.417,-0.714,0.003,0.383,-0.416,6.457,3.955,0.000,5.07
1tog,-10.088,-2.594,3.417,-5.495,-2.098,-0.004,0.207,-0.321,11.257,1.981,4.500,3.22
2fqx,-15.061,-2.843,10.658,-10.588,-4.276,0.058,1.038,-0.767,17.429,1.512,6.800,7.15
1g98,-12.447,-2.190,10.742,-8.168,-4.533,-0.566,1.032,-0.646,7.629,-0.000,25.600,5.7
2a5c,-10.610,-0.875,8.425,-7.742,-1.272,-0.773,1.158,-0.870,9.943,2.344,8.200,4.62
1b3l,-24.613,-6.930,11.375,-12.449,-5.567,-0.511,1.399,-1.225,-19.757,1.074,31.200,5.89
1c5s,-8.427,-2.009,7.567,-7.424,-2.306,0.233,0.449,-0.139,18.557,-0.000,0.000,6
1hih,-25.868,-1.667,8.292,-15.245,-3.786,-0.536,2.016,-4.353,-12.157,5.000,28.500,8.05
1c3x,-7.466,-0.956,7.592,-6.044,-1.160,0.105,0.118,-0.031,-9.486,-0.000,0.000,3.68
1nfu,-14.259,-0.790,9.158,-13.743,-0.664,-0.004,0.951,-1.249,18.186,1.940,1.700,7.74
1uwu,-9.876,-3.925,7.733,-8.024,-4.004,-0.144,0.470,-0.314,63.429,-0.000,14.800,5.98
1ew9,1.059,1.622,3.758,-1.916,-0.075,-0.294,0.081,-0.039,21.400,-0.000,1.600,3.22
2h5a,-9.627,-2.292,9.058,-6.888,-4.494,-1.973,0.785,-0.515,67.771,-0.000,12.200,5.1
2aqu,-27.484,-1.481,10.417,-17.847,-4.033,-1.017,3.271,-4.945,3.271,5.400,29.700,9.32
1yds,-12.857,-2.109,7.300,-8.539,-1.460,-0.290,0.742,-0.455,0.643,2.487,0.800,5.92
1pkx,-26.250,-3.044,14.983,-14.888,-7.474,-0.942,1.173,-0.845,-45.300,-0.000,12.000,6.92
1e2k,-13.099,-1.055,6.375,-9.289,-1.729,0.202,0.533,-0.595,1.586,3.306,8.300,4.94
1nli,-10.107,-1.297,8.433,-6.250,-2.649,-0.048,0.119,-0.043,-4.186,1.393,0.000,3.59
2c97,-11.588,-0.872,7.858,-8.798,-2.727,-0.816,0.399,-0.442,32.671,2.225,6.100,6.14
1siv,-27.566,-3.053,10.158,-15.714,-5.622,-1.295,2.174,-3.232,-16.243,2.681,30.600,8.08
1v2k,-18.295,-0.404,7.000,-14.407,-0.027,-0.304,0.357,-1.154,-14.200,2.947,0.000,6.19
1hsh,-25.353,-1.371,10.058,-16.935,-1.794,-1.336,2.231,-3.302,-16.114,4.397,25.300,9.42
1afl,-10.255,-3.369,14.417,-9.216,-2.991,-0.709,3.519,-1.935,28.186,0.084,19.800,6.28
1hyo,-6.011,0.694,6.317,-6.583,-2.235,-0.015,0.428,-0.546,21.571,0.527,5.500,4.07
1cbx,-9.558,-1.866,6.267,-7.652,-2.448,0.316,0.582,-0.569,18.743,0.970,6.900,6.35
1c5c,-22.539,-3.525,7.592,-9.752,-2.892,-0.244,0.950,-0.853,-67.986,3.765,2.900,6.96
1ghz,-10.483,-1.828,9.708,-8.324,-2.482,0.449,0.887,-0.359,-8.129,-0.000,0.000,4.8
1add,-10.471,-0.883,10.025,-10.063,-2.324,-0.619,1.007,-0.652,24.257,0.084,10.200,6.74
2fx6,-7.693,-0.417,7.342,-6.611,-1.494,-0.004,0.108,-0.035,-4.929,-0.000,0.000,3.7
1fzm,-39.454,-5.283,20.258,-22.946,-7.255,-1.684,5.612,-6.996,-34.257,4.261,47.700,7.7
1qhc,-15.477,-4.539,17.883,-14.881,-4.221,0.150,5.795,-3.911,31.157,-0.000,23.300,7.57
1c5p,-7.263,-1.670,6.950,-6.119,-1.982,0.292,0.396,-0.079,7.614,-0.000,0.000,4.68
1j01,-12.975,-1.681,7.808,-9.242,-3.825,-1.221,0.626,-0.514,24.514,0.084,16.300,6.47
1mmq,-14.074,0.995,6.175,-10.894,-2.839,-0.333,0.703,-1.153,-22.457,0.357,11.000,7.52
2f7p,-15.256,-3.052,7.692,-8.933,-3.045,-0.658,0.700,-0.833,-5.171,0.527,11.500,6.6
1d6w,-18.803,-1.203,9.608,-13.541,-2.278,0.410,1.524,-2.290,-0.686,4.500,5.000,5.96
1c5n,-7.400,-1.811,7.050,-7.592,-1.706,0.176,0.532,-0.077,25.814,-0.000,0.000,4.7
1a4k,-13.706,-0.661,5.617,-10.361,-0.527,-0.490,0.814,-1.311,-13.786,1.180,4.300,8
1drj,-11.738,-3.452,7.250,-6.834,-5.545,-0.987,0.258,-0.059,48.071,-0.000,4.500,7.4
1ocq,-15.772,-6.014,8.875,-9.105,-5.560,-0.359,1.342,-1.131,38.557,0.084,23.700,5.19
1nvr,-21.275,-2.592,5.892,-12.913,-2.126,0.018,0.307,-0.568,2.200,6.110,4.100,8.11
1b58,-27.996,-7.209,13.858,-16.540,-6.076,-0.460,1.950,-2.114,-0.071,1.370,37.100,6.59
1hxw,-26.589,-0.945,9.408,-17.818,-2.941,-1.047,2.355,-5.234,12.014,5.298,25.200,10.82
1uw6,-13.537,-1.642,4.300,-7.386,-0.611,0.259,0.192,-0.290,-48.014,1.971,0.900,7.34
1mjj,-18.807,-1.180,7.542,-13.129,-2.585,-0.741,1.812,-2.342,16.329,4.107,20.900,8.74
1jak,-14.345,-4.722,7.650,-9.060,-3.595,-0.243,0.615,-0.389,22.700,0.267,6.800,5.57
1k4h,-13.138,-0.803,7.367,-8.446,-1.442,-0.066,0.421,-0.334,-23.814,2.532,6.200,5.11
1o2q,-12.653,-2.122,10.908,-11.648,-2.731,0.184,1.022,-0.693,29.800,0.716,4.200,7.68
1ele,-12.062,-0.533,7.000,-10.662,-1.411,-0.302,1.098,-1.521,29.914,2.667,8.600,6.85
1hwr,-17.945,-1.119,5.350,-11.678,-2.224,-0.166,0.665,-2.377,13.486,4.391,16.100,8.33
1gvw,-25.377,-2.508,10.708,-15.568,-3.764,-1.139,2.975,-3.895,0.014,5.112,36.300,6.96
1e4h,-10.267,-0.327,2.650,-6.135,-0.000,0.000,0.000,0.000,9.000,5.971,0.000,8.41
1b38,-11.011,-5.074,17.358,-12.149,-3.802,2.208,3.515,-2.060,52.943,1.854,17.600,6.6
1zdp,-5.694,1.991,4.733,-7.450,-1.569,0.160,0.664,-0.474,10.286,0.674,8.800,5.74
1zog,-12.887,0.054,3.883,-8.320,-0.052,-0.004,0.047,-0.094,-4.471,5.869,0.200,7.15
2cf8,-19.889,-1.952,8.875,-13.450,-2.234,0.410,0.646,-1.854,-6.571,3.864,4.600,8.1
1elr,-22.855,-6.102,10.167,-11.197,-6.036,-1.244,3.658,-3.643,-12.657,0.625,41.200,4.96
1fao,-19.180,-6.282,12.883,-8.818,-6.441,-5.376,3.865,-2.285,71.300,-0.000,23.200,7.37
1b32,-28.118,-7.075,12.758,-14.926,-5.982,-0.449,1.688,-1.785,-25.657,1.432,39.500,7.1
1ppi,-26.300,-5.103,18.192,-20.175,-7.009,-3.867,5.177,-4.559,106.771,0.504,54.200,5.01
1y1z,-13.139,-3.705,3.917,-6.028,-3.548,-0.943,0.151,-0.121,2.557,-0.000,4.500,3.08
1oz0,-35.446,-4.560,18.675,-17.527,-4.886,-1.597,3.696,-2.860,-111.343,3.881,18.300,7.7
1lrh,-6.883,2.034,2.475,-6.821,-0.000,0.091,0.256,-0.159,1.343,3.247,0.000,6.82
2ccc,-8.934,-0.306,4.033,-7.192,-1.178,0.000,0.000,0.000,2.814,1.422,0.000,7.76
1d2e,-16.657,-5.862,16.842,-12.922,-6.175,0.896,2.214,-1.522,38.100,-0.000,17.800,6
1x8d,-6.089,-0.530,3.783,-5.393,-1.621,-0.827,0.225,-0.060,35.514,0.963,8.800,2.21
1yqy,-9.575,2.053,7.008,-11.032,-1.556,-0.221,0.919,-1.343,6.943,-0.000,4.100,7.62
1oe8,-16.685,-4.480,6.575,-7.194,-4.371,-1.595,0.972,-0.686,1.557,0.777,17.900,5.52
1h1s,-16.237,-0.762,9.492,-11.823,-2.034,-0.657,1.162,-0.602,-2.186,3.391,6.200,8.22
2erz,-14.691,-1.113,6.367,-9.336,-1.939,-0.552,0.273,-0.679,0.643,3.081,0.000,5.66
1bxr,-15.441,-5.810,23.217,-15.027,2.147,0.546,2.786,-1.720,-2.100,1.854,20.000,3.4
2bza,-8.259,-1.783,3.908,-5.428,-1.412,-0.087,0.166,-0.104,-6.457,-0.000,4.500,2.8
1br6,-14.781,-1.433,10.667,-10.675,-3.076,0.802,0.952,-0.844,-8.614,2.774,2.600,3.22
1g1d,-9.099,0.983,4.925,-6.837,-0.621,-0.384,0.562,-0.647,-0.514,3.407,0.900,9.44
2gv6,-20.799,-2.953,11.525,-11.180,-3.734,-0.096,2.014,-3.326,-15.429,3.919,9.000,7.34
2bfr,-14.301,-3.577,15.183,-12.218,-3.059,0.124,2.130,-1.425,34.900,1.938,13.800,5.25
1gyx,-9.660,-1.947,2.892,-5.147,-1.485,0.000,0.104,-0.079,-3.471,1.981,0.000,2.48
1g52,-9.378,0.892,4.950,-6.994,-0.580,-0.390,0.567,-0.727,1.214,3.569,0.900,9.54
1c5o,-7.444,-1.811,6.375,-5.623,-1.844,0.293,0.394,-0.059,-1.114,-0.000,0.000,3.49
2bmk,-18.535,-5.395,9.708,-9.078,-3.044,-2.133,1.332,-0.659,6.671,1.624,13.000,5.62
2gsu,-8.584,1.147,12.142,-9.419,-1.685,-1.122,1.387,-0.834,32.471,1.938,7.600,3.59
2f8g,-21.036,-1.161,9.350,-15.492,-2.402,-0.390,1.721,-3.599,17.557,4.007,19.700,8.7
1jzs,-13.616,-0.738,6.658,-11.962,-1.871,-0.261,0.753,-1.633,26.700,1.720,31.000,6.6
2hu6,-13.797,-0.644,5.492,-11.862,-1.549,-0.478,0.737,-1.105,13.200,0.674,4.600,3.81
1ezq,-23.482,-3.544,11.658,-16.428,-2.632,0.037,1.450,-1.711,-0.957,3.880,12.500,9.05
1v1j,-14.740,-1.522,7.883,-7.724,-3.944,-0.445,0.418,-0.174,-39.757,-0.000,6.000,4.82
1t7j,-18.589,-0.806,8.483,-13.754,-1.669,-0.449,1.538,-3.029,2.400,3.058,18.300,8.7
