name,total,SMoG2016_KBP2016,SMoG2016_LJP,SMoG2016_Rotor,SMoG2016_lnMass,affinity
2qwc,-6.610,-138.093,83.538,6,5.674,3.55
3p7i,-4.658,-72.719,55.281,2,4.837,7.7
1usi,-7.046,-146.584,61.633,3,5.113,6.74
2vzr,-5.417,-89.225,63.096,1,5.268,4.28
4b5d,-8.662,-184.307,43.688,6,5.518,7.89
4a6c,-14.150,-393.593,119.251,17,6.598,7.92
3suu,-7.990,-202.022,123.401,8,5.873,8.52
3r6u,-5.732,-89.098,15.353,2,4.645,4.52
3vha,-9.054,-191.002,71.963,0,5.938,7.4
2hs1,-11.561,-305.259,107.645,13,6.305,8.48
2vba,-8.513,-171.175,35.662,3,5.447,4.6
3gxy,-5.135,-128.629,158.348,12,6.353,5.59
3n2v,-8.874,-208.579,83.427,8,5.858,7.51
4ai5,-6.347,-115.300,52.151,0,5.051,2.92
1y3p,-11.314,-346.260,219.720,10,6.557,4.82
1w0z,-8.590,-206.894,83.691,14,6.060,7.68
1u0g,-5.921,-114.066,67.417,5,5.308,6.15
1jet,-8.730,-218.527,85.189,15,5.853,7.25
1ydd,-4.471,-50.201,43.840,3,5.403,7.07
1b3g,-9.358,-243.564,92.835,17,5.967,6.7
3l7c,-7.180,-141.181,70.728,2,5.684,2.44
1ttm,-7.026,-129.902,60.675,2,5.734,7.35
1gvx,-12.491,-382.182,139.562,35,6.819,7.22
3p8n,-9.607,-264.310,142.705,19,6.766,9.28
3slz,-14.475,-487.698,234.784,31,6.812,6.99
2bal,-9.997,-226.147,64.923,5,5.943,6.31
1k21,-9.639,-234.062,74.475,14,6.090,8.38
4fut,-9.489,-227.226,97.593,8,6.229,6.51
3e85,-7.863,-170.106,64.309,4,5.357,5.38
3pwm,-11.542,-311.153,119.779,13,6.305,9.1
2e92,-6.692,-127.831,70.978,4,5.778,6.89
1utm,-5.556,-82.075,19.085,2,4.805,3.01
1lyx,-4.473,-63.777,54.587,3,5.050,4.54
3zsy,-8.215,-192.009,96.724,9,6.085,3.23
2cex,-7.102,-139.974,58.335,6,5.674,4.7
3ao5,-8.087,-141.139,21.444,1,5.687,2.23
2vvv,-9.712,-221.104,70.183,8,6.157,8.22
1ohr,-11.575,-307.860,116.832,12,6.343,8.7
3cda,-10.022,-268.461,131.454,14,6.457,7.58
1ws4,-6.235,-105.133,41.537,2,5.268,3
1drv,-10.328,-278.614,144.966,11,6.498,6.54
1w96,-9.882,-245.064,123.342,4,6.254,8.41
3el1,-12.410,-363.465,144.985,22,6.557,9.64
2doo,-9.250,-208.282,56.612,11,6.014,7.17
2fxu,-10.784,-288.879,107.751,20,6.557,8.15
2jdh,-6.180,-129.415,106.542,7,6.105,6.51
3g19,-5.868,-115.279,67.711,13,5.881,6.67
2wm0,-11.857,-312.526,116.554,11,6.438,4.52
2y5f,-10.532,-235.372,52.922,8,6.252,8.7
4ara,-10.564,-255.020,71.789,8,5.864,6.05
1zc9,-6.166,-119.337,75.311,4,5.522,3.22
3sfg,-5.935,-96.622,55.103,2,5.561,6.06
3d1y,-12.598,-361.343,149.517,16,6.509,8.22
1o0m,-6.083,-112.491,78.006,4,5.781,5.15
2w8y,-13.474,-360.589,128.663,2,6.062,9.09
3ejp,-8.596,-205.335,104.047,3,5.677,8.55
2q64,-11.839,-309.680,104.802,12,6.343,8.52
2xeg,-11.148,-352.316,168.052,31,6.615,10.7
2iw4,-5.231,-77.088,43.933,2,5.176,9.3
1f0r,-9.932,-225.832,75.324,5,6.118,7.66
2xxx,-5.593,-99.572,50.922,4,5.011,6.41
3i25,-14.079,-452.223,205.340,27,6.797,8.51
1wc1,-8.431,-178.360,69.351,8,6.260,4
3ovn,-6.857,-105.533,6.206,1,5.188,2.55
3t1m,-6.172,-131.826,106.158,8,6.062,3.04
1njs,-8.979,-236.391,126.021,14,6.301,7.82
3ime,-6.537,-103.237,16.490,1,5.088,3
2xxt,-6.948,-141.454,65.356,4,5.385,8.05
4b74,-9.007,-216.129,85.468,11,6.014,7.66
3s0b,-10.694,-248.859,54.653,2,5.390,6.49
2fgu,-12.428,-363.250,163.041,16,6.509,9.18
2boh,-9.926,-228.750,76.502,7,6.180,8.52
2boj,-5.403,-94.289,66.483,1,5.100,5.77
1tcx,-11.807,-314.599,99.375,16,6.289,6.95
1eld,-6.313,-194.736,205.279,12,6.164,6.7
3pgu,-6.173,-105.043,24.512,7,5.205,6.7
1v0l,-7.476,-152.580,68.074,2,5.522,7.55
1zpa,-10.917,-342.045,200.203,20,6.580,8.4
1fzk,-11.829,-393.021,214.219,31,6.856,8.4
1enu,-6.344,-107.746,43.419,0,5.176,5.08
2zx8,-9.028,-211.377,90.451,4,5.772,9.64
1nq7,-12.411,-287.456,30.338,6,5.830,6.8
2o4l,-11.339,-302.092,122.222,12,6.401,9.22
1mfa,-8.645,-204.989,107.185,7,6.187,5.04
3d52,-7.052,-185.362,156.579,5,5.844,3.28
2qu6,-12.503,-323.075,97.204,9,6.231,8.52
2vj8,-10.206,-278.033,123.158,13,5.994,8.7
2bz6,-9.067,-217.161,91.926,9,6.036,7.09
2yb0,-8.234,-165.104,43.454,2,5.430,3.85
2i4d,-11.890,-326.793,122.845,17,6.511,11.68
4aoi,-11.480,-265.355,55.594,3,5.867,8.4
1b0h,-11.294,-317.443,125.852,17,6.162,6.7
5tmp,-11.089,-319.254,168.236,17,6.821,7.47
1utn,-5.683,-91.346,27.510,1,4.683,3.49
1g2o,-8.708,-196.625,81.896,2,5.606,10.55
2q8h,-3.854,-31.705,29.809,1,4.852,3
2v57,-7.691,-137.460,27.305,0,5.348,7.1
1hlk,-8.110,-153.449,43.095,2,5.775,5
3kgq,-5.598,-104.852,67.003,5,5.258,2.3
3k37,-6.514,-137.772,82.971,9,5.800,8.92
2std,-9.580,-207.154,48.287,5,5.808,9.85
3vhc,-9.268,-200.905,80.782,0,6.007,8.89
3zt3,-9.328,-197.497,52.752,2,5.737,2.86
2hkf,-9.948,-305.201,149.271,33,6.769,6.38
2oc2,-11.848,-331.290,137.336,15,6.425,8.52
1d4l,-12.377,-321.535,109.616,9,6.424,8.77
3s3v,-8.801,-190.995,58.026,5,5.674,6.23
4hbm,-10.291,-241.942,76.835,7,6.107,7.92
1y0l,-9.651,-209.580,39.938,5,5.595,9
2wor,-6.700,-120.001,56.324,3,5.701,3.9
3tb6,-6.198,-105.393,40.731,0,5.011,5.08
3s9t,-7.207,-141.768,69.072,5,5.916,6.82
3hf8,-10.303,-265.874,120.287,9,6.268,6.51
3cke,-7.706,-167.356,64.030,13,6.036,6.1
1bnv,-6.954,-131.608,71.905,4,6.002,8.77
3f15,-7.476,-164.982,78.113,9,5.811,8.1
3obq,-7.323,-212.498,151.130,27,6.778,3.54
2ogy,-7.643,-168.030,83.581,10,6.129,4.48
3hl5,-6.199,-141.297,118.398,11,6.229,4.47
1zs0,-9.867,-224.303,63.826,7,5.989,6.15
2oi2,-6.451,-130.773,74.272,8,5.730,6.3
3qaa,-11.529,-325.162,142.811,15,6.384,11.54
3ahn,-11.461,-319.180,115.039,21,6.406,7.05
3ibu,-6.122,-101.496,20.979,10,5.469,9.15
2qi4,-11.533,-306.109,112.356,13,6.341,10.44
2x09,-7.529,-157.061,65.454,1,5.242,3.76
1swg,-7.227,-144.473,55.757,5,5.498,7.36
2vk2,-6.709,-126.436,53.178,1,5.171,6.89
3gta,-7.768,-169.412,86.325,9,6.225,4.28
3eb1,-6.002,-99.599,48.318,9,5.964,4.79
4avi,-7.306,-170.621,89.789,12,5.858,7.63
2wnj,-9.929,-233.765,78.111,4,5.734,6.48
1bdq,-11.549,-307.384,100.935,16,6.289,6.34
3e3c,-7.518,-155.321,45.315,10,5.599,5.62
3l4z,-8.357,-186.764,74.657,7,5.814,6.72
1lke,-11.134,-263.911,84.334,1,5.967,7.52
2vh0,-10.655,-243.197,60.716,8,6.262,8.51
1vfn,-5.382,-83.015,44.314,0,4.956,5.6
1uv6,-6.344,-106.036,18.340,4,4.991,5.12
1fkw,-8.220,-175.421,67.647,2,5.530,5.05
2wzm,-9.002,-222.579,115.064,11,6.435,5.22
1c84,-6.922,-146.572,83.509,4,5.557,5
1duv,-5.432,-107.354,87.735,8,5.674,11.8
3mof,-4.738,-65.370,27.561,1,4.522,3.07
4e0x,-7.011,-146.104,69.978,4,5.376,7.12
3p9t,-7.112,-167.649,123.262,2,5.663,6.2
1ydk,-6.709,-148.214,69.585,17,5.972,5.89
1ebw,-12.160,-352.669,132.202,23,6.468,9.05
1yp9,-10.182,-235.611,79.374,4,6.041,5.11
1ssq,-4.502,-58.006,35.596,2,4.804,6
3hku,-7.979,-156.709,55.391,3,5.826,8.3
1ii5,-5.643,-98.105,45.265,4,5.011,6.62
3f7g,-6.872,-153.420,94.674,12,6.143,7.37
2gh9,-12.383,-331.144,126.106,7,6.223,6
1c4u,-9.487,-257.688,156.591,9,6.365,10.37
1nvs,-11.696,-271.202,69.078,0,5.974,7.82
2c94,-9.274,-240.216,122.431,11,6.199,6.82
2rka,-5.566,-80.450,21.896,3,5.050,3
1d4k,-13.052,-372.572,160.000,12,6.550,9.22
1ajx,-12.845,-347.902,122.389,10,6.288,7.91
2p3b,-12.135,-407.694,221.920,31,6.812,8.48
1sv3,-5.977,-94.676,27.001,2,5.024,4.35
3kiv,-4.608,-72.193,48.443,5,4.884,4.7
1cnw,-6.059,-137.302,97.531,14,5.964,7.72
1g85,-6.517,-111.650,10.116,5,4.869,5.48
3tza,-6.718,-148.558,96.828,7,5.762,5.5
1gu1,-6.094,-115.074,67.419,1,5.159,4.52
1q1g,-8.658,-182.170,58.545,3,5.711,8.57
1fkn,-10.104,-341.017,200.990,35,6.795,8.8
3s56,-12.180,-353.064,158.505,16,6.509,9.62
3m3c,-5.605,-121.613,123.314,9,6.225,4.06
3vf7,-12.132,-331.394,123.450,14,6.399,9.1
3tkw,-11.399,-310.297,126.525,13,6.305,5.27
2wgj,-11.069,-259.490,71.487,5,6.110,8.7
1ppc,-9.392,-239.367,116.424,11,6.258,6.16
3cf8,-8.352,-172.904,66.264,1,5.711,4.9
2w8w,-7.738,-203.911,142.935,7,5.817,2.12
1q91,-8.846,-195.347,84.733,3,6.016,4.15
2weq,-8.688,-202.376,113.459,5,6.346,5.9
1ro6,-8.690,-177.294,40.191,4,5.617,6.46
3rz5,-6.867,-124.605,36.716,7,5.599,7.89
2igv,-5.685,-89.821,39.746,4,5.314,2.23
1q72,-8.057,-170.827,65.566,5,5.718,6.85
1f4x,-7.190,-162.706,92.361,7,5.681,5.59
3liw,-9.604,-246.033,110.186,12,6.191,7.6
1cny,-6.285,-132.351,76.472,16,6.172,7.85
3hig,-9.324,-216.285,73.623,5,5.646,7.89
1c1r,-7.809,-156.389,58.467,3,5.674,7.63
1o30,-7.404,-196.817,162.327,7,6.138,6.77
2idw,-11.336,-297.454,106.226,13,6.305,8.89
1v11,-8.886,-200.270,75.204,8,6.052,3.98
3ps1,-9.948,-249.489,107.176,6,5.927,10.17
1qb9,-9.430,-242.991,136.337,6,6.197,7.44
1fh9,-7.797,-187.260,120.773,2,5.684,6.43
2b7d,-7.728,-217.913,178.510,10,6.294,8.7
1nny,-10.031,-282.087,143.458,19,6.578,7.66
2w8j,-8.149,-206.134,123.077,7,5.817,2.96
2am4,-9.753,-238.428,104.168,9,6.342,3.72
2f34,-7.236,-150.638,78.577,6,5.872,6.89
3u90,-4.954,-69.388,26.760,12,5.584,4.62
2fzg,-4.959,-145.093,193.611,8,5.864,3.38
3t1l,-5.324,-90.236,73.645,7,5.870,3.26
1bwa,-14.628,-425.889,163.775,14,6.631,8.6
2gyi,-5.840,-103.351,43.790,4,5.018,7
3pcf,-5.164,-94.754,79.246,1,5.050,6.05
3spf,-8.040,-184.560,89.631,12,6.264,3.86
1o3d,-7.914,-187.289,115.059,3,5.796,7.13
1ppl,-9.597,-264.948,122.937,21,6.416,8.55
1kjr,-5.969,-133.771,127.421,10,6.377,6.06
1b4h,-9.230,-237.717,88.105,17,5.936,5.46
2nn7,-6.973,-127.756,37.958,6,5.549,6.52
3qnd,-5.480,-88.475,59.256,6,5.734,4.85
1m2q,-8.668,-181.280,59.437,1,5.613,6.1
1f4g,-9.308,-229.163,89.705,14,6.213,6.48
3nu5,-11.555,-300.856,96.493,13,6.225,8.35
1f74,-6.264,-137.990,89.515,10,5.681,3.05
3k5i,-5.455,-116.822,119.472,4,5.701,4.7
3l1n,-7.074,-131.338,9.991,14,5.546,5.63
3t0b,-7.561,-147.989,49.001,3,5.473,4.3
1dfo,-9.092,-221.963,97.177,11,6.155,6.7
2vw2,-5.891,-91.622,32.041,4,5.338,3.3
2vb8,-7.494,-137.145,31.044,2,5.347,4.6
3guz,-4.963,-68.263,32.206,3,4.998,4.38
3f8c,-12.101,-298.274,83.955,5,6.116,7.68
1ydb,-5.320,-72.462,35.808,3,5.403,8.24
2j79,-7.444,-162.843,81.853,1,5.258,5.96
1g35,-13.421,-370.788,129.314,13,6.496,8.14
3hx3,-10.706,-235.965,29.838,5,5.650,8
3ckp,-11.604,-306.992,104.728,14,6.303,6.35
1ogx,-9.192,-195.553,57.883,0,5.584,6.09
1bn3,-7.150,-129.540,56.830,3,5.919,9.89
2hmu,-8.974,-205.246,86.587,8,6.229,7.7
1ceb,-5.669,-95.071,47.327,2,5.063,6
3rux,-11.694,-309.822,117.313,11,6.348,9.28
3gcu,-13.129,-338.996,93.814,8,6.227,6.78
1w9u,-9.681,-279.796,178.757,13,6.523,6.09
1vzq,-11.639,-284.497,88.463,4,6.110,7.44
1gai,-11.673,-326.227,161.503,9,6.474,8
4alx,-9.595,-211.538,62.021,1,5.617,7.28
1a69,-7.338,-156.739,87.657,2,5.614,5.3
2xei,-10.966,-331.403,155.880,25,6.490,10.62
3sap,-7.211,-147.339,67.863,8,5.900,7.59
3cdb,-9.549,-254.258,133.644,14,6.485,7.02
3iub,-8.946,-194.764,63.563,5,5.844,4.54
2q8m,-7.742,-164.171,80.514,4,5.850,4.03
1ez9,-10.365,-280.259,135.374,14,6.505,5.1
2o4p,-11.369,-304.536,125.037,12,6.401,10.72
4e9u,-7.726,-215.566,160.149,6,5.602,5.82
2j47,-8.198,-200.054,115.298,6,5.887,5.41
1xh9,-12.220,-330.844,127.724,9,6.219,7.77
2gv7,-10.219,-280.306,145.739,14,6.547,7.85
2pvh,-9.359,-217.317,79.839,4,5.714,6.59
8cpa,-8.432,-229.996,139.378,14,6.140,9.15
1kc7,-4.061,-62.150,78.598,3,5.124,5.52
3uw5,-7.576,-175.998,102.209,11,6.213,7.85
3mv0,-6.848,-139.769,70.438,1,5.182,3.85
3cj5,-7.536,-156.370,76.931,8,6.172,6.34
1ql9,-10.887,-260.111,87.465,5,6.213,5.35
1elb,-6.877,-169.265,110.360,16,6.160,7.15
3t82,-7.150,-140.426,59.547,7,5.838,7
2vc7,-7.569,-166.724,63.802,10,5.603,3.36
1xka,-10.270,-244.204,69.367,9,5.967,6.88
4epy,-8.419,-166.256,43.528,5,5.903,3.47
1d4h,-13.780,-387.840,126.114,16,6.414,10
3moe,-5.271,-76.701,35.147,3,5.124,4.3
1gj8,-6.837,-177.260,153.768,5,5.838,6.96
2ca8,-5.661,-116.508,83.062,11,5.730,4.66
3nsn,-12.063,-340.787,147.566,17,6.723,7.19
3jrs,-8.412,-178.426,57.123,4,5.584,4.28
2wkz,-14.330,-410.286,134.060,18,6.542,8.77
1tjp,-8.592,-204.479,90.094,6,5.631,4.42
3f3t,-10.701,-258.303,82.206,6,5.989,4.59
3m35,-9.633,-215.707,69.731,8,6.279,7.22
4ehz,-9.409,-196.809,42.460,1,5.546,8
1m4h,-11.439,-380.901,192.326,37,6.842,9.52
3su0,-10.048,-265.991,141.525,11,6.592,6.79
2qpq,-5.293,-94.328,65.161,5,5.258,6.37
3pd9,-6.857,-130.553,54.310,1,5.221,6.22
2xef,-12.293,-414.340,182.900,43,6.827,9.84
2f2h,-11.214,-301.010,136.949,6,6.109,5.7
1li6,-5.801,-87.778,5.722,0,4.395,3.8
1a8i,-7.082,-133.580,58.822,1,5.514,5.52
3re4,-8.321,-172.998,63.131,2,5.674,7.4
1v1m,-9.077,-207.027,76.662,8,6.052,3.94
1lpk,-10.188,-253.205,98.286,8,6.057,7.55
1pyn,-8.640,-222.999,103.572,20,6.404,5.49
3gy7,-5.911,-100.931,36.771,1,4.796,4.52
2jfz,-10.396,-248.367,89.323,5,6.094,5.24
3ljo,-8.070,-183.526,84.166,9,5.959,6.62
2bq7,-9.974,-231.947,72.567,7,6.007,7.05
1msm,-12.621,-346.854,129.075,12,6.355,10.48
3kmy,-6.943,-128.791,48.309,3,5.451,4.49
1kzn,-9.491,-228.836,102.788,11,6.546,8.92
3a1c,-9.393,-223.560,96.164,8,6.225,4
3bzf,-12.287,-418.593,208.195,39,6.893,4.52
1aaq,-9.505,-279.303,152.831,21,6.360,8.4
3r1v,-9.597,-204.463,35.976,3,5.481,6.92
3dzt,-10.307,-249.016,43.585,16,5.782,7.22
4av5,-7.948,-178.780,98.434,4,5.914,7.21
2zn7,-8.351,-189.895,94.585,9,6.323,7.89
3f33,-7.157,-137.365,44.396,2,5.183,3.34
1c3e,-9.334,-239.524,116.783,11,6.178,6.59
2pu2,-7.234,-151.458,83.786,5,5.872,4.43
1g54,-7.127,-137.628,66.965,5,5.940,8.82
1lan,-4.465,-55.642,32.693,3,4.876,7.22
3u6h,-13.609,-371.668,128.712,8,6.273,9
3bgq,-10.295,-218.963,35.511,4,5.889,7.96
3pb7,-8.031,-163.358,40.955,9,5.769,5.74
2cc7,-6.402,-114.803,66.056,0,5.489,8.01
3hvh,-11.904,-322.366,136.618,8,6.284,8.52
3mf5,-9.103,-190.018,52.669,4,5.930,5.36
1dzk,-5.970,-131.843,96.896,3,5.113,6.1
2aoc,-11.340,-353.700,143.723,36,6.668,4.89
3f6e,-12.478,-341.917,130.569,11,6.325,2.38
1o5g,-7.670,-220.651,194.280,4,5.949,4.96
3lc3,-7.358,-144.291,61.553,4,5.747,5.23
1gcz,-8.103,-174.124,65.438,3,5.456,5.13
1o2w,-6.416,-149.948,134.558,6,6.103,5.85
1if8,-7.268,-141.664,58.206,7,5.917,9.64
3ies,-13.108,-356.652,132.329,9,6.419,9.92
1qan,-9.758,-223.917,68.006,7,5.954,4.48
3zze,-10.147,-231.412,63.555,5,5.884,8.89
3qox,-10.456,-252.665,80.958,7,5.954,6.57
4djy,-9.903,-228.135,77.338,3,5.847,8.27
3roc,-10.340,-248.402,82.506,8,6.107,8.19
3ppr,-6.119,-103.915,37.644,1,4.977,2.82
2qd6,-12.020,-313.997,99.302,13,6.356,8.68
1e5j,-9.614,-256.580,148.315,11,6.568,4
2v3d,-8.032,-173.983,63.271,4,5.394,3.94
2hzy,-5.746,-109.366,68.481,7,5.472,7.39
2zpk,-8.456,-248.609,148.043,27,6.670,7.76
3l6h,-5.866,-98.317,29.937,2,4.771,5.4
4f7v,-11.027,-299.318,140.929,11,6.452,5.38
1ctu,-8.087,-188.152,98.229,2,5.506,11.92
4djx,-9.011,-201.338,78.870,3,5.835,7.23
3dne,-8.388,-169.228,39.317,1,5.273,5.22
1uz1,-6.503,-125.857,60.509,1,5.082,6.89
3cs7,-10.774,-250.869,70.675,7,6.237,10.68
2nn1,-6.584,-112.247,34.101,4,5.434,5.82
3p2e,-9.538,-212.343,59.210,7,5.954,6.22
1r0p,-12.371,-319.629,120.058,2,6.147,8
1zsf,-11.530,-367.949,197.580,24,6.557,9.92
1gar,-9.326,-271.064,145.916,24,6.573,10
3f6g,-5.905,-101.515,34.669,3,4.884,4.72
1v2s,-5.958,-97.047,26.812,1,4.796,4.17
1rmz,-7.501,-156.221,61.641,8,5.756,8
1lag,-6.558,-122.979,43.212,3,5.044,6.3
2jdp,-5.483,-92.315,61.491,1,5.182,6.6
4rsk,-5.779,-98.305,69.245,4,5.781,4.32
3ekx,-12.006,-320.711,115.683,12,6.343,9.41
2zz1,-7.515,-171.804,107.156,4,5.829,4.54
1xk9,-8.413,-192.920,88.533,4,5.691,6.85
4djp,-11.026,-303.917,119.756,18,6.335,10.55
1tpw,-5.123,-76.052,39.732,4,5.142,3.3
2oxn,-6.026,-121.502,90.957,7,5.867,7.44
3d9z,-5.871,-82.576,34.933,2,5.617,8.7
3ppp,-5.724,-86.323,15.799,2,4.771,5.22
1dar,-5.717,-143.047,162.678,6,6.107,4.96
1gj7,-8.830,-211.999,111.638,3,5.892,7.89
3f5k,-13.309,-394.545,189.378,13,6.719,4.62
3czv,-5.303,-65.872,24.498,3,5.403,7.8
2zft,-9.059,-206.869,68.517,9,5.922,6.52
3ddg,-8.093,-184.513,85.824,5,5.639,6
2bpv,-11.912,-320.647,113.826,15,6.429,7.67
4g0z,-5.602,-108.391,103.775,4,5.911,2.21
1pa9,-5.403,-87.544,61.678,3,5.464,4.6
3sax,-7.273,-146.664,70.775,6,5.916,6.57
5std,-12.684,-304.050,53.072,5,5.930,10.49
4fcq,-9.834,-228.364,78.658,2,5.684,7
3f68,-9.546,-228.612,83.259,10,6.071,5.06
1v48,-7.805,-165.988,72.632,6,5.838,7.8
3i4y,-3.819,-106.883,189.334,0,5.182,7.05
1ec2,-13.623,-401.895,145.989,23,6.644,10
1g4o,-6.756,-121.699,47.785,5,5.670,8.25
1tx7,-6.537,-118.596,50.092,2,5.294,4.6
2j27,-4.667,-60.482,37.079,3,5.050,3.52
3iod,-9.204,-253.679,162.383,7,6.112,4.1
1kav,-6.269,-129.500,103.137,7,6.144,5.82
1ogz,-9.340,-201.627,60.593,0,5.584,5.85
1o5a,-7.378,-196.974,164.273,3,5.793,6.42
1pro,-13.421,-368.957,131.419,10,6.369,11.3
1qy2,-6.790,-127.008,39.982,2,5.025,5.74
2dri,-6.359,-123.069,64.355,0,5.011,6.89
3rz0,-6.756,-122.136,39.960,6,5.546,7.55
1n4h,-11.479,-253.040,18.872,5,5.704,6.55
1wvj,-7.804,-168.141,72.601,3,5.477,6.73
1hvi,-12.876,-396.704,174.118,25,6.678,10.92
2x95,-9.235,-246.826,119.732,16,6.211,4.95
2o4j,-14.090,-357.106,74.082,5,6.027,10.1
3n7h,-8.237,-168.637,35.484,4,5.253,4.5
1f5l,-5.854,-105.224,67.500,3,5.443,5.28
1ony,-7.914,-202.439,113.713,18,6.380,6.77
1tq4,-7.951,-174.160,90.428,6,6.107,6.19
2arm,-6.147,-123.272,86.296,5,5.670,7.68
1sl3,-9.997,-257.047,120.326,10,6.323,11.85
1ikt,-9.834,-223.078,36.921,13,5.864,3.4
1g74,-7.844,-169.621,36.969,15,5.643,6.52
4aj4,-7.141,-134.806,43.403,8,5.775,3.89
2uy0,-13.126,-378.580,146.787,18,6.582,6.92
3g2i,-7.682,-154.493,57.819,3,5.565,4.86
3kek,-12.091,-313.703,102.448,8,6.112,8.36
3pb8,-5.949,-95.068,22.540,4,5.031,5.24
4duh,-7.791,-161.220,65.997,7,5.961,5.18
2i4u,-11.887,-315.916,106.093,14,6.332,11.57
2qbu,-9.202,-214.418,82.725,7,5.954,6.19
3cr5,-4.624,-135.873,187.622,10,5.835,4.19
3t84,-6.817,-137.727,75.688,5,5.707,6.97
3cfn,-7.753,-176.600,100.571,3,5.701,5
1i7z,-9.914,-228.648,65.185,5,5.718,6.4
1m7i,-11.386,-321.368,168.083,12,6.708,5.4
1adl,-7.712,-158.894,31.261,14,5.718,5.36
2nnd,-7.222,-140.187,39.422,3,5.113,6.06
2jew,-7.100,-134.236,32.673,8,5.481,6.69
1epo,-9.274,-281.678,179.332,20,6.482,7.96
1o3p,-7.352,-184.398,139.843,4,5.821,6.66
1bnu,-7.080,-118.806,41.740,3,5.940,9.7
2zfp,-8.305,-182.308,68.007,7,5.781,5.17
3rwp,-10.130,-247.691,101.643,6,6.134,9.22
1pph,-8.483,-196.140,91.378,8,6.062,5.92
1k1m,-9.114,-228.988,119.283,9,6.231,7.4
1k6v,-13.618,-358.331,91.548,14,6.509,6.92
2a5b,-7.722,-155.405,64.681,2,5.660,3.93
3bxf,-7.793,-178.893,97.064,6,5.829,5.54
3egt,-8.358,-204.919,99.631,11,5.946,8.9
4e3g,-5.247,-71.273,25.552,1,4.927,4.97
1alw,-5.669,-82.033,25.205,3,5.204,6.52
2za5,-10.703,-243.070,65.818,3,6.024,8.43
1hms,-7.184,-146.687,32.625,15,5.643,6.37
3gss,-7.756,-204.992,121.944,20,6.414,5.82
2yxj,-12.848,-368.616,152.914,17,6.704,9.3
2i4w,-12.352,-350.838,129.779,21,6.591,11.59
1s5z,-8.160,-169.048,62.805,6,5.964,3.21
1g7g,-6.946,-201.024,153.913,22,6.396,6.6
3qxt,-9.243,-234.790,114.405,10,6.118,5.22
1bju,-7.477,-153.309,64.654,5,5.667,4.8
2wed,-9.737,-253.789,136.232,8,6.314,6.1
2h4g,-7.654,-145.014,49.136,5,5.919,6.52
1r1h,-10.296,-266.686,109.229,10,6.038,8.92
1o5r,-11.534,-287.327,74.519,11,6.101,8.12
2r5a,-5.261,-69.903,10.912,6,5.088,2.6
3aau,-7.647,-182.181,106.193,9,5.956,5.05
1fo0,-12.984,-481.933,292.850,37,6.891,5.59
3q44,-9.657,-253.552,114.466,12,6.029,6.31
3ljg,-10.950,-277.031,74.759,16,6.180,7.73
3bwj,-11.195,-317.803,120.190,25,6.564,6.5
2gl0,-7.968,-153.902,44.554,2,5.588,4.82
1yqj,-12.911,-322.469,82.321,5,6.127,8.14
1n46,-11.480,-288.847,97.504,4,5.906,10.52
1jn4,-8.824,-204.606,96.402,10,6.457,4.95
3dcc,-5.924,-85.261,36.834,2,5.617,8.96
1qaw,-8.425,-181.630,55.246,3,5.323,5.12
1mes,-13.511,-371.174,129.060,10,6.339,7.7
1bnw,-6.449,-96.751,25.436,5,5.823,9.08
3hkw,-10.036,-245.724,112.952,6,6.365,8.64
1uj6,-6.082,-123.509,77.799,6,5.447,3.05
1v2o,-7.393,-154.535,66.958,11,6.071,4.73
3sww,-7.011,-139.368,76.997,5,5.940,8.4
2y81,-11.103,-265.259,83.572,5,6.191,8.7
1ghy,-7.969,-172.623,77.577,2,5.542,8.1
1w5x,-14.613,-422.362,152.589,15,6.585,8.4
3ioc,-10.320,-235.611,62.685,6,6.004,3.68
3fv3,-9.363,-267.745,125.102,27,6.530,9.52
2xjj,-9.341,-200.949,58.150,2,5.731,6.51
1s39,-6.268,-109.724,47.648,0,5.082,7.7
2uy4,-5.303,-68.475,29.375,3,5.403,4.68
3ozr,-7.733,-181.185,104.952,6,5.832,5.15
2j2u,-10.158,-230.153,66.652,6,6.118,7.33
3r4m,-6.878,-129.416,57.200,2,5.460,5.92
1c5q,-6.993,-107.688,23.890,1,5.714,6.36
2ihj,-9.765,-274.225,163.987,12,6.449,4.59
3a5y,-9.795,-256.864,121.779,11,6.166,7.96
1jfh,-7.441,-150.471,71.388,6,5.997,2.05
1n0s,-8.177,-207.353,143.028,2,5.853,7.45
2ya8,-7.017,-145.126,68.482,7,5.653,5.75
3k4d,-5.811,-124.804,105.943,1,5.252,5.11
3zxz,-12.035,-288.029,60.584,5,5.919,8.4
1b40,-10.275,-275.200,101.824,17,6.050,7.28
3nu6,-11.442,-298.494,98.696,13,6.225,9.3
2xjx,-8.961,-201.133,81.693,5,6.017,9.15
3si3,-9.346,-218.973,75.682,8,5.867,4.16
2ewb,-6.218,-109.376,57.281,6,5.784,6.1
2nt7,-9.447,-221.197,90.688,10,6.449,6.52
4sga,-8.555,-211.545,105.573,12,6.157,7.3
2wyj,-9.723,-214.020,59.938,7,6.157,9
2ceq,-8.232,-189.473,88.083,1,5.319,7.28
1ai7,-5.569,-85.389,20.939,0,4.544,4.09
3o9p,-8.323,-212.445,102.468,15,5.972,6.52
