name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
1q1g,20.8716,-22.0033,-5.48,2.3602,0,136.8627,0,0.7846,0.3471,2.88,8.57
1xgi,11.8135,-21.7333,-5.48,2.6433,0,93.8678,0,5.3446,4.5752,1.3897,4.85
1uvt,31.5076,-33.7913,-5.48,1.0692,0,257.1978,0,0.5628,1.7209,2.0906,7.64
1t7d,5.1334,-17.8644,-5.48,2.7692,0,158.5124,0,3.491,9.24,6.0198,6.03
2gv7,28.635,-37.732,-5.48,6.2996,0,156.8452,0,1.3911,7.7059,2.7888,7.85
1fch,15.8361,-21.9097,-5.48,7.1652,0,157.7694,0,0.0944,5.9792,10.141,7.15
1c5p,20.0729,-20.4314,-5.48,2.2358,0,63.965,0,0.1214,0.2371,0,4.68
1m7y,41.5064,-46.367,-5.48,10.2935,0,185.0951,0,0.8012,4.0594,5.9177,10.96
1oar,25.1835,-34.5668,-5.48,1.1034,0,253.9791,0,6.9492,2.4342,1.6852,7.4
1dif,31.8317,-47.2529,-5.48,5.2733,0,327.8178,0,3.122,12.2992,5.5448,10.66
1gnm,8.3494,-24.3338,-5.48,6.1712,0,181.0038,0,10.3871,5.5972,8.9592,6.25
2euk,58.4986,-62.7437,-5.48,4.8909,0,517.0123,0,0.293,3.9521,7.6416,6.6
1gvx,21.0105,-27.9719,-5.48,7.7266,0,291.9271,0,0.0189,6.9426,14.6369,7.22
2afx,16.3077,-20.5691,-5.48,0,1,104.0326,0,3.8845,0.3769,1.2159,5.15
1qbn,22.3291,-24.9046,-5.48,3.1159,0,140.5379,0,0.3483,2.2271,2.9006,5.85
1njc,11.8168,-17.3498,-5.48,4.9749,0,41.2498,0,4.9538,0.5793,3.7393,5.55
2fqy,18.7241,-21.2731,-5.48,4.6203,0,91.2143,0,1.8125,0.7365,4.0277,6.57
1ctt,20.9115,-24.2193,-5.48,3.6501,0,131.0801,0,1.5911,1.7167,3.433,4.52
2fgv,33.0099,-40.6309,-5.48,3.4506,0,296.4004,0,3.8777,3.7433,4.3176,6.12
1tkb,26.9273,-37.331,-5.48,2.6132,2.0002,193.4625,0,6.4813,3.9223,4.5209,8
1qin,31.5637,-43.8031,-5.48,5.6584,2,195.3915,0,7.0712,5.1682,6.0535,8
1hms,26.9721,-28.3821,-5.48,1.5526,0,207.0106,0,0,1.41,2.5405,6.37
1xpz,15.0208,-18.2188,-5.48,0.6385,1.1607,87.5987,0,1.0325,2.1656,2.5945,7.08
1e6q,14.9678,-17.7949,-5.48,3.7282,0,82.7323,0,1.4542,1.3729,3.8348,3.15
1d4l,34.7524,-39.3282,-5.48,2.5995,0,268.4935,0,1.6911,2.8847,2.4405,8.77
1i9q,19.5852,-22.5523,-5.48,1.134,1,91.3788,0,1.4097,1.5574,1.3424,8.41
1q84,71.7612,-74.2105,-5.48,2.0854,0,580.1883,0,0.3577,2.0916,2.3894,11.05
1b40,40.4366,-44.9623,-5.48,8.1397,0,237.2266,0,1.1566,3.3691,6.039,7.28
1bv7,53.3918,-58.6981,-5.48,5.2436,0,379.0764,0,0.7734,4.533,3.3779,9.3
1vyf,21.8349,-24.9448,-5.48,1.3526,0,183.3386,0,0.1334,2.9765,2.5405,8.05
5yas,3.3263,-8.9592,-5.48,0.4425,0,38.9856,0,2.2718,3.361,1,3.26
2dri,34.1501,-34.3291,-5.48,8.6794,0,69.913,0,0.179,0,3.25,6.89
2bfr,5.4481,-8.8657,-5.48,4.5514,0,48.0419,0,0.8745,2.543,6.8113,5.25
1gcz,21.4045,-26.7659,-5.48,1.0018,0,190.7729,0,3.2272,2.1342,1.7111,5.13
2avq,32.6452,-39.7933,-5.48,10.8781,0,246.1902,0,2.6626,4.4855,12.0405,4.39
1c1u,34.2682,-35.7537,-5.48,2.4494,1.9998,116.1161,0,0.9881,0.4973,1.3873,8.25
1b0h,45.8074,-51.5044,-5.48,7.9852,0,293.0001,0,1.8651,3.8319,5.8309,6.7
1x8t,8.9006,-19.0635,-5.48,7.2686,0,75.1292,0,5.941,4.2219,7.6108,7.8
2izl,24.2972,-26.0902,-5.48,1.9754,0,176.6969,0,1.0979,0.6951,2.602,6
1b3l,28.1956,-31.6635,-5.48,7.5804,0,144.4786,0,0.166,3.302,6.2653,5.89
2qwc,11.5745,-14.8915,-5.48,4.735,0,55.3377,0,3.2473,0.0697,5.0304,3.55
1wvj,35.5381,-36.4182,-5.48,6.224,0,131.0234,0,0.7774,0.1028,2.0234,6.73
2fx6,16.3212,-17.7668,-5.48,1.4769,0,62.8531,0,1.4456,0,0,3.7
1b8y,35.1466,-41.487,-5.48,1.4707,1.3806,239.143,0,4.3478,1.9926,2.0351,7.85
1ex8,33.8614,-49.5438,-5.48,12.1086,4,78.9233,0,4.029,11.6534,11.6144,6.33
1b3g,28.1873,-33.5372,-5.48,6.1326,0,197.5252,0,2.2559,3.094,6.0688,6.7
1xd0,14.0569,-22.4902,-5.48,9.7378,0,246.7853,0,3.8344,4.5989,17.339,7.12
2f35,19.994,-23.4968,-5.48,4.8865,0,79.4195,0,0.0004,3.5024,2.9673,5.4
1b3h,37.2023,-41.5569,-5.48,7.3304,0,226.6714,0,1.3559,2.9987,5.8309,6.21
2iko,31.2441,-33.5196,-5.48,2.8329,0,191.5081,0,0.0038,2.2717,1.4957,5.45
1lah,28.6032,-29.1175,-5.48,6.7331,0,68.8518,0,0.1303,0.384,2.698,7.52
1kav,11.2811,-20.4837,-5.48,2.173,0,168.3744,0,5.8443,3.3583,4.6696,5.82
1b5j,26.6151,-31.1522,-5.48,7.6871,0,174.4153,0,1.2645,3.2726,7.9723,7.43
4ts1,11.8511,-16.5037,-5.48,2.0423,0,92.7939,0,4.4288,0.2237,2.5994,4.94
1o0n,-0.4311,-0.7397,-5.48,2.1544,0,32.1445,0,0.1311,1.0397,6.1316,4.09
1nm6,41.375,-42.9892,-5.48,2.9021,0,262.8068,0,1.4597,0.1544,1.1454,10.05
1kc7,11.2624,-21.8817,-5.48,3.6816,1.9865,10.3106,0,9.8418,0.7776,3.5469,5.52
1fao,-21.6225,12.0664,-5.48,4.058,0,32.2973,0,1.9704,7.5857,13.6245,7.37
1i9o,21.1342,-28.7475,-5.48,0.962,2,97.7007,0,3.6744,3.9388,1.3424,8.42
2j34,20.103,-26.4042,-5.48,0.0575,0,214.0914,0,3.4612,2.84,1.6861,7.82
3aid,25.3009,-30.9182,-5.48,1.4418,0,237.0139,0,0.031,5.5864,2.7766,6.86
1nt1,37.6801,-41.445,-5.48,3.0741,0,241.5168,0,3.6661,0.0988,1,8.89
1bv9,53.9787,-62.0733,-5.48,7.3836,0,346.8322,0,3.382,4.7127,3.3779,8.96
1nl9,25.7597,-36.85,-5.48,5.4784,0,166.1386,0,4.5889,6.5014,2.4868,5.96
1mu6,26.8976,-30.6144,-5.48,2.6076,0,199.7593,0,1.7521,1.9647,2.7136,8.38
1mfd,0.5304,-6.2869,-5.48,1.8373,0,148.3789,0,0.1412,5.6152,8.8633,5.31
1mmq,38.5396,-44.6546,-5.48,5.2769,2,132.9523,0,5.411,0.7039,2.3694,7.52
1xge,22.4377,-24.8406,-5.48,4.6733,0.7716,14.178,0,2.3994,0.0035,1,4.68
1msn,34.2162,-44.0894,-5.48,2.4463,0,330.2661,0,5.9544,3.9189,3.204,9.09
1bzy,32.4698,-36.599,-5.48,6.3907,2,115.8387,0,2.7179,1.4114,6.1871,8.34
1ohr,31.3074,-36.072,-5.48,1.6884,0,283.3729,0,0.6819,4.0827,3.2039,8.7
2bqv,31.3623,-37.2475,-5.48,2.5938,0,295.5263,0,3.3021,2.5831,4.4814,8.05
1k1y,4.7183,-10.4542,-5.48,5.3997,0,189.8893,0,1.043,4.6929,13.7804,3.22
1mfi,21.5583,-28.5417,-5.48,1.7591,0,168.7718,0,3.9101,3.0734,1,5.59
2ccc,23.7541,-23.7541,-5.48,1.9833,0,99.5731,0,0,0,0,7.76
1li3,18.5284,-18.5284,-5.48,0.2241,0,127.0094,0,0,0,1,4.25
1utm,11.2084,-11.5603,-5.48,0.496,0,65.0031,0,0,0.3519,1.2429,3.01
1igb,32.1041,-40.7192,-5.48,0.5427,3,172.3705,0,7.3159,1.2992,1.887,6.4
1xhy,24.0048,-26.4197,-5.48,5.393,0,106.4883,0,1.0675,1.3474,3.7234,6.18
1lf2,35.5156,-42.8867,-5.48,2.7808,0,309.6016,0,4.986,2.3851,3.1658,7.52
1a8i,18.598,-18.6264,-5.48,4.9271,0,58.6796,0,0.0015,0.027,3.9748,5.52
4std,34.012,-34.6653,-5.48,0.7995,0,262.486,0,0.1283,0.525,1.639,10.33
1lag,19.7191,-22.7192,-5.48,4.6855,0,63.7295,0,2.6735,0.3265,2.2917,6.3
1dfo,16.2036,-23.0971,-5.48,3.0082,0,161.4302,0,5.1369,1.7566,4.421,6.7
2ans,20.9241,-24.1168,-5.48,0,0,181.169,0,1.2765,1.9161,1,5.92
1ui0,19.8731,-22.2102,-5.48,4.0141,0,28.4014,0,2.3371,0,0,7.06
