name,GBVIWSA_dG,coul,sol,vdw,sa,affinity
1k22,-9.40728,-14.337,13.2066,-4.30968,-1.87464,8.4
1n51,-3.79275,-8.11695,3.94723,4.69524,-2.22577,4.85
1pbq,-6.54998,-5.11264,4.43497,-2.6487,-1.1311,6.27
1mrx,-9.81541,-2.78857,2.59852,-4.95235,-2.5805,7.26
1o35,-3.68029,-11.9393,9.7835,1.52453,-0.956478,5
2z4o,-10.3493,-2.49434,2.28798,-5.63133,-2.4191,9.57
3hvk,-12.1768,-10.1545,8.17442,-5.68262,-2.4215,8.52
2ya7,-8.8173,-17.9596,15.1442,-2.20743,-1.70195,3.14
3d0b,-8.06458,-0.616593,0.672476,-4.5759,-1.45206,6.54
3g34,-3.38511,-7.44955,7.02759,-0.335177,-0.535472,2.96
1nhu,-6.20546,-11.0077,10.7689,-2.61187,-1.26229,5.66
3eax,-4.07636,4.6381,-3.74322,-1.96364,-0.915098,4.92
3pwk,-4.6155,-12.7846,11.5075,-0.437118,-0.808739,3.35
1zhy,-9.01637,-1.33631,1.51204,-4.7346,-2.365,6.52
3pe1,-7.69469,-2.41426,2.07366,-3.9434,-1.31818,9.65
3ujc,-7.1832,-27.8441,25.5008,-1.69108,-1.05627,4.59
1fkh,-7.06603,-1.50593,1.34716,-3.27684,-1.53791,8.15
3f48,-5.27458,-7.49148,6.37635,-1.26293,-0.804019,6.29
3ifl,-10.4034,-13.3047,11.1571,-4.29556,-1.86779,8.08
1df8,-8.09722,-5.1076,4.18921,-3.63052,-1.4558,9.7
3ddf,-8.2883,-14.9953,11.8704,-1.62506,-1.44583,4.66
2cli,-7.76466,-18.1437,16.9398,-2.5638,-1.9045,4.3
1syh,-8.82612,-18.2269,15.9919,-2.61801,-1.88055,6.41
4el5,-8.82095,-9.97075,8.54618,-2.90402,-2.39984,5.37
2qnp,-10.7,-11.5169,10.8061,-5.35444,-2.54222,6.41
1hvs,-12.1605,-4.62248,4.30597,-7.29759,-2.45392,10.3
2bvd,-8.46395,-26.434,23.2167,-1.74069,-1.41345,6
2o4r,-10.9067,-6.1183,5.2228,-4.98745,-2.93128,9.4
1xap,-9.75577,-13.9058,13.4258,-4.75258,-2.43069,8.7
2q54,-10.0205,-3.47349,3.25764,-5.43801,-2.27414,9.01
3bug,-4.55805,-6.01529,5.81937,-1.6151,-0.654528,3.18
1v2l,-5.24443,-4.24516,3.53269,-1.84816,-0.591279,4.29
2q88,-7.34706,-11.3926,9.7368,-2.09097,-1.5078,5.8
1e6q,-6.58549,-5.47353,4.1747,-2.01771,-1.17644,3.15
3v5p,-8.35271,-4.50452,4.07194,-4.09921,-1.72841,8.96
3pgl,-3.6286,-0.72988,0.858769,-1.13052,-0.534463,5.3
2r58,-4.78212,-7.02196,6.56439,-1.7946,-0.43744,2
3alt,0.191287,-5.79032,3.92036,4.91962,-0.765866,2.92
1onz,-5.84349,-29.3322,27.9977,-1.05273,-1.36377,5.1
1o2r,-7.36925,-6.07047,4.74683,-2.54167,-1.41144,5.21
3tif,-9.99955,-41.0507,38.4944,-3.67378,-1.67694,5.38
2hxm,-7.18261,-10.8983,9.83003,-3.04753,-0.974281,5.22
3ml2,-4.56026,-2.72509,4.12911,-2.77768,-1.09409,8.05
1i9o,-6.0338,-15.4516,11.5268,1.19904,-1.21553,8.42
3gus,-4.92843,-1.06561,1.05453,-2.14406,-0.680782,6.05
3be9,-8.60314,2.99572,-3.31044,-4.11385,-2.08207,7.62
4avj,-4.77685,-5.41756,3.60141,0.4397,-1.3079,7.44
1bxo,-12.2195,-7.44801,5.50169,-5.60511,-2.57558,10
3kr4,-9.13503,-21.5384,18.8521,-3.00097,-1.35524,7.6
1d4p,-8.18332,-7.59305,6.89399,-4.10812,-1.28364,6.3
2p4j,-12.3836,-11.9751,11.0035,-5.59683,-3.71704,8.96
3ebh,-9.29179,-17.9465,15.2007,-1.8804,-2.57306,6.32
3qw5,0.512989,-13.7895,21.6841,-3.88717,-1.40193,6.45
4g8y,-5.164,-2.8479,2.0804,-1.40875,-0.89524,4.59
2gvv,-3.46102,-2.1508,1.10238,0.72973,-1.04982,3.9
3h78,-5.09539,-8.32585,8.35994,-2.17485,-0.862131,4.24
4dsy,-4.91213,-12.5709,9.19311,1.44222,-0.884035,4.43
1grp,-8.21183,-45.3736,41.6367,-1.53447,-0.847909,3.72
1gi1,-4.30857,-13.1413,10.9572,0.828922,-0.860806,5.47
3qqa,-5.84,-3.65468,3.84154,-2.33417,-1.60018,5.82
2i4z,-7.82223,-12.7153,12.0832,-1.32786,-3.76977,5.7
1fv0,-6.33687,-3.38247,3.09515,-2.82176,-1.13527,5.93
1nu3,-4.59705,-0.618986,1.06735,-1.74617,-1.20673,4
4b9k,-8.27638,-4.67605,3.57805,-3.38912,-1.695,6.17
4b76,-6.05165,-11.0726,10.9975,-2.74735,-1.13669,4.54
1b3f,-12.5339,-29.8569,27.4204,-5.09011,-2.91475,6.89
2g71,-7.38989,-8.68852,8.31093,-2.50827,-2.41152,7.46
1sb1,-7.82463,-9.94862,9.99311,-3.93389,-1.84273,6.89
3s75,-7.06665,-14.5215,11.6554,-1.34183,-0.766267,6.82
3afk,-6.09255,-3.76816,2.46013,-1.85547,-0.836541,3.6
4agc,-9.87095,-3.99922,3.59467,-5.00082,-2.37307,10.7
2uwo,-8.81417,-6.24054,6.00977,-4.84132,-1.64958,8.7
1bnq,-8.01683,-8.31704,5.6394,-2.16622,-1.08046,9.49
1ro7,-12.6124,-29.3795,26.5227,-4.89816,-2.7649,3.18
2vsl,-6.94734,-18.2096,16.7614,-1.82878,-1.5779,8.4
2r3w,-10.0928,-8.76628,8.17081,-5.29471,-2.11009,6.89
3ucj,-8.08883,-16.1444,12.8817,-1.45938,-1.27427,6
1wn6,-10.2523,-27.1683,24.8383,-3.90683,-1.92291,4.68
1hi3,-6.0506,-58.4409,56.1644,-1.18937,-0.492263,4.19
1str,-8.54203,-5.06799,4.48952,-4.5324,-1.33866,4.77
1sbg,-9.6396,-1.04658,1.05147,-5.27187,-2.28011,7.74
1w3j,-4.59271,-6.40907,5.82093,-0.876239,-1.03582,6.32
1gja,-7.26765,-13.8087,12.2597,-2.69431,-0.931872,5.42
2whp,-4.50504,-3.04786,3.37998,-1.6723,-1.07234,4
2x7t,-7.38279,-10.9001,9.40195,-2.58044,-1.21166,6.63
3nim,-7.8741,-38.6682,36.7282,-2.15372,-1.6879,4.75
3d6o,-4.59187,3.63743,-4.20746,-1.40193,-0.527401,4.11
1i9q,-7.04492,-10.6901,6.91408,-0.181486,-0.994856,8.41
1o0f,-7.23519,-55.7039,53.7999,-2.37797,-0.860778,5.3
2f80,-9.40028,-2.79868,2.73062,-4.81729,-2.42242,8.18
3ekr,-6.88294,0.199831,-0.714546,-2.97095,-1.30476,7.52
3ryx,-5.63508,-5.55976,5.2399,-2.13727,-1.08544,8.14
3ikd,-7.023,-30.3536,29.7479,-3.06976,-1.25498,6.75
2oym,-7.81715,-12.8191,11.5974,-3.00938,-1.49353,5
2e5y,-9.23213,-66.3064,63.0311,-2.65264,-1.21174,5.85
1mfd,-6.45413,1.05191,-1.53832,-3.03941,-0.835804,5.31
3t0x,-9.52426,0.209119,-0.572235,-5.3388,-1.72984,8
3ttm,-6.60421,-24.5435,22.7878,-1.55117,-1.20487,8.52
1xgi,-3.5085,-13.3335,12.4724,0.452204,-1.00709,4.85
2qi3,-9.10841,-2.83219,2.71908,-5.09131,-1.81147,10.2
3o75,-3.92704,-32.4906,29.4933,2.63971,-1.47692,6.68
3p3g,-8.76163,-4.12133,2.78197,-3.35681,-1.97296,9.74
3g3r,-11.1861,-145.499,137.591,-0.174971,-1.01052,6.48
1uwf,-6.69898,-6.21187,4.12589,-1.22734,-1.29314,6.82
1ua4,-6.45175,-1.9348,1.12727,-1.77387,-1.77784,4.22
1xbo,-9.20167,-16.7489,15.5869,-4.3659,-1.5812,6.04
2vpo,-7.04234,-12.6629,11.4189,-2.5115,-1.19433,5.42
1igb,-12.1994,-11.7269,3.25309,-0.292305,-1.34081,6.4
2bak,-9.45919,-3.98646,3.9195,-4.70463,-2.59509,7.43
3da9,-7.61194,-3.12607,2.92544,-3.65462,-1.66419,5.51
3t85,-6.94457,-7.83642,6.52189,-2.62625,-0.911274,7.95
1xq0,-6.93333,-11.2469,9.46189,-1.9875,-1.06832,6.34
3adv,-4.64727,1.50682,-1.62055,-1.74179,-0.699233,3.03
4ewn,-7.22692,-19.2794,18.1702,-2.95827,-1.06689,6.7
1m7y,-11.8739,-32.8746,28.4477,-2.74937,-2.60501,10.96
3cd0,-9.27002,-11.4949,10.1705,-3.72952,-2.12362,7.57
1thz,-4.69495,-14.7252,14.0951,-0.437748,-1.53459,5.15
1gnm,-5.23936,-8.42595,7.49027,0.439195,-2.65036,6.25
2tpi,-7.63936,-12.3672,11.1546,-2.83675,-1.49752,4.31
1d3d,-9.22979,-10.7998,10.415,-5.1101,-1.64242,9.09
3ery,-11.2397,-11.7341,10.0219,-3.82912,-3.6059,5.66
1p57,-3.21583,-11.836,9.8185,1.81917,-0.924999,4.4
2h4k,-5.36159,-25.9902,25.1029,-1.20402,-1.17775,5.49
2c80,-8.8307,-20.968,18.376,-2.1307,-2.01545,5.33
3hvj,-15.7857,-20.623,14.5948,-5.10517,-2.55977,8.7
2f1g,-6.88592,-2.15506,2.24794,-3.13685,-1.74944,7.54
1ivp,-2.39161,-9.74474,9.01907,3.4718,-3.04523,7.52
2cbz,-13.3465,-70.0191,62.7002,-2.83047,-1.10467,3.93
2pvu,-7.53452,-14.608,12.3523,-1.7131,-1.47319,6.31
1r9l,-5.38861,-5.3858,5.09357,-2.0225,-0.981373,5.4
3n9s,-12.8972,-54.1634,46.4114,-1.10056,-1.95207,5.26
3c84,-7.31206,-2.41087,2.60336,-3.88184,-1.53019,7.85
4dfg,-11.1038,-1.43296,1.13234,-6.40422,-2.30644,11.74
3suw,-7.04851,-9.57433,8.44826,-2.8047,-1.02523,4.7
1rr6,-7.33953,-5.69622,5.19425,-3.51614,-1.22891,10.25
1gj6,-8.34018,-12.0426,10.4072,-3.16827,-1.44407,7
1lvu,-8.45228,-32.2336,29.928,-2.56831,-1.48583,5.32
2ewa,-8.10747,-4.38775,4.31661,-3.97339,-1.97044,7.94
1kyv,-8.96831,-3.794,3.11015,-4.29114,-1.90082,5.92
1qxk,-9.11945,-23.5892,22.5781,-4.18676,-1.82905,5.05
1olu,-13.8648,-77.1009,71.7741,-4.38582,-2.05973,4.41
3s76,-6.69435,-14.8425,12.1831,-1.29052,-0.65188,5.05
3buh,-5.20788,-8.11367,7.57453,-1.73175,-0.84448,3.66
2h6b,-6.02339,-25.521,23.2618,-0.269693,-1.40192,5.39
2yay,-7.58688,-91.3995,80.785,7.58531,-2.46517,6.1
2wly,-8.09285,-14.025,13.0806,-3.31236,-1.74352,6.6
2csn,-5.78922,-5.63026,5.57036,-2.69577,-0.941044,4.41
2j4g,-7.78071,-11.6959,10.3009,-2.49393,-1.79926,6.6
2i3i,-8.22395,-13.858,12.7391,-3.5434,-1.46913,7.3
1stc,-7.97505,-7.76697,7.2513,-3.09961,-2.26726,8.1
6upj,-5.93169,-0.413075,0.356981,-2.69697,-1.08611,6.32
1wht,-5.52733,-16.2051,14.3718,-0.287821,-1.31373,3.7
1o1s,-7.89528,-56.9245,55.0727,-1.68521,-2.26573,7.31
4b1j,-11.8745,-15.1169,14.0178,-6.42722,-2.25563,7.3
3g2y,-3.9653,-5.37832,5.09581,-0.777826,-0.812458,2
3kgu,-5.49722,-8.58358,8.23314,-2.1961,-0.858177,5.92
5upj,-6.31872,-0.292377,0.0426043,-2.38385,-1.59259,7.12
1pvn,-9.05125,-25.6385,23.3784,-2.55345,-2.14518,9.82
3sue,-10.6493,-12.6013,12.1407,-4.95083,-3.14533,9.08
2g9q,-4.93616,-1.89822,0.808112,-0.774724,-0.978814,6.4
1rd4,-7.79508,-0.927676,1.23466,-3.6447,-2.36485,7.74
3ama,-7.94653,0.425958,-0.656842,-4.18997,-1.43317,6.53
3ujb,-10.048,-9.86201,8.39728,-4.5441,-1.94664,5.1
1dhj,-8.10124,-24.1166,23.1085,-3.59947,-1.40112,6.55
3g0i,-5.00961,-4.53353,3.73969,-0.673764,-1.4495,3.6
2r3t,-10.3912,-11.6938,10.918,-5.1268,-2.39611,5.85
1b6l,-8.68285,-7.30641,7.05013,-4.40945,-1.92461,8.3
3dd8,-7.63173,-14.3169,11.7135,-1.83924,-1.09652,7.85
3hb4,-8.48809,2.22274,-2.1041,-4.80772,-1.70649,9.05
3oil,-8.25726,-7.13097,4.70415,-2.27493,-1.463,5.68
1hxb,-10.256,-10.6985,10.8449,-5.37993,-2.93,9.92
3m1k,-5.20708,-3.65009,2.51562,-1.34299,-0.637114,5.39
3pfp,-11.5692,-81.5847,75.5089,-1.88996,-1.51096,6.44
3suv,-6.80412,-8.7222,7.63594,-2.57066,-1.05469,4.55
3a6t,-6.93534,-1.06986,0.731278,-3.21068,-1.29357,7.28
1jq8,2.03297,2.18011,-1.53751,6.74975,-3.26687,6
2fpz,-5.10268,-7.01533,6.37655,-1.68652,-0.684871,3.96
1v0k,-6.42776,-7.15408,5.81196,-1.95016,-1.04296,5.1
3m6r,-9.21343,-7.35924,4.90121,-2.3911,-2.27179,7.49
2rfh,-5.08265,-10.977,10.1585,-1.30103,-0.870608,6.82
2vmd,-4.52446,-5.89821,4.6991,-0.615514,-0.617326,3.02
3ip8,-6.13784,-24.5883,22.2944,-0.51013,-1.24137,2.28
2bo4,-4.13842,-33.9967,33.0942,-0.339628,-0.803784,4.61
3sut,-8.12355,-7.53791,5.736,-2.51814,-1.71099,7.85
1f57,-2.90988,-8.2518,8.77657,-0.748912,-0.593227,5.64
1q8w,-6.7644,-10.8167,10.331,-2.8191,-1.36709,5.24
1yej,-10.4245,-27.9864,25.6713,-4.45398,-1.56285,7.46
1bnn,-7.36917,-10.6301,7.68493,-1.10816,-1.22329,10
1c1u,-8.6983,-11.9353,9.31126,-3.11946,-0.862297,8.25
2x96,-14.0229,-23.069,17.5869,-3.55173,-2.89656,4.03
1k6p,-10.8405,-6.67249,6.81877,-6.29983,-2.59442,7.36
2xye,-9.97847,-5.21926,4.88717,-4.2862,-3.26767,8.34
1fzj,-13.9955,-17.6313,15.3611,-6.80811,-2.82472,8.1
1ec0,-12.3505,-4.91179,4.51696,-6.72349,-3.13968,8.49
1t4v,-6.28927,-3.40833,2.82642,-2.17457,-1.44028,7.68
3s43,-9.24166,-3.00733,2.84998,-5.02816,-1.96364,8.6
3l7d,-9.29889,-8.1188,7.82767,-4.2653,-2.64995,2.18
2qfo,-4.64698,1.40324,-1.37185,-1.88493,-0.700929,4.7
1dy4,-7.60949,-15.9074,15.0589,-3.55192,-1.11662,4.36
3s8l,-4.8045,-9.12965,8.54514,-0.97323,-1.15424,5.64
1rbp,-7.79376,-0.596342,0.981576,-4.38516,-1.70132,6.72
1x1z,-8.88938,-26.6202,23.8025,-2.337,-1.64222,11.06
3pcn,-6.72896,-42.211,34.381,4.61425,-1.42073,3.66
4avh,-7.05796,-5.94139,4.16685,-1.92131,-1.2696,7.23
1xge,-5.39246,-15.9133,15.2626,-1.87321,-0.776048,4.68
2p2a,-9.31347,-9.95152,8.48932,-3.15857,-2.60019,6.12
1mai,-7.99533,-96.8767,93.1221,-1.28403,-0.864146,6.68
2pyn,-10.3541,-8.67709,8.45007,-5.70549,-2.32909,7.57
3p8o,-10.6799,-7.06544,6.1424,-5.51755,-2.14684,8.72
1qbs,-11.0343,-3.4153,3.25899,-6.32921,-2.45632,9.47
3u7m,-10.2072,-15.9053,11.9646,-2.20228,-1.97171,7.45
3ebo,-6.13392,-0.160067,0.207832,-3.24911,-0.840061,4.72
2qg0,-7.64944,-2.16596,2.04952,-3.88544,-1.55505,5.72
1d4j,-11.7732,-4.95226,4.78707,-6.94648,-2.56898,8.36
1od8,-6.74082,-4.28962,3.33487,-2.56504,-1.12851,5.1
3r7o,-10.3822,-13.2499,12.5543,-5.60795,-1.98619,8.36
1bzj,-5.44868,-31.654,31.5015,-1.59974,-1.60401,4.66
3hcm,-3.35836,-3.52664,3.57422,-0.683958,-0.629473,3.3
3nhi,-9.8123,-13.822,13.6866,-4.87438,-2.71,8.43
3pcg,-4.20481,-30.0887,23.4834,5.83077,-1.33778,2.3
1flr,-7.55404,-10.0507,9.28377,-3.622,-1.07256,10
1hps,-10.0085,-5.58921,5.00495,-5.0329,-2.2988,9.22
3d78,-5.56997,-6.42386,6.29362,-2.28189,-1.06534,7.64
2qw1,-3.04612,0.325323,-0.209008,-0.707447,-0.362474,3.9
3su1,-10.7651,-19.8675,19.193,-5.73399,-2.26408,6.68
3f8f,-7.9804,-13.1076,12.9014,-4.49474,-1.18694,6.63
4app,-9.63115,-11.7539,10.8388,-4.38097,-2.24255,7.19
2fgv,-11.5336,-10.2721,10.2332,-6.56259,-2.83962,6.12
3acx,-8.62824,-2.49397,2.68681,-4.54997,-2.1786,5.7
2o0u,-9.30962,-1.64925,1.595,-5.31524,-1.84762,5.49
3agl,-13.9812,-25.5436,23.7354,-7.28245,-2.79801,7.8
3st5,-10.484,-3.02577,2.82878,-5.86227,-2.33225,11.3
5yas,-4.27672,-7.82242,7.19839,0.0890517,-1.64924,3.26
1m2x,-12.9974,-25.7501,17.351,-1.65697,-0.848947,4.15
3eko,-5.4678,-2.56037,2.26289,-2.20285,-0.874974,6.7
3dk1,-10.4883,-3.84563,3.66577,-5.87754,-2.33835,9.74
2jjb,-9.62494,-16.8889,14.1083,-2.83575,-1.91611,7.92
2uwp,-8.63308,-0.955489,1.00572,-5.13122,-1.45958,6.81
3qfz,-3.93123,-4.55986,2.9264,0.998195,-1.20345,3.24
3l0v,-10.0444,-7.99451,3.89697,-2.47283,-1.38153,7.64
1q65,-7.68339,-17.0838,15.6079,-2.95898,-1.15596,5.46
2bvs,-7.41326,-1.65272,1.64698,-3.74286,-1.57215,4.1
1njd,-7.39751,-35.9645,34.5438,-2.50024,-1.38403,5.57
1c83,-6.91246,-20.5945,19.7729,-2.60718,-1.39117,4.85
2uyn,-4.68444,-3.53702,3.15429,-1.17027,-1.03887,2.7
2jgs,-6.73522,-5.26475,4.47988,-2.48578,-1.37205,6.62
2qta,-15.0502,-71.5128,65.6601,-4.74352,-2.36144,5.76
2g94,-11.3731,-7.60324,6.6978,-5.00863,-3.35939,9.52
3hl8,-5.77977,-1.30657,1.16343,-2.73908,-0.805044,4.49
3i9g,-7.94739,-21.5418,16.7947,0.795435,-1.90328,8.96
3ip9,-3.31853,-12.428,10.9061,1.31902,-1.02309,5.62
3nuo,-9.99873,-2.54215,2.46408,-5.56563,-2.26253,9.8
2avs,-12.1058,-8.3304,8.13358,-6.93109,-2.88542,7.57
1bma,-7.7258,-0.951933,1.01691,-3.58942,-2.10885,4.59
4ddy,-6.81494,-7.64758,6.83359,-2.72784,-1.1806,5.62
1qb6,-7.03449,-11.211,9.82186,-2.50566,-1.04719,6.06
3ffp,-8.15344,-12.9723,10.394,-2.49167,-0.990919,7.14
4acc,-7.08596,5.96542,-6.14077,-3.76588,-1.05222,7.7
4ha5,-6.27014,-4.28689,3.20893,-1.94167,-1.15799,7.24
2x91,-11.3423,-19.8776,15.5837,-3.19634,-1.75947,6.74
1hvj,-12.1644,-3.53345,3.50026,-7.53963,-2.49904,11.4
3g2l,-8.2463,-5.86211,5.13739,-3.58076,-1.84831,3.87
2aog,-14.7735,-15.9136,14.233,-7.93324,-3.06719,6.28
4el0,-8.6698,-6.84158,5.87657,-2.95803,-2.65425,4.49
2yix,-9.57348,-2.20324,1.86244,-4.89743,-2.24275,8.48
1no6,-5.6716,-32.7204,31.3857,-0.837835,-1.40651,4.41
3ebl,-7.96583,-6.79929,6.38203,-3.74059,-1.71547,6.3
1m0b,-9.60373,-13.9901,13.0051,-3.36912,-3.1571,8.82
3zyu,-6.98565,-3.71421,3.71177,-3.84176,-1.04895,7
3ohi,-5.68199,-59.6408,55.3443,2.37884,-1.67179,4.85
1g46,-5.6696,-7.32473,6.00853,-1.2027,-1.05819,8.8
1nw4,-7.18278,4.99489,-5.51004,-3.30325,-1.27187,9.07
1qbo,-7.64784,-14.9487,13.6012,-3.01679,-1.19101,7.74
2w5g,-7.06506,-54.1273,52.0129,-2.14142,-0.71675,6.07
1x39,-8.22529,-16.2438,14.0204,-2.33448,-1.57487,9.22
3jdw,-1.73544,-18.9505,16.587,3.46969,-0.749121,3.6
3hek,-7.73622,4.60604,-4.81843,-3.71327,-1.71805,8.27
4fai,-8.48349,-6.20885,3.8243,-2.97731,-1.02911,6.99
3qx9,-7.59512,-42.248,41.3226,-3.60461,-0.972682,4.05
3hzk,-5.39577,-27.8783,25.6867,-0.20233,-0.909331,6.7
2ybu,-7.65228,-4.99398,4.3817,-3.52506,-1.42244,6.38
2v2c,-5.29195,-23.1874,21.9154,-1.12685,-0.800552,3.41
3obu,-9.91123,-16.1978,15.3533,-5.01509,-1.95917,4.3
1y3v,-7.96831,-10.8934,9.89616,-3.5565,-1.32208,5.64
3cyw,-6.37539,1.0835,-1.2912,-1.62602,-2.44916,7.77
2qi0,-9.2399,-1.45724,1.56319,-4.54241,-2.71093,7.38
3bxg,-8.50825,-27.8794,25.3334,-2.40428,-1.46546,4.96
1c86,-6.79108,-23.226,21.7384,-1.75896,-1.45204,4.7
2gz2,-7.68178,-36.1134,34.5397,-2.90441,-1.11122,5.22
1uho,-7.84591,0.561884,-0.652505,-4.28773,-1.37505,9.22
1qft,-6.39725,-29.6828,27.5672,-1.18469,-1.00443,8.77
3u7k,-9.8449,-9.13641,6.84334,-3.24556,-2.21376,7.07
2r43,-9.88535,-10.2987,9.56025,-5.10666,-1.94772,6
1cet,-5.09752,-5.3962,5.42633,-2.1245,-0.910643,2.89
3ni5,-6.13154,-10.1804,7.14494,0.217243,-1.22077,7.55
2uy5,-6.94208,-9.88787,8.81128,-2.54911,-1.22387,5.49
3uz5,-5.00297,-2.68909,2.37877,-1.48587,-1.11428,7.22
2fw6,-5.74846,-24.5435,23.4767,-1.30246,-1.28668,2.92
1aid,-5.88059,0.425965,-0.360986,-2.78957,-1.06349,4.82
1g7f,-8.61393,-39.3107,37.5313,-3.16994,-1.57205,5.47
3axz,-8.04727,-1.41583,0.880919,-3.78422,-1.63563,3.43
3jup,-6.28394,-5.54887,4.92023,-2.43957,-1.12323,5.58
2reg,-6.29963,-12.194,11.5912,-2.42953,-1.17476,5.64
1xpz,-6.82996,-13.4887,12.278,-2.68784,-0.838938,7.08
4b0b,-6.46523,-5.04032,5.10625,-3.06189,-1.37677,3.33
3t3u,-8.82276,-6.68184,6.26184,-4.337,-1.97326,8.6
1hpx,-9.92472,-4.25643,4.28467,-5.61083,-2.24963,11.26
3hu3,-13.9428,-87.2855,80.7971,-3.1878,-2.17416,6.89
1erb,-7.49112,1.71602,-1.29266,-4.41295,-1.40902,8.1
2xbx,-10.0249,-8.41029,8.33684,-5.88509,-1.97388,7.82
3ed0,-3.66227,-4.66121,4.71159,-0.992731,-0.627412,6.35
3fwv,-0.246501,-31.0701,22.1947,11.0479,-0.326475,5.64
3iue,-9.04352,-19.1728,17.9145,-3.89769,-1.7951,5.82
4b6s,-8.61606,-10.5132,8.84224,-2.93143,-1.92112,6.01
3nee,-6.61,-1.31455,1.43362,-3.51754,-1.11902,5.34
2vt3,-7.82615,-26.4623,24.9958,-3.03002,-1.23719,4.15
3t1a,-10.2702,-4.09986,3.87131,-5.71237,-2.23675,8.37
1ctt,-8.13338,-2.82169,1.97553,-3.12472,-2.06999,4.52
2v54,-8.45853,-8.74902,8.36778,-4.1426,-1.84218,4.6
1m83,-14.2344,-109.279,102.996,-3.48115,-2.37827,3.4
3ldq,-7.32632,-1.99,1.37194,-3.52233,-1.09341,5.36
1ajp,-4.67064,-8.91475,8.4701,-1.42631,-0.707166,2.23
1ejn,-8.32712,-4.93568,3.99705,-3.75627,-1.53971,5.62
3qdd,-7.43747,0.214693,-0.0382545,-3.98853,-1.53286,8.77
2wej,-2.64157,-2.97717,4.66548,-1.57136,-0.666001,6.08
3l4x,-7.07799,-13.3855,11.5161,-1.73262,-1.38344,6.89
3f18,-10.0258,-11.6323,6.50204,-1.76737,-1.03568,7.4
2r75,-14.6113,-94.0066,87.4819,-4.26115,-1.73294,6.15
1q7a,-4.24794,-1.16527,1.19928,-0.812998,-1.37644,7.19
2r38,-10.6535,-12.2355,11.6998,-5.70474,-2.32047,7.44
3o4k,-7.88951,-4.66712,6.3972,-3.0378,-4.48928,7.62
1e6s,-5.46958,-3.74324,2.53339,-0.834149,-1.33306,3.22
3po6,-4.76383,-4.99739,3.52208,0.0849025,-1.28092,7.06
3r4n,-6.18641,2.75734,-2.87566,-2.89487,-1.0807,6.89
2x2r,-7.60151,-2.68632,2.71225,-3.98272,-1.55221,7.12
3dhv,-6.40758,-0.340152,-0.382644,-2.12681,-1.46546,2.96
1j37,-10.3342,-29.5201,23.5883,-1.09062,-1.21931,8.96
2pv1,-8.08619,-6.46961,5.50383,-2.74204,-2.28586,7.14
1m0n,-8.62287,-41.5159,39.1726,-1.82667,-2.36034,2.22
2ra6,-4.32778,-2.38299,2.46646,-0.950315,-1.36843,4.52
1n3i,-7.70629,-0.803793,-0.435496,-2.63816,-1.73633,8.89
1qbr,-12.8659,-9.637,9.2167,-7.33331,-3.01976,10.57
2ctc,-5.65844,-16.1602,13.9307,-0.337438,-0.998991,3.89
1vyf,-6.85025,-13.0639,12.1876,-2.54818,-1.3333,8.05
3moh,-4.84066,-83.1845,77.0113,4.29528,-0.870314,2.84
3c89,-1.43899,-3.91026,7.19471,-1.85866,-0.772272,6.07
2x4z,-9.12998,-9.50118,8.72955,-4.28416,-1.98168,8.57
1mu6,-8.01326,-2.84971,2.63808,-4.29028,-1.41884,8.38
1iy7,-10.0439,-24.4416,19.1804,-1.48012,-1.21,6.19
1v16,-14.5374,-87.9129,80.0065,-2.19182,-2.34667,3.87
2zym,-9.86953,-2.35513,1.09937,-3.82679,-2.69447,6.14
1lyb,-10.7467,-5.75468,4.87458,-5.3098,-2.46425,11.42
3s9e,-7.08872,-12.8298,10.8746,-1.77635,-1.26463,5.13
3b5j,-8.31529,-37.605,35.8789,-3.1149,-1.38178,5.68
2qhz,-9.41597,-7.44543,7.67488,-4.89938,-2.65353,7.28
2qi1,-10.3709,-2.16313,2.15117,-5.60721,-2.65919,7.3
1g3e,2.59499,-26.2898,22.0718,9.8175,-0.912042,5.38
2p7z,-0.987942,-15.1099,14.8901,3.03484,-1.71047,6.58
1z6s,-6.64728,-35.0036,33.3819,-2.00997,-0.923177,4.34
3gkz,-6.00576,-6.90731,6.20014,-2.2418,-0.964271,8
3hs4,-7.38718,-7.88739,5.18956,-1.79078,-0.806061,8
3tu7,-9.50647,-13.686,12.9724,-4.93635,-1.76401,8.09
2zcs,-5.03367,-6.13955,5.65852,-0.439667,-2.02047,8.22
3oy0,-5.38156,-5.43283,5.04984,-1.90232,-1.00373,8
3el5,-9.58514,-9.09197,9.00099,-4.78631,-2.61534,7.72
1v7a,-7.90356,-5.83651,5.05901,-3.17682,-1.85673,8.01
1qbu,-10.9189,-6.36387,5.99749,-6.3373,-2.12275,10.24
2j77,-6.08,-17.3064,15.3428,-0.885831,-1.1381,4.89
2xm1,-6.68161,-2.7197,1.70949,-2.32927,-1.24961,5.07
3ibi,-5.04272,-4.16667,3.84754,-1.55403,-1.07705,8.59
3qin,-7.0028,-31.3044,24.1913,2.88075,-0.677911,6.87
4b7j,-8.23159,-19.7034,17.9818,-2.98879,-1.42867,7.95
4b8y,-2.41422,-3.7902,3.79322,-0.246473,-0.0782565,8.05
2afw,-6.8938,-5.6183,2.68952,-1.14858,-0.723931,4.77
