name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMpartmetal,CHEMparthbond,CHEMparthbondCHO,DON,ACC,UNUSED_DON,UNUSED_ACC,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
1fdq,-22.2535,5.74648,-0.9272299999999999,-7.714860000000001,-0.0679564,-3.22856,1.9921900000000001,-0.9272299999999999,-26.2011,-1.0235,-32.2414,0.0,0.0,-0.017452000000000002,9,15,0,0.0,-2.452,0.0,0,2,0,1,0.0,12.5499,7.27
1dqx,-79.4501,-67.4501,-3.6113699999999995,-28.3544,-0.235645,-11.4152,-24.0718,-3.178,-39.8333,-15.011,-32.0135,0.0,2.97789,0.0,7,15,0,0.0,-27.4919,0.0,3,9,0,2,0.0,2.67631,11.05
1apb,-77.5725,-69.5725,-7.05205,-34.88,-0.472554,-14.1674,-31.2829,-5.54089,-36.058,-7.90498,-23.1369,0.0,0.107029,-0.0259675,0,11,0,0.0,-22.39,0.0,4,5,1,1,0.0,0.0,5.82
1b11,-66.0706,-40.0706,-2.0021400000000003,-20.5986,-0.145037,-8.58681,-12.4927,-1.8353,-46.6723,-4.2499199999999995,-36.568000000000005,0.0,0.44410200000000005,-0.0426538,1,32,0,0.0,-13.1712,0.0,4,4,1,2,0.0,6.34131,7.39
1mmp,-75.1643,-63.1643,-2.34888,-23.6753,-0.17061400000000002,-9.87823,-19.8955,-2.2107200000000002,-53.7757,-4.0,-49.1908,-2.0,6.53238,-0.025423599999999998,3,29,0,-0.968417,-12.0,0.0,2,4,0,1,0.0,4.59094,6.07
1urg,-77.0224,-53.0224,-3.3488,-27.0837,-0.225017,-11.0107,-18.6445,-2.85268,-62.1166,-7.22969,-46.166000000000004,0.0,0.0240662,-0.1,1,22,0,0.0,-10.6593,0.0,8,11,4,10,0.0,7.02163,5.82
1vwn,-81.2524,-63.2524,-1.56255,-21.7688,-0.107073,-8.90808,-16.9463,-1.62505,-65.9174,-3.34608,-60.5674,0.0,2.97112,0.0,5,45,2,0.0,-7.27895,0.0,10,10,10,6,1.00864,4.22748,5.82
1f2p,-62.2885,-54.2885,-5.19071,-27.206999999999997,-0.377077,-11.3522,-23.7127,-4.15257,-30.8793,-4.0,-27.6877,-3.0,3.6327599999999998,0.0,2,10,0,0.0,-16.9848,0.0,3,2,0,1,0.0,1.8018,1.9
3pcc,-53.8558,-49.8558,-5.38558,-24.9977,-0.392793,-10.4442,-23.141,-5.38558,-30.5856,-1.34509,-29.7197,-1.0,0.0,0.0,3,7,0,0.0,-5.15735,0.0,1,3,1,1,0.0,0.0083848,3.62
2cji,-88.9068,-78.9068,-2.86796,-28.3018,-0.19081099999999998,-11.4681,-25.1185,-2.86796,-79.358,0.0,-79.7972,0.0,0.416134,0.0,4,27,0,0.0,-0.5802579999999999,0.0,1,5,1,4,0.0,4.62407,8.22
1vyq,-86.1058,-72.1058,-2.46017,-26.3235,-0.18223499999999998,-11.0552,-22.0435,-2.39183,-71.068,-2.98811,-60.7698,0.0,0.322762,0.0,1,34,0,0.0,-8.52543,0.0,1,4,0,2,0.0,5.57257,5.3
1bap,-71.2393,-63.2393,-7.1239300000000005,-33.0663,-0.474517,-13.4039,-29.3531,-5.47994,-32.3423,-9.71317,-18.2357,0.0,0.0851253,-0.051057599999999995,0,10,0,0.0,-20.713,0.0,4,5,1,1,0.0,0.0,6.85
7abp,-77.4911,-69.4911,-7.04465,-34.8434,-0.472058,-14.1525,-31.2463,-5.535080000000001,-37.1387,-9.80052,-22.3429,0.0,0.0596564,0.0,0,11,0,0.0,-22.0729,0.0,4,5,1,1,0.0,0.0,6.46
1jn2,-32.5234,-20.5234,-0.985557,-10.1397,-0.06657180000000001,-4.1294699999999995,-6.39849,-1.2509,-15.8671,-1.0,-13.4484,0.0,0.243975,0.0,1,26,6,0.0,-3.0,0.0,4,7,4,6,0.969749,2.51585,4.09
1tnk,-54.8426,-46.8426,-5.48426,-25.4557,-0.402627,-10.6589,-21.7424,-4.570209999999999,-30.9389,-2.0,-27.9748,0.0,0.179481,0.0,3,7,0,0.0,-7.800610000000001,0.0,3,0,1,0,0.0,1.60445,1.49
1o2k,-71.498,-55.498000000000005,-2.9790900000000002,-24.787,-0.218379,-10.3737,-19.2401,-2.6480799999999998,-49.3953,-3.51738,-44.6241,0.0,0.24998099999999998,-0.041473800000000005,6,18,0,0.0,-9.37451,0.0,7,4,2,4,0.0,3.1867400000000004,6.92
1hn2,-74.6931,-74.6931,-4.97954,-30.2866,-0.386534,-12.9196,-30.2866,-4.97954,-54.925,0.0,-50.7821,0.0,0.0,0.0,1,14,0,0.0,0.0,0.0,2,0,2,0,0.0,0.0,6
1rdl,-47.4712,-35.4712,-3.9559300000000004,-20.7349,-0.2635,-8.40518,-15.4935,-4.31556,-16.2952,-9.64434,-5.20136,-2.0,0.0,0.0,2,10,0,-12.0,-1.13838,0.0,5,6,3,5,0.0,0.195604,2.24
1qi0,-63.1812,-39.1812,-2.74701,-22.2167,-0.184581,-9.03208,-13.7775,-2.52725,-34.7274,-11.0737,-22.2832,0.0,0.0,-0.0396656,1,22,0,0.0,-19.1931,0.0,8,11,4,8,0.0,3.91024,2.35
1sgx,-69.9696,-57.9696,-2.9154,-24.2571,-0.193706,-9.82472,-20.0969,-3.04216,-37.6642,-7.584910000000001,-22.7926,0.0,0.670139,-0.015445600000000002,1,21,2,0.0,-23.2917,0.0,6,9,4,5,0.0,4.58744,5.8
1abf,-77.6275,-69.6275,-7.05704,-34.9048,-0.47288900000000006,-14.1774,-31.3076,-5.54482,-36.409,-9.38465,-23.3195,0.0,0.05481950000000001,-0.0633328,1,10,0,0.0,-22.3912,0.0,4,5,1,1,0.0,0.0,5.42
1mhw,-87.766,-41.766000000000005,-1.6559599999999999,-23.3651,-0.11845399999999999,-9.69915,-11.119000000000002,-1.6878099999999998,-80.8178,-5.6748199999999995,-70.3363,0.0,0.671144,0.0,4,45,4,0.0,-12.2076,0.0,11,7,8,5,0.0,11.3366,7.35
1m6p,-92.9109,-78.9109,-5.80693,-36.8717,-0.359955,-14.5924,-31.3158,-4.89005,-36.9668,-12.5799,-19.9297,-1.0,0.213392,0.0,3,13,0,-12.0,-31.0988,0.0,4,8,0,3,0.0,2.37568,5.1
1r0x,-105.266,-85.2664,-3.39569,-33.5096,-0.20921199999999998,-13.2349,-27.143,-3.39569,-44.4024,-9.894689999999999,-31.0523,-2.0,1.06082,0.0,3,28,0,-24.0,-27.0558,0.0,6,13,6,9,0.0,3.79495,3.83
1ody,-101.054,-59.0541,-1.7423099999999998,-26.1062,-0.127116,-10.9086,-15.255999999999998,-1.57897,-90.5209,-11.2507,-81.4951,0.0,1.7251400000000001,-0.1,10,48,0,0.0,-23.943,0.0,8,7,2,3,0.0,15.2678,8.1
1wvc,-85.0574,-65.0574,-2.93301,-27.6851,-0.177526,-10.87,-21.1753,-2.83525,-34.5255,-14.9602,-40.9661,-1.98836,3.99801,0.0,9,20,0,-17.9301,-32.5901,0.0,4,12,2,3,0.0,7.442939999999999,4.46
2toh,-33.8591,-27.8591,-1.9917099999999999,-13.1682,-0.141525,-5.45416,-10.8347,-1.88106,-14.8546,-2.92287,-21.0164,0.0,0.967143,0.0,5,12,0,0.0,-2.6339099999999998,0.0,6,4,5,3,0.224106,1.3408200000000001,4.15
2h6q,-86.0022,-20.0022,-1.50881,-22.3469,-0.104752,-9.184619999999999,-5.1974,-1.45766,-82.0986,-7.83473,-60.3603,0.0,0.0129648,-0.0180707,1,52,4,0.0,-15.2591,0.0,19,13,11,13,0.0,14.307,5.11
1gi8,-64.0639,-54.0639,-3.37178,-24.0083,-0.250936,-10.0986,-20.2608,-3.37178,-46.284,-2.00413,-36.2033,0.0,0.275802,0.0,1,18,0,0.0,-1.2351299999999998,0.0,7,3,4,2,1.32635,0.398296,5.05
1lor,-109.637,-97.6369,-4.98349,-39.1275,-0.325178,-15.7523,-34.8449,-4.38547,-51.2967,-13.0605,-32.1169,0.0,0.6630189999999999,0.0,1,21,0,0.0,-44.1728,0.0,3,9,0,1,0.0,1.30765,11.06
2fgi,-81.9137,-55.9137,-2.15562,-24.3648,-0.156119,-10.156,-16.6312,-2.15562,-72.9567,-2.80883,-70.8942,0.0,0.7985680000000001,0.0,6,31,1,0.0,-7.31497,-3.0,5,6,3,4,0.0,9.099169999999999,7.34
1tnl,-57.6582,-53.6582,-5.76582,-26.7626,-0.42965699999999996,-11.262,-24.9059,-4.80485,-30.9602,-2.0,-31.4605,0.0,0.18626700000000002,0.0,2,8,0,0.0,-8.68797,0.0,3,0,1,0,0.0,0.384243,1.88
1w2g,-76.8736,-68.8736,-4.52198,-29.897,-0.317355,-12.332,-26.7857,-4.27076,-54.0942,-3.32668,-50.9311,0.0,0.32259899999999997,0.0,4,13,0,0.0,-8.068489999999999,0.0,3,5,2,4,0.0,1.8619700000000001,4.57
1agm,-119.096,-75.0962,-2.70673,-33.735,-0.184185,-13.7726,-21.2716,-2.33522,-92.2533,-11.5474,-66.0138,0.0,0.11769600000000001,0.0,2,42,0,0.0,-30.2903,0.0,15,18,8,15,0.0,10.3209,12
1f8a,-78.6282,-28.6282,-1.31047,-20.0845,-0.0879815,-8.162989999999999,-7.312689999999999,-1.4560799999999998,-76.1898,-7.07132,-62.3749,0.0,0.139058,-0.0211543,4,51,5,0.0,-26.9878,0.0,10,17,10,11,0.0,21.0092,5
1w7x,-106.715,-78.7153,-2.66788,-31.2037,-0.197768,-13.107999999999999,-23.0165,-2.42535,-94.9494,-7.164810000000001,-77.2614,0.0,2.2775,-0.022957599999999998,3,37,0,0.0,-6.97467,0.0,6,7,2,7,0.440292,5.6195900000000005,8.4
1vwl,-71.0474,-45.0474,-1.0764799999999999,-17.5806,-0.0751715,-7.23963,-11.1469,-1.6916099999999998,-56.181000000000004,-2.6122400000000003,-48.1827,0.0,0.11148699999999999,0.0,3,41,22,0.0,-5.26046,0.0,15,11,15,9,0.0,4.16538,5.63
1njj,-12.8463,17.1537,-0.377831,-3.9653699999999996,-0.025662099999999997,-1.61789,5.295,-0.347196,-16.3194,-5.68265,-20.1365,0.0,0.388743,0.0,4,29,1,0.0,-9.48017,0.0,17,10,13,10,5.101780000000001,13.3101,2.1
1g3b,-84.7446,-70.7446,-4.98497,-32.9581,-0.358704,-13.7084,-27.5133,-4.23723,-39.6575,-6.895580000000001,-28.7602,-3.0,0.137351,0.0,5,12,0,-24.0,-6.80611,0.0,5,6,1,6,0.0,2.44198,5.74
1vjc,-99.1999,-79.1999,-3.2,-31.5784,-0.197155,-12.4722,-25.2118,-3.0060599999999997,-47.6705,-3.84536,-37.8567,-2.0,0.637844,0.0,3,28,0,-24.0,-15.0,0.0,6,13,3,12,0.0,2.5732,3.58
1w0y,-88.62100000000001,-64.62100000000001,-2.7694,-27.9139,-0.193681,-11.5006,-20.3543,-2.3951599999999997,-79.3398,-4.7327,-64.6812,0.0,0.300539,-0.0328052,2,30,0,0.0,-10.0667,0.0,7,5,2,5,0.0,9.27203,6.42
1vjj,-60.0755,-44.0755,-2.14555,-19.7839,-0.136478,-7.897419999999999,-14.5148,-2.22502,-38.4193,-6.95051,-27.6797,0.0,0.8209069999999999,-0.037161599999999996,5,21,2,0.0,-14.2519,0.0,6,11,4,7,0.0,6.037719999999999,5.77
1m13,-93.3565,-71.3565,-2.39376,-27.529,-0.173924,-11.4873,-21.0416,-2.39376,-81.2087,-2.68961,-78.9909,0.0,0.074459,0.0,4,35,0,0.0,-8.11806,0.0,0,4,0,1,0.0,6.49718,7.57
1qpb,-26.7317,-24.7317,-4.45528,-14.710999999999999,-0.30697800000000003,-6.030959999999999,-13.6104,-4.45528,-6.66684,-2.54296,-6.10377,0.0,0.432911,-0.033377,3,3,0,0.0,-0.587619,0.0,2,2,2,1,0.0,9.40437e-05,1.36
1gj4,-83.3619,-71.3619,-3.20623,-28.1391,-0.22848800000000002,-11.6663,-24.0884,-2.77873,-58.8455,-3.86396,-49.4265,0.0,0.177174,-0.1,5,21,0,0.0,-12.6726,0.0,7,2,1,1,1.9342400000000002,2.1589099999999997,4.07
1sqn,-90.4969,-86.4969,-4.1135,-32.2968,-0.30123099999999997,-13.5121,-30.8693,-4.1135,-68.5488,-2.0,-62.2824,0.0,0.207242,-0.0578933,0,22,0,0.0,-2.71844,0.0,1,2,1,1,0.0,0.0,9.4
830c,-56.8561,-44.8561,-2.03057,-18.7237,-0.133822,-7.563,-14.7719,-1.96055,-50.7317,-2.51885,-61.6901,-2.0,15.698,0.0,6,22,0,0.0,-4.85842,0.0,1,6,0,5,0.0,8.5265,9.28
1sts,-56.6722,-6.67218,-0.9605450000000001,-14.5575,-0.06699119999999999,-5.99219,-1.7138900000000001,-1.20579,-64.4082,-4.9214,-47.9292,0.0,0.20444600000000002,-0.082361,0,50,9,0.0,-9.464789999999999,0.0,18,11,18,8,3.01543,16.567,5
1sc8,-88.7896,-60.7896,-2.8641799999999997,-28.2645,-0.197076,-11.5821,-19.3512,-2.39972,-64.5017,-11.5798,-52.3039,0.0,1.69045,-0.1,5,26,0,0.0,-19.2869,0.0,9,6,3,3,0.0,6.30473,7.44
1jwt,-76.1782,-56.1782,-2.24054,-23.5146,-0.153703,-9.62605,-17.340999999999998,-2.11606,-65.5273,-6.19908,-62.4529,0.0,3.17593,0.0,6,28,0,0.0,-9.79578,0.0,6,6,4,5,6.10374,5.89924,7.85
1a42,-70.8378,-54.8378,-3.07991,-24.909000000000002,-0.18471500000000002,-9.75014,-19.2828,-2.95158,-44.6745,-4.0,-38.0718,-1.38276,0.580378,-0.0420896,3,20,0,-12.0,-5.2259,0.0,3,6,2,3,0.0,4.98062,9.89
1pr1,-71.7917,-61.7917,-3.77851,-26.9044,-0.267644,-11.1319,-23.1568,-3.26326,-43.8685,-4.5823,-32.5873,0.0,1.0778299999999998,0.0,1,18,0,0.0,-12.2373,0.0,6,7,2,5,0.0,0.9077559999999999,5.3
1we2,-33.4398,-25.4398,-2.78665,-14.6062,-0.193135,-5.999709999999999,-11.1119,-2.38856,-6.5907800000000005,-7.6064300000000005,-16.5646,0.0,0.09941610000000001,-0.09118630000000001,5,7,0,0.0,-11.7101,0.0,3,5,1,3,0.0,1.55764,4.36
1b74,-3.10035,6.89965,-0.310035,-1.43906,-0.0212135,-0.588588,3.20253,-0.310035,12.1271,0.0,-7.15592,0.0,10.5345,-0.00961914,4,6,0,0.0,0.0,0.0,5,3,5,3,0.6056229999999999,1.79505,1.3
1tsl,-53.6562,-47.6562,-1.7885400000000002,-17.2682,-0.12299600000000001,-7.074730000000001,-15.3372,-1.7308400000000002,-35.7202,-1.0945799999999999,-37.8539,0.0,0.587692,0.0,3,27,0,0.0,-1.45087,0.0,1,4,0,4,0.438611,0.728906,6.15
1jd5,-83.5494,-31.5494,-1.2853700000000001,-20.7797,-0.0920113,-8.62798,-7.84668,-1.4657799999999999,-78.3572,-7.07035,-67.9674,0.0,1.81,0.0,6,47,12,0.0,-18.9958,0.0,10,12,5,9,0.9504020000000001,14.5909,6.62
1af2,-97.4803,-87.4803,-5.73413,-37.9112,-0.39917199999999997,-15.5955,-34.0221,-4.87401,-56.5486,-7.04488,-45.9561,-1.0,1.6224399999999999,0.0,4,13,0,-6.0,-20.4537,0.0,4,6,1,3,0.0,1.79112,3.1
2g00,-103.714,-89.7141,-2.6593400000000003,-30.5832,-0.194019,-12.7793,-26.4549,-2.52961,-112.507,-2.8427700000000002,-110.75299999999999,0.0,1.2017,0.0,11,28,0,0.0,-8.410739999999999,0.0,3,3,1,2,3.4298900000000003,15.5365,9.74
1ow4,-81.7465,-77.7465,-3.89269,-29.6298,-0.274017,-12.2341,-28.18,-3.89269,-62.592,-0.2797,-62.2003,0.0,0.00512229,-0.0208795,3,18,0,0.0,-3.0,0.0,1,3,1,2,0.0,1.5185,5.68
1vjd,-71.5857,-51.5857,-2.3092200000000003,-22.788,-0.142273,-9.00033,-16.4213,-2.10546,-48.986999999999995,-7.32844,-49.4697,0.0,5.00547,0.0,6,25,0,0.0,-19.6445,0.0,6,13,3,9,0.0,6.80405,3.54
1utc,-98.6531,-48.6531,-1.49474,-24.4116,-0.107928,-10.1653,-12.0392,-1.47243,-85.2254,-7.45522,-68.8242,0.0,0.311705,0.0,1,65,0,0.0,-23.4794,0.0,11,10,9,6,0.0,13.4993,4.55
1wei,-33.8358,-33.8358,-3.3835800000000003,-15.7052,-0.25037600000000004,-6.5934800000000005,-15.7052,-3.07598,-13.2222,-1.11141,-12.4389,0.0,1.8572799999999998,0.0,2,8,0,0.0,-0.7888149999999999,0.0,5,3,4,3,0.0,0.0,9
1o3h,-89.0401,-79.0401,-4.24,-32.2735,-0.25643299999999997,-12.6682,-28.6489,-3.5616,-61.3964,-7.91427,-42.9745,0.0,0.193116,-0.035944,0,21,0,0.0,-11.0578,0.0,7,2,2,1,0.371129,0.36539499999999997,7.3
1jqe,-104.852,-86.8522,-3.7447199999999996,-34.5296,-0.260848,-14.2074,-28.6019,-3.7447199999999996,-99.698,0.0,-92.3832,0.0,0.042563300000000005,0.0,3,25,0,0.0,0.0,0.0,3,1,3,1,0.0,6.08282,6.44
1wkm,-38.7737,-28.7737,-4.30819,-18.6405,-0.261631,-7.326919999999999,-13.833,-3.8773699999999995,-22.8997,-3.1028,-25.2924,-3.0,4.77937,0.0,6,3,0,0.0,-1.7173,0.0,2,3,1,2,0.0,2.2802,0.82
1jt1,-7.302989999999999,-1.3029899999999999,-0.521642,-3.0301099999999996,-0.0337676,-1.21665,-0.540628,-0.521642,8.05105,-1.40951,-21.3906,0.0,0.280648,0.0,7,7,0,0.0,-2.53973,0.0,0,3,0,2,0.0,2.92332,3.4
2i0g,-84.7339,-78.7339,-4.03495,-30.7127,-0.30013,-12.9164,-28.5379,-3.6840800000000002,-59.9292,-3.0550900000000003,-58.2035,0.0,0.0349538,0.0,4,17,0,0.0,-5.808269999999999,0.0,2,3,0,3,0.0,0.363846,9.72
7hvp,-71.0624,-15.0624,-1.16496,-18.0522,-0.08243400000000001,-7.4667,-3.82634,-1.06063,-97.3073,-10.8414,-80.6947,0.0,2.5209200000000003,-0.00551362,4,56,1,0.0,-18.9186,0.0,11,10,4,7,1.2533,29.5281,9.62
1uxa,-45.8465,-13.8465,-1.4327,-14.4408,-0.09746210000000001,-5.89499,-4.3613800000000005,-1.9933299999999998,-27.0455,-3.17068,-21.6826,0.0,0.20808200000000002,0.0,1,23,8,0.0,-12.0,0.0,9,14,8,12,0.011466200000000001,5.81465,2.3
1udt,-93.087,-79.087,-2.82082,-29.0214,-0.19614600000000001,-11.934000000000001,-24.6566,-2.73785,-80.0707,-1.61705,-73.3243,0.0,0.808717,0.0,2,31,0,0.0,-4.54654,0.0,1,6,0,5,0.0,4.82342,9.3
1vot,-85.3669,-83.3669,-4.74261,-32.5736,-0.350839,-13.674000000000001,-31.8104,-4.74261,-63.673,-1.3873799999999998,-57.1971,0.0,0.14721900000000002,0.0,1,17,0,0.0,-3.0,0.0,4,1,4,0,0.0,0.0,6.6
1h9z,-77.2362,-69.2362,-3.3581,-27.1589,-0.25133,-11.4453,-24.3458,-3.3581,-59.0771,-1.0,-53.4031,0.0,0.250744,-0.1,1,22,0,0.0,-0.159235,-3.0,0,4,0,3,0.0,2.17437,5.42
1gz3,-90.9506,-70.9506,-2.9338900000000003,-28.9524,-0.18076,-11.4351,-22.5858,-2.9338900000000003,-68.7954,-9.54721,-48.8901,0.0,0.727988,0.0,3,28,0,0.0,-12.1502,0.0,6,13,6,9,0.0,3.5178199999999995,3.7
6abp,-73.433,-65.433,-7.3433,-34.0846,-0.48913,-13.8166,-30.3713,-5.64869,-32.2807,-8.75238,-18.5411,0.0,0.0737556,0.0,0,10,0,0.0,-22.6688,0.0,4,5,1,1,0.0,0.0,6.36
1sri,-61.123999999999995,-53.123999999999995,-3.0562,-22.5183,-0.226996,-9.465580000000001,-19.5711,-3.0562,-38.3177,-0.525158,-51.4182,0.0,0.214531,0.0,10,10,0,0.0,-11.1714,0.0,1,5,1,3,0.0,3.21694,6.08
1rbo,-81.3038,-57.3038,-3.87161,-29.4694,-0.231587,-11.5251,-20.7704,-3.6956300000000004,-32.9925,-12.7389,-17.6673,0.0,3.97793,-0.025262700000000003,3,18,0,0.0,-42.2406,0.0,3,11,1,2,0.0,6.0216400000000005,12.72
1gny,-55.7513,-15.7513,-1.2119799999999998,-15.5597,-0.0821581,-6.34434,-4.396059999999999,-1.4671399999999999,-56.0341,-5.0,-40.5307,0.0,0.308163,-0.0322389,0,37,9,0.0,-12.6285,0.0,12,21,10,18,0.0,15.6267,4.14
1fj4,-78.9662,-74.9662,-5.64044,-32.7641,-0.377334,-13.3005,-31.1045,-5.64044,-56.9085,-2.0,-52.8469,0.0,0.124049,0.0,1,13,0,0.0,-6.0,0.0,0,2,0,1,0.0,1.09077,4.59
1ux7,-45.2051,-29.2051,-2.2602599999999997,-16.6537,-0.152581,-6.78097,-10.7593,-2.37922,-33.7599,-3.5376199999999995,-23.1673,-2.0,0.0870409,-0.0623308,0,19,1,-7.62153,0.0,0.0,5,9,5,9,0.0,7.47907,3
1p28,-33.6724,-29.6724,-5.61207,-18.5306,-0.382189,-7.56732,-16.3294,-5.61207,-13.5293,-0.144099,-11.5157,0.0,0.0,-0.020606,0,6,0,0.0,-0.67496,0.0,1,2,1,1,0.0,0.283788,5.42
1q63,-83.6387,-77.6387,-4.18194,-30.8128,-0.290074,-12.6602,-28.6024,-3.48495,-48.8452,-6.862080000000001,-41.496,0.0,3.0718900000000002,0.0,5,15,0,0.0,-20.9566,0.0,7,3,3,2,0.0,2.49444,5.85
1a0q,-79.8671,-59.8671,-3.4724800000000005,-28.084,-0.234015,-11.4286,-21.0513,-3.3278,-64.3076,-5.41335,-57.9226,0.0,0.24461599999999997,-0.1,3,20,0,0.0,-11.0484,0.0,1,5,0,3,0.0,6.8439,7.57
1w1d,-67.9733,-47.9733,-2.42762,-22.3848,-0.138156,-8.61025,-15.7984,-2.42762,-29.4646,-9.8595,-15.825,0.0,0.10888900000000001,0.0,2,26,0,0.0,-51.0,0.0,2,14,2,7,3.28386,14.0192,6.52
1sle,-69.9745,-55.9745,-1.16624,-17.874000000000002,-0.079787,-7.310339999999999,-14.2979,-1.7067,-53.3277,-1.56535,-45.9149,0.0,0.0723196,0.0,1,40,19,0.0,-3.0,0.0,12,11,12,10,0.0,3.16767,6.17
1gjb,-72.97,-60.97,-2.9188,-24.9554,-0.22019299999999997,-10.5446,-20.8515,-2.7025900000000003,-62.2497,-3.9849699999999997,-47.5751,0.0,0.248394,-0.0415797,1,24,0,0.0,-1.7781900000000002,0.0,7,3,4,2,5.92288,1.61104,6.35
1a7x,-121.46700000000001,-93.4675,-1.81295,-29.9067,-0.129064,-12.3949,-23.0128,-1.7862900000000002,-106.446,-5.87744,-91.8785,0.0,1.04735,-0.0245554,3,63,1,0.0,-14.8491,0.0,4,13,2,10,0.34770999999999996,7.996239999999999,9.7
1byk,-90.5211,-64.5211,-3.3526300000000004,-30.1737,-0.215394,-12.0849,-21.506999999999998,-2.82879,-48.3612,-16.1615,-27.7608,0.0,0.16437100000000002,0.0,4,23,0,0.0,-40.9091,0.0,7,13,2,5,0.0,7.82335,5
1ga8,-53.2944,-31.2944,-2.42247,-19.0199,-0.163332,-7.74125,-11.1684,-2.31715,-35.8749,-2.4232,-27.9848,0.0,0.0397032,-0.1,1,21,0,0.0,-6.0,0.0,7,10,6,9,0.0,3.8016900000000002,1.8
1f2o,-51.076,-43.076,-5.67511,-24.5548,-0.389376,-10.0523,-20.7088,-4.25633,-19.851,-3.66028,-17.3492,-3.0,4.5439099999999994,0.0,3,6,0,0.0,-16.817,0.0,3,2,0,1,0.0,2.5072200000000002,1.91
1oko,-67.4375,-55.4375,-5.61979,-29.456,-0.374328,-11.9404,-24.2145,-5.1875,-29.6329,-8.29255,-14.4826,-2.0,0.09004780000000001,-0.042707800000000004,1,11,0,-12.0,-8.18176,0.0,5,6,4,4,0.0,0.245806,4.54
5fiv,-70.4311,-44.4311,-2.13428,-21.958000000000002,-0.154609,-9.15352,-13.8521,-1.95642,-48.0949,-4.11204,-37.7402,0.0,0.44605200000000006,-0.0384995,1,32,0,0.0,-13.0694,0.0,4,4,1,2,0.0,5.02608,7.66
1jmi,-81.2813,-71.2813,-4.06407,-29.9443,-0.26548,-12.0597,-26.2603,-3.87054,-38.7056,-8.58124,-24.4664,0.0,0.292493,0.0,1,19,0,0.0,-31.0279,0.0,2,7,1,3,0.0,3.54952,6.06
2ivu,-91.1749,-79.1749,-3.03916,-29.3428,-0.191399,-11.6743,-25.4808,-3.03916,-78.5863,-1.0,-72.3201,0.0,0.249417,0.0,3,26,1,0.0,-3.0,-3.0,3,4,2,3,0.0,5.1610000000000005,6.43
2fzz,-114.946,-100.946,-2.6731599999999998,-32.8098,-0.194958,-13.708,-28.8137,-2.55435,-121.125,-3.4080800000000004,-111.988,0.0,0.614869,0.0,4,39,0,0.0,-3.7350800000000004,0.0,4,5,2,4,0.0,13.0016,10.52
1o9d,-110.208,-66.2077,-2.39582,-30.7581,-0.163367,-12.565999999999999,-18.477999999999998,-2.20415,-60.7377,-12.2441,-40.6602,0.0,0.946636,0.0,2,44,0,0.0,-53.0369,0.0,11,12,7,6,0.0,10.2363,5.6
6fiv,-70.2008,-44.2008,-2.1273,-21.8862,-0.154103,-9.12358,-13.7803,-1.95002,-49.8006,-4.72685,-39.8394,0.0,0.458154,-0.0485788,2,31,0,0.0,-14.1534,0.0,4,4,1,2,0.0,6.1165,8.08
1ulg,-41.9446,-17.9446,-1.61325,-14.1585,-0.10941600000000001,-5.77401,-6.05725,-1.6777799999999998,-26.0461,-5.535019999999999,-16.1118,0.0,0.117029,-0.1,0,23,3,0.0,-11.0228,0.0,8,11,5,9,2.54402,5.81522,4.21
1cea,-47.3714,-35.3714,-5.26349,-22.7738,-0.361134,-9.32325,-17.0048,-4.30649,-28.9713,-5.0,-28.7381,0.0,0.0149216,-0.0144572,3,6,0,0.0,-12.2828,0.0,3,2,1,0,0.0,6.36083,4.96
1caq,-109.42200000000001,-93.4224,-3.03951,-33.1389,-0.21771500000000002,-13.7626,-28.2933,-2.95736,-96.6839,-2.0,-90.6769,-1.8418599999999998,4.81445,0.0,5,31,0,-4.959,-4.56719,0.0,2,4,1,2,0.0,6.973889999999999,7.72
1mj7,-89.8403,-61.8403,-2.72243,-28.0091,-0.189362,-11.5189,-19.2797,-2.64236,-86.8405,-3.3725,-81.8395,0.0,2.92928,-0.012701,4,29,0,0.0,-5.19902,0.0,2,6,1,5,0.0,9.493089999999999,8.35
1ce5,-68.5182,-62.5182,-7.61314,-32.9401,-0.556254,-13.7709,-30.0556,-5.270630000000001,-37.7141,-5.08285,-26.8448,0.0,0.165599,-0.1,1,8,0,0.0,-12.0807,0.0,5,1,1,1,0.0,0.367392,4.74
1o3k,-86.0111,-76.0111,-4.09577,-31.1756,-0.247004,-12.2256,-27.551,-3.44044,-57.2778,-7.16035,-39.9814,0.0,0.301669,-0.0280735,0,21,0,0.0,-10.7263,0.0,7,3,3,3,0.023455700000000003,0.41669300000000004,6.77
1ofz,-62.98,-54.98,-5.72545,-28.3186,-0.38366,-11.5023,-24.7214,-4.844609999999999,-28.7094,-5.38089,-19.2967,0.0,0.0,-0.0329185,0,11,0,0.0,-15.0,0.0,4,5,2,2,0.0,0.0,4.62
