name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
1ppc,-13.8172,0.547342,0.693147,0,0,0,-2.44576,0.184647,0,2.81113,-4.21067,-4.53831,6.16
1q91,-14.5411,0.85998,0,0,0,0.0179839,-2.62218,0.287157,0,0.612423,-3.86007,-4.33219,4.15
1ro6,-10.6633,0.535899,0,0,0,0,0,0.23035,1.18677e-005,1.40303,-2.64183,-3.85583,6.46
1f4x,-10.2346,0.504192,0,0,0,0,0,0.192087,0,1.5436,-3.4046,-2.79572,5.59
1cny,-9.58835,0.279361,0,0.528765,0.0112439,0,0,0.137831,0,3.7211,-1.81621,-3.4193,7.85
1c1r,-13.5975,0.396429,0,1.22426,0.0202416,0.331592,-2.4483,0.210297,0,1.30363,-1.45002,-4.04588,7.63
1o30,-14.1646,0.656394,0,0,0,0,-2.49187,0.0910611,0.139004,1.9359,-3.97595,-4.92688,6.77
1v11,-24.2189,2.16025,0.693147,0.175085,1.64737,2.46093,-24.3145,0.35727,3.14158e-005,1.55802,-4.01726,-5.86399,3.98
1n1m,-12.8988,0.623855,0.693147,0,0,0.862214,-6.85791,0.218164,0.00110463,0.194666,-2.38539,-2.50079,5.7
1qb9,-15.7389,1.29528,1.38629,0,0,0,-2.74545,0.334734,0,1.73907,-4.02917,-4.61916,7.44
2am4,-26.2468,3.49808,0.693147,0.0731126,0.54927,3.49879,-15.907,0.000336286,0,1.41147,-3.94762,-6.22707,3.72
2f34,-15.0852,2.69236,0,0,0,1.40429,-0.447874,0.122849,0,1.93907,-3.23204,-3.37139,6.89
2fzg,-14.3345,0.651128,0,0,0,0.00737189,-4.71392,0,0.397617,1.01901,-3.9695,-4.15872,3.38
1bwa,-19.6221,1.22455,0,0,0,0,0,0.430529,0,4.7563,-6.51988,-8.06756,7.6
2gyi,-25.2324,4.15132,2.07944,1.33041,0.987158,4.72139,-20.2504,0.0386665,0,0.822,-1.22254,-2.68615,7
3pcf,-18.633,0.166418,0,0.588331,0.490277,10.0357,-21.4548,0.196334,0.0911139,0.289633,-1.6618,-2.95211,6.05
1o3d,-13.4009,0.670389,0,0,0,0,-2.4122,0.0862707,0.00732818,0.579266,-3.46118,-4.27628,7.13
1ppl,-17.0063,1.54275,0,0,0,2.02995,0,0.097688,0.0068001,3.9854,-5.77985,-5.73219,8.55
1kjr,-17.2399,3.14365,2.07944,0,0,0,0,0.275461,0,2.36343,-3.76176,-4.25479,6.06
1b4h,-21.761,1.70263,0.693147,0,0,2.91735,-9.32214,0.0626341,0.00103649,3.52163,-5.75077,-5.46639,5.46
1dfo,-14.3843,0.779689,0,0,0,0,0,0.105535,0,2.7037,-4.42021,-5.71044,6.7
1ydb,-10.6468,0.641228,0,0.668033,0.0254592,0,0,0.0454656,0,1.07663,-1.86613,-2.93927,8.24
2j79,-14.4044,2.32263,1.79176,0,0,0,0,0.367319,0,0.1614,-3.15684,-3.10911,5.96
1g35,-18.5468,1.4271,0.693147,0,0,0,0,0.181086,0.00118863,2.81477,-5.921,-7.02651,8.14
1ogx,-9.85001,0.726199,0,0,0,0,0,0.0199717,0.00018028,0,-2.17715,-3.04067,6.09
1bn3,-11.8048,0.584169,0,0.962416,0.0860019,0,0,0.109169,0.0132855,1.28867,-1.91172,-3.63609,9.89
1ceb,-14.8674,1.31751,1.38629,0,0,0.121395,-8.7494,0.315002,0.0234611,0.156066,-2.28459,-2.15455,6
1gai,-23.8303,3.86342,1.38629,0,0,1.09953,-3.89208,0.462103,0,1.4526,-5.51782,-5.32444,8
1ez9,-16.3853,2.25796,0,0,0,0,0,0.611021,0,2.3754,-4.44457,-4.15569,5.1
2j47,-16.6938,2.40525,0,0,0,0,0,0.210119,0,1.43423,-4.15658,-4.65969,5.41
1xh9,-23.1398,1.82755,1.38629,0,0,0.508054,-4.5374,0.347846,0,2.7733,-6.47902,-7.81518,7.77
2gv7,-17.6137,1.2829,1.38629,0,0,0,-3.56088,0.123232,0.000234381,2.5443,-5.30252,-5.21959,7.85
1kc7,-23.2163,3.75241,2.07944,1.1503,0.294806,3.61794,-14.5881,0,0.0310279,0.393023,-1.0304,-2.49715,5.52
1xka,-15.595,0.530273,0.693147,0,0,0,-3.32742,0.152527,0.00154001,2.3505,-4.76843,-5.28795,6.88
1gj8,-11.9483,0.518162,0.693147,0,0,0,-1.15621,0.0682821,0.0618097,0.863266,-3.38639,-3.96345,6.96
2ca8,-19.4362,1.83945,1.38629,0,0,5.02504,-12.3398,0.00541373,2.59203e-006,2.89787,-3.63173,-3.40257,4.66
1m4h,-25.5819,2.48509,0.693147,0,0,0,-5.88976,0.0787176,0.00807457,8.44247,-8.12511,-8.09496,9.52
2f2h,-18.9052,2.63067,0.693147,0,0,0,0,0.226518,0.0110675,1.18607,-4.99075,-5.52833,5.7
1li6,-6.02362,0.000627567,0,0,0,0,0,0.245912,0.0907476,0,-1.12212,-1.58509,3.8
1a8i,-13.885,2.22556,1.38629,0,0,0,0,0.00901056,0,0.1614,-2.90762,-3.39131,5.52
1v1m,-24.9756,2.38254,0.693147,0.0965304,1.61783,2.42595,-24.9429,0.355499,0.000599593,1.55802,-4.1031,-5.87139,3.94
1lpk,-16.2323,0.581588,0,0,0,0,-2.75361,0.307882,0,3.12987,-5.2299,-5.6559,7.55
1pyn,-21.8539,1.80627,0.693147,0,0,0.382772,-8.68741,0.206737,0,4.52152,-5.29662,-6.1897,5.49
2bq7,-13.0604,0.00596905,0,0,0,0.129168,-0.00692497,0.539912,0.00143155,2.23827,-4.92458,-4.89484,7.05
1msm,-19.0991,1.48558,0,0,0,0,0,0.218611,3.53638e-005,3.32087,-6.20568,-7.24539,10.48
1kzn,-14.9662,1.10444,0,0,0,0,0,0.199118,0,3.34427,-4.59591,-5.50897,8.92
1aaq,-17.1153,0.712918,0,0,0,0.594844,-3.85944,0.0854157,0.332039,5.0609,-5.84208,-6.07365,8.4
1w3l,-26.2841,6.71282,4.27667,0,0,0,0,0.460463,0.000219627,1.1298,-4.54887,-4.9281,6.28
1g54,-11.2776,0.545989,0,0.953467,0.0744164,0,0,0.0611323,0.000862675,1.6247,-1.81752,-3.36791,8.82
2cc7,-11.0378,1.22017,0,0,0,0,0,0.0445194,1.04906e-008,0,-2.5162,-2.8767,8.01
1dzk,-6.15358,0.00018611,0,0,0,0,0,0.0360719,0.563943,0.942433,-1.7867,-1.93352,6.1
2aoc,-23.2185,1.94531,0,0,0,1.73472,-4.08372,0,0,8.18383,-7.92958,-7.9257,4.89
1gcz,-11.8411,0.652622,0,0,0,0,0,0.113877,0.00500888,1.0296,-3.43264,-4.05191,5.13
1o2w,-12.2571,0.477604,0,0,0,0,-2.12284,0.0857512,0.0435813,1.4133,-3.34041,-3.99656,5.85
1if8,-10.358,0.655186,0,0.540879,0.0813542,0,0,0.261079,0.0200685,2.18047,-1.79052,-3.24935,9.64
1qan,-17.1845,1.8705,0,0,0,0.260817,-1.22007,0.31027,0.000681734,1.42563,-4.42921,-5.23586,4.48
1ctu,-15.8393,2.52523,1.38629,0.809033,0.220404,0,0,0.165888,0.00154456,0.622,-2.21463,-4.13015,11.92
1uz1,-14.8018,2.92981,1.79176,0,0,0,0,0.216619,0.000449912,0.1614,-2.75388,-2.84625,6.89
1r0p,-13.8641,0.173869,0,0,0,0,0,0.597512,0.00136247,0.787,-4.14887,-5.77762,8
1zsf,-22.2425,1.44321,0,0,0,3.21202,-5.85757,0.228169,0.0138048,5.48932,-6.69873,-7.51413,9.92
1gar,-23.9042,3.30851,2.07944,0,0,0.344277,-4.28491,0.0259118,9.86143e-005,5.31109,-6.18474,-6.89644,10
1v2s,-10.1348,0.59182,0.693147,0,0,0,-2.53721,0.0789534,0,0.0566665,-2.20141,-2.25413,4.17
1lag,-16.1174,1.86946,0.693147,0,0,1.91661,-6.59517,0.0461147,0.00121468,0.896033,-2.8814,-3.18391,6.3
4rsk,-13.3035,1.50026,0,0,0,0,-4.28914,0.00340779,0,0.37979,-2.4404,-2.63487,4.32
1xk9,-11.1509,0.685877,0,0,0,0,0,0.133457,0.313925,0.958033,-3.22766,-3.77442,6.85
1gj7,-15.6895,1.29105,0.693147,0,0,0.0116045,-3.93759,0.301515,0.60208,1.10187,-3.90824,-4.60372,7.89
2bpv,-15.3523,1.00795,0.693147,0,0,0,0,0.0435919,0.00472889,3.69282,-5.18177,-5.73607,7.67
1pa9,-14.1611,1.76072,1.38629,0,0,1.52553,-1.84222,0.105156,0.000576541,0.393023,-2.77372,-3.76325,4.6
5std,-12.3432,0.126864,0,0,0,0,0,0.186867,0.0194471,0.8829,-4.00563,-4.94302,10.49
1g4o,-10.3577,0.418164,0.693147,0.996853,0.0839999,0,0,0.190745,0.00756068,1.6247,-1.42498,-2.89835,8.25
1tx7,-12.0794,0.955853,0.693147,0,0,0,-3.32842,0.0984905,0.00457191,0.6107,-2.65181,-2.72678,4.6
1kav,-17.2283,2.64829,1.38629,0,0,0.518507,-2.98208,0.081658,0.00103309,1.40551,-3.56505,-3.93197,5.82
1pro,-17.9537,1.40646,0,0,0,0,0,0.298018,0,3.91287,-5.69566,-6.81386,11.3
1qy2,-7.44214,0.108718,0,0,0,0,0,0.0890617,0,0.734633,-1.99214,-2.13873,5.74
2dri,-18.947,5.02031,3.58352,0,0,0,0,0.250242,0,0,-2.75254,-2.74356,6.89
1n4h,-10.4966,0.118528,0,0,0,0,-1.67621,1.57241e-006,0,2.14707,-3.16072,-3.55437,6.55
1hvi,-19.0763,0.545686,0,0,0,2.75213,-2.72515,0.217845,2.20799e-009,6.19653,-6.83712,-7.71675,10.92
1f5l,-11.2671,0.596727,0,0,0,0,-2.57849,0.0527612,0,0.289633,-2.74966,-2.88314,5.28
1ony,-19.0636,2.48678,0,0,0,0.219584,-3.4682,0.200993,0,4.9543,-4.64061,-5.40115,6.77
1tq4,-23.5738,3.58846,0.693147,0.0184831,0.00566239,0.469927,-9.34864,0.155631,9.22649e-005,0.520823,-3.52523,-4.96542,6.19
2arm,-10.4414,0.840387,0,0,0,1.23208,0,0.0662353,0.164993,1.07727,-3.00146,-2.92558,8.13
1ikt,-10.8651,0.0696994,0,0,0,0,0,0.0609153,0,1.86686,-3.79208,-4.10714,3.4
1i7z,-11.5346,0.00574371,0,0,0,0,-2.04358,0.307051,0,1.21083,-3.609,-3.68112,6.4
1m7i,-14.273,0.707957,0,0,0,0,0,0.131288,0.0183629,2.0746,-5.21482,-4.80773,5.4
1jyq,-34.3795,7.7201,4.27667,0,0,0,-6.75089,0.298657,0.0383343,5.98068,-6.48547,-6.92178,8.7
1adl,-10.5575,0.825888,0.693147,0,0,0,-2.03264,0,0,5.02103,-2.67695,-3.11338,5.36
1epo,-18.2906,1.98206,0.693147,0,0,0,0,0.0775067,0.0843265,3.75417,-6.04907,-5.91752,7.96
1bnu,-12.0792,0.71517,0,1.04332,0.0973582,0,0,0.0548149,0,0.989466,-1.92844,-3.44708,9.7
1pph,-12.9929,0.782485,0.693147,0,0,0,-2.42774,0.144855,0,1.86673,-3.62925,-3.67439,5.92
1k1m,-14.3417,0.823596,0,0,0,0,-2.48231,0.151173,0.00176939,2.0997,-4.15323,-4.43441,7.4
2a5b,-9.4235,0.414286,0,0,0,0,0,0.0611121,1.90601e-005,0.622,-2.33302,-3.17225,3.93
1alw,-7.09891,0.00111392,0,0,0,0,-1.98158,0.0804075,0,0.663066,-1.35324,-1.65235,6.52
1hms,-11.224,0.781851,0.693147,0,0,0,-2.48724,0,0,2.94643,-2.85648,-3.02273,6.37
1g7g,-20.6263,1.14107,0,0,0,5.24936,-8.12353,0.306552,0.000778861,5.99593,-5.68439,-6.39914,6.6
2h4g,-14.5975,0.782067,0,0,0,2.51664,-6.08818,0.11325,1.93732e-005,1.4985,-3.37238,-3.66027,6.52
1r1h,-22.6133,0.925339,0,0.26988,0.0539461,4.5097,-14.913,0.265811,0.0424174,2.20093,-4.08574,-5.81615,8.92
1fo0,-38.5304,5.46402,0.693147,0,0,1.32021,-4.91481,0.535888,0.0357784,10.2419,-11.4727,-12.1763,5.59
2gl0,-11.7978,0.99248,0,0,0,0,0,0.0194607,0.000449927,0.622,-3.22225,-3.54305,4.82
1yqj,-14.8481,0.248464,0,0,0,0.184369,-1.68582,0.49097,3.76017e-006,1.70827,-4.39842,-5.81987,8.14
1n46,-18.1107,1.39168,0.693147,0,0,0,-3.17979,0.302665,0.0375814,1.53127,-4.50237,-6.13359,10.52
1jn4,-22.7586,2.34818,0,0,0,0,-9.79628,0.135297,0,1.87207,-4.39246,-5.87194,4.95
1qaw,-13.3077,1.72164,1.38629,0,0,0.288069,-0.569352,0.128746,0.0189694,0.896033,-2.85482,-3.64452,5.12
1mes,-16.7569,1.13754,0,0,0,0,0,0.288119,0.000475821,3.21397,-5.29923,-6.41409,7.7
1bnw,-10.7843,0.464424,0,1.02086,0.121926,0,0,0.102885,0,1.95187,-1.74869,-3.13086,9.08
1uj6,-17.9645,3.45399,0,0,0,0.457793,-3.69467,0,0.00266611,0.45739,-3.02454,-3.12391,3.05
1ghy,-21.8372,0.980995,0,0.225902,0.337254,3.24949,-21.2259,0.108457,0,0.812233,-2.04845,-4.73263,8.1
1w5x,-22.0751,1.35508,0,0,0,0,0,0.351743,0,4.0556,-7.54391,-9.16622,8.4
2j2u,-12.8327,0.010773,0,0,0,0,0,0.456218,0.00671201,1.60227,-4.63719,-4.90306,7.33
1c5q,-10.6785,0.494802,0.693147,0,0,0,-2.35303,0.140224,0,0.289633,-2.68095,-2.59236,6.36
1jfh,-10.4489,1.09137,0.693147,0,0,0,0,0.117092,0,0.9684,-2.65357,-2.54013,2.05
1b40,-23.5448,2.10616,0.693147,0,0,1.57763,-8.35134,0.0923284,0,3.65747,-6.31462,-6.36268,7.28
2ewb,-24.072,0.00479856,0,0.769107,0.171569,9.68487,-31.5292,0.00335208,0,1.28507,-1.31227,-2.77141,6.1
1ai7,-6.90256,0.00184991,0,0,0,0,0,0.060743,0,-0.232967,-1.70845,-1.92044,4.09
1utj,-9.43051,0.387821,0.693147,0,0,0,-3.60136,0.0678636,0,0.274033,-1.8312,-1.85303,3.84
1rql,-8.7353,0.828981,0,0.000584243,0.710737,3.00056,-7.35878,0,0,0.18479,-0.977157,-1.78595,2.75
1d7i,-6.89472,0.300497,0.693147,0,0,0,0,0.0957609,0,0.2996,-1.85593,-1.24535,3.6
1m2r,-10.9611,0.0428327,0,0,0,0,0,0.334921,0,-0.232967,-3.01199,-4.31932,6.46
1oss,-9.92183,0.524667,0,0,0,0,-2.63734,0.066793,0,0.0566665,-2.19151,-2.1475,4.79
1ugp,-9.44884,0.562637,0,0.000396879,0.0831606,4.23173,-5.38,0.0507384,2.64793e-009,0.412233,-1.2358,-1.5642,2.89
2bpy,-16.0152,0.923792,0.693147,0,0,0.253585,0,0.073368,0,3.39786,-5.5249,-6.12733,7.4
1a99,-14.7465,1.511,0.693147,0,0,0,-7.55563,0.363,0,0.4146,-2.59564,-1.91563,5.7
2c3l,-9.46276,0.158744,0,0,0,0,0,0.61091,0.0254623,0.5226,-2.05952,-3.45073,5.07
1tog,-12.105,1.25307,1.38629,0,0,0,-2.38549,0.0403758,0,0.686266,-2.51056,-2.84015,3.22
2fqx,-17.5643,3.15623,0.693147,0,0,0,0,0.189739,0,0.622,-3.58758,-4.44592,7.15
1g98,-20.2091,4.43608,2.77259,0,0,2.49748,-3.70533,0.00186915,3.89196e-005,0.523623,-2.98098,-3.45212,5.7
2a5c,-9.62462,0.579631,0.693147,0,0,0.498246,0,0.129218,0.00903377,0.622,-2.40024,-2.91636,4.62
1b3l,-19.7654,1.82371,1.38629,0,0,0.585479,-7.57619,0.068939,0,3.31483,-5.07153,-4.72987,5.89
1c5s,-10.6519,0.502333,0,0,0,0,-2.61315,0.187336,0,0.289633,-2.40242,-2.65206,6
1hih,-15.4042,0.798921,0.693147,0,0,0,0,0.0564936,0,3.74573,-5.47866,-5.90266,8.05
1c3x,-10.0342,0.733742,0,0,0,0,0,0.0656441,0.00660063,0,-2.46972,-2.87797,3.68
1nfu,-13.0601,0.221903,0,0,0,0,-0.235425,0.215987,0.000353382,2.05767,-4.55437,-5.00339,7.74
1uwu,-16.1108,3.2184,1.79176,0,0,0,0,0.266862,0.000277711,0.622,-3.18451,-3.1943,5.98
1ew9,-9.83543,0.0116719,0,0.268424,0.135904,3.09783,-8.64444,0.0244325,0.0251645,-0.40361,-0.573011,-1.47691,3.22
2h5a,-19.9557,4.96081,2.48491,0,0,0.0943654,-2.77635,0.0127546,0,-0.24221,-2.45996,-2.96205,5.1
2aqu,-16.9516,0.398608,0.693147,0,0,0,0,0.269253,0.00488053,3.87545,-6.61298,-6.9359,9.32
1yds,-13.4933,0.617573,0,0,0,0.257838,-4.36962,0.350285,0,1.16723,-3.02769,-3.78202,5.92
1pkx,-25.1063,3.87746,1.79176,0,0,3.36048,-7.3641,0.0223769,0.000463059,0.35659,-4.60558,-5.95715,6.92
1e2k,-11.9924,0.83931,0,0,0,0,0,0.076279,0.0263941,0.6592,-3.27664,-3.96659,4.94
1nli,-9.9853,0.773366,0,0,0,0,0,0.298777,0,0,-2.17454,-2.80525,3.59
2c97,-16.7747,2.98023,0.693147,0,0,0.399775,-1.97768,0.00213941,0,0.65619,-3.39988,-3.402,6.14
1siv,-19.5703,1.32167,0.693147,0,0,0.707513,-5.41974,0.0962525,0.00028706,5.0609,-5.83872,-6.19181,8.08
1v2k,-12.9027,0.00207656,0,0,0,0,0,0.240087,0,0.976333,-4.75204,-4.95273,6.19
1hsh,-16.8903,0.551464,0,0,0,0,-1.83383,0.261745,0.00173719,3.31602,-5.5282,-6.62288,9.42
1afl,-20.8214,1.4889,0.693147,0,0,2.6608,-12.146,0.185002,0.159715,0.278613,-3.90578,-4.73843,6.28
1hyo,-22.0655,3.19753,2.07944,1.68868,0.911764,5.38862,-14.2912,0.0116365,0,1.25367,-1.78674,-2.80089,4.07
1cbx,-21.0426,1.62871,1.38629,0.263128,0.190678,4.57796,-18.2984,0.0578538,0.000280956,1.0985,-2.0552,-3.60484,6.35
1c5c,-9.95605,1.87136,0,0,0,0.73154,-4.15572,1.12978,0.0474471,128.295,-13.1597,-13.8422,6.96
1ghz,-10.5305,0.428337,0,0,0,0,-2.35427,0.122631,0,0.812233,-2.41769,-2.96795,4.8
1add,-17.4456,2.01445,0.693147,0,0,4.10678,-5.49148,0.144818,0.000714055,0.622,-2.95797,-4.54026,6.74
2fx6,-8.87262,0.110942,0,0,0,0,-1.9675,0.164577,0.00688618,-0.232967,-1.80309,-2.49698,3.7
1fzm,-30.2441,4.68325,1.38629,0,0,3.71988,-3.38657,0.320536,0,9.3078,-8.50271,-9.16779,7.7
1qhc,-27.2291,2.86114,0,0,0,0.450716,-14.8846,0.14143,0.00514502,1.36445,-4.83517,-6.2214,7.57
1c5p,-9.7755,0.505757,0,0,0,0,-2.53889,0.0700834,0,0.0566665,-2.04679,-2.22965,4.68
1j01,-15.4977,2.56979,1.38629,0,0,0,0,0.179272,0,0.3228,-3.31976,-3.76727,6.47
1mmq,-13.4349,1.0912,0,1.22333,0.627154,0,0,0.182568,0,1.67943,-2.97544,-4.42604,7.52
2f7p,-18.0372,3.41477,2.07944,0.623506,0.815563,5.7488,-6.60643,0.350243,0.21303,0.735033,-2.64195,-3.41627,6.6
1d6w,-15.4423,0.612894,0,0,0,0,-2.53066,0.34346,0.778926,2.3137,-4.98531,-5.73023,5.96
1c5n,-9.99228,0.396173,0,0,0,0,-2.37522,0.0904174,0,0.289633,-2.46621,-2.3569,4.7
1a4k,-10.5203,0.128768,0,0,0,0,-0.838185,0.449646,9.34056e-007,2.1473,-3.05649,-3.6313,8
1drj,-17.2055,4.17859,2.89037,0,0,0,0,0.213776,0.000228067,0,-2.73705,-2.73776,7.4
1ocq,-23.8517,4.98859,3.58352,0,0,1.60355,-6.59957,0.141755,0,0.6456,-3.56978,-3.83961,5.19
1nvr,-16.7022,0.902025,0.693147,0,0,0.117053,-3.5687,0.609739,0.000183998,0.3228,-3.92799,-5.4845,8.11
1b58,-24.3168,2.38427,0.693147,0,0,0.7099,-8.43358,0.0768003,0,3.65747,-6.4529,-6.41456,6.59
1hxw,-17.2418,0.617187,0.693147,0,0,2.26966,-0.708851,0.345451,9.19451e-005,5.45873,-6.12949,-7.17161,10.82
1uw6,-8.88988,0.112312,0,0,0,0,0,0.341615,1.05944e-005,0.4606,-2.60811,-2.65287,7.34
1mjj,-19.5403,2.41086,0.693147,0,0,0.238322,-4.9658,0.177575,0.00045946,3.68353,-4.61293,-5.06399,8.74
1jak,-19.8669,3.42599,1.38629,0,0,0.706922,-4.23643,0.622673,0.000694503,0.622,-3.84774,-3.39842,5.57
1k4h,-9.80144,0.187746,0,0,0,0,0,0.0699823,0,0.9216,-2.95267,-3.43803,5.11
1o2q,-16.0675,1.55853,0.693147,0,0,0,-2.39803,0.264314,0.00240561,1.24767,-4.03466,-4.55848,7.68
1ele,-11.647,0.0908396,0,0,0,0,0,0.18712,0,2.46865,-4.24432,-4.39551,6.85
1hwr,-12.6688,0.700837,0,0,0,0,0,0.162367,0,2.6659,-4.01643,-4.49162,8.33
1gvw,-16.6138,1.28944,0,0,0,2.02477,0,0.199583,0.0204072,5.18389,-5.76557,-6.02552,6.96
1e4h,-9.63801,0,0,0,0,0.2264,-3.26693,0.0404162,0,-0.232967,-2.6027,-2.1522,8.41
1b38,-33.8754,5.19517,1.38629,0.217891,1.08711,3.56259,-30.0655,0.263505,0.00259124,0.685056,-2.97346,-5.46292,6.6
1zdp,-17.4488,0.319021,0,0.0571075,0.0170096,4.18706,-16.518,0.163499,0.0091381,1.83847,-2.24005,-3.30256,5.74
1zog,-9.54267,0,0,0,0,0,0,0.252973,0,0.507,-3.20258,-3.03424,7.15
2cf8,-15.189,0.706506,0,0,0,0.274611,-2.78269,0.317466,0.0147,1.26533,-4.54988,-4.63941,8.1
1elr,-22.6005,3.99384,0.693147,0,0,1.73303,-5.68992,0.169197,0,6.01497,-4.6475,-5.06213,4.96
1fao,-30.0444,5.90456,1.38629,0,0,0,-15.0201,0,0,-1.20181,-3.4749,-3.8364,7.37
1b32,-23.3276,2.41277,0.693147,0,0,0.720245,-8.1501,0.0572127,0,3.65983,-6.23661,-5.74653,7.1
1ppi,-33.4042,6.36607,1.38629,0,0,0.625864,-5.85851,0.253377,1.47665e-005,2.2824,-7.33922,-7.47249,5.01
1y1z,-16.1663,2.55196,1.38629,0,0,1.53572,-5.34124,0.254165,0,0.321066,-2.64143,-2.40405,3.08
1oz0,-20.2762,1.37367,0,0,0,0.413695,-3.19381,0.0703795,0.113043,5.01249,-6.1974,-7.67636,7.7
1lrh,-12.8083,0.0291335,0,0.125461,0.222548,2.7043,-9.86959,0.205994,0.00170618,0.781033,-1.81666,-3.26456,6.82
2ccc,-11.8145,1.23641,0,0,0,0.485767,-1.17287,0.0640292,0,0,-2.63871,-2.89254,7.76
1d2e,-29.1923,5.17481,1.79176,0.0221017,0.0036569,2.56935,-14.8646,0.198871,0.000117368,0.520823,-2.75334,-5.36587,6
1x8d,-10.4838,1.56094,0.693147,0,0,0,0,0.00492652,0,0,-2.11088,-2.08615,2.21
1yqy,-15.6789,1.97885,0,1.2641,0.642633,0,0,0.0424578,0.00080998,1.34167,-3.12795,-4.76407,7.62
1oe8,-19.6295,2.5433,1.38629,0,0,5.9137,-11.9019,0.015257,0,2.89787,-3.03759,-2.99141,5.52
1h1s,-12.5454,0.464686,0,0,0,0,0,0.455841,0.00138578,1.9087,-3.53043,-4.87445,8.22
2erz,-13.7948,1.00167,0,0,0,2.42862,-2.69261,0.0973545,0.0179948,0.754033,-3.24001,-4.12516,5.66
1bxr,-33.0207,3.59805,1.38629,0.243041,0.359711,5.47275,-22.883,0.486268,0.0924113,0.685056,-4.59913,-7.02624,3.4
2bza,-9.31467,0.357641,0,0,0,0,-3.60847,0.0622545,0,0.274033,-1.71334,-1.91747,2.8
1br6,-12.9873,1.10322,0,0,0,0.0971079,-0.542884,0.0260508,0,1.20887,-3.34712,-4.2317,3.22
1g1d,-10.3834,0.545392,0.693147,0.883623,0.0897593,0,0,0.104233,0.00406408,1.85767,-1.49355,-3.03648,9.44
2gv6,-14.6524,1.28853,0.693147,0,0,0,-3.03865,0.166804,0,2.67333,-3.88786,-3.90621,7.34
2bfr,-13.8597,1.08401,0,0,0,0,0,0.393082,0,0.520823,-3.86546,-4.38321,5.25
1gyx,-10.5105,0.493095,0,0,0,0,-4.47944,0.0554149,0,0.0566665,-2.02048,-2.06066,2.48
1g52,-10.7001,0.552199,0,0.889785,0.0740195,0,0,0.0906532,0.000400864,1.85767,-1.60745,-3.16509,9.54
1c5o,-9.12536,0.379171,0,0,0,0,-2.43396,0.0555174,0,0.0566665,-1.96185,-1.98465,3.49
2bmk,-19.6977,2.54724,1.38629,0,0,3.42461,-8.86016,0.100938,0.000504429,1.01522,-3.39133,-3.73587,5.62
2gsu,-19.5007,1.71939,0,0.530004,0.188527,3.7883,-12.0632,0.0418976,2.50705e-006,0.35659,-2.09174,-4.14684,3.59
2f8g,-17.1008,1.48887,0.693147,0,0,0,0,0.139105,0.010067,2.49033,-5.24467,-6.11557,8.7
1jzs,-12.3604,0.67963,0,0,0,0,-0.462436,0.1143,0,3.66223,-4.34187,-3.9276,6.6
2hu6,-11.1243,0.339798,0,0,0,0,0,0.193847,0.00245732,1.53127,-3.09097,-4.32593,3.81
1ezq,-18.577,1.05178,0.693147,0,0,0,-3.62017,0.163957,2.30531e-005,3.39847,-5.89758,-6.15991,9.05
1v1j,-14.4729,2.05321,1.38629,0,0,0,-2.73254,0.00263286,0,0.554033,-2.82063,-3.13397,4.82
1t7j,-14.3243,0.940601,0.693147,0,0,0,0,0.0970657,3.12114e-006,2.49033,-4.5978,-5.11441,8.7
