name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
4m0e,-9.1911,-0.0681,-0.5967,-9.7688,1.2425,0.0000,6.22
3h8b,-9.3158,-0.9747,-1.6913,-19.0611,5.2522,7.1592,6.29
4mmm,-3.0346,-0.1089,-0.6362,-4.2469,1.0624,0.8949,3.82
4aia,-4.1070,-0.2426,-1.2318,-5.7964,3.1639,0.0000,3.66
3nyd,-5.1760,-0.2316,-0.1847,-7.2456,2.1876,0.2983,3.48
3aaq,1.8218,-0.8566,5.0268,-13.5092,7.5812,3.5796,3.3
3lbj,-6.2497,-0.0923,-0.3506,-10.0448,1.2550,2.9830,4.96
3ewc,-7.0867,-0.5554,-2.2986,-11.3341,5.3116,1.7898,7.7
1f8d,-6.0945,-2.7843,-3.2179,-7.9760,5.1990,2.6847,3.4
4i7p,-1.7352,0.1184,-0.0028,-3.0680,1.2171,0.0000,3.5
3nu3,-9.6346,-0.3463,-2.1523,-15.2334,3.9212,4.1762,9.82
1tuf,-3.2975,-1.3579,-0.8670,-5.8736,2.4145,2.3864,4.05
3b7i,-0.4791,2.0718,-1.0246,-5.4285,2.7090,1.1932,5.82
1o2z,-8.6387,-0.6921,-3.4568,-11.7324,4.8561,2.3864,6.11
1rpf,-4.6148,-1.3277,-2.3041,-7.6279,4.5569,2.0881,3.99
1if7,-5.5650,-0.1333,-1.5345,-7.7315,1.7461,2.0881,10.52
4jne,6.9231,1.3786,-6.1678,-0.9407,9.6700,2.9830,5.86
1t31,-13.0644,-2.0644,-2.6229,-15.2192,4.1574,2.6847,8.64
4few,-3.9732,0.0968,-0.5435,-6.3321,2.2090,0.5966,5.21
2rcn,-11.3247,-4.3247,-4.6922,-11.6740,6.6816,2.6847,6
4xar,-11.4584,-4.1963,-4.5573,-8.5309,4.9311,0.8949,6.97
1b46,-13.8022,-5.2324,-5.1744,-14.2724,6.4024,4.4745,5.28
4ncn,-13.7898,-3.6023,-6.5556,-17.2127,10.2995,3.2813,5.67
1k1j,-9.7786,-0.3796,-3.5802,-12.8773,4.0756,2.9830,7.55
1hp5,-8.4866,-1.1868,-2.8672,-9.0850,3.4592,1.1932,6.55
3c52,-5.9594,-1.5064,-3.6825,-6.7652,4.2049,1.7898,7.3
2jg0,-13.3715,-1.9159,-7.4200,-15.2953,7.9784,3.2813,7.82
1c87,-9.2999,-2.1944,-3.2099,-8.9269,4.1364,0.8949,4.2
4ymb,-10.4260,-2.6232,-3.8637,-9.6675,4.2370,1.4915,6.21
3pn1,-5.1802,-0.3870,-1.6910,-10.5611,4.4760,2.9830,6.96
3t08,-5.5212,-0.5739,-2.9849,-7.1501,3.0997,2.0881,3.04
2gvj,-9.1241,-0.1975,-0.5729,-13.2750,2.5349,2.3864,9.52
4eo6,-8.0116,-1.1498,-1.0511,-8.2467,0.6463,1.7898,8.7
1afk,-8.7354,-4.4494,-3.7413,-9.6702,6.1425,2.9830,6.62
1kpm,-7.4674,-0.1499,-0.4461,-11.4299,0.6806,3.8779,5.8
3bft,-8.7440,-2.8684,-4.1478,-7.9350,4.7157,1.4915,6.49
2pfy,-8.8166,-1.9443,-3.4710,-6.8809,3.1813,0.2983,6.52
2p3i,-3.8754,-1.0302,-2.6442,-5.9668,2.7829,2.9830,3.48
4q1x,-10.4691,-0.3296,-2.5785,-15.6469,3.9097,4.1762,11.15
1jcx,-6.1328,-3.8737,-5.3141,-10.4450,7.8322,5.6677,5.15
2zdk,-9.4461,-0.3632,-2.7896,-12.2177,3.5380,2.3864,6.37
4std,-7.9172,-0.0608,-0.5487,-9.7781,1.2773,1.1932,10.33
4yes,-10.4222,-0.5577,-2.1228,-13.1694,3.6379,1.7898,8.02
2pow,-4.9843,-0.1876,-1.8628,-7.7217,2.9981,1.7898,7.2
2hoc,-5.4158,-0.1494,-1.4137,-7.8755,2.5312,1.4915,9.52
4iie,-7.8518,-3.2736,-3.8909,-6.0570,4.1766,1.1932,2.34
1jao,-8.8214,-0.2642,-2.5041,-10.8013,2.3619,2.3864,5.92
4gj3,-8.3689,-0.3655,-1.1192,-11.3292,3.2518,1.1932,8.85
4yth,-4.4053,0.0291,-0.7270,-9.2876,3.7904,1.7898,8.7
4mc6,-10.0621,-0.2664,-0.7691,-14.9148,3.2035,2.6847,9.59
5aml,-6.4835,-0.2629,-2.4917,-7.9942,2.1773,2.0881,9.15
3rbu,-5.3525,-1.0700,-3.7348,-7.8888,4.9547,2.3864,9.43
4yzu,-8.3813,-0.0492,-0.6712,-12.8424,3.6901,1.4915,5.05
4des,-3.5286,-0.1486,-0.4863,-5.7473,1.9587,0.8949,5.85
4deu,-4.8198,-0.2487,-0.1582,-7.8251,2.2189,1.1932,5.64
3lea,-7.8562,-0.0607,-1.6539,-10.9856,3.3525,1.4915,9.1
3b4f,-5.9073,-0.2029,-0.4354,-9.6595,2.8989,1.4915,8.14
4lhv,-11.8198,-3.4452,-5.6380,-12.3889,6.9676,2.6847,10
2h6t,-6.4549,0.2841,-3.1821,-15.5126,4.7965,7.1592,7.22
3nkk,-6.1361,-0.2463,-2.1079,-7.3181,2.9397,0.5966,4.7
1h0a,-7.1349,-4.5227,-5.4278,-6.6228,5.2622,4.1762,5.44
1yfz,-3.6048,-0.3036,-2.6240,-6.1626,3.6956,1.7898,4.35
4zj4,-12.0169,-3.0455,-3.0016,-14.8466,5.2973,3.5796,8.1
3vf5,-9.8692,-0.4908,-0.6993,-16.7619,3.9066,4.1762,9.34
3n2p,-5.7755,0.1877,-1.4787,-8.3730,2.3970,1.4915,7.82
3oy8,-2.6359,-0.8009,-4.0836,-6.5152,3.9910,4.7728,3.66
4dst,-3.3138,-0.2990,-0.0263,-5.1303,1.2468,0.8949,2.96
4g0y,-8.3985,-5.1088,-2.2750,-6.9724,3.8695,2.0881,2.3
4io6,-7.8867,-2.7926,-3.5193,-6.4400,3.3737,1.4915,4.82
4mjo,-9.2244,-0.2581,-1.8663,-13.1026,3.9145,2.0881,6.22
3l7a,-9.1997,-0.4005,-2.8725,-14.1553,6.1405,2.0881,4.33
3uxk,-3.7303,0.5148,-1.1198,-5.2904,1.5685,0.5966,4.93
2jds,-8.9237,-1.0187,-1.8387,-12.4226,4.2682,2.0881,8.2
1qy1,2.7711,0.2320,-0.0021,0.7170,0.9293,0.8949,6.52
1sbr,-0.1051,0.2641,-0.6450,-3.7787,2.5630,1.4915,5
2b1g,-6.9127,-0.4180,-3.4019,-10.2954,5.7112,1.4915,6.64
3c4h,-7.2353,-0.2530,-1.5149,-7.3695,1.9021,0.0000,5.7
4wup,-3.7645,-0.1296,-0.8920,-6.0464,1.5137,1.7898,9.82
5efa,-8.1727,-3.6035,-2.8445,-10.0220,5.0160,3.2813,4.83
1fq5,-16.0705,-0.5951,-3.7694,-19.5254,4.5381,3.2813,8.4
4a4q,-12.2879,-0.2773,-2.5179,-18.8163,4.5508,4.7728,9.4
4cd1,-5.8379,-0.8300,-0.9806,-7.9009,2.6804,1.1932,4.89
4cwf,-5.5069,-0.3889,-0.4256,-7.5933,2.0059,0.8949,4.49
3dx4,-8.0912,-3.2540,-3.3115,-7.1142,4.0970,1.4915,7.12
3lcv,-9.4576,-2.2551,-4.0864,-14.1852,7.7879,3.2813,4.74
2f9k,-0.7280,2.3318,-3.3115,-6.4470,4.9089,1.7898,7.07
2pvm,-5.7550,0.0898,-0.6919,-10.6105,3.6678,1.7898,6.44
4pg9,-14.9044,-3.1047,-5.6511,-21.2516,7.6455,7.4575,7.8
1mrw,-11.1259,-0.2948,-1.9289,-16.2252,4.3399,2.9830,9.7
3fjz,-6.0206,-2.2283,-4.4063,-6.0612,4.8855,1.7898,4.05
1ksn,-10.8345,-0.4225,-2.1813,-16.2441,4.7322,3.2813,9.4
2xj1,-9.7383,-2.0414,-1.7734,-10.6558,2.9425,1.7898,7.55
4q87,-2.9312,0.0765,-0.1060,-4.8877,1.3894,0.5966,4.85
4itp,-5.3444,-0.1576,-1.3317,-7.2254,1.5805,1.7898,7.27
4lm3,-4.8803,-0.0176,-0.3615,-5.4853,0.6858,0.2983,2.92
1fjs,-7.8232,-0.4723,-1.7861,-15.1193,5.9749,3.5796,9.96
4n9a,-4.1852,-0.0323,-0.0048,-5.2192,0.7727,0.2983,4.19
1j36,-5.1253,-1.4135,-2.5963,-10.1542,5.1608,3.8779,7.74
2vpe,-7.6904,-3.6679,-4.1173,-14.0635,5.2093,8.9490,4.94
3k02,-8.1696,-1.3632,-5.9112,-19.8050,10.5574,8.3524,5
3i5z,-8.0639,-0.0609,-0.8957,-13.4143,3.9206,2.3864,8.7
4ouj,-2.5840,-0.7185,-2.9796,-5.6037,3.1382,3.5796,2.86
1ur9,-11.1618,-0.7921,-4.8766,-15.2402,5.5708,4.1762,5.77
2ri9,-1.0646,0.0976,-0.4698,-3.7429,2.1556,0.8949,3.22
4cmo,-4.1570,-0.0165,-0.6082,-9.0677,3.4473,2.0881,9.07
4f6w,-12.8210,0.1356,-1.3258,-18.9534,4.6378,2.6847,7.52
3dp9,-10.9365,-1.9226,-2.3843,-13.9457,4.9297,2.3864,9.68
4b6o,-7.7919,-0.3326,-3.7464,-10.6772,4.8761,2.0881,7
2fqo,-5.0834,-1.7923,-2.9754,-9.1012,5.2059,3.5796,6.43
1e1x,-3.4300,0.3641,-1.5765,-7.7574,3.7500,1.7898,5.89
1jlr,-8.7634,-5.3517,-3.4046,-9.8419,6.5535,3.2813,3.33
2d3z,-8.3036,-1.1795,-1.0595,-9.0454,1.4893,1.4915,6.64
4lch,-9.4839,-0.4730,-2.5156,-12.6966,2.6217,3.5796,10.62
1ew8,5.7445,4.3119,-0.8190,-1.6880,3.3429,0.5966,2.26
1bxq,-8.5432,0.5378,-4.0138,-16.1190,5.0857,5.9660,7.38
4azi,-10.2542,-1.6363,-4.0093,-11.4412,4.4462,2.3864,7.45
1pb8,-8.0222,-3.1706,-4.2851,-5.4717,3.7120,1.1932,5.15
4q3u,-7.6818,-4.9712,-3.3274,-6.3392,5.1662,1.7898,6.44
3tvc,-8.9738,1.3405,-1.1546,-15.0033,2.8607,2.9830,7.74
4kax,-14.7009,-5.0320,-6.8974,-14.9637,9.2091,2.9830,4.77
3a1d,-5.6190,-0.3792,-3.2959,-11.3443,7.0141,2.3864,4.12
3u8l,-7.9191,-1.2223,-0.8807,-8.8297,2.4170,0.5966,8.05
3ppm,2.6679,0.3746,-1.1461,-1.4627,2.5157,2.3864,9.54
4p3h,-4.5428,0.0002,-0.0000,-6.0889,-0.5422,2.0881,6
1x8r,-17.5619,-6.9108,-9.6348,-13.1280,8.8304,3.2813,6.12
1p19,-5.8106,-1.2706,-4.0847,-7.5913,4.7496,2.3864,4.11
4msa,-3.2294,0.3230,-0.1061,-5.3039,1.5592,0.2983,3.3
4ej8,-3.2866,-0.4114,-0.4202,-3.8383,1.0851,0.2983,5.39
2rcb,-7.5340,-3.0919,-4.0642,-5.4031,3.8320,1.1932,6.79
4azc,-8.3187,-2.7986,-2.1766,-7.7478,3.2111,1.1932,5.86
2i4v,-10.4815,-0.2908,-2.5341,-15.7575,3.9248,4.1762,11.2
4m0r,-9.1387,-2.9161,-1.4682,-11.2236,4.3811,2.0881,5.21
4zb8,-10.2352,-4.5618,-6.0946,-15.3219,8.8821,6.8609,6.03
2vvu,-10.5689,-0.1707,-0.9823,-15.0572,3.5532,2.0881,8.1
4det,-2.8949,0.0803,-0.0326,-6.5301,2.0960,1.4915,5.68
2yln,-4.9095,-1.6117,-2.5796,-4.7599,2.8486,1.1932,7.68
3sk2,-6.2338,-0.1457,-0.3425,-9.8193,2.8804,1.1932,3.61
1nja,-7.5451,-2.6541,-3.4545,-8.5797,5.3534,1.7898,6.31
1jqy,-6.1187,-0.7764,-3.1085,-10.6407,4.5290,3.8779,4.92
2uwd,-7.8165,-0.4897,-1.1506,-11.9065,3.9404,1.7898,8.35
1bjv,-6.9046,-0.3236,-2.1761,-10.1716,3.9770,1.7898,5.54
1fpc,-8.1768,-0.9902,-1.7959,-12.1341,3.7604,2.9830,7
2b4l,-5.1780,-0.9436,-1.4219,-5.8572,2.4481,0.5966,4.77
3dgo,-6.7266,-4.1633,-1.3188,-9.6470,5.4195,2.9830,6.74
4cu8,-7.4147,-2.6626,-3.5714,-6.8559,4.1837,1.4915,4.47
4re4,-9.5076,-3.8285,-3.9987,-6.2081,3.3345,1.1932,6.87
3ug2,-2.7625,0.0560,-0.0390,-7.7486,2.5826,2.3864,8.25
4r4t,-9.3187,-1.9622,-1.7726,-11.3788,3.1101,2.6847,6.26
4luz,-8.6568,-2.1979,-1.3738,-10.4926,3.0211,2.3864,4.7
3c39,-6.8839,-3.3104,-4.2068,-5.4014,3.9466,2.0881,3.96
3ikg,-6.8175,-1.1921,-1.9347,-9.3272,2.9518,2.6847,7.24
4q4q,-7.9440,-0.8311,-2.2561,-9.3369,3.5852,0.8949,5.79
1i9m,-4.7742,-0.1709,-1.4904,-6.3047,1.9986,1.1932,8.48
4x24,-9.6932,-1.8777,-2.3740,-12.0386,5.1056,1.4915,9.78
3lbz,-4.2591,-0.3160,-0.6092,-8.7724,3.0520,2.3864,3.86
3qtv,-9.2387,-0.4855,-1.5968,-12.5780,3.3335,2.0881,4.65
3uod,-7.2663,-1.1752,-1.1405,-10.6628,3.9223,1.7898,7.31
3lp4,-5.1621,-4.4245,-1.8867,-4.8054,3.8664,2.0881,4.88
4rlt,-6.0562,-0.1612,-0.3617,-10.7759,3.7512,1.4915,4.96
1l83,-3.8128,0.0000,0.0000,-3.6211,-0.1917,0.0000,3.4
2ayr,-13.9844,-0.9411,-1.6192,-15.8018,1.6930,2.6847,9.29
3ubd,-8.0102,-0.2630,-1.1943,-12.3633,2.5292,3.2813,5.54
3mxe,-9.9435,-0.2696,-1.7741,-16.4452,4.3693,4.1762,10.01
4ezx,-5.0420,-0.3800,-3.4697,-14.5708,4.7279,8.6507,5.8
3h89,-9.4329,-1.0397,-2.1180,-19.1541,5.4213,7.4575,7.64
4ahs,-5.1180,0.0178,-0.0027,-7.2564,1.8250,0.2983,2.19
4zwx,-1.2467,-0.1552,-1.1382,-7.4762,1.8551,5.6677,8.7
3g5k,-9.1772,-0.7858,-3.7319,-11.5319,2.9945,3.8779,9.52
4h7q,-6.3803,-2.1752,-1.1865,-5.3381,1.4246,0.8949,5.06
2q38,-5.9227,-0.0543,-0.8925,-6.2736,1.2977,0.0000,5.23
4q4r,-7.5734,-0.8100,-2.3655,-9.7773,4.1862,1.1932,6.43
1nz7,-10.9755,-4.4890,-4.1749,-14.1327,5.8552,5.9660,7.12
2pwd,-3.5740,-3.7365,0.7161,-6.4753,4.4301,1.4915,4.4
1lbf,-9.4605,-3.3114,-4.7013,-11.3316,5.7076,4.1762,7.85
1a4r,-7.9779,-1.8744,-3.5245,-11.6692,6.4055,2.6847,6.66
2w26,-10.7753,-0.1119,-1.0428,-14.5334,3.4212,1.4915,9.4
4fl2,-8.2025,-3.9313,-2.9793,-12.4912,7.9179,3.2813,3.66
4kmz,-13.2364,-2.7952,-4.3755,-16.8834,7.8346,2.9830,8.57
3oyw,-3.2419,-0.8278,-3.3917,-5.8685,3.2665,3.5796,4.11
1r6n,-7.6507,-0.3285,-1.0181,-10.4736,2.6781,1.4915,7.4
4h3f,-11.9997,-2.2522,-1.6769,-13.3928,4.1290,1.1932,9
3th9,-9.8763,-0.2732,-1.5036,-13.7831,2.9989,2.6847,7.7
1tng,-5.9699,-1.6024,-1.5114,-5.0013,1.5486,0.5966,2.93
4fxp,-11.3584,-3.3644,-4.7673,-12.4001,6.4886,2.6847,4.09
5cep,-4.1122,-0.1429,-0.5094,-7.7207,2.7693,1.4915,6.84
4iid,-7.7459,-3.4646,-3.3341,-6.6445,4.2059,1.4915,5.62
3nht,-7.3106,-0.3260,-0.5839,-11.2675,0.3924,4.4745,7.01
5c1m,-11.2516,-1.3840,-0.9039,-11.8545,2.2942,0.5966,10.8
3drf,-8.7047,-2.2333,-4.6768,-17.3087,7.7583,7.7558,7
1cgl,-7.5446,-0.5725,-3.6312,-13.5847,4.5760,5.6677,6.87
4q8y,-4.7029,0.0528,-0.1734,-5.9625,1.0820,0.2983,2.64
4db7,-5.9812,-2.1768,-3.1222,-7.4702,4.9983,1.7898,6.56
1g2k,-13.0220,-0.6376,-2.8791,-17.8279,4.4447,3.8779,7.96
1k6t,-10.8981,-1.1729,-1.7133,-16.9682,4.7800,4.1762,7.62
3fuz,-8.1455,-3.0887,-4.5927,-6.7588,4.2067,2.0881,6.54
3f8e,3.7673,0.1182,0.0801,-0.4872,1.6698,2.3864,7.23
1k27,-7.4852,-0.7058,-2.3069,-11.6038,5.3416,1.7898,9
2vyt,-1.9115,-1.0341,-0.4464,-3.8196,1.3006,2.0881,2.74
4uma,-5.7964,-2.4584,-2.9588,-5.2725,3.4018,1.4915,5.41
4or6,-6.8958,-3.1569,-2.8375,-8.9596,5.3735,2.6847,5.31
2ovy,-6.3377,-0.0652,-0.4162,-9.2021,1.8543,1.4915,8.4
2wyf,-1.9103,0.0442,-2.5182,-6.0933,3.0774,3.5796,4.43
2q8z,-10.7153,-2.7236,-7.6338,-8.8841,6.4380,2.0881,5.68
5c3p,-4.5784,-1.3132,-2.2692,-4.5907,2.4016,1.1932,4.46
3gm0,-7.4787,-1.4037,-0.6065,-8.1591,1.7957,0.8949,7.77
4ag8,-11.8678,-0.1733,-1.6312,-13.9828,2.4280,1.4915,8.96
4ap7,-5.8474,0.1194,-0.6107,-10.3429,3.7935,1.1932,7.96
3k00,-5.9789,-2.0647,-5.4413,-15.9439,10.3119,7.1592,5.77
2buv,-2.8328,-0.0548,-0.0749,-5.9894,2.3915,0.8949,4
4xir,-10.0085,-0.2011,-0.8837,-11.5657,1.7470,0.8949,6.94
3iof,-4.0865,-0.0459,-0.0325,-6.9804,1.1825,1.7898,5.22
3d7k,-9.7192,2.6840,-5.9851,-19.2677,8.6734,4.1762,4.6
1mue,-8.0313,-0.1508,-1.4945,-12.7881,3.7175,2.6847,8.64
3su3,-12.6045,-0.2806,-2.4689,-15.9952,4.0522,2.0881,9.13
4qxo,-9.2721,-1.2058,-1.0648,-10.3637,2.7657,0.5966,5.51
2vvp,-6.5205,-1.9314,-5.4081,-7.2335,4.7712,3.2813,3.4
2ez7,-0.6664,-0.2229,-0.8425,-3.2694,2.4752,1.1932,4.36
1mu8,-7.9569,-0.1051,-1.3821,-12.9397,4.0836,2.3864,9
1kdk,-11.4486,-0.4202,-1.6212,-10.0191,0.3135,0.2983,9.05
1g30,-7.9303,-0.2634,-1.6796,-14.3623,4.4970,3.8779,6.85
3hll,-9.0285,-0.1501,-0.6763,-11.8075,2.1139,1.4915,8.24
3gk1,-1.8835,0.0059,-0.0038,-5.5293,0.9590,2.6847,4.1
4ih3,-4.1136,-1.0357,-1.2611,-5.7341,3.3207,0.5966,4.82
2rin,-5.8913,-1.6255,-0.6386,-6.7479,1.9275,1.1932,4
1mrn,-6.9195,-1.2136,-2.6036,-18.4113,9.6413,5.6677,4.52
1uj5,-3.8797,-1.3270,-4.4748,-6.7360,5.0785,3.5796,3.05
3g0e,-8.1320,-0.1951,-1.2526,-9.6811,2.4002,0.5966,7.7
1b6h,-12.8939,-5.2228,-5.0964,-14.3727,6.4286,5.3694,7.82
4bf6,-5.9740,-0.1159,-1.1876,-7.2851,1.4214,1.1932,8.35
1gnn,-7.7026,-0.5315,-3.9145,-14.1825,4.9598,5.9660,5.68
3fhb,-4.9959,-0.1934,-1.0399,-6.8043,2.4451,0.5966,5.7
3okv,-8.0696,-0.1888,-1.3441,-9.5705,1.8405,1.1932,6.23
2gzl,-5.6314,1.4260,-2.7279,-16.0915,6.9892,4.7728,4.82
1pot,-10.9711,-6.4263,-2.8526,-8.5570,4.1802,2.6847,5.49
3qx8,4.4076,-4.5710,7.7783,-9.2886,5.1195,5.3694,2.86
1i9l,-4.9630,-0.1255,-1.2757,-6.2801,1.5251,1.1932,8.48
4ck3,-6.5841,-1.0081,-2.3369,-9.3441,2.8236,3.2813,3.57
2uwl,-8.8473,-0.1327,-0.3321,-12.7735,2.6012,1.7898,8.4
3wz6,-10.9331,-3.6628,-1.8175,-11.2775,3.1399,2.6847,5.96
3ccz,-9.1261,-3.2988,-3.2186,-12.3415,4.9601,4.7728,7.29
4o05,-11.3750,-0.5566,-0.9464,-13.0024,2.2355,0.8949,7.43
3tcg,-9.5729,-4.1131,-4.4866,-11.8126,6.0666,4.7728,5.87
3bl1,-6.4099,-0.0901,-0.9984,-8.7960,2.2813,1.1932,5.6
4k7n,-3.3437,-0.1298,-0.9255,-4.0479,1.1630,0.5966,3.48
1k1n,-7.5184,-0.6989,-3.3553,-11.8463,4.5042,3.8779,6.82
3tz0,-6.7023,-2.0162,-1.2063,-5.6379,1.2631,0.8949,5.04
3n4b,-5.2832,-0.1351,-0.8775,-7.2548,1.7909,1.1932,7.02
3gba,-12.2091,-3.6068,-5.6426,-12.5825,6.9381,2.6847,9.07
2xjg,-7.6629,-0.3922,-0.8838,-9.8882,2.3080,1.1932,7.82
4aqh,-6.7390,-0.3014,-1.9474,-9.3988,3.7153,1.1932,6.54
4u6w,-3.7180,1.0541,-2.4799,-7.3283,2.9480,2.0881,4.21
3oyq,-5.0920,-0.2092,-1.3682,-7.0158,1.4130,2.0881,7.99
4psb,-6.9977,0.0834,-0.6735,-8.6348,1.3323,0.8949,4.64
5er2,-9.8773,-0.6135,-4.3593,-20.0456,6.1920,8.9490,6.57
4wov,-5.5297,0.0456,-1.0898,-9.5847,3.6077,1.4915,7.14
4riv,-5.4166,-0.1043,-1.3492,-5.9732,1.7118,0.2983,7
3bl0,-3.8699,-0.1863,-1.3758,-5.4558,1.9548,1.1932,6.92
2cer,-9.9904,-1.2009,-4.5344,-11.1980,4.5565,2.3864,9.22
1q84,-16.2359,-0.2529,-1.9602,-21.9995,3.8005,4.1762,11.05
4u0w,-9.3370,-1.5182,-5.0923,-11.8268,6.4157,2.6847,3
4hy1,-9.6529,-0.9503,-1.7256,-12.4220,3.9535,1.4915,8.7
4idn,-15.2434,-5.4710,-6.7909,-17.0730,10.8102,3.2813,5.24
2y82,-11.5308,-0.2757,-0.3270,-15.5831,3.1635,1.4915,8.4
3juk,-10.2200,-2.1463,-5.8799,-14.4921,7.8238,4.4745,4.89
3fvk,-11.4265,-3.2179,-4.9892,-10.7067,5.6975,1.7898,8.82
3r17,-5.1390,-0.1041,-0.9830,-7.2641,1.7207,1.4915,6.41
4q7w,-3.8460,0.0115,-0.4302,-4.5596,0.8340,0.2983,2.64
4bcs,-9.8108,-0.6172,-3.4606,-9.9310,2.7066,1.4915,6.99
3evd,-8.8149,-5.6562,-2.9588,-9.0519,5.5708,3.2813,6.91
2qwd,-7.1015,-3.9888,-3.7355,-6.9487,4.8867,2.6847,4.85
4yik,-8.0863,0.1426,-2.5137,-13.2246,5.1230,2.3864,6.89
2wjg,-10.0895,-3.7659,-4.4944,-11.0005,6.4866,2.6847,7.1
4qpd,-10.4300,-2.6922,-4.1446,-11.9775,5.4013,2.9830,7.82
4abd,-6.3999,-1.5997,-1.4826,-6.8778,2.6654,0.8949,4.4
2y7z,-11.4473,-0.2591,-0.4324,-15.1989,2.9517,1.4915,8.7
2nsj,-6.2292,-2.0751,-4.3375,-9.2166,6.7153,2.6847,4.79
1lgt,-5.3066,0.1411,-0.1234,-8.1543,1.9351,0.8949,6.1
4agl,-5.1252,-0.2006,-0.0148,-7.0909,1.2862,0.8949,3.65
4q1y,-10.4095,-0.3578,-2.7429,-15.4433,3.9583,4.1762,10.35
4lj8,-2.1068,-2.2302,-3.8137,-5.0156,6.5663,2.3864,5.82
2ylc,-3.4980,-0.1416,-1.3661,-7.1875,2.8109,2.3864,7.89
4ko8,-7.7073,-0.9656,-4.8123,-13.1100,7.8993,3.2813,7.15
2jke,-6.7154,-2.7323,-2.9516,-6.3287,3.8057,1.4915,4.23
4q9y,-4.0266,0.0254,-0.1083,-4.2066,0.2628,0.0000,5.68
2ha3,-3.1095,-1.2280,-0.3488,-4.0496,1.6220,0.8949,3.03
4yml,-10.5728,-2.0795,-2.9843,-12.2592,5.2587,1.4915,8.35
4rlu,-6.1115,-0.0957,-0.9560,-9.6661,2.8164,1.7898,4.82
3ebi,-9.1181,-1.5636,-2.1867,-13.2207,4.5716,3.2813,7.1
3f7i,-11.1195,-2.0792,-2.6225,-11.6531,3.1472,2.0881,7.34
4gg7,-6.9568,-0.1995,-0.5278,-12.7016,4.3839,2.0881,8.2
3neo,-5.7815,0.2812,-0.1347,-10.1405,1.8262,2.3864,5.92
2vo4,-2.7075,-0.1603,-0.0350,-4.6639,1.2569,0.8949,4.94
1v2r,-5.8069,-0.3997,-3.0890,-9.3570,3.7576,3.2813,3.55
4daf,-6.9376,-2.5227,-3.5229,-7.4378,5.0542,1.4915,7.12
1b51,-10.9571,-5.0298,-4.5132,-13.6504,6.8668,5.3694,7.37
1cps,-6.1373,-1.1915,-2.8975,-7.2176,3.0812,2.0881,6.66
1uz8,-5.4944,-0.9072,-3.3286,-11.2753,5.2440,4.7728,4.96
3n2u,-5.7084,-0.3651,-2.6544,-10.4603,3.2968,4.4745,7.84
4cp7,-10.8036,-0.3975,-3.0094,-19.1322,4.8745,6.8609,8.11
3r5t,-4.9800,-0.0932,-2.1697,-13.9909,5.6061,5.6677,8.58
4ago,-6.8355,-0.4930,-0.5331,-11.3350,2.2443,3.2813,4.81
3el9,-11.8699,-0.4899,-4.0258,-17.7821,4.7602,5.6677,8.4
1uvt,-9.4412,-0.1814,-1.2158,-12.7141,2.2837,2.3864,7.64
1fcy,-14.9068,-1.1585,-0.9119,-14.6102,0.8790,0.8949,8.52
1fh8,-9.9279,-3.4763,-3.7053,-8.4724,3.9362,1.7898,6.89
2i4j,-6.7479,-0.7611,0.8585,-13.1413,2.1199,4.1762,6.16
1ftm,-8.8788,-2.5709,-3.7705,-8.5102,4.4813,1.4915,7.61
4mdn,-9.0339,-0.2225,-0.3257,-12.4125,1.5404,2.3864,6.22
1elc,-7.2874,-0.6053,-0.2710,-15.0446,4.4573,4.1762,6.66
1bzy,-12.3563,-2.6875,-5.9887,-13.4785,7.4120,2.3864,8.34
1ugx,-4.3128,-1.0624,-2.8477,-7.5379,3.5557,3.5796,5.91
2zdm,-9.1470,-0.4107,-2.5823,-12.3010,3.7605,2.3864,6.41
2qwe,-8.8763,-3.4877,-5.2377,-9.1270,6.2915,2.6847,7.48
1fm9,-14.2844,-0.7696,-0.9202,-18.8972,3.0212,3.2813,9
2xog,-2.8005,-0.1174,-2.0231,-10.8695,6.0333,4.1762,3.43
2j34,-9.5639,-0.1230,-0.4028,-13.3269,2.7973,1.4915,7.82
3i60,-9.1822,-0.3330,-1.6300,-13.7568,4.1512,2.3864,8.7
4rhx,-5.3021,-2.1269,-5.2261,-10.4463,7.1278,5.3694,5.8
3iw5,-9.6490,-0.0666,-0.6661,-14.6662,3.0652,2.6847,6.08
2o4n,-13.4018,-0.4690,-3.3365,-17.2352,3.7610,3.8779,7.82
1d6v,-7.6124,0.0767,-0.5519,-11.4923,1.9687,2.3864,6.17
2vjx,-7.2071,-0.6702,-3.5419,-7.4680,3.2799,1.1932,4.96
1nw7,-5.0670,-1.9748,-2.9502,-9.2868,5.8635,3.2813,5.09
1toj,-6.4975,-1.3854,-2.1726,-5.4252,1.5908,0.8949,3.39
3imc,-5.0268,-0.0289,-0.4484,-6.7960,1.9483,0.2983,2.96
4emf,-6.4724,-1.5915,-3.0985,-11.1069,6.6397,2.6847,7.08
2py4,-13.2459,-1.7125,-8.3993,-16.5031,9.4911,3.8779,6.7
1b6j,-14.6022,-1.0365,-5.6277,-18.1178,6.0036,4.1762,7.92
4zzz,-6.1233,-0.1058,-1.4907,-9.0549,2.7383,1.7898,7.06
