name,affinitydG,hb,ion,mlig,hh_hp_aa,affinity
3u7m,-7.13147,3.79392,0.148877,1.17385,-3.60251,7.45
3ebo,-4.84336,0,0,0,-4.84336,4.72
2qg0,-3.20707,0,-0.0750495,0,-3.13202,5.72
1d4j,-11.9361,6.375,0,0,-7.72863,8.36
1od8,-5.62906,6.38519,0,0,-1.41483,5.1
3r7o,-7.42811,0.474625,0.0676991,0,-7.18255,8.36
1bzj,-4.37537,0,-0.180375,0,-4.195,4.66
3hcm,-1.92144,0,0,0,-1.92144,3.3
3nhi,-10.5739,1.77471,-0.452808,0,-8.94979,8.43
3pcg,-3.12285,2.06467,0.355771,0.38402,-1.73192,2.3
1flr,-8.62473,2.38878,-0.145369,0,-6.90276,10
1hps,-9.868,3.47783,0,0,-7.57263,9.22
3d78,-4.49597,0.404059,0.194475,0,-4.42377,7.64
2qw1,-1.96805,2.48347,0,0,-0.328962,3.9
3su1,-5.44047,0.450818,-0.034398,0,-5.10853,6.68
3f8f,-6.65042,0,-0.469787,0,-6.18063,6.63
4app,-6.88515,1.84472,-0.415821,0,-5.25181,7.19
2fgv,-10.3647,3.69768,-0.54936,0,-7.37489,6.12
3acx,-9.00148,0,-0.151077,0,-8.8504,5.7
2o0u,-7.45124,0,0,0,-7.45124,5.49
3agl,-8.20581,3.93515,-1.99348,0,-3.61513,7.8
3st5,-8.95018,2.94839,-0.218152,0,-6.78609,11.3
5yas,-5.24523,1.65036,-0.0891641,0,-4.06683,3.26
1m2x,-3.84681,0.704442,0.280666,1.72091,-1.94163,4.15
3eko,-3.60585,1.83863,0,0,-2.39235,6.7
3dk1,-9.02881,3.26113,-0.188365,0,-6.6881,9.74
2jjb,-9.42172,9.66468,-0.643791,0,-2.39924,7.92
2uwp,-5.45748,1.08152,0.108224,0,-4.8519,6.81
3qfz,-4.54573,5.20708,-0.447737,0,-0.661316,3.24
3l0v,-4.62797,3.22433,0.243519,0.239458,-2.50397,7.64
1q65,-3.36374,0,-1.35745,0,-2.0063,5.46
2bvs,-4.19384,1.41298,-0.46104,0,-2.80024,4.1
1njd,-4.82872,2.81162,-1.43677,0,-1.53629,5.57
1c83,-3.38084,1.99641,0.419395,0,-2.4826,4.85
2uyn,-1.73041,0.976845,-0.112974,0,-0.972719,2.7
2jgs,-6.34246,3.52853,0.248554,0,-4.26219,6.62
2qta,-11.0831,6.18457,-2.66144,0,-4.33983,5.76
2g94,-8.54321,2.96968,0.0374416,0,-6.62066,9.52
3hl8,-3.57272,0,0,0,-3.57272,4.49
3i9g,-9.63287,4.94336,0.379345,0,-6.7496,8.96
3ip9,-1.59537,1.11623,-0.272084,0,-0.586569,5.62
3nuo,-8.55269,2.96003,-0.234887,0,-6.36418,9.8
2avs,-10.4734,4.12593,-0.529635,0,-7.22062,7.57
1bma,-6.20614,0.810346,0,0,-5.67131,4.59
4ddy,-3.7273,2.50097,-0.277284,0,-1.79937,5.62
1qb6,-4.58295,0.99179,-0.665431,0,-3.26294,6.06
3ffp,-4.33709,1.52488,-0.266211,0.82811,-2.23635,7.14
4acc,-3.62752,0,0.145638,0,-3.77316,7.7
4ha5,-5.76328,0.0907747,-1.05657,0,-4.6468,7.24
2x91,-9.47434,6.25517,-0.349068,1.14079,-3.85607,6.74
1hvj,-10.8589,3.45124,0,0,-8.58105,11.4
3g2l,-7.03402,6.30509,0,0,-2.87266,3.87
2aog,-7.09904,0.641132,-0.644723,0,-6.03117,6.28
4el0,-6.63187,5.99769,0,0,-2.67339,4.49
2yix,-6.74602,0,0,0,-6.74602,8.48
1no6,-3.29909,0,-0.155631,0,-3.14346,4.41
3ebl,-8.77757,3.68777,-0.000399252,0,-6.34324,6.3
1m0b,-6.84552,1.68081,-0.212843,0,-5.52335,8.82
3zyu,-6.84257,0.219861,0,0,-6.69746,7
3ohi,-5.19495,4.52338,-0.546161,0.69755,-0.965807,4.85
1g46,-4.57871,1.58244,-0.273467,0.513106,-2.74773,8.8
1srg,-4.24853,3.16719,0.224107,0,-2.38229,5.3
1nw4,-4.47558,4.18601,-0.157311,0,-1.55551,9.07
1qbo,-5.56533,0.671596,-0.670699,0,-4.45138,7.74
2w5g,-4.58342,0.648264,-2.33078,0,-1.82479,6.07
1x39,-8.65017,6.72118,-0.568259,0,-3.64593,9.22
3jdw,-2.89196,1.62004,-1.32131,0,-0.501424,3.6
3hek,-6.29817,1.59462,0.191578,0,-5.4373,8.27
4fai,-5.7777,1.2301,0,0.715064,-4.25077,6.99
3qx9,-3.31189,0.446841,-1.58889,0,-1.42808,4.05
3hzk,-6.6313,6.71864,-0.917574,0,-1.27943,6.7
2ybu,-5.31841,2.10207,0,0,-3.93105,6.38
2v2c,-1.3595,2.05258,0.350309,0,-0.355103,3.41
3obu,-8.27404,3.51248,-0.921793,0,-5.03401,4.3
1y3v,-5.61212,1.19251,-0.64505,0,-4.18001,5.64
3cyw,-7.55251,3.65422,-0.183631,0,-4.95709,7.77
2qi0,-9.14075,2.81545,-0.211079,0,-7.07147,7.38
3bxg,-6.19481,6.02263,-1.53323,0,-0.686639,4.96
1c86,-3.00199,1.64147,0.432615,0,-2.35124,4.7
2gz2,-5.39913,5.30581,-0.571881,0,-1.32541,5.22
1uho,-6.26667,0.448968,0,0,-5.97035,9.22
1qft,-3.31327,0.264437,-1.66974,0,-1.469,8.77
3u7k,-8.04049,6.00188,0,0,-4.07925,7.07
2r43,-8.0846,0,-1.30165,0,-6.78295,6
1cet,-4.5296,0,-0.592094,0,-3.9375,2.89
3ni5,-5.14747,3.46469,-0.264851,0.579329,-2.01659,7.55
2uy5,-5.34696,1.87712,-1.09572,0,-3.01234,5.49
3uz5,-3.57886,1.54025,0,0,-2.56229,7.22
2fw6,-3.93279,4.35435,0.0232887,0,-1.08221,2.92
1aid,-6.80735,0,0,0,-6.80735,4.82
1g7f,-3.17829,0,-0.179342,0,-2.99895,5.47
3axz,-4.11582,2.76195,0,0,-2.29294,3.43
3jup,-4.39814,0,-0.435171,0,-3.96297,5.58
2reg,-5.16132,1.99825,-0.61859,0,-3.22388,5.64
1xpz,-5.99315,2.36967,-0.288326,0.976673,-3.16416,7.08
4b0b,-4.3848,0.0724603,0,0,-4.33698,3.33
3t3u,-6.33213,0,-0.482616,0,-5.84952,8.6
1hpx,-9.89164,4.06774,0,0,-7.20693,11.26
3hu3,-6.5561,1.61848,-2.01243,0,-3.47547,6.89
1erb,-9.55528,0,0,0,-9.55528,8.1
2xbx,-8.17857,1.49649,-0.123167,0,-7.06772,7.82
3ed0,-3.54728,0,-0.149253,0,-3.39803,6.35
3fwv,-1.40738,0,-1.10418,0,-0.303205,5.64
3iue,-5.97217,3.55644,-0.00966573,0,-3.61525,5.82
4b6s,-8.72103,5.98911,-0.234767,0,-4.53345,6.01
3nee,-5.66557,0.875994,0.277072,0,-5.36449,5.34
2vt3,-4.43304,2.82051,-0.491194,0,-2.08031,4.15
3t1a,-11.7148,1.82025,-0.0667564,0,-10.4466,8.37
1ctt,-5.28408,3.05623,0,0,-3.26697,4.52
2v54,-3.50662,1.46936,0.430828,0,-2.96768,4.6
1m83,-9.34255,3.06037,-4.13499,0,-3.18772,3.4
3ldq,-3.51237,2.66766,0,0,-1.75171,5.36
1ajp,-3.63114,1.48805,-0.406957,0,-2.24208,2.23
1ejn,-3.93646,0.916782,-0.567668,0,-2.76372,5.62
3qdd,-5.50318,0,0,0,-5.50318,8.77
2wej,-3.23325,1.28666,-0.0611058,0.688055,-1.6349,6.08
3l4x,-6.33646,4.54105,-1.47919,0,-1.86018,6.89
3f18,-7.72218,4.54883,-0.232362,1.81005,-2.67754,7.4
2r75,-7.3771,2.226,-1.88802,0,-4.01992,6.15
1q7a,-5.20522,0,0.127187,0,-5.3324,7.19
2r38,-8.89881,0.489515,-1.40054,0,-7.17519,7.44
3o4k,-9.49987,3.98446,0,0,-6.87012,7.62
1e6s,-6.40064,8.90223,-0.191286,0,-0.333877,3.22
3po6,-3.62294,1.57666,0.102787,0.656462,-2.02867,7.06
3r4n,-4.18589,0.137198,0,0,-4.09534,6.89
2x2r,-7.46669,2.42963,0,0,-5.86313,7.12
3dhv,-4.76795,5.55516,0.640966,0,-1.74251,2.96
1j37,-5.12607,3.22298,-0.235736,0.736119,-2.02705,8.96
2pv1,-6.96562,1.94549,0.00312783,0,-5.68472,7.14
1m0n,-4.02398,2.46294,-0.792547,0,-1.60589,2.22
2ra6,-6.60979,3.16545,0,0,-4.52059,4.52
1n3i,-4.1049,2.21129,0.00201482,0,-2.64746,8.89
1qbr,-12.9885,5.13174,0,0,-9.60151,10.57
2ctc,-2.99392,0.966494,-0.220838,0,-2.13519,3.89
1vyf,-5.80559,0.79646,-0.319732,0,-4.96019,8.05
3moh,-4.09691,1.54688,-2.40206,0.766587,0.0926758,2.84
3c89,-6.31725,4.44834,-0.269135,1.80467,-1.30754,6.07
2x4z,-6.04553,1.83053,-0.423996,0,-4.41339,8.57
1mu6,-5.71447,1.2807,0,0,-4.8692,8.38
1iy7,-4.95059,3.276,0.0342364,0.647062,-2.17561,6.19
1v16,-11.5564,3.16038,-3.16444,1.84698,-4.45917,3.87
2zym,-7.9655,7.20714,0,0,-3.20879,6.14
1lyb,-10.5748,5.83774,-0.059873,0,-6.662,11.42
3s9e,-3.48467,3.51484,-0.435072,0,-0.729804,5.13
3b5j,-2.65202,0.886538,-0.376383,0,-1.69052,5.68
2qhz,-10.4655,2.89023,-0.205976,0,-8.35201,7.28
2qi1,-9.52528,3.66861,-0.195641,0,-6.90836,7.3
1g3e,-6.81001,0.839774,-1.8864,2.36147,-2.00789,5.38
2p7z,-11.8292,1.50717,-0.785265,0,-10.0492,6.58
1z6s,-2.84555,0,-1.40445,0,-1.4411,4.34
3gkz,-6.88023,0.707307,-0.415342,0,-5.99807,8
3hs4,-3.69395,4.2378,0.161332,0.675212,-0.383128,8
3tu7,-8.07704,1.91885,-0.57762,0,-6.23297,8.09
2zcs,-8.68785,3.83387,-0.0381741,0,-6.11932,8.22
3oy0,-4.14391,1.46514,-0.0728552,0.641091,-2.46297,8
3el5,-9.14558,3.87696,-0.579995,0,-6.00679,7.72
1v7a,-7.90294,2.11698,-0.447703,0,-6.05803,8.01
1qbu,-11.7341,5.94769,0,0,-7.80866,10.24
2j77,-7.29486,7.92537,-0.956044,0,-1.10807,4.89
2xm1,-4.57018,4.64941,0,0,-1.50157,5.07
3ibi,-3.66936,1.61066,-0.0722648,0.714569,-1.81949,8.59
3qin,-6.81931,3.28154,0.381402,3.4428,-1.5921,6.87
4b7j,-1.93582,0.533252,-0.936589,0,-0.647288,7.95
2afw,-3.74495,2.02405,0,0.738736,-1.67034,4.77
1o33,-3.78828,2.09271,-0.640905,0,-1.76618,5.74
3n9r,-5.71063,4.12978,-0.420491,1.54114,-1.02334,7.15
2c92,-7.19607,5.98552,-0.0526027,0,-3.19302,5.68
1drk,-5.72421,7.73408,0,0,-0.619722,6.82
2jh5,-4.68538,0.47413,0.172009,0,-4.54446,6.44
2wc3,-11.0211,8.48674,-1.12991,0,-4.28992,6.08
1o86,-9.4149,5.25658,-0.518993,1.42038,-4.00618,9.57
3qyy,-4.1012,1.83703,-0.0491678,0,-2.83959,5.08
1mmr,-5.76842,1.80348,-0.176088,0.876583,-3.52545,5.4
3aho,-10.3589,5.84618,0.873608,1.69051,-5.68351,7.05
1zgi,-6.40463,0.488979,-0.0176932,0,-6.06421,5.34
3o84,-4.67941,0.314785,0.129657,0,-4.60131,7.24
1i80,-1.3128,0.202905,0,0,-1.17888,6.41
3nu9,-7.98055,2.99841,-0.225572,0,-5.77603,9.05
1kzk,-10.7133,4.4304,0,0,-7.78928,10.39
4fl1,-3.65598,0.828634,-1.3354,0,-1.77368,3.28
3rv4,-6.93759,6.07843,-0.87829,0,-2.04754,2.3
1k1y,-9.08395,8.17777,-0.978668,0,-2.70795,3.22
2jh6,-4.76444,0.413672,0.157444,0,-4.64886,7.77
2pmk,-3.74036,2.87216,-0.309271,0,-1.53547,5.92
1w7g,-7.31643,1.79937,-0.813327,0,-5.31552,5.1
1tnh,-1.69637,0,-0.454505,0,-1.24186,3.37
2vk6,-4.42886,4.89358,-0.21372,0,-0.985375,5.3
4ts1,-2.52483,1.88145,-0.106466,0,-1.1766,4.94
3fj7,-1.66647,1.99442,-0.0983852,0,-0.251771,3.71
3ljz,-9.53328,4.17356,0,0.449548,-6.32919,8.14
3td4,-1.28564,0.121576,-0.279505,0,-0.925895,5.66
2fqt,-6.79345,5.93223,-0.474436,0.979663,-1.42408,6.14
3lxe,-4.53369,2.34498,-0.294305,0.751444,-1.94025,6.6
3n1c,-6.56299,6.5181,-1.53157,0,-0.729475,5.22
1b8y,-9.00667,1.59251,-0.518399,0.958754,-6.47846,7.85
4arb,-8.9406,2.0665,-0.102848,0,-7.47386,5.89
2qci,-9.38159,4.00394,-0.218544,0,-6.52045,8.34
4b73,-4.44147,0.604168,-0.110512,0,-3.93221,7.21
3hky,-5.82016,0.947525,0,0,-5.19479,7.1
3bxe,-3.55624,2.27381,-1.52589,0,-0.529638,5.48
3efs,-5.55694,2.36191,-1.66157,0,-2.33651,5.34
1t5f,-3.61955,4.55512,-0.446079,0,-0.167095,4.22
2vfk,-2.82416,1.70555,-0.840968,0,-0.857526,3.71
3d51,-6.48445,8.23503,-0.500035,0,-0.549293,4.15
3t2q,-6.74261,8.13688,0,0,-1.37227,3.66
3mi2,-6.57179,9.13669,0.218913,0,-0.760491,7.77
7upj,-6.97854,1.62283,0.0389204,0,-5.94639,8.49
3mz6,-7.23044,4.19374,0,1.4895,-2.97308,7.2
3lcu,-6.16652,2.92606,-0.477785,0,-3.75754,3.52
1i9n,-5.497,3.91601,0.165408,0.497499,-2.58035,8.66
3bva,-7.21637,1.12479,0.0748156,0,-6.54883,6.52
3hmp,-3.9698,0,-0.0524731,0,-3.91733,5.49
1efy,-3.70066,0.296239,0,0,-3.50515,8.22
3m8u,-5.64744,1.74899,-0.624,0,-3.86911,4.89
1m1b,-3.13847,3.39077,0.0244164,0,-0.924971,4.66
2vnt,-3.86338,2.09046,-0.353892,0,-2.12978,8
1tlp,-6.24328,4.85162,0.0632653,0.433677,-2.6708,7.55
2q89,-4.22935,2.17029,-1.36126,0,-1.4357,6.3
4h3g,-7.67582,0.28064,-1.04266,0,-6.44793,8.22
2f7i,-4.44356,0,-0.5415,0,-3.90206,7.1
2vrj,-9.31398,9.3098,0,0,-3.16952,6.3
1ajn,-4.95883,0.588426,-0.449058,0,-4.12141,2.63
2y7p,-4.17487,2.32192,0.0852033,0,-2.7276,5.47
3ibn,-4.02289,2.3935,0.243841,0.619552,-2.06746,7.61
2qm9,-8.8136,3.11615,0,0,-6.75694,7.77
1kmy,-7.1543,3.07601,0.26113,1.53154,-3.85372,5.1
2q7y,-13.9166,3.02038,0,0,-11.9231,4.3
1j14,-2.64934,0.888672,-0.617465,0,-1.44535,4.49
3mzc,-4.07505,1.46971,-0.0684688,0.646953,-2.38962,6.65
3r24,-5.50806,2.90083,-0.618551,0,-2.97496,5.25
2qwc,-2.82401,3.42844,0.172935,0,-0.734169,3.55
3p7i,-3.2708,4.00992,-0.318762,0,-0.305497,7.7
1usi,-5.26444,2.75154,-0.27455,0,-3.17387,6.74
2vzr,-4.55085,4.80334,-0.840535,0,-0.540109,4.28
4b5d,-6.36582,1.0776,-0.133217,0,-5.52139,7.89
4a6c,-9.1985,1.30391,0,0,-8.33792,7.92
3suu,-5.71173,5.9703,0,0,-1.77133,8.52
3r6u,-3.7101,1.20514,-0.505456,0,-2.40925,4.52
3vha,-4.47008,0,0,0,-4.47008,7.4
2hs1,-8.88337,3.57084,-0.212665,0,-6.31395,8.48
2vba,-4.8629,0,-0.348507,0,-4.51439,4.6
3gxy,-5.74453,8.08983,0,0,-0.405241,5.59
3n2v,-7.71823,3.78892,-0.00720492,0.751036,-4.4593,7.51
4ai5,-2.89574,1.52643,-0.388669,0,-1.49963,2.92
1y3p,-5.21835,7.83749,0.516887,0,-0.562492,4.82
1w0z,-5.34404,2.94344,-0.715598,0,-2.68576,7.68
1u0g,-6.01571,8.1318,-0.41719,0,-0.231531,6.15
1jet,-4.62374,0.818167,-1.05567,0,-3.02808,7.25
1ydd,-3.20791,4.26963,0.20301,0.369471,-0.223494,7.07
1b3g,-6.11671,1.88998,-1.07076,0,-3.79856,6.7
3l7c,-5.79273,5.08721,0,0,-2.43517,2.44
1ttm,-4.49101,1.10535,0.0565685,0.927269,-2.89078,7.35
1gvx,-10.0511,1.91963,-1.18611,0,-7.59808,7.22
3p8n,-5.33546,0.303124,-0.300794,0,-4.8346,9.28
3slz,-13.9359,4.40598,0,0,-11.028,6.99
2bal,-5.60881,1.03507,0,0,-4.92566,6.31
1k21,-6.87105,1.76158,-0.53336,0,-5.17505,8.38
4fut,-9.3794,6.99524,-1.74749,0,-3.01505,6.51
3e85,-1.52969,0,0,0,-1.52969,5.38
3pwm,-8.49492,3.06471,-0.215043,0,-6.25717,9.1
2e92,-3.45396,4.57131,1.43582,0,-1.87271,6.89
1utm,-1.7589,0.54119,-0.440173,0,-0.961545,3.01
1lyx,-1.09381,1.47269,0.159933,0,-0.281763,4.54
3zsy,-5.52704,1.58875,0.062218,0,-4.54068,3.23
2cex,-2.80222,2.0565,-0.445052,0,-0.999881,4.7
3ao5,-4.21425,1.76263,0,0,-3.05091,2.23
2vvv,-7.546,0.896365,0,0,-6.9544,8.22
1ohr,-9.94736,4.09177,-0.551556,0,-6.69523,8.7
3cda,-9.34536,6.47961,-0.427637,0,-4.64118,7.58
1ws4,-4.49606,5.26433,0,0,-1.0216,3
1drv,-8.89025,4.85947,-1.0753,0,-4.6077,6.54
1w96,-9.05172,3.48493,0,0,-6.75166,8.41
3el1,-10.5902,3.91399,0,0,-8.00692,9.64
2doo,-7.68596,0.997231,-0.0508755,1.61975,-5.35716,7.17
2fxu,-9.42247,2.30223,0,0,-7.90299,8.15
2jdh,-6.92618,9.44946,0,0,-0.689543,6.51
3g19,-4.00962,1.26905,-0.241506,0,-2.93054,6.67
2wm0,-9.39116,6.43652,-0.713416,0,-4.42964,4.52
2y5f,-6.64715,0,0.0348614,0,-6.68201,8.7
4ara,-7.75744,0.474552,-0.103345,0,-7.34089,6.05
1zc9,-1.57521,0.447281,-0.790932,0,-0.489068,3.22
3sfg,-2.19464,1.89909,0,0,-0.941241,6.06
3d1y,-10.4344,3.34118,-0.544335,0,-7.68484,8.22
1o0m,-4.10237,1.70293,-1.42527,0,-1.55317,5.15
2w8y,-11.5358,0.870331,0,0,-10.9614,9.09
3ejp,-8.42411,7.72826,-0.687533,0,-2.63593,8.55
2q64,-9.66904,3.75804,-0.516957,0,-6.67178,8.52
2xeg,-9.9622,6.13452,0.081006,0.536421,-5.458,10.7
2iw4,-9.92785,3.82621,-5.03626,1.78388,-0.582405,9.3
1f0r,-5.46,0.316115,-0.17632,0,-5.07504,7.66
2xxx,-2.77372,2.49291,-0.465822,0,-0.662583,6.41
3i25,-11.5281,3.6067,0.0568044,0,-9.20445,8.51
1wc1,-6.9342,4.7724,-0.875485,0,-2.90893,4
3ovn,-3.27109,0,0,0,-3.27109,2.55
3t1m,-4.32582,4.15672,0,0,-1.58238,3.04
1njs,-7.38875,4.43732,-0.617675,0,-3.84245,7.82
3ime,-3.15957,0.975862,0.0240788,0,-2.53958,3
2xxt,-4.17229,2.48862,-0.377238,0,-2.15256,8.05
4b74,-5.57493,0.667539,-0.378968,0,-4.75538,7.66
3s0b,-7.86031,0,0,0,-7.86031,6.49
2fgu,-10.2424,3.57176,-0.562287,0,-7.32272,9.18
2boh,-5.88768,0.672423,0,0,-5.44388,8.52
2boj,-5.2533,7.31137,0,0,-0.427802,5.77
1tcx,-10.2443,4.50512,0,0,-7.27097,6.95
1eld,-2.72461,1.61575,0,0,-1.65821,6.7
3pgu,-3.736,0.918955,-0.128471,0,-3.00101,6.7
1v0l,-5.56758,4.60498,-0.662409,0,-1.86588,7.55
1zpa,-7.80222,3.07479,-0.226703,0,-5.54615,8.4
1fzk,-11.5974,3.92547,-0.294549,0,-8.71208,8.4
1enu,-1.38791,0,0,0,-1.38791,5.08
2zx8,-8.41234,7.24896,-0.760793,0,-2.86724,9.64
1nq7,-9.68919,0,-0.198756,0,-9.49043,6.8
2o4l,-9.09212,2.53001,0.0103817,0,-7.4327,9.22
1mfa,-5.18313,3.50313,0,0,-2.87106,5.04
3d52,-7.03276,8.60489,0,0,-1.35353,3.28
2qu6,-8.763,0.51917,-0.219411,0,-8.20093,8.52
2vj8,-10.3509,3.20365,-0.0216782,0.779176,-7.43562,8.7
2bz6,-5.05263,1.4158,-0.799493,0,-3.31871,7.09
2yb0,-3.86921,2.21201,0,0,-2.40928,3.85
2i4d,-8.59284,2.64011,-0.353257,0,-6.49711,11.68
4aoi,-6.46803,1.75359,0,0,-5.31067,8.4
1b0h,-8.24896,1.75461,-1.09891,0,-5.99201,6.7
5tmp,-8.06213,3.84977,-0.336509,0,-5.18478,7.47
1utn,-1.65259,0,-0.454371,0,-1.19822,3.49
1g2o,-4.41937,3.25855,0,0,-2.26873,10.55
2q8h,-1.46403,1.05971,-0.0306155,0,-0.734006,3
2v57,-3.74074,1.7354,0.0301625,0,-2.62554,7.1
1hlk,-4.67543,0,-0.934601,0.551666,-3.18916,5
3kgq,-6.15727,5.49606,0.0838743,1.40988,-1.20386,2.3
3k37,-3.87388,2.6315,-1.09861,0,-1.03847,8.92
2std,-10.0857,0.974599,0,0,-9.44242,9.85
3vhc,-4.85672,0,0,0,-4.85672,8.89
3zt3,-6.23601,2.31269,0.120818,0,-4.83046,2.86
2hkf,-7.41952,1.39038,-1.13402,0,-5.36784,6.38
2oc2,-12.2754,5.50989,-0.109938,1.37911,-7.14978,8.52
1d4l,-9.10368,3.41588,-0.249733,0,-6.59947,8.77
3s3v,-4.36987,0.507992,-0.642029,0,-3.39256,6.23
4hbm,-8.71397,1.31822,-0.317392,0,-7.52656,7.92
1y0l,-6.06514,0,-0.206748,0,-5.85839,9
2wor,-2.0189,0.461125,0.236374,0,-1.95093,3.9
3tb6,-3.64961,4.46934,0,0,-0.699842,5.08
3s9t,-5.67443,1.73069,-0.265481,0.729002,-3.53769,6.82
3hf8,-8.29024,1.24254,-0.164091,0,-7.30607,6.51
3cke,-6.28886,0.826458,0.665589,0,-6.40899,6.1
1bnv,-6.065,4.48263,0.479086,0.760671,-2.82488,8.77
3f15,-7.35549,3.64987,-0.254071,1.86279,-2.82972,8.1
3obq,-6.612,2.01143,-0.132029,0,-5.15244,3.54
2ogy,-2.585,0.319244,-0.20142,0,-2.17288,4.48
3hl5,-3.97104,0.408838,-0.416884,0,-3.28432,4.47
1zs0,-7.18217,2.77315,-0.139954,0.649129,-4.56281,6.15
2oi2,-5.15047,4.41466,-0.85649,0,-1.38031,6.3
3qaa,-8.76171,4.15722,-0.26529,0,-5.75266,11.54
3ahn,-11.8857,6.3763,0.154861,1.4746,-6.35764,7.05
3ibu,-4.35268,1.55772,-0.264622,0.719695,-2.34026,9.15
2qi4,-8.71587,3.24619,-0.216613,0,-6.35678,10.44
2x09,-6.19102,3.40633,-2.40599,0,-1.53685,3.76
1swg,-4.96248,2.12408,0,0,-3.56059,7.36
2vk2,-4.85707,5.49797,0,0,-1.22841,6.89
3gta,-5.23466,0.804901,-0.667755,0,-4.03567,4.28
3eb1,-2.53416,1.09101,0.35114,0,-2.16524,4.79
4avi,-6.75694,6.15133,0,0,-2.69707,7.63
2wnj,-7.09893,0.00817864,-0.0695805,0,-7.02395,6.48
1bdq,-8.87358,3.17658,0,0,-6.77704,6.34
3e3c,-5.237,3.11681,0.656898,0,-3.8368,5.62
3l4z,-6.51788,4.68188,-1.51871,0,-1.90913,6.72
1lke,-10.6097,2.40472,0,0,-9.02256,7.52
2vh0,-6.81283,0.343262,0.0980634,0,-6.68434,8.51
1vfn,-1.69325,1.27104,0,0,-0.854356,5.6
1uv6,-3.6417,0,0,0,-3.6417,5.12
1fkw,-5.22068,3.87298,0,0,-2.66452,5.05
2wzm,-5.37473,2.79267,-1.21391,0,-2.31766,5.22
1c84,-4.6496,2.7913,0.493379,0,-3.30072,5
1duv,-5.52204,4.32983,-1.48648,0,-1.17786,11.8
3mof,-4.0002,3.89017,-0.769319,0.752734,0.089363,3.07
4e0x,-4.95556,3.96963,-0.412931,0,-1.92267,7.12
3p9t,-5.67898,0,0,0,-5.67898,6.2
1ydk,-5.33502,1.40901,-1.03648,0,-3.3686,5.89
1ebw,-9.98484,4.26905,0,0,-7.16727,9.05
1yp9,-5.24401,1.98927,-0.650372,0,-3.28072,5.11
1ssq,-0.837605,0.557576,0.0215891,0,-0.491194,6
3hku,-4.12816,2.97568,0.162417,0.687085,-1.63954,8.3
1ii5,-3.29714,3.2226,-0.353371,0,-0.816852,6.62
3f7g,-4.54624,0.677458,-0.635688,0,-3.46343,7.37
2gh9,-8.31812,8.2385,0,0,-2.88071,6
1c4u,-6.94397,1.73461,-0.533846,0,-5.26528,10.37
1nvs,-6.00371,0,0,0,-6.00371,7.82
2c94,-7.24577,5.25068,-0.192926,0,-3.58739,6.82
2rka,-3.09405,0.666383,-1.75564,0.851338,-0.0472615,3
1d4k,-11.1824,4.43278,-0.656287,0,-7.60048,9.22
1ajx,-11.0863,4.90454,0,0,-7.84926,7.91
2p3b,-10.3613,3.76322,0,0,-7.87759,8.48
1sv3,-1.69793,0,0.0279841,0,-1.72592,4.35
3kiv,-2.28544,0,-1.21049,0,-1.07495,4.7
1cnw,-3.764,1.17223,-0.243052,0.995888,-1.75139,7.72
1g85,-4.27483,0,0,0,-4.27483,5.48
3tza,-5.43752,1.68036,-0.393744,0,-3.93474,5.5
1gu1,-5.36004,6.38348,-0.0323126,0,-1.11463,4.52
1q1g,-5.39884,4.13678,-0.126135,0,-2.54243,8.57
1fkn,-7.75102,4.21199,-0.177004,0,-4.79411,8.8
3s56,-9.8837,2.963,-0.52547,0,-7.40265,9.62
3m3c,-5.11996,6.07871,0,0,-1.10801,4.06
3vf7,-8.3863,2.36721,-0.195441,0,-6.6285,9.1
3tkw,-7.9512,2.57087,-0.221877,0,-6.03255,5.27
2wgj,-6.35038,0,-0.0236982,0,-6.32669,8.7
1ppc,-6.0242,1.66379,-0.630219,0,-4.29588,6.16
3cf8,-3.42165,0.282263,0,0,-3.23535,4.9
2w8w,-4.18158,4.06743,-0.490773,0,-1.0063,2.12
1q91,-4.75273,0.0392275,-0.753826,0,-3.97302,4.15
2weq,-6.52102,4.07677,0,0,-3.83035,5.9
1ro6,-5.78103,0.0567548,0,0,-5.74357,6.46
3rz5,-4.98217,1.70126,-0.262437,0.739747,-2.85716,7.89
2igv,-3.07141,1.17696,-0.311174,0,-1.98345,2.23
1q72,-4.77445,0.059732,0,0,-4.73502,6.85
1f4x,-4.28346,3.45851,0,0,-2.00084,5.59
3liw,-6.08461,0,-0.682153,0,-5.40246,7.6
1cny,-4.10453,1.32342,0.072945,0.828777,-2.47524,7.85
3hig,-6.07041,2.26506,-0.550886,0,-4.02458,7.89
1c1r,-5.24724,0.590393,-0.633126,1.7587,-2.46576,7.63
1o30,-4.45673,1.72002,-0.638964,0,-2.68255,6.77
2idw,-8.0158,2.52318,-0.181823,0,-6.16867,8.89
1v11,-11.6255,3.2897,-3.17883,1.81282,-4.46265,3.98
3ps1,-13.4694,9.84833,0,1.93032,-5.03918,10.17
1qb9,-5.88957,0.788427,-0.676902,0,-4.69231,7.44
1fh9,-7.19424,8.98107,-0.250325,0,-1.01641,6.43
2b7d,-5.92048,1.842,-1.22655,0,-3.47821,8.7
1nny,-5.91913,0.149079,-0.548771,0,-5.27197,7.66
2w8j,-5.18839,4.98563,-0.769636,0,-1.12824,2.96
