name,total,SMoG2016_KBP2016,SMoG2016_LJP,SMoG2016_Rotor,SMoG2016_lnMass,affinity
5a81,-7.891,-165.107,72.786,5,5.917,5.54
4pp3,-12.719,-305.359,48.887,4,5.731,7.82
2r58,-5.579,-81.522,17.407,6,5.171,2
3alt,-5.329,-106.114,112.342,4,5.835,2.92
4ymx,-6.838,-141.853,56.829,6,5.177,7.1
1onz,-7.352,-153.122,79.528,5,5.861,5.1
1o2r,-8.266,-200.865,122.526,4,5.949,5.21
3tif,-8.870,-217.151,114.979,6,6.057,5.38
4bs0,-6.654,-116.895,35.924,1,5.106,5.7
4io7,-6.053,-108.678,48.807,3,5.113,3.68
2hxm,-7.837,-169.295,70.135,8,5.847,5.22
3ml2,-7.603,-147.963,55.778,6,5.961,8.05
4zeb,-9.771,-254.264,131.667,9,6.317,6.52
4mc9,-11.335,-294.659,110.754,10,6.281,9.44
1i9o,-7.174,-134.762,54.827,5,5.841,8.42
2x8z,-5.987,-102.907,49.298,4,5.380,7.96
3gus,-6.525,-112.472,34.445,8,5.697,6.05
3be9,-10.418,-244.413,83.314,2,5.898,7.62
4avj,-7.836,-188.099,112.839,7,5.943,7.44
3znr,-9.353,-220.772,94.224,8,6.246,7.44
1bxo,-10.421,-271.756,121.519,12,6.459,10
4mhy,-8.176,-171.942,48.527,9,5.769,6.47
3kr4,-7.725,-168.011,66.058,9,5.734,7.6
1d4p,-10.493,-242.518,64.350,5,5.889,6.3
2p4j,-11.892,-350.094,153.672,21,6.553,8.96
3ebh,-8.087,-197.829,100.655,9,5.734,6.32
4ufi,-5.908,-112.382,66.589,1,4.998,6.2
3qw5,-8.866,-234.701,100.246,22,6.287,6.45
4g8y,-6.153,-115.507,81.642,4,5.832,4.59
4mhz,-7.875,-165.379,54.342,9,5.781,6.87
4ynb,-11.337,-274.960,75.356,5,5.881,10.37
2gvv,-6.209,-98.935,31.851,4,5.452,3.9
3h78,-6.309,-106.066,28.203,1,4.920,4.24
4w9o,-9.459,-242.886,128.481,10,6.400,7.77
3vje,-12.139,-397.440,234.139,19,6.537,8.01
4ca8,-11.542,-344.467,171.283,19,6.567,6.68
4dsy,-4.122,-57.512,76.946,2,5.294,4.43
5dgu,-11.951,-329.054,126.372,15,6.407,11.35
4aje,-5.631,-136.717,143.062,4,5.620,3.68
1grp,-5.213,-82.010,46.805,5,5.258,3.72
4ovf,-6.569,-108.796,42.645,1,5.518,4.13
1gi1,-6.249,-145.285,126.557,2,5.534,5.47
2vl4,-7.387,-159.150,71.833,1,5.100,6.01
3qqa,-7.134,-265.099,306.406,8,6.245,5.82
2i4z,-11.019,-306.084,129.435,14,6.114,5.7
1fv0,-8.891,-208.815,101.672,3,5.881,5.93
1nu3,-5.832,-94.193,21.395,5,4.964,4
4b9k,-9.104,-210.082,86.722,7,6.110,6.17
4b76,-7.155,-135.769,49.501,3,5.464,4.54
4bt5,-4.933,-80.937,57.140,2,4.898,2.76
3x00,-8.791,-190.431,39.187,12,5.835,9.08
1b3f,-10.251,-268.925,90.543,17,6.027,6.89
2g71,-8.729,-194.403,71.544,6,5.832,7.46
4c2v,-11.474,-299.225,94.861,14,6.231,9
4y79,-9.540,-214.220,68.189,7,6.089,7.96
1sb1,-9.731,-229.912,82.796,11,6.351,6.89
3s75,-5.460,-69.537,12.459,1,4.990,6.82
3afk,-5.671,-120.319,111.780,10,6.185,3.6
4agc,-12.238,-298.234,65.730,6,5.956,10.7
2uwo,-9.291,-205.936,69.073,7,6.134,8.7
1bnq,-6.998,-120.079,37.095,6,5.914,9.49
1ro7,-10.373,-291.550,160.903,12,6.449,3.18
4u0f,-7.977,-154.400,48.514,2,5.674,5.92
2vsl,-7.262,-184.872,117.403,16,6.168,8.4
3zk6,-9.319,-234.130,108.474,13,6.374,6.34
2r3w,-13.594,-360.218,105.624,10,6.384,6.89
3ucj,-5.457,-76.562,35.486,3,5.403,6
4rlw,-8.474,-178.975,59.332,3,5.613,4.87
1wn6,-9.859,-242.822,92.461,10,6.094,4.68
1hi3,-5.600,-89.688,67.811,6,6.057,4.19
1str,-8.069,-236.135,148.270,26,6.606,4.77
1sbg,-11.707,-311.403,99.198,16,6.289,7.74
1w3j,-6.645,-131.207,59.016,1,5.004,6.32
4i5c,-9.784,-218.385,61.427,3,5.734,8.82
1gja,-7.344,-161.091,85.536,4,5.546,5.42
4aq6,-6.232,-111.688,48.040,2,5.124,4.8
2whp,-8.891,-194.546,52.665,5,5.510,4
2x7t,-8.020,-161.577,67.273,5,6.127,6.63
3nim,-7.272,-187.590,107.618,20,6.168,4.75
3d6o,-5.995,-97.031,56.295,3,5.744,4.11
1i9q,-6.716,-120.003,54.008,5,5.841,8.41
4b5w,-4.314,-50.256,23.186,1,4.500,3.33
4p6x,-10.431,-249.937,92.682,2,5.892,7.04
1o0f,-6.551,-113.696,57.112,6,6.057,5.3
2f80,-11.696,-309.421,107.564,13,6.305,8.18
3ekr,-8.405,-172.033,53.718,3,5.694,7.52
3ryx,-6.381,-128.523,84.391,6,5.805,8.14
3ikd,-8.213,-176.891,67.370,8,5.969,6.75
2oym,-9.230,-212.534,72.246,6,5.737,5
2e5y,-7.515,-162.196,91.327,8,6.229,5.85
1mfd,-9.137,-218.347,103.407,7,6.187,5.31
5ahw,-8.035,-165.704,74.830,1,5.796,5.17
3t0x,-13.780,-348.984,73.231,7,6.110,8
3ttm,-5.803,-98.861,19.957,3,4.501,8.52
1xgi,-6.672,-129.683,72.791,5,5.796,4.85
2qi3,-10.765,-279.273,102.001,14,6.305,10.2
3o75,-6.637,-151.718,109.895,4,5.561,6.68
3p3g,-10.392,-254.511,88.943,6,5.886,9.74
3zdh,-7.932,-157.611,31.442,5,5.309,7.35
3g3r,-6.242,-106.892,48.890,4,5.553,6.48
4fht,-6.533,-131.898,68.168,1,5.037,6.17
1uwf,-6.838,-140.484,69.688,5,5.464,6.82
3tk2,-7.117,-137.772,41.051,3,5.113,4.62
4lhm,-6.890,-122.431,45.275,3,5.591,3.39
1ua4,-9.243,-199.248,58.437,4,5.850,4.22
1xbo,-9.506,-221.201,74.541,9,6.052,6.04
4bco,-10.849,-270.746,102.849,6,6.136,6.88
2vpo,-6.661,-123.733,46.783,1,5.069,5.42
1igb,-6.612,-115.919,51.303,4,5.727,6.4
4kcx,-7.914,-159.104,56.766,7,6.007,4.43
2bak,-12.438,-340.667,132.438,11,6.370,7.43
3da9,-8.795,-203.038,77.521,9,5.941,5.51
4km0,-7.790,-150.104,44.980,2,5.518,6.04
3t85,-6.766,-137.036,75.584,7,5.838,7.95
1xq0,-7.525,-144.135,59.092,6,6.105,6.34
3adv,-6.829,-115.750,22.943,2,5.177,3.03
3nq3,-7.158,-130.939,9.484,8,5.148,3.78
4o3c,-5.458,-93.595,47.175,3,4.913,2.59
4kiu,-8.443,-205.518,106.074,6,5.762,3.85
4ewn,-6.441,-147.271,107.748,9,5.867,6.7
1m7y,-9.273,-245.167,122.630,11,5.977,10.96
3cd0,-8.885,-222.592,106.946,13,6.245,7.57
4ieh,-13.423,-377.132,141.838,16,6.776,7.85
1thz,-7.788,-160.787,79.027,6,6.207,5.15
1zge,-5.777,-85.584,44.007,1,5.480,7.3
4bt4,-5.050,-84.128,56.228,2,4.898,3.34
1gnm,-8.658,-249.236,140.362,23,6.394,6.25
3zpu,-12.550,-353.140,148.211,14,6.608,8.38
3vw1,-11.353,-286.708,94.433,6,5.922,4.67
2tpi,-6.716,-133.467,55.674,7,5.443,4.31
4q19,-8.593,-207.087,106.431,7,5.999,8.05
1w3k,-8.112,-188.824,100.507,4,5.740,4.3
3b3s,-5.128,-75.856,32.055,3,4.884,2.55
1d3d,-11.583,-270.298,58.626,9,6.384,9.09
3ery,-12.222,-431.349,250.138,35,6.895,5.66
1p57,-6.009,-152.580,154.202,2,5.534,4.4
2h4k,-7.453,-143.886,56.993,5,5.875,5.49
2c80,-7.015,-165.985,84.924,17,5.972,5.33
4j45,-5.969,-116.307,67.913,11,5.809,5.77
4tz2,-8.312,-164.367,38.964,2,5.464,3.46
3hvj,-12.103,-332.874,139.566,10,6.335,8.7
2f1g,-9.111,-229.463,106.923,11,6.078,7.54
1atr,-8.981,-204.842,85.554,6,6.057,6.96
1ivp,-11.031,-363.361,220.510,25,6.701,7.52
3w9k,-8.080,-166.691,19.693,12,5.430,6.32
2cbz,-6.835,-134.306,78.957,8,6.229,3.93
4ggz,-8.122,-164.717,41.347,5,5.498,10.18
2pvu,-6.243,-120.857,48.577,5,4.998,6.31
1r9l,-5.688,-91.405,27.394,2,4.771,5.4
3n9s,-6.759,-152.832,92.328,10,5.778,5.26
3c84,-8.179,-159.992,41.252,2,5.530,7.85
3gdt,-5.700,-93.211,64.457,4,5.784,7.19
4dfg,-11.778,-335.710,143.579,17,6.451,11.74
3suw,-8.098,-167.160,55.766,2,5.443,4.7
1rr6,-8.524,-176.364,54.817,2,5.606,10.25
1gj6,-8.488,-202.855,114.556,3,5.892,7
1lvu,-8.542,-178.070,50.552,5,5.711,5.32
2ewa,-11.324,-259.031,52.007,4,5.933,7.94
4mo4,-8.024,-163.625,64.234,6,6.052,4.22
4mn3,-10.817,-311.245,129.373,25,6.549,5.75
1kyv,-9.623,-232.357,97.927,5,5.933,5.92
4oc0,-8.248,-211.372,122.363,13,6.225,6.5
1qxk,-9.133,-229.893,92.051,17,6.250,5.05
4qtl,-6.949,-162.255,120.726,7,6.050,6.92
1olu,-8.950,-197.216,65.738,8,6.052,4.41
4pnu,-7.209,-159.955,104.463,8,6.215,4.89
3s76,-5.051,-60.079,18.632,1,4.991,5.05
3buh,-6.919,-124.010,38.435,3,5.394,3.66
2h6b,-6.070,-114.394,66.715,2,5.226,5.39
2yay,-9.279,-225.586,103.596,8,6.151,6.1
2wly,-9.814,-223.402,72.649,6,6.082,6.6
2csn,-7.724,-153.186,53.141,4,5.656,4.41
2j4g,-8.353,-174.596,53.954,3,5.510,6.6
4p6c,-5.776,-123.299,95.095,6,5.442,4
4wr7,-6.916,-125.108,50.199,4,5.714,11.7
2i3i,-7.911,-170.995,84.003,8,6.213,7.3
1stc,-12.894,-333.758,115.883,2,6.147,8.1
6upj,-8.839,-189.111,60.400,3,5.698,6.32
1wht,-5.315,-106.800,90.437,5,5.338,3.7
1o1s,-10.143,-266.630,112.922,14,6.262,7.31
4b1j,-11.652,-287.943,83.997,9,6.297,7.3
3g2y,-5.070,-58.609,22.614,2,5.268,2
3kgu,-7.974,-161.767,62.933,1,5.599,5.92
5upj,-9.348,-207.034,66.040,3,5.744,7.12
1pvn,-8.633,-200.234,91.346,5,5.826,9.82
3su2,-10.036,-263.019,136.707,11,6.592,7.35
3sue,-9.951,-286.226,190.613,10,6.642,9.08
4i74,-10.125,-237.229,75.243,3,5.697,6.72
2g9q,-5.228,-78.796,39.505,1,4.898,6.4
1rd4,-10.378,-245.646,77.797,8,6.172,7.74
3wtm,-8.183,-164.910,47.078,3,5.542,7
3ama,-9.892,-218.832,58.758,5,5.977,6.53
4eb8,-9.260,-202.986,60.066,3,5.657,9.82
3ujb,-10.310,-244.397,74.039,7,5.954,5.1
1dhj,-8.508,-215.195,120.695,10,6.118,6.55
4mpn,-7.960,-158.765,61.625,2,5.772,6.62
1hnn,-7.031,-131.600,51.862,1,5.362,6.24
3g0i,-5.965,-108.963,41.194,5,4.964,3.6
2r3t,-13.585,-372.742,126.062,12,6.474,5.85
4ly9,-10.696,-269.786,112.236,7,6.279,8.15
1b6l,-11.295,-292.495,117.115,8,6.303,8.3
3dd8,-7.505,-136.490,45.413,4,5.916,7.85
3hb4,-12.031,-288.336,72.036,3,6.004,9.05
3oil,-7.623,-158.679,84.409,3,5.938,5.68
1hxb,-12.089,-349.742,157.590,16,6.509,9.92
3m1k,-5.235,-71.215,26.908,0,4.860,5.39
3pfp,-6.624,-139.409,75.003,10,5.775,6.44
3suv,-7.455,-150.195,53.146,3,5.324,4.55
3a6t,-8.230,-168.432,61.642,4,5.889,7.28
3wmc,-7.951,-162.845,64.546,6,5.992,6.51
4k0o,-5.899,-133.749,126.085,7,5.984,3
4dq2,-12.282,-320.604,105.667,10,6.323,7.52
1jq8,-8.309,-293.124,251.154,20,6.339,6
2fpz,-6.148,-101.553,31.532,0,4.891,3.96
1os0,-9.094,-222.845,93.619,13,6.205,6.03
1v0k,-7.798,-164.263,73.657,2,5.584,5.1
3m6r,-7.670,-185.265,92.690,14,5.954,7.49
4y59,-9.724,-214.671,57.382,2,5.631,5.24
2rfh,-6.554,-121.338,45.676,5,5.347,6.82
4g8m,-6.360,-124.276,62.390,3,5.171,7.89
2vmd,-5.172,-80.518,57.579,2,5.268,3.02
4tqn,-7.688,-165.404,72.839,7,5.790,6.11
3ip8,-6.414,-125.178,63.536,2,5.148,2.28
2bo4,-4.515,-73.461,71.579,5,5.258,4.61
3sut,-8.153,-202.943,115.601,8,5.873,7.85
1f57,-4.469,-51.713,25.792,2,4.804,5.64
2a14,-10.528,-255.944,82.865,7,5.954,5.7
1q8w,-8.885,-191.718,65.357,2,5.677,5.24
1yej,-8.970,-207.752,60.660,14,5.999,7.46
4q7s,-5.655,-79.705,21.892,0,4.949,4.42
1bnn,-7.075,-130.336,62.902,3,5.924,10
1c1u,-8.449,-177.246,60.065,3,5.674,8.25
4nra,-6.605,-109.818,41.806,1,5.501,4.19
2x96,-11.565,-322.282,137.161,15,6.429,4.03
4nl1,-5.126,-65.679,28.128,3,5.247,3.89
1k6p,-13.333,-349.016,89.892,14,6.488,7.36
2xye,-13.264,-373.716,114.150,22,6.553,8.34
1fzj,-12.736,-416.981,184.954,37,6.864,8.1
1ec0,-14.327,-412.436,148.669,15,6.534,8.49
1t4v,-8.721,-205.830,78.031,12,5.982,7.68
3s43,-11.451,-298.714,98.577,13,6.225,8.6
4jym,-7.237,-122.164,11.980,0,5.024,5.04
3l7d,-8.346,-185.634,83.608,5,5.895,2.18
4cd5,-9.452,-232.946,111.351,4,5.903,6.71
2qfo,-5.889,-85.841,25.507,1,5.176,4.7
2hnx,-7.049,-141.288,30.033,14,5.546,7.08
1dy4,-8.756,-191.322,52.761,6,5.554,4.36
3s8l,-7.282,-181.442,116.354,15,6.241,5.64
1rbp,-11.441,-253.942,20.821,5,5.657,6.72
3u8j,-7.918,-162.556,50.591,1,5.183,8.51
1x1z,-7.639,-170.968,98.378,4,5.829,11.06
3pcn,-5.994,-121.640,80.516,2,5.124,3.66
4avh,-7.218,-152.492,68.501,8,5.691,7.23
1xge,-5.247,-79.979,47.334,1,5.063,4.68
4qll,-13.231,-378.058,164.923,10,6.502,3.38
1xws,-11.551,-270.628,57.264,6,6.029,8
2p2a,-10.045,-239.263,77.300,6,5.802,6.12
1mai,-6.487,-134.852,99.686,6,6.040,6.68
2pyn,-11.831,-312.250,110.076,12,6.343,7.57
3p8o,-9.902,-261.683,116.768,19,6.674,8.72
1qbs,-13.619,-373.242,126.655,10,6.339,9.47
3u7m,-6.652,-168.705,124.308,13,5.943,7.45
3ebo,-8.396,-165.633,43.005,1,5.538,4.72
5aut,-8.766,-198.532,82.407,3,5.701,5.17
4o07,-11.907,-283.866,73.742,3,6.074,7.38
2qg0,-8.925,-190.406,58.024,6,5.964,5.72
1d4j,-13.604,-379.657,124.479,16,6.496,8.36
1od8,-7.176,-145.459,74.377,2,5.573,5.1
3r7o,-13.126,-330.220,85.702,7,6.337,8.36
1bzj,-6.775,-137.465,84.952,3,5.710,4.66
3hcm,-5.918,-89.894,44.219,2,5.576,3.3
1np0,-7.257,-141.940,59.117,1,5.389,3.57
3nhi,-10.838,-264.621,41.782,16,5.782,8.43
5e8f,-7.284,-196.682,114.168,25,6.367,8.64
3pcg,-5.620,-108.979,74.570,2,5.024,2.3
1flr,-8.377,-203.767,123.975,2,5.835,10
1hps,-12.112,-346.165,136.757,19,6.459,9.22
3d78,-7.509,-142.672,30.353,5,5.362,7.64
4ymg,-9.812,-240.693,97.721,7,5.992,4.68
2qw1,-5.614,-81.228,33.121,2,5.268,3.9
3su1,-10.022,-262.654,136.864,11,6.592,6.68
3f8f,-9.482,-259.125,173.507,4,6.269,6.63
4b5t,-4.513,-56.282,24.412,2,4.625,3.33
4b2l,-6.968,-130.221,43.221,4,5.385,3.24
4app,-11.159,-279.845,99.202,9,6.336,7.19
5afv,-6.404,-124.804,70.927,5,5.592,5.59
3v2q,-8.333,-174.712,17.548,14,5.546,6.29
4n9c,-6.991,-126.693,34.337,1,5.100,3.9
2fgv,-12.603,-360.562,147.780,16,6.509,6.12
3acx,-11.849,-288.704,50.955,9,5.737,5.7
4gfo,-7.294,-137.077,51.148,3,5.642,6.62
2o0u,-11.348,-275.280,79.561,7,6.160,5.49
3agl,-12.173,-373.791,141.452,35,6.795,7.8
4wt2,-12.175,-329.335,129.493,13,6.615,10.42
4ty6,-9.780,-232.973,82.909,9,6.110,7.52
4ysl,-6.661,-131.484,52.688,11,5.730,5.8
3wtl,-8.387,-169.999,44.682,3,5.542,7.04
3st5,-11.938,-322.053,115.567,14,6.357,11.3
5yas,-5.221,-78.341,48.462,2,5.215,3.26
1m2x,-5.548,-86.684,44.616,4,5.380,4.15
3eko,-7.198,-130.394,37.478,2,5.389,6.7
4x3k,-10.325,-306.455,121.418,34,6.656,4.56
3dk1,-11.900,-322.576,118.785,14,6.357,9.74
4rd3,-7.972,-177.935,96.244,6,6.107,6.47
2jjb,-11.871,-299.366,94.454,4,5.909,7.92
2uwp,-9.041,-193.865,56.437,8,6.107,6.81
3qfz,-6.207,-115.503,59.201,1,5.100,3.24
3l0v,-8.319,-174.544,62.459,3,5.670,7.64
4up5,-5.502,-75.134,28.730,1,5.193,2.6
1q65,-7.350,-146.428,59.902,5,5.684,5.46
2bvs,-7.505,-207.244,140.237,19,6.314,4.1
1njd,-7.784,-160.556,66.429,4,5.730,5.57
1c83,-6.947,-139.597,67.214,4,5.514,4.85
4rrf,-9.645,-218.536,64.695,6,5.870,3.62
2uyn,-4.585,-62.627,32.041,2,4.625,2.7
4del,-5.270,-90.698,58.509,4,5.142,7.68
2jgs,-7.715,-157.248,51.178,5,5.498,6.62
4k0y,-9.718,-222.651,75.598,4,5.878,7.82
4c9x,-10.325,-251.312,99.605,5,6.110,7.32
2qta,-9.046,-207.060,78.526,8,6.052,5.76
2g94,-11.466,-320.708,113.900,23,6.490,9.52
3hl8,-6.574,-101.342,33.475,2,5.727,4.49
3i9g,-8.932,-206.537,47.467,17,5.941,8.96
3ip9,-4.646,-77.828,54.118,3,4.645,5.62
4q7v,-5.686,-79.730,20.175,0,4.949,3.59
3nuo,-11.610,-302.534,96.406,13,6.225,9.8
2avs,-13.112,-362.871,125.931,14,6.421,7.57
1bma,-8.792,-216.324,94.013,15,6.256,4.59
4ddy,-5.973,-105.044,68.084,5,5.808,5.62
1qb6,-8.320,-196.732,106.204,6,5.989,6.06
3ffp,-6.972,-118.340,38.197,2,5.635,7.14
4acc,-8.717,-213.098,107.041,9,6.092,7.7
4ha5,-8.551,-175.721,59.347,2,5.784,7.24
2x91,-8.303,-198.761,86.782,13,6.009,6.74
1hvj,-12.715,-387.720,165.902,25,6.657,11.4
3g2l,-8.869,-201.895,89.966,3,5.878,3.87
2aog,-11.191,-344.517,138.119,35,6.650,6.28
4el0,-8.677,-194.038,81.144,4,5.835,4.49
2yix,-10.994,-258.537,55.321,8,5.914,8.48
1no6,-7.264,-157.721,91.348,5,5.814,4.41
4zl4,-10.753,-329.050,161.187,26,6.509,7.86
3ebl,-9.742,-225.535,87.320,1,5.806,6.3
1m0b,-11.770,-368.136,182.975,24,6.534,8.82
3zyu,-9.061,-202.919,83.261,4,6.029,7
3ohi,-6.743,-162.535,126.410,6,5.796,4.85
1g46,-6.727,-123.613,57.899,5,5.787,8.8
1srg,-7.531,-198.005,147.114,3,5.546,5.3
1nw4,-8.278,-172.459,61.915,2,5.606,9.07
4ngp,-9.951,-287.096,124.928,26,6.394,7.96
1qbo,-9.100,-232.792,133.507,6,6.123,7.74
2w5g,-6.034,-109.747,79.849,8,6.229,6.07
4jkw,-4.675,-70.537,63.392,6,5.505,4.16
1x39,-8.590,-202.427,97.722,4,5.734,9.22
3jdw,-4.792,-85.455,66.635,4,4.899,3.6
3hek,-9.528,-207.462,63.020,5,6.080,8.27
4fai,-7.918,-163.713,48.215,9,5.769,6.99
3qx9,-6.949,-131.031,66.197,8,6.229,4.05
4oc1,-8.943,-237.947,126.662,15,6.282,6.6
3hzk,-5.482,-152.173,179.847,11,6.211,6.7
2ybu,-8.583,-204.371,111.724,4,5.977,6.38
1lol,-7.202,-142.072,73.187,4,5.908,6.39
2v2c,-4.704,-64.620,42.669,3,5.050,3.41
3obu,-7.541,-245.642,186.456,32,6.876,4.3
1y3v,-10.644,-246.541,73.022,5,6.132,5.64
4o09,-11.211,-256.693,57.986,3,5.936,7.7
3cyw,-11.772,-326.730,135.417,13,6.305,7.77
2qi0,-12.278,-328.731,112.207,13,6.367,7.38
3bxg,-7.378,-155.217,76.742,3,5.561,4.96
1c86,-6.343,-125.526,79.818,4,5.602,4.7
2gz2,-7.597,-154.711,72.689,6,6.057,5.22
4zzd,-8.777,-219.117,122.552,5,5.933,6.6
1uho,-10.805,-255.070,71.309,8,6.193,9.22
1qft,-6.372,-112.297,24.347,2,4.719,8.77
3u7k,-7.519,-185.025,109.546,13,6.074,7.07
1a28,-11.211,-254.427,53.247,1,5.750,8.29
3lxk,-9.782,-223.763,68.388,4,5.744,9.8
4ghi,-9.285,-210.565,75.911,3,5.733,7.09
4k7i,-4.528,-52.722,27.123,0,4.701,2.82
4q6d,-6.929,-127.063,53.724,3,5.642,7.36
2r43,-13.419,-353.056,102.438,10,6.384,6
1cet,-7.331,-133.141,29.093,8,5.772,2.89
4hfp,-9.815,-243.719,98.877,11,6.235,7.38
3ni5,-5.808,-105.445,68.605,12,6.178,7.55
2uy5,-8.309,-172.264,46.496,3,5.371,5.49
4i7l,-6.599,-116.700,19.279,0,4.544,3.99
3b7u,-6.995,-157.258,86.561,9,5.684,7.74
3uz5,-6.854,-114.525,28.567,0,5.231,7.22
2fw6,-5.458,-106.117,77.521,5,5.258,2.92
1aid,-9.362,-207.152,69.966,6,6.114,4.82
1g7f,-6.945,-181.932,124.968,19,6.298,5.47
3axz,-8.273,-170.659,58.060,2,5.588,3.43
4kxb,-7.664,-178.788,89.738,9,5.734,4.12
3jup,-7.663,-156.478,68.231,3,5.701,5.58
2reg,-6.542,-117.285,20.740,2,4.645,5.64
4ht0,-6.590,-128.440,86.913,3,5.905,8
1xpz,-7.508,-137.800,40.436,6,5.914,7.08
4b0b,-8.240,-169.655,43.260,2,5.226,3.33
4uof,-7.419,-147.904,68.770,6,6.019,4.84
4o0y,-10.033,-240.832,92.349,3,5.821,7.22
3t3u,-12.078,-293.865,74.374,4,5.964,8.6
4ufm,-6.623,-130.685,63.282,1,5.100,3.72
1hpx,-10.497,-299.990,150.200,18,6.503,11.26
3hu3,-9.677,-230.672,94.335,8,6.260,6.89
4da5,-7.754,-159.333,77.427,3,5.924,6.44
1erb,-10.208,-266.283,114.141,7,5.791,8.1
4qnb,-9.347,-223.277,87.691,9,6.053,6.59
2xbx,-10.677,-263.340,97.700,8,6.277,7.82
3ed0,-7.306,-157.188,96.908,0,5.599,6.35
3fwv,-6.603,-187.909,137.658,27,6.544,5.64
3iue,-9.421,-222.642,87.143,7,5.999,5.82
4b6s,-8.542,-202.086,110.847,3,5.914,6.01
3nee,-7.759,-160.312,62.865,6,5.794,5.34
1nhz,-12.552,-308.328,84.897,2,6.062,6.08
2vt3,-7.791,-161.056,73.088,8,6.229,4.15
3t1a,-12.782,-319.549,85.779,5,6.161,8.37
1ctt,-8.498,-183.135,62.089,2,5.438,4.52
2v54,-8.559,-191.274,82.341,6,5.997,4.6
4azb,-8.054,-200.143,119.478,7,5.867,7.24
1m83,-10.016,-248.133,105.891,8,6.229,3.4
3ldq,-6.813,-139.223,92.695,5,6.048,5.36
4pyx,-8.448,-189.041,85.672,6,6.021,6.14
5e13,-7.152,-135.804,68.325,5,6.092,4.24
1ajp,-6.431,-114.723,42.065,2,5.124,2.23
1ejn,-8.682,-204.831,90.407,7,5.838,5.62
3qdd,-8.998,-196.515,67.608,3,5.762,8.77
4crf,-9.639,-258.325,147.773,9,6.337,9.3
2wej,-5.664,-80.438,23.573,1,5.056,6.08
3kv2,-5.937,-112.089,54.298,6,5.188,7.32
4ou3,-6.849,-168.565,138.947,11,6.412,4.41
3l4x,-8.719,-212.562,100.751,10,6.052,6.89
2zx6,-8.947,-213.821,97.777,5,5.812,10.6
3f18,-6.588,-141.390,87.519,7,5.677,7.4
2r75,-10.407,-274.809,137.146,9,6.420,6.15
4jpx,-7.169,-137.945,38.340,3,5.113,5.15
1q7a,-8.454,-167.710,39.445,5,5.787,7.19
2r38,-13.681,-373.810,122.461,12,6.474,7.44
3o4k,-10.593,-346.449,191.150,31,6.656,7.62
3u3u,-9.017,-209.426,51.576,14,5.769,6.88
1e6s,-6.775,-144.937,87.505,1,5.258,3.22
3zhx,-6.121,-124.618,96.695,7,5.999,6.68
3po6,-6.488,-136.499,97.661,3,5.656,7.06
3r4n,-7.875,-158.692,55.139,6,5.844,6.89
2x2r,-9.025,-213.281,82.939,8,5.847,7.12
3dhv,-8.611,-184.502,67.785,4,5.850,2.96
1j37,-6.039,-101.528,43.681,4,5.380,8.96
4bao,-10.000,-255.479,103.049,11,6.064,8.37
2pv1,-8.655,-295.430,219.511,30,6.825,7.14
4qsu,-4.979,-57.796,15.867,0,4.837,2
1m0n,-8.707,-219.708,126.222,6,5.982,2.22
2ra6,-6.656,-123.113,35.071,1,4.805,4.52
1n3i,-8.837,-192.763,63.319,3,5.599,8.89
1qbr,-14.749,-428.382,161.352,14,6.631,10.57
4x6n,-11.120,-280.956,101.598,10,6.375,8.82
2ctc,-6.644,-129.758,53.637,3,5.112,3.89
1vyf,-7.369,-151.898,31.564,15,5.643,8.05
4rww,-10.740,-251.131,101.371,2,6.489,5.85
3moh,-5.314,-88.419,51.498,3,5.050,2.84
3c89,-7.931,-200.928,87.046,23,6.258,6.07
2x4z,-10.589,-251.635,77.653,8,6.197,8.57
1mu6,-9.338,-219.896,82.604,9,6.069,8.38
1iy7,-6.964,-135.882,55.055,5,5.497,6.19
4kx8,-6.612,-203.306,186.148,17,6.168,7.13
1v16,-9.074,-206.011,74.971,8,6.052,3.87
2zym,-11.925,-359.612,236.503,6,6.880,6.14
1lyb,-10.079,-300.398,144.300,27,6.530,11.42
4ca5,-12.157,-354.969,155.001,19,6.567,9.39
4kyk,-8.085,-164.535,58.760,5,5.878,4.74
3s9e,-5.559,-98.572,50.996,4,5.011,5.13
4r59,-5.581,-110.098,108.499,5,6.007,7.96
3b5j,-6.914,-158.902,126.297,9,6.463,5.68
2qhz,-11.801,-307.199,101.472,13,6.407,7.28
5aoi,-6.931,-112.948,27.120,3,5.639,3.03
2qi1,-12.275,-327.909,110.809,13,6.367,7.3
1g3e,-7.052,-136.278,53.080,4,5.469,5.38
2p7z,-13.104,-331.906,71.152,8,5.962,6.58
1z6s,-6.219,-107.567,63.719,4,5.850,4.34
3gkz,-8.035,-162.539,29.579,3,5.011,8
3hs4,-5.150,-65.032,31.890,3,5.403,8
3tu7,-10.357,-254.899,85.636,11,6.174,8.09
2zcs,-9.578,-241.008,108.808,7,5.914,8.22
3oy0,-6.704,-127.959,58.391,7,5.743,8
4m0f,-13.498,-380.308,165.302,4,6.266,8.77
3mfv,-6.540,-131.300,64.792,4,5.253,2.52
4zyf,-12.125,-311.024,107.455,9,6.491,8.64
4q83,-6.141,-92.446,27.072,1,5.273,4.19
3el5,-11.877,-308.496,100.370,12,6.343,7.72
1v7a,-9.845,-229.868,68.789,7,5.826,8.01
