name,vina_affinity,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,HB,rbond,affinity
4yrd,-3.87224,38.92424,636.11127,1.72386,25.18654,0.00000,1,4.57
4q0k,-10.20681,58.90790,1381.82290,1.08170,53.51399,2.06761,3,4.87
4m0e,-11.63247,105.10508,1154.22566,2.72669,92.92470,1.64521,0,6.22
3h8b,-7.38356,157.63688,2383.71614,6.20850,71.17711,2.88927,22,6.29
4mmm,-3.92327,30.84505,500.98263,2.19563,23.61854,2.92468,3,3.82
4aia,-5.17310,69.83988,633.48541,3.07970,0.00000,3.41915,0,3.66
3nyd,-4.85109,69.86844,869.82568,4.17857,15.72846,1.93395,1,3.48
3aaq,-6.72340,153.29128,1628.89887,8.64001,2.63500,8.09779,13,3.3
3lbj,-7.00772,74.75521,1378.92383,1.39178,55.63801,0.94114,10,4.96
3ewc,-5.84671,103.41006,1500.22779,7.85069,0.00000,4.37134,6,7.7
1f8d,-5.77346,76.12565,1062.47390,5.22742,8.78904,6.87034,9,3.4
4i7p,-3.68630,33.91886,483.64242,1.16999,11.54905,0.95783,0,3.5
3nu3,-9.16155,116.06679,2013.68013,3.71097,53.30698,4.87346,14,9.82
3g32,-5.37915,50.99793,802.94178,3.26797,5.13336,4.98981,3,3.71
1tuf,-3.32953,57.38057,654.53611,3.20281,20.80551,2.44614,8,4.05
3b7i,-3.07338,50.92010,648.28592,3.61977,13.37471,1.90806,4,5.82
1o2z,-6.74312,116.62721,1298.68478,6.71377,15.10152,7.75398,10,6.11
1rpf,-4.88597,65.33367,993.34023,5.57735,2.28968,5.92421,6,3.99
1if7,-6.22988,52.94855,1069.31548,2.61504,31.97180,3.87744,7,10.52
4jne,-10.22398,149.77992,1816.43199,9.55094,0.00000,15.20859,10,5.86
1t31,-9.92220,145.95119,1830.98849,6.10197,48.93578,5.70137,9,8.64
4few,-7.42861,64.54670,1044.74290,1.82164,39.23506,1.67783,3,5.21
2rcn,-7.87242,147.89563,1101.64348,7.55164,0.00000,11.44619,9,6
4xar,-7.98775,82.86858,975.13348,5.27948,16.59391,8.57866,3,6.97
1b46,-8.32131,122.75158,1687.30772,6.29477,26.39824,10.52518,15,5.28
4ncn,-10.33578,192.80821,1801.07027,11.27918,0.00000,16.02128,11,5.67
1k1j,-8.22782,114.09967,1508.63857,4.80783,29.40685,6.75195,10,7.55
1hp5,-5.48122,98.70736,952.84872,6.86750,15.83798,5.21869,4,6.55
3c52,-2.95369,72.96054,699.15943,9.17568,0.00000,8.79438,5,7.3
2jg0,-10.19581,137.39246,1946.92795,8.73244,0.00000,12.56566,12,7.82
1c87,-5.85141,88.45741,1001.63223,7.95993,21.69491,7.65129,3,4.2
4ymb,-7.84480,86.87340,1120.70524,4.50205,23.04973,7.23003,5,6.21
3pn1,-7.01799,101.84102,1318.27228,3.36676,11.38131,3.93265,10,6.96
3t08,-5.69639,58.92676,914.41759,3.52905,8.38359,5.47956,7,3.04
2gvj,-10.21988,128.87799,1777.05082,3.30101,92.50332,1.31891,8,9.52
4eo6,-7.63809,63.49093,1100.41974,1.40836,63.24081,2.30293,6,8.7
1afk,-6.12436,98.55001,1193.96832,6.68562,0.00000,9.03283,10,6.62
1kpm,-6.96829,103.20027,1548.66055,5.60786,77.66394,1.29296,13,5.8
3bft,-5.69917,83.57308,830.10371,6.32050,7.00611,7.95412,4,6.49
2pfy,-7.45085,83.91225,654.50559,5.77596,21.96647,9.55734,1,6.52
2p3i,-4.53323,50.98519,700.22754,2.11146,9.70894,4.53414,10,3.48
4q1x,-9.40189,126.85712,2084.09548,4.93985,52.85923,6.10632,14,11.15
1jcx,-5.45413,91.43747,1434.70202,8.40600,0.00000,11.58803,19,5.15
2zdk,-8.57493,106.84898,1345.58935,3.11514,39.75957,4.80548,8,6.37
4std,-10.01628,68.80886,1396.18245,0.90537,80.69538,0.59832,4,10.33
4yes,-9.45247,114.28856,1446.58784,3.13104,31.73080,4.22452,6,8.02
2pow,-7.02281,58.32708,1113.72576,2.16235,15.18820,3.97008,6,7.2
2hoc,-6.54546,68.58241,1028.76942,2.57614,18.40210,3.79070,6,9.52
4iie,-2.56716,59.59756,847.99572,10.03836,0.66943,8.15026,4,2.34
1jao,-6.83157,98.49423,1224.04128,3.48356,28.55080,3.64853,8,5.92
4gj3,-8.99411,91.53156,1450.33363,2.24524,28.24538,2.14108,4,8.85
4yth,-8.56063,90.49003,1516.15277,2.12575,32.82955,1.97435,6,8.7
4mc6,-10.61410,121.50806,2045.25485,4.33973,74.96725,3.47066,9,9.59
5aml,-6.93581,67.81708,1073.74508,2.27903,23.63410,4.61277,7,9.15
3rbu,-5.17184,78.38044,1023.16298,7.86844,5.27373,9.62280,8,9.43
4yzu,-8.91915,137.37485,1314.61516,2.95031,33.14651,2.00089,5,5.05
4des,-4.06034,65.71607,1193.68435,7.18368,46.93242,0.72310,3,5.85
4deu,-5.99068,62.22665,1160.10105,4.29035,32.49372,1.93336,4,5.64
3lea,-7.68354,97.30804,1450.17590,4.10171,28.18110,2.47260,5,9.1
3b4f,-8.68731,83.34662,1318.42341,4.88067,31.74886,6.71020,5,8.14
4lhv,-9.05802,138.97071,1232.76792,6.07562,0.00000,11.63282,9,10
2h6t,-6.78309,133.80941,1956.77818,7.70192,55.75218,9.47479,24,7.22
3nkk,-6.14576,70.65127,745.23224,2.56754,6.78310,3.82830,2,4.7
1h0a,-5.46792,56.10750,900.07791,4.64526,0.00000,10.08679,14,5.44
1yfz,-5.15830,51.24304,890.26778,3.33718,0.00000,5.20041,6,4.35
4zj4,-9.44578,111.99954,2050.04222,3.51607,30.14303,5.34367,12,8.1
3vf5,-9.35669,133.47550,2227.35648,4.79648,51.98571,4.61477,14,9.34
3n2p,-7.55621,73.05988,1082.30123,2.23686,30.60335,3.68546,5,7.82
3oy8,-3.94971,55.38470,764.48645,4.68406,0.00000,8.08098,16,3.66
4dst,-3.68150,32.96406,663.22613,1.36505,22.11466,0.00000,3,2.96
4g0y,-4.85395,81.62508,776.50299,5.22268,0.00000,6.62243,7,2.3
4io6,-5.17116,70.31013,613.99961,3.83840,6.62817,6.55567,5,4.82
4mjo,-8.64789,109.93173,1560.56475,4.04353,21.29632,4.91333,7,6.22
3l7a,-9.21439,129.43358,1710.75202,6.08701,14.58674,5.69604,7,4.33
3uxk,-5.11745,47.99546,679.11186,3.38279,34.03503,3.15686,1,4.93
2jds,-9.70174,111.28329,1744.71051,4.81800,49.94343,4.66285,7,8.2
1qy1,-5.14551,46.29913,798.71924,1.45903,26.25338,1.00000,3,6.52
1sbr,-6.42180,73.34592,961.18251,2.47970,16.36930,3.18420,5,5
2b1g,-8.71240,122.94378,1249.47016,6.08510,0.00000,8.15108,5,6.64
3c4h,-6.77266,80.50161,711.91903,2.49133,17.40812,2.94039,0,5.7
4wup,-5.21091,49.55286,812.33035,2.23938,13.27978,3.74936,6,9.82
5efa,-5.27106,103.71147,1258.44705,6.17735,0.00000,5.46036,11,4.83
1fq5,-12.26525,149.46449,2478.65746,6.71098,81.15054,7.64110,11,8.4
4a4q,-10.38070,139.91300,2630.35872,5.83008,94.68231,4.28401,16,9.4
4cd1,-7.35096,81.85683,967.58327,1.92142,34.79606,2.29324,4,4.89
4cwf,-7.60519,67.79998,907.78042,0.46903,53.49520,0.24132,3,4.49
3dx4,-5.82743,71.08812,781.58163,7.40442,0.00000,11.08986,5,7.12
3lcv,-8.56078,114.71830,1823.68132,5.56093,0.00000,7.25007,11,4.74
2f9k,-5.28814,56.98121,946.98850,4.90018,0.00000,6.86581,6,7.07
2pvm,-8.73443,96.90970,1494.51019,2.00216,27.77999,1.42800,5,6.44
4pg9,-9.96365,181.99559,2865.90140,7.04397,88.62114,9.36485,25,7.8
1mrw,-10.35047,129.66583,2090.15509,5.72554,59.75432,5.30900,10,9.7
3fjz,-4.33010,72.22905,634.49029,8.33891,0.00000,11.51695,6,4.05
1ksn,-9.72094,167.47828,1650.12387,5.28806,68.53503,4.57803,10,9.4
2xj1,-9.01830,82.66386,1434.27147,3.13075,72.03669,2.87622,6,7.55
4q87,-4.07318,40.23792,675.51739,1.74909,24.64680,0.00000,1,4.85
4itp,-6.54146,54.25263,949.75092,1.32824,36.45648,2.81978,6,7.27
4lm3,-5.96992,46.29751,710.29547,1.15607,27.97576,1.70765,1,2.92
1fjs,-7.37019,138.28864,1744.96052,6.79060,41.29611,3.79561,12,9.96
4n9a,-5.07079,38.88941,655.21094,0.42494,27.45102,0.00000,1,4.19
1j36,-5.92199,71.53815,1570.37095,5.27358,22.16221,5.53760,13,7.74
2vpe,-5.42279,118.89263,1665.23809,4.83403,33.78075,7.68732,30,4.94
3k02,-9.18554,144.91810,2825.75685,9.77782,1.52955,14.22805,28,5
3i5z,-10.28447,120.05415,1735.41415,2.97596,52.40959,3.80565,8,8.7
4ouj,-4.16541,53.68398,656.26694,2.75174,0.00000,5.33550,12,2.86
1ur9,-9.82426,135.22059,2043.50438,6.00854,42.82589,7.88818,14,5.77
2ri9,-3.60897,26.69838,568.68007,2.09643,0.00000,3.07327,3,3.22
4cmo,-7.58834,82.01049,1419.60677,2.18366,26.94335,1.92280,7,9.07
4f6w,-13.62370,156.88522,2530.86665,2.11162,70.68474,2.48611,9,7.52
3dp9,-8.69792,136.57550,1507.56102,4.32761,30.93787,4.56869,9,9.68
4b6o,-8.78311,86.24158,1499.46767,6.11118,20.41489,8.90742,7,7
2fqo,-5.63498,80.76350,1155.06453,5.87811,2.65871,8.41529,12,6.43
1e1x,-5.78018,59.48827,1140.34904,4.23207,11.52492,4.17642,5,5.89
1jlr,-5.14626,83.04122,1371.19998,7.85051,0.00000,7.79138,11,3.33
2d3z,-8.26012,76.04848,1157.22625,3.07802,70.13945,3.61929,5,6.64
4lch,-8.52830,100.61130,1825.36224,5.77915,68.72853,4.62585,11,10.62
1ew8,1.45851,50.47123,472.16421,8.23309,0.00000,1.77169,2,2.26
1bxq,-8.35242,142.28825,2033.60860,5.44100,65.51436,7.82111,20,7.38
4azi,-8.27769,117.85548,1365.97160,6.63211,33.62215,7.79721,8,7.45
1pb8,-4.69297,65.70489,500.64220,5.64640,0.00000,9.09005,4,5.15
4q3u,-5.54972,53.16377,827.13753,5.28471,0.34258,9.26808,6,6.44
3tvc,-9.26442,125.71539,1791.78821,3.27326,72.36579,2.02152,10,7.74
4kax,-10.56060,157.47540,1677.45413,8.96315,0.00000,15.98941,10,4.77
3a1d,-7.63475,94.21438,1506.39860,3.71071,0.00000,4.69382,8,4.12
3u8l,-6.91846,69.62650,1124.65129,2.63279,25.61741,1.29767,2,8.05
3ppm,-8.17185,110.88125,1559.83415,4.95602,73.50628,3.51545,9,9.54
4p3h,-5.94060,43.23596,943.49783,0.52699,68.75541,0.00000,7,6
1x8r,-7.97645,138.54620,1550.78873,15.43949,20.27963,19.59724,11,6.12
1p19,-3.46507,73.73848,1064.22076,9.95030,0.00000,8.39578,8,4.11
4msa,-5.49504,56.68087,682.73121,1.59947,19.37252,1.60498,1,3.3
4ej8,-3.26470,39.05040,380.24816,1.04173,18.52757,0.56461,1,5.39
2rcb,-4.20884,67.71935,516.14934,5.88647,0.00000,8.21793,4,6.79
4azc,-6.06675,87.38043,794.05611,4.45487,13.31767,5.16410,4,5.86
2i4v,-8.61902,122.16678,2091.41584,5.57464,47.17486,5.65650,14,11.2
4m0r,-8.97717,93.90786,1594.81524,3.99329,43.02026,4.98816,7,5.21
4zb8,-6.74763,140.63209,2029.10017,8.64781,5.34748,11.97511,23,6.03
2vvu,-10.34956,133.41779,1589.44553,2.19417,60.86911,1.27583,6,8.1
4det,-4.30759,46.60955,1093.09056,3.82497,28.06824,0.00000,5,5.68
2yln,-3.08064,45.26781,465.69076,3.71844,0.00000,4.66377,4,7.68
3sk2,-7.76053,101.91187,1104.21091,2.76885,41.66668,1.52151,4,3.61
1nja,-7.21275,71.24209,1146.42396,4.82084,1.38575,7.94371,5,6.31
1jqy,-5.45994,97.08343,1309.35281,6.22385,5.83963,6.46401,13,4.92
2uwd,-8.83406,98.20105,1615.03926,2.67281,23.53102,2.17344,6,8.35
1bjv,-7.20350,87.41025,1183.18619,3.42280,11.10494,4.77776,6,5.54
1fpc,-7.83102,99.16645,1539.14666,2.78580,48.01280,2.72951,10,7
2b4l,-4.94803,72.40715,616.39784,2.28243,0.00000,2.87734,2,4.77
3dgo,-5.62928,104.29918,1084.19374,4.14453,0.00000,4.72973,10,6.74
4cu8,-5.30662,75.40060,743.56751,5.62178,0.00000,7.55281,5,4.47
4re4,-5.29435,63.89135,680.79980,5.52932,3.87522,8.16927,4,6.87
3ug2,-5.90549,72.88449,1276.20079,2.39215,26.20977,1.00000,8,8.25
4r4t,-7.77963,108.18792,1289.13794,2.05456,34.51223,3.22229,9,6.26
4luz,-7.84307,97.20574,1318.73209,3.20059,48.56176,3.81023,8,4.7
3c39,-4.74231,58.57988,604.41729,5.18366,0.00000,9.23263,7,3.96
3ikg,-6.69669,84.18809,1126.54119,4.20666,38.48036,5.45877,9,7.24
4q4q,-7.20314,105.83269,996.17279,4.05158,17.20641,4.02766,3,5.79
1i9m,-3.78776,55.73856,984.95619,8.08736,27.69566,5.66280,4,8.48
4x24,-8.82345,119.45009,1391.43217,3.84526,8.37566,4.52726,5,9.78
3lbz,-4.36049,76.01347,891.69009,4.28758,38.39235,1.45439,7,3.86
3qtv,-8.79949,105.56163,1451.71920,2.75369,49.75198,2.51064,7,4.65
3uod,-9.10073,96.15016,1434.73923,2.82063,46.09342,3.79611,6,7.31
3lp4,-3.73122,39.95820,703.79311,2.82505,3.22114,3.84810,7,4.88
4rlt,-7.77414,98.18616,1406.04757,4.52038,26.52768,2.14791,5,4.96
1l83,-4.88825,30.67449,467.06415,0.43039,49.95882,0.00000,0,3.4
2ayr,-10.85753,114.10026,2073.26031,4.57834,93.62457,3.51720,9,9.29
3ubd,-8.95185,102.91259,1713.46566,2.87642,63.98303,2.27323,11,5.54
3mxe,-9.55229,122.91535,2338.81027,4.76948,56.03130,4.59374,14,10.01
4ezx,-5.96793,116.07500,1909.46624,3.86178,38.73663,6.20605,29,5.8
3h89,-7.29264,162.65047,2485.58701,8.85566,81.10760,4.54464,22,7.64
4ahs,-5.87328,73.17244,860.14495,2.22571,29.84266,0.00000,1,2.19
4zwx,-3.97505,67.43632,1157.30459,3.12944,15.68157,3.37579,19,8.7
3g5k,-6.30819,90.78111,1426.13650,5.64022,30.23599,6.20037,12,9.52
4h7q,-4.60517,49.29530,642.57063,3.34030,20.63918,4.13620,3,5.06
2q38,-5.27587,58.59198,758.92817,3.05592,26.59663,1.53735,0,5.23
4q4r,-7.67989,106.77888,1091.95655,4.19553,14.70761,5.20954,4,6.43
1nz7,-7.12879,133.77604,1943.41994,9.39054,50.88070,10.84786,19,7.12
2pwd,-4.28304,65.09955,766.27301,8.04606,0.00000,9.43306,5,4.4
1lbf,-7.25484,99.35178,1400.06555,7.46476,33.20589,11.04252,14,7.85
1a4r,-7.13637,118.70476,1290.96863,5.88377,0.00000,7.37001,9,6.66
2w26,-8.36449,139.52280,1461.83625,4.21872,31.33911,1.28811,5,9.4
4fl2,-7.74470,107.27105,1812.68754,5.49187,0.00000,5.96115,11,3.66
4kmz,-10.35919,167.01069,1852.45781,7.74179,30.36151,9.78626,9,8.57
1ec9,-5.05301,81.74922,1012.38684,8.61408,0.00000,9.83451,7,3.1
3oyw,-4.43152,52.86974,710.62631,3.49500,0.00000,6.63007,12,4.11
1r6n,-7.88128,106.29899,1258.10224,4.81616,61.03218,3.11210,5,7.4
4h3f,-10.97590,117.26992,1761.73164,3.58197,27.98542,3.94306,4,9
3th9,-9.05732,114.29989,1915.45369,5.89833,64.75421,3.90352,9,7.7
1tng,-4.06928,38.23725,536.08586,1.87151,3.70846,2.97162,2,2.93
4fxp,-8.22782,130.88032,1357.66848,6.21323,0.00000,9.19458,9,4.09
5cep,-8.02694,77.50320,1367.03068,2.28093,37.96925,1.96716,5,6.84
4iid,-5.35057,70.15884,766.52990,5.27250,0.00000,7.26307,5,5.62
3nht,-6.68100,105.23163,1343.56700,2.57481,92.45231,1.00000,15,7.01
5c1m,-11.15885,79.64451,1787.58982,3.60540,49.15375,2.37818,2,10.8
3drf,-8.20436,134.63558,2363.83821,4.60534,33.97385,9.20923,26,7
1cgl,-6.58317,119.41389,1719.98730,4.49462,27.19713,6.12681,19,6.87
4q8y,-6.65830,53.48460,750.37630,1.54612,44.79333,1.37914,1,2.64
4db7,-5.69721,70.53900,962.87230,3.99209,3.62634,4.73461,5,6.56
1g2k,-11.48162,141.47560,2352.14226,5.49692,77.97656,7.23578,13,7.96
1k6t,-10.09990,119.47318,2322.28124,4.43088,72.74943,4.62115,14,7.62
3fuz,-5.31617,71.92182,678.56766,5.87325,10.06949,9.44077,7,6.54
3f8e,0.51950,55.95474,771.71169,9.83685,16.03176,1.69149,8,7.23
1k27,-9.09999,108.94346,1396.85074,2.06732,1.95661,3.54569,6,9
2vyt,-2.68930,44.73013,353.07205,1.06198,20.43919,0.80728,7,2.74
4uma,-3.52876,53.19965,645.47573,6.00003,1.38401,7.02261,5,5.41
4or6,-5.18899,89.56317,1215.06829,7.40495,0.00000,7.20882,9,5.31
2ovy,-7.62804,79.24509,1252.78920,1.12029,34.10190,0.54897,5,8.4
2wyf,-4.10353,52.07832,815.59660,3.95934,0.00000,5.80661,12,4.43
2q8z,-8.90644,95.06272,1473.23633,9.50183,4.55672,14.65451,7,5.68
5c3p,-4.73758,45.66789,674.84151,2.60429,8.48606,4.48511,4,4.46
3gm0,-7.67698,78.30405,959.52942,1.65099,52.58337,1.41151,3,7.77
4ag8,-11.97948,133.15178,1686.58822,3.71135,87.35066,3.59054,5,8.96
4ap7,-10.49430,116.89593,1553.02486,2.57351,43.81372,1.87591,4,7.96
3k00,-7.09074,162.03148,2661.95288,16.52833,0.00000,14.52969,24,5.77
2buv,-5.05347,58.34721,754.54493,3.81868,30.45215,3.09279,3,4
4xir,-11.00326,85.85914,1550.47683,1.97203,70.23754,1.84216,3,6.94
3iof,-4.29467,60.73238,973.32322,2.86666,29.27999,0.00000,6,5.22
3d7k,-9.62932,179.89031,2478.47710,12.33780,32.73298,11.91732,14,4.6
1mue,-8.63023,104.32472,1595.12663,3.12011,48.24612,2.83390,8,8.64
3su3,-11.73287,146.99145,1917.39969,3.87244,54.65465,4.68414,7,9.13
4qxo,-9.55021,87.55062,1275.95082,2.45353,32.27592,3.24261,2,5.51
2vvp,-4.62109,66.53038,892.43178,7.89323,0.00000,11.22705,11,3.4
2ez7,-1.39928,24.88932,470.37892,3.07571,0.19764,1.61652,4,4.36
1mu8,-9.14865,109.26468,1611.84012,1.85602,46.95572,1.94361,8,9
1kdk,-11.23281,73.35701,1395.96568,2.41998,53.46523,3.25852,1,9.05
1g30,-7.46198,129.29529,1734.46271,5.26972,54.79470,3.19664,13,6.85
3hll,-9.62668,101.63726,1536.98703,2.12978,53.01086,1.40744,5,8.24
3gk1,-3.59036,33.93791,681.83393,0.46911,32.87322,0.00000,9,4.1
4ih3,-1.56436,51.25866,825.63562,7.83550,8.61042,3.31406,2,4.82
2rin,-0.68204,86.01484,747.32202,8.33481,5.57438,1.25154,4,4
1mrn,-9.17849,164.64989,2566.62834,6.27796,20.44665,6.85415,19,4.52
1uj5,-4.63843,78.69284,863.85693,7.84384,0.00000,10.69129,11,3.05
3g0e,-9.85464,82.52548,1315.70768,2.06070,55.97180,1.80286,2,7.7
1b6h,-7.48793,128.20730,1678.24855,7.11627,30.26691,10.93327,18,7.82
4bf6,-6.58293,67.92934,900.80442,2.35773,23.21044,3.46330,4,8.35
1gnn,-4.58242,121.67558,1992.56333,14.09193,40.55635,9.58083,20,5.68
3fhb,-5.61349,71.21768,653.68369,2.58956,31.38889,2.17359,2,5.7
3okv,-8.62368,72.25593,1324.49617,1.89370,27.32392,2.76593,4,6.23
2gzl,-10.47406,145.87914,2366.96047,5.13845,49.43668,7.72882,16,4.82
1pot,-5.41602,90.16150,775.14118,4.18746,38.38787,4.98028,9,5.49
3qx8,-3.68954,103.13744,1161.36088,8.25290,0.00000,7.14666,18,2.86
1i9l,-6.45691,51.09674,854.53369,2.35949,31.91473,4.11415,4,8.48
4ck3,-6.38704,79.20583,1188.37991,2.49581,29.60839,4.12103,11,3.57
2uwl,-6.89379,108.84412,1390.63064,2.97808,18.70579,0.18423,6,8.4
3wz6,-7.54276,91.49159,1489.94392,4.97578,64.13292,4.28229,9,5.96
3ccz,-7.59578,101.91123,1751.87786,4.97900,24.69904,8.00227,16,7.29
4o05,-12.43756,95.72614,1745.28738,1.93263,74.39884,2.09206,3,7.43
3tcg,-6.19588,100.58893,1395.12445,6.18444,11.42055,9.01693,16,5.87
3bl1,-7.64589,66.19929,1206.02662,2.09694,35.57810,1.96286,4,5.6
4k7n,-4.50289,30.45327,470.65378,0.99954,18.53523,2.46268,2,3.48
1k1n,-6.53836,89.13046,1540.69403,4.91855,14.90778,6.49826,13,6.82
3tz0,-4.87399,50.77292,638.33096,2.66388,27.00043,3.27368,3,5.04
3n4b,-7.51006,61.48048,979.37653,1.25268,33.45063,2.87627,4,7.02
3gba,-9.55464,130.95095,1420.45213,7.47429,12.20229,12.48613,9,9.07
2xjg,-9.03952,88.63308,1327.38358,2.28383,46.67946,2.00000,4,7.82
4aqh,-8.74814,98.21899,1399.10360,4.40616,28.28493,4.76500,4,6.54
4u6w,-5.02382,68.78836,933.22754,5.20681,32.44048,4.96054,7,4.21
3oyq,-5.55154,56.97570,945.75253,2.64521,34.12760,3.04636,7,7.99
4psb,-9.78497,54.42533,1418.28972,0.80435,44.51589,1.35344,3,4.64
5er2,-8.23912,145.50898,2824.97914,6.07728,76.45133,8.32748,30,6.57
4wov,-7.26819,95.22099,1282.68584,2.75465,14.11048,2.78066,6,7.14
4riv,-5.63827,50.74084,757.11832,1.83568,16.25229,1.81336,1,7
3bl0,-3.57926,44.66412,695.79114,3.10085,0.00000,2.95474,4,6.92
2cer,-7.76687,106.53942,1433.84832,7.91040,13.90305,9.30679,8,9.22
1q84,-13.47752,193.90252,2629.20700,5.28207,150.62658,4.12182,14,11.05
4u0w,-8.46565,124.08829,1254.09218,7.52871,6.37584,11.74650,9,3
4hy1,-8.50818,112.28561,1372.35400,3.49255,28.85878,2.73052,5,8.7
4idn,-11.50519,155.64922,2222.38190,10.62121,0.00000,16.68944,11,5.24
2y82,-10.27192,143.37918,1653.34027,3.36530,68.58778,0.11912,5,8.4
3juk,-9.10104,127.61128,2014.70018,7.17760,0.45309,11.19568,15,4.89
3fvk,-9.15697,107.51981,1260.59799,6.07146,13.87538,10.41554,6,8.82
3r17,-6.73442,61.27826,955.59700,1.18865,21.87265,2.77396,5,6.41
4q7w,-4.28076,34.68594,566.45681,1.34792,22.95701,0.76505,0,2.64
4bcs,-8.24011,88.85550,1215.23702,3.77250,36.01673,5.32703,5,6.99
3evd,-5.10379,85.74843,1182.74735,7.13876,0.00000,8.13986,11,6.91
2qwd,-5.29970,62.77918,1006.13254,6.77798,8.46856,9.27404,9,4.85
4yik,-10.25657,122.28731,1732.10796,3.59908,32.52777,4.71201,8,6.89
2wjg,-7.27884,119.03649,1111.88832,7.35176,0.00000,11.36978,9,7.1
4qpd,-8.12175,97.06188,1452.08617,3.71870,22.13207,6.87875,10,7.82
4abd,-5.32718,63.23471,725.61410,2.17426,6.54956,2.91281,3,4.4
2y7z,-10.26150,132.59733,1675.14773,2.98660,66.16102,0.15565,5,8.7
2nsj,-6.43703,98.85593,1277.04018,9.79100,0.00000,12.57545,10,4.79
1lgt,-7.07543,76.93751,972.63488,3.45274,35.94571,3.04391,3,6.1
4agl,-3.97390,59.68002,632.60999,1.91250,18.80872,0.00000,2,3.65
4q1y,-9.25410,119.44525,2052.67255,4.38292,46.66532,5.96435,14,10.35
4lj8,-8.22857,102.20533,1437.28973,6.01871,0.00000,9.54224,8,5.82
2ylc,-5.40682,61.38893,868.38494,1.82164,8.00683,2.95604,7,7.89
4ko8,-9.13797,147.40240,1710.27271,8.02388,0.00000,11.73199,11,7.15
2jke,-5.95313,58.21092,770.12150,3.76969,0.00000,7.02674,5,4.23
4q9y,-4.44543,40.06860,495.57027,0.93321,35.69191,0.00000,0,5.68
2ha3,-2.94507,39.96131,456.22686,1.17382,0.00000,1.00000,3,3.03
4yml,-8.85103,115.67246,1408.91237,4.75217,6.67595,6.05303,5,8.35
4rlu,-7.57703,78.43956,1295.86733,2.76862,37.82481,1.86501,6,4.82
3ebi,-7.56739,119.60042,1513.38104,6.08906,56.66731,5.21254,11,7.1
3f7i,-8.23806,104.77476,1225.50552,3.45492,46.77014,4.81569,7,7.34
4gg7,-10.06767,113.99427,1877.45446,3.24676,54.83628,2.13743,7,8.2
3neo,-7.49662,73.59319,1412.26343,2.22456,78.59879,0.00000,8,5.92
2vo4,-3.56317,47.17264,522.78085,1.07707,13.16916,0.26820,3,4.94
1v2r,-5.34411,78.60421,1056.95059,4.11422,5.30887,6.21906,11,3.55
4daf,-5.18754,70.66177,976.84393,5.70198,5.86193,5.34199,4,7.12
1b51,-7.04976,117.63295,1589.84951,6.11004,14.30388,10.03791,18,7.37
1cps,-5.48647,56.80024,1025.20700,4.60690,20.70750,5.52745,7,6.66
4de0,-8.46814,96.95903,1195.14252,4.81019,18.12861,6.39039,3,5.89
1uz8,-7.49920,92.13082,1513.73520,2.96155,13.13308,6.31343,16,4.96
3n2u,-4.27444,87.81503,1331.37050,6.72321,11.95055,4.26925,14,7.84
4cp7,-7.94863,151.83370,2652.92064,7.82835,72.91074,5.69891,23,8.11
3r5t,-7.40319,128.78166,1766.37555,5.70721,52.06942,6.13952,19,8.58
4ago,-5.87065,100.69717,1168.39341,2.18705,34.17537,0.85888,11,4.81
3el9,-9.95138,133.62853,2528.21440,4.37247,76.99738,6.63856,19,8.4
1uvt,-9.13398,118.73696,1424.44333,2.71160,69.89979,2.83522,8,7.64
1fcy,-15.39721,117.86063,1931.16676,2.49580,140.95010,1.87339,3,8.52
1fh8,-6.74759,80.61475,918.71336,5.02345,6.37780,8.00994,6,6.89
2i4j,-5.24229,101.83347,1984.91153,12.00477,85.19477,4.70616,14,6.16
1ftm,-7.89258,86.63926,940.58243,4.60278,16.54527,8.27283,4,7.61
4mdn,-9.92352,83.10155,1708.20806,0.89589,84.60531,1.00000,8,6.22
1elc,-2.31779,157.16182,1669.62582,14.48338,43.19150,1.00000,14,6.66
1bzy,-9.29315,137.60021,1547.10148,10.42854,6.80513,13.94966,8,8.34
1ugx,-5.42414,68.83354,925.09862,3.40673,0.03039,6.68230,12,5.91
2zdm,-7.59519,111.66403,1361.46477,5.19691,32.13292,5.40355,8,6.41
2qwe,-7.04460,83.25954,1233.98565,7.54032,8.54504,11.63489,9,7.48
1fm9,-11.54723,158.14716,2411.74635,7.06870,129.43859,3.91687,11,9
2xog,-6.96591,92.17880,1469.66322,2.64064,2.27366,4.63811,14,3.43
2j34,-8.25565,118.26557,1440.65286,2.11871,18.96887,0.25066,5,7.82
3i60,-9.91607,124.86670,1785.97439,3.64923,49.51342,3.31511,8,8.7
4rhx,-6.94936,119.17522,1410.32317,7.93501,0.00000,14.30310,17,5.8
3iw5,-10.27895,128.15026,2118.28768,3.72523,68.47334,1.60551,9,6.08
2o4n,-10.82413,160.44391,2216.45091,5.52704,86.97818,4.90144,12,7.82
1d6v,-8.96177,109.04552,1560.99644,3.82818,103.84294,0.92872,8,6.17
2vjx,-6.61779,79.79220,802.19840,4.90170,6.01854,7.68496,4,4.96
1nw7,-6.61771,92.99122,1314.12178,4.84012,1.35983,6.86607,11,5.09
1toj,-5.36815,47.40768,638.64089,2.93671,31.86698,4.56560,3,3.39
3imc,-5.76948,59.21755,783.51796,1.14606,15.26505,0.65982,1,2.96
