name,Gold.Goldscore.Fitness,Gold.Goldscore.Internal.Vdw,Gold.Goldscore.Internal.Torsion,Gold.Goldscore.External.Vdw,Gold.Goldscore.Internal.HBond,Gold.Goldscore.External.HBond,affinity
2xde,46.9828,4.8457,-10.5449,35.5592,0,3.7881,5.47
4mss,56.7917,-4.6501,-2.0844,28.6671,0,24.109,6.4
3ed0,-49.0879,-81.5456,-0.3727,23.8767,0,0,6.35
5e2p,81.7748,-3.9626,-10.1814,64.8138,0,6.7998,8.8
4heg,75.3768,-4.4584,-11.8513,60.4084,0,8.6249,8.92
2fqt,35.0579,-11.0541,-7.767,31.0063,0,11.2453,6.14
2wky,51.4283,-3.7363,-1.8476,25.3316,0,22.1811,8.59
3ttp,67.0094,-3.4109,-10.9351,53.1278,0,8.3047,9.12
2aog,96.2002,-20.1425,-17.5151,80.6005,0,23.032,6.28
1pa9,72.9081,1.6613,-2.3769,29.1006,0,33.6103,4.6
1gj7,24.4302,-14.9204,-2.7359,27.32,0,4.5215,7.89
1g7g,68.4237,-17.2087,-19.2774,56.8776,0,26.7032,6.6
3miy,-16.6746,-66.2856,-8.1264,40.2897,0,2.3391,7.68
4oiv,60.2056,-5.422,-16.2112,59.2959,0,0.3069,5.08
2h21,58.4187,-7.5505,-8.8136,44.647,0,13.3931,6.54
1sh9,57.2768,-11.9687,-9.1123,54.7295,0,3.1048,6.03
3jrs,26.4857,-11.3605,-3.6922,27.5596,0,3.6439,4.28
4pp3,66.5713,-3.8805,-10.2107,49.9279,0,12.0116,7.82
4i8n,50.7711,-8.4058,-7.8923,35.2187,0,18.6436,4.46
2qnn,93.7703,-10.1884,-14.9332,71.1363,0,21.0794,7.15
2i19,62.2098,-9.5776,-2.9734,20.6539,0,46.3618,7.8
1hnn,49.1864,-0.4224,-3.0813,32.0406,0,8.6343,6.24
1gyx,37.4381,-0.0152,-0.5467,20.7946,0,9.4075,2.48
3d83,58.7046,-21.9305,-7.6847,62.3004,0,2.6568,8.36
3bgs,58.2665,-4.0695,-2.2545,36.6975,0,14.1315,9.42
3l4x,-2.3958,-56.6376,-17.5834,34.4882,0,24.4039,6.89
3ovn,31.3365,1.0363,-1.7189,23.2866,0,0,2.55
4b6p,64.1427,-5.5171,-4.8698,40.8232,0,18.3978,7.13
3zj6,40.8162,-15.061,-4.8406,30.8028,0,18.3639,6.66
4luz,55.3194,2.0158,-17.5165,43.9706,0,10.3606,4.7
1syh,76.4703,-0.3941,-1.9147,32.197,0,34.5082,6.41
2j47,65.5591,-5.5349,-9.3184,42.3923,0,22.1229,5.41
2jdp,24.325,-14.4685,-5.53,12.8697,0,26.6277,6.6
1pr5,41.0029,-7.0512,-4.6775,30.8188,0,10.3557,3.92
1w5y,82.1097,-17.475,-11.2974,74.7274,0,8.1319,8.48
4av5,37.9448,-18.6545,-9.0045,32.0903,0,21.4796,7.21
4fsl,72.5199,2.2961,-18.0447,53.9861,0,14.0376,7.7
3hvi,97.4406,-37.6318,-11.0145,79.2309,0,37.1443,8.3
1z1h,44.8906,-26.9575,-10.031,56.4167,0,4.3062,8.4
4g90,11.2502,-9.9656,-2.9591,15.0628,0,3.4636,4.51
1mue,57.9795,-2.3336,-3.8658,44.3788,0,3.158,8.64
4b3b,40.2013,-7.1132,-8.1192,37.8446,0,3.3973,3.6
3pb8,40.2162,-0.7628,-2.2037,20.8968,0,14.4497,5.24
2i80,29.2783,-20.8571,-3.933,38.4247,0,1.2344,5.4
4zec,44.0902,-20.9383,-15.989,49.4616,0,13.0079,5.82
4dsu,27.2531,0,0,19.8205,0,0,2.82
1m48,72.7947,1.4134,-3.891,38.2767,0,22.6418,5.09
2jdm,35.1804,-9.6315,-6.0314,13.0975,0,32.8342,5.4
4jal,47.19,-14.0047,-11.654,43.7725,0,12.6615,4.6
2wor,4.1868,-27.0057,-8.5071,28.8059,0,0.0916,3.9
2z94,26.8428,0.1199,-1.3584,9.5137,0,15,5.85
3ip5,56.7962,-1.9019,-1.1817,22.0099,0,29.6161,6.22
2wlz,33.4901,-23.0088,-6.6287,39.1882,0,9.2438,4.6
4o3f,58.6475,-4.2046,-0.8781,46.3492,0,0,5.56
3qbc,42.5525,0,0,25.3399,0,7.7102,4.97
2jfh,-36.3177,-64.8161,-19.838,31.3682,0,5.2052,3.06
3wz7,65.1765,-1.2146,-7.3231,48.7523,0,6.6797,5.74
2pnc,43.1634,1.9618,-6.3309,29.2899,0,7.2589,3.33
4gue,3.3573,-56.2762,-8.3155,46.6716,0,3.7756,5.24
1koj,20.4105,-25.8078,-3.3372,30.7202,0,7.3153,6.7
3ccz,71.8178,-6.0595,-11.4209,49.6728,0,20.9981,7.29
1c1r,34.062,-17.9094,-0.9392,32.6643,0,7.9972,7.63
3hit,96.0137,-19.6,-22.5065,74.0532,0,36.297,8.19
2v3d,39.5062,-13.9365,-5.7016,31.7518,0,15.4856,3.94
1g4o,15.2131,-19.3255,-4.0336,26.0344,0,2.7749,8.25
1rpf,-6.3747,-46.3204,-2.3078,26.7582,0,5.4609,3.99
4des,-8.6266,-41.6857,-3.6666,26.7096,0,0,5.85
2nmz,64.9363,-17.9629,-9.6424,64.1083,0,4.3927,8.37
4lj8,72.9835,-5.2489,-7.0215,45.2468,0,23.0395,5.82
2vnp,89.2101,-10.0855,-3.7577,35.8535,0,53.7548,9.92
1ajx,73.2361,-14.3875,-4.3418,60.0198,0,9.4381,7.91
2xda,66.356,-7.119,-6.8764,47.4192,0,15.1501,6.22
3v51,89.434,-3.728,-3.9483,68.1298,0,3.4317,8.55
1ucn,29.9598,-29.0363,-6.3235,35.7316,0,16.1887,5.22
3ap4,35.1002,-10.77,-5.0815,21.611,0,21.2365,3.92
1xk9,24.6476,-20.3702,-3.7411,33.0659,0,3.2933,6.85
3q6w,82.3392,-2.8076,-3.687,62.4792,0,2.9249,7.57
4rrg,48.9002,-10.0669,-3.2587,41.2688,0,5.4811,2.81
1z9y,14.5693,-35.6437,-5.4749,33.1219,0,10.1453,7.19
1hn4,46.8585,-31.9425,-31.9678,72.9682,0,10.4376,3.82
1b6j,78.908,-17.2311,-11.0089,66.4348,0,15.8001,7.92
3f7h,76.7413,0.3073,-6.3791,49.4102,0,14.8741,7.09
3gjw,47.8047,-1.2271,-0.5661,33.9118,0,2.9692,8.3
4llp,9.6021,-5.9728,-0.3613,11.5899,0,0,4.8
3d7k,112.7788,-42.8187,-9.1355,83.8474,0,49.4427,4.6
3f37,7.8131,-13.6794,-0.6803,16.1257,0,0,2.62
4ht2,47.0064,1.9877,-5.9881,30.1076,0,9.6087,6.54
3jdw,7.0455,-6.8376,-3.7077,1.7877,0,15.1327,3.6
4ibg,51.2958,3.9491,-8.2686,39.0371,0,1.9393,3.97
1jeu,76.9437,-17.8412,-9.6457,57.4163,0,25.483,6.82
2bo4,16.9842,-4.2642,-6.8055,14.5584,0,8.0362,4.61
2x7u,25.8734,-4.0135,-7.2642,22.8572,0,5.7224,5.27
4kzb,25.5867,4.1491,-9.2902,17.5662,0,6.5743,2.89
2f80,84.1107,4.1543,-10.2605,58.9521,0,9.1577,8.18
4c52,12.4989,-40.9193,-14.6823,49.5276,0,0,5.68
3rlq,54.3368,2.3634,-2.2879,36.1801,0,4.5136,7.4
3u6i,69.9726,-19.7703,-11.231,72.7793,0,0.9023,9
4asj,47.7571,-2.0016,-11.7394,42.7687,0,2.6911,7.55
1gar,55.0851,-31.7429,-28.6153,63.4806,0,28.1575,10
3dc3,31.5303,-0.5219,-3.8846,22.2397,0,5.3572,8.31
1g53,40.013,-2.7508,-4.2532,28.3739,0,8.003,9.04
2rka,18.9341,0.1102,-6.254,14.4006,0,5.277,3
1lbk,52.4504,-1.9571,-5.3963,30.4697,0,17.9078,3.18
3nhi,44.9893,-28.2976,-11.3092,60.6971,0,1.1377,8.43
3hfb,61.2205,-5.2278,-6.3848,47.9359,0,6.9212,7.52
2y8c,47.5928,-3.9195,-10.2126,42.4697,0,3.3291,6.4
1oz0,37.4464,-41.9545,-24.6216,54.4678,0,29.1292,7.7
3pcn,39.7369,-1.4874,-4.0942,22.059,0,14.9874,3.66
4nvp,73.8329,0.0749,-3.6453,51.4523,0,6.6564,7.57
3t70,57.5606,-0.7675,-2.0358,40.8075,0,4.2537,6.3
3d8y,10.4273,-6.3837,-2.0357,13.2827,0,0.583,3.4
3rlb,66.4041,-2.7305,-5.875,50.0796,0,6.1501,9.92
3ttm,53.3874,-5.4067,-1.0516,28.7647,0,20.2941,8.52
2zdm,70.3662,0.4003,-8.5677,45.7549,0,15.6206,6.41
4uof,19.7032,-38.8427,-5.3239,37.0731,0,12.8942,4.84
1uwf,51.863,-5.4113,-6.4311,29.1134,0,23.6745,6.82
3vfa,79.349,-8.8356,-7.6873,64.0625,0,7.786,9.19
4iva,53.4498,-6.1759,-1.5965,38.7793,0,7.9007,7.16
1b5i,69.8529,-17.677,-8.7809,57.3748,0,17.4204,7.05
4cmo,53.9505,2.9022,-5.4296,38.7372,0,3.2143,9.07
1qkb,80.3667,-19.3715,-7.0612,59.2733,0,25.2986,7.35
3kiv,20.7229,-11.7661,-2.5506,23.6877,0,2.469,4.7
1v7a,60.6374,-4.0164,-3.0479,44.6177,0,6.3523,8.01
1j37,36.1997,0.9655,-2.9691,26.0779,0,2.3461,8.96
1b2h,81.5549,-22.2269,-7.2098,61.9264,0,25.8429,4.54
2hoc,34.294,2.5858,-18.01,30.9067,0,7.2216,9.52
3v3l,114.6442,-4.8926,-5.56,50.7079,0,55.3735,6.43
1qbv,50.0438,-12.8405,-7.8613,45.3205,0,8.4299,5.39
6upj,16.8738,-17.4481,-7.3693,28.4271,0,2.604,6.32
2xdk,30.9342,0.7384,-1.2312,20.865,0,2.7377,3.6
3u8l,55.4057,-0.7621,-3.3976,37.5575,0,7.9238,8.05
1ork,-2.7909,-62.9069,-10.3574,41.893,0,12.8705,8.81
3ouj,49.7005,-0.1841,-2.6592,14.8318,0,32.1501,6.05
1f4g,42.3152,-10.1434,-12.8231,43.3773,0,5.6379,6.48
3ocp,74.0265,-0.6793,-1.7149,37.8481,0,24.3797,7.57
2il2,86.4208,-5.8062,-11.7103,68.9036,0,9.1948,7.1
1utl,20.7946,-3.1867,-1.6048,18.4464,0,0.2222,2.47
3cs7,61.2675,0.1398,-13.9514,54.3818,0,0.304,10.68
2hb3,90.0488,0.8314,-8.5459,65.4398,0,7.7836,11.35
1ec9,40.5338,-21.1243,-4.1222,23.5615,0,33.3832,3.1
2psu,72.2755,0.3899,-11.4313,57.331,0,4.4869,7.62
1v2k,64.0403,-10.6905,-4.115,57.3425,0,0,6.19
3dbu,34.2514,1.5176,-12.2437,27.4654,0,7.2126,8.06
2r2w,53.7255,-2.5629,-3.0011,36.6177,0,8.9402,4.47
3qyy,89.1643,-3.051,-3.0511,48.347,0,28.7893,5.08
3ujb,86.9474,-6.814,-3.1465,53.0508,0,23.9631,5.1
2za0,2.6526,-38.7842,-3.7494,28.8464,0,5.5224,6.64
4ei4,48.5692,-7.9824,-1.6177,37.8364,0,6.1442,8.74
1ndv,68.8999,0.2142,-13.7838,43.5805,0,22.5463,5.92
4j45,47.6956,-5.2447,-6.4938,32.397,0,14.8883,5.77
4qjx,34.0619,-13.7151,-10.5043,35.3692,0,9.6487,7.28
4e1k,41.0355,-21.2486,-7.0761,45.5922,0,6.6709,6.3
3ip6,53.0529,0.5482,-1.0935,27.5637,0,15.698,6.6
1tx7,19.0915,-23.5031,-6.5929,26.7168,0,12.452,4.6
2c92,42.364,-56.326,-18.0284,59.1721,0,35.3567,5.68
1b58,85.8094,-17.9756,-7.1752,65.7432,0,20.5633,6.59
4ua8,-29.7235,-93.1001,-18.6252,44.3254,0,21.0543,6.26
4ipi,16.3759,-1.5703,-4.1671,15.0826,0,1.3747,5.32
2yaz,49.6303,-17.4587,-5.1596,42.0867,0,14.3794,5.14
4s1g,59.9359,-27.5358,-2.8926,49.6288,0,22.1247,9.22
4qiz,-46.2369,-81.9024,-15.8964,30.4873,0,9.6419,8.15
4btk,33.9713,-23.5193,-5.1727,40.6754,0,6.7346,6.62
4cd0,58.3778,-1.7209,-11.6802,45.3628,0,9.4051,9.7
1k22,62.1019,-20.4229,-5.2017,53.3166,0,14.4162,8.4
3tmk,188.1428,-1.554,-11.8125,98.8574,0,65.5804,6.87
3hvh,88.5212,-39.5262,-11.0221,74.475,0,36.6663,8.52
1mh5,43.8858,-27.7963,-9.8028,54.9135,0,5.9789,9.21
1stc,52.5072,-22.7768,-5.2935,55.9993,0,3.5783,8.1
4duh,66.2473,-6.5967,-3.5433,50.9707,0,6.3025,5.18
2e91,76.646,3.4002,-3.7025,21.431,0,47.4808,6.59
1gj6,38.2325,-28.5206,-2.7583,44.917,0,7.7507,7
4w9p,65.4195,-5.538,-7.9637,53.8235,0,4.9139,7.8
4f7v,112.3516,-3.7182,-6.0702,64.9179,0,32.8779,5.38
1qf2,62.7536,1.1053,-3.8611,39.9174,0,10.6229,5.92
1ftm,65.2003,0.9275,-2.2241,27.5198,0,28.6571,7.61
4b0b,46.2834,-0.4574,-2.6904,35.7242,0,0.3104,3.33
3u90,-6.2483,-23.9439,-10.9877,20.8606,0,0,4.62
2xm1,55.6198,-3.0359,-6.7795,33.4924,0,19.383,5.07
2qrg,54.4313,-9.2381,-2.7553,41.0291,0,10.0096,5.18
2py4,93.6675,2.8751,-6.9182,50.1762,0,28.7183,6.7
4kb9,83.5217,-3.8384,-10.9892,68.5489,0,4.0945,11
4iic,54.7359,-3.7997,-5.9261,26.2187,0,28.4109,4.85
2jgs,41.4756,-4.8087,-3.4286,35.2786,0,1.2049,6.62
1b57,39.6141,-0.1905,-3.8727,25.946,0,8.0016,8
1dmp,90.6377,-2.1717,-5.4598,60.9932,0,14.4035,9.55
3dri,9.3897,-18.2137,-10.7924,23.9086,0,5.5214,4.42
2fpz,30.8231,0,0,19.594,0,3.8814,3.96
3tzm,60.5646,-1.7488,-3.7046,46.5585,0,2,7.77
3ldp,48.626,-9.5173,-5.4805,42.988,0,4.5154,5.62
3njq,47.8753,-5.48,-5.206,42.5901,0,0,4.89
2xn3,35.8129,-10.3118,-3.3993,35.463,0,0.7624,5.92
3pd9,60.2787,-0.9898,-1.098,28.6588,0,22.9607,6.22
3mf5,54.8789,3.4448,-8.4909,40.8497,0,3.7567,5.36
3m96,51.6289,0.7654,-7.5199,38.5222,0,5.4154,7.22
1qk3,69.1606,-3.3901,-3.6334,40.158,0,20.9668,5.15
1njd,59.8764,-1.092,-4.2762,39.0587,0,11.5389,5.57
4ago,1.6746,-58.659,-5.1173,47.3129,0,0.3955,4.81
2oiq,62.3723,-20.5336,-7.7815,63.8904,0,2.8382,5
1w5v,90.7222,-8.5501,-17.0825,77.9586,0,9.1616,8.15
3bbb,31.7923,-1.9359,-10.6946,29.7253,0,3.5505,7
4z93,59.1946,6.8604,-8.0288,43.0281,0,1.1993,7.35
4e67,10.7165,-69.4394,-15.7861,63.0987,0,9.1812,6.48
2qry,65.9233,-7.7317,-3.3239,54.4906,0,2.0542,8.64
1ro7,40.2032,-51.2671,-13.3771,61.1813,0,20.7231,3.18
3ama,55.4321,-0.8998,-8.2055,43.586,0,4.6067,6.53
4dzy,46.6468,0.742,-1.9768,31.4034,0,4.702,5.62
4q4s,73.3018,-0.7285,-1.2557,38.16,0,22.816,6.95
2xye,71.657,-7.7563,-22.852,64.9981,0,12.8929,8.34
3v2n,9.786,-15.5754,-15.6647,29.8371,0,0,6.1
1lke,50.589,-17.488,-0.5616,48.0353,0,2.59,7.52
3s8n,60.2408,-12.3963,-8.2289,42.8426,0,21.9575,6.21
2w8w,-49.4536,-106.536,-9.7248,40.4383,0,11.2045,2.12
3uzj,41.9267,0,0,23.2194,0,10,5.55
3s0b,45.0655,-0.4864,-4.4107,36.3365,0,0,6.49
1xap,74.6228,-14.2083,-5.6598,59.0245,0,13.3322,8.7
3shc,59.5487,-8.4456,-3.9842,47.224,0,7.0455,5.72
2cej,74.0956,-23.5785,-7.4519,72.1841,0,5.8728,8.62
2a14,81.655,-3.5261,-4.4342,52.8524,0,16.9433,5.7
3lp4,24.4613,-6.0545,-1.2757,18.4681,0,6.3978,4.88
1qka,96.0318,-23.4971,-9.976,73.3089,0,28.7052,5.92
1mfa,18.1067,-19.5807,-9.0008,30.5926,0,4.6234,5.04
4ibe,45.2319,4.6751,-7.5098,34.1021,0,1.1762,4.15
1qan,71.9047,-9.028,-7.4874,51.3304,0,17.8407,4.48
1ec3,86.6605,-2.3464,-18.7033,68.5922,0,13.396,9.04
1jfh,27.0206,-9.1757,-3.1112,28.0231,0,0.7757,2.05
1dqn,81.1479,-0.3996,-5.3479,39.4555,0,32.6441,8
4ufl,26.4889,-26.1275,-3.0369,26.0501,0,19.8344,2.64
3v7t,57.095,-2.0674,-13.5855,45.9381,0,9.583,7.21
1if8,33.887,-11.3344,-5.0488,30.9318,0,7.739,9.64
2jdu,41.052,-5.8676,-6.11,14.2073,0,33.4946,6.72
2bak,63.5535,-19.3067,-11.0366,65.7959,0,3.4276,7.43
2bvd,66.9464,-8.4968,-7.1769,32.9213,0,37.3533,6
3ekp,50.0446,-10.9863,-12.3766,51.1916,0,3.019,8.89
3d4y,36.6336,-19.9034,-5.3829,26.9938,0,24.8034,5.7
1fjs,53.1485,-18.6469,-18.1321,58.3568,0,9.6871,9.96
3iog,46.2665,1.0322,-1.3778,22.2334,0,16.0412,5.52
2f1g,16.6597,-26.6326,-14.0723,41.222,0,0.6844,7.54
3pgl,-88.0204,-93.9275,-10.9718,12.2756,0,0,5.3
1o3p,10.824,-32.061,-2.2902,32.8547,0,0,6.66
2vpo,61.5986,-14.4149,-1.6237,32.1782,0,33.3922,5.42
4xe1,39.8456,-0.9107,-3.0235,28.1752,0,5.0389,7.11
3cfn,-69.8813,-108.7846,-3.4959,30.8358,0,0,5
1pbq,60.7763,-0.792,0,32.21,0,17.2796,6.27
4lm3,27.4185,-2.2902,-1.8713,22.6064,0,0.4962,2.92
4o09,73.6396,0.3746,-5.3082,56.0996,0,1.4363,7.7
1sld,-0.3204,-60.9072,-4.7556,47.2961,0,0.3102,6.57
3sxf,68.7276,-5.7892,-4.0405,54.7896,0,3.2216,8.6
1zog,48.1368,0.5759,-1.1064,35.3944,0,0,7.15
1hos,61.5082,1.1014,-25.9023,58.4301,0,5.9677,8.55
4l50,44.6545,-10.6332,-9.9593,36.2296,0,15.4313,6.06
5ct2,30.5738,-14.4815,-5.5338,27.4941,0,12.7846,2.92
1tcx,58.4108,-7.6311,-9.7544,52.5251,0,3.5744,6.95
4abb,31.3042,-1.9814,-0.1665,23.6636,0,0.9147,4.51
4g4p,74.2538,-2.2445,-1.8954,25.5044,0,43.3252,6.89
2qrh,54.3043,-4.5954,-2.6619,37.8224,0,9.5558,4.71
3m3o,22.3166,-20.1235,-8.6612,26.5618,0,14.5787,3.6
4ye3,53.193,-9.6972,-21.6199,55.191,0,8.6225,8.37
3hww,7.1372,-8.5353,-2.5819,11.5149,0,2.4214,7.12
1hpo,56.2099,-1.888,-14.2042,48.8888,0,5.0799,9.22
6cpa,71.5664,-3.1582,-9.8202,39.9154,0,29.6611,11.52
4gfo,41.6022,-0.5537,-5.9262,34.4273,0,0.7446,6.62
3h78,28.8111,-3.5993,-1.5173,22.8825,0,2.4643,4.24
2p09,64.7615,3.1351,-5.0015,40.8954,0,10.3968,6.35
3mof,18.1944,-1.0241,-0.5147,10.4887,0,5.3113,3.07
2rcb,52.3209,-3.4375,-4.123,16.6939,0,36.9272,6.79
1ydd,37.281,-1.8764,-4.2511,26.9241,0,6.388,7.07
3ioc,55.6326,-8.575,-12.5347,49.4831,0,8.703,3.68
1zfk,27.3472,-1.3818,-8.6445,21.5524,0,7.7389,7.92
5amg,-0.8709,-41.5669,-17.325,34.6508,0,10.3761,8.22
1k4h,46.5097,-6.2369,-3.5904,35.0866,0,8.0929,5.11
1aid,18.6372,-14.8207,-4.2111,27.3957,0,0,4.82
3bl0,34.8828,-1.1156,-4.1206,24.9679,0,5.7882,6.92
1jlr,66.1843,0.4533,-9.1111,38.9389,0,21.3011,3.33
3s71,32.4476,0.3568,-2.9168,23.0678,0,3.2894,8.64
4i7p,28.1377,0,0,19.0092,0,2,3.5
4zbi,78.5089,0.2215,-3.2294,54.1233,0,7.0973,6.51
5e1s,57.0927,-6.0775,-8.798,51.2742,0,1.4662,7.92
2p3b,77.0867,-14.5478,-18.9546,64.7171,0,21.6032,8.48
1jys,26.8918,0,0,18.9781,0,0.7969,3.52
2xeg,42.1068,-44.3977,-31.6278,58.9562,0,37.0676,10.7
4rlu,-2.224,-48.077,-1.1218,33.6089,0,0.7624,4.82
2oxy,38.0345,0,0,27.6615,0,0,6.52
5a81,27.7846,-15.1682,-3.8386,29.2585,0,6.561,5.54
3pd8,61.2968,-0.0509,-0.5039,28.5933,0,22.5358,6.46
3ibl,29.9199,-7.3343,-3.5177,26.842,0,3.8641,7.84
2p7z,42.6668,-4.6579,-19.1202,44.0576,0,5.8658,6.58
4loo,55.3764,1.4325,-3.6955,39.7002,0,3.0517,8.15
3fvh,29.5174,-26.0444,-13.9061,40.013,0,14.4501,6.35
2zpk,72.0879,-0.421,-13.259,53.4495,0,12.2748,7.76
4o9v,53.8514,-19.6583,-10.4917,52.5233,0,11.7819,8
3dzt,19.8421,-47.2384,-14.8607,57.8986,0,2.3306,7.22
2erz,51.5455,1.0281,-3.5705,36.4803,0,3.9275,5.66
2vpn,74.4135,-1.3659,-1.4958,31.9949,0,33.2822,6.72
4zyf,66.5414,-6.5266,-11.1448,61.2457,0,0,8.64
2wec,48.9194,-11.1004,-10.5333,46.0772,0,7.1969,3.96
2j27,35.7404,0.4862,-3.1052,21.7368,0,8.4712,3.52
2vc9,27.3337,-17.9308,-6.5907,28.7335,0,12.3466,8.44
4zip,90.5043,2.1647,-20.3966,73.9116,0,7.1078,9.68
3l4z,52.4462,-6.115,-12.6878,34.2896,0,24.1008,6.72
3o5x,13.4248,8.9026,-23.1454,17.0858,0,4.1746,5.28
1lol,53.2931,-0.973,-6.8848,30.132,0,19.7195,6.39
5cas,61.3175,-3.8244,-7.625,50.9776,0,2.6729,8.85
3mv0,40.0924,-5.1922,-2.7618,25.1657,0,13.4435,3.85
2xbx,80.9566,-1.5107,-13.1802,68.2137,0,1.8537,7.82
2vo5,9.4234,-45.1866,-6.0675,33.416,0,14.7306,4.89
4abd,32.465,-9.2046,-1.1445,26.1628,0,6.8403,4.4
2ccb,24.0909,-21.6139,-4.9846,31.5073,0,7.3669,7.45
4gqp,47.5254,-6.4158,-2.3831,34.385,0,9.0449,9.6
2hnx,22.631,-17.6424,-12.6868,30.393,0,11.1699,7.08
1mu8,64.6613,-1.1198,-4.7308,48.6862,0,3.5684,9
3n7o,75.115,-3.8906,-1.9054,55.371,0,4.7758,7.14
3cj5,47.3178,-3.8736,-11.2436,41.8138,0,4.9409,6.34
2yhw,52.4686,-8.1898,-10.1371,31.2342,0,27.8484,5.6
3t6b,82.3264,-14.2924,-10.0707,64.8842,0,17.4736,6.36
2nn1,22.139,-9.0217,-5.083,24.6166,0,2.3958,5.82
4cga,52.587,-11.4765,-4.8428,50.1137,0,0,6.4
3gkz,50.097,-4.0562,-1.0112,33.8088,0,8.6773,8
3lpk,87.3317,-3.8271,-12.5325,70.6504,0,6.5471,9.1
2jke,34.3462,-10.3919,-5.9162,23.2305,0,18.7124,4.23
1yei,60.0721,-1.6755,-5.8316,47.9973,0,1.5828,7.46
2ca8,49.0321,-5.2633,-7.7861,29.3253,0,21.7592,4.66
4qrh,137.1825,4.8092,-8.9253,64.0842,0,53.1828,5.15
3da9,59.9569,-6.9844,-4.1403,45.2218,0,8.9017,5.51
1nvs,59.3339,0,0,40.2675,0,3.966,7.82
2nsj,69.475,-5.8176,-3.2751,36.068,0,28.9741,4.79
3c8b,52.3202,-20.9286,-9.1536,43.0787,0,23.1692,6.1
3c88,34.1395,-31.8374,-9.8608,36.916,0,25.0782,6.8
1q54,17.3417,-21.8497,-12.6768,27.7575,0,13.7017,5.85
3zsy,32.5186,-30.1016,-5.9779,39.861,0,13.7892,3.23
2b07,61.1911,0.7826,-15.4122,46.3754,0,12.0544,6.43
3zq9,13.6771,-46.6507,-5.1782,29.6775,0,24.6995,6.02
1o2h,1.1604,-52.8254,-2.246,37.0996,0,5.2198,7.17
3qlm,-64.7456,-78.3848,-25.5023,28.4666,0,0,6.37
3nyx,82.8677,1.0046,-2.6895,58.7527,0,3.7676,7.49
3gy3,61.077,-14.2017,-3.7125,45.517,0,16.4054,5.63
3iae,75.3781,-62.1662,-12.5445,85.1528,0,33.0038,3.89
1k21,60.5057,-14.3298,-12.0354,50.6863,0,17.1771,8.38
2p2a,91.1668,0.9644,-5.3536,51.3259,0,24.9829,6.12
4pee,55.4643,-0.2391,-5.2136,33.751,0,14.5093,8.32
3u6h,71.7735,-16.0884,-10.6194,70.833,0,1.0858,9
3mmf,35.0221,-3.4081,-5.7758,31.1929,0,1.3158,7.43
3ip9,26.1222,-7.7288,-3.052,19.278,0,10.3957,5.62
2q5k,93.4014,-2.6708,-11.9027,73.3796,0,7.0779,11.3
3f3t,58.334,-2.91,-8.8124,49.9793,0,1.3348,4.59
1qbq,30.9107,-10.2767,-13.6722,39.0149,0,1.2141,8.3
3s75,25.9204,0.3786,-2.9724,18.6279,0,2.9008,6.82
3suu,66.3704,-8.8086,-9.8326,48.5565,0,18.2464,8.52
1os0,65.22,-16.9382,-7.9798,50.397,0,20.8422,6.03
1g7q,74.7671,-13.1755,-15.3163,60.4027,0,20.2052,6.06
1enu,40.723,0,0,26.427,0,4.3859,5.08
3i7e,77.7006,5.5355,-12.576,55.5796,0,8.3192,10.85
4djy,76.8479,0.3811,-2.2319,42.1138,0,20.7922,8.27
3dyo,41.291,-4.2654,-2.2455,25.6125,0,12.5847,2.3
3gi6,72.0557,-0.7117,-10.1861,54.8569,0,7.5253,11.22
1z71,80.9918,-4.8182,-3.753,58.9705,0,8.4786,9.18
2jds,87.7752,1.5731,-3.3151,53.744,0,15.6192,8.2
1o3d,20.241,-35.6107,-1.9715,38.2359,0,5.2489,7.13
2qw1,-8.8449,-7.4274,-7.8868,3.4508,0,1.7244,3.9
2e5y,104.6795,-0.291,-4.0838,47.0239,0,44.3965,5.85
4aoi,76.1365,0.3939,-0.7278,51.708,0,5.3719,8.4
2byr,56.6239,-18.7077,-12.0203,63.3589,0,0.2333,8.55
1det,44.5134,-1.6537,-2.1652,23.7219,0,15.7146,4.3
3iph,49.7879,-22.6808,-4.982,52.4009,0,5.3994,7.6
1d6w,52.7076,-5.8266,-6.4275,45.5509,0,2.3291,5.96
4cwq,69.6344,-1.2034,-4.0927,48.3479,0,8.4521,7.06
3q1x,46.9609,-2.2317,-1.2091,14.5484,0,30.3977,5.33
1xow,62.8362,-5.2444,-0.5484,47.6299,0,3.1379,9.28
3i5z,70.2754,-6.8837,-4.7648,57.3746,0,3.0338,8.7
1g35,70.8081,-24.8538,-11.0563,69.3181,0,11.4057,8.14
4r59,-65.9211,-93.6779,-10.1709,25.1111,0,3.3999,7.96
1ppc,43.4612,-19.7645,-7.0719,43.7827,0,10.0963,6.16
3w37,-7.7814,-84.4708,-10.6595,44.07,0,26.7527,5.18
3ckz,72.2178,-11.2795,-4.2807,36.8871,0,37.0583,8.72
1w11,42.9451,-26.1688,-10.6244,47.6918,0,14.162,8.22
3g2h,48.6153,-5.9442,-3.6621,36.1956,0,8.4526,3.82
4xar,93.4789,0.4481,-3.2336,31.7326,0,52.632,6.97
4cwp,58.2054,1.0083,-1.0181,41.3573,0,1.3489,6.77
2q64,62.2322,-16.0103,-11.2939,61.4672,0,5.019,8.52
3h1x,-22.5551,-38.7093,-6.463,16.2168,0,0.3191,5.89
