name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
7upj,-5.2994,349.378,38.935,-0.000,6,8.49
3mz6,-1.9750,101.427,20.830,-0.000,6,7.2
3lcu,-4.6569,262.366,40.058,12.679,6,3.52
1i9n,-2.3754,116.280,23.042,-0.000,4,8.66
3bva,-7.1648,355.756,65.801,0.429,6,6.52
3hmp,-2.3460,136.890,19.557,-0.000,3,5.49
1efy,-3.2553,144.854,32.387,0.286,4,8.22
3m8u,-6.6342,314.841,62.381,15.071,6,4.89
1m1b,-1.6810,91.585,15.096,5.143,3,4.66
2vnt,-3.4400,132.841,36.636,11.714,4,8
1tlp,-4.4982,262.939,38.061,3.536,6,7.55
2q89,-2.8949,188.463,19.688,11.786,1,6.3
4h3g,-4.0474,153.841,42.719,17.250,4,8.22
2f7i,-2.9016,186.439,20.265,5.893,1,7.1
2vrj,-3.7033,248.134,28.251,4.786,6,6.3
1ajn,-2.3328,168.756,15.580,-0.000,3,2.63
2y7p,-2.1003,125.695,15.501,-0.000,0,5.47
3ibn,-2.7786,173.244,23.942,-0.000,6,7.61
2qm9,-4.4979,276.305,36.612,-0.000,6,7.77
1kmy,-3.0918,177.280,24.349,-0.000,1,5.1
2q7y,-5.6192,389.049,39.465,-0.000,6,4.3
1j14,-2.3964,121.976,19.854,9.393,0,4.49
3mzc,-2.9610,168.439,24.677,1.143,3,6.65
3r24,-4.0411,181.890,40.881,8.143,6,5.25
2qwc,-1.8369,81.683,18.920,10.571,4,3.55
3p7i,-1.8307,104.659,14.955,8.786,2,7.7
1usi,-3.0677,196.817,22.700,4.821,3,6.74
2vzr,-1.1661,33.305,13.313,5.893,1,4.28
4b5d,-2.9194,144.890,29.320,0.786,6,7.89
4a6c,-7.6457,432.963,63.614,-0.000,6,7.92
3suu,-3.7303,198.085,34.783,-0.000,6,8.52
3r6u,-1.9500,133.598,13.603,-0.000,2,4.52
3vha,-3.4158,128.732,34.014,4.714,0,7.4
2hs1,-6.2558,373.756,50.504,0.071,6,8.48
2vba,-2.9452,153.280,25.077,-0.000,1,4.6
3gxy,-2.2258,138.805,20.023,-0.000,6,5.59
3n2v,-3.9992,199.634,38.496,-0.000,6,7.51
4ai5,-2.2744,116.512,18.886,5.679,0,2.92
1y3p,-3.0624,59.622,41.459,2.429,6,4.82
1w0z,-4.7230,259.902,41.497,8.071,6,7.68
1u0g,-1.6724,58.902,21.500,-0.000,6,6.15
1jet,-4.2544,221.463,39.016,14.393,6,7.25
1ydd,-2.2098,50.512,26.588,1.036,1,7.07
1b3g,-4.5784,222.902,43.545,14.321,6,6.7
3l7c,-3.2186,139.768,31.197,1.393,2,2.44
1ttm,-2.3222,105.585,23.542,-0.000,4,7.35
1gvx,-6.7778,329.829,63.184,2.643,6,7.22
3p8n,-6.5150,332.756,59.023,2.750,6,9.28
3slz,-9.6413,552.988,78.274,-0.000,6,6.99
2bal,-3.5746,203.793,31.845,0.071,6,6.31
1k21,-4.2455,228.659,38.286,8.143,6,8.38
4fut,-3.6837,113.561,43.772,9.357,6,6.51
3e85,-1.6616,124.671,10.483,-0.000,2,5.38
3pwm,-6.6810,407.707,52.571,1.571,6,9.1
2e92,-1.8803,63.963,21.874,5.179,4,6.89
1utm,-1.7558,94.927,15.248,3.321,2,3.01
1lyx,-1.2424,70.732,12.571,1.786,4,4.54
3zsy,-3.7310,235.171,30.372,0.321,6,3.23
2cex,-1.2310,-13.707,21.681,5.500,4,4.7
3ao5,-3.4543,192.171,27.752,2.000,1,2.23
2vvv,-5.8962,250.122,58.771,-0.000,4,8.22
1ohr,-6.3084,359.671,52.942,-0.000,6,8.7
3cda,-5.6485,336.585,45.875,6.107,6,7.58
1ws4,-2.0789,110.329,18.843,-0.000,3,3
1drv,-5.2441,238.110,51.709,6.286,6,6.54
1w96,-5.5110,324.793,45.532,-0.000,6,8.41
3el1,-7.1972,409.610,59.888,-0.000,6,9.64
2doo,-4.3328,236.963,38.841,1.321,6,7.17
2fxu,-6.3193,385.549,50.026,-0.000,6,8.15
2jdh,-1.4061,48.659,18.857,-0.000,6,6.51
3g19,-3.0833,193.451,25.923,0.821,6,6.67
2wm0,-5.2296,241.866,51.309,-0.000,6,4.52
2y5f,-5.5916,274.720,52.651,-0.000,6,8.7
4ara,-2.4832,75.927,31.225,-0.000,6,6.05
1zc9,-1.7046,103.524,15.806,6.071,6,3.22
3sfg,-1.4260,86.549,11.551,1.179,2,6.06
3d1y,-7.4955,435.720,61.110,-0.000,6,8.22
1o0m,-1.9160,61.329,24.048,2.036,6,5.15
2w8y,-5.9276,324.329,49.117,1.786,3,9.09
3ejp,-3.4280,173.671,30.530,8.357,3,8.55
2q64,-6.8366,403.549,55.384,-0.000,6,8.52
2xeg,-5.8237,245.878,58.968,11.679,6,10.7
2iw4,-1.1604,23.817,14.684,12.857,2,9.3
1f0r,-4.2616,184.500,42.701,4.393,4,7.66
2xxx,-1.5778,82.512,15.074,10.393,4,6.41
3i25,-10.2181,480.939,95.151,1.107,6,8.51
1wc1,-3.0824,115.220,35.226,0.393,6,4
3ovn,-1.4495,10.134,20.403,0.214,1,2.55
3t1m,-3.2044,154.963,32.286,-0.000,6,3.04
1njs,-4.5342,209.122,44.764,8.821,6,7.82
3ime,-1.7884,96.671,14.430,-0.000,0,3
2xxt,-2.3141,122.024,21.003,11.500,4,8.05
4b74,-5.3863,283.073,48.626,1.429,6,7.66
3s0b,-3.6323,235.061,25.925,-0.000,2,6.49
2fgu,-7.3056,435.476,58.388,-0.000,6,9.18
2boh,-5.9087,322.159,50.391,-0.000,4,8.52
2boj,-0.9566,26.768,11.900,-0.000,2,5.77
1tcx,-6.2346,387.793,48.528,0.107,6,6.95
1eld,-4.2085,301.683,29.401,-0.000,6,6.7
3pgu,-2.5007,170.915,20.190,-0.000,6,6.7
1v0l,-2.9447,170.817,24.449,8.964,4,7.55
1zpa,-5.9318,335.707,50.332,-0.000,6,8.4
1fzk,-6.0686,266.756,60.364,3.571,6,8.4
1enu,-2.2772,90.512,22.104,3.500,0,5.08
2zx8,-4.3813,228.500,37.171,9.536,2,9.64
1nq7,-4.2181,251.159,33.074,0.929,3,6.8
2o4l,-7.0548,413.220,57.323,1.786,6,9.22
1mfa,-2.5927,117.110,27.919,-0.000,6,5.04
3d52,-2.3286,110.659,24.249,-0.000,6,3.28
2qu6,-6.3944,389.610,50.439,4.750,6,8.52
2vj8,-5.3109,289.561,46.333,11.964,6,8.7
2bz6,-4.4880,238.366,40.517,11.321,6,7.09
2yb0,-2.8784,129.622,27.528,-0.000,2,3.85
2i4d,-6.8025,373.122,58.506,-0.000,6,11.68
4aoi,-5.3247,298.610,44.117,-0.000,4,8.4
1b0h,-6.3221,345.366,54.306,13.214,6,6.7
5tmp,-7.1444,269.695,75.383,9.107,6,7.47
1utn,-2.0322,106.256,17.230,5.000,1,3.49
1g2o,-3.8414,198.329,33.103,5.357,2,10.55
2q8h,-1.0696,105.329,3.593,-0.000,1,3
2v57,-2.6917,113.402,25.516,0.429,0,7.1
1hlk,-2.3425,101.049,23.141,0.429,2,5
3kgq,-1.6722,90.402,16.101,10.714,4,2.3
3k37,-3.5036,216.988,28.222,25.357,6,8.92
2std,-4.1286,277.463,29.296,-0.000,4,9.85
3vhc,-4.0722,195.610,35.507,6.500,0,8.89
3zt3,-3.2088,146.659,29.684,-0.000,1,2.86
2hkf,-5.3512,214.427,55.717,15.143,6,6.38
2oc2,-6.0123,283.134,57.667,1.964,6,8.52
1d4l,-6.2363,357.585,52.070,1.893,6,8.77
3s3v,-3.2808,206.622,26.809,10.964,6,6.23
4hbm,-4.4189,280.573,34.871,2.214,6,7.92
1y0l,-3.2321,204.439,25.181,10.036,4,9
2wor,-2.5836,114.829,26.228,0.107,4,3.9
3tb6,-2.0476,111.829,16.386,-0.000,0,5.08
3s9t,-2.3845,59.695,31.723,-0.000,6,6.82
3hf8,-4.8147,258.085,42.923,10.964,6,6.51
3cke,-3.1072,183.890,27.367,1.750,6,6.1
1bnv,-3.1309,143.232,31.397,-0.000,4,8.77
3f15,-3.0044,135.146,31.741,-0.000,6,8.1
3obq,-4.1743,182.171,43.109,-0.000,6,3.54
2ogy,-2.8794,139.683,28.722,16.500,6,4.48
3hl5,-2.7459,145.293,26.548,5.964,6,4.47
1zs0,-4.2558,189.366,43.435,-0.000,6,6.15
2oi2,-2.3362,117.915,24.046,1.500,6,6.3
3qaa,-6.3380,367.098,52.490,-0.000,6,11.54
3ahn,-5.5502,230.463,57.096,5.286,6,7.05
3ibu,-2.5771,153.280,23.396,-0.000,6,9.15
2qi4,-7.1004,419.780,57.278,-0.000,6,10.44
2x09,-2.6421,138.585,22.080,8.679,1,3.76
1swg,-3.0606,189.256,24.909,-0.000,4,7.36
2vk2,-2.7944,143.695,23.755,6.786,1,6.89
3gta,-4.3052,216.622,40.551,8.857,6,4.28
3eb1,-1.3791,45.817,18.778,0.643,6,4.79
4avi,-2.5840,134.402,25.736,-0.000,6,7.63
2wnj,-3.4999,174.866,33.586,0.179,6,6.48
1bdq,-6.4339,398.744,50.110,0.214,6,6.34
3e3c,-2.6980,157.159,24.686,-0.000,6,5.62
3l4z,-2.6244,129.341,26.926,-0.000,6,6.72
1lke,-4.8966,264.085,40.190,-0.000,1,7.52
2vh0,-5.1161,192.683,55.509,0.036,6,8.51
1vfn,-1.8415,94.280,15.284,4.929,0,5.6
1uv6,-2.2968,143.439,19.893,-0.000,6,5.12
1fkw,-3.4164,199.378,26.988,1.179,2,5.05
2wzm,-4.4319,196.756,44.543,13.929,6,5.22
1c84,-3.4239,182.366,28.261,7.286,1,5
1duv,-3.3152,196.780,28.248,16.607,6,11.8
3mof,-0.4596,10.927,5.570,9.929,1,3.07
4e0x,-2.1348,108.695,19.994,11.429,4,7.12
3p9t,-3.2463,276.939,16.572,-0.000,4,6.2
1ydk,-3.6421,224.341,29.864,12.786,6,5.89
1ebw,-7.7394,477.622,59.665,-0.000,6,9.05
1yp9,-4.0774,176.378,39.507,11.107,3,5.11
1ssq,-1.1529,53.451,10.929,15.929,2,6
3hku,-3.9256,212.976,34.625,-0.000,4,8.3
1ii5,-1.6641,95.110,14.810,10.821,4,6.62
3f7g,-3.9202,197.902,37.186,9.143,6,7.37
2gh9,-4.5801,193.427,47.652,-0.000,6,6
1c4u,-4.8009,247.610,44.014,9.786,6,10.37
1nvs,-4.0027,196.634,34.642,-0.000,0,7.82
2c94,-3.7284,106.963,45.513,1.714,6,6.82
2rka,-0.9082,32.012,12.203,4.857,4,3
1d4k,-6.8991,375.988,59.387,4.393,6,9.22
1ajx,-6.3544,356.854,53.946,-0.000,6,7.91
2p3b,-6.1522,324.915,54.810,-0.000,6,8.48
1sv3,-1.8449,111.354,14.722,-0.000,2,4.35
3kiv,-1.1234,90.329,8.090,12.321,4,4.7
1cnw,-3.0006,189.427,25.236,-0.000,6,7.72
1g85,-2.6093,226.451,13.948,-0.000,4,5.48
3tza,-2.2820,114.659,23.267,10.857,6,5.5
1gu1,-2.5055,142.122,20.030,-0.000,1,4.52
1q1g,-3.6805,135.988,39.372,5.964,4,8.57
1fkn,-5.6266,239.512,57.135,5.143,6,8.8
3s56,-7.5645,461.780,59.013,-0.000,6,9.62
3m3c,-2.1184,113.000,21.533,-0.000,6,4.06
3vf7,-7.0792,421.183,56.804,-0.000,6,9.1
3tkw,-5.3372,299.293,45.938,2.607,6,5.27
2wgj,-4.7166,282.061,39.096,-0.000,6,8.7
1ppc,-4.1468,192.451,41.110,9.321,6,6.16
3cf8,-2.8024,122.098,26.713,-0.000,1,4.9
2w8w,-2.4530,135.524,23.701,0.107,6,2.12
1q91,-3.1226,101.061,34.952,2.929,3,4.15
2weq,-3.7399,170.341,38.209,0.250,6,5.9
1ro6,-3.0816,154.134,30.604,-0.000,6,6.46
3rz5,-3.1890,186.378,27.720,-0.000,6,7.89
2igv,-1.6876,87.671,15.643,5.429,3,2.23
1q72,-3.2606,168.476,31.494,-0.000,6,6.85
1f4x,-2.8672,176.963,24.784,-0.000,6,5.59
3liw,-4.8777,210.817,49.504,9.714,6,7.6
1cny,-2.9585,146.098,29.775,-0.000,6,7.85
3hig,-4.0171,206.622,35.107,9.464,3,7.89
1c1r,-3.1013,144.537,28.575,10.143,2,7.63
1o30,-3.8484,182.280,37.391,9.214,6,6.77
2idw,-5.8290,337.146,48.539,3.286,6,8.89
1v11,-3.5231,138.073,38.562,8.607,6,3.98
3ps1,-4.9288,307.378,38.555,-0.000,6,10.17
1qb9,-3.2114,111.756,36.487,10.536,6,7.44
1fh9,-2.8482,161.780,24.414,1.750,4,6.43
2b7d,-4.2454,212.256,40.054,12.607,6,8.7
1nny,-5.1650,259.854,47.687,13.536,6,7.66
2w8j,-2.9898,148.207,29.758,5.464,6,2.96
2am4,-4.3507,199.366,43.210,10.179,6,3.72
2f34,-1.6709,18.732,24.909,3.071,4,6.89
3u90,-1.2789,96.744,11.158,3.429,6,4.62
2fzg,-1.5399,129.207,10.375,5.893,6,3.38
3t1l,-1.3965,39.110,19.852,-0.000,6,3.26
1bwa,-8.4153,414.317,76.984,-0.000,6,8.6
2gyi,-1.6932,70.305,17.939,1.750,3,7
3pcf,-1.9662,123.268,13.846,-0.000,0,6.05
3spf,-2.7215,186.524,21.529,0.143,6,3.86
1o3d,-3.2074,114.085,33.780,9.000,2,7.13
1ppl,-5.5142,272.159,51.832,-0.000,6,8.55
1kjr,-3.3450,161.402,33.558,-0.000,6,6.06
1b4h,-4.4091,249.890,37.925,13.286,6,5.46
2nn7,-2.7987,183.561,22.938,1.714,6,6.52
3qnd,-1.5317,84.183,15.128,2.750,4,4.85
1m2q,-3.2263,168.610,27.261,1.679,1,6.1
1f4g,-3.3089,142.866,35.238,-0.000,6,6.48
3nu5,-6.1445,365.061,49.925,0.036,6,8.35
1f74,-2.4595,151.341,21.788,3.286,6,3.05
3k5i,-1.6256,82.183,17.133,7.679,6,4.7
3l1n,-2.4725,179.646,18.746,-0.000,6,5.63
3t0b,-2.1229,80.939,24.190,-0.000,4,4.3
1dfo,-3.9758,184.512,39.814,3.393,6,6.7
2vw2,-1.4707,42.963,18.591,16.286,4,3.3
2vb8,-3.0783,138.110,28.809,-0.000,1,4.6
3guz,-1.5726,101.061,12.607,-0.000,3,4.38
3f8c,-4.3566,216.841,41.629,-0.000,6,7.68
1ydb,-2.6414,101.866,26.784,-0.000,1,8.24
2j79,-2.8228,159.500,22.496,1.679,1,5.96
1g35,-7.4651,442.500,59.719,3.536,6,8.14
3hx3,-4.7983,345.220,28.514,-0.000,0,8
3ckp,-5.0470,239.049,48.826,4.250,6,6.35
1ogx,-3.1400,190.463,22.872,-0.000,0,6.09
1bn3,-3.0082,142.402,29.110,-0.000,4,9.89
2hmu,-3.4719,145.293,37.242,1.714,6,7.7
1ceb,-1.8603,133.439,11.774,13.464,2,6
3rux,-8.4654,418.744,76.720,11.429,6,9.28
3gcu,-6.2482,357.207,51.755,0.000,6,6.78
1w9u,-4.9848,258.024,45.499,8.429,6,6.09
1vzq,-4.1909,156.927,43.461,11.143,3,7.44
1gai,-4.9476,242.390,46.984,4.321,6,8
4alx,-4.5006,236.915,38.288,-0.000,2,7.28
1a69,-3.1111,139.854,29.574,2.750,2,5.3
2xei,-4.1891,96.220,53.088,11.071,6,10.62
3sap,-3.5741,202.939,31.942,-0.000,6,7.59
3cdb,-5.4101,347.073,41.161,6.429,6,7.02
3iub,-3.5146,125.890,38.991,0.643,4,4.54
2q8m,-2.6157,139.293,24.886,3.000,6,4.03
1ez9,-3.8335,159.512,40.862,-0.000,6,5.1
2o4p,-6.9553,421.537,54.912,1.357,6,10.72
4e9u,-3.0712,264.329,17.358,-0.000,6,5.82
2j47,-3.8402,222.890,31.603,-0.000,4,5.41
1xh9,-7.0200,393.598,59.014,5.179,6,7.77
2gv7,-4.2627,175.780,44.725,10.464,6,7.85
2pvh,-3.9389,214.085,34.070,0.214,4,6.59
8cpa,-4.4354,267.671,36.361,9.143,6,9.15
1kc7,-1.1132,83.244,7.386,1.786,2,5.52
3uw5,-4.3476,205.512,42.510,8.250,6,7.85
3mv0,-1.9611,71.110,20.580,-0.000,1,3.85
3cj5,-3.4397,170.780,32.458,3.464,4,6.34
1ql9,-5.4647,261.378,50.572,0.000,4,5.35
1elb,-3.6983,191.341,35.114,0.143,6,7.15
3t82,-2.8977,118.671,32.152,-0.000,6,7
2vc7,-3.9839,257.866,31.294,1.429,6,3.36
1xka,-4.1086,167.610,43.509,9.321,6,6.88
4epy,-2.6703,127.890,24.938,9.607,3,3.47
1d4h,-8.0136,461.878,65.510,-0.000,6,10
3moe,-1.7065,73.329,17.494,8.607,3,4.3
1gj8,-2.5839,145.524,23.758,1.179,6,6.96
2ca8,-2.0891,110.939,20.583,19.000,6,4.66
3nsn,-4.5657,193.683,47.413,-0.000,6,7.19
3jrs,-2.9404,199.610,21.187,3.464,4,4.28
2wkz,-8.0614,458.012,66.661,-0.000,6,8.77
1tjp,-3.9506,231.915,33.765,4.679,6,4.42
3f3t,-4.0504,208.939,36.290,0.393,4,4.59
3m35,-4.4600,188.476,46.329,4.214,6,7.22
4ehz,-3.4860,214.207,25.643,0.750,1,8
1m4h,-6.6077,289.524,65.474,3.536,6,9.52
3su0,-6.2102,316.280,56.661,0.393,6,6.79
2qpq,-1.4647,97.012,12.742,-0.000,4,6.37
3pd9,-2.5165,120.280,22.364,10.393,1,6.22
2xef,-6.6097,262.720,68.391,10.857,6,9.84
2f2h,-4.0664,192.171,40.355,-0.000,6,5.7
1li6,-1.7811,143.598,8.746,-0.000,0,3.8
1a8i,-3.0719,144.110,28.003,-0.000,1,5.52
3re4,-2.9370,165.793,24.671,0.393,3,7.4
1v1m,-3.2485,100.671,39.029,8.571,6,3.94
1lpk,-5.0120,228.829,49.314,9.607,6,7.55
1pyn,-4.5173,213.841,44.006,7.643,6,5.49
3gy7,-2.1676,101.610,18.903,10.750,0,4.52
2jfz,-5.1294,300.622,41.655,-0.000,4,5.24
3ljo,-3.4930,155.829,35.387,9.143,6,6.62
2bq7,-4.8114,243.268,45.081,-0.000,6,7.05
1msm,-7.6561,426.354,64.551,-0.000,6,10.48
3kmy,-2.3032,125.915,19.594,16.000,3,4.49
1kzn,-5.3501,306.976,44.986,8.179,6,8.92
3a1c,-4.2494,204.415,41.188,9.036,6,4
3bzf,-7.3530,396.256,63.387,8.571,6,4.52
1aaq,-3.5883,119.134,41.804,7.464,6,8.4
3r1v,-3.2292,207.366,23.984,-0.000,3,6.92
3dzt,-5.1844,337.256,39.197,2.964,6,7.22
4av5,-2.8126,148.622,27.361,-0.000,6,7.21
2zn7,-3.6946,213.780,32.128,6.714,6,7.89
3f33,-2.7741,190.963,18.728,0.000,2,3.34
1c3e,-4.2231,233.402,37.501,5.571,6,6.59
2pu2,-2.0996,81.634,23.164,-0.000,4,4.43
1g54,-3.2979,180.146,28.822,-0.000,4,8.82
1lan,-1.1615,29.220,15.049,3.393,3,7.22
3u6h,-6.2087,343.720,53.396,-0.000,6,9
3bgq,-2.8611,114.354,30.304,0.107,4,7.96
3pb7,-3.0546,154.768,30.075,1.536,6,5.74
2cc7,-2.2868,106.146,20.528,0.000,0,8.01
3hvh,-6.4505,322.354,59.430,0.214,6,8.52
3mf5,-3.9372,235.634,30.883,-0.000,3,5.36
1dzk,-2.3850,212.622,11.730,-0.000,4,6.1
2aoc,-7.5864,389.549,67.758,3.857,6,4.89
3f6e,-6.5763,350.866,57.806,1.679,6,2.38
1o5g,-3.6622,180.720,34.236,10.000,4,4.96
3lc3,-3.2957,138.780,33.972,8.464,4,5.23
1gcz,-3.6957,216.500,30.200,1.643,4,5.13
1o2w,-2.2164,104.817,22.365,8.464,4,5.85
1if8,-2.4389,125.780,24.051,-0.000,6,9.64
3ies,-7.5474,370.122,69.658,-0.000,6,9.92
1qan,-4.0769,205.402,38.684,6.179,6,4.48
3zze,-5.0177,293.988,40.217,-0.000,4,8.89
3qox,-4.4242,226.427,41.080,9.643,6,6.57
4djy,-4.1015,232.000,33.658,15.964,4,8.27
3roc,-4.7532,273.476,40.648,-0.000,6,8.19
3ppr,-1.4256,35.098,17.086,0.321,1,2.82
2qd6,-6.3562,362.756,53.270,-0.000,6,8.68
1e5j,-3.1716,106.841,37.529,-0.000,6,4
2v3d,-2.2059,99.012,22.638,0.000,4,3.94
2hzy,-2.7031,157.085,24.478,7.143,6,7.39
2zpk,-4.6413,176.524,50.546,-0.000,6,7.76
3l6h,-2.2374,165.098,14.025,-0.000,2,5.4
4f7v,-5.1886,159.927,60.278,4.250,6,5.38
1ctu,-4.3014,262.171,32.400,-0.000,2,11.92
4djx,-3.9490,244.122,29.401,15.893,3,7.23
3dne,-2.8069,155.854,22.539,5.607,1,5.22
1uz1,-2.8092,163.756,21.861,-0.000,1,6.89
3cs7,-5.6756,279.354,53.317,-0.000,6,10.68
2nn1,-2.4959,138.488,22.081,1.679,4,5.82
3p2e,-3.9554,233.012,33.642,6.214,6,6.22
1r0p,-5.0351,221.793,48.441,-0.000,3,8
1zsf,-6.4759,363.500,54.574,8.429,6,9.92
1gar,-5.5122,268.927,51.875,7.714,6,10
3f6g,-2.2020,151.841,15.667,0.679,3,4.72
1v2s,-2.4421,130.744,19.462,9.714,0,4.17
1rmz,-3.0187,152.073,29.938,-0.000,6,8
1lag,-2.2432,106.463,21.465,5.393,3,6.3
2jdp,-1.0055,15.646,13.930,-0.000,2,6.6
4rsk,-1.8530,76.878,21.358,0.321,6,4.32
3ekx,-6.9540,412.329,56.042,-0.000,6,9.41
2zz1,-2.1555,55.793,27.994,6.571,6,4.54
1xk9,-2.3717,161.280,17.032,0.036,3,6.85
4djp,-6.7971,417.939,53.101,-0.000,6,10.55
1tpw,-2.0543,89.244,22.138,1.786,4,3.3
2oxn,-1.9157,118.293,17.828,3.429,6,7.44
3d9z,-3.1658,155.805,28.581,-0.000,2,8.7
3ppp,-1.3842,65.646,13.477,-0.000,2,5.22
1dar,-2.8100,145.329,27.245,11.571,6,4.96
1gj7,-3.9286,216.707,32.058,8.429,2,7.89
3f5k,-4.8105,210.695,48.939,-0.000,6,4.62
3czv,-2.8939,147.354,25.036,-0.000,1,7.8
2zft,-4.1538,202.646,39.338,10.643,6,6.52
3ddg,-3.2842,178.927,29.130,6.071,4,6
2bpv,-6.6619,413.744,51.641,-0.000,6,7.67
4g0z,-2.0306,110.110,19.696,7.429,6,2.21
1pa9,-2.0215,101.232,20.101,5.107,4,4.6
3sax,-3.3889,165.793,33.672,-0.000,6,6.57
5std,-5.8040,415.061,37.833,-0.000,4,10.49
4fcq,-4.0067,255.695,29.980,3.357,4,7
3f68,-5.0515,275.902,44.683,-0.000,6,5.06
1v48,-3.7474,175.902,36.514,13.357,6,7.8
3i4y,-2.7639,207.134,15.439,-0.000,0,7.05
1ec2,-7.6199,410.646,65.893,-0.000,6,10
1g4o,-2.3047,101.183,23.812,-0.000,4,8.25
1tx7,-2.3442,112.207,20.796,11.143,1,4.6
2j27,-1.2043,51.476,14.307,1.786,4,3.52
3iod,-4.3728,281.134,34.223,0.000,6,4.1
1kav,-3.5661,185.683,33.154,2.821,6,5.82
1ogz,-1.7414,70.378,16.874,-0.000,0,5.85
1o5a,-2.5557,111.939,24.883,1.750,2,6.42
1pro,-6.8678,370.451,59.770,-0.000,6,11.3
1qy2,-2.6967,223.488,14.349,-0.000,3,5.74
2dri,-2.6312,152.939,19.958,-0.000,0,6.89
3rz0,-2.8552,146.415,27.023,-0.000,4,7.55
1n4h,-3.8765,217.598,30.275,1.143,0,6.55
1wvj,-2.8676,150.866,25.041,10.250,3,6.73
1hvi,-7.8183,442.256,64.948,1.571,6,10.92
2x95,-3.0140,91.671,36.570,11.786,6,4.95
2o4j,-7.3846,539.293,45.368,-0.000,4,10.1
3n7h,-3.5300,198.561,29.390,-0.000,3,4.5
1f5l,-2.2879,86.732,23.723,8.536,2,5.28
1ony,-3.8819,198.671,36.330,14.286,6,6.77
1tq4,-3.5967,164.744,36.332,11.750,6,6.19
2arm,-1.8573,117.854,17.174,-0.000,6,7.68
1sl3,-5.9977,303.024,55.172,0.000,6,11.85
1ikt,-5.4553,401.061,35.661,-0.000,6,3.4
1g74,-3.5525,258.915,24.977,-0.000,6,6.52
4aj4,-2.0445,78.256,24.591,-0.000,6,3.89
2uy0,-8.6663,524.524,67.525,-0.000,6,6.92
3g2i,-2.9260,118.841,30.109,-0.000,3,4.86
3kek,-5.4210,220.317,56.542,2.500,6,8.36
3pb8,-2.0921,124.695,17.072,6.321,3,5.24
4duh,-4.8639,242.049,42.771,4.214,2,5.18
2i4u,-6.5400,383.012,53.526,-0.000,6,11.57
2qbu,-5.1989,321.817,41.352,0.250,6,6.19
3cr5,-0.2584,85.354,-2.143,0.143,6,4.19
3t84,-3.1830,177.207,29.332,-0.000,6,6.97
3cfn,-2.3072,75.866,26.623,5.750,4,5
1i7z,-4.2092,247.927,35.800,-0.000,6,6.4
1m7i,-5.1316,259.598,47.783,-0.000,6,5.4
1adl,-2.9386,174.280,25.999,3.429,6,5.36
2nnd,-2.3164,187.390,13.738,-0.000,4,6.06
2jew,-2.4708,126.488,24.568,11.536,6,6.69
1epo,-5.4945,259.841,53.012,-0.000,6,7.96
1o3p,-2.9353,154.402,27.129,2.643,4,6.66
1bnu,-3.8618,203.366,33.626,-0.000,3,9.7
2zfp,-3.9005,222.561,33.119,0.107,4,5.17
3rwp,-4.3532,269.939,34.643,0.464,6,9.22
1pph,-3.3502,134.707,35.829,9.036,6,5.92
1k1m,-4.1536,191.134,40.791,8.429,6,7.4
1k6v,-7.7683,483.207,59.413,0.179,6,6.92
2a5b,-2.2089,118.915,19.097,-0.000,2,3.93
3bxf,-2.4590,68.000,31.717,2.464,6,5.54
3egt,-4.1153,236.841,35.359,9.786,6,8.9
4e3g,-1.2518,63.171,10.635,-0.000,0,4.97
1alw,-1.6360,95.780,14.103,1.214,3,6.52
2za5,-5.2123,250.695,47.362,5.250,3,8.43
1hms,-3.5055,254.195,24.714,3.500,6,6.37
3gss,-3.8129,186.085,37.077,8.107,6,5.82
2yxj,-6.4192,338.598,57.054,0.036,6,9.3
2i4w,-7.1791,365.598,64.858,-0.000,6,11.59
1s5z,-1.6310,31.646,24.042,2.393,6,3.21
1g7g,-4.2146,244.354,35.916,9.536,6,6.6
3qxt,-4.9492,280.305,42.349,8.071,6,5.22
1bju,-3.4615,168.537,30.912,10.929,2,4.8
2wed,-4.3033,186.939,44.412,-0.000,6,6.1
2h4g,-3.0516,185.378,25.590,6.357,6,6.52
1r1h,-5.6228,325.366,46.936,3.607,6,8.92
1o5r,-4.3833,199.951,44.025,-0.000,6,8.12
2r5a,-1.3306,93.659,11.712,2.286,6,2.6
3aau,-3.1292,145.915,32.109,3.964,6,5.05
1fo0,-10.4166,555.634,88.774,10.357,6,5.59
3q44,-5.3146,287.085,46.561,14.893,6,6.31
3ljg,-4.9295,236.707,47.572,-0.000,6,7.73
3bwj,-5.4426,259.500,51.797,12.393,6,6.5
2gl0,-2.6969,132.622,24.543,-0.000,2,4.82
1yqj,-5.5107,326.195,44.142,0.000,4,8.14
1n46,-7.0206,492.305,46.684,5.143,6,10.52
1jn4,-3.5797,110.463,42.997,0.393,6,4.95
3dcc,-3.0202,137.220,28.681,-0.000,2,8.96
1qaw,-3.0443,207.988,21.228,0.036,3,5.12
1mes,-6.6736,385.488,55.167,-0.000,6,7.7
1bnw,-3.3223,177.049,30.152,-0.000,4,9.08
3hkw,-4.0058,142.878,44.728,-0.000,6,8.64
1uj6,-2.1545,155.476,16.975,0.857,6,3.05
1v2o,-2.5115,93.634,29.117,10.179,6,4.73
3sww,-3.6445,217.963,30.029,13.286,6,8.4
