name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
4dcs,-15.0429,-7.0999,-6.0063,-11.5148,6.8934,2.6847,5.1
1e3v,-3.1988,1.9437,-0.5696,-6.9583,0.5956,1.7898,4.34
3l79,-6.9663,-0.4295,-3.3491,-9.5043,4.8251,1.4915,2.46
3c56,-7.9141,-2.7655,-5.2916,-9.1474,5.7109,3.5796,7.89
6rnt,-2.9823,0.4118,-2.3810,-7.1999,4.3971,1.7898,2.37
3po1,-7.6693,-1.0063,-1.5151,-10.6586,3.7210,1.7898,4.02
2hzl,-3.2626,0.5048,-2.2676,-4.2179,2.1215,0.5966,6.57
966c,-9.2391,-0.3103,-2.1095,-11.5987,2.6914,2.0881,7.64
4b6r,-9.1622,-0.8081,-4.1237,-10.9872,4.6687,2.0881,5.85
2fmb,-13.5086,-0.6426,-5.7784,-18.3598,5.0079,6.2643,8.7
3exe,-9.2197,-0.3860,-3.9538,-13.6275,6.3612,2.3864,6.96
1gaf,-8.5154,-1.8143,-2.7573,-10.0028,3.3744,2.6847,8
2wf5,-6.2975,-1.0760,-4.3005,-9.0973,5.4917,2.6847,6
1met,-12.6256,-0.5889,-3.3913,-16.5655,3.7439,4.1762,9.4
3mtw,-6.0245,-0.2806,-3.9910,-9.3807,5.5398,2.0881,7.04
3qbc,-5.3187,-0.5319,-2.8848,-5.7490,3.5486,0.2983,4.97
1v2t,-5.6750,-0.3696,-3.2452,-8.8608,3.5192,3.2813,4.71
1izh,-13.6884,-0.5368,-5.0134,-20.1838,5.7813,6.2643,7.7
1fd0,-14.3922,-1.2307,-0.7500,-14.9856,1.3809,1.1932,8.4
3ivc,-9.7106,-0.9545,-2.1711,-12.9792,4.3061,2.0881,4.12
2aj8,-9.6154,-2.6629,-1.1790,-10.2609,3.5925,0.8949,6.2
3qt6,-11.5939,-4.1255,-5.4544,-9.5395,5.1391,2.3864,5.37
4ad3,-7.5300,-2.8551,-4.0927,-9.0472,5.1838,3.2813,4.62
1sw2,-5.3577,-1.7913,-1.1112,-5.8206,2.7688,0.5966,7.22
2ydt,-7.9992,-2.4125,-3.7902,-8.8867,4.4056,2.6847,5.52
1nwl,1.6983,-1.3658,0.6087,-4.4913,3.6654,3.2813,2.39
2weh,-5.4162,-0.1107,-1.3061,-5.9061,1.3102,0.5966,5.95
2xbw,-14.0888,-0.2099,-1.6293,-18.1255,3.7877,2.0881,8
3d1x,-13.7618,-1.0466,-3.4247,-18.1584,4.6917,4.1762,8.66
3cz1,-5.1127,-0.0326,-0.4231,-6.3575,0.2091,1.4915,7.26
1dhi,-7.2512,-2.4281,-2.6003,-10.8001,5.2960,3.2813,7.26
3miy,-7.0740,-0.3595,-1.2367,-9.8956,2.3297,2.0881,7.68
3sm2,-8.8719,-0.3026,-1.6350,-14.6252,3.5147,4.1762,9.7
1sld,-7.5070,-0.2625,-1.8388,-12.2617,4.1713,2.6847,6.57
3rm9,-7.0292,-2.0715,-1.0870,-6.5252,2.3563,0.2983,4.77
3shc,-9.2330,-0.2999,-1.5955,-12.5266,3.1008,2.0881,5.72
3tao,-2.1611,-0.4379,-2.7511,-4.6296,3.5694,2.0881,5.14
3fvl,-4.5555,-0.6113,-1.6539,-7.4157,3.0374,2.0881,6.07
3bvb,-10.4657,-0.1514,-2.7800,-15.7563,4.0458,4.1762,5.49
3ng4,-4.4179,-1.5512,-2.6607,-5.2884,3.5910,1.4915,5.43
3d6p,-3.2233,-0.0877,-1.7438,-5.8530,2.9697,1.4915,3.75
2xc4,-11.6643,0.1036,-1.0262,-17.3440,4.5141,2.0881,8.05
2qwf,-8.2953,-2.8482,-3.5338,-9.2926,5.5895,1.7898,5.67
3ryv,-4.8204,-0.1111,-1.0932,-6.4326,1.6232,1.1932,7.07
3sr4,-11.3744,-2.5455,-4.0608,-15.4105,7.6594,2.9830,6.54
2avo,-11.9225,-1.1387,-2.2477,-17.5318,4.8196,4.1762,8.85
3n35,-4.4495,-0.6438,-2.4923,-5.9752,2.8720,1.7898,3.37
2qd8,-10.1063,-0.4144,-1.9842,-15.9466,4.3610,3.8779,9.07
1nh0,-11.8121,-0.5085,-4.3583,-20.1211,6.3149,6.8609,9.74
1gi4,-6.3366,-0.2689,-2.6458,-8.8264,3.9130,1.4915,7.19
2f7o,-8.2713,-3.2415,-3.3767,-6.9028,3.7582,1.4915,7.44
3m89,-6.5491,-0.7304,-4.7432,-11.9051,7.5483,3.2813,6.16
3s78,-4.2442,-0.1128,-0.9636,-4.9210,1.1566,0.5966,6.47
2zx7,-10.9787,-3.4149,-3.8418,-10.5649,5.0532,1.7898,10.49
1o3l,-8.4088,-0.5652,-3.4873,-10.2264,4.0804,1.7898,6.54
3jzh,-0.6685,-0.3115,-1.0636,-10.5341,3.7832,7.4575,3.4
1hvk,-11.9957,-0.2656,-3.3054,-20.3860,5.6970,6.2643,10.96
1iiq,-14.9957,-2.9237,-4.9760,-19.5910,5.9323,6.5626,7.48
2wlz,-7.8214,-0.4054,-3.3519,-11.3523,4.3052,2.9830,4.6
1x8t,-15.1643,-5.6921,-8.6576,-12.1762,8.0803,3.2813,7.8
8a3h,-8.7423,-1.5298,-5.2618,-10.7468,5.5148,3.2813,4.06
3l4y,-1.1585,0.1982,-1.7150,-10.3432,5.3321,5.3694,7
1qbq,-5.0658,-0.8063,-0.9175,-8.4486,1.8253,3.2813,8.3
2eg7,-4.7013,0.6287,-2.9717,-6.7063,3.7514,0.5966,5.89
1dmp,-12.4192,-0.6265,-3.1763,-16.6760,4.4800,3.5796,9.55
2qzr,-9.6340,-2.5858,-3.3493,-10.7144,5.5239,1.4915,7.26
1o5c,-1.4505,-0.2560,2.8215,-10.0819,4.5744,1.4915,5.22
2pwc,-14.0881,-3.3505,-2.7938,-16.0299,4.5066,3.5796,6.57
3gy2,-6.2334,-0.3406,-2.3603,-10.7381,4.8192,2.3864,5.74
4gqr,-4.2214,-0.6292,-1.3670,-7.3538,3.0405,2.0881,3.96
3s77,-3.9376,-0.0906,-1.0718,-5.1046,1.7328,0.5966,7.21
3ehx,-6.4117,1.5313,-0.6465,-11.6690,2.2845,2.0881,7.6
3str,-12.8552,-1.4655,-4.2488,-15.7409,5.6169,2.9830,8.4
1nje,-9.4070,-3.2027,-4.6099,-8.7919,5.4078,1.7898,3.8
3uxl,-3.1159,0.4165,-1.0033,-5.5153,1.7930,1.1932,5.57
2x7u,-6.1449,-0.1499,-1.1187,-7.6954,1.3276,1.4915,5.27
2ihq,-10.0048,-0.1911,-0.7939,-11.4812,1.8648,0.5966,8.49
2uxz,-13.2473,-0.5349,-3.0719,-19.3348,4.6233,5.0711,8.48
2xp7,-10.5310,-4.5286,-3.1601,-7.2458,3.5086,0.8949,5.77
2cf9,-10.4510,-0.3743,-2.1934,-13.5351,3.5638,2.0881,7.82
3qxv,-7.8670,-0.8107,-2.0652,-14.8390,6.5666,3.2813,8.4
2r59,-14.3580,-2.6962,-4.0591,-17.7192,5.9403,4.1762,8.19
2cej,-13.7805,-0.3703,-3.2827,-19.4225,4.8204,4.4745,8.62
3i6o,-14.1497,-0.4210,-3.0522,-18.2482,4.5887,2.9830,10.35
3v7x,-4.8376,-0.1102,-1.0294,-7.8431,1.7587,2.3864,8.57
1g7v,2.1835,-0.2205,-0.8201,-8.2859,5.8422,5.6677,6.4
1jev,-16.7250,-5.4207,-6.0049,-18.6689,8.0000,5.3694,6.89
1b8o,-7.7465,-0.6812,-3.4944,-10.0547,4.9923,1.4915,10.64
3ujd,-7.2080,-1.8685,-3.5030,-6.5644,2.9382,1.7898,4.69
2wyg,-9.7806,-0.3027,-0.7202,-13.5188,2.6730,2.0881,8.7
1g53,-5.7027,-0.1319,-1.3680,-7.0762,1.6803,1.1932,9.04
3b50,-7.3966,-2.4319,-4.5535,-9.0937,5.6995,2.9830,7.55
1njc,-9.9506,-3.0440,-5.2698,-9.0511,5.6245,1.7898,5.55
1nm6,-12.0275,-0.4145,-1.4858,-14.6013,3.8775,0.5966,10.05
1xkk,-8.8214,-0.2700,-0.0666,-15.8498,4.0837,3.2813,8.52
1jaq,-4.6710,-0.3486,-1.7655,-8.7272,3.4856,2.6847,4.48
1px4,-5.3686,-0.5199,-2.9433,-7.0752,3.0817,2.0881,3.23
3s45,-6.6799,-0.4687,0.5785,-14.1472,3.1813,4.1762,8.49
2jiw,-10.0832,-2.8172,-4.1088,-9.1689,4.2220,1.7898,4.59
3v3l,-11.7969,-6.2202,-6.1932,-10.5041,7.5411,3.5796,6.43
2h3e,-15.0774,-6.8040,-6.9098,-9.8485,6.6952,1.7898,5.7
1w5y,-14.3476,-0.7176,-4.2902,-21.0396,6.6288,5.0711,8.48
3ppq,-2.7266,-0.6862,-0.0544,-4.4775,1.5966,0.8949,4.55
1tni,-5.4837,-1.4852,-1.1153,-6.4196,2.0449,1.4915,4
1c1v,-5.5256,-0.3231,-1.9358,-10.0155,4.6607,2.0881,7.64
1g45,-5.0471,-0.1400,-1.3926,-6.5545,1.5486,1.4915,8.64
1u1w,-6.0828,-0.1802,-2.7985,-7.7619,3.7628,0.8949,5.85
4a95,-7.7578,-0.0402,-0.6149,-10.6732,1.4824,2.0881,5.76
3hp9,-4.8565,-0.5763,-0.4156,-7.5636,2.2074,1.4915,4.59
3kqr,-1.3537,0.0172,-1.7724,-3.4547,2.0663,1.7898,4.43
1b2h,-13.1839,-6.4266,-5.3361,-14.9984,7.6112,5.9660,4.54
1eb2,-10.7098,-0.4005,-2.8794,-13.8391,4.0228,2.3864,6.01
3djp,-3.7172,-0.8867,-1.9096,-7.0106,3.7034,2.3864,4.2
1okl,-6.1081,-0.1250,-1.0848,-7.2448,1.4515,0.8949,6.03
2jfh,-3.8437,-0.4862,-2.1858,-8.9505,3.3044,4.4745,3.06
1pzp,-4.7926,-0.0231,-0.0045,-7.2307,0.9741,1.4915,3.31
3drg,-13.6565,-1.4468,-4.9860,-24.0287,9.3475,7.4575,7
2avm,-13.0518,-2.0660,-6.4745,-19.8148,6.3545,8.9490,5.7
1sdv,-12.3086,-1.1692,-1.9286,-18.2507,4.8637,4.1762,8.74
1ws1,-8.4412,-0.4697,-2.9258,-11.5741,2.9488,3.5796,9.55
2xdk,-3.8077,-0.8352,-0.6313,-5.6874,2.7496,0.5966,3.6
2v2q,-5.2865,-0.1520,-1.9080,-10.1168,4.2056,2.6847,4.15
1eoc,-4.1838,-0.7132,-0.6306,-6.3216,2.5867,0.8949,6.05
2gkl,-4.1357,-1.0801,-1.4737,-4.7712,2.5928,0.5966,5.35
4f9u,-4.6501,-0.1408,-0.8222,-8.5513,2.4778,2.3864,6.03
3old,-12.1199,-4.6938,-6.8370,-21.5324,10.8010,10.1422,5.9
1r4w,-7.2228,-2.5380,-3.4150,-8.9874,4.4364,3.2813,4.05
3ff3,-6.4175,-3.2411,-3.4024,-5.8551,3.9930,2.0881,3.57
3u5l,-6.5813,-0.0238,-0.0372,-8.2405,1.4218,0.2983,6.19
1pz5,-3.3413,-0.4972,-2.0025,-16.0577,6.2671,8.9490,5.4
3gc4,-15.1155,-4.6889,-4.5606,-13.9054,5.9514,2.0881,7.6
2p09,-8.2258,-4.4557,-2.2880,-10.5484,6.0833,2.9830,6.35
3hkq,-2.3460,-0.1419,-1.2044,-5.9944,2.9066,2.0881,5.34
2r2w,-9.7831,-1.5091,-3.0124,-10.6004,4.1456,1.1932,4.47
1h6h,-3.0696,-2.1648,-3.7707,-8.6496,4.6547,6.8609,5.3
3bgb,-8.9718,-2.1396,-1.4322,-13.7590,3.5862,4.7728,6.05
2xyt,-9.1140,-1.8465,-0.0386,-12.1475,3.7254,1.1932,6.29
2i0a,-9.4406,-0.2799,-1.7379,-15.7027,3.8054,4.4745,11.4
2y7i,-12.0665,-4.9698,-5.3975,-9.1083,5.6193,1.7898,5.54
1ajq,-6.3640,-1.1051,-1.6812,-5.5861,1.4117,0.5966,4.31
3d1z,-9.3138,-0.4077,-1.3144,-15.5544,3.7865,4.1762,8.8
2cle,-5.9026,-0.2049,-2.3742,-9.0119,3.0037,2.6847,3.55
3brn,-6.3962,-1.5606,-0.9149,-7.2782,2.1644,1.1932,8.7
3fzn,-11.6924,2.0417,-6.4952,-19.7789,8.3638,4.1762,4.01
3sbi,-4.8679,-0.1285,-0.9611,-7.3051,1.7370,1.7898,7.92
2wuf,-7.5955,-0.6442,-0.9682,-9.8798,1.8086,2.0881,4.29
1fcx,-14.3165,-1.1037,-1.0095,-14.6179,1.2214,1.1932,7.19
3d8w,-5.4753,-0.1342,-1.6961,-6.9533,2.1152,1.1932,8.15
1tmn,-6.2304,1.0769,-3.7712,-11.5110,4.0970,3.8779,7.3
3iww,-9.6922,-1.2131,-2.4564,-16.3605,6.7582,3.5796,7.96
1p1o,-9.5482,-2.7481,-4.5923,-8.2470,4.8460,1.1932,5.76
4f5y,-7.8054,-1.0281,-3.0141,-14.9956,8.8460,2.3864,5.43
1zp8,-8.3276,0.1178,-1.4769,-16.6636,4.6240,5.0711,8.77
3rf4,-9.3170,-2.2872,-1.7076,-9.5585,2.4465,1.7898,6.25
1fiv,-15.6129,-0.8264,-5.7267,-22.6165,6.3976,7.1592,6.59
3sjf,-11.4601,-1.2592,-4.2154,-16.9399,7.0765,3.8779,7.64
1q5k,-5.3839,-0.5370,-0.8770,-8.3408,2.8794,1.4915,7.42
3njq,-7.3697,-0.0957,-0.3421,-9.2589,0.2390,2.0881,4.89
3jzj,-11.4585,-2.6570,-6.0611,-19.0386,9.7357,6.5626,3.61
3gbe,-6.1053,-3.3303,-2.0917,-6.5231,4.3483,1.4915,5
3bbb,-2.4491,-0.5292,-1.5787,-8.7713,4.5522,3.8779,7
1gwv,-3.1710,-0.5596,-2.3606,-7.6569,3.8265,3.5796,2.57
2jkh,-8.7462,-0.1025,-0.2082,-13.2281,3.3011,1.4915,8.05
1amw,-2.1833,0.0968,-1.5438,-8.9136,5.4927,2.6847,4.54
3ozp,-10.8233,-1.7037,-4.2343,-11.8927,4.6208,2.3864,6.62
2cbu,-10.6010,-3.0207,-4.4494,-8.1978,3.8737,1.1932,5.68
1k22,-10.4923,-0.5123,-3.8599,-13.9602,4.5589,3.2813,8.4
1n51,-11.8645,-3.7930,-2.5210,-14.0408,5.5072,2.9830,4.85
1pbq,-8.9512,-1.5848,-1.9569,-8.1443,2.4364,0.2983,6.27
1mrx,-11.7040,-0.3441,-2.0304,-16.3021,3.9896,2.9830,7.26
2z4o,-10.4042,-0.3796,-1.5960,-16.5848,4.2783,3.8779,9.57
3hvk,-11.9490,-0.3260,-3.8000,-19.3399,7.9373,3.5796,8.52
2ya7,-11.3328,-4.3260,-5.7554,-10.1398,6.2037,2.6847,3.14
3d0b,-8.6529,-0.0777,-0.5741,-12.0446,2.2536,1.7898,6.54
3g34,-2.9242,-0.1388,-0.6842,-5.1067,2.4089,0.5966,2.96
1nhu,-6.1512,-1.0738,-1.0230,-8.0254,1.5846,2.3864,5.66
3eax,-0.9869,0.2984,-0.0098,-7.8112,2.3595,4.1762,4.92
3pwk,-5.4078,-0.9427,-2.8913,-4.4574,2.2870,0.5966,3.35
1zhy,-9.7838,-0.0321,-0.1872,-10.5062,-0.8481,1.7898,6.52
3pe1,-7.0367,-0.7375,-1.0651,-8.8215,2.6925,0.8949,9.65
3aas,-3.7629,-0.7716,-1.7788,-7.1200,4.1178,1.7898,4.51
3ujc,-6.8449,-1.8619,-3.0325,-6.7078,2.9676,1.7898,4.59
1fkh,-7.8383,-0.1497,-0.9707,-10.4287,0.7279,2.9830,8.15
3f48,-5.4765,-1.1881,-2.8936,-5.0105,3.0191,0.5966,6.29
3ifl,-8.6273,-2.3226,-4.7397,-16.3906,6.7715,8.0541,8.08
1df8,-8.8414,-0.9298,-2.5648,-9.6595,2.8212,1.4915,9.7
3ddf,-7.6586,-2.3957,-3.2303,-8.8883,4.4694,2.3864,4.66
2cli,-8.4066,-0.5630,-3.2534,-11.0470,3.4738,2.9830,4.3
1syh,-13.4353,-3.3620,-5.5746,-10.2912,4.5992,1.1932,6.41
4el5,-8.8930,-0.6904,-4.1716,-10.9631,5.1423,1.7898,5.37
2qnp,-16.5725,-3.2226,-2.5290,-17.0854,3.2815,2.9830,6.41
1hvs,-11.5704,-0.6922,-4.0566,-18.6014,5.5155,6.2643,10.3
2bvd,-12.5856,-5.3286,-5.6751,-9.4030,4.8381,2.9830,6
2o4r,-13.0808,-0.2738,-2.3355,-13.5642,0.7063,2.3864,9.4
1xap,-13.8975,-1.2502,-1.4856,-12.4940,0.4374,0.8949,8.7
2q54,-11.2133,-0.3621,-3.3050,-16.8873,4.5683,4.7728,9.01
3bug,-3.7606,-1.2309,-0.9960,-4.2885,1.2633,1.4915,3.18
1v2l,-5.0161,-0.2457,-1.6316,-6.0669,2.3315,0.5966,4.29
2q88,-7.7305,-1.0974,-2.5470,-7.3143,2.9299,0.2983,5.8
1e6q,-7.4453,-0.9541,-4.2482,-7.7854,4.0510,1.4915,3.15
3v5p,-9.0386,-1.1940,-1.2799,-11.1282,3.3702,1.1932,8.96
3pgl,0.4199,-0.0429,-0.0311,-3.9096,2.0171,2.3864,5.3
2r58,-3.0505,-1.3801,-0.7552,-4.3812,1.3779,2.0881,2
3alt,-0.2046,0.4070,-1.8294,-4.9792,2.6174,3.5796,2.92
1onz,-8.0343,-3.0374,-1.9368,-8.6652,4.1136,1.4915,5.1
1o2r,-9.1126,-0.3909,-3.0924,-11.9656,4.8448,1.4915,5.21
3tif,-8.6921,-3.4226,-2.1974,-13.2672,7.5105,2.6847,5.38
2hxm,-8.1545,-1.3156,-3.5253,-10.2573,4.2591,2.6847,5.22
3ml2,-5.6314,-0.1441,-0.9124,-8.2226,1.8579,1.7898,8.05
1i9o,-5.3104,-0.1446,-1.3254,-6.8402,1.8066,1.1932,8.42
3gus,-2.7587,-0.2614,-0.4657,-5.8804,1.1642,2.6847,6.05
3be9,-10.1308,-0.0520,-1.7190,-12.1584,3.2020,0.5966,7.62
4avj,-4.6026,-1.5565,-3.6768,-7.0833,4.1343,3.5796,7.44
1bxo,-11.2222,0.5285,-3.7650,-16.2012,4.9343,3.2813,10
3kr4,-6.6406,-1.6206,-2.9248,-9.4237,4.3455,2.9830,7.6
1d4p,-9.1673,-0.2675,-1.6796,-12.0845,3.3728,1.4915,6.3
2p4j,-15.1300,-0.8077,-2.8948,-22.0998,5.3028,5.3694,8.96
3ebh,-11.5663,-3.7553,-3.7371,-11.6174,4.5606,2.9830,6.32
3qw5,-8.9794,-4.6189,-4.1919,-11.9131,6.3751,5.3694,6.45
4g8y,-2.6362,-0.3086,-1.2531,-7.7983,4.3374,2.3864,4.59
2gvv,-5.6795,-0.2179,-1.9560,-6.4813,1.4843,1.4915,3.9
3h78,-4.1349,-0.0747,-1.2442,-5.4731,2.0605,0.5966,4.24
4dsy,2.5799,1.2525,-0.0435,-2.1186,2.8929,0.5966,4.43
1grp,-4.7696,-1.7834,-3.6215,-4.9519,3.7974,1.7898,3.72
1gi1,0.7172,-0.3813,4.5602,-8.4522,4.0956,0.8949,5.47
3qqa,-5.6309,-0.2164,-0.8095,-9.0289,1.1425,3.2813,5.82
2i4z,-9.2858,-0.4821,-1.0648,-13.9245,2.0094,4.1762,5.7
1fv0,-7.2490,-0.4388,-0.1793,-10.6302,3.1044,0.8949,5.93
1nu3,-2.8920,0.0946,-0.4010,-4.3919,0.3148,1.4915,4
4b9k,-7.9911,-0.1328,-2.2345,-10.3797,2.6677,2.0881,6.17
4b76,-5.3888,-0.5352,-0.2863,-8.5065,2.7460,1.1932,4.54
1b3f,-13.2744,-5.2078,-5.4995,-15.9388,8.0023,5.3694,6.89
2g71,-9.4317,-2.1537,-0.7935,-11.8178,3.5434,1.7898,7.46
1sb1,-10.1084,-0.2029,-2.1178,-14.1334,3.3627,2.9830,6.89
3s75,-3.8915,-0.1119,-1.0131,-4.8339,1.4709,0.5966,6.82
3afk,-2.4055,-0.9174,-3.9716,-6.7853,3.8994,5.3694,3.6
4agc,-12.3366,-0.1651,-1.7775,-14.3561,2.4706,1.4915,10.7
2uwo,-10.3544,-0.1890,-0.9139,-13.8001,2.7589,1.7898,8.7
1bnq,-5.4777,-0.4384,-1.1085,-8.1710,2.1522,2.0881,9.49
1ro7,-13.0915,-2.1625,-7.4712,-18.8057,10.2768,5.0711,3.18
2vsl,-7.2994,-2.6021,-1.6985,-10.8234,3.3501,4.4745,8.4
2r3w,-13.9363,-3.1858,-2.7373,-16.1924,4.5995,3.5796,6.89
3ucj,-4.6006,-0.0891,-1.3108,-6.8464,2.7508,0.8949,6
1wn6,-13.7269,-3.7415,-6.1421,-13.9708,6.8462,3.2813,4.68
1hi3,-4.5794,-3.1201,-2.2544,-5.8281,4.2369,2.3864,4.19
1str,-2.8273,-0.1475,-2.0638,-12.2408,5.0623,6.5626,4.77
1sbg,-9.6337,-0.2916,-2.5564,-14.8615,3.6012,4.4745,7.74
1w3j,-6.5627,-0.8535,-3.3604,-6.5296,2.9876,1.1932,6.32
1gja,-7.3198,-0.2535,-2.7623,-9.9292,4.1336,1.4915,5.42
2whp,-5.6244,-0.1662,-0.5722,-8.9726,2.5951,1.4915,4
2x7t,-6.2298,-0.1467,-1.1205,-8.1205,1.0699,2.0881,6.63
3nim,-10.4275,-5.8240,-4.8790,-11.0984,6.6011,4.7728,4.75
3d6o,-2.9494,-0.0219,-1.6816,-5.7166,2.9792,1.4915,4.11
1i9q,-5.0078,-0.1528,-1.5397,-6.6341,1.8272,1.4915,8.41
1o0f,-6.2287,-2.9228,-2.8918,-7.8619,5.0615,2.3864,5.3
2f80,-9.7438,-0.3979,-2.0104,-15.4536,3.9418,4.1762,8.18
3ekr,-6.3160,-0.3764,-1.2433,-8.4900,2.6005,1.1932,7.52
3ryx,-4.3230,-0.1253,-1.0611,-7.0061,2.0797,1.7898,8.14
3ikd,-5.5713,-0.9713,-1.2609,-9.0313,3.0075,2.6847,6.75
2oym,-10.0235,-3.7667,-2.8850,-10.0747,4.3165,2.3864,5
2e5y,-4.3095,-7.8293,-4.5173,-2.7109,7.4667,3.2813,5.85
1mfd,-3.3402,-0.1471,-2.0563,-9.2932,3.6819,4.4745,5.31
3t0x,-12.6489,-0.7645,-0.7081,-14.6207,1.0580,2.3864,8
3ttm,-7.1808,-4.2750,-1.8647,-5.2887,2.7561,1.4915,8.52
1xgi,-7.2899,-1.5725,-1.8983,-8.2476,2.9370,1.4915,4.85
2qi3,-7.1742,-0.2585,-0.7813,-13.5913,2.9823,4.4745,10.2
3o75,-5.7176,-1.9131,-3.8877,-8.5989,5.6993,2.9830,6.68
3p3g,-9.3659,-0.1056,-2.2753,-12.6023,2.9325,2.6847,9.74
3g3r,-6.2506,-3.4788,-3.9810,-6.3538,5.1766,2.3864,6.48
1uwf,-6.2278,-1.6851,-3.5949,-7.2337,3.6012,2.6847,6.82
1ua4,-2.6118,0.1969,-1.5377,-9.8660,6.5069,2.0881,4.22
1xbo,-10.4500,-1.8265,-3.1270,-13.9559,5.1780,3.2813,6.04
2vpo,-6.2671,-0.1062,-2.5616,-7.5422,3.3464,0.5966,5.42
1igb,-7.9398,-1.9663,-2.2606,-7.9157,2.4131,1.7898,6.4
2bak,-11.1159,-0.2777,-1.6061,-16.3877,4.1725,2.9830,7.43
3da9,-8.1024,-0.2830,-1.6651,-10.4739,1.9332,2.3864,5.51
3t85,-4.4764,-0.2735,-2.2893,-8.3760,3.4795,2.9830,7.95
1xq0,-5.3942,-0.1862,-1.1002,-8.3239,2.1280,2.0881,6.34
3adv,-3.2457,-0.2842,-0.7337,-5.4055,1.9844,1.1932,3.03
4ewn,-4.1521,-1.2423,-2.7734,-7.7196,4.0036,3.5796,6.7
1m7y,-14.7682,-4.6742,-7.5657,-14.0918,7.6856,3.8779,10.96
3cd0,-10.8639,-3.6490,-3.7574,-13.0139,5.3801,4.1762,7.57
1thz,-2.8712,-2.5987,0.1191,-6.2433,3.7636,2.0881,5.15
1gnm,-9.2824,-1.0590,-5.0121,-14.2286,5.0514,5.9660,6.25
2tpi,-9.0706,-2.9313,-2.4162,-9.0453,3.2341,2.0881,4.31
1d3d,-10.0670,-0.5024,-0.5694,-14.9795,3.0013,2.9830,9.09
3ery,-15.2610,-2.6711,-5.6632,-22.7764,7.1991,8.6507,5.66
2h4k,-8.7092,-2.9154,-2.3502,-8.3904,3.4554,1.4915,5.49
2c80,-10.8441,-4.8536,-4.9882,-11.0210,4.6492,5.3694,5.33
3hvj,-10.1856,-0.1979,-3.6300,-18.0003,7.7647,3.8779,8.7
2f1g,-6.4509,-0.0102,-0.8576,-11.7373,3.1712,2.9830,7.54
1ivp,-9.3018,-0.0065,-3.0894,-17.9870,5.2185,6.5626,7.52
2cbz,-7.9955,-2.5828,-4.1742,-9.4995,5.2779,2.9830,3.93
2pvu,-10.5476,-4.6227,-4.8016,-7.5647,4.3534,2.0881,6.31
1r9l,-5.0426,-0.8281,-1.3227,-5.7675,2.2791,0.5966,5.4
3n9s,-8.5870,-2.4113,-5.7587,-9.9794,5.6845,3.8779,5.26
3c84,-7.7928,-0.0258,-0.2827,-10.2430,1.8637,0.8949,7.85
4dfg,-10.5759,-0.4962,-2.0750,-16.8107,4.0332,4.7728,11.74
3suw,-9.0650,-2.6648,-2.6496,-8.5925,3.6487,1.1932,4.7
1rr6,-6.6945,-0.3714,-2.4967,-9.9318,4.6138,1.4915,10.25
1gj6,-10.6051,-0.4101,-3.3206,-12.7325,4.3666,1.4915,7
1lvu,-6.3809,-1.6173,-2.8769,-10.1271,6.1522,2.0881,5.32
2ewa,-8.9917,0.2067,-0.0443,-11.8887,2.1380,0.5966,7.94
1kyv,-9.8654,-0.6454,-3.7799,-13.3332,5.2084,2.6847,5.92
1qxk,-9.7190,-2.0324,-4.1944,-14.2250,5.6617,5.0711,5.05
1olu,-8.2195,-0.2414,-3.9219,-12.2499,5.5091,2.6847,4.41
3s76,-3.7787,-0.1707,-1.5355,-4.7898,2.1208,0.5966,5.05
3buh,-5.5937,-1.6247,-1.2450,-5.4413,1.2258,1.4915,3.66
2h6b,-7.6285,-2.2678,-1.8074,-6.3295,1.8813,0.8949,5.39
2yay,-8.3773,0.6464,-5.6598,-14.0828,7.7359,2.9830,6.1
2wly,-7.4530,-0.4966,-3.2326,-11.0797,4.0747,3.2813,6.6
2csn,-4.6607,-0.7100,-0.1000,-6.9960,1.6539,1.4915,4.41
2j4g,-8.6215,-0.8658,-2.8993,-9.9376,3.2914,1.7898,6.6
2i3i,-10.8528,-2.1305,-1.9787,-11.8224,3.2889,1.7898,7.3
1stc,-12.0447,-1.2120,-2.1410,-13.9964,3.2166,2.0881,8.1
6upj,-7.6339,-0.2151,-1.9787,-7.9104,1.2771,1.1932,6.32
1wht,0.0243,1.2725,1.6069,-7.6248,3.2782,1.4915,3.7
1o1s,-8.5109,-2.1851,-2.7509,-12.7169,4.0709,5.0711,7.31
4b1j,-10.1886,-1.7174,-3.9955,-18.0551,9.4033,4.1762,7.3
3g2y,-1.8804,0.6111,-0.9921,-4.7577,2.3634,0.8949,2
3kgu,-4.5427,-0.0903,-0.5593,-6.7900,2.0019,0.8949,5.92
5upj,-8.0691,-0.2972,-1.3546,-8.7753,1.1648,1.1932,7.12
1pvn,-5.1139,-2.0549,-5.0932,-7.9413,7.5892,2.3864,9.82
3sue,-14.0031,-0.4589,-2.7803,-18.3787,5.2284,2.3864,9.08
2g9q,-4.4696,-0.6642,-2.9669,-5.1156,3.0838,1.1932,6.4
1rd4,-8.2856,0.1376,-0.0029,-11.7751,1.2668,2.0881,7.74
3ama,-6.2881,0.1664,-1.4571,-11.0058,4.2186,1.7898,6.53
3ujb,-8.7538,-1.8515,-3.8305,-13.6880,7.3348,3.2813,5.1
