name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
3ml2,-110.579,0.00569727,-7.06359,-10,8.05
4zeb,-236.232,0.0183493,-16.4416,-18,6.52
4mc9,-194.35,0.0567199,-18.2917,-3,9.44
1i9o,-92.9434,0.0667819,-6.56112,-7,8.42
2x8z,-108.964,0.00784629,-7.30425,-9,7.96
3gus,-62.7437,0.0201686,-5.49454,-2,6.05
3be9,-132.826,0.00738446,-13.29,-0,7.62
4avj,-134.248,0.483192,-7.90798,-15,7.44
3znr,-139.103,0.0616305,-15.172,3,7.44
1bxo,-260.199,0.0275184,-21.2474,-12,10
4mhy,-72.8879,0.0205341,-6.50932,-2,6.47
3kr4,-145.68,0.0105941,-10.1786,-11,7.6
1d4p,-138.583,0.00117026,-13.0595,-2,6.3
2p4j,-268.059,0.0894755,-23.2954,-9,8.96
3ebh,-187.752,0.0399975,-11.6152,-18,6.32
4ufi,-98.7975,0.0206435,-5.1004,-12,6.2
3qw5,-180.767,0.00489338,-15.2816,-7,6.45
4g8y,-104.139,0.0213435,-8.03528,-6,4.59
4mhz,-58.5248,0.0356923,-5.88818,-0,6.87
4ynb,-182.84,0.0377949,-14.3218,-10,10.37
2gvv,-106.799,0.00714019,-7.08706,-9,3.9
3h78,-77.6515,0.000565429,-6.16571,-4,4.24
4w9o,-127.164,0.00469617,-12.3211,-1,7.77
3vje,-283.371,0.0912022,-22.0283,-16,8.01
4ca8,-265.449,0.0697758,-22.2147,-11,6.68
4dsy,-100.821,0.0551828,-4.5373,-14,4.43
5dgu,-209.01,0.0564989,-18.9575,-5,11.35
4aje,-93.2163,0.144579,-7.46621,-5,3.68
1grp,-128.476,0.00159835,-6.44917,-16,3.72
4ovf,-76.7823,0.0198929,-5.69812,-5,4.13
1gi1,-88.8286,0.0738049,-8.15667,-2,5.47
2vl4,-101.158,0.0391069,-6.15487,-10,6.01
3qqa,-160.709,0.194905,-15.8658,-1,5.82
2i4z,-148.398,0.262609,-14.7024,-1,5.7
1fv0,-127.373,0.0533178,-11.9907,-2,5.93
1nu3,-48.0423,0.0130637,-5.21729,1,4
4b9k,-102.392,0.0194797,-8.25866,-5,6.17
4b76,-106.54,0.0100386,-9.864,-2,4.54
4bt5,-95.5464,0.0311877,-4.78583,-12,2.76
3x00,-111.385,0.0158075,-9.95426,-3,9.08
1b3f,-182.534,0.0305855,-15.884,-6,6.89
2g71,-101.419,0.0910198,-11.4329,3,7.46
4c2v,-166.829,0.0414276,-16.3243,-1,9
4y79,-122.612,0.0463914,-11.5076,-2,7.96
1sb1,-134.973,0.0541237,-12.7514,-2,6.89
3s75,-84.206,0.00376231,-4.82436,-9,6.82
3afk,-83.0375,0.00865381,-3.5124,-12,3.6
4agc,-171.663,0.0263393,-15.1926,-5,10.7
2uwo,-128.927,0.0429296,-11.7357,-3,8.7
1bnq,-128.821,0.0131799,-9.29529,-9,9.49
1ro7,-265.194,0.0274618,-19.3469,-18,3.18
4u0f,-126.47,0.00196558,-9.849,-7,5.92
2vsl,-109.826,0.0515121,-9.83414,-3,8.4
3zk6,-134.118,0.101923,-12.7137,-2,6.34
2r3w,-231.941,0.0157285,-19.6098,-9,6.89
3ucj,-115.103,0.214833,-6.92508,-12,6
4rlw,-100.147,0.0345625,-10.4492,1,4.87
1wn6,-228.142,0.0123301,-14.8265,-20,4.68
1hi3,-72.3387,0.0163915,-5.65026,-4,4.19
1str,-190.615,0.0155487,-15.477,-9,4.77
1sbg,-211.39,0.0290552,-18.368,-7,7.74
1w3j,-87.3179,0.0136698,-5.54546,-8,6.32
4i5c,-142.995,0.0134177,-12.713,-4,8.82
1gja,-99.8361,0.00266236,-9.18628,-2,5.42
4aq6,-90.5298,0.0206425,-6.67363,-6,4.8
2whp,-91.7365,0.275483,-9.44913,-0,4
2x7t,-105.906,0.0100852,-7.00066,-9,6.63
3nim,-116.442,0.0368365,-11.281,-1,4.75
3d6o,-63.198,0.00178262,-5.52158,-2,4.11
1i9q,-103.322,0.0411963,-6.7734,-9,8.41
4b5w,-83.2688,0.00708371,-3.53397,-12,3.33
4p6x,-164.036,0.0209869,-13.2246,-8,7.04
1o0f,-85.8384,0.00371576,-4.58755,-10,5.3
2f80,-201.997,0.0760334,-18.2757,-5,8.18
3ekr,-132.223,0.0107352,-10.433,-7,7.52
3ryx,-105.369,0.00442299,-7.34133,-8,8.14
3ikd,-96.2583,0.0200326,-8.44586,-3,6.75
2oym,-160.315,0.0359772,-12.0674,-10,5
2e5y,-190.382,0.0217956,-12.26,-17,5.85
1mfd,-96.2492,0.00105437,-5.62598,-10,5.31
5ahw,-136.925,0.0505426,-10.1431,-9,5.17
3t0x,-183.425,0.0348059,-17.1773,-3,8
3ttm,-52.0767,0.0102858,-3.61795,-4,8.52
1xgi,-99.3882,0.0595674,-7.99839,-5,4.85
2qi3,-205.397,0.0285739,-17.7683,-7,10.2
3o75,-173.528,0.126964,-7.87974,-24,6.68
3p3g,-196.612,0.0900504,-13.7513,-15,9.74
3zdh,-65.9565,0.00979465,-8.20545,4,7.35
3g3r,-144.391,0.00126907,-6.84037,-19,6.48
4fht,-94.5433,0.0265208,-6.68086,-7,6.17
1uwf,-102.535,0.0285474,-4.28209,-15,6.82
3tk2,-73.5165,0.0362952,-6.98794,-1,4.62
4lhm,-126.039,0.00730892,-9.81121,-7,3.39
1ua4,-147.928,0.0420179,-10.8348,-10,4.22
1xbo,-215.985,0.0150217,-16.0135,-14,6.04
4bco,-142.04,0.0709467,-13.875,-1,6.88
2vpo,-86.3602,0.00530209,-6.64132,-5,5.42
1igb,-119.747,0.0762162,-7.25095,-12,6.4
4kcx,-84.1443,0.00516706,-7.61959,-2,4.43
2bak,-216.826,0.0375813,-21.3202,-1,7.43
3da9,-110.216,0.0173334,-11.039,-0,5.51
4km0,-101.325,0.00474786,-7.73729,-6,6.04
3t85,-146.608,0.0105168,-9.07127,-14,7.95
1xq0,-139.075,0.0159915,-9.52354,-11,6.34
3adv,-72.1475,0.00191814,-6.81667,-1,3.03
3nq3,-64.121,0.0114909,-6.42359,-0,3.78
4o3c,-106.004,0.00607849,-5.40648,-13,2.59
4kiu,-158.346,0.0249348,-12.2595,-9,3.85
4ewn,-142.824,0.00490888,-10.6873,-9,6.7
1m7y,-220.867,0.0332558,-14.1199,-20,10.96
3cd0,-180.601,0.0175672,-15.2776,-7,7.57
4ieh,-196.185,0.0538572,-18.8724,-2,7.85
1thz,-137.668,0.083463,-11.8503,-5,5.15
1zge,-97.8644,0.00687801,-6.19331,-9,7.3
4bt4,-95.4598,0.0248838,-4.77086,-12,3.34
1gnm,-170.189,0.223426,-13.2423,-10,6.25
3zpu,-216.309,0.0685151,-20.4994,-3,8.38
3vw1,-114.6,0.265526,-12.5255,2,4.67
2tpi,-94.494,0.00553038,-8.25493,-3,4.31
4q19,-137.43,0.0540796,-12.5971,-3,8.05
1w3k,-124.36,0.0201162,-7.6561,-12,4.3
3b3s,-71.0174,0.0302355,-3.53197,-9,2.55
1d3d,-157.907,0.0447974,-15.8355,-0,9.09
3ery,-263.685,0.207389,-23.7759,-7,5.66
1p57,-71.3939,0.106042,-6.84543,-1,4.4
2h4k,-117.952,0.0301253,-8.22531,-9,5.49
2c80,-164.5,0.0106335,-12.0606,-11,5.33
4j45,-63.4908,0.00158722,-5.95066,-1,5.77
4tz2,-85.3118,0.0124318,-7.34361,-3,3.46
3hvj,-183.638,0.0930723,-15.6569,-7,8.7
2f1g,-130.241,0.148466,-11.5725,-4,7.54
1atr,-199.727,0.0161952,-13.9889,-15,6.96
1ivp,-230.037,0.282417,-20.4861,-7,7.52
3w9k,-78.6807,0.00901646,-8.67708,2,6.32
2cbz,-114.569,0.0140461,-4.67095,-17,3.93
4ggz,-102.358,0.011058,-9.04685,-3,10.18
2pvu,-109.049,0.00734162,-5.71228,-13,6.31
1r9l,-61.2672,0.00668543,-4.93341,-3,5.4
3n9s,-179.738,0.0528706,-8.42667,-24,5.26
3c84,-93.4268,0.00572339,-9.3484,-0,7.85
3gdt,-100.908,0.0162581,-8.50708,-4,7.19
4dfg,-201.127,0.0183145,-18.931,-3,11.74
3suw,-117.435,0.0205907,-8.5641,-8,4.7
1rr6,-138.697,0.0158286,-10.2856,-9,10.25
1gj6,-114.772,0.0486029,-10.7258,-2,7
1lvu,-155.983,0.00626489,-10.8046,-12,5.32
2ewa,-128.294,0.0360222,-12.0654,-2,7.94
4mo4,-115.005,0.042868,-9.54332,-5,4.22
4mn3,-184.559,0.0167789,-16.8727,-4,5.75
1kyv,-165.551,0.0413438,-13.7965,-7,5.92
4oc0,-229.987,0.0645623,-14.6632,-21,6.5
1qxk,-182.232,0.0173248,-14.2405,-10,5.05
4qtl,-117.683,0.1564,-8.72473,-8,6.92
1olu,-191.895,0.0367903,-12.8263,-16,4.41
4pnu,-89.9898,0.0210799,-5.82006,-8,4.89
3s76,-90.0411,0.00228734,-4.20639,-12,5.05
3buh,-55.7774,0.00213076,-5.97987,1,3.66
2h6b,-101.039,0.0307234,-6.93467,-8,5.39
2yay,-200.951,0.0614644,-14.1566,-15,6.1
2wly,-161.903,0.0184011,-13.0087,-8,6.6
2csn,-104.56,0.0542718,-8.91024,-4,4.41
2j4g,-106.856,0.0405252,-8.32613,-6,6.6
4p6c,-139.361,0.0257821,-7.56192,-16,4
4wr7,-134.859,0.0420867,-9.128,-11,11.7
2i3i,-105.496,0.016939,-10.5665,-0,7.3
1stc,-127.413,0.0460574,-15.1874,6,8.1
6upj,-127.687,0.0105247,-10.7792,-5,6.32
1wht,-108.571,0.0876001,-7.74469,-8,3.7
1o1s,-190.255,0.171093,-15.5966,-9,7.31
4b1j,-239.853,0.0585329,-17.6438,-16,7.3
3g2y,-68.9558,0.0184791,-6.11406,-2,2
3kgu,-80.0169,0.0569413,-8.45863,1,5.92
5upj,-146.947,0.0369191,-12.3316,-6,7.12
1pvn,-177.112,0.0330361,-10.9442,-17,9.82
3su2,-159.328,0.0320704,-13.5648,-6,7.35
3sue,-149.095,0.132353,-11.8419,-8,9.08
4i74,-151.753,0.135225,-10.9105,-11,6.72
2g9q,-79.5227,0.0161788,-4.76844,-8,6.4
1rd4,-162.043,0.0519822,-15.4563,-2,7.74
3wtm,-86.3753,0.0148803,-9.05241,1,7
3ama,-140.487,0.0213099,-13.2701,-2,6.53
4eb8,-152.472,0.00170591,-11.2489,-10,9.82
3ujb,-180.639,0.0157151,-13.6796,-11,5.1
1dhj,-161.634,0.00593166,-13.3693,-7,6.55
4mpn,-115.087,0.0159634,-8.72466,-7,6.62
1hnn,-81.416,0.0180861,-7.75969,-1,6.24
3g0i,-70.9364,0.0297424,-5.52338,-4,3.6
2r3t,-279.52,0.0346911,-21.5867,-16,5.85
4ly9,-202.46,0.00772795,-17.8537,-6,8.15
1b6l,-203.642,0.0169806,-18.3812,-5,8.3
3dd8,-140.461,0.0143284,-7.66043,-16,7.85
3hb4,-175.963,0.0105858,-16.4069,-3,9.05
3oil,-106.481,0.0184429,-8.26658,-6,5.68
1hxb,-248.428,0.036732,-20.4795,-11,9.92
3m1k,-67.8534,0.00628998,-3.99163,-7,5.39
3pfp,-201.589,0.018754,-9.7777,-26,6.44
3suv,-106.826,0.0277928,-7.51041,-8,4.55
3a6t,-120.501,0.0054431,-10.8556,-3,7.28
3wmc,-71.4838,0.0707005,-6.01908,-3,6.51
4k0o,-95.9264,0.0282731,-5.22091,-11,3
4dq2,-256.308,0.0130578,-18.8439,-17,7.52
1jq8,-109.08,0.84428,-12.1523,1,6
2fpz,-59.0775,0.00615204,-5.1139,-2,3.96
1os0,-222.83,0.0137712,-15.4967,-17,6.03
1v0k,-131.583,0.0116277,-7.56996,-14,5.1
3m6r,-187.621,0.0479313,-11.61,-18,7.49
4y59,-89.3114,0.225399,-9.95654,2,5.24
2rfh,-57.0736,0.0170818,-6.92444,3,6.82
4g8m,-128.881,0.0178308,-6.90595,-15,7.89
2vmd,-69.5963,0.00795667,-2.96759,-10,3.02
4tqn,-90.0759,0.00651564,-7.81411,-3,6.11
3ip8,-111.755,0.0354906,-6.41101,-12,2.28
2bo4,-78.704,0.0293875,-5.09979,-7,4.61
3sut,-140.659,0.0493146,-9.31517,-12,7.85
1f57,-37.3024,0.000738132,-2.93097,-2,5.64
2a14,-180.838,0.0204557,-14.5042,-9,5.7
1q8w,-109.032,0.0237435,-10.527,-1,5.24
1yej,-163.709,0.035186,-13.6061,-7,7.46
4q7s,-74.3057,0.0129464,-4.64352,-7,4.42
1bnn,-111.543,0.0232565,-7.17757,-10,10
1c1u,-92.0185,0.0026959,-11.2045,5,8.25
4nra,-40.64,0.0022469,-3.66625,-1,4.19
2x96,-261.709,0.0756352,-20.2465,-15,4.03
4nl1,-42.3459,0.0157945,-4.25039,-0,3.89
1k6p,-221.52,0.0241453,-20.9762,-3,7.36
2xye,-218.903,0.216963,-20.5073,-4,8.34
1fzj,-264.093,0.0247993,-21.6341,-12,8.1
1ec0,-313.383,0.0385657,-24.9769,-16,8.49
1t4v,-112.175,0.0146812,-12.0322,2,7.68
3s43,-196.119,0.0421199,-18.454,-3,8.6
4jym,-58.5792,0.0242665,-5.88219,-0,5.04
3l7d,-137.475,0.0146382,-13.3621,-1,2.18
4cd5,-175.417,0.0497699,-10.7914,-17,6.71
2qfo,-61.0121,0.0014358,-6.10265,-0,4.7
2hnx,-100.802,0.0073912,-8.48757,-4,7.08
1dy4,-124.604,0.00386818,-10.4642,-5,4.36
3s8l,-111.638,0.150119,-7.31395,-10,5.64
1rbp,-114.293,0.00265006,-11.432,-0,6.72
3u8j,-68.7499,0.0383898,-6.91338,-0,8.51
1x1z,-174.096,0.027707,-10.6373,-17,11.06
3pcn,-93.864,0.205943,-6.39234,-8,3.66
4avh,-149.58,0.0165919,-8.17458,-17,7.23
1xge,-118.259,0.00404174,-5.82992,-15,4.68
4qll,-258.82,0.0616692,-18.7437,-18,3.38
1xws,-147.693,0.0239289,-15.1932,1,8
2p2a,-177.072,0.0727786,-14.18,-9,6.12
1mai,-143.988,0.0134116,-8.01226,-16,6.68
2pyn,-197.002,0.0110461,-19.7113,-0,7.57
3p8o,-127.918,0.0408223,-9.63258,-8,8.72
1qbs,-266.483,0.0118555,-21.4601,-13,9.47
3u7m,-146.554,0.0572362,-12.3127,-6,7.45
3ebo,-91.7671,0.0323152,-9.20903,-0,4.72
5aut,-116.177,0.0258056,-10.4435,-3,5.17
4o07,-179.561,0.00548071,-17.1616,-2,7.38
2qg0,-133.793,0.00790005,-12.5872,-2,5.72
1d4j,-263.57,0.0100621,-23.5671,-7,8.36
1od8,-128.944,0.0148516,-8.1093,-12,5.1
3r7o,-174.891,0.0146968,-16.3038,-3,8.36
1bzj,-141.049,0.0335645,-9.33849,-12,4.66
3hcm,-33.3661,0.0978928,-3.8345,1,3.3
1np0,-96.2131,0.0351905,-7.65651,-5,3.57
3nhi,-134.352,0.00811862,-13.0433,-1,8.43
5e8f,-151.522,0.0384511,-11.9907,-8,8.64
3pcg,-56.2921,0.25362,-5.48283,-1,2.3
1flr,-134.197,0.0163387,-11.4361,-5,10
1hps,-214.325,0.0169982,-19.4495,-5,9.22
3d78,-55.7666,0.0105983,-6.78725,3,7.64
4ymg,-186.452,0.0647045,-14.3099,-11,4.68
2qw1,-66.5801,0.0215717,-4.27958,-6,3.9
3su1,-155.618,0.0349246,-13.1967,-6,6.68
3f8f,-149.569,0.0742052,-15.4311,1,6.63
4b5t,-86.0244,0.181997,-3.98444,-12,3.33
4b2l,-74.0038,0.0227359,-6.62312,-2,3.24
4app,-178.044,0.0369297,-16.2414,-4,7.19
5afv,-81.7258,0.0578209,-9.0304,2,5.59
3v2q,-108.431,0.00241832,-9.24553,-4,6.29
4n9c,-57.3883,0.0162213,-6.15505,1,3.9
2fgv,-231.266,0.0321153,-19.9587,-8,6.12
3acx,-127.245,0.00619859,-12.7307,-0,5.7
4gfo,-109.493,0.00573717,-8.95506,-5,6.62
2o0u,-155.767,0.00245857,-14.3792,-3,5.49
3agl,-280.682,0.045043,-20.5133,-19,7.8
4wt2,-181.452,0.00411632,-18.5493,1,10.42
4ty6,-153.445,0.0085617,-14.1531,-3,7.52
4ysl,-129.012,0.00397664,-8.90517,-10,5.8
3wtl,-90.1837,0.00698461,-9.02536,-0,7.04
3st5,-211.029,0.0323971,-19.5353,-4,11.3
5yas,-60.7968,0.0376896,-5.71737,-1,3.26
1m2x,-92.2694,0.0231246,-5.65007,-9,4.15
3eko,-98.1923,0.0126965,-7.43192,-6,6.7
4x3k,-210.586,0.00861382,-21.0672,-0,4.56
3dk1,-204.751,0.0250704,-18.9002,-4,9.74
4rd3,-211.197,0.0128391,-13.1325,-20,6.47
2jjb,-212.122,0.0267891,-12.839,-21,7.92
2uwp,-110.284,0.0207752,-10.6492,-1,6.81
3qfz,-95.8125,0.026931,-5.60818,-10,3.24
3l0v,-144.622,0.0307865,-10.093,-11,7.64
4up5,-65.9672,0.044123,-4.64084,-5,2.6
1q65,-145.475,0.0164874,-10.564,-10,5.46
2bvs,-101.453,0.113852,-9.45914,-2,4.1
1njd,-158.188,0.0364845,-10.2553,-14,5.57
1c83,-140.104,0.0327405,-9.24319,-12,4.85
4rrf,-145.823,0.0515822,-11.0338,-9,3.62
2uyn,-55.0575,0.011665,-4.31742,-3,2.7
4del,-135.163,0.0363186,-5.55261,-20,7.68
2jgs,-98.0247,0.0317403,-8.23421,-4,6.62
4k0y,-133.446,0.0145794,-12.9591,-1,7.82
4c9x,-168.525,0.150949,-14.2035,-7,7.32
2qta,-175.682,0.0211498,-13.9893,-9,5.76
2g94,-247.895,0.0646421,-20.8542,-10,9.52
3hl8,-53.2966,0.0211555,-4.55081,-2,4.49
3i9g,-85.2078,0.0210825,-9.74186,3,8.96
3ip9,-62.1162,0.0652397,-4.27686,-5,5.62
4q7v,-78.151,0.00342695,-4.61852,-8,3.59
3nuo,-202.261,0.0286253,-18.6547,-4,9.8
2avs,-245.483,0.0112762,-21.3596,-8,7.57
1bma,-139.024,0.0596671,-14.3621,1,4.59
4ddy,-137.932,0.00290196,-12.5962,-3,5.62
1qb6,-105.922,0.0227066,-10.2149,-1,6.06
3ffp,-112.833,0.02014,-7.70347,-9,7.14
4acc,-126.291,0.00714038,-12.6363,-0,7.7
4ha5,-111.54,0.00397732,-9.558,-4,7.24
2x91,-189.295,0.0222834,-13.3518,-14,6.74
1hvj,-265.941,0.0194938,-24.2136,-6,11.4
3g2l,-167.23,0.0196859,-12.7427,-10,3.87
2aog,-266.248,0.00331439,-22.6281,-10,6.28
4el0,-163.234,0.0309423,-12.3543,-10,4.49
2yix,-162.188,0.00921313,-14.628,-4,8.48
1no6,-133.994,0.0637055,-8.66307,-12,4.41
4zl4,-253.395,0.0242937,-19.3638,-15,7.86
3ebl,-121.008,0.0170737,-11.3179,-2,6.3
1m0b,-225.099,0.295171,-20.005,-7,8.82
3zyu,-92.196,0.00192234,-10.4215,3,7
3ohi,-198.073,0.164624,-9.17188,-27,4.85
1g46,-99.9856,0.023358,-6.42192,-9,8.8
1srg,-99.6117,0.493659,-10.4548,-0,5.3
1nw4,-142.917,0.0159228,-10.3077,-10,9.07
4ngp,-282.48,0.00684738,-20.2549,-20,7.96
1qbo,-125.829,0.0128671,-11.7958,-2,7.74
2w5g,-105.199,0.00345634,-7.3234,-8,6.07
4jkw,-45.202,0.0205357,-5.74074,3,4.16
1x39,-163.085,0.0446533,-9.55311,-17,9.22
3jdw,-78.1719,0.0370989,-4.25429,-9,3.6
3hek,-153.721,0.0119915,-14.184,-3,8.27
4fai,-68.1778,0.0105655,-6.02835,-2,6.99
3qx9,-117.953,0.0116452,-10.207,-4,4.05
4oc1,-236.943,0.0899447,-15.3842,-21,6.6
3hzk,-143.301,0.0377135,-9.16785,-13,6.7
2ybu,-141.509,0.049611,-12.2005,-5,6.38
1lol,-167.21,0.00120018,-10.3222,-16,6.39
2v2c,-92.1214,0.00709163,-4.81923,-11,3.41
3obu,-142.614,0.0489724,-11.1104,-8,4.3
1y3v,-115.739,0.0225471,-9.9964,-4,5.64
4o09,-158.312,0.00321884,-15.4344,-1,7.7
3cyw,-210.515,0.351407,-19.0029,-6,7.77
2qi0,-213.618,0.132974,-19.8948,-4,7.38
3bxg,-139.838,0.0350115,-8.4188,-14,4.96
1c86,-125.576,0.0349468,-8.19256,-11,4.7
2gz2,-131.12,0.0325737,-9.94457,-8,5.22
4zzd,-136.876,0.122216,-13.0098,-2,6.6
1uho,-148.923,0.02182,-12.9142,-5,9.22
1qft,-63.603,0.0154655,-4.77576,-4,8.77
3u7k,-178.474,0.018583,-11.066,-17,7.07
1a28,-125.989,0.00103028,-12.5999,-0,8.29
3lxk,-139.101,0.0116039,-12.7217,-3,9.8
4ghi,-114.601,0.0074624,-12.2676,2,7.09
4k7i,-58.786,0.000337758,-3.87894,-5,2.82
4q6d,-99.366,0.00641563,-6.34302,-9,7.36
2r43,-237.896,0.0164016,-19.806,-10,6
1cet,-59.2413,0.00328555,-6.32742,1,2.89
4hfp,-156.158,0.0162607,-14.8321,-2,7.38
3ni5,-123.541,0.0593053,-7.2134,-13,7.55
2uy5,-93.8643,0.0369277,-8.22336,-3,5.49
4i7l,-49.8698,0.012351,-4.19933,-2,3.99
3b7u,-180.965,0.0164416,-10.5129,-19,7.74
3uz5,-70.1171,0.0683272,-6.28004,-2,7.22
2fw6,-135.6,0.0216897,-6.78168,-17,2.92
1aid,-100.926,0.00406194,-10.8966,2,4.82
1g7f,-184.272,0.00624866,-10.8334,-19,5.47
3axz,-117.835,0.0240744,-10.2076,-4,3.43
4kxb,-167.547,0.0274547,-11.1821,-14,4.12
3jup,-109.662,0.0194919,-8.58568,-6,5.58
2reg,-57.4521,0.00634782,-4.55156,-3,5.64
4ht0,-109.091,0.104162,-7.81326,-8,8
1xpz,-131.512,0.00112076,-7.55233,-14,7.08
4b0b,-69.3203,0.0169125,-8.14894,3,3.33
4uof,-121.885,0.0102435,-10.1987,-5,4.84
4o0y,-125.297,0.0356102,-12.9653,1,7.22
3t3u,-146.786,0.0129472,-15.0916,1,8.6
4ufm,-94.6805,0.00895718,-5.47701,-10,3.72
1hpx,-193.989,0.0302528,-19.4291,-0,11.26
3hu3,-220.586,0.0276151,-14.8862,-18,6.89
4da5,-92.9874,0.0232631,-10.522,3,6.44
1erb,-121.986,0.00817831,-12.6068,1,8.1
4qnb,-161.838,0.0163677,-16.2002,-0,6.59
2xbx,-146.66,0.0449689,-15.9109,3,7.82
3ed0,-92.4759,0.0693687,-9.31696,-0,6.35
3iue,-175.449,0.023512,-13.1684,-11,5.82
4b6s,-173.138,0.0277469,-12.1416,-13,6.01
3nee,-107.262,0.00923581,-10.7354,-0,5.34
1nhz,-163.501,0.0690038,-15.6191,-2,6.08
2vt3,-125.449,0.0145962,-9.35947,-8,4.15
3t1a,-177.275,0.0392479,-16.5667,-3,8.37
1ctt,-114.311,0.0228751,-8.65399,-7,4.52
2v54,-177.331,0.0339966,-12.5671,-13,4.6
4azb,-137.806,0.0104127,-11.391,-6,7.24
1m83,-242.066,0.0606204,-16.2672,-20,3.4
3ldq,-131.869,0.0138253,-11.6007,-4,5.36
4pyx,-159.796,0.0312904,-11.6109,-11,6.14
5e13,-120.68,0.0077917,-7.67584,-11,4.24
1ajp,-62.9044,0.0335869,-6.32403,-0,2.23
1ejn,-124.751,0.0254431,-11.3006,-3,5.62
3qdd,-116.199,0.0149259,-11.6349,-0,8.77
4crf,-167.169,0.0238659,-15.5408,-3,9.3
2wej,-92.6031,0.00393727,-5.26425,-10,6.08
3kv2,-81.6711,0.0185506,-6.18566,-5,7.32
4ou3,-139.111,0.0334678,-9.54453,-11,4.41
3l4x,-104.105,0.0449391,-7.65545,-7,6.89
2zx6,-155.833,0.0534075,-10.4367,-13,10.6
3f18,-124.592,0.0336013,-8.09281,-11,7.4
2r75,-221.701,0.0457716,-15.0159,-18,6.15
4jpx,-75.1635,0.0132893,-7.12964,-1,5.15
1q7a,-87.4012,0.0979296,-8.83805,-0,7.19
2r38,-273.036,0.0149941,-21.7186,-14,7.44
3o4k,-261.991,0.305144,-26.9043,1,7.62
3u3u,-120.983,0.0663884,-11.3647,-2,6.88
1e6s,-106.904,0.0509701,-5.94137,-12,3.22
3zhx,-110.14,0.0144097,-6.62845,-11,6.68
3po6,-106.201,0.161339,-5.98141,-12,7.06
3r4n,-111.041,0.0162963,-10.7204,-1,6.89
2x2r,-120.013,0.00715713,-11.2084,-2,7.12
3dhv,-156.698,0.0467705,-11.7165,-10,2.96
1j37,-96.3752,0.0143658,-6.85188,-7,8.96
4bao,-155.611,0.012013,-12.7731,-7,8.37
2pv1,-85.3959,0.174637,-9.91422,3,7.14
4qsu,-52.3747,0.00487081,-3.64234,-4,2
1m0n,-163.786,0.154732,-12.1333,-11,2.22
2ra6,-53.0371,0.0403064,-5.34402,-0,4.52
1n3i,-143.648,0.00818333,-10.373,-10,8.89
1qbr,-299.026,0.0257827,-25.9284,-10,10.57
4x6n,-157.572,0.0278008,-15.785,-0,8.82
2ctc,-95.0328,0.0365044,-6.33978,-8,3.89
1vyf,-127.523,0.0121593,-10.3644,-6,8.05
4rww,-187.011,0.0184177,-14.3196,-11,5.85
3moh,-118.121,0.0454447,-4.6575,-18,2.84
3c89,-141.598,0.000782156,-8.16058,-15,6.07
2x4z,-166.79,0.00831615,-15.0873,-4,8.57
1mu6,-133.78,0.00944154,-12.9875,-1,8.38
1iy7,-166.102,0.0150436,-8.22526,-21,6.19
4kx8,-203.103,0.158771,-15.2691,-13,7.13
1v16,-203.273,0.0401957,-12.7675,-19,3.87
2zym,-234.359,0.0981698,-19.5341,-10,6.14
1lyb,-242.957,0.0251569,-20.7208,-9,11.42
4ca5,-281.834,0.0394297,-22.6228,-14,9.39
4kyk,-113.112,0.00122166,-10.1124,-3,4.74
3s9e,-115.219,0.00487753,-5.92678,-14,5.13
4r59,-112.519,0.000155578,-7.25207,-10,7.96
3b5j,-105.073,0.0413364,-4.94865,-14,5.68
2qhz,-200.971,0.0216802,-19.7188,-1,7.28
5aoi,-53.9426,0.0102579,-5.40452,-0,3.03
2qi1,-193.371,0.0268695,-19.3639,-0,7.3
1g3e,-109.828,0.00195091,-7.78476,-8,5.38
2p7z,-171.148,0.0670686,-14.7819,-6,6.58
1z6s,-102.002,0.00514924,-5.40531,-12,4.34
3gkz,-69.0154,0.0152534,-6.1168,-2,8
3hs4,-110.29,0.0118756,-5.84089,-13,8
3tu7,-145.629,0.00578971,-13.7687,-2,8.09
2zcs,-112.603,0.116172,-11.3765,-0,8.22
3oy0,-102.205,0.0150408,-6.63551,-9,8
4m0f,-166.039,0.0364264,-15.8403,-2,8.77
3mfv,-52.2432,0.0235616,-6.44788,3,2.52
4zyf,-138.924,0.0184824,-14.7109,2,8.64
4q83,-94.0932,0.00419239,-6.21351,-8,4.19
3el5,-173.188,0.0428836,-18.5617,3,7.72
1v7a,-143.63,0.0495713,-12.4126,-5,8.01
2ax9,-106.524,0.0858327,-11.1382,1,9.52
1qbu,-263.366,0.0320911,-21.1687,-13,10.24
2j77,-99.6656,0.0436671,-6.01022,-10,4.89
2xm1,-107.302,0.0126415,-7.54282,-8,5.07
3ibi,-96.7543,0.00565892,-5.28109,-11,8.59
3qin,-82.3246,0.0104018,-3.04286,-13,6.87
4b7j,-134.915,0.00948264,-9.901,-9,7.95
2afw,-73.54,0.0083072,-5.36231,-5,4.77
1o33,-103.644,0.0182072,-8.38256,-5,5.74
3n9r,-139.921,0.0314776,-7.62361,-16,7.15
2c92,-254.215,0.0650983,-15.4866,-25,5.68
4cst,-98.6663,0.107161,-3.97379,-15,8.89
1drk,-130.752,0.0286843,-5.90385,-18,6.82
2jh5,-111.346,0.0265844,-10.7612,-1,6.44
