Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
3ao4,52.35665,85.25966,110.49705,129.81232,139.15672,170.93521,88.81695,183.72859,236.78381,124.34385,252.27854,340.81354,161.44517,318.64382,447.34899,610.10810,286.73490,519.89822,746.94018,873.41739,700.97326,411.40655,686.62618,930.71895,1011.27044,830.20260,675.82886,944.62348,1135.79163,1168.59822,1020.29972,21.01895,10.01884,3.99423,1.11929,0.13548,0.00081,0.00000,0.00000,20.12528,13.96896,26.45035,41.87747,107.58871,-420.34814,-498.10936,1.83859,2.31890,2.80805,1.28701,1.73918,2.24644,0.99001,1.39134,1.87203,0.22089,1.58111,4.70566,0.00000,0.00000,0.00000,0.22089,1.58111,4.70566,-14.75435,-6.56004,-2.27398,26.32346,-50.14747,0.26036,0.05767,0.00000,0.00000,0.00000,0.80000,1.00000,0.02000,0.04472,0.25000,1.00000,1.00000,2.07
2vvn,56.22351,93.24587,112.23027,135.36614,171.54146,190.29127,92.97090,186.79006,282.43570,129.93823,263.83277,393.24672,168.49998,339.84928,507.82061,701.32291,303.81855,567.90517,842.91284,1009.78473,824.44652,443.91233,758.77369,1052.83744,1165.58519,969.65981,747.30334,1058.32237,1288.09977,1339.43906,1179.76705,21.84415,11.03942,5.25506,2.17078,0.66126,0.10155,0.00000,0.00000,12.65173,10.21849,13.97768,15.34476,108.63920,-451.08545,-538.31267,5.36149,5.50338,6.23035,3.88364,4.23637,5.07135,2.98741,3.38909,4.22612,0.60159,1.82152,4.14248,0.47267,1.94107,4.75048,2.22710,6.53236,14.58462,-34.81292,-20.06715,-7.57861,28.66739,-66.61359,0.86459,0.20008,0.00000,0.00000,0.00000,0.80000,3.00000,0.18000,0.07746,0.05000,4.00000,1.00000,7.3
3acw,40.19490,73.50021,118.54139,156.76319,199.65116,263.05550,67.37626,197.22878,338.51283,98.34853,274.54650,477.87154,135.31211,354.41854,615.63448,851.88956,283.64180,614.86474,994.90647,1204.33885,958.05401,449.08515,838.14145,1223.46887,1373.39048,1133.00019,810.19669,1185.65305,1474.67684,1551.36349,1371.51234,9.57142,3.96330,1.39569,0.42521,0.13400,0.02758,0.00000,0.00000,82.17377,58.66370,111.03459,176.73265,26.29130,-485.95323,-559.99422,1.00000,1.00000,1.09913,0.76606,0.80505,0.92334,0.58928,0.64404,0.76945,0.00000,0.00000,0.00000,0.00000,0.00000,0.06162,0.00000,0.00000,0.06162,-6.10206,-4.18302,-1.71212,3.70584,-59.26476,-0.41945,-0.07224,0.00000,0.00000,0.00000,1.05000,2.00000,0.08000,0.06325,0.75000,2.00000,1.00000,4.76
2qbr,54.90661,91.08083,130.36860,172.55237,208.33004,249.66249,90.73359,219.53722,347.53656,128.79320,307.50451,487.08250,171.64770,395.34939,625.04647,817.35991,333.19024,663.93577,1005.33495,1173.52893,927.90672,502.28822,884.95237,1236.44297,1352.06118,1104.06209,859.32268,1225.34343,1493.03764,1547.21964,1354.26878,19.71803,9.31753,3.85534,1.35693,0.39618,0.08938,0.00689,0.00000,36.44567,28.31115,46.57374,71.18412,77.75618,-518.58754,-613.97499,4.62505,5.22771,6.35109,3.23754,3.92078,5.08087,2.49041,3.13662,4.23406,0.00000,0.00000,0.12133,0.00000,0.00000,0.06190,0.03833,0.48412,1.60319,-33.85371,-16.21808,-5.81947,42.13310,-68.05657,1.69229,0.30391,0.00000,0.00000,0.00000,1.40000,8.00000,1.28000,0.12649,0.60000,8.00000,1.00000,6.33
1o3f,62.25616,96.86127,123.28302,158.05805,193.35506,215.36390,100.45976,207.97988,319.03120,138.53466,294.22437,442.97602,179.96612,379.08371,566.34603,716.88580,330.97205,626.79485,909.79609,1037.17659,812.91992,484.44795,824.39962,1119.45926,1201.67750,971.62047,802.49835,1125.54439,1352.39747,1386.06774,1203.23431,21.80141,11.05714,5.47930,2.61779,1.17022,0.49859,0.15735,0.02176,11.59623,8.47003,17.33843,30.92983,90.33294,-471.45671,-588.15093,6.53926,7.30831,8.21179,5.28305,6.06921,7.03981,4.17736,4.95371,5.94847,0.00000,0.01595,1.05304,2.60381,6.06073,12.04481,1.52691,3.63281,6.73871,8.64079,-24.37671,-13.11282,26.59246,-57.26586,0.87297,0.22435,0.00000,0.00000,0.00000,1.25000,3.00000,0.18000,0.07746,0.85000,4.00000,1.00000,7.96
1xd0,86.67851,157.31401,214.92188,332.75250,354.49081,403.90495,149.34894,376.59772,598.08233,216.05883,534.49371,842.02580,291.06379,687.54163,1086.21827,1507.51620,575.60642,1156.57656,1793.56250,2212.62262,1885.46975,875.68277,1564.31228,2247.87497,2561.84529,2195.23717,1538.21720,2228.38675,2769.37040,2935.40826,2632.22595,43.14874,22.73742,10.80454,4.48200,1.43535,0.29585,0.02234,0.00000,5.45128,2.66117,8.99030,16.53300,205.27036,-895.33520,-1074.27483,16.41595,18.27667,20.49540,12.13493,14.24397,16.82550,9.33456,11.39518,14.02125,0.00000,0.00797,0.34722,1.52642,5.51657,12.64778,5.35925,17.40242,40.04262,-100.78305,-60.57545,-23.33692,74.56872,-144.13738,1.67027,0.36433,0.00000,0.00000,0.00000,2.75000,12.00000,2.88000,0.15492,0.15000,10.00000,1.00000,7.12
3cft,11.12589,28.93332,36.24735,39.75734,54.43128,74.62139,21.31495,58.97944,91.71597,32.27609,81.47536,131.68496,43.97138,104.21361,173.44953,268.47463,86.57600,180.43104,295.73811,380.87239,323.79288,134.64892,250.08495,372.75518,435.17548,375.05738,246.12511,363.79209,459.43392,492.57762,444.65439,2.91233,1.25265,0.39552,0.10906,0.01415,0.00000,0.00000,0.00000,19.56180,15.89107,23.99101,34.42058,5.42584,-148.86350,-167.72814,0.74134,0.79882,0.84911,0.51893,0.59911,0.67929,0.39918,0.47929,0.56607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-4.72538,-2.30411,-0.83499,5.17290,-19.65184,0.32378,0.04343,0.00000,0.00000,0.00000,0.75000,1.00000,0.02000,0.04472,0.40000,1.00000,1.00000,4.19
1sln,77.64124,117.97803,153.10193,205.23247,264.89589,288.06045,124.96096,262.68891,429.28455,172.72778,372.04231,592.78148,225.00460,482.07040,758.13798,1011.32695,420.22345,815.38076,1230.87306,1459.00256,1177.96856,626.01924,1090.82947,1525.02072,1683.37479,1392.62813,1067.17709,1519.92817,1855.16687,1930.17237,1698.72437,27.20691,12.96510,5.53667,2.04804,0.59546,0.06675,0.00000,0.00000,56.78305,44.02476,72.55086,111.22554,90.23709,-648.25428,-764.35561,4.65480,4.74807,5.21050,3.33069,3.62133,4.21662,2.56207,2.89706,3.51385,1.15494,4.34745,11.41140,0.00000,0.00000,0.08268,1.15494,4.34745,11.32872,-27.70243,-16.48158,-6.45822,30.31421,-84.39981,0.74541,0.14611,0.00000,0.00000,0.00000,1.75000,14.00000,3.92000,0.16733,0.80000,10.00000,1.00000,6.64
3cj2,32.25115,60.63715,74.00989,100.50592,109.34496,152.14728,54.53642,127.29812,192.54472,77.23131,179.55021,277.39664,102.12076,230.37246,362.00519,504.42515,194.64034,388.16013,596.46719,713.53034,568.64847,293.54892,521.69338,738.16728,817.79562,672.64742,507.77438,728.99683,894.02282,931.72300,819.06620,7.96434,3.44276,1.36423,0.52700,0.21986,0.07230,0.00474,0.00000,41.92239,31.43028,53.21260,76.62740,27.48277,-310.85502,-362.22846,1.57471,1.66922,1.75191,1.27118,1.39265,1.51412,0.97783,1.11412,1.26177,0.00000,0.00000,0.20270,0.00000,0.00000,0.20270,0.00000,0.00000,0.00000,-6.90789,-6.16061,-2.68795,4.41978,-39.09830,0.01507,0.00320,0.00000,0.00000,0.00000,0.90000,1.00000,0.02000,0.04472,0.50000,1.00000,1.00000,4.85
3bkk,81.35098,121.16655,164.58019,206.77400,274.39683,336.39520,127.79559,276.86142,451.00834,178.01538,388.65375,638.87207,233.26351,503.29994,834.53675,1256.31323,439.80974,877.34635,1408.70910,1788.32664,1506.66350,670.35239,1209.93972,1772.51280,2046.52414,1750.42139,1196.92667,1746.04901,2183.55823,2323.98406,2086.18944,29.37924,14.44859,6.57461,2.83861,1.05639,0.24870,0.03977,0.00000,58.16857,41.45156,78.00395,127.88957,119.68004,-709.69703,-826.58602,7.75181,8.91808,10.69371,5.90771,7.08976,8.87593,4.54440,5.67181,7.39661,0.43108,1.61195,5.01368,0.98906,2.23569,4.35184,2.34085,8.86682,23.20704,-43.73383,-31.67725,-12.87033,42.47579,-91.12728,1.22686,0.29105,0.00000,0.00000,0.00000,1.80000,12.00000,2.88000,0.15492,1.10000,12.00000,1.00000,6.08
2r23,40.55996,60.13283,90.10209,126.38073,164.88362,226.55871,65.19126,153.03278,280.26174,93.32585,217.89946,400.03005,124.82139,286.05917,521.27327,791.61328,247.99473,518.06336,872.27312,1133.30183,975.69233,390.92792,728.28516,1098.94850,1296.26624,1128.55841,723.62258,1072.10675,1360.55473,1467.22833,1332.67461,24.13379,13.38973,6.93506,3.20481,1.18031,0.27525,0.02474,0.00000,1.82263,1.64527,1.88176,3.14227,122.34213,-402.45990,-479.72629,8.90815,10.35043,13.07750,6.70765,8.15611,10.77663,5.15973,6.52489,8.98053,0.00000,0.03827,0.48607,1.04418,4.42389,11.87408,2.28944,7.26830,17.52978,-59.77900,-37.53369,-14.68936,47.20864,-69.42457,1.63074,0.32404,0.00000,0.00000,0.00000,1.75000,11.00000,2.42000,0.14832,0.15000,8.00000,1.00000,3.72
1f8d,50.51182,65.05323,80.25288,104.26255,154.56421,170.18965,76.12565,137.84591,245.04019,103.45434,197.54313,337.14185,132.34421,260.01034,432.93630,634.00480,239.24329,458.34721,724.63273,922.56714,795.33260,358.11390,631.42140,916.91672,1062.47390,920.12255,630.28665,912.99911,1138.97948,1213.89525,1094.33574,21.85771,11.13602,5.22742,2.26290,0.78511,0.13902,0.00492,0.00000,8.78904,5.93735,10.39732,15.34553,116.32618,-369.30720,-433.99461,6.87034,8.75993,11.40340,4.91114,6.65486,9.19065,3.77780,5.32389,7.65888,0.00000,0.00179,0.51972,0.00000,0.02231,1.10477,0.66879,3.62736,11.07910,-56.02841,-29.14721,-10.75487,40.82183,-60.41338,1.21349,0.26371,0.00000,0.00000,0.00000,1.00000,5.00000,0.50000,0.10000,0.10000,6.00000,1.00000,3.4
4des,38.42023,69.45279,91.57491,119.46042,158.51434,186.29708,65.71607,153.70325,260.52792,94.53277,217.95748,367.30594,125.93507,283.28451,480.25640,736.49639,244.39328,497.51649,813.60312,1044.53132,885.83763,377.76412,691.02517,1024.88982,1193.68435,1027.07712,684.70025,1005.17877,1264.46738,1352.59440,1219.29285,21.98018,12.72330,7.18368,3.88863,2.00745,0.96869,0.36499,0.09463,46.93242,33.59026,62.18444,91.28338,15.51858,-374.43696,-467.50834,0.72310,0.78463,0.83847,0.50617,0.58847,0.67078,0.38936,0.47078,0.55898,0.00000,0.00000,0.00000,0.25621,1.01238,2.49304,0.00000,0.00000,0.00000,-5.47038,-2.52599,-0.89174,12.79922,-53.50268,0.20055,0.02791,0.00000,0.00000,0.00000,0.95000,1.00000,0.02000,0.04472,0.50000,1.00000,1.00000,5.85
3su3,92.05992,142.05417,188.73315,253.93740,268.78578,350.16021,146.99145,321.44614,468.45756,204.38720,450.15634,668.78873,267.42319,575.62519,866.38641,1149.99662,496.99394,954.56341,1414.85396,1658.21678,1331.54128,733.69296,1267.15906,1751.94631,1917.39969,1578.08356,1236.59091,1752.66038,2128.58501,2204.74501,1933.25829,26.35401,11.21935,3.87244,0.97472,0.12476,0.00000,0.00000,0.00000,54.65465,42.93243,70.03307,100.09250,126.14191,-762.92747,-893.16270,4.68414,5.78370,7.10546,3.27890,4.33778,5.68437,2.52223,3.47022,4.73698,0.13760,1.33903,4.84455,0.09070,0.64187,1.99597,0.04690,0.69716,2.84859,-36.40621,-17.42835,-6.30248,30.41402,-102.63587,0.06666,0.02408,0.00000,0.00000,0.00000,2.65000,7.00000,0.98000,0.11832,1.20000,10.00000,1.00000,9.13
3imc,36.54188,57.76713,81.69302,110.06108,128.16421,143.47095,59.21755,136.95938,213.88534,82.43790,192.78410,298.34611,108.73301,247.87361,381.40640,474.02721,208.43874,410.66099,604.42701,678.81160,516.43105,310.77785,539.61223,736.46852,783.51796,622.79962,520.03806,732.82394,880.80963,899.64729,776.13264,9.38212,3.78901,1.14606,0.21464,0.00608,0.00000,0.00000,0.00000,15.26505,11.24641,18.35866,28.56671,57.89440,-320.80512,-378.61421,0.65982,0.73542,0.80156,0.46187,0.55156,0.64125,0.35529,0.44125,0.53437,0.00549,0.60948,2.82998,0.00443,0.32101,1.43281,0.00106,0.28847,1.39718,-5.28065,-2.35957,-0.82042,16.42313,-36.94033,0.07606,0.01751,0.00000,0.00000,0.00000,0.55000,1.00000,0.02000,0.04472,0.25000,1.00000,1.00000,2.96
3nox,48.16949,87.34491,125.13286,160.36491,177.19030,217.45082,84.36009,207.79988,304.82925,121.91909,288.10956,429.01314,163.19910,366.85557,553.09268,743.74729,312.03170,606.47201,907.95806,1082.40672,887.31702,464.43033,808.54560,1129.74550,1252.15053,1043.66731,791.41388,1128.11367,1378.96422,1437.89913,1269.02906,22.17988,11.55796,5.44160,2.25944,0.83506,0.34151,0.11507,0.01906,28.98507,19.74404,40.03925,65.65373,89.42421,-466.87011,-569.98696,2.91116,3.31625,4.09803,2.46586,2.84390,3.56379,2.00301,2.36716,3.04653,0.00000,0.00000,0.19057,0.24168,0.98329,2.39288,0.00000,0.00000,0.02258,12.46954,-12.63631,-7.64457,28.56526,-56.34586,-1.04478,-0.18199,0.00000,0.00000,0.00000,1.40000,3.00000,0.18000,0.07746,0.40000,2.00000,1.00000,8.66
1hfs,122.30292,195.91995,285.56605,354.94446,452.02323,506.80921,194.85905,468.44962,742.58497,275.96448,654.26802,1030.59639,367.10414,841.10338,1319.56280,1717.65171,707.45800,1407.98112,2120.77409,2464.14131,1940.25067,1063.54538,1871.62531,2606.23131,2840.03093,2312.28001,1813.73035,2583.72401,3143.40448,3251.98502,2841.79940,33.04668,13.92627,4.89773,1.41918,0.29885,0.01254,0.00000,0.00000,140.11787,102.31445,178.89912,271.09450,78.61484,-1110.54758,-1302.00725,2.80520,3.07071,3.30303,1.96364,2.30303,2.64242,1.51049,1.84242,2.20202,1.23748,5.64597,14.13542,0.00000,0.00000,0.02542,1.23748,5.64597,14.11000,-17.74254,-9.28102,-3.46609,34.41914,-132.71892,0.81560,0.20114,0.00000,0.00000,0.00000,2.60000,18.00000,6.48000,0.18974,1.75000,14.00000,1.00000,8.7
4gqq,31.61686,49.17276,71.55730,81.75674,98.65070,115.15848,50.57137,116.57081,163.85279,71.22149,159.58621,230.29123,94.11962,202.36287,296.19925,365.70781,175.04003,330.33886,473.26187,528.95947,409.56716,255.36132,431.61218,579.69778,614.81616,493.06863,419.01195,584.50333,698.28625,711.80971,615.18663,12.34202,6.12713,2.76565,1.22213,0.54223,0.20149,0.02941,0.00000,19.08201,12.45696,25.34223,37.19035,46.65722,-247.59253,-308.71614,3.22728,3.48877,4.11696,2.68928,2.97506,3.58035,2.06868,2.38005,2.98363,0.00000,0.00000,0.00000,0.37542,1.87952,5.26992,1.67770,4.05594,8.49269,-13.41317,-14.49303,-6.27095,12.25104,-33.31399,0.40282,0.09923,0.00000,0.00000,0.00000,0.75000,5.00000,0.50000,0.10000,0.35000,5.00000,1.00000,2.89
1zea,84.22379,139.27317,167.67339,184.48368,249.49582,298.31037,136.94551,276.34597,408.90721,192.53251,385.06166,575.77924,249.69694,494.27009,750.80120,1099.33939,446.18588,836.23214,1272.88932,1584.24560,1336.82058,654.93816,1133.09566,1606.85731,1825.49923,1554.83070,1124.06089,1610.14067,1985.03945,2091.70756,1866.07179,30.25399,14.39622,6.03656,2.27592,0.72162,0.16838,0.01233,0.00000,36.46567,25.31899,47.46988,70.36980,127.12154,-684.26964,-797.18738,4.49990,5.29210,6.95803,3.45881,4.22647,5.77234,2.66062,3.38118,4.81029,0.63448,2.86697,7.74847,1.11204,4.50172,11.07705,1.77782,5.30590,11.46321,-33.60861,-20.67689,-7.95863,43.85818,-87.65595,0.72349,0.14931,0.00000,0.00000,0.00000,3.50000,28.00000,15.68000,0.23664,0.75000,18.00000,1.00000,5.22
3vd4,33.63801,60.74406,89.85652,107.32797,127.85727,138.00627,56.56124,146.44953,211.37630,82.55391,202.07771,294.44800,111.50229,256.44029,380.95353,534.63285,215.22971,421.51141,638.09132,785.63920,671.69965,321.69650,565.68685,803.11608,911.40382,780.73910,556.55431,801.49671,991.38609,1047.42068,937.33881,13.75019,6.88177,3.11026,1.26466,0.47889,0.11526,0.00860,0.00000,8.67587,5.92422,11.28068,16.50885,85.27752,-330.05011,-394.94235,5.02905,5.46704,6.92189,3.76380,4.30317,5.69982,2.89523,3.44253,4.74985,0.00000,0.00000,0.16684,0.00000,0.10679,1.36114,2.32532,7.49198,18.14527,-32.48506,-19.80425,-7.57702,24.49390,-50.39371,1.36344,0.30686,0.00000,0.00000,0.00000,0.75000,3.00000,0.18000,0.07746,0.10000,4.00000,1.00000,4.82
1igj,46.80506,78.32583,125.68908,153.40829,210.13861,238.95983,74.69282,203.96940,341.00467,107.74060,283.55861,473.37407,146.45090,365.40806,608.54734,855.03644,297.51128,625.65189,998.81149,1235.75104,1032.44764,463.21311,852.47810,1244.56779,1420.61005,1206.05844,831.67310,1217.66507,1521.97227,1615.58147,1445.88338,11.56599,4.61619,1.47515,0.36466,0.06576,0.00231,0.00000,0.00000,57.05000,38.42359,81.81385,140.02128,59.00662,-501.71948,-575.27506,0.10259,0.59028,1.21174,0.07181,0.44271,0.96939,0.05524,0.35417,0.80783,0.00000,0.00899,0.47880,0.00000,0.00052,0.51042,0.00516,0.33648,1.90093,-7.04672,-2.62769,-0.81169,7.70599,-68.97828,0.24270,0.03765,0.00000,0.00000,0.00000,1.85000,3.00000,0.18000,0.07746,1.00000,4.00000,1.00000,10
2ole,43.00682,89.29115,108.08908,143.94576,191.34594,234.00624,78.52595,185.99415,316.27522,114.45076,264.23748,441.33954,152.74894,343.17896,567.55690,806.47227,295.01229,592.81397,939.91841,1185.62761,1030.76263,450.55672,811.67542,1184.31034,1372.36341,1195.01921,802.93753,1171.96555,1469.16439,1571.60352,1422.40566,23.33738,13.09876,6.94111,3.35574,1.48145,0.56417,0.13040,0.00828,42.07997,30.34256,56.12377,91.37340,45.11378,-454.34630,-551.82505,2.00000,2.09464,2.32098,1.81917,1.92029,2.13623,1.46898,1.59657,1.83047,0.00000,0.00000,0.00000,0.00000,0.14836,0.78353,0.00000,0.00000,0.00000,10.12378,-9.50597,-5.79969,25.64509,-58.77477,-0.12706,-0.03778,0.00000,0.00000,0.00000,1.50000,5.00000,0.50000,0.10000,0.85000,8.00000,1.00000,7.25
2jdu,27.49608,39.59924,63.51469,77.65094,111.66635,105.34589,46.51658,102.83041,174.19231,66.18910,144.13153,235.66439,87.51159,187.06912,297.82253,376.56319,165.67549,317.32561,473.78284,551.59008,445.76472,246.11495,422.82077,584.71303,640.12752,529.13868,415.02433,586.42546,711.73799,737.93384,648.61777,18.04480,9.73694,4.64536,1.80077,0.56418,0.14769,0.02298,0.00000,1.00000,1.00000,1.00000,1.00000,100.55929,-235.60331,-295.32376,8.27110,9.77080,11.32810,6.08316,7.57259,9.25807,4.67936,6.05807,7.71506,0.00000,0.00000,0.03298,0.00000,0.00000,0.42136,3.08120,12.18766,29.24256,-50.64986,-29.26350,-10.91149,30.00151,-40.39570,1.50521,0.39388,0.00000,0.00000,0.00000,0.60000,1.00000,0.02000,0.04472,0.05000,1.00000,1.00000,6.72
3gcs,76.25120,107.16610,166.57353,204.75040,270.45656,300.72797,117.69755,268.84430,439.17792,163.50436,376.64423,612.20008,215.71774,486.95084,791.33240,1121.58269,414.94084,833.85431,1307.78337,1608.73268,1337.40743,631.55459,1133.12187,1631.96969,1850.80198,1566.55846,1111.71180,1611.01372,1999.18738,2112.19179,1885.05434,23.34761,10.46978,4.10831,1.51635,0.56400,0.16518,0.01940,0.00000,62.13985,42.74522,82.60983,129.96963,73.95912,-663.44321,-773.24031,3.87843,4.60209,5.87657,3.05660,3.73632,4.92906,2.35123,2.98906,4.10755,0.05417,0.80431,2.76630,0.00000,0.00000,0.18652,0.05417,0.88690,3.19974,-22.09573,-17.18048,-7.26832,30.28690,-84.45310,0.34996,0.08615,0.00000,0.00000,0.00000,1.60000,6.00000,0.72000,0.10954,0.70000,6.00000,1.00000,7.25
3l4u,47.58338,76.26914,93.91544,127.32050,171.95261,212.08167,77.80112,159.71334,285.76332,108.35105,230.07515,399.13783,141.20839,302.30612,514.34053,739.45222,266.42498,532.04994,849.38445,1059.69254,885.58703,406.44133,730.62684,1062.48214,1215.82543,1034.23549,721.20242,1047.77733,1305.04194,1383.96147,1238.93565,20.88978,11.13813,5.63637,2.71269,1.16180,0.36545,0.06750,0.00000,0.00000,0.00000,0.00000,0.00000,109.24867,-411.02309,-496.17678,6.95250,7.28660,8.52914,5.56743,6.04885,7.29043,4.28264,4.83908,6.07536,0.00000,0.00000,0.00000,0.52952,1.50720,3.34038,3.73146,10.66230,24.35187,-29.15360,-29.76125,-12.77791,35.43840,-67.08775,1.72023,0.40590,0.00000,0.00000,0.00000,1.10000,8.00000,1.28000,0.12649,0.00000,10.00000,1.00000,7.52
1f8b,48.40680,63.26824,80.26334,110.36759,151.97007,172.84075,72.51223,139.20767,245.99161,99.12595,199.62011,340.79866,127.96976,262.11461,438.54559,640.10739,236.42656,460.72530,731.80569,927.19307,793.32903,356.84499,634.28186,922.94918,1066.72646,919.95554,630.97452,915.73314,1142.89298,1217.23057,1095.84402,21.50684,11.21572,5.55263,2.55756,0.94538,0.19255,0.00663,0.00000,9.18831,6.32365,10.67573,15.56428,111.58106,-364.10236,-433.09608,6.62008,8.37393,11.48780,4.86615,6.47386,9.34497,3.74320,5.17909,7.78748,0.00000,0.00000,0.09898,0.00000,0.23514,2.22876,1.10119,4.84368,13.64841,-55.43048,-30.04579,-11.22095,42.15636,-60.98494,1.58620,0.34144,0.00000,0.00000,0.00000,1.00000,5.00000,0.50000,0.10000,0.10000,6.00000,1.00000,5.4
2jdm,25.92234,39.62815,52.20332,65.22634,98.29498,94.07064,43.12043,87.42100,151.82032,60.79930,124.09703,206.02608,79.31647,162.12864,261.68899,345.70707,146.52633,278.78196,421.54987,498.29734,400.70558,217.32480,374.34112,521.70116,574.81851,474.84092,368.48149,522.03810,635.23035,659.78899,580.18257,15.23553,8.13847,3.87036,1.56980,0.52408,0.12894,0.00815,0.00000,0.94095,0.88191,1.24893,1.54936,84.70567,-210.02237,-259.95671,7.23562,8.70414,10.29131,5.34899,6.76482,8.42242,4.11461,5.41186,7.01868,0.00000,0.00000,0.01072,0.00000,0.00292,0.49216,2.82397,10.92273,26.53561,-47.73891,-26.91422,-9.95233,26.90261,-36.00226,1.45669,0.38405,0.00000,0.00000,0.00000,0.60000,1.00000,0.02000,0.04472,0.05000,1.00000,1.00000,5.4
1f8c,50.84440,57.48575,79.35680,111.74314,146.81062,178.12539,73.71212,136.17913,242.21891,98.88039,195.05567,337.61443,126.87529,256.62919,434.47382,631.27177,234.13693,454.02366,722.47233,913.67604,779.80833,353.34850,626.00145,910.21751,1050.92079,905.17567,623.91791,903.89145,1126.88105,1199.26489,1079.02786,24.73203,13.06925,6.39920,3.00494,1.15837,0.23273,0.00752,0.00000,8.57475,6.17996,10.35711,15.40526,111.81100,-356.65708,-429.39525,8.31188,10.29602,13.27630,6.14664,7.99562,10.83992,4.72819,6.39650,9.03327,0.00000,0.00000,0.04401,0.00013,0.60029,3.37931,1.21747,4.31923,11.26271,-63.03615,-36.19691,-13.83043,40.05689,-59.58955,1.04068,0.23281,0.00000,0.00000,0.00000,1.00000,5.00000,0.50000,0.10000,0.10000,6.00000,1.00000,7.4
