name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
1w0z,-131.454,0.00440299,-11.1498,-5,7.68
1u0g,-114.482,0.00789703,-5.85609,-14,6.15
1jet,-153.242,0.00591155,-13.3301,-5,7.25
1ydd,-112.599,0.0654764,-5.72538,-14,7.07
1b3g,-187.78,0.016167,-14.7941,-10,6.7
3l7c,-135.104,0.00524379,-10.7156,-7,2.44
1ttm,-145.526,0.0601876,-8.21278,-16,7.35
1gvx,-233.658,0.00102647,-22.1668,-3,7.22
3p8n,-133.464,0.0260107,-10.1724,-8,9.28
3slz,-301.774,0.153699,-29.5311,-2,6.99
2bal,-129.672,0.00114759,-12.5684,-1,6.31
1k21,-130.332,0.0293129,-11.0625,-5,8.38
4fut,-202.28,0.0299985,-15.058,-13,6.51
3e85,-68.3774,0.485585,-7.72333,1,5.38
3pwm,-209.223,0.0429958,-18.5653,-6,9.1
2e92,-120.23,0.0793242,-8.90231,-8,6.89
1utm,-52.9729,0,-5.29729,-0,3.01
1lyx,-80.5919,0.0415568,-4.90075,-8,4.54
3zsy,-105.685,0.012295,-8.98083,-4,3.23
2cex,-126.87,0.00170251,-9.88866,-7,4.7
3ao5,-85.3283,0.0114969,-8.94432,1,2.23
2vvv,-135.259,0.0104057,-13.5363,-0,8.22
1ohr,-206.55,0.00296706,-19.8579,-2,8.7
3cda,-213.222,0.0398527,-18.562,-7,7.58
1ws4,-74.7408,0.00610079,-5.88018,-4,3
1drv,-242.206,0.166175,-18.3868,-15,6.54
1w96,-157.618,0.0226098,-14.5844,-3,8.41
3el1,-250.726,0.0178888,-22.6905,-6,9.64
2doo,-159.203,0.0217959,-13.1421,-7,7.17
2fxu,-187.27,0.0386256,-16.3656,-6,8.15
2jdh,-60.4441,0.0201152,-3.26452,-7,6.51
3g19,-75.7142,0.0137725,-5.58519,-5,6.67
2wm0,-227.651,0.0302781,-19.5954,-8,4.52
2y5f,-135.747,0.000757112,-13.1754,-1,8.7
4ara,-117.626,0.0201106,-12.5827,2,6.05
1zc9,-100.125,0.0731468,-6.48564,-9,3.22
3sfg,-77.3323,0.0490417,-6.58228,-3,6.06
3d1y,-241.333,0.0231735,-21.7564,-6,8.22
1o0m,-114.765,0.00780364,-7.88432,-9,5.15
2w8y,-169.096,0.398655,-16.5082,-2,9.09
3ejp,-143.898,0.0707912,-8.8606,-14,8.55
2q64,-198.589,0.0221284,-19.481,-1,8.52
2xeg,-305.062,0.118848,-23.825,-17,10.7
2iw4,-109.755,0.00398432,-4.57945,-16,9.3
1f0r,-110.478,0.0254909,-10.6733,-1,7.66
2xxx,-106.882,0.0111122,-5.89929,-12,6.41
3i25,-320.839,0.0679388,-31.7518,-1,8.51
1wc1,-156.146,0.00259201,-14.0172,-4,4
3ovn,-57.0964,0.0148998,-5.72454,-0,2.55
3t1m,-112.467,0.0104409,-8.85716,-6,3.04
1njs,-223.169,0.0167413,-15.5336,-17,7.82
3ime,-67.8585,0.0877536,-5.6736,-3,3
2xxt,-122.198,0.0274271,-7.84719,-11,8.05
4b74,-147.605,0.00768485,-14.3681,-1,7.66
3s0b,-93.8268,0.13618,-9.51886,-0,6.49
2fgu,-232.529,0.0987722,-21.3517,-5,9.18
2boh,-114.206,0.150323,-11.571,-0,8.52
2boj,-52.9776,0.0480374,-3.3458,-5,5.77
1tcx,-215.821,0.0184101,-18.4006,-8,6.95
1eld,-113.833,0.67542,-11.2587,-2,6.7
3pgu,-89.2524,0.0101359,-7.33537,-4,6.7
1v0l,-112.459,0.00541794,-7.65131,-9,7.55
1zpa,-205.334,0.211648,-19.1451,-4,8.4
1fzk,-245.974,0.0743464,-20.2717,-11,8.4
1enu,-104.116,0.00166546,-7.2133,-8,5.08
2zx8,-157.903,0.045499,-11.0358,-12,9.64
1nq7,-133.787,0.00304607,-11.7817,-4,6.8
2o4l,-197.882,0.0114073,-18.1996,-4,9.22
1mfa,-84.601,0.0012489,-5.66135,-7,5.04
3d52,-119.644,0.140237,-6.90463,-13,3.28
2qu6,-195.282,0.0358307,-18.364,-3,8.52
2vj8,-201.062,0.0889518,-16.1952,-10,8.7
2bz6,-129.021,0.0269536,-11.7291,-3,7.09
2yb0,-115.273,0.0052968,-9.13259,-6,3.85
2i4d,-242.72,0.0464493,-20.3185,-10,11.68
4aoi,-151.666,0.00658571,-14.7732,-1,8.4
1b0h,-217.72,0.0303175,-19.0024,-7,6.7
5tmp,-292.954,0.0567753,-22.1521,-18,7.47
1utn,-53.1958,7.51503e-005,-4.91965,-1,3.49
1g2o,-145.014,0.0109607,-10.1124,-11,10.55
2q8h,-33.3764,0.0463267,-3.38397,-0,3
2v57,-85.9951,0.0367407,-8.23625,-1,7.1
1hlk,-127.05,0.00377189,-9.50881,-8,5
3kgq,-154.247,0.011291,-7.03603,-21,2.3
3k37,-169.997,0.0324146,-11.4321,-14,8.92
2std,-102.999,0.0106944,-10.7106,1,9.85
3vhc,-114.193,0.0102199,-11.8295,1,8.89
3zt3,-114.208,0.011328,-9.43216,-5,2.86
2hkf,-209.273,0.0297798,-16.5571,-11,6.38
2oc2,-264.075,0.076207,-20.8837,-14,8.52
1d4l,-209.421,0.0403912,-19.3825,-4,8.77
3s3v,-130.284,0.0521562,-10.6806,-6,6.23
4hbm,-133.392,0.00184776,-12.541,-2,7.92
1y0l,-110.577,0.0244001,-9.48209,-4,9
2wor,-41.648,0.0028159,-4.56761,1,3.9
3tb6,-94.0768,0.00308164,-5.41077,-10,5.08
3s9t,-121.449,0.0034054,-8.14831,-10,6.82
3hf8,-130.72,0.0144646,-12.2865,-2,6.51
3cke,-102.537,0.0353806,-9.88913,-1,6.1
1bnv,-128.057,0.0172077,-7.62295,-13,8.77
3f15,-141.06,0.0192411,-10.1252,-10,8.1
3obq,-110.343,0.0262818,-8.66053,-6,3.54
2ogy,-113.14,0.00938025,-9.72337,-4,4.48
3hl5,-89.9364,0.017457,-6.61109,-6,4.47
1zs0,-203.627,0.0310253,-11.9937,-21,6.15
2oi2,-124.107,0.0429119,-8.85357,-9,6.3
3qaa,-208.086,0.170097,-18.1787,-7,11.54
3ahn,-247.817,0.0329356,-18.8146,-15,7.05
3ibu,-93.618,0.00669796,-4.9685,-11,9.15
2qi4,-215.233,0.0284972,-19.5518,-5,10.44
2x09,-128.102,0.0984535,-6.50869,-16,3.76
1swg,-87.7241,0.0596203,-7.63203,-3,7.36
2vk2,-111.137,0.0205597,-6.73425,-11,6.89
3gta,-96.9988,0.00473632,-9.30462,-1,4.28
3eb1,-45.5387,0.0337734,-4.18764,-1,4.79
4avi,-128.957,0.031985,-7.32765,-14,7.63
2wnj,-130.124,0.0309948,-12.6434,-1,6.48
1bdq,-193.241,0.0292732,-18.5534,-2,6.34
3e3c,-109.036,0.0232657,-9.32686,-4,5.62
3l4z,-107.248,0.0282515,-7.55305,-8,6.72
1lke,-160.777,0.00414612,-13.6818,-6,7.52
2vh0,-124.594,0.0212358,-12.0806,-1,8.51
1vfn,-74.7969,0.0148545,-5.49455,-5,5.6
1uv6,-51.0633,0.0397986,-5.94613,2,5.12
1fkw,-95.7042,0.0168759,-9.18729,-1,5.05
2wzm,-241.135,0.068941,-14.5824,-24,5.22
1c84,-129.604,0.0608743,-9.02124,-10,5
1duv,-177.715,0.00900483,-8.5805,-23,11.8
3mof,-85.6882,0.0395728,-3.40839,-13,3.07
4e0x,-121.326,0.0509382,-7.38354,-12,7.12
3p9t,-81.437,0.184574,-7.52827,-2,6.2
1ydk,-162.707,0.00218136,-11.8729,-11,5.89
1ebw,-248.783,0.0108743,-20.8892,-10,9.05
1yp9,-115.54,0.103741,-10.8577,-2,5.11
1ssq,-71.4319,0.00525596,-3.54844,-9,6
3hku,-139.581,0.0107527,-9.16884,-12,8.3
1ii5,-113.467,0.0146284,-5.76131,-14,6.62
3f7g,-106.262,0.00457167,-9.83079,-2,7.37
2gh9,-218.465,0.0225538,-17.8691,-10,6
1c4u,-163.298,0.147851,-15.2777,-3,10.37
1nvs,-148.598,0.0364115,-14.0962,-2,7.82
2c94,-250.542,0.0371275,-15.4913,-24,6.82
2rka,-100.232,0.00140082,-4.82459,-13,3
1d4k,-266.172,0.03047,-21.4476,-13,9.22
1ajx,-215.221,0.00664494,-19.9287,-4,7.91
2p3b,-249.367,0.169931,-21.9066,-8,8.48
1sv3,-48.0479,0.0447077,-4.8495,-0,4.35
3kiv,-55.5529,0.0859246,-3.64121,-5,4.7
1cnw,-119.418,0.126375,-7.26814,-12,7.72
1g85,-45.993,0.03062,-4.62992,-0,5.48
3tza,-142.289,0.036496,-10.6654,-9,5.5
1gu1,-106.235,0.0070852,-6.63061,-10,4.52
1q1g,-135.242,0.0279139,-10.7521,-7,8.57
1fkn,-265.824,0.128441,-19.5108,-18,8.8
3s56,-240.989,0.0306827,-21.7296,-6,9.62
3m3c,-90.538,0.00771023,-4.26151,-12,4.06
3vf7,-220.893,0.0331841,-20.5225,-4,9.1
3tkw,-207.544,0.0927159,-18.0471,-7,5.27
2wgj,-112.988,0.0226195,-12.1215,2,8.7
1ppc,-91.5841,0.0169157,-8.37532,-2,6.16
3cf8,-96.4526,0.0641567,-9.70941,-0,4.9
2w8w,-129.229,0.0686645,-10.1916,-7,2.12
1q91,-158.862,0.0148874,-12.7011,-8,4.15
2weq,-168.67,0.0736375,-15.7407,-3,5.9
1ro6,-135.043,0.0192966,-9.92357,-9,6.46
3rz5,-103.835,0.00197331,-6.78548,-9,7.89
2igv,-81.4326,0.00660843,-5.34987,-7,2.23
1q72,-96.2856,0.0275517,-9.65611,-0,6.85
1f4x,-114.004,0.0154377,-9.01584,-6,5.59
3liw,-119.333,0.0382222,-12.3715,1,7.6
1cny,-107.769,0.00047604,-7.1774,-9,7.85
3hig,-144.212,0.0760555,-12.0973,-6,7.89
1c1r,-85.9427,0.00413085,-8.5984,-0,7.63
1o30,-135.49,0.0753245,-11.2244,-6,6.77
2idw,-210.221,0.0236282,-18.6457,-6,8.89
1v11,-204.129,0.0346933,-12.8476,-19,3.98
3ps1,-209.092,0.0839701,-13.7932,-18,10.17
1qb9,-109.64,0.0272586,-10.5912,-1,7.44
1fh9,-142.57,0.0353679,-9.8924,-11,6.43
2b7d,-141.046,0.0183487,-11.7229,-6,8.7
1nny,-224.689,0.0186033,-16.8875,-14,7.66
2w8j,-164.764,0.0347797,-10.5112,-15,2.96
2am4,-250.272,0.0208313,-15.848,-23,3.72
2f34,-158.629,0.00208566,-10.665,-13,6.89
3u90,-22.6933,0.0249076,-3.49424,3,4.62
2fzg,-87.9909,0.339957,-9.93905,2,3.38
3t1l,-68.2724,0.000857661,-4.42809,-6,3.26
1bwa,-283.226,0.0276402,-25.5503,-7,8.6
2gyi,-89.023,0.00955212,-6.11185,-7,7
3pcf,-68.9741,0.123845,-5.42125,-4,6.05
3spf,-76.3976,0.00372803,-7.64349,-0,3.86
1o3d,-108.487,0.0307242,-8.87944,-5,7.13
1ppl,-202.404,0.0287531,-19.8691,-1,8.55
1kjr,-125.398,0.00662511,-7.74647,-12,6.06
1b4h,-171.444,0.028698,-14.3731,-7,5.46
2nn7,-124.385,0.00877367,-8.0473,-11,6.52
3qnd,-74.7846,0.00769838,-5.88616,-4,4.85
1m2q,-107.967,0.00823074,-10.4049,-1,6.1
1f4g,-167.759,0.0110896,-14.387,-6,6.48
3nu5,-199.326,0.0324773,-18.3651,-4,8.35
1f74,-160.62,0.0354542,-9.29744,-17,3.05
3k5i,-95.5307,0.198959,-5.35203,-11,4.7
3l1n,-83.9493,0.00128867,-8.39622,-0,5.63
3t0b,-109.881,0.0114128,-7.39954,-9,4.3
1dfo,-153.099,0.0121444,-14.522,-2,6.7
2vw2,-107.45,0.00497138,-6.35,-11,3.3
2vb8,-93.1519,0.00374828,-7.71894,-4,4.6
3guz,-69.4278,0.00682684,-4.94961,-5,4.38
3f8c,-150.426,0.0648313,-15.1075,-0,7.68
1ydb,-122.298,0.0116445,-6.64141,-14,8.24
2j79,-94.4822,0.0201107,-7.06834,-6,5.96
1g35,-271.459,0.0389744,-22.3848,-12,8.14
3hx3,-132.861,0.00628124,-11.6924,-4,8
3ckp,-184.44,0.0691603,-17.3131,-3,6.35
1ogx,-96.4504,0.0262952,-9.27133,-1,6.09
1bn3,-126.132,0.0358241,-7.04898,-14,9.89
2hmu,-171.251,0.00664482,-11.9318,-13,7.7
1ceb,-58.593,0.0465166,-4.70582,-3,6
3rux,-261.25,0.0404875,-20.5655,-14,9.28
3gcu,-212.285,0.0304178,-19.2589,-5,6.78
1w9u,-174.162,0.0265137,-16.6427,-2,6.09
1vzq,-161.106,0.068529,-13.7792,-6,7.44
1gai,-217.293,0.00767608,-14.1369,-19,8
4alx,-102.134,0.01565,-11.0291,2,7.28
1a69,-139.933,0.0448017,-10.4381,-9,5.3
2xei,-286.68,0.0686361,-22.3366,-16,10.62
3sap,-103.256,0.0144162,-6.73997,-9,7.59
3cdb,-216.701,0.0703796,-18.1405,-9,7.02
3iub,-152.065,0.0112666,-12.4178,-7,4.54
2q8m,-165.401,0.0572632,-10.9974,-14,4.03
1ez9,-84.5402,0.0157228,-5.26975,-8,5.1
2o4p,-212.557,0.0393102,-18.895,-6,10.72
4e9u,-78.2315,0.542124,-8.76527,1,5.82
2j47,-136.012,0.032881,-10.434,-8,5.41
1xh9,-239.917,0.0345465,-19.6262,-11,7.77
2gv7,-143.905,0.0182212,-12.0088,-6,7.85
2pvh,-105.288,0.00852892,-11.7374,3,6.59
8cpa,-212.905,0.173148,-12.2636,-23,9.15
1kc7,-74.1558,0.103762,-3.51935,-10,5.52
3uw5,-107.547,0.0208436,-10.3755,-1,7.85
3mv0,-87.1075,0.053632,-5.96438,-7,3.85
3cj5,-77.7815,0.00171269,-7.37987,-1,6.34
1ql9,-107.862,0.0517314,-11.2379,1,5.35
1elb,-62.5236,0.104516,-9.55688,8,7.15
3t82,-143.378,0.0087152,-9.54647,-12,7
2vc7,-69.543,0.040142,-8.99445,5,3.36
1xka,-152.041,0.0495281,-14.4536,-2,6.88
4epy,-67.4141,0.0203273,-6.76174,-0,3.47
1d4h,-249.301,0.012977,-22.5431,-6,10
3moe,-110.506,0.0154405,-5.06609,-15,4.3
1gj8,-90.252,0.0990194,-8.72422,-1,6.96
2ca8,-100.047,0.0243033,-6.82903,-8,4.66
3nsn,-188.806,0.0329578,-15.3136,-9,7.19
3jrs,-94.203,0.00361499,-9.02392,-1,4.28
2wkz,-238.427,0.0277902,-21.4704,-6,8.77
1tjp,-147.063,0.0288156,-9.53515,-13,4.42
3f3t,-162.133,0.0241565,-13.8374,-6,4.59
3m35,-91.9034,0.020101,-10.0104,2,7.22
4ehz,-109.413,0.0146532,-9.35596,-4,8
1m4h,-282.388,0.0612734,-22.7,-14,9.52
3su0,-151.864,0.0376115,-12.024,-8,6.79
2qpq,-74.6899,0.0124985,-5.88149,-4,6.37
3pd9,-123.919,0.0465794,-7.63853,-12,6.22
2xef,-314.055,0.0320555,-25.0375,-16,9.84
2f2h,-181.509,0.065011,-15.0159,-8,5.7
1li6,-32.6366,0.062324,-3.32598,-0,3.8
1a8i,-124.716,0.00119757,-8.8728,-9,5.52
3re4,-112.297,0.0229995,-10.4527,-2,7.4
1v1m,-215.948,0.0379105,-12.8327,-22,3.94
1lpk,-147.268,0.0180585,-14.7448,-0,7.55
1pyn,-187.703,0.0100522,-13.5803,-13,5.49
3gy7,-62.315,0.00278925,-5.43429,-2,4.52
2jfz,-139.215,0.0159565,-14.7374,2,5.24
3ljo,-82.9564,0.00125639,-8.2969,-0,6.62
2bq7,-117.806,0.0638802,-12.2445,1,7.05
1msm,-205.148,0.0478542,-20.9626,1,10.48
3kmy,-101.166,0.00460943,-8.12122,-5,4.49
1kzn,-145.827,0.00257678,-13.3853,-3,8.92
3a1c,-193.467,0.0107038,-14.9574,-11,4
3bzf,-276.527,0.0927023,-22.1454,-14,4.52
1aaq,-205.625,0.220776,-15.9832,-12,8.4
3r1v,-87.3891,0.0408029,-8.77971,-0,6.92
3dzt,-140.635,0.00526399,-12.8688,-3,7.22
4av5,-125.955,0.0241392,-6.61966,-15,7.21
2zn7,-160.014,0.0320336,-12.4335,-9,7.89
3f33,-45.477,0.0688443,-6.61655,5,3.34
1c3e,-184.872,0.052755,-14.5399,-10,6.59
2pu2,-91.7678,0.0194806,-7.99626,-3,4.43
1g54,-95.0052,0.0167892,-5.91731,-9,8.82
1lan,-90.9906,0.00043026,-5.09949,-10,7.22
3u6h,-191.871,0.0778834,-18.865,-1,9
3bgq,-125.585,0.0136879,-12.1722,-1,7.96
3pb7,-70.1998,0.013319,-6.2333,-2,5.74
2cc7,-78.7318,0.0329492,-6.30613,-4,8.01
3hvh,-198.193,0.126254,-15.5456,-11,8.52
3mf5,-114.382,0.0227077,-10.2609,-3,5.36
1dzk,-49.3614,0.340309,-5.27645,-0,6.1
2aoc,-246.057,0.0194504,-21.4251,-8,4.89
3f6e,-259.292,0.0509474,-19.1801,-17,2.38
1o5g,-107.268,0.150813,-12.0776,3,4.96
3lc3,-68.2778,0.0446242,-8.0724,3,5.23
1gcz,-80.5324,0.0712364,-8.52447,1,5.13
1o2w,-82.0954,0.0815053,-8.29105,-0,5.85
1if8,-106.781,0.0546472,-6.33279,-11,9.64
3ies,-250.202,0.0614318,-21.4816,-9,9.92
1qan,-142.923,0.0262127,-12.3185,-5,4.48
3zze,-144.528,0.0390409,-12.4918,-5,8.89
3qox,-150.682,0.0297589,-13.4979,-4,6.57
4djy,-137.352,0.0183685,-12.1536,-4,8.27
3roc,-148.297,0.0150296,-13.2447,-4,8.19
3ppr,-57.5479,0.00704054,-5.36183,-1,2.82
2qd6,-227.96,0.0607886,-20.0568,-7,8.68
1e5j,-171.789,0.0154647,-12.7944,-11,4
2v3d,-103.716,0.0141535,-7.58579,-7,3.94
2hzy,-138.221,0.0131675,-8.63528,-13,7.39
2zpk,-134.656,0.0140457,-8.67968,-12,7.76
3l6h,-54.6957,0.0352198,-4.70479,-2,5.4
4f7v,-271.256,0.0399784,-18.3656,-22,5.38
1ctu,-131.787,0.0573545,-9.23605,-10,11.92
4djx,-124.18,0.0207296,-10.8387,-4,7.23
3dne,-97.5843,0.0131911,-8.57162,-3,5.22
1uz1,-100.756,0.0280929,-6.10368,-10,6.89
3cs7,-138.685,0.0368888,-14.3054,1,10.68
2nn1,-113.008,0.0106372,-6.91148,-11,5.82
3p2e,-145.309,0.00295105,-11.7338,-7,6.22
1r0p,-162.831,0.040598,-15.1237,-3,8
1zsf,-213.363,0.116006,-18.6523,-7,9.92
1gar,-251.577,0.0160325,-17.5737,-19,10
3f6g,-69.3016,0.0291153,-5.35928,-4,4.72
1v2s,-63.8775,6.22065e-005,-5.58781,-2,4.17
1rmz,-116.588,0.0337943,-7.69264,-10,8
1lag,-110.198,0.0449501,-6.66471,-11,6.3
2jdp,-63.6677,0.0257691,-3.99254,-6,6.6
4rsk,-114.304,0.00325827,-8.2337,-8,4.32
3ekx,-190.357,0.0161396,-19.0518,-0,9.41
2zz1,-172.388,0.0269625,-10.8658,-16,4.54
1xk9,-94.8187,0.252893,-8.13477,-4,6.85
4djp,-219.987,0.0177458,-19.6164,-6,10.55
1tpw,-115.987,0.00200645,-5.20067,-16,3.3
2oxn,-125.244,0.015542,-7.73994,-12,7.44
3d9z,-120.106,0.00927664,-6.81986,-13,8.7
3ppp,-53.3414,0.0067259,-4.54086,-2,5.22
1dar,-155.541,0.0913015,-10.4454,-13,4.96
1gj7,-121.505,0.229908,-11.1804,-3,7.89
3f5k,-247.99,0.0663916,-19.2653,-14,4.62
3czv,-104.278,0.0086682,-6.0365,-11,7.8
2zft,-101.999,0.0319621,-8.63189,-4,6.52
3ddg,-130.943,0.0444919,-7.5388,-14,6
2bpv,-206.157,0.02703,-18.2427,-6,7.67
4g0z,-84.2231,0.0477515,-4.87006,-9,2.21
1pa9,-129.218,0.0288867,-7.75071,-13,4.6
3sax,-135.252,0.00771328,-9.1329,-11,6.57
5std,-162.297,0.0522294,-15.4819,-2,10.49
4fcq,-113.342,0.312401,-10.8466,-2,7
3f68,-124.729,0.0300944,-12.103,-1,5.06
1v48,-174.334,0.0111098,-11.8445,-14,7.8
3i4y,-71.609,0.336027,-5.09692,-6,7.05
1ec2,-257.328,0.0205118,-22.1533,-9,10
1g4o,-99.4942,0.0244132,-5.97384,-10,8.25
1tx7,-84.2921,0.0243425,-7.25356,-3,4.6
2j27,-87.0783,0.00773414,-5.11556,-9,3.52
3iod,-180.887,0.448065,-15.3367,-8,4.1
1kav,-142.465,0.0518313,-8.69837,-14,5.82
1ogz,-99.0037,0.0438654,-8.74423,-3,5.85
1o5a,-81.9768,0.126073,-8.32376,-0,6.42
1pro,-262.109,0.0183138,-21.4292,-12,11.3
1qy2,-56.1283,0.000728872,-6.01355,1,5.74
2dri,-136.335,0.0200292,-5.65355,-20,6.89
3rz0,-112.565,0.00147326,-7.65798,-9,7.55
1n4h,-126.828,0.00411071,-11.8869,-2,6.55
1wvj,-102.252,0.00393125,-5.42917,-12,6.73
1hvi,-268.902,0.023456,-24.5137,-6,10.92
2x95,-238.966,0.0803172,-16.7769,-18,4.95
2o4j,-188,0.00799476,-15.608,-8,10.1
3n7h,-74.7796,0.00683579,-8.2848,2,4.5
1f5l,-88.7045,0.00700644,-7.67746,-3,5.28
1ony,-181.574,0.0159196,-12.9733,-13,6.77
1tq4,-213.789,0.0273256,-12.6062,-22,6.19
2arm,-71.1736,0.266161,-5.78352,-4,7.68
1sl3,-164.764,0.0132512,-16.0897,-1,11.85
1ikt,-96.0559,0.00838418,-11.214,4,3.4
1g74,-91.5748,0.0366563,-10.3941,3,6.52
4aj4,-76.1351,0.0402995,-7.25381,-1,3.89
2uy0,-218.054,0.0289674,-21.4344,-1,6.92
3g2i,-133.252,0.0072835,-9.33244,-10,4.86
3kek,-207.968,0.0224002,-17.2192,-9,8.36
3pb8,-56.1155,0.00927231,-5.22082,-1,5.24
4duh,-123.032,0.016835,-11.12,-3,5.18
2i4u,-202.077,0.0642405,-18.2719,-5,11.57
2qbu,-151.358,0.024528,-13.1603,-5,6.19
3cr5,-32.8256,0.563916,-4.64648,2,4.19
3t84,-153.252,0.0228275,-8.94805,-16,6.97
3cfn,-95.6963,0.0126948,-9.58232,-0,5
1i7z,-96.0875,0.00821911,-10.817,3,6.4
1m7i,-169.014,0.0693474,-16.1707,-2,5.4
1adl,-141.393,0.00464411,-11.744,-6,5.36
2nnd,-72.568,0.00486552,-6.46166,-2,6.06
2jew,-106.378,0.0063692,-7.84415,-7,6.69
1epo,-221.692,0.0747249,-21.0439,-3,7.96
1o3p,-112.18,0.0770691,-10.4951,-2,6.66
1bnu,-121.677,0.00648821,-7.77415,-11,9.7
2zfp,-97.3065,0.0267066,-9.75736,-0,5.17
3rwp,-167.901,0.022517,-16.4126,-1,9.22
1pph,-112.11,0.00444599,-9.61541,-4,5.92
1k1m,-105.156,0.0239246,-10.1395,-1,7.4
1k6v,-243.676,0.0377428,-22.8053,-4,6.92
2a5b,-97.3918,0.029567,-9.36874,-1,3.93
3bxf,-152.331,0.0503719,-9.68349,-14,5.54
3egt,-118.322,0.150647,-11.9828,-0,8.9
4e3g,-40.867,0.000744485,-4.08744,-0,4.97
1alw,-51.7412,0.0034752,-5.1776,-0,6.52
2za5,-114.921,0.00718063,-11.8993,1,8.43
1hms,-132.537,0.00118796,-11.6549,-4,6.37
3gss,-177.951,0.00890797,-13.404,-11,5.82
2yxj,-197.659,0.00798258,-18.9739,-2,9.3
2i4w,-231.989,0.0623687,-20.8613,-6,11.59
1s5z,-124.037,0.0356141,-8.43934,-10,3.21
1g7g,-169.808,0.0795217,-11.8603,-13,6.6
3qxt,-159.792,0.00764674,-11.5868,-11,5.22
1bju,-87.0719,0.00104968,-7.90824,-2,4.8
2wed,-200.633,0.121319,-18.5846,-4,6.1
2h4g,-115.658,0.0155576,-7.98133,-9,6.52
1r1h,-214.044,0.125771,-13.9302,-19,8.92
1o5r,-160.523,0.0479061,-16.1002,-0,8.12
2r5a,-35.1492,0.000763427,-2.71569,-2,2.6
3aau,-87.002,0.0570352,-8.35724,-1,5.05
1fo0,-428.111,0.126547,-34.1376,-22,5.59
3q44,-206.381,0.0440747,-14.6821,-15,6.31
3ljg,-160.318,0.0202535,-14.852,-3,7.73
3bwj,-216.069,0.0232141,-17.2301,-11,6.5
2gl0,-111.512,0.0406156,-9.19185,-5,4.82
1yqj,-170.583,0.0226075,-17.4809,1,8.14
1n46,-187.356,0.0481218,-14.7837,-10,10.52
1jn4,-176.431,0.00300091,-14.0461,-9,4.95
3dcc,-121.938,0.000816949,-6.99463,-13,8.96
1qaw,-91.7138,0.0401584,-8.01154,-3,5.12
1mes,-250.534,0.0221285,-21.0755,-10,7.7
1bnw,-100.325,0.00390582,-6.03637,-10,9.08
3hkw,-152.607,0.00966183,-16.0704,2,8.64
1uj6,-125.569,0.0524971,-7.00939,-14,3.05
1v2o,-78.6541,0.0136787,-7.07909,-2,4.73
3sww,-99.1538,0.0153735,-9.13076,-2,8.4
2y81,-135.261,0.0545917,-13.5807,-0,8.7
1ghy,-73.3314,0.0350468,-8.96819,4,8.1
1w5x,-313.785,0.0502733,-25.0287,-16,8.4
3ioc,-173.791,0.0199294,-13.799,-9,3.68
3fv3,-233.43,0.0233114,-19.3663,-10,9.52
2xjj,-121.86,0.013969,-10.9999,-3,6.51
1s39,-121.2,0.00159159,-6.9216,-13,7.7
2uy4,-69.591,0.00645494,-4.56555,-6,4.68
3ozr,-120.045,0.0502455,-9.65475,-6,5.15
2j2u,-119.073,0.0636746,-11.971,-0,7.33
3r4m,-83.5639,0.000981187,-8.35737,-0,5.92
1c5q,-81.6317,2.87186e-005,-7.3632,-2,6.36
2ihj,-267.833,0.0403574,-18.8236,-20,4.59
3a5y,-208.634,0.0336827,-16.4971,-11,7.96
1jfh,-105.29,0.000913431,-8.92993,-4,2.05
1n0s,-167.889,0.112743,-12.9017,-10,7.45
2ya8,-142.766,0.0222503,-9.09885,-13,5.75
3k4d,-119.955,0.126152,-6.52164,-14,5.11
3zxz,-159.614,0.0106415,-15.1721,-2,8.4
1b40,-184.127,0.0222871,-16.8349,-4,7.28
3nu6,-193.655,0.0470533,-17.8125,-4,9.3
2xjx,-127.586,0.0139584,-10.7726,-5,9.15
3si3,-110.779,0.0299773,-11.1079,-0,4.16
2ewb,-104.391,0.0101505,-7.64928,-7,6.1
2nt7,-186.705,0.0494029,-15.1199,-9,6.52
4sga,-145.771,0.0725522,-11.8496,-7,7.3
2wyj,-118.759,0.0123113,-11.4882,-1,9
2ceq,-115.199,0.120113,-7.24006,-11,7.28
1ai7,-39.5238,0.0103875,-4.36276,1,4.09
3o9p,-190.787,0.00931673,-13.888,-13,6.52
3f3u,-146.28,0.01835,-12.2464,-6,4.74
2xn3,-93.6224,0.0144549,-8.97669,-1,5.92
2isw,-151.661,0.0343342,-5.60048,-24,7.43
3ny3,-83.3574,0.00975153,-7.14549,-3,4.71
1utj,-57.0397,0.000439962,-4.90441,-2,3.84
3ccw,-177.814,0.0177527,-13.7992,-10,7.87
3sv2,-113.808,0.00490615,-11.3857,-0,4.19
2r2b,-124.824,0.00851323,-6.49088,-15,4.2
4aji,-110.501,0.108235,-8.3583,-7,3.55
1rql,-51.1087,0.0082976,-3.51917,-4,2.75
1d7i,-35.8284,0.0102137,-2.79306,-2,3.6
2qi7,-184.245,0.10854,-17.3331,-3,10.21
2rkg,-217.85,0.080841,-19.0659,-7,8.09
3sha,-123.476,0.00731058,-11.9549,-1,5.59
1det,-94.7748,0.0196567,-5.49714,-10,4.3
2wky,-122.626,0.0151252,-8.67777,-9,8.59
1y3x,-115.863,0.0204725,-10.8068,-2,5.14
3n3j,-110.496,0.00845591,-7.05809,-10,8.48
