name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
4zbf,-5.3359,329.890,42.155,5.750,6,7.13
4qf8,-1.4320,108.110,12.086,2.000,6,7.51
2cli,-4.3354,234.744,39.190,0.143,6,4.3
4ipn,-2.6460,85.341,32.467,-0.000,6,3.39
1syh,-3.2649,194.805,25.429,13.893,3,6.41
3v3q,-2.8305,239.622,16.806,-0.000,6,6.6
4el5,-3.6446,179.390,33.149,4.393,3,5.37
2qnp,-6.2239,328.854,54.903,11.750,6,6.41
1hvs,-7.5793,426.988,63.362,-0.000,6,10.3
2bvd,-2.9654,166.512,26.355,11.964,6,6
2o4r,-6.8691,492.195,43.494,-0.000,4,9.4
1xap,-6.1744,421.671,40.519,1.750,2,8.7
2q54,-5.5645,241.963,56.151,-0.000,6,9.01
4ido,-4.2445,162.207,45.712,19.393,6,4.93
3bug,-1.4124,75.780,13.145,3.607,3,3.18
4emr,-2.8234,91.305,33.949,9.321,6,7.49
1v2l,-2.4780,136.110,19.316,10.429,0,4.29
4r74,-2.4160,121.768,24.196,-0.000,6,8.1
2q88,-2.8354,198.024,17.671,12.250,1,5.8
4gr3,-5.4571,224.524,56.665,-0.000,6,7.81
1e6q,-2.5232,125.463,22.232,0.857,1,3.15
3v5p,-4.1357,244.183,33.752,5.214,4,8.96
3pgl,-1.5664,81.049,17.330,0.000,6,5.3
5a81,-2.4139,145.915,21.712,4.714,6,5.54
4pp3,-5.7366,393.756,36.165,4.429,0,7.82
2r58,-1.5925,111.927,13.245,4.571,6,2
3alt,-1.3195,75.098,13.849,-0.000,6,2.92
4ymx,-2.5715,183.366,18.209,22.643,6,7.1
1onz,-2.3041,106.171,21.726,6.607,2,5.1
1o2r,-4.0762,214.122,36.303,9.107,4,5.21
3tif,-3.9716,200.427,37.893,2.714,6,5.38
4bs0,-2.7503,161.366,21.132,3.929,1,5.7
4io7,-2.0820,98.951,19.823,10.286,3,3.68
2hxm,-2.7033,108.561,30.538,0.000,6,5.22
3ml2,-3.3372,185.927,29.861,1.464,6,8.05
4zeb,-4.2867,141.732,49.543,-0.000,6,6.52
4mc9,-5.6802,291.610,51.928,-0.000,6,9.44
1i9o,-2.3953,89.805,26.477,-0.000,4,8.42
2x8z,-2.1555,90.878,22.196,1.714,3,7.96
3gus,-1.3990,40.720,19.697,-0.000,6,6.05
3be9,-4.3543,194.598,41.123,1.821,2,7.62
4avj,-1.5753,104.963,14.617,-0.000,6,7.44
3znr,-5.1917,239.012,50.490,-0.000,6,7.44
1bxo,-5.6533,268.622,54.271,-0.000,6,10
4mhy,-3.6725,218.951,31.397,1.679,6,6.47
3kr4,-3.2516,174.841,30.252,8.786,6,7.6
1d4p,-4.2701,202.488,39.203,10.964,3,6.3
2p4j,-8.2706,447.390,70.955,-0.000,6,8.96
3ebh,-4.0585,247.195,33.101,14.821,6,6.32
4ufi,-2.1821,124.598,17.426,-0.000,1,6.2
3qw5,-2.2996,1.817,36.799,14.107,6,6.45
4g8y,-2.0614,103.366,20.026,-0.000,4,4.59
4mhz,-2.8132,183.963,22.987,4.536,6,6.87
4ynb,-5.0802,278.024,44.354,12.107,6,10.37
2gvv,-2.7844,177.146,23.246,7.786,6,3.9
3h78,-1.8749,100.671,15.165,1.107,0,4.24
4w9o,-4.7469,235.402,45.081,-0.000,6,7.77
3vje,-7.3084,429.744,58.462,15.929,6,8.01
4ca8,-5.8727,208.732,64.490,1.893,6,6.68
4dsy,-1.6637,121.561,10.272,-0.000,1,4.43
5dgu,-6.6752,385.805,55.154,-0.000,6,11.35
4aje,-1.6434,96.732,15.530,10.893,6,3.68
1grp,-1.3270,86.634,11.375,14.893,4,3.72
4ovf,-2.8563,188.939,19.413,3.393,1,4.13
1gi1,-2.6447,140.939,21.819,9.071,1,5.47
2vl4,-2.5179,132.366,20.996,9.250,1,6.01
3qqa,-2.9855,154.549,29.119,1.107,6,5.82
2i4z,-5.4587,376.256,38.659,-0.000,6,5.7
1fv0,-3.0800,149.866,28.654,-0.000,3,5.93
1nu3,-2.4010,199.207,14.167,-0.000,4,4
4b9k,-4.6476,253.695,40.251,-0.000,4,6.17
4b76,-3.4077,182.549,30.597,3.429,4,4.54
4bt5,-2.3512,200.293,11.446,1.071,2,2.76
3x00,-3.5724,210.915,30.370,14.750,6,9.08
1b3f,-5.2632,282.317,46.461,13.000,6,6.89
2g71,-4.3660,249.610,36.983,6.929,6,7.46
4c2v,-4.6431,222.451,44.971,3.571,6,9
4y79,-4.6115,206.598,45.933,-0.000,6,7.96
1sb1,-5.3265,250.634,51.428,5.964,6,6.89
3s75,-2.2040,104.829,20.091,-0.000,1,6.82
3afk,-2.0103,105.183,20.896,-0.000,6,3.6
4agc,-5.9633,339.854,50.294,0.036,6,10.7
2uwo,-5.2852,236.183,51.572,-0.000,4,8.7
1bnq,-3.5046,184.829,33.084,0.071,6,9.49
1ro7,-5.8434,280.573,55.604,0.000,6,3.18
4u0f,-3.4723,182.427,29.861,-0.000,2,5.92
2vsl,-3.9815,219.427,35.743,3.536,6,8.4
3zk6,-5.2888,286.317,46.774,2.714,6,6.34
2r3w,-6.0302,314.915,53.623,14.929,6,6.89
3ucj,-3.1548,160.183,27.294,-0.000,1,6
4rlw,-3.4056,160.683,32.087,-0.000,3,4.87
1wn6,-4.6380,243.329,42.038,12.857,6,4.68
1hi3,-0.7536,2.293,14.877,0.821,6,4.19
1str,-2.6137,2.232,41.875,-0.000,6,4.77
1sbg,-6.2579,384.427,49.262,0.179,6,7.74
1w3j,-2.4002,146.390,17.997,-0.000,1,6.32
4i5c,-4.1017,216.317,35.554,0.214,3,8.82
1gja,-2.9686,112.549,30.523,8.429,2,5.42
4aq6,-1.5214,56.768,16.522,-0.000,2,4.8
2whp,-2.1705,86.402,24.841,-0.000,6,4
2x7t,-2.6229,116.159,28.470,-0.000,6,6.63
3nim,-3.0395,143.049,30.609,17.321,6,4.75
3d6o,-0.9901,-0.415,16.212,0.357,3,4.11
1i9q,-2.3578,99.268,24.809,-0.000,4,8.41
4b5w,-0.9188,42.683,8.852,-0.000,1,3.33
4p6x,-5.1571,288.866,41.558,1.786,2,7.04
1o0f,-1.8453,64.585,23.206,3.036,6,5.3
2f80,-6.1145,354.720,50.722,0.000,6,8.18
3ekr,-3.8805,239.866,28.951,-0.000,2,7.52
3ryx,-2.8640,139.000,28.032,-0.000,4,8.14
3ikd,-3.2479,148.841,33.586,1.429,6,6.75
2oym,-2.8806,124.146,29.564,11.714,4,5
2e5y,-2.8447,106.720,31.867,23.143,6,5.85
1mfd,-2.9241,139.098,30.109,-0.000,6,5.31
5ahw,-4.1126,215.659,34.583,0.036,1,5.17
3t0x,-5.3983,306.707,46.048,-0.000,6,8
3ttm,-1.6778,110.085,12.565,12.179,3,8.52
1xgi,-2.0744,90.061,21.730,1.643,4,4.85
2qi3,-4.9083,229.402,48.133,-0.000,6,10.2
3o75,-2.6362,165.220,22.199,0.607,6,6.68
3p3g,-5.5589,371.890,40.020,-0.000,6,9.74
3zdh,-3.4863,233.537,27.030,0.071,6,7.35
3g3r,-0.7792,-78.817,23.932,9.321,6,6.48
4fht,-2.5997,158.732,18.594,5.393,0,6.17
1uwf,-2.1034,125.671,19.812,-0.000,6,6.82
3tk2,-2.0975,106.207,19.488,2.786,3,4.62
4lhm,-2.2105,98.085,22.561,6.250,4,3.39
1ua4,-2.8538,148.439,27.228,3.571,6,4.22
1xbo,-4.7894,238.878,44.888,9.750,6,6.04
4bco,-4.5045,233.024,40.432,4.964,4,6.88
2vpo,-2.8070,175.561,19.971,11.214,1,5.42
1igb,-3.2823,231.976,21.826,0.036,3,6.4
4kcx,-2.6920,153.707,24.400,0.000,6,4.43
2bak,-6.9001,439.585,52.022,0.000,6,7.43
3da9,-3.3453,145.073,35.500,0.071,6,5.51
4km0,-1.8687,68.366,19.704,11.571,2,6.04
3t85,-2.9410,152.744,28.730,-0.000,6,7.95
1xq0,-2.3427,82.488,28.409,-0.000,6,6.34
3adv,-1.5084,61.780,15.733,0.071,2,3.03
3nq3,-2.4005,196.378,15.713,-0.000,6,3.78
4o3c,-1.8086,107.354,14.822,11.286,3,2.59
4kiu,-4.3286,270.963,34.113,1.750,6,3.85
4ewn,-1.7026,50.744,22.906,0.000,6,6.7
1m7y,-4.5269,280.659,35.790,17.893,6,10.96
3cd0,-4.5612,241.976,41.372,5.821,6,7.57
4ieh,-7.6383,448.646,61.559,2.036,6,7.85
1thz,-2.7352,144.183,24.200,3.250,3,5.15
1zge,-2.6956,145.244,22.414,-0.000,1,7.3
4bt4,-2.3611,190.976,12.667,1.821,2,3.34
1gnm,-4.1129,226.220,36.912,1.786,6,6.25
3zpu,-6.9242,380.049,59.448,-0.000,6,8.38
3vw1,-4.4428,314.390,30.678,-0.000,6,4.67
2tpi,-3.3176,199.207,27.842,5.357,6,4.31
4q19,-2.4389,75.512,30.245,9.571,6,8.05
1w3k,-3.2137,209.110,25.375,-0.000,6,4.3
3b3s,-1.1668,69.683,10.223,5.750,3,2.55
1d3d,-5.0607,226.098,50.732,0.071,6,9.09
3ery,-6.9888,358.829,62.681,5.500,6,5.66
1p57,-2.5261,121.134,22.484,8.393,1,4.4
2h4k,-2.7519,175.744,22.407,5.964,6,5.49
2c80,-3.4840,214.768,28.386,20.821,6,5.33
4j45,-2.7207,147.744,25.622,12.607,6,5.77
4tz2,-1.7669,62.415,19.406,0.036,2,3.46
3hvj,-6.9467,363.280,61.757,0.179,6,8.7
2f1g,-4.3298,261.732,35.906,-0.000,6,7.54
1atr,-3.8399,153.805,41.630,0.071,6,6.96
1ivp,-7.1211,455.585,53.164,3.929,6,7.52
3w9k,-4.1090,298.000,28.375,0.571,6,6.32
2cbz,-2.9177,134.073,30.468,3.571,6,3.93
4ggz,-4.0957,223.402,35.852,-0.000,4,10.18
2pvu,-2.0893,136.512,16.528,14.071,4,6.31
1r9l,-2.1847,156.488,14.283,-0.000,2,5.4
3n9s,-3.3177,173.549,31.655,1.536,6,5.26
3c84,-4.5555,258.671,37.107,-0.000,3,7.85
3gdt,-0.7032,-8.402,14.771,1.750,6,7.19
4dfg,-6.9672,402.817,57.294,1.679,6,11.74
3suw,-2.8384,120.171,27.342,3.000,1,4.7
1rr6,-3.8197,200.817,32.451,6.393,2,10.25
1gj6,-4.3363,211.317,38.565,9.500,2,7
1lvu,-3.1093,140.463,32.262,9.071,6,5.32
2ewa,-4.8489,276.744,40.413,0.429,4,7.94
4mo4,-2.4987,126.390,25.341,2.786,6,4.22
4mn3,-6.6920,342.695,60.520,-0.000,6,5.75
1kyv,-3.8485,138.268,42.386,0.000,4,5.92
4oc0,-4.1627,163.098,44.932,6.786,6,6.5
1qxk,-4.4773,190.878,46.203,6.429,6,5.05
4qtl,-2.6823,157.195,24.454,-0.000,6,6.92
1olu,-3.5369,155.768,36.729,6.929,6,4.41
4pnu,-3.2116,195.146,27.399,5.321,6,4.89
3s76,-2.0835,98.817,19.059,0.036,1,5.05
3buh,-2.3622,159.402,16.952,4.071,3,3.66
2h6b,-2.4140,178.146,14.967,1.571,2,5.39
2yay,-4.0929,136.354,47.022,8.643,6,6.1
2wly,-3.7429,205.549,34.049,0.750,6,6.6
2csn,-2.6623,168.439,20.962,0.964,4,4.41
2j4g,-4.2246,248.451,33.526,-0.000,3,6.6
4p6c,-2.0708,93.756,23.051,2.000,6,4
4wr7,-3.6547,209.537,31.717,-0.000,6,11.7
2i3i,-4.2630,201.610,41.168,7.607,6,7.3
1stc,-5.3665,330.890,40.132,3.607,3,8.1
6upj,-3.0351,168.561,25.781,-0.000,3,6.32
1wht,-2.3501,156.366,18.520,-0.000,4,3.7
1o1s,-4.2501,213.256,40.245,6.607,6,7.31
4b1j,-5.5135,252.354,53.975,4.964,6,7.3
3g2y,-1.0246,35.159,11.888,-0.000,2,2
3kgu,-2.8123,170.537,21.101,-0.000,1,5.92
5upj,-3.2349,179.354,27.394,-0.000,3,7.12
1pvn,-3.4214,157.695,35.062,1.071,6,9.82
3su2,-6.3333,304.341,59.861,0.429,6,7.35
3sue,-6.9608,368.061,61.271,3.214,6,9.08
4i74,-3.5747,145.049,36.278,2.893,3,6.72
2g9q,-1.4147,81.793,11.383,0.214,1,6.4
1rd4,-4.6655,302.939,35.875,-0.000,6,7.74
3wtm,-3.4803,207.695,26.974,-0.000,2,7
3ama,-3.4833,132.695,37.064,2.036,4,6.53
4eb8,-3.8337,196.000,33.871,5.536,3,9.82
3ujb,-4.3808,231.732,39.977,5.786,6,5.1
1dhj,-3.1861,183.951,28.296,6.893,6,6.55
4mpn,-2.8229,123.244,27.483,-0.000,2,6.62
1hnn,-3.1261,156.841,26.851,10.464,1,6.24
3g0i,-2.2794,175.317,15.243,-0.000,4,3.6
2r3t,-6.7502,339.134,61.294,12.107,6,5.85
4ly9,-6.4290,333.427,57.774,0.893,6,8.15
1b6l,-5.9356,348.402,48.880,-0.000,6,8.3
3dd8,-3.0322,150.476,29.714,-0.000,6,7.85
3hb4,-5.2960,288.402,44.306,-0.000,3,9.05
3oil,-2.8047,96.488,32.223,-0.000,4,5.68
1hxb,-7.4905,447.329,59.658,-0.000,6,9.92
3m1k,-2.0236,108.098,16.480,-0.000,0,5.39
3pfp,-3.4196,177.598,32.109,14.929,6,6.44
3suv,-2.9332,154.451,25.222,3.714,2,4.55
3a6t,-3.8237,204.183,34.578,5.536,6,7.28
3wmc,-2.5474,78.805,30.949,6.286,6,6.51
4k0o,-2.0921,93.195,23.506,-0.000,6,3
4dq2,-7.2194,400.768,61.101,3.964,6,7.52
1jq8,-3.6184,256.927,26.167,0.036,6,6
2fpz,-2.3809,104.939,21.807,5.571,0,3.96
1os0,-5.5001,326.244,45.041,4.000,6,6.03
1v0k,-2.8452,161.780,24.425,0.429,4,5.1
3m6r,-4.4125,271.463,35.948,-0.000,6,7.49
4y59,-3.5103,182.037,30.287,4.214,2,5.24
2rfh,-1.6322,86.280,16.025,10.357,4,6.82
4g8m,-2.2247,134.037,17.777,8.929,3,7.89
2vmd,-1.3728,84.146,11.722,-0.000,3,3.02
4tqn,-2.8924,163.256,26.635,3.571,6,6.11
3ip8,-2.3905,132.037,20.171,-0.000,2,2.28
2bo4,-0.6948,44.768,7.636,3.857,4,4.61
3sut,-3.6530,178.293,36.014,-0.000,6,7.85
1f57,-1.0577,42.159,11.039,12.250,2,5.64
2a14,-5.2847,317.085,42.961,5.107,6,5.7
1q8w,-2.9875,175.195,23.603,2.286,2,5.24
1yej,-4.8644,274.183,42.175,-0.000,6,7.46
4q7s,-1.7876,81.195,16.258,-0.000,0,4.42
1bnn,-3.4283,192.244,29.274,-0.000,4,10
1c1u,-2.8558,100.256,30.204,12.036,2,8.25
4nra,-1.7072,87.378,14.359,-0.000,0,4.19
2x96,-4.8581,158.268,55.783,1.893,6,4.03
4nl1,-1.8303,112.951,14.894,0.857,3,3.89
1k6p,-8.1051,521.037,59.800,0.179,6,7.36
2xye,-6.6558,352.976,58.774,-0.000,6,8.34
1fzj,-6.3323,263.500,64.265,11.214,6,8.1
1ec0,-8.4654,460.037,72.277,-0.000,6,8.49
1t4v,-4.0386,220.268,36.200,10.214,6,7.68
3s43,-6.1114,392.890,46.130,0.250,6,8.6
4jym,-2.1573,105.659,18.709,-0.000,0,5.04
3l7d,-3.9709,154.841,41.581,-0.000,4,2.18
4cd5,-3.3087,171.622,30.865,8.464,6,6.71
2qfo,-1.5265,64.073,14.923,4.750,1,4.7
2hnx,-3.0587,209.378,23.577,3.214,6,7.08
1dy4,-4.1072,241.866,34.612,10.571,6,4.36
3s8l,-3.5770,163.439,36.339,8.393,6,5.64
1rbp,-5.4366,369.622,35.472,-0.000,1,6.72
3u8j,-3.3305,210.756,23.826,0.107,1,8.51
1x1z,-2.3919,85.098,27.929,6.750,6,11.06
3pcn,-2.2138,165.293,13.658,-0.000,2,3.66
4avh,-2.3991,120.366,24.725,-0.000,6,7.23
1xge,-1.7259,66.732,17.475,5.321,1,4.68
4qll,-4.9379,217.829,49.936,-0.000,6,3.38
1xws,-4.1363,220.329,37.400,0.357,6,8
2p2a,-5.5017,332.841,43.367,11.464,6,6.12
1mai,-1.9829,61.134,25.413,7.857,6,6.68
2pyn,-6.2571,343.098,54.170,-0.000,6,7.57
3p8o,-5.6105,265.073,53.962,2.679,6,8.72
1qbs,-6.4939,365.878,54.894,-0.000,6,9.47
3u7m,-3.9533,229.427,34.288,-0.000,6,7.45
3ebo,-3.5118,168.817,31.442,-0.000,1,4.72
5aut,-3.9536,246.207,29.180,1.893,2,5.17
4o07,-5.0458,241.220,46.284,0.036,3,7.38
2qg0,-3.2776,139.890,33.665,6.286,4,5.72
1d4j,-8.1896,472.049,66.852,-0.000,6,8.36
1od8,-3.0201,152.305,28.104,-0.000,4,5.1
3r7o,-5.4963,263.012,52.452,5.143,6,8.36
1bzj,-2.7832,127.683,26.381,-0.000,2,4.66
3hcm,-0.9087,51.841,7.617,-0.000,1,3.3
1np0,-2.7669,134.280,24.751,-0.000,1,3.57
3nhi,-5.6819,377.122,41.652,3.393,6,8.43
5e8f,-4.2175,198.817,41.639,2.893,6,8.64
3pcg,-1.5909,145.671,6.962,-0.000,2,2.3
1flr,-4.1062,157.646,41.255,3.179,1,10
1hps,-5.7707,281.280,54.467,-0.000,6,9.22
3d78,-2.4751,129.183,23.562,-0.000,4,7.64
4ymg,-4.0501,163.646,43.096,10.250,6,4.68
2qw1,-0.4353,-1.963,8.370,-0.000,3,3.9
3su1,-6.0122,282.098,57.833,0.893,6,6.68
3f8f,-3.0406,60.366,41.100,1.321,6,6.63
4b5t,-1.0662,76.220,6.935,1.714,1,3.33
4b2l,-2.5875,170.195,20.316,0.000,4,3.24
4app,-5.6007,333.415,45.804,0.071,6,7.19
5afv,-2.2243,106.476,22.596,0.750,4,5.59
3v2q,-4.0656,350.878,21.484,-0.000,6,6.29
4n9c,-2.1070,119.073,16.926,1.714,1,3.9
2fgv,-7.5357,446.549,60.406,-0.000,6,6.12
3acx,-4.8930,321.927,36.916,0.000,6,5.7
4gfo,-3.5253,210.890,27.243,0.071,2,6.62
2o0u,-5.2269,251.024,48.964,-0.000,4,5.49
3agl,-5.9779,273.622,57.136,30.643,6,7.8
4wt2,-6.6169,398.415,52.741,1.750,6,10.42
4ty6,-4.1165,167.805,43.830,3.643,6,7.52
4ysl,-2.3149,90.207,26.891,4.929,6,5.8
3wtl,-3.8807,240.012,28.935,0.036,2,7.04
3st5,-6.6481,393.695,53.825,-0.000,6,11.3
5yas,-1.4360,72.280,13.439,-0.000,2,3.26
1m2x,-2.1555,100.244,21.038,2.786,3,4.15
3eko,-2.1700,88.232,21.572,-0.000,1,6.7
4x3k,-7.3351,402.610,62.714,0.143,6,4.56
3dk1,-6.7829,405.146,54.414,-0.000,6,9.74
4rd3,-3.7895,159.988,39.648,12.857,6,6.47
2jjb,-3.9355,196.415,37.339,0.179,6,7.92
2uwp,-4.8214,221.244,47.843,-0.000,6,6.81
3qfz,-1.4779,58.683,14.957,2.393,1,3.24
3l0v,-3.4048,173.390,31.174,-0.000,4,7.64
4up5,-2.0942,111.512,18.228,2.179,2,2.6
1q65,-2.0990,48.878,28.167,17.357,6,5.46
2bvs,-4.1728,193.195,41.684,2.321,6,4.1
1njd,-3.4054,185.012,30.686,8.214,6,5.57
1c83,-3.0929,155.976,26.612,7.036,1,4.85
4rrf,-2.1787,40.549,29.558,5.964,4,3.62
2uyn,-1.4797,82.305,12.058,5.286,1,2.7
4del,-2.5382,118.354,25.764,-0.000,4,7.68
2jgs,-3.5774,213.085,29.567,-0.000,4,6.62
4k0y,-3.7394,202.390,31.852,2.893,3,7.82
4c9x,-4.0176,223.098,35.559,10.214,6,7.32
2qta,-4.2961,182.537,44.619,5.214,6,5.76
2g94,-6.8623,336.280,63.693,1.429,6,9.52
3hl8,-2.9110,148.878,25.104,-0.000,1,4.49
3i9g,-4.7410,298.378,37.120,9.643,6,8.96
3ip9,-1.3176,128.244,5.477,5.036,3,5.62
4q7v,-2.1425,121.841,16.571,-0.000,0,3.59
3nuo,-6.1974,373.829,49.649,0.071,6,9.8
2avs,-7.7355,461.451,61.530,-0.000,6,7.57
1bma,-5.5568,303.915,48.677,-0.000,6,4.59
4ddy,-3.3682,165.122,31.626,-0.000,4,5.62
1qb6,-2.7793,112.171,30.778,10.643,6,6.06
3ffp,-3.1608,141.110,30.257,-0.000,2,7.14
4acc,-3.5709,194.793,32.742,3.000,6,7.7
4ha5,-3.0390,145.085,27.961,16.429,3,7.24
2x91,-2.9257,118.720,32.313,5.893,6,6.74
1hvj,-7.7591,448.244,63.375,1.643,6,11.4
3g2l,-3.3503,130.451,34.878,-0.000,3,3.87
2aog,-7.4023,388.195,65.278,3.214,6,6.28
4el0,-3.6970,179.671,34.664,-0.000,4,4.49
2yix,-5.7744,345.878,46.843,-0.000,6,8.48
1no6,-2.3015,116.366,20.465,6.857,2,4.41
4zl4,-5.7387,274.573,54.393,10.036,6,7.86
3ebl,-3.8190,209.963,31.000,0.143,1,6.3
1m0b,-6.1332,332.061,53.494,4.714,6,8.82
3zyu,-3.0351,145.012,29.797,-0.000,4,7
3ohi,-3.2328,180.902,29.426,4.679,6,4.85
1g46,-2.5418,121.500,24.832,-0.000,4,8.8
1srg,-3.7661,295.817,20.643,-0.000,2,5.3
1nw4,-3.1416,110.561,33.386,5.536,2,9.07
4ngp,-4.4614,140.207,51.828,10.607,6,7.96
1qbo,-3.1142,111.488,35.084,11.143,6,7.74
2w5g,-1.8734,67.354,23.365,1.036,6,6.07
4jkw,-1.9386,98.549,20.626,0.500,6,4.16
1x39,-3.4596,165.098,32.614,8.357,4,9.22
3jdw,-0.9654,78.159,6.949,4.607,4,3.6
3hek,-4.5689,257.927,37.999,-0.000,4,8.27
4fai,-3.5417,212.915,30.223,1.571,6,6.99
3qx9,-2.7034,116.659,29.364,5.214,6,4.05
4oc1,-4.6133,196.463,47.501,6.679,6,6.6
3hzk,-1.5942,53.573,20.729,6.607,6,6.7
2ybu,-4.0631,226.561,34.170,5.536,4,6.38
1lol,-2.1115,68.732,25.990,2.393,6,6.39
2v2c,-1.2509,57.500,14.270,1.714,4,3.41
3obu,-4.7351,203.207,48.417,7.857,6,4.3
1y3v,-4.0689,162.573,41.612,11.643,4,5.64
4o09,-4.7486,233.585,42.887,-0.000,3,7.7
3cyw,-5.0868,283.110,44.335,0.036,6,7.77
2qi0,-6.9856,404.524,57.428,-0.000,6,7.38
3bxg,-3.1490,140.707,31.887,1.786,4,4.96
1c86,-3.1507,162.024,26.075,8.179,0,4.7
2gz2,-2.7819,149.000,26.738,3.286,6,5.22
4zzd,-2.5113,51.159,33.359,-0.000,4,6.6
1uho,-3.6842,163.317,38.246,-0.000,6,9.22
1qft,-2.2368,137.866,16.613,15.714,2,8.77
3u7k,-4.1641,230.427,37.225,-0.000,6,7.07
1a28,-5.3244,334.512,37.949,1.750,1,8.29
3lxk,-4.4165,258.683,35.697,0.107,4,9.8
4ghi,-5.2820,332.476,38.864,-0.000,3,7.09
4k7i,-1.4656,85.256,11.107,-0.000,0,2.82
4q6d,-3.0744,158.854,27.506,-0.000,3,7.36
2r43,-5.6342,283.110,51.630,15.786,6,6
1cet,-2.4773,173.305,19.391,4.357,6,2.89
4hfp,-4.2375,227.220,38.472,4.857,6,7.38
3ni5,-2.1812,76.780,26.716,0.786,6,7.55
2uy5,-3.5492,213.439,27.720,4.429,3,5.49
4i7l,-1.9185,110.756,14.642,-0.000,0,3.99
3b7u,-2.6303,93.561,31.006,6.321,6,7.74
3uz5,-2.5795,161.866,18.013,3.321,0,7.22
2fw6,-1.7667,110.207,15.400,3.679,4,2.92
1aid,-3.0701,174.256,27.439,-0.000,6,4.82
1g7f,-3.5771,177.305,34.678,8.714,6,5.47
3axz,-3.9739,210.902,33.746,0.000,2,3.43
4kxb,-3.5493,198.854,31.601,11.500,6,4.12
3jup,-2.8555,175.878,21.368,8.143,2,5.58
2reg,-2.3662,149.768,17.712,-0.000,2,5.64
4ht0,-3.1223,192.073,25.468,-0.000,4,8
1xpz,-2.4696,102.171,27.910,-0.000,6,7.08
4b0b,-3.4669,196.354,29.338,0.143,4,3.33
4uof,-1.9227,60.378,24.733,5.357,6,4.84
4o0y,-4.6050,330.988,30.441,0.143,4,7.22
3t3u,-4.2583,222.841,38.084,4.714,4,8.6
4ufm,-2.6557,152.390,20.814,4.214,1,3.72
1hpx,-7.1528,435.817,56.132,-0.000,6,11.26
3hu3,-4.4319,208.354,43.581,3.679,6,6.89
4da5,-3.0222,163.610,26.062,2.964,3,6.44
1erb,-6.1718,442.390,37.481,-0.000,1,8.1
4qnb,-5.6804,348.207,45.132,1.786,6,6.59
2xbx,-6.5550,308.659,61.929,1.036,6,7.82
3ed0,-1.9224,51.902,21.693,-0.000,0,6.35
3fwv,-4.2067,204.939,40.543,8.107,6,5.64
3iue,-4.3293,203.866,42.688,2.179,6,5.82
4b6s,-4.3468,231.378,37.326,-0.000,3,6.01
3nee,-2.9629,181.610,25.619,-0.000,6,5.34
1nhz,-6.0510,381.780,44.080,1.750,3,6.08
2vt3,-2.8484,139.744,28.859,1.857,6,4.15
3t1a,-6.2669,350.268,53.448,0.250,6,8.37
1ctt,-4.0373,218.610,33.749,-0.000,2,4.52
2v54,-3.8015,159.549,40.148,6.036,6,4.6
4azb,-3.6523,185.915,35.100,-0.000,6,7.24
1m83,-4.4206,224.073,41.472,5.571,6,3.4
3ldq,-2.9029,116.061,31.320,0.036,4,5.36
4pyx,-4.9182,303.878,39.404,0.500,6,6.14
5e13,-1.8297,30.195,25.958,0.357,4,4.24
1ajp,-2.6114,169.939,18.868,-0.000,2,2.23
1ejn,-3.7287,142.744,39.830,7.107,4,5.62
3qdd,-3.1723,159.280,29.291,4.679,4,8.77
4crf,-5.8781,287.671,55.262,0.036,6,9.3
2wej,-2.1489,110.683,18.551,1.179,1,6.08
3kv2,-0.8759,10.610,14.441,15.893,6,7.32
4ou3,-3.2033,106.841,37.654,8.250,6,4.41
3l4x,-2.5915,112.000,28.507,-0.000,6,6.89
2zx6,-3.6119,164.159,34.854,10.357,4,10.6
3f18,-2.6686,135.098,26.272,-0.000,6,7.4
2r75,-3.4159,82.268,43.674,7.821,6,6.15
4jpx,-2.0668,103.927,19.312,2.893,3,5.15
1q7a,-2.2349,104.720,22.988,-0.000,4,7.19
2r38,-7.2761,389.976,62.907,11.321,6,7.44
3o4k,-6.3560,252.598,66.358,-0.000,6,7.62
3u3u,-4.6638,371.902,27.587,1.679,6,6.88
1e6s,-2.4504,147.122,18.572,1.607,1,3.22
3zhx,-1.7876,41.073,24.606,1.786,6,6.68
3po6,-2.1577,133.671,18.429,-0.000,4,7.06
3r4n,-2.7351,155.329,25.264,4.357,6,6.89
2x2r,-4.4892,281.524,35.649,5.357,6,7.12
3dhv,-2.6926,97.183,31.059,1.607,6,2.96
1j37,-1.7125,64.622,18.893,1.786,3,8.96
4bao,-5.4247,287.598,48.259,10.857,6,8.37
2pv1,-5.3877,330.683,43.036,0.179,6,7.14
4qsu,-1.1081,61.756,8.703,0.429,0,2
1m0n,-3.7209,156.329,39.399,5.179,6,2.22
2ra6,-2.6061,182.780,16.657,-0.000,1,4.52
1n3i,-3.9721,218.561,33.199,5.429,3,8.89
1qbr,-8.2615,404.585,75.912,-0.000,6,10.57
4x6n,-6.6195,320.598,62.096,-0.000,6,8.82
2ctc,-2.7063,209.378,15.912,6.250,3,3.89
1vyf,-3.1807,231.915,22.616,4.464,6,8.05
4rww,-4.3801,176.829,43.681,0.036,2,5.85
3moh,-1.0417,51.195,11.701,8.750,4,2.84
3c89,-2.1726,-13.146,36.735,14.143,6,6.07
2x4z,-5.5071,355.732,40.955,5.821,6,8.57
