name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
1k1l,73.645,-57.1595,-8.6934,0,-0.7476,-55.5418,2.3123,0,3.1776,7.6136,0,0,6.9
1b6h,99.8025,-71.634,-12.2643,0,-6.6969,-58.2637,0.6864,0,2.3387,10.9487,0,0,7.82
1bwb,137.8002,-122.8739,-15.2456,0,-8.3994,-111.6481,4.1645,14.7315,1.9402,11.1794,0,0,8.42
1sdt,116.3719,-114.2485,-6.5645,0,-7.6529,-103.5419,0.2073,0,1.7283,1.86,0,0,9.27
1c5n,46.1014,-33.985,-2.8931,0,-3.7376,-29.9802,0.2746,0,0.0002,4.039,0,0,4.7
1gja,72.9953,-53.6549,-7.0548,0,-7.2312,-41.65,0.4652,0,0.164,6.5562,0,0,5.42
1drj,67.4297,-38.836,-11.2744,0,-5.0463,-25.6146,0.0345,0,0,9.5312,0,0,7.4
2evl,116.3065,-109.5392,-5.9629,0,-8.4096,-98.6086,0.519,0,4.357,5.1605,0,0,6.7
1b52,94.3308,-69.4146,-12.8717,0,-8.9306,-52.5888,0.6793,0,2.797,10.1701,0,0,7.12
2j2u,69.2994,-76.0628,-0.6517,0,1.5149,-79.6363,0.5858,0.0835,3.3672,0.0182,0,0,7.33
1mai,59.156,-36.5133,-11.4516,0,-7.4908,-19.4273,0.0249,0,2.1607,8.988,0,0,6.68
1sqo,69.3358,-57.4467,-6.3358,0,-9.0812,-45.3553,0.5035,0,0.6707,4.4102,0,0,7.46
1hmr,54.8454,-52.745,-3,0,-3.4507,-47.5209,0,3.927,1.2703,2.856,0,0,6.55
1f4x,57.9208,-51.7688,-6.7844,0,-7.3482,-40.9881,0.1848,0,1.2262,2.8682,0,0,5.59
1tys,69.1408,-45.765,-14.3322,0,-8.3379,-26.1879,0.415,0,0.7855,8.3156,0,0,5.49
1p1o,67.3548,-36.7624,-11.7083,0,-7.9258,-25.4341,0.6499,0,0.7656,10.7079,0,0,5.76
1fzq,96.9914,-59.7554,-16.5566,0,-12.3517,-36.6064,0.9245,0,0.3817,12.6481,0.0184,0,7.62
1w5x,127.0772,-120.3102,-12.174,0,-4.0403,-112.9335,0.7693,0,2.7525,4.0907,0,0,8.4
2amt,83.7479,-64.8908,-11.9265,-0.4945,-6.8812,-51.1772,3.224,0,3.2263,5.35,0,1.5433,4.44
1lkl,78.7094,-61.9848,-10.9116,0,-10.4242,-42.5113,0.3185,0,4.8031,8.7769,0,0,5.81
5std,84.4943,-84.8103,-0.6979,0,-5.4236,-83.6346,0.0541,0,1.3767,0.8125,0,0,10.49
1gjd,66.249,-59.1806,-7.2287,0,-7.5022,-48.9972,0.531,5.3675,0.9041,4.748,0,0,5.22
2h5a,49.2029,-31.4707,-10.8614,0,-5.9108,-16.7621,0.0433,0,0.6073,6.3156,0,0,5.1
2ypi,12.3774,-10.3945,-6.6631,0,1.8713,-12.9799,2.573,0,0.6382,1.0864,0,0,4.82
1n5r,51.8669,-52.4473,-1,0,-1.1769,-51.7286,0.0274,0,1.7902,1,0,0,5.66
2f7o,43.63,-17.6894,-8.4935,-1.9792,7.642,-23.5492,0.1349,0.9344,0.0625,5,0,2,7.44
1srg,53.4332,-51.4416,-4.0352,0,9.2717,-62.8146,0.211,0,0.2107,0.8043,0,0,5.3
1jn4,71.9219,-61.6288,-10.5816,0,-11.7907,-46.4233,1.5158,0,1.9859,4.755,0,0,4.95
1eld,5.2156,-22.0807,-4.0383,0,31.5064,-58.6316,3.4349,14.4405,3.6723,1.64,0,0,6.7
1zhy,63.7862,-65.6587,-1,0,-4.018,-62.3802,0,2.5465,0.1276,0.3097,0,0,6.52
2j79,47.0604,-30.896,-13.0904,0,0.871,-27.901,6.1375,0,0.1,5.4548,0,0,5.96
1i5r,129.6007,-125.1123,-8.125,0,-2.1479,-126.8774,1.8071,0,1.457,2.0244,0.443,0,8.52
1o33,53.8873,-49.6128,-7.3266,0,-9.9296,-34.291,0.4883,11.8985,0.1215,5.472,0,0,5.74
1ciz,107.3768,-88.3295,-1.5005,-1.7755,-0.7978,-91.9613,5.2408,0,3.3544,1,0,3.7927,7.44
2aqu,98.1249,-92.6119,-10.4733,0,-1.008,-85.4871,0.8993,5.9768,3.806,6.3673,0,0,9.32
1ax0,43.6899,-32.0969,-6,0,-3.3135,-24.921,0.0972,0,0.098,3.9297,0,0,3.13
2hf8,144.0095,-77.3699,-15.8884,-1.5616,-14.2075,-53.348,1.1505,0,1.8366,15.4376,0,4,5.47
1gjc,58.8847,-59.9516,-3.9738,0,-9.4015,-49.0158,0.4498,0.0846,1.1872,0.464,0,0,6.35
1nvr,93.2103,-81.0077,-4,0,-3.7089,-75.5275,0.3523,0,0.5467,4.432,0,0,8.11
2bys,105.184,-105.6164,-1.4845,0,-4.5516,-105.2719,0.1181,0,1.2745,0.7055,0,0,9.52
1hih,95.7325,-79.1276,-9.9207,0,-6.9195,-68.0327,0.7347,0,1.9894,6.8613,0,0,8.05
1fv0,43.4605,-51.2602,-3.3909,0,-1.8854,-51.2265,1.9219,8.0744,1.0082,0.7638,0,0,5.93
2i3i,82.6,-74.2501,-3.8766,0,-7.3325,-67.1354,0.4619,0,1.9869,4.1079,0,0,7.3
2h4k,63.137,-53.2615,-5.2307,0,-5.0979,-44.1114,0.1261,0,1.2677,4.137,0,0,5.49
1gwv,53.8554,-44.8944,-5.4077,0,-7.4576,-32.1993,0.0022,0,1.0057,3.6575,0,0,2.57
1c5q,58.4112,-44.0705,-4.1276,0,-7.8024,-33.0842,0.2934,0,0.0109,4.7875,0,0,6.36
1f57,47.2819,-8.5709,-5,0,7.1501,-12.7178,0.0167,0,0.1445,9,0,2,5.64
1adl,60.5843,-53.8785,-2.7253,0,-5.8121,-45.9545,0,0,1.0967,2.9664,0,0,5.36
1ai7,31.667,-31.667,0,0,2.6948,-34.3187,0,0,0,0,0,0,4.09
1ta6,100.4767,-92.5328,-4.5162,0,-10.8965,-81.0796,2.6526,0,1.656,3.752,0,0,9.13
1hpv,65.2392,-71.7252,-4.7795,0,-3.801,-67.0107,0.6206,0,4.3758,0.7552,0,0,9.22
1o2j,59.9903,-47.1477,-5.1165,0,-2.4915,-43.671,0.4907,0,0.7607,4.788,0,0,6.92
1v2u,50.8555,-35.9371,-4.8027,0,-5.8326,-26.6589,0.2603,0,0.0408,5,0,0,3.37
1nh0,106.5479,-98.4334,-9.1472,0,-13.9765,-93.7978,8.9671,5.2566,5.8249,8.3403,0,0,9.74
1drk,69.8808,-38.1753,-11.292,0,-3.959,-26.741,0.0486,0,0,10.5685,0,0,6.82
1zoh,50.6295,-50.6295,0,0,3.2779,-55.1288,0,0,0,0,0,0,7
1pme,58.493,-57.6096,-1,0,0.741,-60.6599,0.1817,0,3.2832,0.848,1.6352,0,9.4
1uou,56.9606,-42.9213,-5.6358,0,-6.5472,-34.9969,0.494,0,0.066,4.7238,0,0,7.7
1add,62.0378,-49.5939,-4.9901,0,-7.7407,-47.3063,4.2591,0,0.3734,3.1082,1.2886,0,6.74
1b4h,94.1313,-66.4402,-12.853,0,-5.1268,-53.302,0.8191,0,2.7635,11.0727,0,0,5.46
1uz8,72.1473,-59.934,-7.3612,0,-12.8889,-43.3017,0.2985,0,2.0222,5.4193,0,0,4.96
1uj6,43.1637,-28.3447,-13.0061,0,0.3464,-20.7879,0.0474,0,1.4167,5.8841,0,0,3.05
1fo0,174.8339,-149.0119,-23.1082,0,-15.1536,-120.7469,1.5475,0,6.1953,12.7375,0,0,5.59
1uj5,43.754,-25.3089,-12.9009,0,-0.531,-20.8829,3.1152,0,0.394,6.4111,0,0,3.05
2f34,55.796,-47.5882,-9.0383,0,-8.1606,-32.4546,0.0636,0,1.6945,3.688,0.1776,0,6.89
1h46,48.9204,-50.7123,0,0,-1.2633,-54.955,5.3504,0,0.896,0,0,0,3.57
1q65,60.6143,-45.0819,-5.8238,0,-5.5333,-41.9233,2.5481,0,0.7954,5.7077,0,0,5.46
2ewb,43.1282,-21.0375,-1,0,11.3175,-33.1994,0.1495,0,1.0225,0.0452,0,4,6.1
2aoc,133.724,-105.9687,-13,0,-13.2947,-87.6064,1.5032,0,4.4647,12.2282,0,0,4.89
5tmp,97.2427,-86.2663,-15.8115,0,-9.2261,-73.9911,2.2435,0,4.0733,6.3743,0,0,7.47
1cet,44.0059,-42.6709,-0.5777,0,-0.1276,-43.1629,0,0,0.3319,0.6663,0,0,2.89
2bfq,101.0628,-85.0109,-10.5689,0,-14.1027,-67.334,0.6952,0,3.062,7.392,0,0,6.89
1d4k,94.6528,-88.1026,-8.0644,0,-1.7992,-80.7562,0.4078,1.8117,3.545,5.1506,0,0,9.22
2afw,45.6923,-23.8403,-3.0916,-0.7387,1.3739,-24.4698,0.5875,0,0.3751,4,1.5341,1,4.77
1qbt,145.508,-138.9565,-14.7975,0,-8.6525,-119.9904,0.7642,21.0332,1.6306,10.282,0,0,10.62
1lyb,74.8151,-83.0337,-11.7595,0,-6.6489,-67.1307,0.4577,7.0207,8.4695,5.247,0,0,11.42
2h4n,43.5012,-27.6346,-5.3434,-0.8898,-5.5463,-16.0457,0.1289,0,1.1426,1.4452,0,2.3027,8.7
1d9i,54.5663,-56.7596,-3.0219,0,-3.6526,-55.334,4.0246,4.3389,2.2684,2.2275,0,0,9.11
1pvn,72.1421,-48.2324,-13.8551,0,-4.1716,-34.5907,0.4647,0,0.7449,8.4665,0,0,9.82
1sln,103.2386,-75.7579,-8.1597,-0.4328,-2.6865,-71.0687,0.611,0,3.1857,7.0438,0,2.1201,6.64
1w5w,123.5521,-117.7329,-11.4869,0,-3.3996,-110.9749,0.8742,0,2.8208,3.8203,0,0,8.8
2hu6,68.6634,-62.1331,-2.9221,0,-1.3286,-64.1608,3.2512,0,1.0755,2.8938,0,0,3.81
1sgu,94.9037,-93.8446,-6.7625,0,-9.5213,-85.1519,0.1426,0,2.4143,1.9626,0,0,5.37
1n46,94.3656,-85.1554,-4.6756,0,-4.678,-81.5643,1.5955,0,2.1956,3.5772,0.9566,0,10.52
1f0s,77.5666,-74.4181,-2,0,-3.9991,-73.3528,0.5392,0,2.2297,1.536,1,0,7.74
1hmt,53.8276,-54.4958,-3,0,-3.8821,-47.7343,0,7.1947,1.3991,3.1083,0,0,5.79
1jet,88.9094,-63.5472,-10.9872,0,-6.5508,-52.081,0.7564,0,2.3544,10.0237,0,0,7.25
1grp,67.6099,-24.38,-8.9088,-2,-2.1798,-14.3672,0.0679,0,1.5105,9.4197,0,2.9986,3.72
2qwf,64.5723,-40.8151,-9.1404,0,-4.4188,-30.2872,0.3324,1.7564,1.0483,9.2034,0,0,5.67
1c88,70.2582,-40.0416,-9.148,0,-1.2469,-41.4328,4.171,0,0.7681,10.5843,0,0,5.29
1c87,61.2321,-39.1802,-9.0655,0,-0.085,-39.3338,4.2709,0,0.6959,7.8146,0,0,4.2
1swr,68.2304,-59.2106,-7.1771,0,-6.1868,-47.8711,0.3401,0,0.4581,3.312,0,0,6.92
1kzn,84.0358,-77.7875,-4,0,-7.3765,-71.2698,0.5224,0,2.7259,3.9,0,0,8.92
1ecq,44.452,-8.1744,-12.5188,-1.5866,19.1444,-19.8823,0.7089,1.2323,1.2315,5.3243,0,4,3
1ksn,112.4895,-99.5705,-5.4045,0,-3.2493,-94.7318,0.7358,0,1.667,5.4177,0,0,9.4
1egh,39.5275,-23.4185,-10.2106,0,-5.1408,-13.3456,3.7551,0,0.2423,5.5312,0,0,5.7
1c3x,31.009,-25.009,-2.3846,0,-3.2298,-22.5562,0.4781,0,0,2,0,0,3.68
1nfu,71.1905,-71.694,-1.2271,0,0.5517,-72.5384,0.2574,0,1.7517,1,0,0,7.74
1hsh,102.1385,-103.3282,-6.0587,0,-12.8418,-88.0081,0.1722,0,2.0916,0.9978,0,0,9.42
1hvk,107.5644,-103.4864,-11.7907,0,-6.7344,-97.0423,0.8821,1.8294,4.2163,4.78,0,0,10.96
1c86,67.6812,-40.8575,-9.3209,0,0.4893,-39.6317,3.0529,0,0.8922,9.536,0,0,4.7
1w7g,57.258,-56.2056,-3.4732,0,-8.1837,-54.3076,3.8589,0,4.0728,3.066,0,0,5.1
2cht,50.2788,-36.7829,-6.6873,0,-2.8006,-31.9747,0.1869,0,1.0647,5.2084,0,0,5.52
1hps,87.5684,-82.1401,-7.2793,0,-1.9903,-78.7258,4.5552,0,3.8354,4.3664,0,0,9.22
1atl,61.9804,-43.7559,-2.3437,-1.9252,8.1851,-48.1354,0.7832,6.5982,1.4693,1.2538,0,4,6.28
3gst,100.9181,-83.0041,-11.3838,0,-7.0035,-66.1141,0.5192,0,2.647,7.736,0,0,6.72
1g7v,7.0327,-10.7819,-5.4447,0,15.798,-24.167,3.9146,0,2.0946,0.1466,0,0,6.4
2aac,50.2965,-41.5125,-6,0,-6.6216,-31.229,0.0821,0,0,2.928,0,0,2.22
1sdv,107.7412,-105.7297,-6.6163,0,-6.8492,-97.8312,0.25,0,2.0147,2.0136,0,0,8.74
1hvs,108.353,-100.7526,-8.5031,0,-12.2727,-84.035,0.7448,3.2076,3.1068,5.6739,0,0,10.3
1g48,50.7403,-35.5521,-4,-0.5059,-2.9733,-30.6252,0.0696,0,1.4348,2.0193,0,2,8.41
1ur9,93.2352,-83.2912,-9.9657,0,-13.6796,-66.838,4.4785,4.5608,1.2466,5.666,0,0,5.77
1lgw,37.0117,-34.0117,-1,0,-2.2877,-31.8755,0.0175,0,0,1,0,0,4
1g36,81.817,-68.8233,-5,0,-5.5807,-60.1842,0.4432,0,1.0032,5,0,0,7.17
1e2k,53.7932,-48.4803,-2.9694,0,1.3256,-50.2746,0.3077,0,0.9964,2.4352,0,0,4.94
2aod,131.6642,-106.303,-12.8984,0,-13.9291,-86.9996,2.9165,0,4.9514,11.7547,0,0,5.66
1nwl,28.0538,-31.2707,-1.4411,0,0.1625,-29.6006,1.4231,0,3.4767,1.2455,0,0,2.39
1bnn,49.6545,-38.5727,-5.8335,-0.6144,3.1553,-39.2271,0.0927,1.8424,2.5735,1.5671,0,2.2284,10
1nz7,91.3772,-68.3872,-12.4574,0,0.9228,-62.3609,0.2895,0,5.4124,11.2716,0,0,7.12
1aj7,50.8665,-45.8005,-3.7919,0,-2.1401,-42.2821,0.0817,0,1.7085,2.8277,0,0,3.87
1b3f,99.6117,-71.1425,-13.0758,0,-7.9766,-58.0681,2.4666,0,2.2343,10.9003,0.079,0,6.89
1g1d,52.6866,-37.0976,-4,-0.5318,-1.3432,-32.9736,0.0842,0,1.4611,2.1677,0,2.0014,9.44
1njs,110.1908,-84.0877,-15.8054,0,-15.888,-59.1386,0.7633,6.2302,3.517,13.1224,0,0,7.82
1o30,76.3185,-65.5329,-7.4879,0,-8.319,-57.0777,0.6174,0,3.1986,5.7276,0,0,6.77
1d7i,19.9766,-17.2346,-1,0,4.198,-23.6337,0.0325,0,0.129,1,0,0,3.6
2cf9,100.2132,-85.6667,-4.9436,0,-10.717,-74.5264,0.4224,0,1.6668,5.96,0,0,7.82
1jao,73.8428,-53.788,-4.8824,0,-1.307,-52.2542,0.3407,0,1.9726,4,0,2,5.92
1g2l,108.4473,-95.5629,-4.4653,0,-6.7845,-91.6625,0.4965,0,2.1566,4.7625,0.97,0,7.24
2f81,65.0563,-63.0849,-7.0175,0,7.7825,-72.8823,1.2364,0,3.6229,3.0724,0,0,10.52
1xq0,50.2641,-40.238,-2,-0.9141,-4.2269,-34.309,0.1075,0,2.4369,0.7593,0,2.1037,6.34
1yfz,65.9242,-33.0524,-6.6285,-0.801,-5.2935,-20.4706,0.5442,0,0.5386,6.3163,1,2,4.35
1o2z,64.453,-61.4972,-8.7822,0,-4.8154,-52.0353,0.6805,0,3.5656,3.3623,0,0,6.11
1i9p,51.3375,-31.7367,-2.7245,-1.4506,6.5489,-35.0474,0.0656,0.2344,1.3697,1.5249,0,3,8.41
2fqw,80.9402,-62.6544,-7.8126,0,-8.557,-51.0734,0.2379,0,0.7211,6.576,0,0,6.68
1i9l,52.6806,-36.0492,-4,-0.3974,-0.0245,-32.4075,0.0622,0,1.4055,2.1594,0,2.1607,8.48
1q1g,65.709,-54.121,-7.3051,0,-7.123,-47.9242,0.3596,0,0.3471,4.0941,0,0,8.57
1xgi,37.0817,-30.6486,-6.0636,0,-1.5917,-34.2172,7.2829,0,1.7174,3.2893,0,0,4.85
1uvt,87.2555,-83.4973,-3.3667,0,-8.1502,-76.6727,0.4147,0,1.7209,2.4,0,0,7.64
1t7d,57.9719,-60.2478,-4.6278,0,-4.7814,-52.9659,0.7043,4.8985,2.9498,2.8407,0,0,6.03
2gv7,88.96,-72.1793,-9.5055,0,-9.7641,-56.6935,0.8206,0,5.2088,9.0661,0,0,7.85
1fch,85.3093,-71.0989,-8.0956,0,-15.0799,-49.6141,0.8558,0,4.0065,7.4078,0,0,7.15
1c5p,49.692,-35.6221,-4.2064,0,-7.0335,-25.3937,0.2826,0,0.2371,4.848,0,0,4.68
1m7y,121.3417,-79.7486,-17.3091,0,-11.9283,-57.6126,0.4471,0,2.7852,15.7211,0,0,10.96
1oar,48.1791,-46.7865,-4.3701,0,4.0518,-58.7148,0.0406,0,1.0485,1.1632,0,0,7.4
1dif,99.5128,-98.7522,-8.8515,0,-3.6694,-98.7331,0.5208,4.0489,6.2472,5.768,0,0,10.66
1gnm,49.4656,-39.4146,-10.4867,0,16.839,-52.1493,2.0616,1.9081,4.0773,6.7045,0,0,6.25
2euk,149.1551,-137.9389,-7.651,0,-9.9135,-124.7419,0.2159,0,3.9521,6.3735,0,0,6.6
1gvx,123.3789,-112.287,-11.0045,0,-18.2514,-87.5934,0.48,0,6.3729,7.9459,0,0,7.22
2afx,33.7488,-23.9165,-0.2704,-0.7586,6.3875,-30.1734,0.331,0,0.3769,0,1.5287,1,5.15
1qbn,78.0524,-64.8529,-5.21,0,-11.0948,-51.2942,0.8194,0.8746,1.0994,5.4243,0,0,5.85
1njc,54.4496,-31.7811,-12.4735,0,-2.2074,-25.1475,2.8674,0,0.5793,7.9423,0,0,5.55
2fqy,71.0074,-55.8588,-6.6817,0,-7.346,-53.807,4.4507,0,0.7365,4.8313,0.7092,0,6.57
1ctt,65.4212,-54.8553,-5.9925,0,-3.85,-49.8372,0.3117,2.7161,0.484,4.75,0,0,4.52
2fgv,105.4892,-97.0196,-6.8999,0,-9.0525,-87.5483,1.8699,0,2.5433,4.5188,0,0,6.12
1tkb,113.8764,-81.4479,-5.6221,-1.3869,-5.2165,-71.2418,0.364,0,1.6985,3.9409,0,4.0004,8
1qin,78.2338,-49.4491,-9.519,-1.714,6.8407,-60.6903,5.4264,0,3.7914,8.1225,0,2,8
1hms,57.9685,-52.2452,-3,0,-3.882,-45.7764,0,1.1307,1.41,3.2246,0,0,6.37
1xpz,48.34,-35.8821,-4.6877,-1,-1.8435,-27.617,0.1091,0,2.1656,1.2749,0,2.1607,7.08
1e6q,48.6246,-32.3046,-9.5687,0,-2.3799,-25.7096,1.9737,0,0.0008,5.4406,0,0,3.15
1d4l,86.2895,-82.9105,-7.5466,0,-7.4878,-72.3143,0.5732,0,2.8847,3.0494,0,0,8.77
1i9q,52.7429,-37.2049,-4,-0.4235,-1.9128,-32.702,0.068,0,1.5574,2.2176,0,2,8.41
1q84,157.869,-154.3184,-5.0882,0,-12.1697,-144.7413,0.2208,0,2.0916,2.5779,0,0,11.05
1b40,120.5496,-86.2679,-12.0861,0,-10.0303,-69.33,0.6293,0,2.3518,12.9951,0,0,7.28
1bv7,147.1428,-132.2176,-11.8677,0,-11.8571,-116.3784,0.6488,2.4062,1.7235,6.9261,0,0,9.3
1vyf,49.9321,-47.0451,-2.6434,0,-3.7425,-40.6856,0,0,2.9765,2.9467,0,0,8.05
5yas,29.4072,-28.8524,-1.8424,0,-1.775,-26.3737,0.1077,0,0.4186,0.464,0,0,3.26
2dri,70.553,-39.5458,-11.451,0,-5.536,-26.3876,0.0487,0,0,10.3358,0,0,6.89
2bfr,71.6943,-59.1144,-7.1857,0,-9.1915,-46.8921,0.6869,0,1.9727,5.5085,0,0,5.25
1gcz,60.4245,-57.4314,-5,0,-0.2815,-54.6056,0.1862,0,0.6154,1.408,0,0,5.13
2avq,129.464,-102.4768,-12.4948,0,-14.2467,-84.7036,4.7063,0,4.4855,11.9861,0,0,4.39
1c1u,73.3971,-49.0335,-3.2273,-2,-4.9937,-40.5739,0.4278,0.3685,0.4973,4.576,0,1.9998,8.25
1b0h,127.2227,-95.3704,-13.1512,0,-4.3913,-84.0209,0.6865,0,2.9804,12.6043,0,0,6.7
1x8t,88.8793,-46.9476,-21.212,0,-0.677,-34.3759,3.5303,0,2.7645,15.8202,0,0,7.8
2izl,70.9999,-61.187,-6,0,-7.2893,-50.1336,1.1243,0,0.6951,3.7344,0,0,6
1b3l,94.31,-63.3688,-12.3188,0,-8.3917,-45.9088,0.5879,0,2.473,11.9624,0,0,5.89
2qwc,55.1173,-26.3145,-8.5412,0,1.3078,-21.0972,0.1825,0,0.0697,9.6474,0,0,3.55
1wvj,86.4312,-55.7218,-11.4781,0,-5.1883,-41.1866,0.4883,0,0.1028,10.305,0,0,6.73
2fx6,41.7567,-32.3832,-5.1692,0,-2.7387,-27.2848,0.4323,0,0,3.1245,0,0,3.7
1b8y,95.3761,-78.3119,-3,-0.7773,-3.2923,-76.4313,3.6881,0,1.9926,1.494,0,2.7612,7.85
1ex8,176.1987,-86.7076,-19.0986,-3.2313,-10.179,-59.1423,1.1601,9.5817,3.3303,19.2418,0.0027,8,6.33
1b3g,98.5852,-72.1291,-12.8247,0,-4.5809,-59.8822,0.6968,0.8148,2.5202,10.7705,0,0,6.7
1xd0,124.9324,-94.1009,-20.0832,0,-6.5313,-71.8326,0.1291,0,4.5989,13.3431,0,0,7.12
2f35,63.9103,-43.3767,-9.0396,0,-8.0763,-28.5049,0.2661,0,1.5629,7.512,0.3745,0,5.4
1b3h,111.4745,-84.448,-11.8044,0,-10.6621,-66.9102,0.7744,0,2.9987,11.008,0,0,6.21
2iko,83.2742,-66.8176,-6,0,-8.3619,-54.7683,0.3306,0,2.2717,7,0,0,5.45
1lah,70.7689,-37.4604,-9.5212,0,-6.1657,-25.5507,0.3121,0.4115,0.384,11.496,0,0,7.52
1kav,32.0935,-59.2479,-7,0,-3.0742,-54.1273,0.0095,30.0004,3.3583,3.1875,0,0,5.82
1b5j,111.2859,-75.4399,-13.3245,0,-11.5832,-58.9237,0.7915,0,2.1837,13.4044,0,0,7.43
4ts1,40.5817,-31.6319,-3.8339,0,2.1771,-29.6777,0.3422,0,0.2237,3.1324,0,0,4.94
1o0n,36.2653,-31.3068,-5.4233,0,-6.6568,-19.913,0.5221,0,1.0397,2.346,0,0,4.09
1nm6,105.6407,-97.0245,-4,0,-8.4666,-86.2336,0.2651,0,0.1544,2.975,0,0,10.05
1kc7,32.2609,-1.8589,-8.4643,-2,12.295,-14.5732,2.2169,0,0.7776,4.7062,0,2.9731,5.52
1fao,56.9086,-36.959,-14.7357,0,-10.2064,-17.1139,0.1501,2.4371,3.1232,9.5444,0,0,7.37
1i9o,46.7287,-32.5389,-3.346,-1.366,2.8665,-33.1703,0.0688,4.2317,1.4454,1.1041,0,3,8.42
2j34,72.532,-77.2175,-0.2515,0,-3.0809,-77.6713,0.3452,0,2.84,0.3315,0,0,7.82
3aid,72.1372,-70.8876,-3.5277,0,-8.6418,-60.2888,0.1111,0,1.6864,1.5408,0,0,6.86
1nt1,96.8801,-86.9087,-4.7714,0,-7.3243,-79.5642,3.02,0,0.0988,3.3897,0,0,8.89
1bv9,147.1179,-126.6484,-13.4986,0,-8.0465,-109.7153,0.6713,0,1.9179,8.1018,0,0,8.96
1nl9,72.9693,-60.6691,-11.1205,0,-2.8137,-53.6393,0.1174,0,5.8226,7.9818,0,0,5.96
1mu6,86.2389,-79.2423,-3.684,0,-4.9059,-74.2051,0.3961,0,0.5611,2.7063,0,0,8.38
1mfd,50.7518,-50.3177,-3.2202,0,-7.4773,-39.5639,0.1176,0,3.4146,2.4211,0,0,5.31
1mmq,83.6844,-57.0057,-9.4844,-1.9467,-7.2661,-47.3119,6.819,0,0.7039,5.3622,0,2,7.52
1xge,55.3753,-26.6314,-7.8071,-0.6168,-3.4265,-17.8048,1.6099,0,0.0035,8.0404,0,0.7716,4.68
1msn,100.2546,-99.0924,-6.5535,0,-0.7682,-100.6593,3.8137,0,3.9189,3,0,0,9.09
1bzy,99.163,-61.5939,-14.9854,-1.8679,-2.5337,-47.1415,0.5567,0,1.4114,9.4639,0,2,8.34
1ohr,88.7946,-87.0343,-5.4363,0,-8.8433,-79.9307,0.105,0,3.0217,2.6012,0,0,8.7
2bqv,90.9622,-87.6497,-4.5825,0,-5.5102,-79.989,0.8115,0,2.5831,2.8262,0,0,8.05
1k1y,84.9394,-70.0855,-12.1161,0,-11.5046,-49.8268,0.1589,0,3.798,7.4833,0,0,3.22
1mfi,58.6797,-52.5778,-2.2524,0,2.6245,-54.0698,0.0581,1.3777,0.6402,2.92,0,0,5.59
2ccc,50.2816,-44.2816,-2,0,-7.415,-41.2922,0.4245,0,0,2,0,0,7.76
1li3,31.8715,-30.8155,-1,0,-1.9449,-30.1249,0,0,0,0.352,0,0,4.25
1utm,28.1367,-26.7442,-2.5,0,-5.2555,-19.9114,0.0983,0,0.3519,0.6988,0,0,3.01
1igb,62.8089,-45.7606,-2.7763,-2.3935,-0.6617,-44.8907,4.0675,0,1.2992,0.5489,0,3,6.4
1xhy,71.9097,-44.5315,-11.3116,0,-3.6593,-33.5125,0.1518,0,1.3474,10.0243,0,0,6.18
1lf2,84.9185,-80.2338,-6.7943,0,0.9608,-77.6465,0.1672,0,2.3851,3.1516,0,0,7.52
1a8i,60.9191,-40.816,-10.4519,0,-10.6891,-23.3163,0.5516,0,0.027,6.719,0,0,5.52
4std,64.0294,-62.1543,-1,0,-4.4256,-59.3795,0.0048,0,0.525,0.975,0,0,10.33
1lag,61.4421,-35.4674,-8.7994,0,-4.1732,-27.1685,1.3702,0,0.3265,8,0.8759,0,6.3
1dfo,71.2247,-65.5254,-6.9017,0,-9.3005,-60.6809,8.1533,0,1.7566,3.0709,0,0,6.7
2ans,32.1418,-35.9741,0,0,-1.2329,-36.6831,0,0,1.9161,0,0,0,5.92
1ui0,44.4091,-28.0088,-7.6951,0,-1.9821,-22.8769,1.1844,0,0,5.4668,0,0,7.06
