name,Orientation_Score,Affinity_Score(Heavy_Ligand_Atoms),Affinity_Score,Buried_Protein_Hydrophobic_Term,Hydrophobic_Complementarity_Term,Polar_Component_Term,Number_of_Protein-Ligand_Hydrophobic_Contacts,Number_of_Protein-Ligand_H-bonds,Number_of_Protein-Ligand_Salt-bridges,Number_of_Metal-Ligand_Bonds,Number_of_Interfacial_Unsatisfied_Polar_Atoms,Number_of_Interfacial_Unsatisfied_Charged_Atoms,Buried_Carbons,affinity
1l83,-5.753,-0.230,-6.600,-1.382,-0.000,0.000,44,0,0,0,0,0,1.000,3.4
3h8b,-10.317,-0.097,-12.012,-9.059,-0.415,2.680,133,5,0,0,16,4,0.807,6.29
3mxd,-9.576,-0.119,-10.435,-7.131,-0.498,2.412,92,6,0,0,15,3,1.000,8.83
2sim,-8.499,-0.126,-7.732,-1.588,-1.328,0.402,27,6,10,0,3,0,1.000,3.42
1n51,-10.470,-0.162,-10.565,-4.740,-1.411,0.804,75,5,12,0,3,3,1.000,4.85
3gx0,-9.912,-0.102,-9.315,-4.141,-1.162,1.206,65,5,9,0,9,0,0.800,3.48
2j95,-8.024,-0.054,-6.877,-4.339,-0.000,2.680,85,0,0,0,20,0,0.947,8.4
3ujd,-7.127,-0.141,-6.765,-1.151,-0.664,0.268,29,8,0,0,2,0,1.000,4.69
2am4,-11.360,-0.109,-9.154,-3.233,-1.909,1.206,46,12,11,0,8,1,1.000,3.72
2xpc,-8.846,-0.142,-10.468,-5.441,-0.747,0.938,63,5,4,0,6,1,0.885,3.9
2pou,-7.323,-0.102,-6.855,-1.560,-0.747,0.670,20,5,4,0,5,0,1.000,7.42
1pfu,-6.397,-0.067,-5.891,-1.177,-0.166,0.670,40,1,1,0,5,0,1.000,2.72
1ecv,-8.306,-0.143,-7.508,-2.079,-0.747,0.536,56,3,6,0,4,0,1.000,4.85
2y80,-8.912,-0.096,-8.396,-5.239,-0.083,2.144,110,1,0,0,14,2,1.000,8.05
3pck,-6.218,-0.103,-6.349,-1.367,-0.166,0.402,37,2,0,0,0,3,1.000,6.7
3p9l,-12.709,-0.110,-12.675,-8.490,-1.245,2.278,138,13,2,0,14,3,0.978,5.3
1eoc,-6.701,-0.141,-6.772,-1.356,-0.332,0.134,33,4,0,0,0,1,1.000,6.05
1wn6,-10.820,-0.144,-9.692,-3.950,-1.328,0.804,72,10,6,0,4,2,1.000,4.68
1pz5,-9.098,-0.063,-9.415,-6.864,-0.415,3.082,97,4,1,0,20,3,0.756,5.4
4b7r,-8.580,-0.173,-8.685,-2.924,-1.079,0.536,42,1,12,0,4,0,1.000,9.64
1lzq,-11.067,-0.150,-12.705,-8.399,-0.830,1.742,116,6,4,0,12,1,1.000,8.39
3h89,-10.281,-0.108,-12.918,-10.099,-0.415,2.814,134,5,0,0,14,7,0.825,7.64
2bet,-8.542,-0.107,-6.613,-0.437,-1.494,0.536,4,14,4,0,2,2,1.000,2.77
3qwc,-8.165,-0.108,-8.245,-4.118,-0.249,1.340,82,3,0,0,10,0,1.000,4.26
3su6,-10.122,-0.119,-11.515,-6.922,-0.581,1.206,111,7,0,0,8,1,0.868,6.02
1t4v,-8.442,-0.093,-7.728,-3.888,-0.498,1.876,61,2,4,0,12,2,0.947,7.68
3m8u,-12.696,-0.103,-9.349,-4.749,-1.660,2.278,95,9,11,0,17,0,1.000,4.89
4ase,-9.216,-0.135,-9.553,-5.075,-0.332,1.072,102,4,0,0,8,0,1.000,11
2buv,-7.060,-0.163,-7.016,-1.651,-0.415,0.268,51,5,0,0,1,1,1.000,4
3rt4,-11.566,-0.079,-8.999,-7.220,-0.581,4.020,125,7,0,0,29,1,0.971,8.8
2o4k,-10.954,-0.130,-11.860,-7.937,-0.581,1.876,131,7,0,0,12,2,1.000,10.46
1fiv,-12.542,-0.147,-14.202,-10.049,-1.079,2.144,124,13,0,0,12,4,1.000,6.59
4djp,-9.387,-0.121,-9.939,-6.450,-0.415,2.144,89,5,0,0,14,2,1.000,10.55
2r75,-11.257,-0.080,-8.245,-2.809,-1.826,1.608,53,16,6,0,9,3,0.857,6.15
3cow,-10.144,-0.112,-8.688,-3.948,-0.996,1.474,74,9,3,0,8,3,1.000,6.9
3ozr,-8.251,-0.095,-7.486,-2.995,-0.747,1.474,55,8,1,0,9,2,1.000,5.15
3i4y,-6.581,-0.128,-6.500,-1.352,-0.332,0.402,36,4,0,0,2,1,1.000,7.05
2hzl,-6.415,-0.133,-6.016,-0.702,-0.498,0.402,22,2,4,0,2,1,1.000,6.57
3lpi,-10.990,-0.142,-11.762,-7.590,-0.830,1.876,116,10,0,0,10,4,0.971,8.52
3sur,-8.265,-0.122,-6.926,-2.097,-0.415,0.804,77,5,0,0,4,2,1.000,4.15
2w26,-9.214,-0.077,-7.448,-4.125,-0.249,2.144,108,3,0,0,16,0,1.000,9.4
3nim,-9.778,-0.107,-8.765,-3.578,-1.577,1.608,38,5,14,0,8,4,1.000,4.75
1m0b,-11.150,-0.139,-12.160,-8.256,-0.830,2.144,124,6,4,0,14,2,1.000,8.82
3v5p,-7.808,-0.128,-8.537,-4.142,-0.249,1.072,73,2,1,0,8,0,0.947,8.96
3u7s,-8.942,-0.112,-9.471,-5.682,-0.581,2.010,72,7,0,0,13,2,0.963,8.43
3lbj,-7.154,-0.110,-10.045,-6.352,-0.083,1.608,69,1,0,0,8,4,0.800,4.96
2pvj,-8.115,-0.122,-8.382,-3.904,-0.332,1.072,74,3,1,0,5,3,0.947,8.1
3u15,-7.555,-0.122,-8.640,-4.328,-0.166,1.072,83,2,0,0,8,0,1.000,7.11
2q1q,-6.983,-0.108,-7.166,-2.037,-0.581,0.670,25,3,4,0,4,1,0.800,8.15
2ez7,-5.016,0.021,-4.989,-0.677,-0.166,1.072,7,0,2,0,7,1,1.000,4.36
2gyi,-7.524,-0.169,-6.908,-0.911,-0.913,0.134,19,4,7,0,1,0,1.000,7
1tuf,-7.478,-0.101,-6.526,-1.850,-0.664,1.206,37,0,8,0,8,1,1.000,4.05
3guz,-5.900,-0.147,-6.688,-1.406,-0.332,0.268,21,4,0,0,2,0,1.000,4.38
3aas,-7.349,-0.054,-6.184,-2.261,-0.581,1.876,36,3,4,0,12,2,1.000,4.51
3a6t,-7.493,-0.064,-6.762,-2.303,-0.581,1.340,29,7,0,0,8,2,1.000,7.28
3pb9,-6.464,-0.145,-6.954,-2.106,-0.166,0.536,50,2,0,0,2,2,0.900,6.58
3k5x,-10.561,-0.201,-8.240,-1.400,-2.158,0.536,22,5,21,0,3,1,1.000,6.41
1y1z,-7.932,-0.250,-7.218,-1.170,-0.830,0.000,40,4,6,0,0,0,1.000,3.08
2jh5,-8.197,-0.091,-7.778,-4.136,-0.166,1.742,84,2,0,0,10,3,1.000,6.44
2gvj,-9.077,-0.148,-9.518,-5.206,-0.166,1.072,130,2,0,0,5,3,0.958,9.52
1j01,-8.321,-0.168,-8.239,-2.293,-0.996,0.268,40,8,4,0,2,0,1.000,6.47
3b7i,-7.948,-0.204,-7.257,-1.145,-1.162,0.268,21,2,12,0,2,0,1.000,5.82
4av4,-8.245,-0.178,-8.946,-3.217,-0.913,0.402,40,10,1,0,3,0,1.000,7.03
1qb6,-8.581,-0.075,-7.396,-3.658,-0.664,2.144,69,4,4,0,15,1,0.950,6.06
1hk4,-6.916,-0.089,-7.356,-2.559,-0.249,0.670,44,1,2,0,3,2,0.933,5.31
2qzr,-7.689,-0.090,-7.639,-3.263,-0.498,1.340,65,6,0,0,7,3,0.850,7.26
1dud,-7.746,-0.049,-6.395,-1.853,-0.664,1.340,38,8,0,0,8,2,0.889,4.82
1ws1,-8.458,-0.099,-7.986,-3.661,-0.581,1.474,56,7,0,0,8,3,0.842,9.55
3g30,-6.994,-0.144,-7.666,-2.537,-0.581,0.670,34,6,1,0,3,2,1.000,2.51
1yc4,-6.983,-0.112,-7.460,-3.148,-0.166,1.072,62,2,0,0,8,0,1.000,6.55
2qwd,-8.708,-0.141,-8.040,-2.030,-1.328,0.536,29,3,13,0,4,0,1.000,4.85
2xei,-12.311,-0.110,-10.278,-5.059,-1.743,1.742,88,7,14,0,11,2,0.880,10.62
1i1e,-8.838,-0.079,-8.308,-5.036,-0.332,2.278,99,3,1,0,12,5,0.815,5.03
3lzs,-8.952,-0.105,-9.197,-5.925,-0.332,2.278,83,4,0,0,14,3,1.000,10.96
4agl,-5.849,-0.045,-5.809,-1.797,-0.000,1.206,39,0,0,0,9,0,0.889,3.65
3r4n,-6.822,-0.065,-6.709,-2.933,-0.166,1.608,52,2,0,0,12,0,0.933,6.89
3i60,-9.025,-0.118,-9.007,-5.467,-0.332,2.010,106,4,0,0,14,1,1.000,8.7
3djx,-6.561,-0.059,-6.465,-1.821,-0.498,1.072,27,4,2,0,7,1,0.889,2.81
3n3g,-7.570,-0.054,-6.792,-3.635,-0.083,2.144,80,1,0,0,13,3,0.905,7.24
3djo,-6.617,-0.061,-6.503,-1.859,-0.498,1.072,27,6,0,0,6,2,0.889,4.39
1sb1,-9.190,-0.098,-9.059,-5.436,-0.415,2.010,95,5,0,0,14,1,0.929,6.89
1ydb,-7.168,-0.102,-6.538,-1.409,-0.581,0.670,27,3,4,0,5,0,1.000,8.24
3hkw,-8.275,-0.105,-9.506,-5.347,-0.415,1.474,76,5,0,0,8,3,0.800,8.64
2uy5,-7.670,-0.082,-6.523,-2.345,-0.166,1.206,82,2,0,0,6,3,1.000,5.49
1bai,-9.498,-0.074,-9.628,-7.013,-0.747,3.350,70,8,1,0,14,11,1.000,7.7
2drc,-8.855,-0.117,-9.072,-4.147,-0.913,1.206,58,6,5,0,7,2,0.950,9.89
2boj,-8.675,-0.205,-7.474,-1.132,-1.660,0.536,13,7,13,0,3,1,0.833,5.77
1b46,-10.843,-0.179,-9.864,-3.905,-1.411,0.670,73,10,7,0,5,0,1.000,5.28
1mtr,-9.353,-0.129,-10.781,-7.292,-0.415,2.144,91,5,0,0,12,4,1.000,8.4
2qi3,-8.087,-0.116,-9.510,-5.970,-0.332,2.010,65,4,0,0,11,4,0.963,10.2
2olb,-11.983,-0.178,-10.216,-4.193,-1.743,0.938,81,12,9,0,6,1,1.000,5.54
3buh,-6.082,-0.147,-7.570,-2.773,-0.249,0.670,33,1,2,0,5,0,1.000,3.66
1p57,-7.637,-0.117,-7.440,-2.981,-0.581,1.340,56,3,4,0,10,0,0.929,4.4
1z6s,-7.917,-0.081,-7.070,-2.062,-0.996,1.206,30,5,7,0,6,3,1.000,4.34
1bxq,-9.472,-0.109,-9.909,-5.552,-0.747,1.608,79,9,0,0,9,3,0.966,7.38
2i4d,-9.389,-0.086,-9.080,-6.395,-0.415,2.948,85,5,0,0,18,4,1.000,11.68
2bza,-6.301,-0.143,-6.360,-1.614,-0.332,0.804,35,2,2,0,6,0,1.000,2.8
2ydw,-6.847,-0.145,-9.861,-5.281,-0.166,0.804,71,2,0,0,6,0,0.960,7.34
1uz1,-7.388,-0.163,-7.013,-1.399,-0.664,0.268,33,8,0,0,1,1,1.000,6.89
3p17,-7.907,-0.114,-8.183,-3.922,-0.249,1.206,78,3,0,0,8,1,1.000,4.48
2jiw,-8.574,-0.186,-8.008,-2.094,-0.830,0.134,53,8,2,0,1,0,1.000,4.59
2yxj,-9.621,-0.127,-12.344,-9.053,-0.083,2.010,128,1,0,0,9,6,0.929,9.3
2yz3,-7.591,-0.151,-7.486,-3.008,-0.332,1.072,72,0,4,0,5,3,1.000,6.66
3d1y,-10.558,-0.134,-11.771,-7.899,-0.664,2.010,112,7,1,0,13,2,0.974,8.22
2xej,-10.200,-0.109,-9.704,-4.498,-1.328,1.340,61,8,8,0,9,1,0.833,8.87
2ya7,-10.226,-0.134,-8.309,-2.069,-1.826,0.804,35,4,18,0,4,2,1.000,3.14
1fzo,-11.946,-0.107,-12.476,-8.272,-0.996,2.010,137,9,3,0,13,2,0.913,7.89
3gvb,-7.484,-0.135,-7.375,-2.112,-0.581,0.536,48,5,2,0,4,0,1.000,2.59
3zt3,-7.890,-0.155,-8.780,-3.734,-0.498,0.670,63,4,2,0,5,0,0.944,2.86
2jxr,-9.915,-0.119,-10.709,-6.320,-0.913,1.742,82,11,0,0,12,1,0.969,7.05
1uwu,-8.684,-0.160,-7.301,-1.406,-1.079,0.402,42,5,8,0,3,0,1.000,5.98
2cf8,-9.090,-0.145,-9.860,-5.535,-0.581,1.474,87,3,4,0,10,1,0.962,8.1
3c84,-8.433,-0.096,-6.749,-2.571,-0.166,1.206,94,2,0,0,9,0,1.000,7.85
3ebi,-9.217,-0.163,-9.293,-4.400,-0.747,1.072,80,4,5,0,3,5,1.000,7.1
3gi4,-9.095,-0.104,-10.107,-6.886,-0.415,2.412,85,5,0,0,17,1,0.969,10.8
3n9r,-7.521,-0.075,-6.349,-1.405,-0.664,0.938,21,8,0,0,4,3,1.000,7.15
1hvj,-10.195,-0.143,-13.374,-9.100,-0.664,1.608,109,8,0,0,8,4,1.000,11.4
3cke,-7.583,-0.112,-8.121,-3.509,-0.332,0.938,63,2,2,0,4,3,1.000,6.1
1uml,-8.515,-0.122,-9.239,-5.648,-0.249,1.876,99,3,0,0,12,2,1.000,7.52
1msm,-10.477,-0.141,-10.990,-7.335,-0.581,2.144,120,3,4,0,15,1,1.000,10.48
1elc,-9.364,-0.075,-7.934,-5.683,-0.249,3.216,123,2,1,0,23,1,1.000,6.66
2ihj,-11.432,-0.091,-9.051,-4.049,-1.660,1.876,54,10,10,0,12,2,0.950,4.59
1l6m,-5.633,-0.099,-6.311,-1.648,-0.249,0.804,27,2,1,0,3,3,1.000,8.1
1d4h,-10.079,-0.139,-11.471,-8.033,-0.498,2.278,117,6,0,0,14,3,1.000,10
2nmx,-6.382,-0.077,-6.446,-1.783,-0.249,0.804,30,3,0,0,3,3,0.800,5.57
2qpu,-5.557,-0.007,-5.457,-2.217,-0.166,2.144,21,1,1,0,11,5,0.737,3.6
1alw,-5.665,-0.164,-7.191,-2.075,-0.166,0.268,33,0,2,0,1,1,1.000,6.52
3rm9,-6.934,-0.124,-7.198,-2.101,-0.415,0.536,40,0,5,0,2,2,0.909,4.77
1met,-10.485,-0.164,-12.090,-7.599,-0.747,1.474,111,9,0,0,10,1,1.000,9.4
1m4h,-12.579,-0.114,-12.711,-8.009,-1.494,2.010,110,11,7,0,11,4,0.977,9.52
2hhn,-9.060,-0.072,-8.021,-5.770,-0.249,3.216,109,3,0,0,22,2,1.000,7.49
3elc,-7.176,-0.059,-6.276,-1.600,-0.664,1.206,24,5,3,0,9,0,0.778,2.69
1b8n,-7.836,-0.129,-7.793,-2.530,-0.581,0.536,47,7,0,0,3,1,1.000,10.52
3dnd,-6.030,-0.119,-6.769,-2.406,-0.083,0.938,40,1,0,0,6,1,1.000,4.8
2o4p,-9.558,-0.127,-10.538,-7.049,-0.415,2.144,96,5,0,0,11,5,1.000,10.72
1xh4,-10.613,-0.134,-10.187,-6.264,-0.581,1.876,122,5,2,0,14,0,1.000,7.47
1amk,-6.568,-0.026,-5.449,-0.454,-0.581,0.804,10,4,3,0,5,1,1.000,4.3
3vhc,-7.183,-0.089,-7.789,-3.879,-0.166,1.474,69,2,0,0,10,1,1.000,8.89
3lea,-9.516,-0.144,-9.815,-4.724,-1.079,1.206,70,4,9,0,7,2,0.917,9.1
2i4z,-10.034,-0.174,-10.957,-6.128,-0.415,0.804,124,2,3,0,4,2,1.000,5.7
2pwc,-9.634,-0.127,-10.425,-6.636,-0.581,2.010,95,3,4,0,15,0,0.967,6.57
2w47,-7.174,-0.059,-6.640,-1.396,-0.830,0.804,28,5,5,0,6,0,0.500,4.98
2jh0,-8.283,-0.093,-7.901,-4.610,-0.083,2.010,90,1,0,0,13,2,1.000,8.7
3ljz,-8.585,-0.094,-8.520,-4.980,-0.332,2.010,86,4,0,0,13,2,1.000,8.14
2r5a,-6.491,-0.137,-6.730,-1.397,-0.249,0.134,46,0,3,0,1,0,1.000,2.6
3cct,-10.496,-0.161,-11.960,-6.435,-1.245,0.938,77,9,6,0,4,3,0.939,7.56
3lcv,-10.123,-0.133,-8.813,-3.639,-1.162,1.206,61,8,6,0,9,0,1.000,4.74
3u81,-9.711,-0.133,-8.682,-3.457,-1.079,1.072,65,8,5,0,8,0,1.000,4.44
1pot,-9.206,-0.211,-7.328,-1.631,-0.747,0.268,80,3,6,0,2,0,1.000,5.49
3vbd,-7.454,-0.170,-8.964,-3.918,-0.498,0.670,49,2,4,0,4,1,1.000,8.07
4h75,-12.545,-0.083,-10.842,-5.738,-1.494,1.608,110,6,12,0,8,4,0.750,6.6
2i3h,-9.343,-0.134,-9.789,-4.411,-0.830,0.670,82,6,4,0,3,2,0.917,7.4
1ypg,-9.628,-0.149,-10.286,-5.744,-0.664,1.340,102,4,4,0,9,1,0.963,8
1i9n,-7.049,-0.118,-7.819,-2.639,-0.498,0.536,33,2,4,0,4,0,0.857,8.66
1hp5,-8.255,-0.131,-7.047,-2.084,-0.415,0.670,74,5,0,0,4,1,1.000,6.55
3d50,-9.267,-0.186,-8.945,-2.801,-1.328,0.402,50,5,11,0,3,0,0.867,4.77
2vb8,-7.235,-0.120,-6.905,-2.727,-0.166,1.206,71,0,2,0,8,1,1.000,4.6
1kmy,-7.275,-0.192,-7.907,-2.676,-0.415,0.402,61,5,0,0,0,3,1.000,5.1
3su0,-9.915,-0.115,-11.058,-6.516,-0.664,1.340,101,8,0,0,8,2,0.886,6.79
3tcg,-9.507,-0.151,-8.694,-3.035,-1.245,0.804,51,9,6,0,6,0,1.000,5.87
3qnd,-6.128,-0.057,-6.407,-1.795,-0.332,0.938,27,2,2,0,7,0,0.818,4.85
3vf5,-9.423,-0.113,-9.966,-7.096,-0.332,2.680,95,4,0,0,17,3,1.000,9.34
3u5l,-6.821,-0.140,-8.443,-3.946,-0.083,0.804,72,1,0,0,5,1,1.000,6.19
4fk6,-8.145,-0.132,-8.514,-4.087,-0.415,1.206,74,3,2,0,8,1,1.000,9.7
2pqc,-11.537,-0.141,-8.734,-2.047,-2.407,0.938,26,9,20,0,5,2,1.000,5.74
3b50,-8.964,-0.082,-6.944,-1.821,-1.245,1.340,34,7,8,0,10,0,0.909,7.55
3zxz,-8.297,-0.107,-8.211,-4.301,-0.166,1.474,95,2,0,0,11,0,1.000,8.4
3r17,-7.362,-0.148,-8.179,-3.133,-0.498,0.670,42,2,4,0,5,0,1.000,6.41
3sio,-9.342,-0.093,-9.766,-6.928,-0.166,2.546,120,2,0,0,16,3,0.892,8
1usn,-7.718,-0.075,-7.251,-3.411,-0.498,1.876,55,4,2,0,9,5,1.000,7.74
2xj1,-8.211,-0.135,-8.585,-4.158,-0.415,1.206,78,2,3,0,8,1,1.000,7.55
3u7m,-8.281,-0.121,-8.473,-4.365,-0.498,1.608,63,6,0,0,8,4,1.000,7.45
1r4w,-8.808,-0.142,-8.053,-2.324,-0.913,0.402,57,5,6,0,3,0,1.000,4.05
3ejp,-9.850,-0.207,-9.555,-3.679,-1.328,0.670,71,4,12,0,5,0,1.000,8.55
3p3t,-7.106,-0.149,-7.892,-3.127,-0.083,0.536,66,1,0,0,4,0,1.000,7.24
3adv,-5.694,-0.157,-7.257,-2.275,-0.166,0.402,33,2,0,0,2,1,1.000,3.03
2h6b,-7.353,-0.182,-7.400,-1.869,-0.581,0.268,38,5,2,0,2,0,1.000,5.39
1n3i,-8.161,-0.130,-7.690,-2.778,-0.498,0.804,65,6,0,0,4,2,1.000,8.89
2q8z,-9.348,-0.134,-8.168,-1.992,-1.494,0.536,26,11,7,0,3,1,1.000,5.68
1o5a,-7.927,-0.113,-8.031,-4.542,-0.415,2.144,72,2,3,0,16,0,0.952,6.42
2wvz,-8.417,-0.174,-7.996,-1.884,-1.162,0.268,39,7,7,0,2,0,1.000,4.02
1bn3,-7.713,-0.158,-8.862,-3.650,-0.664,0.670,42,3,5,0,5,0,1.000,9.89
4dju,-6.642,-0.122,-7.650,-2.770,-0.332,0.670,45,2,2,0,4,1,0.938,5.44
3nht,-8.532,-0.155,-8.794,-4.431,-0.083,0.938,115,1,0,0,6,1,0.952,7.01
2v2q,-7.915,-0.074,-7.428,-3.671,-0.415,1.876,68,3,2,0,14,0,0.895,4.15
3hig,-9.178,-0.115,-7.637,-3.242,-0.249,1.072,124,0,3,0,6,2,1.000,7.89
1b4z,-11.247,-0.168,-9.762,-3.688,-1.660,0.804,63,11,9,0,5,1,1.000,5.23
2oxd,-5.735,-0.051,-5.928,-1.648,-0.000,0.938,37,0,0,0,7,0,1.000,6.82
3spf,-6.205,-0.061,-7.473,-2.925,-0.000,0.670,47,0,0,0,3,2,0.448,3.86
1rp7,-10.976,-0.110,-8.188,-2.982,-1.328,1.340,71,9,7,0,7,3,1.000,8.52
1q91,-8.309,-0.099,-7.996,-3.971,-0.415,1.608,75,5,0,0,8,4,1.000,4.15
4e9u,-6.993,-0.136,-7.801,-3.655,-0.000,1.072,74,0,0,0,7,1,1.000,5.82
2c3l,-6.366,-0.132,-7.585,-3.139,-0.166,0.938,49,2,0,0,7,0,1.000,5.07
1e4h,-5.118,-0.082,-6.204,-1.120,-0.000,0.134,18,0,0,0,0,1,0.833,8.41
3ozj,-6.644,-0.134,-8.155,-3.875,-0.000,0.938,61,0,0,0,7,0,1.000,5.11
2uy0,-11.126,-0.144,-12.119,-7.947,-0.830,1.876,115,7,3,0,11,3,1.000,6.92
3fql,-8.830,-0.119,-8.921,-5.228,-0.083,1.608,111,1,0,0,11,1,1.000,7.15
1f5k,-6.561,-0.128,-6.367,-1.589,-0.498,0.938,30,2,4,0,7,0,1.000,3.74
3ikg,-7.820,-0.109,-8.171,-4.012,-0.415,1.474,64,5,0,0,7,4,1.000,7.24
2qwb,-8.273,-0.121,-7.751,-2.041,-1.162,0.670,25,5,9,0,5,0,0.909,2.74
3std,-9.264,-0.188,-10.484,-5.553,-0.249,0.536,124,3,0,0,2,2,1.000,11.11
1li6,-5.614,-0.204,-6.441,-1.140,-0.083,0.000,33,1,0,0,0,0,1.000,3.8
1mjj,-8.830,-0.130,-9.518,-4.823,-0.415,0.938,98,5,0,0,4,3,1.000,8.74
1usi,-9.191,-0.205,-7.676,-1.845,-0.747,0.134,79,7,2,0,1,0,1.000,6.74
3jyr,-12.581,-0.112,-10.168,-5.083,-1.743,1.876,91,11,10,0,10,4,1.000,5.54
2cn0,-9.081,-0.141,-9.741,-5.550,-0.581,1.608,87,3,4,0,11,1,1.000,7.66
2clk,-6.719,-0.039,-5.605,-0.693,-0.498,0.804,16,6,0,0,3,3,1.000,3.79
1w4q,-7.529,-0.067,-6.617,-1.590,-0.747,0.938,29,8,1,0,7,0,0.778,5.26
1a99,-7.582,-0.214,-6.502,-0.920,-0.498,0.134,50,2,4,0,1,0,1.000,5.7
1nny,-11.776,-0.137,-12.492,-7.388,-1.494,1.608,94,8,10,0,10,2,0.925,7.66
2xde,-7.721,-0.152,-10.098,-5.033,-0.249,0.402,84,3,0,0,3,0,0.963,5.47
3ed0,-6.641,-0.113,-7.472,-3.460,-0.000,1.206,73,0,0,0,8,1,1.000,6.35
2fqt,-8.855,-0.153,-7.827,-2.034,-1.245,0.670,32,9,6,0,3,2,1.000,6.14
2wky,-9.043,-0.181,-8.288,-2.578,-1.162,0.670,46,8,6,0,4,1,1.000,8.59
2aog,-11.477,-0.127,-12.097,-7.593,-1.162,1.876,96,11,3,0,10,4,1.000,6.28
1pa9,-8.425,-0.142,-7.349,-1.620,-0.913,0.402,37,5,6,0,2,1,1.000,4.6
1gj7,-8.715,-0.136,-8.754,-4.531,-0.747,1.742,72,5,4,0,13,0,0.952,7.89
1g7g,-11.283,-0.132,-10.907,-5.969,-1.328,1.608,102,6,10,0,11,1,0.933,6.6
3miy,-7.578,-0.118,-8.649,-3.903,-0.332,0.804,70,4,0,0,6,0,0.818,7.68
2h21,-8.728,-0.112,-8.246,-2.951,-0.747,0.670,56,7,2,0,5,0,1.000,6.54
1sh9,-9.102,-0.090,-9.712,-6.542,-0.498,2.546,82,6,0,0,17,2,0.973,6.03
3jrs,-6.287,-0.104,-7.188,-2.742,-0.166,0.938,42,0,2,0,6,1,0.800,4.28
2qnn,-10.853,-0.105,-10.799,-7.782,-0.747,2.948,106,5,4,0,19,3,1.000,7.15
2i19,-9.374,-0.146,-7.695,-1.404,-1.743,0.670,29,5,16,0,3,2,1.000,7.8
1gyx,-6.936,-0.191,-6.938,-1.656,-0.332,0.268,54,1,3,0,2,0,1.000,2.48
3d83,-9.000,-0.160,-10.806,-6.143,-0.249,0.804,109,3,0,0,6,0,0.964,8.36
3bgs,-7.507,-0.114,-7.380,-2.551,-0.415,0.804,55,5,0,0,4,2,1.000,9.42
3l4x,-7.775,-0.106,-7.968,-2.756,-0.664,0.670,44,5,3,0,3,2,0.833,6.89
3ovn,-5.676,-0.129,-6.767,-2.085,-0.000,0.536,47,0,0,0,3,1,1.000,2.55
4b6p,-9.795,-0.122,-8.258,-3.250,-0.996,1.206,59,8,4,0,9,0,1.000,7.13
1syh,-9.226,-0.176,-8.202,-2.307,-1.079,0.402,50,7,6,0,3,0,1.000,6.41
2j47,-9.163,-0.148,-9.065,-3.687,-0.830,0.670,68,9,1,0,3,2,0.941,5.41
2jdp,-8.225,-0.201,-7.635,-1.542,-1.411,0.536,20,5,12,0,3,1,1.000,6.6
1pr5,-7.433,-0.108,-7.271,-2.493,-0.498,0.938,49,4,2,0,6,1,1.000,3.92
1w5y,-10.901,-0.122,-11.579,-8.026,-0.747,2.412,113,9,0,0,16,2,1.000,8.48
4av5,-8.462,-0.168,-9.743,-4.097,-0.830,0.402,52,9,1,0,3,0,0.905,7.21
4fsl,-9.075,-0.114,-8.978,-5.106,-0.664,2.010,81,3,5,0,12,3,1.000,7.7
3hvi,-12.352,-0.129,-10.360,-5.990,-1.162,2.010,136,10,4,0,12,3,0.963,8.3
1z1h,-8.480,-0.123,-10.122,-6.582,-0.332,2.010,81,4,0,0,12,3,1.000,8.4
4g90,-7.065,-0.041,-6.200,-2.226,-0.498,1.742,32,6,0,0,10,3,1.000,4.51
1mue,-8.335,-0.090,-8.095,-4.370,-0.249,1.742,83,3,0,0,13,0,1.000,8.64
3pb8,-6.068,-0.123,-6.570,-1.556,-0.332,0.536,20,4,0,0,3,1,1.000,5.24
2i80,-7.430,-0.046,-6.044,-2.753,-0.083,2.010,63,1,0,0,14,1,1.000,5.4
4dsu,-5.455,-0.151,-6.573,-1.623,-0.000,0.268,36,0,0,0,2,0,1.000,2.82
1m48,-8.945,-0.141,-9.870,-4.824,-0.498,0.670,94,2,4,0,3,2,0.846,5.09
2wor,-6.588,-0.155,-8.475,-3.493,-0.166,0.402,61,2,0,0,3,0,1.000,3.9
2z94,-4.343,-0.010,-5.309,-0.627,-0.000,0.536,9,0,0,0,3,1,1.000,5.85
3ip5,-7.234,-0.158,-6.168,-0.688,-0.664,0.402,29,6,2,0,3,0,1.000,6.22
2wlz,-8.216,-0.098,-7.955,-3.713,-0.498,1.474,64,6,0,0,8,3,1.000,4.6
3qbc,-7.222,-0.116,-6.607,-1.159,-0.498,0.268,51,6,0,0,1,1,1.000,4.97
2jfh,-7.133,-0.107,-8.224,-4.231,-0.249,1.474,49,3,0,0,9,2,0.947,3.06
2pnc,-6.378,-0.074,-6.252,-2.074,-0.166,1.206,50,2,0,0,8,1,1.000,3.33
1koj,-8.527,-0.081,-6.519,-0.943,-1.162,0.804,13,12,2,0,5,1,1.000,6.7
3ccz,-9.723,-0.154,-11.056,-5.346,-1.162,0.670,64,9,5,0,3,2,0.929,7.29
1c1r,-7.654,-0.107,-7.571,-3.163,-0.664,1.474,52,4,4,0,10,1,0.875,7.63
3hit,-11.865,-0.069,-9.342,-4.557,-1.577,2.010,86,13,6,0,10,5,0.767,8.19
