name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
4d4d,-11.660,-4.182,9.050,-9.185,-3.852,0.046,1.275,-1.040,43.043,0.084,28.400,5.96
1c70,-26.369,-1.134,9.850,-19.051,-2.206,-1.179,2.097,-3.364,1.543,4.537,27.300,10.3
1b3h,-28.143,-6.726,12.517,-16.128,-5.568,-0.480,1.704,-1.979,-18.971,1.074,35.200,6.21
3nik,-21.280,-7.000,12.225,-10.439,-4.936,-0.427,2.546,-2.475,-18.843,0.357,21.400,3.45
1cnx,-7.816,0.484,5.800,-7.615,-0.662,-0.303,0.676,-0.650,6.757,1.434,16.700,7.37
1hn4,-20.288,1.501,7.575,-16.211,-0.427,-0.462,0.710,-1.676,29.314,9.047,42.300,3.82
2dw7,-4.562,-1.116,7.883,-5.911,-3.138,0.586,0.420,-0.161,45.086,-0.000,4.000,4.7
4oct,-5.126,-1.801,4.542,-4.390,-2.125,0.558,0.243,-0.169,18.686,0.012,4.300,5.05
1z1h,-20.756,-0.996,7.692,-14.536,-2.440,-0.247,1.116,-2.161,6.086,4.662,14.800,8.4
1k1l,-19.324,-2.600,10.933,-12.309,-3.828,-0.144,1.925,-2.978,-0.814,2.277,2.100,6.9
1nf8,-10.416,-3.746,7.500,-9.315,-3.205,0.750,0.671,-0.534,59.700,1.606,6.200,7.82
2fdp,-27.558,-4.191,9.783,-17.806,-3.801,-0.287,1.445,-3.099,0.229,3.204,18.200,7.59
3o9a,-21.524,-1.000,8.192,-16.188,-2.112,-0.550,1.623,-3.446,5.471,2.805,23.800,10.7
1oif,-10.894,-3.757,5.950,-6.586,-3.952,0.066,0.291,-0.101,22.843,0.127,9.600,7.72
2byr,-28.676,-1.601,7.050,-15.714,-0.989,-0.432,1.346,-3.140,-93.271,4.025,26.200,8.55
3fql,-18.902,-0.576,8.917,-15.217,-0.862,-0.351,1.207,-1.817,7.529,4.204,7.600,7.15
3hzm,-7.348,-3.763,7.017,-5.358,-3.202,-0.133,0.924,-0.599,46.086,-0.000,19.900,5.52
3cd7,-35.478,-4.846,10.008,-14.079,-4.111,0.071,1.312,-3.705,-145.114,3.850,20.300,7.84
4rj8,-17.807,-0.558,8.442,-11.003,-1.502,0.061,1.420,-1.156,-13.614,7.100,3.900,7.77
1km3,-10.669,-2.212,9.542,-7.938,-4.885,-1.165,1.211,-0.990,52.000,0.132,17.400,4.91
1lzq,-24.533,-2.682,12.225,-18.176,-4.332,-1.118,3.238,-4.195,24.800,2.257,28.800,8.39
2i19,-2.885,-0.840,9.650,-5.904,-1.486,1.181,1.458,-0.636,18.386,-0.000,9.700,7.8
4trc,-8.208,-0.844,6.925,-5.072,-2.056,-0.050,0.117,-0.041,-3.114,1.511,0.000,4.52
3isj,-8.963,0.008,7.142,-8.822,-1.021,-0.411,0.516,-0.426,4.114,-0.000,0.900,3.68
4cpz,-16.849,-5.998,14.125,-10.419,-5.394,0.009,2.368,-1.802,14.257,-0.000,18.300,7.68
4avs,-4.370,1.900,2.508,-3.783,-0.994,-0.458,0.204,-0.197,-13.600,0.357,0.000,3.49
4h42,-7.976,-0.875,8.408,-7.502,0.345,-0.555,0.648,-0.348,-5.614,-0.000,1.100,3.47
1gno,-22.149,-0.711,10.600,-13.103,-3.602,-1.335,2.809,-2.991,-20.643,4.681,28.400,7.7
3pcj,-5.692,-1.074,4.942,-5.955,1.674,0.238,0.129,-0.104,-1.486,1.270,0.000,7.22
4ayq,-7.498,-3.187,6.250,-6.296,-2.349,0.526,0.495,-0.279,27.814,-0.000,11.500,7.33
4hzm,-10.763,-3.308,5.608,-5.889,-3.640,-0.238,0.683,-0.635,11.057,-0.000,12.500,4.63
1f73,-19.573,-4.861,10.000,-8.382,-4.884,0.068,1.843,-1.381,-62.157,-0.000,35.500,2.39
4fm8,-16.095,-1.435,4.867,-10.438,-0.608,-0.003,0.360,-2.391,1.029,3.705,6.000,5.97
4b7r,-20.044,-5.214,7.283,-8.005,-3.152,-0.804,0.753,-1.264,-59.329,-0.000,13.200,9.64
1c5x,-9.717,-2.171,7.950,-8.692,-2.411,0.238,0.498,-0.173,20.586,-0.000,0.000,6.68
2qnn,-28.698,-3.519,13.033,-19.298,-3.799,-1.110,3.200,-5.589,37.900,5.387,4.900,7.15
3v5t,-17.129,-0.817,7.783,-12.641,-1.133,-0.264,1.348,-1.030,7.471,5.560,9.700,8.22
1g9r,-18.395,-3.400,20.858,-19.401,-5.712,-1.224,3.349,-2.851,102.971,-0.000,26.000,5.7
3m3e,-11.737,-2.272,7.358,-6.895,-4.061,-1.240,2.236,-2.109,34.586,1.782,28.300,4.43
3uil,-7.561,-1.225,1.892,-2.947,-0.032,0.000,0.000,-0.520,-2.714,3.982,11.700,6
1qka,-32.112,-9.152,18.067,-17.043,-7.282,-0.372,2.210,-1.897,-25.943,1.432,39.700,5.92
4rpn,-9.548,-0.785,3.250,-7.332,-0.549,0.000,0.000,0.000,38.057,5.091,0.000,6.96
1l6m,-3.094,-0.926,2.825,-3.552,-0.207,0.124,0.261,-0.199,16.971,0.296,3.000,8.1
3p8p,-17.268,-4.859,7.900,-8.986,-4.814,-0.924,0.772,-0.540,2.957,-0.000,26.900,4.55
2cn0,-19.003,-1.972,9.267,-13.301,-2.194,0.273,0.779,-1.727,-3.243,3.361,3.400,7.66
4mr3,-9.154,-0.158,2.833,-6.424,-0.580,0.087,0.387,-0.245,13.500,4.657,4.000,5.94
2vmf,-12.802,-4.415,7.850,-9.158,-3.945,0.091,0.518,-0.215,37.271,0.174,10.100,5.85
1sgu,-23.705,-1.732,10.283,-16.824,-1.733,-1.349,2.217,-3.285,-12.986,2.404,25.600,5.37
2fzk,-4.002,-4.887,15.600,-8.341,12.029,-0.777,1.727,-0.387,-48.843,-0.000,11.900,3.6
1uwt,-13.492,-1.917,8.292,-8.058,-3.585,-0.516,0.533,-0.249,-15.300,0.166,15.100,5.97
4jwk,-7.328,-0.824,6.933,-6.468,-1.811,-0.296,0.809,-0.670,21.357,0.829,10.000,8.32
3gqz,-10.047,-1.771,3.533,-5.866,-0.769,-0.182,0.260,-0.462,-5.086,2.002,0.900,2.17
4mss,-11.398,-4.273,6.942,-6.676,-3.895,-0.067,0.538,-0.414,22.071,-0.000,9.900,6.4
1dqn,-15.231,-1.631,10.500,-10.261,-5.647,-1.004,1.501,-1.131,40.400,2.407,13.000,8
2bfq,-19.275,-3.496,17.833,-16.994,-3.907,-1.312,2.950,-2.166,58.543,1.656,32.000,6.89
4lw1,-7.416,-1.814,3.158,-4.795,-0.880,-0.063,0.180,-0.390,30.857,3.134,0.000,3.15
2rkd,-8.447,-5.797,6.608,-3.988,-1.255,0.526,0.313,-0.150,3.700,-0.000,4.500,2.72
1wuq,-34.044,-11.768,20.767,-15.476,-8.575,1.337,3.353,-2.137,-56.743,3.040,24.000,8.27
1izi,-26.687,-1.532,12.200,-18.616,-4.451,-1.441,3.336,-5.081,-5.229,1.751,31.100,6.59
2baj,-17.683,-0.611,5.867,-13.710,-1.681,-0.453,0.923,-0.996,12.700,3.850,0.800,8.4
4bam,-24.701,-2.642,10.892,-14.651,-3.586,-0.922,1.941,-2.804,-29.629,2.627,10.900,8.94
3mhc,-10.797,0.429,5.583,-7.702,-1.128,0.026,0.484,-0.364,-8.729,3.404,1.000,7.96
2wl0,-26.864,-1.325,11.792,-20.021,-2.749,-0.919,2.781,-4.784,4.200,3.374,26.900,7.8
2psv,-16.605,-1.124,7.733,-13.434,-1.938,-0.585,1.582,-3.030,20.571,1.740,21.700,7.24
4i3z,-8.882,-0.989,12.258,-9.377,-3.338,0.703,2.405,-1.567,31.686,1.854,13.500,4.29
2fqw,-14.178,-2.885,8.350,-9.946,-3.846,-0.001,0.802,-0.726,19.443,1.146,6.900,6.68
1bv7,-32.349,-1.501,10.933,-21.762,-4.708,-0.740,2.037,-4.312,28.286,7.551,16.700,10.3
3nw3,-14.320,-0.170,13.358,-14.812,-1.753,-0.804,2.249,-2.065,16.329,-0.000,16.500,6.49
3p3r,-7.981,-0.468,4.767,-7.962,-1.207,0.159,0.486,0.392,26.643,2.410,2.400,7.25
3hzv,-9.905,-4.755,8.742,-7.296,-3.951,0.186,3.048,-2.606,48.143,0.526,43.200,6.52
3ru1,-10.504,-0.630,5.733,-7.179,-1.824,-0.270,1.045,-1.613,3.129,1.917,8.400,4.85
1w4p,-9.007,-0.865,7.592,-7.207,-3.060,-0.824,0.974,-0.885,23.171,-0.000,13.800,4.74
3sug,-19.658,-1.429,10.633,-15.733,-2.058,-0.160,1.463,-2.030,5.071,2.681,5.500,6.21
2jxr,-24.516,-1.937,9.617,-15.707,-3.205,-1.013,2.632,-3.927,2.071,4.805,26.400,7.05
4h3j,-14.575,-2.416,8.583,-12.335,-1.839,0.078,0.558,-1.083,28.814,1.593,1.300,7.05
1li2,-5.180,-0.292,1.325,-4.173,-0.544,0.000,0.052,-0.015,13.243,1.767,1.500,4.04
3u7s,-20.982,-1.083,8.692,-14.667,-2.735,-0.451,1.695,-3.395,9.386,3.942,18.000,8.43
4euo,-12.388,-4.290,5.008,-5.560,-2.944,-0.319,0.159,-0.102,-5.171,0.357,6.500,5.05
4qhc,-7.672,-0.963,5.825,-5.087,-0.456,-1.550,0.677,-0.794,13.114,0.971,6.900,6.7
1n8v,-11.710,-0.144,0.950,-6.330,-0.147,-0.000,-0.024,-0.382,-8.914,5.696,27.600,6.03
3vhk,-10.588,-0.302,3.850,-10.246,-0.569,0.019,0.303,-0.309,39.386,3.694,7.500,4.6
4z83,-16.873,-2.614,7.050,-12.381,-2.804,-0.268,0.306,-0.805,28.871,2.333,2.100,7.4
4jpy,-13.678,-2.398,3.417,-7.175,-2.092,-0.960,0.284,-0.390,0.714,1.981,6.100,4.43
3rdo,-14.473,-2.047,6.567,-7.868,-3.434,-0.018,0.224,-0.311,-21.086,1.456,11.900,9.85
1lkk,-19.795,-3.687,10.858,-12.611,-4.531,-1.328,3.370,-3.675,17.257,1.455,33.200,6.85
2xab,-10.568,0.700,5.358,-9.707,-0.579,0.437,0.273,-0.712,9.386,3.287,1.600,9.27
3fat,-14.591,-3.966,6.442,-8.308,-4.374,-1.113,0.430,-0.467,29.700,0.267,7.500,7.64
2r23,-9.580,-4.861,11.150,-8.342,-4.234,0.063,3.507,-3.287,70.900,0.084,42.000,3.72
4c1t,-16.314,-2.584,15.733,-16.580,-2.194,-2.586,2.410,-1.984,80.100,0.253,41.600,7.15
4yrd,-2.906,0.417,1.767,-4.613,-0.000,0.000,0.000,0.000,34.829,1.664,0.000,4.57
4q0k,-10.042,-0.592,4.300,-9.001,-1.412,-0.005,0.742,-0.579,34.243,3.165,5.900,4.87
4m0e,-14.516,-0.285,3.208,-9.768,-0.596,0.000,0.000,0.000,-13.071,4.308,0.000,6.22
4mmm,-6.639,-0.097,2.225,-4.223,-0.815,-0.550,0.184,-0.150,18.057,2.951,2.800,3.82
4aia,-8.688,-0.960,4.767,-5.761,-1.508,0.000,0.000,0.000,-3.257,1.369,0.000,3.66
3nyd,-9.789,-0.901,3.183,-7.177,-0.019,-0.010,0.044,-0.051,-10.557,1.737,0.000,3.48
3aaq,-14.138,-5.458,16.033,-13.316,4.853,2.176,3.194,-2.009,-90.871,0.007,20.400,3.3
3lbj,-18.922,-0.481,3.675,-10.020,-0.349,0.162,1.788,-5.080,16.314,9.716,15.100,4.96
3ewc,-11.350,-0.548,8.625,-11.217,-2.368,-0.647,0.754,-0.823,32.657,0.084,8.000,7.7
1f8d,-12.380,-3.955,9.383,-7.975,-3.216,-0.486,1.462,-1.241,15.914,-0.000,20.300,3.4
4i7p,-5.344,0.059,2.100,-4.175,-0.000,0.000,0.000,0.000,-0.314,1.817,0.000,3.5
3nu3,-20.106,-1.006,8.883,-15.180,-1.909,-0.439,1.577,-2.909,6.800,3.354,20.500,9.82
3g32,-9.255,-1.894,5.142,-5.543,-2.080,-0.001,0.365,-0.619,-2.714,0.632,2.700,3.71
1tuf,-7.621,-1.557,4.742,-5.859,-0.794,0.069,0.150,-0.330,6.029,0.927,13.400,4.05
3b7i,-4.869,3.633,5.817,-5.410,-0.705,-1.696,0.457,-0.255,5.586,1.605,11.900,5.82
1o2z,-12.952,-2.495,11.750,-11.662,-3.368,0.881,2.113,-1.739,15.671,0.674,1.900,6.11
1rpf,-11.419,-2.397,10.542,-7.838,-2.027,-2.156,1.744,-0.884,14.614,-0.000,14.000,3.99
1if7,-11.049,0.961,5.350,-7.616,-0.655,-0.390,0.550,-0.459,-0.429,5.082,4.200,10.52
4jne,-22.076,-3.291,20.317,-15.204,-6.687,2.356,2.223,-1.562,-69.057,0.007,21.800,5.86
1t31,-23.127,-1.734,8.542,-15.163,-2.384,-0.792,1.234,-5.035,16.214,3.325,10.700,8.64
4few,-11.440,-0.358,6.167,-7.767,-1.109,-0.178,0.886,-0.122,1.714,4.724,1.400,5.21
2rcn,-16.234,-6.976,14.508,-11.494,-4.953,1.236,2.208,-1.445,21.343,-0.000,20.300,6
4xar,-18.112,-5.667,7.183,-8.531,-4.642,-1.272,0.439,-0.412,6.500,-0.000,4.400,6.97
1b46,-27.125,-6.676,11.408,-14.243,-5.649,-0.553,1.370,-1.635,-21.771,1.510,32.500,5.28
4ncn,-18.942,-7.423,24.158,-17.017,-6.875,1.710,2.906,-1.862,59.157,-0.000,23.700,5.67
1k1j,-20.265,-2.222,10.742,-12.856,-3.747,-0.292,1.697,-3.439,3.200,2.635,4.000,7.55
1hp5,-10.159,-1.723,6.608,-9.000,-2.351,-0.176,0.342,-0.165,31.043,0.656,6.700,6.55
3c52,-6.428,-0.316,8.158,-6.720,-3.084,-0.624,0.297,-0.234,42.100,-0.000,8.400,7.3
2jg0,-18.815,-4.459,15.967,-15.219,-7.412,-0.980,1.971,-1.324,78.071,-0.000,25.800,7.82
1c87,-12.775,-3.839,7.242,-8.912,-3.221,0.422,0.697,-0.632,19.543,0.415,0.000,4.2
4ymb,-17.151,-3.984,7.033,-9.668,-3.928,-1.309,0.516,-0.938,11.571,-0.000,6.500,6.21
3pn1,-15.872,-1.578,9.233,-10.542,-2.348,-0.757,1.308,-1.083,4.671,3.305,14.400,6.96
3t08,-14.310,-1.175,6.367,-7.138,-2.982,-0.536,0.522,-0.439,-40.857,1.182,14.000,3.04
2gvj,-16.665,-0.492,7.142,-13.214,-0.559,-0.097,0.246,-0.816,-10.243,2.774,10.300,9.52
4eo6,-17.126,-1.612,2.033,-8.246,-1.051,-0.077,0.225,-1.627,-5.871,6.432,0.500,8.7
1afk,-12.435,-5.526,13.392,-9.465,-3.468,0.438,3.163,-2.024,20.657,-0.000,13.600,6.62
1kpm,-14.838,-0.346,3.300,-11.428,-0.446,0.016,-0.117,-0.119,27.286,6.155,9.900,5.8
3bft,-15.325,-3.503,6.800,-7.832,-3.816,-1.218,0.381,-0.333,-1.529,0.007,7.300,6.49
2pfy,-12.496,-3.415,5.650,-6.881,-3.846,-0.222,0.127,-0.132,6.400,-0.000,0.900,6.52
2p3i,-9.550,-2.203,5.583,-5.967,-2.642,-0.459,1.747,-1.545,13.371,0.828,24.400,3.48
4q1x,-22.395,-1.122,9.233,-15.649,-2.580,-0.424,1.727,-3.556,1.814,3.942,18.000,11.15
1jcx,-23.348,-4.572,14.758,-10.441,-5.812,-2.075,2.433,-1.834,-49.043,-0.000,27.300,5.15
2zdk,-19.416,-1.932,9.817,-12.211,-2.846,-0.302,0.857,-1.417,-13.029,3.330,10.200,6.37
4std,-13.059,-0.162,3.925,-9.776,-0.549,-0.139,0.527,-0.617,22.300,5.527,3.500,10.33
4yes,-20.040,-1.172,7.417,-13.165,-2.135,-1.390,1.367,-1.603,-13.000,2.361,6.300,8.02
2pow,-8.845,0.583,8.625,-7.605,-1.441,-0.318,1.118,-0.871,6.129,2.249,0.200,7.2
2hoc,-7.679,0.899,7.508,-7.578,-0.741,0.107,0.993,-0.856,7.971,2.739,0.000,9.52
4iie,-13.042,-4.314,7.825,-6.053,-3.982,-0.127,0.358,0.220,-12.500,-0.000,6.300,2.34
1jao,-13.555,0.922,6.492,-10.770,-2.504,-0.722,1.063,-1.339,-16.957,-0.000,8.500,5.92
4gj3,-12.762,-0.846,7.867,-11.212,-1.442,-0.229,1.025,-1.174,17.829,1.837,0.400,8.85
4yth,-13.705,-0.687,9.175,-10.218,-1.196,-0.843,2.416,-2.376,7.043,3.561,5.800,8.7
4mc6,-19.439,-0.727,8.208,-14.915,-0.759,-0.495,1.661,-1.995,-14.043,3.439,16.800,9.59
5aml,-12.812,0.278,6.533,-7.886,-2.009,-1.890,1.052,-1.209,0.757,2.067,0.300,9.15
3rbu,-14.517,-3.327,9.642,-7.881,-3.633,-0.569,0.816,-0.415,-19.500,-0.000,14.700,9.43
4yzu,-16.214,-0.357,7.792,-12.703,-0.655,-0.090,0.769,-0.823,-19.414,2.791,5.700,5.05
4des,-5.479,-0.274,4.317,-5.747,-0.513,-0.419,0.256,-0.284,46.343,2.687,2.700,5.85
4deu,-8.046,-0.622,4.925,-7.825,-0.162,-0.226,0.360,-0.356,28.657,2.215,5.100,5.64
3lea,-11.555,0.962,6.992,-10.886,-1.219,-0.107,1.381,-1.334,12.300,3.036,4.700,9.1
3b4f,-11.317,-0.438,7.675,-9.652,-0.559,-0.514,0.950,-0.740,5.557,1.985,1.300,8.14
4lhv,-18.417,-6.599,14.950,-12.218,-5.867,0.662,2.215,-1.516,27.829,0.887,16.700,10
2h6t,-24.637,-1.057,10.400,-15.513,-3.176,-1.199,3.019,-3.427,-21.400,5.046,41.800,7.22
3nkk,-8.159,-1.634,7.908,-7.318,-2.169,0.287,0.445,-0.126,12.029,-0.000,0.000,4.7
1h0a,-15.589,-3.776,11.233,-6.592,-5.352,-5.105,2.658,-1.701,54.357,-0.000,27.700,5.44
4zj4,-27.441,-3.074,11.983,-14.826,-3.114,-1.075,4.587,-5.430,-52.343,4.546,23.700,8.1
3vf5,-21.579,-1.254,8.925,-16.698,-0.631,-0.589,1.895,-3.485,-4.300,2.993,21.900,9.34
3n2p,-12.262,-0.411,5.758,-8.362,-1.611,-0.309,0.730,-0.659,-10.529,2.322,0.000,7.82
3oy8,-8.899,-2.104,7.467,-6.496,-3.959,-0.779,2.131,-1.581,34.757,-0.000,41.100,3.66
4dst,-4.758,-0.404,3.142,-5.130,-0.026,-0.007,0.289,-0.300,6.143,0.174,6.300,2.96
4g0y,-16.413,-8.140,8.750,-6.885,-2.828,-1.012,1.573,-0.999,22.486,1.938,13.200,2.3
4io6,-13.590,-3.611,4.992,-6.440,-3.613,-0.893,0.216,-0.261,-1.929,-0.000,11.700,4.82
4mjo,-24.091,-2.166,11.800,-13.019,-1.776,-1.166,1.786,-1.251,-98.414,1.252,5.500,6.22
3l7a,-22.924,-1.052,12.467,-14.066,-2.893,-0.380,1.258,-0.885,-99.557,-0.000,9.400,4.33
3uxk,-5.870,0.542,3.067,-5.418,-0.954,0.112,0.165,0.169,1.686,1.347,0.000,4.93
2jds,-18.067,-2.406,8.658,-12.690,-2.821,0.068,1.324,-1.637,4.057,2.770,11.100,8.2
1qy1,-7.454,-0.211,1.650,-5.576,-0.174,-0.043,0.070,-0.197,8.929,2.833,5.500,6.52
1sbr,-11.229,-1.604,8.258,-8.266,-1.718,-0.118,1.061,-0.746,-10.371,0.746,6.200,5
2b1g,-20.513,-3.163,12.308,-12.330,-3.593,-0.191,0.851,-0.631,-52.400,-0.000,8.100,6.64
3c4h,-9.330,-0.827,4.308,-7.309,-1.515,0.000,0.000,0.000,-6.786,0.007,0.000,5.7
4wup,-8.383,-0.254,4.175,-6.025,-1.109,-0.125,0.248,-0.369,-0.057,1.879,6.500,9.82
5efa,-15.063,-4.898,9.992,-9.970,-2.844,0.305,4.063,-2.626,19.657,3.496,17.800,4.83
1fq5,-30.889,-1.671,10.808,-19.525,-3.952,-0.321,0.987,-3.709,1.629,6.984,15.700,8.4
4a4q,-23.824,-0.759,10.133,-18.744,-2.161,-0.381,2.388,-4.912,8.743,3.103,26.300,9.4
4cwf,-8.770,-0.033,3.458,-7.525,-0.389,0.029,0.170,-0.301,19.543,3.310,3.800,4.49
3dx4,-11.925,-3.008,6.833,-7.107,-3.472,-0.870,0.430,-0.209,18.643,-0.000,7.600,7.12
3lcv,-21.678,-4.439,13.742,-14.314,-4.716,-1.395,1.365,-1.271,27.357,1.542,22.300,4.74
2f9k,-5.813,-0.286,10.067,-6.447,-3.318,0.050,1.462,-1.040,26.386,-0.000,12.300,7.07
2pvm,-13.654,-0.244,9.142,-10.441,-0.768,-0.533,1.429,-0.871,-9.129,3.402,4.700,6.44
4pg9,-38.924,-5.047,14.383,-21.224,-5.768,-2.403,4.835,-6.867,-27.386,5.117,29.500,7.8
1mrw,-22.102,-0.865,9.275,-16.181,-1.588,-0.695,1.702,-3.262,-8.286,3.076,8.700,9.7
3fjz,-11.471,-1.624,7.625,-6.047,-5.126,-1.810,0.363,-0.259,29.114,-0.000,11.300,4.05
1ksn,-20.911,-2.099,11.600,-16.200,-2.248,0.097,1.221,-1.486,0.557,3.162,9.200,9.4
2xj1,-15.807,-2.462,6.025,-10.572,-2.012,-0.271,0.937,-0.950,11.157,3.236,4.300,7.55
4q87,-4.921,0.923,2.517,-4.823,-0.074,0.127,0.041,-0.086,11.386,2.680,1.100,4.85
4itp,-11.710,-0.276,4.408,-7.214,-1.464,-0.391,0.482,-0.595,-5.571,3.247,2.500,7.27
4lm3,-7.148,-0.075,1.675,-5.485,-0.361,0.001,0.015,-0.046,7.129,2.458,0.000,2.92
1fjs,-15.443,-2.068,14.633,-15.040,-1.831,0.102,2.528,-2.208,41.686,3.042,5.800,9.96
4n9a,-6.726,0.019,2.333,-5.219,-0.005,0.105,0.254,-0.211,6.357,3.086,0.500,4.19
1j36,-16.048,-2.245,7.925,-10.075,-2.621,-1.790,1.274,-2.022,16.657,1.436,25.500,7.74
2vpe,-28.521,-5.163,11.050,-14.063,-4.689,-1.900,6.127,-6.091,-45.329,2.824,50.500,4.94
3k02,-20.940,-2.404,19.850,-19.805,-5.892,-4.371,4.887,-4.212,136.629,0.606,55.000,5
3i5z,-17.813,-0.654,9.975,-13.631,-1.425,-0.641,1.550,-1.552,-9.657,2.873,6.300,8.7
4ouj,-8.866,-1.637,6.425,-5.604,-3.580,-1.541,1.567,-1.172,32.614,0.084,27.000,2.86
1ur9,-21.727,-1.633,10.883,-15.199,-4.369,-1.730,2.754,-2.371,21.900,3.064,27.400,5.77
2ri9,-1.420,0.338,3.567,-3.718,-0.165,-0.337,0.172,-0.062,30.029,-0.000,6.900,3.22
4cmo,-13.631,-0.435,7.483,-9.811,-1.075,-0.912,1.760,-2.021,13.671,4.021,5.800,9.07
4f6w,-28.104,-0.620,9.667,-18.864,-1.327,-0.841,1.792,-2.656,-46.229,5.037,6.500,7.52
3dp9,-19.815,-2.767,12.000,-13.818,-2.925,0.201,1.054,-1.040,-12.029,2.679,14.100,9.68
4b6o,-21.819,-1.832,9.633,-10.670,-3.749,-0.671,0.884,-0.839,-87.929,0.632,12.500,7
2fqo,-12.334,-1.982,8.942,-9.087,-3.091,-0.636,0.783,-0.629,11.700,-0.000,25.200,6.43
1e1x,-12.063,-0.840,8.575,-7.850,-2.279,-0.859,0.650,-0.289,1.829,2.087,6.400,5.89
1jlr,-15.814,-8.586,14.267,-9.699,-3.852,1.631,2.870,-1.781,26.500,2.537,15.800,3.33
2d3z,-14.819,-1.848,3.892,-9.045,-1.059,-0.207,0.747,-1.416,13.843,4.684,0.000,6.64
4lch,-12.597,2.552,7.792,-12.615,-1.594,-0.069,1.202,-1.439,25.386,4.649,10.300,10.62
1bxq,-24.374,-1.856,10.992,-16.119,-4.013,-1.430,3.244,-4.164,4.757,3.586,30.700,7.38
4azi,-17.378,-3.111,8.350,-11.355,-3.960,-0.692,1.265,-1.066,32.229,2.981,11.800,7.45
1pb8,-12.579,-4.482,5.283,-5.472,-4.395,-0.756,0.183,-0.137,17.457,-0.000,8.100,5.15
4q3u,-12.541,-5.018,8.417,-6.305,-3.389,-0.528,0.516,-0.259,9.371,-0.000,10.100,6.44
3tvc,-16.739,1.440,6.258,-14.922,-0.658,-0.773,1.013,-1.335,-5.671,2.317,10.600,7.74
4kax,-19.492,-9.630,21.700,-14.812,-7.315,1.697,2.824,-1.801,59.957,-0.000,20.600,4.77
3a1d,-8.996,-0.729,14.642,-11.124,-2.184,0.724,2.276,-1.470,13.786,0.126,17.600,4.12
3u8l,-18.901,-1.785,5.342,-8.752,-0.931,0.210,0.382,-0.515,-86.343,3.185,0.000,8.05
3ppm,-24.918,-0.520,6.467,-12.533,-0.595,0.166,0.291,-0.681,-122.843,4.632,16.600,9.54
4p3h,-13.482,0.286,0.617,-6.047,-0.000,-0.123,0.955,-2.516,0.629,8.096,3.700,6
1x8r,-20.568,-9.771,17.533,-13.112,-9.188,-0.084,2.198,-1.569,93.114,-0.000,13.300,6.12
1p19,-10.916,-2.145,8.500,-7.484,-3.555,-0.857,1.301,-1.087,42.814,2.081,12.700,4.11
4msa,-7.601,-0.225,3.458,-5.237,-0.551,-0.018,0.077,-0.010,-7.371,2.037,0.000,3.3
4ej8,-5.468,-0.499,2.450,-3.838,-0.420,0.040,0.160,-0.100,0.657,1.603,0.000,5.39
2rcb,-12.177,-4.268,5.450,-5.403,-4.198,-0.606,0.182,-0.110,12.586,-0.000,6.600,6.79
4azc,-9.681,-1.812,6.275,-7.718,-2.182,-0.107,0.385,-0.191,19.957,0.867,10.100,5.86
2i4v,-20.529,-0.826,8.100,-15.709,-2.280,-0.604,1.558,-3.149,9.886,2.595,19.400,11.2
4m0r,-10.275,-3.700,9.250,-11.212,-1.468,2.955,1.920,-1.502,9.943,0.338,0.000,5.21
4zb8,-31.598,-6.603,15.275,-15.305,-6.365,-4.232,3.994,-4.415,-6.143,0.357,31.600,6.03
2vvu,-17.887,-0.323,6.642,-15.023,-0.981,-0.513,0.874,-1.157,17.914,3.701,3.900,8.1
4det,-6.358,0.026,4.117,-6.530,-0.032,-0.821,0.532,-0.444,43.900,3.104,5.600,5.68
2yln,-10.323,-2.628,4.192,-4.760,-2.636,-0.884,0.153,-0.135,2.214,0.419,9.000,7.68
3sk2,-11.323,-0.372,5.033,-9.685,-0.342,0.433,0.594,-0.381,4.514,3.407,5.100,3.61
1nja,-13.361,-4.914,11.992,-8.413,-3.484,-0.541,1.172,-0.828,24.114,0.462,8.100,6.31
1jqy,-13.058,-1.745,8.825,-10.624,-3.128,-0.840,1.557,-1.214,40.143,1.804,18.400,4.92
2uwd,-11.379,-0.113,7.758,-11.731,-0.872,-0.022,0.762,-1.667,28.114,1.309,2.400,8.35
1bjv,-12.579,-1.859,10.367,-10.165,-2.235,-0.019,0.949,-0.770,3.757,0.772,2.600,5.54
1fpc,-22.183,-1.530,9.508,-12.137,-1.854,-0.303,1.245,-3.036,-31.614,5.485,9.400,7
2b4l,-8.207,-0.977,3.117,-5.836,-1.051,-0.710,0.111,-0.015,0.029,0.159,4.200,4.77
3dgo,-11.482,-5.453,11.075,-9.705,-2.199,1.975,3.684,-2.112,10.414,1.896,17.500,6.74
4cu8,-9.555,-3.695,7.742,-6.852,-3.576,0.176,0.375,-0.179,33.714,-0.000,12.400,4.47
4re4,-10.696,-4.089,6.108,-6.200,-4.038,0.364,0.288,-0.149,20.343,0.127,9.000,6.87
3ug2,-9.954,-0.315,6.850,-9.257,-0.565,-0.143,0.956,-0.742,38.357,4.571,6.100,8.25
4r4t,-17.839,-3.113,6.775,-11.330,-1.782,0.145,0.882,-2.041,38.500,6.326,0.900,6.26
4luz,-18.512,-3.388,6.067,-10.554,-1.508,0.335,0.495,-1.881,18.857,6.299,2.400,4.7
