name,GBVIWSA_dG,coul,sol,vdw,sa,affinity
2hoc,-7.08945,-11.2976,8.96585,-1.4594,-1.20575,9.52
4iie,-1.75123,-8.96137,7.32015,3.28273,-1.30023,2.34
1jao,-11.6582,-9.65005,4.95066,-3.24972,-1.61663,5.92
4gj3,-7.84608,-1.85638,1.45526,-3.91816,-1.43428,8.85
4yth,-7.51482,-2.40577,2.21715,-3.67595,-1.55775,8.7
4mc6,-10.0145,-3.24661,3.43947,-5.41536,-2.69951,9.59
5aml,-8.82657,-18.9727,15.9556,-2.72777,-0.989227,9.15
3rbu,-14.9119,-55.3552,43.2086,0.944795,-1.61754,9.43
4yzu,-8.59437,-3.15833,2.95719,-4.77508,-1.52564,5.05
4des,-2.98277,-9.0704,9.02743,0.60707,-1.45435,5.85
4deu,-5.62755,-8.34861,8.25931,-2.18198,-1.26376,5.64
3lea,-9.87379,-4.90405,1.89053,-3.24524,-1.52252,9.1
3b4f,-2.63973,-7.53146,6.66054,1.6783,-1.35459,8.14
4lhv,-12.5942,-54.1903,49.0151,-3.69831,-1.62816,10
2h6t,-9.67902,0.254023,-1.92334,-3.2205,-2.69668,7.22
3nkk,-5.29271,-6.96876,6.16372,-1.50531,-0.889838,4.7
1h0a,-8.55639,-101.822,98.0538,-1.93226,-0.763605,5.44
1yfz,-8.01293,-41.4768,37.8376,-1.66179,-0.61946,4.35
4zj4,-9.92155,-17.8687,17.3676,-5.61606,-1.71183,8.1
3vf5,-10.5931,-4.39879,4.07454,-5.74223,-2.43411,9.34
3n2p,-4.3077,-3.197,4.89317,-2.72063,-1.19073,7.82
3oy8,-5.66667,-0.407332,-0.865869,-1.56113,-0.739833,3.66
4dst,-3.32747,-1.30251,1.33795,-0.596869,-0.673534,2.96
4g0y,-6.46137,-33.3971,31.0715,-1.13259,-0.910694,2.3
4io6,-6.69669,-6.43827,4.75854,-1.73504,-1.18942,4.82
4mjo,-8.86825,-5.29945,5.05059,-4.86215,-1.66472,6.22
3l7a,-9.57509,-9.39446,8.89541,-4.01821,-2.96533,4.33
3uxk,-9.01688,-16.8638,12.8995,-1.68604,-1.27407,4.93
2jds,-9.04942,-11.2912,10.1196,-3.73324,-2.05212,8.2
1qy1,-5.62325,-0.322584,0.193591,-1.75686,-1.64488,6.52
1sbr,-6.79906,-1.83574,1.36898,-2.96244,-1.27734,5
2b1g,-6.92794,-11.5464,11.0022,-2.7276,-1.56363,6.64
3c4h,-5.69373,-3.20688,2.53672,-2.06641,-0.864649,5.7
4wup,-1.40711,-2.72323,4.56289,-0.266643,-0.887621,9.82
5efa,-7.8408,-25.3338,23.7218,-2.99621,-1.14012,4.83
1fq5,-10.971,-0.759515,0.581109,-5.91057,-2.78955,8.4
4a4q,-11.5632,-4.70198,4.61452,-6.31314,-3.07007,9.4
4cd1,-6.43966,-14.2504,13.9444,-2.98225,-1.05891,4.89
4cwf,-5.77262,2.99684,-2.70214,-2.98207,-0.992733,4.49
3dx4,-7.80789,-14.0638,10.5558,-0.782461,-1.4249,7.12
3lcv,-10.0845,-8.10588,6.69867,-4.59867,-1.98607,4.74
2f9k,-21.6085,-86.6556,69.1334,-0.942815,-1.05099,7.07
2pvm,-7.43975,-0.810689,0.943642,-3.83993,-1.64027,6.44
4pg9,-13.5462,-7.70608,5.75404,-6.57664,-2.92498,7.8
1mrw,-10.8001,-1.93868,1.80765,-6.03515,-2.54139,9.7
3fjz,-6.01609,-35.149,32.4808,-0.0117107,-1.2437,4.05
1ksn,-9.34161,-7.70766,6.83078,-4.47191,-1.90031,9.4
2xj1,-8.02511,-11.4132,10.812,-3.56347,-1.7679,7.55
4q87,-7.51375,-16.4797,13.5885,-1.85199,-0.678126,4.85
4itp,-4.31349,-0.651069,1.74779,-2.43216,-0.88554,7.27
4lm3,-4.70825,0.403857,-0.428773,-1.93531,-0.655512,2.92
1fjs,-7.94243,-11.3162,10.2293,-3.02962,-1.73339,9.96
4n9a,-4.42686,-2.12959,2.15908,-1.67086,-0.692971,4.19
1j36,-10.378,-20.324,16.2804,-2.7617,-1.48023,7.74
2vpe,-10.7227,-26.8076,25.0462,-4.80203,-2.06685,4.94
3k02,-10.7086,-0.902369,-1.17073,-4.22175,-2.32124,5
3i5z,-9.08476,0.033817,-0.474097,-4.80734,-1.74463,8.7
4ouj,-5.26403,-3.06714,2.19149,-1.65682,-0.639043,2.86
1ur9,-9.53205,-5.89108,5.17089,-4.52687,-2.19248,5.77
2ri9,-4.27257,-6.18075,4.82446,-0.236804,-0.586969,3.22
4cmo,-7.1549,-3.42532,3.22494,-3.4784,-1.38361,9.07
4f6w,-12.019,-2.03358,1.98657,-7.1755,-2.70399,7.52
3dp9,-9.27261,-12.1657,11.3791,-4.50882,-1.88465,9.68
4b6o,-7.79915,-7.26176,5.71368,-2.55188,-1.60668,7
2fqo,-7.81416,-17.1876,13.8956,-0.875043,-1.55463,6.43
1e1x,-5.37736,-2.70751,2.24366,-1.67559,-1.14541,5.89
1jlr,-6.02715,-48.299,46.2552,-0.925489,-0.965312,3.33
2d3z,-6.76643,-8.55097,8.26228,-2.71633,-1.6689,6.64
4lch,-9.35293,-7.14923,4.05717,-2.42447,-1.74389,10.62
1ew8,-12.6533,-79.8377,62.5643,7.67286,-0.960241,2.26
1bxq,-12.1291,-8.1438,6.0392,-5.30805,-2.62395,7.38
4azi,-8.11485,-5.35662,3.74261,-2.65964,-1.7487,7.45
1pb8,-6.03528,-9.03413,6.89297,-0.731186,-1.07042,5.15
4q3u,-3.53299,-5.72527,3.01941,2.20426,-0.938866,6.44
3tvc,-10.7036,-4.53695,2.30472,-4.58197,-1.79691,7.74
4kax,-16.6773,-78.5333,69.9107,-3.96819,-1.99398,4.77
3a1d,-12.8118,-61.287,55.3705,-3.50898,-1.2938,4.12
3u8l,-5.94094,-4.57629,4.35461,-2.60478,-1.02198,8.05
3ppm,-8.59605,-5.88581,5.88485,-4.1973,-2.30527,9.54
4p3h,-5.74455,2.64652,-2.33492,-2.81679,-1.14685,6
1x8r,-13.2868,-105.591,99.1097,-1.01731,-3.69582,6.12
1p19,-2.48495,-1.53401,0.834919,1.24933,-0.94267,4.11
4msa,-3.9586,0.915249,-0.966114,-1.17073,-0.644491,3.3
4ej8,-3.87868,-1.32635,1.35952,-1.36259,-0.456747,5.39
2rcb,-6.26328,-9.87937,7.76735,-0.808322,-1.25043,6.79
4azc,-7.07709,-8.79336,7.10181,-1.97196,-1.32107,5.86
2i4v,-9.72079,-1.69232,1.67288,-5.2189,-2.38994,11.2
4m0r,-6.85922,-26.3361,25.2692,-2.25989,-1.43988,5.21
4zb8,-11.0627,-24.9302,22.0586,-3.96452,-2.13406,6.03
2vvu,-8.77587,-3.54414,3.44438,-5.03722,-1.54639,8.1
4det,-4.96516,-2.69506,2.99252,-2.27184,-0.898268,5.68
2yln,-5.13288,-4.55306,3.52003,-1.30558,-0.701756,7.68
3sk2,-6.33955,-4.04132,4.25088,-3.46736,-0.989242,3.61
1nja,-7.33271,-35.2884,33.8306,-2.66406,-1.11835,6.31
1jqy,-5.92797,1.35414,-2.15968,-1.51784,-1.51208,4.92
2uwd,-8.24954,-4.20445,3.87363,-4.10844,-1.71778,8.35
1bjv,-6.78881,-6.80005,5.77021,-2.6564,-1.01005,5.54
1fpc,-7.46432,-13.2069,13.0599,-3.57966,-1.64516,7
2b4l,-5.76315,-1.87101,1.15855,-2.09166,-0.866519,4.77
3dgo,-7.54123,-39.6104,38.6387,-3.38148,-1.09556,6.74
4cu8,-6.16048,-12.3664,10.1881,-0.781615,-1.10806,4.47
4re4,-4.97261,-14.393,12.7054,-0.295981,-0.896501,6.87
3ug2,-6.34394,-2.20817,2.087,-2.6925,-1.43775,8.25
4r4t,-8.6399,-14.4221,13.4558,-4.12595,-1.45506,6.26
4luz,-6.55219,-16.3919,15.5636,-2.03489,-1.59652,4.7
3c39,-6.61871,-46.5473,43.5038,-0.664576,-0.818155,3.96
3ikg,-7.57406,-30.2213,29.2636,-3.05649,-1.46734,7.24
4q4q,-7.19756,-11.7516,10.6499,-2.93787,-1.0655,5.79
1i9m,-1.51169,-8.8975,6.51597,4.40263,-1.44028,8.48
4x24,-8.79922,-9.52464,8.58523,-4.19616,-1.57114,9.78
3lbz,-4.53616,-2.30692,2.68907,-1.78077,-1.04503,3.86
3qtv,-8.20811,-2.25637,2.20519,-4.33316,-1.73126,4.65
3uod,-7.60934,-9.19697,8.61618,-3.33256,-1.60348,7.31
3lp4,-3.60033,-6.72504,7.19256,-1.47571,-0.499631,4.88
4rlt,-6.74558,-2.78165,2.3509,-2.47551,-1.7468,4.96
1l83,-4.46327,-0.212128,0.308429,-1.22233,-1.24474,3.4
2ayr,-10.0852,-1.47486,1.2607,-5.16107,-2.61745,9.29
3ubd,-8.54179,-0.96911,0.596682,-4.41645,-1.6604,5.54
3mxe,-10.1118,-2.15105,2.12222,-5.77553,-2.2149,10.01
4ezx,-10.524,-0.769622,0.250982,-5.73871,-2.17413,5.8
3h89,-9.1828,-13.8192,14.094,-4.39087,-2.97429,7.64
4ahs,-4.86838,2.46409,-2.25859,-1.88488,-1.09649,2.19
4zwx,-5.09328,-1.47177,1.13252,-1.33343,-1.3281,8.7
3g5k,-9.99293,-8.74847,5.12336,-1.84036,-2.43496,9.52
4h7q,-6.19011,-15.0408,13.9334,-1.2789,-1.71131,5.06
2q38,-6.29214,-12.3179,10.8868,-1.86574,-0.902762,5.23
4q4r,-7.61538,-12.6811,11.3868,-3.12607,-1.10253,6.43
1nz7,-9.12057,-34.7113,32.8716,-2.68687,-2.50152,7.12
2pwd,-5.22589,-14.7194,12.4469,0.569423,-1.4303,4.4
1lbf,-8.16624,-49.9849,47.041,-1.27518,-1.85464,7.85
1a4r,-8.23789,-16.0491,14.6478,-3.14708,-1.59696,6.66
2w26,-8.81649,0.473317,-0.542609,-5.07989,-1.5748,9.4
4fl2,-13.6723,-82.0152,76.5253,-4.44009,-1.64983,3.66
4kmz,-9.75115,-23.3725,21.7845,-4.19834,-1.87222,8.57
1ec9,-2.92223,-42.4653,34.6503,8.45807,-1.47274,3.1
3oyw,-5.6478,-0.2693,-1.05034,-1.60413,-0.631525,4.11
1r6n,-6.26718,3.26829,-3.29247,-2.77977,-1.37073,7.4
4h3f,-8.92409,-7.76002,6.84886,-4.35528,-1.56514,9
3th9,-7.8468,-3.35548,3.55799,-3.19938,-2.75742,7.7
1tng,-5.21951,-7.28795,6.60058,-1.71586,-0.723774,2.93
4fxp,-9.78997,-31.6239,29.7319,-4.31027,-1.49523,4.09
5cep,-7.17944,-3.43207,3.26339,-3.46996,-1.4483,6.84
4iid,-6.04524,-8.63664,6.52562,-0.614174,-1.22754,5.62
3nht,-8.35523,-1.87387,1.86912,-4.1685,-2.08946,7.01
5c1m,-7.04939,-6.1073,5.81643,-3.11251,-1.55323,10.8
3drf,-12.4399,-14.4823,12.9725,-6.3457,-2.49184,7
1cgl,-12.4668,-17.654,13.6124,-4.65695,-1.67565,6.87
4q8y,-8.60842,-15.1475,11.8102,-2.21923,-0.959345,2.64
4db7,-5.52368,-14.2004,13.5479,-1.85147,-0.92721,6.56
1g2k,-10.746,-3.07827,2.77746,-5.93661,-2.41602,7.96
1k6t,-10.2026,-8.40566,8.41608,-5.9495,-2.17098,7.62
3fuz,-7.2003,-14.4426,12.1212,-1.4009,-1.38553,6.54
3f8e,1.14522,2.18296,-2.12546,4.43427,-1.25405,7.23
1k27,-9.48475,-3.60955,2.95395,-4.24243,-2.49421,9
2vyt,-4.34444,-4.69654,4.47587,-1.62844,-0.402822,2.74
4uma,-7.70741,-51.6757,47.066,0.0268365,-1.03202,5.41
4or6,-4.36935,-16.2248,14.7704,0.194106,-1.01653,5.31
2ovy,-6.66713,1.41102,-1.29999,-3.70618,-0.979474,8.4
2wyf,-4.63212,-2.23193,0.601918,0.111883,-1.02148,4.43
2q8z,-6.94559,-30.7586,27.7795,-0.00778954,-1.86624,5.68
5c3p,-7.34463,-30.657,27.0009,-0.405847,-1.19013,4.46
3gm0,-6.35723,-5.72974,5.18459,-2.70804,-1.01152,7.77
4ag8,-9.95815,-3.76462,3.22751,-4.9781,-2.35044,8.96
4ap7,-7.74483,-0.902594,0.730616,-4.11018,-1.37017,7.96
3k00,-6.52805,-3.37255,1.28511,0.500183,-2.84828,5.77
2buv,-8.69174,-28.8886,23.5351,-0.224912,-1.02076,4
4xir,-8.26617,-3.07625,2.97037,-4.49352,-1.57426,6.94
3iof,-9.0289,-17.1262,13.6904,-1.80713,-1.69351,5.22
3d7k,-8.82502,-68.8676,61.3183,4.73028,-3.91344,4.6
1mue,-7.61151,-2.39968,2.13228,-3.86454,-1.39023,8.64
3su3,-11.659,-12.6345,11.9792,-6.48935,-2.4218,9.13
4qxo,-7.30905,-4.55154,4.12048,-3.40526,-1.38022,5.51
2vvp,-6.13448,-36.7251,33.3108,0.422201,-1.04982,3.4
2ez7,-2.16049,-0.63784,0.732161,0.175786,-0.338084,4.36
1mu8,-8.56522,-0.591849,0.503049,-4.63871,-1.7452,9
1kdk,-8.48538,-0.821389,0.418332,-4.1241,-1.86571,9.05
1g30,-9.12132,-7.69945,7.03202,-4.13971,-2.22168,6.85
3hll,-8.46036,-6.28156,6.14114,-4.4301,-1.79733,8.24
3gk1,-4.2872,1.47549,-1.31351,-1.85278,-0.503883,4.1
4ih3,-2.56458,-23.4261,23.6391,0.456981,-1.1421,4.82
2rin,-4.05896,-5.14721,5.26665,-0.0514359,-2.03445,4
1mrn,-10.5471,-39.1341,38.5274,-5.84685,-2.00101,4.52
1uj5,-6.11173,-20.106,17.6976,-0.489274,-1.12156,3.05
3g0e,-7.02192,0.855069,-1.02537,-3.37039,-1.38872,7.7
1b6h,-11.9629,-28.9872,26.3617,-4.47869,-2.76632,7.82
4bf6,-8.31602,-13.473,10.702,-2.53544,-0.91701,8.35
1gnn,-3.44227,-7.69011,7.2003,1.88709,-2.74705,5.68
3fhb,-5.03702,-3.87842,3.2984,-1.55189,-0.812587,5.7
3okv,-7.99416,-10.9527,8.50559,-2.05769,-1.39681,6.23
2gzl,-12.9698,-5.95696,3.33626,-6.03855,-2.21799,4.82
1pot,-8.61983,-40.3362,38.5242,-2.7352,-1.98014,5.49
3qx8,-2.15773,-19.4811,17.889,3.0015,-1.47459,2.86
1i9l,-6.85025,-13.1766,9.26549,0.0564608,-0.903073,8.48
4ck3,-7.27926,-7.21672,6.7603,-3.52746,-1.20288,3.57
2uwl,-8.08923,-0.92972,1.06689,-4.77086,-1.36304,8.4
3wz6,-7.48433,-19.4141,18.1744,-2.83803,-1.31412,5.96
3ccz,-9.83891,-14.3448,12.8348,-4.14238,-2.09403,7.29
4o05,-9.12047,-0.373039,0.302904,-5.31858,-1.63924,7.43
3tcg,-9.23632,-30.645,28.3401,-2.76436,-2.07459,5.87
3bl1,-7.69844,-6.59769,4.92042,-2.87117,-1.05749,5.6
4k7n,-4.06334,-2.25326,2.32053,-1.45272,-0.585379,3.48
1k1n,-8.18336,-14.5788,13.281,-3.46646,-1.32651,6.82
3tz0,-6.49505,-14.8243,13.9286,-1.59975,-1.90704,5.04
3n4b,-3.42456,-2.66044,4.57992,-2.38516,-0.866367,7.02
3gba,-10.4096,-20.5366,17.9143,-3.16756,-2.52731,9.07
2xjg,-7.79748,1.94546,-2.37223,-3.4583,-1.8199,7.82
4aqh,-8.11199,-1.56342,0.825765,-3.63701,-1.64482,6.54
4u6w,-3.08905,-20.1726,19.1612,1.81607,-1.80123,4.21
3oyq,-3.1179,-3.06042,4.57243,-1.34058,-1.19682,7.99
4psb,-6.69713,2.47816,-2.48357,-3.73744,-0.861782,4.64
5er2,-7.44694,-3.75127,3.61648,-2.14839,-3.07126,6.57
4wov,-7.36448,-3.18607,3.15752,-3.85643,-1.38699,7.14
4riv,-7.50644,-14.7837,12.2806,-2.16841,-0.742386,7
3bl0,-4.17184,-4.49145,4.68037,-1.38068,-0.887566,6.92
2cer,-8.09133,-13.6858,11.6469,-2.29769,-1.6623,9.22
1q84,-11.7691,-10.8407,10.7639,-7.14968,-2.45014,11.05
4u0w,-9.15863,-19.7829,16.9268,-2.1304,-2.07968,3
4hy1,-8.67824,-8.18384,7.68845,-4.31454,-1.7758,8.7
4idn,-18.8634,-91.6412,81.1828,-3.87213,-2.44031,5.24
2y82,-9.19279,-8.81893,8.69807,-5.15042,-1.82899,8.4
3juk,-12.9468,-33.8331,28.9274,-3.97345,-1.97515,4.89
3fvk,-9.55221,-23.6924,21.09,-2.89592,-1.96143,8.82
3r17,-8.16707,-13.2779,10.6031,-2.45374,-0.946055,6.41
4q7w,-5.07718,-2.54959,1.72654,-1.52956,-0.632068,2.64
4bcs,-8.29263,-4.96796,4.22293,-3.60993,-1.84516,6.99
3evd,-7.06941,-42.7705,40.6902,-1.84109,-1.05548,6.91
2qwd,-6.41115,-14.4341,12.2358,-0.964397,-1.15599,4.85
4yik,-11.5867,-28.6118,24.7051,-4.24104,-1.34647,6.89
2wjg,-8.83093,-29.9653,27.9321,-3.18656,-1.51869,7.1
4qpd,-8.10066,-11.9231,11.3821,-4.13213,-1.33502,7.82
4abd,-5.50105,-7.06916,6.35287,-2.01861,-0.673642,4.4
2y7z,-9.14764,-4.71392,4.66676,-5.27232,-1.73565,8.7
2nsj,-7.36599,-26.3453,23.9712,-1.22337,-1.676,4.79
1lgt,-9.79891,-17.8974,13.4614,-1.85651,-1.41383,6.1
4agl,-4.44901,-3.17784,3.26322,-1.5431,-0.898782,3.65
4q1y,-10.3426,-4.19373,3.95809,-5.83161,-2.1828,10.35
4lj8,-8.46649,-29.0948,27.3334,-3.23373,-1.37885,5.82
2ylc,-5.40453,-1.04786,0.882028,-2.5496,-0.596589,7.89
4ko8,-15.8276,-84.2442,77.8178,-4.96442,-2.34437,7.15
2jke,-4.48067,-8.36289,7.39239,-0.278927,-1.13874,4.23
4q9y,-7.63117,-13.3425,9.92465,-1.49356,-0.627268,5.68
2ha3,-4.34176,-3.27562,3.12144,-1.58896,-0.506113,3.03
4yml,-8.6719,-10.1444,9.12569,-3.90058,-1.6601,8.35
4rlu,-6.46178,-4.58608,4.41843,-3.04844,-1.15319,4.82
3ebi,-11.7332,-16.2976,11.4801,-2.15423,-2.6689,7.1
3f7i,-8.51594,-11.0297,9.81583,-3.73727,-1.47227,7.34
4gg7,-8.25421,-2.52181,2.62412,-4.83948,-1.42453,8.2
3neo,-7.35456,-3.91882,4.07155,-3.82649,-1.58829,5.92
2vo4,-4.1136,-0.306575,0.360528,-1.56467,-0.51037,4.94
1v2r,-6.94156,-9.36357,8.22576,-2.69185,-1.01939,3.55
4daf,-5.16653,-18.3481,17.3181,-1.12922,-0.91481,7.12
1b51,-11.5102,-31.7175,29.2803,-4.71384,-2.26666,7.37
1cps,-11.0989,-32.7898,26.9291,-2.03936,-1.10635,6.66
4de0,-6.87721,-11.2629,10.1847,-2.51595,-1.1906,5.89
1uz8,-8.60387,-9.2711,7.99848,-4.03485,-1.20388,4.96
3n2u,-11.0264,-14.9431,9.66677,-2.29558,-1.36199,7.84
4cp7,-9.37683,-3.40656,3.06138,-3.84749,-3.09165,8.11
3r5t,-22.2971,-79.0886,63.4969,-2.6543,-1.95857,8.58
4ago,-7.73025,-7.14875,7.0699,-4.23563,-1.32326,4.81
3el9,-12.2569,-7.54429,7.20323,-7.07774,-2.74562,8.4
1uvt,-8.58082,-12.0087,11.5325,-4.36888,-1.64324,7.64
1fcy,-10.4914,-12.8265,12.2182,-4.91886,-2.87173,8.52
1fh8,-6.84524,-12.8834,11.2558,-1.99697,-1.12813,6.89
2i4j,-6.47149,-12.6112,11.5679,0.584323,-3.92002,6.16
1ftm,-8.18278,-12.5814,10.5156,-2.58371,-1.44074,7.61
4mdn,-8.67338,-3.16546,3.17471,-5.01545,-1.57466,6.22
1elc,-4.86817,-3.82278,4.76908,-0.778892,-2.94307,6.66
1bzy,-10.9822,-43.6969,39.1951,-2.31186,-2.07599,8.34
1ugx,-6.49945,-2.82397,1.84554,-2.48428,-0.944227,5.91
2zdm,-8.21496,-8.03333,6.89882,-3.2394,-1.74854,6.41
2qwe,-7.66594,-14.6778,12.3728,-1.86033,-1.40808,7.48
1fm9,-10.3459,-11.602,10.6096,-4.00675,-3.25424,9
2xog,-7.09665,-2.7214,2.48359,-3.87294,-0.893393,3.43
2j34,-8.5383,-3.00149,3.04156,-5.09798,-1.38788,7.82
3i60,-8.88834,-1.39601,1.03821,-4.55861,-1.87942,8.7
4rhx,-11.6201,-44.643,40.0609,-3.39491,-1.55051,5.8
3iw5,-7.98353,-1.37558,1.37438,-3.39419,-2.49563,6.08
2o4n,-11.0704,2.11367,-2.43949,-5.87983,-2.77228,7.82
1d6v,-6.51441,-1.25005,1.40556,-2.75666,-1.82075,6.17
2vjx,-5.40176,-5.76773,4.9988,-1.48178,-1.05854,4.96
1nw7,-7.6786,-6.37879,5.07391,-2.92416,-1.35706,5.09
1toj,-6.26798,-7.55152,6.45757,-1.87763,-1.20389,3.39
3imc,-5.40564,-0.173122,0.21825,-2.32978,-1.02848,2.96
4emf,-6.81742,-2.27507,1.72387,-2.84904,-1.32467,7.08
2py4,-20.3208,-84.7231,72.5361,-3.42827,-2.61299,6.7
1b6j,-11.5617,-0.994483,0.440362,-6.47947,-2.43558,7.92
4zzz,-6.56658,-0.0389034,-0.216459,-3.25288,-0.96583,7.06
1pr5,-6.08181,-6.91706,5.9988,-1.76505,-1.30598,3.92
3u7l,-9.01344,-7.19466,4.98542,-2.78688,-1.9248,7.28
4u6c,-0.782544,-18.7143,18.8753,2.91759,-1.76865,5
4ahr,-5.2122,-0.546967,0.635854,-1.97281,-1.23576,2.19
3arw,-5.28941,0.220194,0.211942,-2.90156,-0.727475,6.15
1xjd,-8.70756,-7.23419,6.93707,-4.24934,-2.06858,9.48
4b6p,-8.95876,-9.56561,7.7853,-2.89091,-2.19502,7.13
3oku,-6.88516,-10.6387,8.24423,-0.652337,-1.7458,6.36
1h5v,-10.0864,-10.5771,8.46418,-4.13279,-1.74815,3.93
2uz9,-5.07172,-2.2168,2.61747,-1.74617,-1.63371,5.71
4gah,-11.266,-25.5185,24.6379,-5.76436,-2.52857,6.1
4rd6,-12.9841,-47.7034,42.1283,-3.77648,-1.5399,6.28
2aod,-14.14,-11.2106,10.133,-7.51318,-3.45667,5.66
3lpl,-6.09416,-43.1572,42.5286,-2.56887,-0.804168,5.62
3vtr,-5.88877,-6.15553,6.43228,-2.24873,-1.82429,5.57
4q9o,-9.81566,2.33456,-2.12008,-5.13429,-2.80334,5.77
2v59,-6.91681,-4.16988,3.74092,-3.26149,-1.13385,7.74
1k6c,-10.3803,-6.47919,6.68862,-6.23087,-2.26634,7.48
1bnt,-7.99864,-17.5312,14.5117,-1.93095,-0.955631,9.8
4b7p,-8.75499,-8.14991,7.29172,-4.27517,-1.52912,9.46
1ql7,-7.5072,-2.48952,2.81151,-4.21218,-1.5245,5
4hpi,-7.74411,-18.2573,16.3176,-2.40495,-1.30698,4.85
5ceq,-7.62644,-4.48038,4.33682,-3.93948,-1.45088,7.38
1hvl,-12.7037,-4.53018,4.13788,-7.61784,-2.60106,9.95
4dy6,-10.238,-35.2027,33.3537,-4.4557,-1.8408,4.4
3qgw,-5.02809,-2.96108,2.8946,-1.32828,-1.54082,5.89
2f81,-8.93221,-2.34844,2.19324,-4.18268,-2.50182,10.52
2vnp,-10.582,-64.5794,59.4114,-2.2825,-1.03899,9.92
4loi,-11.3905,-23.076,21.7446,-5.6784,-2.28822,6.77
4ra1,-8.12823,-8.82873,7.01489,-2.58733,-1.63456,5.94
1f4e,-4.72917,-6.81737,6.81542,-2.00698,-0.627724,2.96
3b7r,-13.3796,-32.7418,26.7654,-3.17884,-2.13177,7.7
1bv9,-13.2695,-10.7772,9.88938,-7.34935,-2.93985,9.96
3e12,-8.38121,-32.9455,30.4313,-2.47303,-1.3015,5.99
2ydw,-6.27231,0.363089,-0.255551,-3.37875,-0.908594,7.34
2eum,-8.47514,-5.22932,4.2812,-3.38679,-2.04772,6.7
3m67,-6.16899,0.812541,-0.820165,-2.71373,-1.35512,6.74
4x5y,-9.14733,-12.3311,12.0242,-4.91567,-1.83225,8.03
2wb5,-7.23409,-11.7369,9.8039,-1.61518,-1.59341,9.13
1rpj,-6.84809,-6.56226,3.48607,-0.295764,-1.38363,6.48
1g32,-8.34873,-11.8763,10.911,-3.20186,-2.08915,6.11
1g3d,-0.247467,-11.5091,8.75707,5.52573,-0.928634,5.55
4ymh,-9.88739,-10.9642,9.71578,-4.66451,-1.88197,6.46
1iih,-6.26138,-28.5291,27.2948,-2.12684,-0.807705,2.89
3c79,-5.84782,-2.20277,2.37101,-2.65197,-1.27159,7.2
4asd,-9.54757,-0.299358,-0.202363,-4.58783,-2.36551,9.28
1i00,-4.28225,-15.3091,14.6287,-0.438314,-1.07101,6.34
1rnm,-5.17471,-15.0301,14.3274,-1.87962,-0.499881,3.07
2zdl,-8.20679,-7.22841,6.0743,-3.37373,-1.58644,6.4
4xtw,-13.3693,-5.41086,4.84549,-7.88137,-2.83007,9.03
1xff,-4.26287,-10.7749,10.1372,-0.608044,-0.924617,4.82
3djk,-10.3618,-3.67272,3.53806,-5.79006,-2.34459,10.59
4u69,-1.3103,-19.6023,19.8982,1.84048,-1.35418,4.26
1kuk,-9.53491,-7.36513,4.09811,-2.24343,-1.93195,3.91
2fle,-13.6338,-8.77817,8.25192,-7.4055,-3.60953,7.85
3qlm,-5.44369,-5.47305,5.66902,-2.28194,-1.2652,6.37
1y6q,-8.60673,-9.45046,8.77602,-4.46246,-1.37731,11.7
2rke,-5.21544,-33.4666,32.5458,-1.54855,-0.653522,4.08
3p17,-8.11861,-9.05037,8.49728,-4.11781,-1.3552,4.48
4kz4,-5.64008,-12.8406,12.1926,-1.79936,-1.10018,4.15
2yk1,-5.98495,-2.83336,2.15801,-2.0762,-1.14089,8.13
5aol,-4.93102,-1.44941,1.26668,-1.73901,-0.916774,2.32
4rd0,-13.017,-52.3616,47.0686,-3.85659,-1.77489,6.62
4isu,-6.25494,-18.4079,16.219,-0.890635,-1.08288,3.68
3gx0,-9.92885,-17.3835,15.4096,-3.81289,-2.04964,3.48
3nox,-4.72845,-12.7003,11.2863,0.293764,-1.51575,8.66
1o38,-5.95,-6.19116,4.83424,-1.37249,-1.12807,6.82
3k5x,-16.7266,-61.7917,50.3508,-1.98508,-1.20812,6.41
1pgp,-5.53969,-29.2851,28.4315,-1.67259,-0.920918,5.7
2vh6,-8.96809,-0.822927,0.965437,-5.28361,-1.73448,9.7
3s73,-7.40352,-10.7868,8.30785,-1.95996,-0.872105,8.7
4z6h,-5.75461,-0.847444,0.701501,-2.43201,-1.08414,6.21
4umc,-7.02952,-53.2514,48.338,0.893546,-0.917153,3.44
2a8g,0.024248,0.812432,-0.0794798,2.49991,-1.1161,3.69
3n3g,-5.95474,2.44481,-2.27362,-2.68555,-1.34787,7.24
3mdz,-7.33404,-8.91831,6.07983,-1.39685,-1.0062,9.1
3p4v,-5.22905,-5.20407,5.26667,-2.46228,-0.73686,5.1
4pop,-7.61275,-4.10648,3.9164,-3.72423,-1.60593,8.13
4gj2,-7.56124,-2.62609,2.31073,-3.60349,-1.54988,8.6
3ivx,-7.80405,-16.4237,15.8257,-2.79474,-2.31873,5.74
3m36,-9.38136,-7.77291,7.10989,-5.07192,-1.55391,9.82
3f19,-10.2388,-12.927,7.89123,-2.15714,-0.953318,7.19
6cpa,-8.96764,-35.0012,30.1653,-0.463748,-1.57543,11.52
2ra0,-8.03297,-10.002,9.62433,-4.01866,-1.54412,7.8
1lpz,-8.72825,-10.7977,9.65196,-3.71509,-1.77492,7.6
3b2q,-4.26218,-1.15687,2.55164,-1.79963,-1.76482,4.55
