name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
3mxe,22.1082,-34.9458,-5.48,2.3605,0,256.7615,0,2.2717,10.5658,3.3045,10.01
2x2r,26.8171,-30.1436,-5.48,1.9898,0,239.8613,0,0.3559,2.9705,3.9243,7.12
1jev,40.0903,-46.9833,-5.48,7.7712,0,269.1478,0,3.6979,3.1951,6.2277,6.89
3fas,16.2694,-17.5742,-5.48,5.4561,0,48.8833,0,0.682,0.6228,4.6283,6.77
1bcd,16.2202,-16.7198,-5.48,0.9016,1,18.7902,0,0.4266,0.073,0,8.7
2baj,35.1966,-43.0067,-5.48,2.452,0,272.6238,0,2.7638,5.0463,1,8.4
1iy7,27.082,-30.2451,-5.48,4.7121,1,93.0062,0,1.0819,2.0812,3.0801,6.19
1l83,20.2499,-20.2499,-5.48,0,0,126.2384,0,0,0,0,3.4
3h8b,26.9359,-36.7186,-5.48,2.9403,0,300.2342,0,2.9732,6.8094,5.3552,6.29
3mxd,23.9746,-32.464,-5.48,2.3602,0,257.1532,0,3.2681,5.2213,4.2914,8.83
2sim,15.8025,-19.5087,-5.48,5.9444,0,60.2766,0,1.7339,1.9723,5.0304,3.42
1n51,25.6691,-38.6709,-5.48,2.5233,2,195.6449,0,7.163,5.8388,3.9795,4.85
3gx0,-0.7506,-7.2882,-5.48,6.6413,0,101.3403,0,0.5547,7.4842,12.59,3.48
2j95,22.2533,-27.5256,-5.48,0,0,225.0083,0,2.1358,3.1366,1.672,8.4
3ujd,12.0538,-13.7804,-5.48,2.1517,0,86.3789,0,0.4413,1.2854,3.5127,4.69
2am4,25.0927,-30.7023,-5.48,7.7552,2,96.2363,0,1.5327,4.0769,9.3749,3.72
2xpc,19.0493,-25.1215,-5.48,3.323,0,141.9211,0,2.4371,3.6351,3.1493,3.9
2pou,26.4725,-29.8528,-5.48,1.9762,1.0601,97.2658,0,1.1365,2.2438,0,7.42
1pfu,10.2641,-10.4332,-5.48,1.903,0,71.6288,0,0,0.1691,3.8217,2.72
1ecv,25.6016,-31.4499,-5.48,4.1518,0,103.4421,0,3.7542,2.0941,0,4.85
2y80,28.1013,-35.9884,-5.48,0,0,290.2495,0,4.3357,3.5514,1.348,8.05
3pck,24.3101,-28.2984,-5.48,0.5959,1.9998,74.9517,0,3.9874,0.0008,0,6.7
3p9l,24.415,-39.1745,-5.48,7.8465,0,344.5773,0,4.8471,9.9124,12.8236,5.3
1eoc,24.7738,-29.4139,-5.48,0.8782,2,113.1428,0,4.64,0.0001,1.6786,6.05
1wn6,24.5516,-29.5096,-5.48,6.658,0,142.858,0,2.7611,2.197,5.8291,4.68
1pz5,-4.4073,-10.2124,-5.48,2.7041,0,230.1542,0,2.5857,12.034,12.1982,5.4
4b7r,24.892,-28.0478,-5.48,5.9517,0,75.6185,0,1.6924,1.4634,2.4056,9.64
1lzq,21.4927,-44.3584,-5.48,6.2792,0,283.4437,0,11.2303,11.6354,5.9598,8.39
3h89,20.4444,-36.6544,-5.48,2.827,0,312.8621,0,6.8083,9.4017,5.8096,7.64
2bet,2.4846,-3.6392,-5.48,4.0851,0,24.3548,0,0.0402,1.1143,7.1619,2.77
3qwc,31.3019,-36.8693,-5.48,2.9705,0,224.4004,0,3.1408,2.4266,1.8699,4.26
3su6,34.8466,-42.0909,-5.48,4.3793,0,229.649,0,0.079,7.1654,1.9082,6.02
1t4v,23.1392,-28.4533,-5.48,2.6836,0,199.7971,0,0.3946,4.9195,3.6587,7.68
3m8u,12.9779,-20.9779,-5.48,8.8582,0,155.0603,0,2.1726,5.8274,12.59,4.89
4ase,44.7972,-48.9682,-5.48,3.0901,0,321.1411,0,1.0329,3.1382,1.7212,11
2buv,21.5316,-27.1621,-5.48,0.0045,2,118.8395,0,4.4553,1.1752,1.6786,4
3rt4,7.6796,-25.8541,-5.48,1.9825,0,333.1753,0,8.9447,9.2298,9.855,8.8
2o4k,43.4715,-52.3187,-5.48,5.8926,0,333.3465,0,2.92,5.9272,4.6267,10.46
1fiv,43.7377,-54.7872,-5.48,8.3001,0,340.5606,0,5.6557,5.3938,7.1331,6.59
4djp,26.9657,-32.0635,-5.48,2.1312,0,259.3338,0,1.6037,3.4941,4.2487,10.55
2r75,29.4699,-38.1119,-5.48,9.8647,2,64.1877,0,2.3184,6.3237,7.768,6.15
3cow,28.4404,-31.5582,-5.48,8.0713,0,117.2631,0,0.6868,2.431,5.7031,6.9
3ozr,25.3357,-31.1922,-5.48,2.1071,2,152.0139,0,3.527,2.3295,4.3637,5.15
3i4y,24.6154,-30.8056,-5.48,0.011,2,147.7113,0,6.1903,0,1.5833,7.05
2hzl,16.1863,-19.3987,-5.48,3.3315,0,23.8572,0,3.1773,0.0351,0,6.57
3lpi,43.786,-48.2772,-5.48,4.033,0,315.776,0,1.4827,3.0085,2.9761,8.52
3sur,25.0444,-29.95,-5.48,3.2701,0,173.7171,0,4.9028,0.0027,2.6473,4.15
2w26,23.811,-32.6666,-5.48,0.7708,0,238.1403,0,5.9302,2.9253,1.2696,9.4
3nim,5.0146,-13.538,-5.48,6.3159,0,85.4282,0,3.4542,5.0691,8.9969,4.75
1m0b,20.1781,-41.0455,-5.48,5.0848,0,289.2262,0,11.2177,9.6497,5.9598,8.82
3v5p,29.8175,-31.8035,-5.48,2.1385,0,197.2777,0,1.0245,0.9615,1.5236,8.96
3u7s,23.0891,-29.5422,-5.48,1.9299,0,231.9612,0,1.9951,4.4579,3.72,8.43
3lbj,30.794,-34.5936,-5.48,0.9334,0,261.8398,0,0.0354,3.7642,1.8122,4.96
2pvj,21.8084,-24.3163,-5.48,1.1046,0,156.3452,0,0.7802,1.7276,1.2287,8.1
3u15,27.3034,-33.5217,-5.48,1.6246,0,220.2982,0,5.4749,0.7433,1.2341,7.11
2q1q,21.9703,-25.337,-5.48,1.0062,1.0601,86.3601,0,0.7396,2.6271,0,8.15
2ez7,-2.5983,-3.3138,-5.48,0.3651,0,21.8979,0,3.9524,1.9597,2.3234,4.36
2gyi,23.0612,-30.4557,-5.48,1.8793,4,52.7059,0,5.7384,1.6561,4.5265,7
1tuf,5.353,-8.2359,-5.48,0.622,0,79.7136,0,1.9162,0.9666,3.3781,4.05
3guz,15.0371,-15.5072,-5.48,3.2663,0,60.8841,0,0,0.4701,3.1273,4.38
3aas,7.9045,-22.1811,-5.48,0.5795,2,72.4272,0,11.9551,2.3215,2.2533,4.51
3a6t,4.9883,-9.4208,-5.48,3.5116,0,59.8717,0,3.3878,1.0447,5.7785,7.28
3pb9,21.1053,-23.9063,-5.48,0.0248,1,131.8492,0,2.4828,0.3182,1.2159,6.58
3k5x,28.6997,-41.4757,-5.48,3.6613,4.9399,36.6585,0,8.255,4.521,4.0273,6.41
1y1z,29.7745,-30.5465,-5.48,5.4325,0,81.0434,0,0.5898,0.1823,1,3.08
2jh5,21.5965,-26.3983,-5.48,0.8921,0,190.9245,0,1.7076,3.0941,1.7186,6.44
2gvj,31.8578,-34.1673,-5.48,0.0011,0,280.3802,0,0.491,1.8185,1.6097,9.52
1j01,15.3754,-23.2063,-5.48,4.8961,0,102.0848,0,7.5356,0.2953,4.1292,6.47
3b7i,17.4436,-27.7984,-5.48,0.6357,2.8393,70.6579,0,10.3316,0.0233,2.0283,5.82
4av4,30.6729,-31.3005,-5.48,6.6029,0,121.3011,0,0.4449,0.1827,4.0724,7.03
1qb6,18.149,-24.1414,-5.48,2.9627,0,125.3774,0,2.1763,3.8161,2.3059,6.06
1hk4,17.0432,-19.5967,-5.48,0.1066,0,171.4289,0,1.3852,1.1682,2.4597,5.31
2qzr,26.1595,-33.0714,-5.48,4.5742,0,134.0125,0,5.6739,1.2381,1.3148,7.26
1dud,7.6701,-8.7019,-5.48,4.9839,0,55.6826,0,0.1815,0.8503,7.7887,4.82
1ws1,25.6542,-37.6358,-5.48,3.9993,2,142.7817,0,8.6914,3.2901,3.8935,9.55
3g30,5.8252,-12.6397,-5.48,1.2516,0,58.1349,0,2.1202,4.6943,1.4932,2.51
1yc4,17.7326,-21.2677,-5.48,0.9661,0,151.6257,0,1.8757,1.6594,2.0231,6.55
2qwd,14.8178,-19.163,-5.48,5.6369,0,53.4336,0,4.111,0.2342,4.4515,4.85
2xei,21.8826,-34.383,-5.48,6.8857,0.9693,209.581,0,0.9907,11.5098,9.5552,10.62
1i1e,-13.9837,-13.3831,-5.48,0.3177,0,211.009,0,25.6506,1.7163,6.9711,5.03
3lzs,20.5643,-29.0816,-5.48,1.247,0,247.5192,0,2.9602,5.5572,3.72,10.96
4agl,15.1719,-17.9022,-5.48,0,0,130.8769,0,0.5432,2.1871,1.129,3.65
3r4n,19.1164,-21.1167,-5.48,0.9589,0,146.6215,0,0.655,1.3453,1.8441,6.89
3i60,37.2037,-42.0503,-5.48,3.4841,0,255.9513,0,1.5155,3.331,1.9581,8.7
3djx,0.6985,-3.4949,-5.48,1.6629,0,36.8685,0,1.0111,1.7853,4.6299,2.81
3n3g,15.6801,-20.7899,-5.48,0.0879,0,166.6004,0,1.3264,3.7835,1.7484,7.24
3djo,-1.9568,-0.7787,-5.48,2.026,0,36.1441,0,1.6519,1.0835,6.1316,4.39
1sb1,18.4142,-28.2357,-5.48,0.4857,0,231.2969,0,6.1951,3.6265,2.3157,6.89
1ydb,13.6395,-16.8997,-5.48,0.733,1.0307,23.5626,0,0.6514,2.6088,0,8.24
3hkw,27.1463,-30.5491,-5.48,1.5341,0,211.8952,0,0.5255,2.8774,1.8931,8.64
2uy5,10.7717,-14.6159,-5.48,0,0,110.4083,0,3.7588,0.0853,1.4773,5.49
1bai,12.4185,-27.3468,-5.48,6.9148,0,224.3783,0,6.7893,8.139,10.7347,7.7
2drc,24.0612,-27.3931,-5.48,5.0578,0,135.501,0,1.6317,1.7002,4.2319,9.89
2boj,27.2324,-29.8953,-5.48,1.4661,3.985,23.0589,0,2.6308,0.0321,2.8161,5.77
1b46,31.5352,-37.2867,-5.48,6.966,0,189.9941,0,1.6343,4.1172,5.3472,5.28
1mtr,46.2164,-52.5175,-5.48,4.7314,0,335.1425,0,1.7626,4.5386,3.1161,8.4
2qi3,24.1922,-28.0248,-5.48,1.001,0,244.9186,0,0.3751,3.4574,3.6929,10.2
2olb,26.3716,-33.4098,-5.48,7.1461,0,199.714,0,2.3917,4.6465,7.5409,5.54
3buh,21.1491,-21.8274,-5.48,1.9508,0,126.4589,0,0.024,0.6543,1.9391,3.66
1p57,18.7696,-20.558,-5.48,2.0296,0,92.8144,0,1.5795,0.209,1,4.4
1z6s,4.2315,-8.0138,-5.48,3.7472,0,24.1227,0,1.958,1.8243,5.0016,4.34
1bxq,22.6266,-32.4323,-5.48,5.5125,0,214.4209,0,3.2808,6.5249,6.4635,7.38
2i4d,14.4306,-23.656,-5.48,2.6004,0,249.9354,0,3.0202,6.2052,7.7156,11.68
2bza,17.3734,-17.3739,-5.48,1.6107,0,77.5564,0,0,0.0005,1,2.8
2ydw,24.3554,-27.1752,-5.48,0.6008,0,202.6602,0,0.5507,2.2692,1.5714,7.34
1uz1,20.5557,-25.1976,-5.48,5.0034,0,89.1785,0,4.6186,0.0233,2.9015,6.89
3p17,30.4201,-34.7499,-5.48,2.9849,0,207.9648,0,2.23,2.0998,1.9654,4.48
2jiw,27.9487,-29.439,-5.48,5.6869,0,116.4862,0,0.028,1.4623,3.3844,4.59
2yxj,43.2403,-49.537,-5.48,0.7182,0,399.7303,0,0,6.2967,1.9962,9.3
2yz3,25.0623,-28.3233,-5.48,0,1.9951,138.6872,0,1.6087,1.6524,2.1146,6.66
3d1y,37.961,-44.5138,-5.48,4.3283,0,304.532,0,2.0975,4.4553,4.3176,8.22
2xej,13.0715,-22.8302,-5.48,7.34,0.8963,128.5797,0,0.2949,9.4638,10.7867,8.87
2ya7,33.2621,-37.2282,-5.48,10.6394,0,84.9999,0,3.5927,0.3733,5.3642,3.14
1fzo,24.2036,-43.2749,-5.48,4.5887,0,384.3205,0,3.0916,15.9796,8.7878,7.89
3gvb,9.2738,-13.878,-5.48,0.0708,0,105.1334,0,2.7928,1.8114,1.6168,2.59
3zt3,25.1774,-29.2392,-5.48,1.8503,0,172.1296,0,0.3972,3.6646,1,2.86
2jxr,14.0593,-26.8626,-5.48,1.7903,0,253.3118,0,7.5007,5.3025,5.5604,7.05
1uwu,11.2212,-16.6818,-5.48,3.6303,0,93.5546,0,5.3869,0.0737,4.6364,5.98
2cf8,42.3386,-44.426,-5.48,3.6834,0,259.3793,0,0.8825,1.2049,1.4469,8.1
3c84,21.3524,-26.1009,-5.48,0,0,203.1973,0,4.1909,0.5575,1.2317,7.85
3ebi,26.0381,-33.9286,-5.48,2.2155,1.0049,207.2271,0,4.6376,3.2529,3.6158,7.1
3gi4,19.3907,-29.5278,-5.48,1.8505,0,234.5581,0,5.0855,5.0517,3.7407,10.8
3n9r,8.6205,-14.3874,-5.48,2.3343,2,39.9753,0,4.3031,1.4637,6.104,7.15
1hvj,38.5182,-45.3107,-5.48,4.4792,0,309.7131,0,2.717,4.0754,4.44,11.4
3cke,10.4327,-17.7223,-5.48,0.1613,0,200.5153,0,1.679,5.6106,4.5925,6.1
1uml,25.6554,-30.6896,-5.48,1.3955,0,253.4599,0,1.9107,3.1235,3.5571,7.52
1msm,35.4801,-43.9661,-5.48,2.389,0,330.8474,0,4.8566,3.6295,3.204,10.48
1elc,0.1121,-21.6665,-5.48,0,0,222.9069,0,18.4749,3.0796,3.8647,6.66
2ihj,23.7476,-29.0093,-5.48,10.9192,0,131.4041,0,1.5237,3.738,11.0606,4.59
1l6m,17.8613,-20.9821,-5.48,0.0406,2,64.9868,0,3.1057,0.0151,1.6786,8.1
1d4h,38.4871,-44.5753,-5.48,2.7634,0,356.9814,0,1.7002,4.388,4.649,10
2nmx,8.5479,-12.8443,-5.48,0.8845,0.0601,71.8869,0,2.6354,1.661,1.7043,5.57
2qpu,-9.745,6.2645,-5.48,0,0,84.6685,0,0.0149,3.4656,8.4573,3.6
1alw,12.1371,-12.8801,-5.48,0,0,100.6077,0,0.0089,0.7341,1.7074,6.52
3rm9,26.2587,-27.7527,-5.48,1.8319,0,138.0703,0,1.0111,0.4829,0,4.77
1met,39.1548,-43.7287,-5.48,2.3841,0,356.0106,0,2.9172,1.6567,4.4404,9.4
1m4h,26.5838,-35.5891,-5.48,7.2859,0,310.3834,0,0.9474,8.0579,11.9299,9.52
2hhn,19.655,-33.3078,-5.48,2.792,0,233.8455,0,9.5093,4.1435,3.46,7.49
3elc,9.1276,-11.8638,-5.48,3.4495,0,39.2727,0,2.4086,0.3276,3.8017,2.69
1b8n,25.4436,-27.6735,-5.48,5.5322,0,111.5863,0,0.6551,1.5748,3.6483,10.52
3dnd,18.0756,-20.1446,-5.48,0.8044,0,129.5726,0,1.8444,0.2246,1.2431,4.8
2o4p,30.8537,-41.001,-5.48,3.6001,0,257.5443,0,5.44,4.7073,2.5922,10.72
1xh4,44.7203,-50.8348,-5.48,4.3047,0,303.3573,0,4.2468,1.8677,1.7639,7.47
1amk,1.2804,-6.882,-5.48,3.2333,0,13.5561,0,5.1545,0.447,4.2904,4.3
3vhc,31.8756,-31.8756,-5.48,1.0487,0,195.667,0,0,0,0,8.89
3lea,29.8738,-36.6751,-5.48,2.8493,1.2284,158.3145,0,4.1232,2.6782,1.6606,9.1
2i4z,25.835,-40.3798,-5.48,0.1142,0,351.8553,0,8.1427,6.4021,2.5972,5.7
2pwc,34.0736,-43.3891,-5.48,2.7626,0,285.2118,0,3.6686,5.6469,1.8312,6.57
2w47,12.9283,-13.6732,-5.48,4.0136,1,39.7704,0,0.0029,0.7421,6.2091,4.98
2jh0,21.7456,-27.7323,-5.48,0.8544,0,202.3834,0,2.3145,3.6722,1.672,8.7
3ljz,42.0831,-46.5578,-5.48,2.7511,1.8393,249.2327,0,3.3107,1.164,3.2664,8.14
2r5a,7.4568,-8.3874,-5.48,0.1969,0,87.9226,0,0.0073,0.9232,3.1395,2.6
3cct,27.3763,-34.594,-5.48,4.5717,0,222.563,0,0.4597,6.758,4.7639,7.56
3lcv,20.0854,-25.0761,-5.48,6.2502,0,121.2672,0,3.5637,1.4271,6.0422,4.74
3u81,20.6974,-22.0248,-5.48,6.7857,0,85.0641,0,0.1051,1.2224,6.2781,4.44
1pot,25.6989,-27.5815,-5.48,3.0082,0,173.4711,0,1.4304,0.4522,3.2195,5.49
3vbd,19.3031,-27.1914,-5.48,0.7714,1.0307,137.3522,0,6.0332,1.8551,1.2305,8.07
4h75,-1.7064,-8.2345,-5.48,6.2706,0,220.3993,0,2.3529,7.5881,17.1781,6.6
2i3h,25.671,-30.8495,-5.48,4.0017,0,181.0746,0,1.4069,3.7716,3.5867,7.4
1ypg,36.0102,-40.7059,-5.48,3.3291,0,244.6257,0,2.7965,1.8992,1.7635,8
1i9n,20.6932,-24.7273,-5.48,1.2144,1.2284,95.0178,0,2.339,1.6951,1.3019,8.66
1hp5,24.6488,-29.3751,-5.48,2.9904,0,176.787,0,4.7055,0.0208,2.6473,6.55
3d50,24.6588,-31.1933,-5.48,2.9643,2,136.3609,0,4.973,1.5616,4.7662,4.77
2vb8,26.5044,-26.87,-5.48,1.8185,0,152.7876,0,0.1236,0.242,1,4.6
1kmy,25.942,-31.4286,-5.48,0,2,152.5208,0,4.0043,1.4823,1.5455,5.1
3su0,30.2849,-40.2342,-5.48,4.4578,0,220.2708,0,1.4323,8.517,2.3072,6.79
3tcg,17.3688,-20.7825,-5.48,7.0079,0,112.4845,0,0.1978,3.2159,8.3065,5.87
3qnd,-0.4881,-0.4766,-5.48,1.4387,0,61.4331,0,0.031,0.9337,6.6392,4.85
3vf5,27.8825,-32.8196,-5.48,1.7567,0,264.8736,0,1.7831,3.154,3.7179,9.34
3u5l,28.5781,-29.5266,-5.48,0.5825,0,188.8982,0,0.0149,0.9337,0,6.19
4fk6,30.1304,-31.3478,-5.48,3.0876,0,174.9771,0,0.0739,1.1435,1.9207,9.7
2pqc,7.2819,-16.28,-5.48,7.3589,0,48.7602,0,4.2346,4.7635,7.6108,5.74
3b50,17.3467,-17.9987,-5.48,6.813,0,57.7748,0,0.2828,0.3693,6.6392,7.55
3zxz,30.1113,-31.2191,-5.48,1.4923,0,228.7675,0,0.5769,0.5308,2.3481,8.4
3r17,21.486,-24.3778,-5.48,0.9301,1.0135,109.9814,0,0.1103,2.7815,1.2452,6.41
3sio,27.9417,-37.976,-5.48,0.0585,0,350.1031,0,4.0018,6.0325,3.3834,8
1usn,20.5939,-25.5114,-5.48,2.702,1,99.3055,0,2.5052,2.4123,2.5945,7.74
2xj1,33.8767,-35.6514,-5.48,1.7513,0,229.7602,0,0.9751,0.7996,1,7.55
3u7m,24.2798,-36.2773,-5.48,3.2076,1.8393,146.4943,0,7.2331,4.7644,3.1823,7.45
1r4w,10.6235,-18.1171,-5.48,4.7937,0,94.953,0,5.9234,1.5702,5.6576,4.05
3ejp,30.8068,-35.4958,-5.48,1.7426,2,164.3494,0,3.8284,0.8606,2.7709,8.55
3p3t,21.1178,-23.7777,-5.48,0.0066,0,190.644,0,1.6157,1.0442,1.574,7.24
3adv,16.8638,-18.276,-5.48,0.8003,0,127.9627,0,1.1204,0.2918,1.894,3.03
2h6b,20.8692,-21.8431,-5.48,1.6192,0,137.3012,0,0.8003,0.1736,1.9958,5.39
1n3i,25.733,-27.4207,-5.48,3.9152,0,143.2865,0,1.3185,0.3692,3.0862,8.89
2q8z,30.8871,-35.7267,-5.48,11.0727,0,49.1054,0,2.169,2.6705,4.8756,5.68
1o5a,17.0003,-23.1578,-5.48,0.7985,0,150.1772,0,2.4325,3.725,1,6.42
2wvz,21.5003,-22.227,-5.48,1.8908,1.9949,72.6428,0,0.7235,0.0032,3.9439,4.02
1bn3,23.2743,-28.3077,-5.48,1.0272,1.2284,124.3569,0,2.7669,2.2665,1,9.89
4dju,28.557,-29.2674,-5.48,2.3334,0,162.5187,0,0.0202,0.6902,1.18,5.44
2iw4,41.0862,-47.8776,-5.48,3.667,5,0,0,4.3414,2.4501,0,9.3
3nht,37.9834,-38.9394,-5.48,0.9083,0,309.8981,0,0.1363,0.8197,2.2783,7.01
2v2q,13.2052,-15.5068,-5.48,3.1135,0,95.3251,0,0.1103,2.1914,4.502,4.15
3hig,33.8024,-38.8802,-5.48,1.727,0,236.1705,0,3.9419,1.1359,0,7.89
1b4z,24.7713,-29.4275,-5.48,7.2101,0,163.5605,0,0.9903,3.666,7.5277,5.23
2oxd,22.0401,-25.3416,-5.48,0,0,169.7572,0,3.3015,0,0,6.82
3spf,16.6097,-20.8726,-5.48,0,0,207.2622,0,0,4.2629,3.4598,3.86
1rp7,26.2086,-33.8426,-5.48,4.1368,2,131.8999,0,3.9738,3.6602,5.0573,8.52
1q91,22.8042,-27.4685,-5.48,3.8955,0,146.4329,0,1.6861,2.9782,3.1856,4.15
4e9u,12.3531,-27.2179,-5.48,0,0,227.953,0,10.4416,4.4232,1.9268,5.82
2c3l,22.6099,-28.5746,-5.48,1.5292,0,153.7349,0,5.3374,0.6274,0,5.07
3ozj,17.7374,-23.4492,-5.48,0,0,181.3238,0,5.2642,0.4476,1.2679,5.11
2uy0,40.0706,-49.197,-5.48,4.3508,0,346.9472,0,5.12,4.0064,4.4561,6.92
3fql,33.2305,-38.5185,-5.48,1.1165,0,293.1034,0,0.8505,4.4375,1.9467,7.15
1f5k,18.7634,-19.6158,-5.48,2.1458,0,59.5625,0,0.8524,0,0,3.74
3ikg,18.255,-21.1788,-5.48,1.5397,0,175.2229,0,1.2957,1.6281,3.8847,7.24
2qwb,7.6229,-9.7122,-5.48,4.6633,0,48.3168,0,0.8268,1.2626,6.6392,2.74
3std,44.2994,-47.6265,-5.48,0.4085,0,380.8885,0,0,3.3271,1.4773,11.11
1li6,16.6086,-17.6571,-5.48,0.2732,0,96.2793,0,1.0485,0,0,3.8
1mjj,29.856,-35.1223,-5.48,3.7756,0,262.3673,0,0.9537,4.3126,5.338,8.74
1usi,36.6495,-38.6786,-5.48,5.5128,0,166.9355,0,1.8012,0.2279,1.8537,6.74
3jyr,29.5627,-34.4984,-5.48,10.627,0,246.1709,0,0.9959,3.9397,13.7804,5.54
2cn0,38.273,-40.3347,-5.48,3.5386,0,228.741,0,0.7289,1.3328,1.4558,7.66
2clk,1.317,-1.8984,-5.48,1.9832,0,38.767,0,0.1329,0.4485,5.7583,3.79
1w4q,3.2722,-8.9282,-5.48,3.6817,0,40.3106,0,3.2553,2.4007,5.2988,5.26
1a99,20.47,-21.5209,-5.48,2.525,0,105.5607,0,0.8953,0.1556,1.8527,5.7
1nny,35.9179,-46.2464,-5.48,6.6834,0,231.3913,0,2.8727,7.4558,3.3707,7.66
2xde,31.0583,-35.084,-5.48,2.8083,0,209.233,0,1.2897,2.7359,1.6625,5.47
3ed0,17.2068,-19.4418,-5.48,0,0,169.3438,0,2.235,0,2.2857,6.35
2fqt,1.6855,-10.6749,-5.48,4.0661,0,88.4662,0,7.8811,1.1082,7.3189,6.14
2wky,27.1931,-29.0054,-5.48,4.7419,0,110.7265,0,1.5578,0.2546,2.0577,8.59
2aog,33.3433,-38.3127,-5.48,10.9696,0,230.923,0,0.4786,4.4907,12.0405,6.28
1pa9,15.1886,-26.8702,-5.48,5.1942,0,70.9999,0,10.5558,1.1257,1.6662,4.6
1gj7,21.8994,-29.9515,-5.48,2.1794,0,168.8235,0,2.8603,5.1918,1,7.89
1g7g,15.0411,-31.7597,-5.48,5.8478,0,194.902,0,10.3016,6.417,6.2716,6.6
3miy,25.0214,-30.5911,-5.48,1.8844,0,197.7051,0,0.0266,5.5431,1.6853,7.68
2h21,16.542,-22.1928,-5.48,5.7758,0,110.1654,0,2.8339,2.8168,6.0422,6.54
1sh9,26.3776,-32.963,-5.48,1.6449,0,279.7178,0,3.5485,3.037,4.1946,6.03
3jrs,15.6911,-18.4795,-5.48,0.0328,0,175.2272,0,0.6104,2.1779,2.9733,4.28
2qnn,38.0306,-50.5939,-5.48,4.8723,0,299.7638,0,5.4202,7.1431,2.4343,7.15
2i19,31.4401,-37.881,-5.48,1.3649,4.9986,64.0563,0,3.7782,2.6627,3.8258,7.8
1gyx,21.0138,-21.1419,-5.48,1.1413,0,101.2815,0,0,0.1281,0,2.48
3d83,43.3891,-47.8814,-5.48,2.5267,0,314.5235,0,0.6638,3.8285,1.1082,8.36
3bgs,18.3943,-21.7045,-5.48,2.6442,0,130.7132,0,1.5788,1.7314,3.0862,9.42
3l4x,2.7634,-8.0918,-5.48,3.8378,0,147.3299,0,1.7505,3.5778,10.7203,6.89
3ovn,16.0569,-18.8288,-5.48,0,0,114.0923,0,2.6497,0.1223,0,2.55
4b6p,22.7423,-29.9133,-5.48,5.3009,0,147.5151,0,3.882,3.289,4.1137,7.13
1syh,33.0799,-34.4204,-5.48,6.5797,0,106.8631,0,1.1349,0.2056,2.1636,6.41
2j47,26.1029,-32.9676,-5.48,5.6005,0,146.2201,0,2.5188,4.3459,3.2523,5.41
2jdp,29.6453,-31.3034,-5.48,1.9307,3.816,28.7855,0,1.5521,0.106,2.7357,6.6
1pr5,8.5398,-11.4938,-5.48,1.9455,0,77.4229,0,2.0252,0.9288,3.7276,3.92
1w5y,28.4451,-38.3905,-5.48,1.9908,0,358.1172,0,6.7416,3.2038,6.1088,8.48
4av5,39.2248,-39.8351,-5.48,7.1796,0,171.8568,0,0.2008,0.4096,3.8016,7.21
4fsl,33.2865,-37.899,-5.48,2.9086,0,227.0009,0,1.5277,3.0848,1.5058,7.7
3hvi,44.3747,-51.0985,-5.48,4.4564,2,273.5741,0,4.9331,1.7907,5.2086,8.3
1z1h,28.2217,-35.893,-5.48,2.2629,0,250.66,0,3.3423,4.329,2.5282,8.4
4g90,1.0626,-6.2662,-5.48,1.7038,0,58.6852,0,4.7371,0.4665,4.5979,4.51
1mue,23.133,-32.2716,-5.48,2.6013,0,214.4784,0,1.4071,7.7315,2.7307,8.64
3pb8,15.7742,-19.6608,-5.48,1.8314,1,58.1255,0,3.7016,0.185,1.862,5.24
2i80,19.5937,-27.2634,-5.48,0.9955,0,183.191,0,2.5411,5.1286,1.162,5.4
4dsu,14.4623,-15.9261,-5.48,0,0,89.2827,0,1.4637,0,0,2.82
1m48,34.6876,-36.5967,-5.48,3.481,0,220.0301,0,0.4692,1.4398,2.4427,5.09
2wor,15.1883,-19.513,-5.48,0.6388,0,123.5856,0,0.031,4.2937,1,3.9
2z94,10.3344,-12.4358,-5.48,0,1,29.7929,0,2.1013,0,1,5.85
3ip5,27.1602,-27.5861,-5.48,5.7941,0,45.4181,0,0.4085,0.0174,1,6.22
2wlz,20.3952,-26.5299,-5.48,3.3196,0,211.0977,0,3.9527,2.182,5.7563,4.6
3qbc,23.1435,-23.2697,-5.48,4.7864,0,15.4109,0,0.1263,0,0,4.97
2jfh,1.0113,-5.8774,-5.48,1.3571,0,106.355,0,1.1652,3.701,6.4762,3.06
2pnc,24.333,-25.7951,-5.48,1.798,0,122.3064,0,0.722,0.74,0,3.33
1koj,-0.1836,-2.3988,-5.48,4.236,0,41.5863,0,2.5351,0.0473,8.6308,6.7
3ccz,19.5634,-26.1669,-5.48,4.51,0,172.555,0,1.2509,5.3526,5.6897,7.29
1c1r,22.7481,-26.3314,-5.48,1.8868,1,103.1719,0,2.986,0.5972,1.3873,7.63
3hit,5.1277,-15.7539,-5.48,6.5027,0,162.4269,0,3.9147,6.7115,11.8941,8.19
2v3d,24.122,-25.7122,-5.48,4.5288,0,129.5117,0,0.8724,0.7178,3.9245,3.94
