name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
2br1,57.0877,-58.6545,-1,0,-6.4707,-54.4027,1.3001,3.3317,2.0069,0.9263,1,0,5.14
2xj7,63.8674,-47.2418,-6.8998,0,-6.6692,-36.4539,0.2388,0,0.0954,5.6055,0,0,6.66
3jvr,59.6767,-59.0675,-1.2615,0,-4.4143,-57.8163,3.2947,0,0.1931,0.3318,0,0,5.72
3r88,41.7933,-43.0477,-2,0,-5.2331,-36.0969,0.2277,6.3509,0.2717,1.88,0,0,4.82
2qe4,72.9005,-67.6758,-2.6522,0,-4.2729,-62.6778,0,0,0.3876,2,0,0,7.96
3oe4,112.8669,-85.8787,-7.4928,-1.8346,-0.5255,-80.2347,0.5322,0,0.8439,4.4212,1.1375,2,7.47
2fxs,38.1278,-39.6459,-2.9784,0,-3.2492,-34.6828,0.1999,4.4547,1.5317,2,0,0,6.06
1y6r,73.419,-73.9827,-8.1063,0,-11.1552,-58.2936,0.4901,0,0.2818,0,0,0,10.11
3twp,25.3066,-32.7817,-1.74,0,-4.9376,-27.5755,0.0788,7.469,0.0031,0,0,0,3.92
2zb1,74.7882,-75.6886,-2.6118,0,-6.3607,-68.2802,0.3771,0,1.808,0.9052,0,0,6.32
3g31,15.7451,-17.0933,0,0,-1.0557,-16.4937,0,0,0.6741,0,0,0,2.89
1c5z,51.3997,-36.5438,-4.729,0,-6.1704,-27.0304,0.24,0,0.036,4.976,0,0,4.01
3fur,95.833,-100.3531,-2,0,-9.6577,-92.8319,0.1091,0,2.26,0,0,0,8
3ozs,112.9821,-95.6566,-4.4478,-1.888,-1.1786,-91.1061,0.2515,0,1.9971,3.1066,0,2,5.33
3qqs,72.0672,-61.7137,-3.822,0,-6.2583,-52.6023,0.1538,1.2641,1.1992,4.672,0,0,5.82
4e6q,71.4085,-65.0348,-1.7228,0,-4.8465,-58.8498,0.2624,0,0.7055,1.7475,0.8474,0,8.36
1o0h,68.3098,-39.8571,-10.6683,0,-8.392,-25.5232,1.0852,0,1.4975,9.7313,0.7512,0,5.92
4agn,56.2181,-64.2868,-1.0372,0,-2.578,-62.2022,0,3.5286,2.27,0,0,0,3.97
4e5w,84.9023,-75.3398,-3,0,-7.9365,-67.8736,0.5609,0,1.2057,2.944,1.0473,0,7.66
2r9w,54.7673,-50.2722,-5.1511,0,-0.9345,-45.8992,0.3017,0,1.5587,2.5375,0,0,5.1
4f09,62.5223,-54.2082,-2,0,-5.7403,-47.9809,0.1839,0,0.0429,1.8,1,0,6.7
4a7i,77.672,-73.7396,-2.401,0,-8.3264,-74.5825,5.5584,0,0.85,1.8775,0,0,8.7
3p3r,39.096,-48.2012,-2.667,0,-0.4686,-46.5251,0.0042,9.4368,0.8092,0.65,0,0,7.25
3f8c,76.8728,-89.0498,0,0,-6.1283,-86.9309,0.2153,11.7313,0.2228,0,0,0,7.68
1uv6,32.4356,-33.3867,0,0,0.8877,-34.6264,0.2655,0,0.4755,0,0,0,5.12
1yvm,39.3491,-27.2193,-1.5039,-1.8405,5.2162,-34.297,0.2906,0,0.0655,0.0869,0,2,6.4
2yay,160.1337,-80.1893,-12.1673,-3.8873,-12.1153,-59.9861,0.799,0,2.2762,12.1853,0,7.9902,6.1
3gcu,113.0463,-104.102,-4.3847,0,-12.7089,-92.8035,0.4175,0,2.4672,3.6263,1,0,6.78
4b6s,84.6066,-68.8612,-10.6121,0,0.5513,-62.7289,0.4059,0,1.0006,5.9155,0,0,6.01
1fzm,141.1179,-123.5572,-16.0338,0,-19.2001,-92.7196,0.9096,0,5.6398,9.6134,0,0,7.7
2p3i,48.6766,-37.6545,-5,0,-6.9374,-25.387,0.0843,0.1706,0.9677,4.376,0,0,3.48
3ibn,48.2388,-31.9624,-3.6876,-0.6196,-2.9588,-26.5516,0.11,0,0.6872,1.8223,0,2.0307,7.61
1tni,37.3515,-30.171,-2,0,1.158,-32.207,0.208,0,0.9098,3,0,0,4
2wos,53.4946,-55.9239,0,0,-6.3466,-53.5476,0.1164,0,1.2146,0,0,0,3.9
3s72,42.561,-29.2404,-3.6609,-0.7412,-1.8805,-23.8994,0.1925,0,1.0931,1.1077,0,2.0307,6.4
3mzc,22.6423,-22.0448,-2,0,-0.3015,-30.8628,8.412,0,1.216,1,0,0.0049,6.65
3e85,24.2638,-24.5022,0,0,2.5123,-27.7337,0.0863,0,0.1192,0,0,0,5.38
1hvl,99.0661,-95.7653,-8.9828,0,-6.622,-88.3674,0.8072,2.3528,3.2851,4.0746,0,0,9.95
3eb1,19.3406,-23.8587,-2.3328,0,1.3335,-24.781,0.1085,0,3.759,1,0,0,4.79
2vo4,24.5201,-24.7306,-0.2925,0,0.2235,-26.2007,0.2997,0,0.1052,0,0,0,4.94
3mxe,75.0335,-78.5021,-5.3045,0,-0.9289,-80.3926,1.0992,6.0817,4.489,2.8899,0.9739,0,10.01
2x2r,77.7668,-72.9379,-3,0,-5.881,-66.9331,0.0711,0,2.4008,3.2102,0,0,7.12
1jev,122.5425,-85.8349,-13.5001,0,-3.7933,-78.7932,0.6916,0,2.705,14.0392,0,0,6.89
3fas,63.3769,-35.532,-10.9254,0,-6.0404,-23.2441,0.2305,0,0.6228,9.6968,0,0,6.77
1bcd,41.7772,-27.0432,-2.0035,-0.8703,-1.7653,-23.4137,0.0838,0,0.073,0.96,0,2,8.7
2baj,92.2721,-87.8828,-4.0349,0,-5.919,-82.4524,2.2889,0,1.7788,2.6489,0,0,8.4
1iy7,68.5042,-36.7708,-8.3087,-0.6471,-2.2373,-31.5537,0.1784,0,0.9621,7.2192,0,2,6.19
1l83,31.5246,-31.5246,0,0,-0.9552,-30.748,0,0,0,0,0,0,3.4
3h8b,86.5042,-98.4563,-3.285,0,-10.5757,-94.4721,0.6414,10.5442,5.3138,3.0733,0,0,6.29
3mxd,74.5546,-75.0221,-5.8238,0,2.2527,-78.66,0.8053,0,5.2213,3.325,0,0,8.83
2sim,62.5376,-31.4029,-9.5274,0,-4.2272,-21.3604,0.2452,0,0.4976,10.71,0,0,3.42
1n51,80.4463,-64.5132,-4,-1.5955,2.1868,-73.3928,4.2816,0.5096,2.025,2.8309,0,2,4.85
3gx0,81.9943,-58.4707,-8.7363,0,-6.8322,-46.1933,1.0633,0,4.4195,10.7875,0,0,3.48
2j95,70.88,-77.1532,-0.7665,0,-2.7833,-77.5004,0.5704,0,3.1366,0,0,0,8.4
3ujd,52.1939,-39.1773,-7.8988,0,-4.6298,-28.347,0,0,0.0917,4.4,0,0,4.69
2am4,109.872,-62.4251,-10.4628,-1.9508,-11.0194,-45.6142,0.6747,0,2.1898,9.2755,0,4,3.72
2xpc,47.2886,-51.5701,-6.1542,0,-2.8979,-47.192,0.3234,11.0273,3.6351,4.672,0,0,3.9
2pou,57.7809,-40.539,-5.0206,-0.733,-5.4227,-30.2978,0.2293,0,2.2438,3.123,0,2.0601,7.42
1pfu,37.4404,-28.7787,-2.7267,0,-2.2038,-27.3101,0.058,0,0.1691,3,0,0,2.72
1ecv,61.1245,-40.3346,-7.8238,0,-4.087,-39.7663,3.5555,0,0.797,7.4613,0,0,4.85
2y80,79.4241,-84.9165,-0.5882,0,-0.2806,-90.875,0.1881,0,2.7462,0,0,0,8.05
3pck,44.811,-30.389,-1.1349,-1.9889,4.925,-35.559,0.1415,0,0.0008,0.8083,0,1.9998,6.7
3p9l,131.7953,-117.924,-13.1544,0,-12.2285,-99.8015,0.5331,0,7.0989,9.3564,0,0,5.3
1eoc,43.527,-28.812,-1.3013,-1.796,7.7533,-36.4764,0,0,0.0001,0.9051,0,2,6.05
1wn6,110.8597,-83.0152,-12.2211,-0.2709,-11.1966,-62.5543,0.4648,0,2.197,10.7461,0,0,4.68
1pz5,81.0312,-83.3649,-4,0,-8.7997,-80.3181,3.5602,0,6.5159,3.566,0,0,5.4
4b7r,75.2371,-38.4941,-7.5192,0,-2.7721,-30.4599,0.1801,0,1.4634,13.2233,0,0,9.64
1lzq,85.9441,-74.6669,-8.2428,0,3.493,-78.1364,4.9059,0.6951,4.8978,7.256,0,0,8.39
3h89,64.2828,-87.7345,-5.5293,0,0.6787,-93.6035,0.7325,21.9576,6.3231,3.7174,0,0,7.64
2bet,42.5223,-28.2134,-9.3619,0,-7.5491,-11.1289,0.4064,0,1.1143,5.5125,0,0,2.77
3qwc,81.8501,-74.9294,-3,0,-5.3634,-71.352,1.8308,0,1.0397,3,0,0,4.26
3su6,103.6526,-95.3487,-6.111,0,-14.6932,-84.4402,0.8012,0,2.8309,4.6552,0,0,6.02
1t4v,79.3722,-69.7889,-3.7655,0,-8.4434,-59.2694,0.6594,0.0344,2.1286,4.625,0,0,7.68
3m8u,124.2799,-90.1555,-15.6229,0,-15.0364,-72.8911,1.3401,0,3.3279,13.5934,0,0,4.89
4ase,106.3346,-93.1256,-4.0036,0,-7.962,-83.7722,0.5656,0,0.7293,3.8892,1,0,11
2buv,35.7795,-26.0815,-1,-1.5315,6.8808,-34.4045,0,0,1.1752,0.0161,0,2,4
3rt4,93.546,-99.4465,-7.4363,0,4.8037,-107.6357,0.5757,1.4843,6.149,2.6273,0,0,8.8
2o4k,114.5915,-105.2258,-10.0189,0,-4.3312,-95.9251,0.9124,0,4.4419,6.0832,0,0,10.46
1fiv,132.0914,-113.9843,-12.8809,0,-11.318,-99.2582,1.2596,0,4.2837,8.8915,0,0,6.59
4djp,87.8911,-85.6586,-6.4512,0,-6.7044,-77.2052,0.6441,0,3.4941,3.0736,0,0,10.55
2r75,114.0415,-65.2259,-14.092,-1.8828,-12.5081,-44.8981,0.6262,0,4.3326,11.1603,0,4,6.15
3cow,103.0009,-75.8456,-10.2779,0,-14.8403,-56.5017,0.7802,0,1.3813,9.0733,0.8993,0,6.9
3ozr,58.7543,-39.771,-5.1708,-1.7464,5.8245,-47.8269,0.1128,0,0.7561,2.8318,0,2,5.15
3i4y,36.0462,-23.5706,-1,-1.8985,5.5023,-29.3601,0,0,0,0.1585,0,2,7.05
2hzl,32.9106,-16.6368,-4.9279,0,2.5671,-17.0135,2.362,0,0.0351,5.448,0,0,6.57
3lpi,119.6533,-110.7905,-7.5495,0,-7.7418,-98.1942,0.1423,0,3.0085,4.9599,0,0,8.52
3sur,60.5653,-46.4107,-5.4322,0,0.7458,-48.0255,3.1424,0,0.0027,4.72,0,0,4.15
2w26,85.1823,-84.0335,-1.4508,0,-0.2938,-88.5884,3.1436,0,1.6268,1.4675,0,0,9.4
3nim,65.9953,-41.1377,-9.1861,0,-3.2704,-35.7716,1.3462,0,2.3543,9.8554,0,0,4.75
1m0b,72.1712,-68.6939,-6.7418,0,6.0926,-80.0712,3.8153,6.9695,4.2568,6.3201,0,0,8.82
3v5p,78.782,-66.4673,-2.7222,0,-3.7488,-62.2578,0.2579,0,0.9615,3.7459,1,0,8.96
3u7s,71.7649,-70.1426,-8.1962,0,-3.3437,-62.0414,0.6284,0,4.4579,3.5127,0,0,8.43
3lbj,65.0885,-69.6931,-1,0,-3.0486,-64.2513,0.1614,2.4846,2.548,0.992,0,0,4.96
2pvj,76.132,-70.9185,-1.8149,0,-8.0963,-63.3546,0.3111,0,0.4423,1.1398,0.8929,0,8.1
3u15,57.4272,-53.8976,-3,0,6.9894,-58.6998,0.3176,0,0.7433,1.6721,0,0,7.11
2q1q,43.4419,-32.8939,-3.9147,-0.7193,-2.6998,-27.8483,0.1351,0,2.6271,1.1473,0,2.0601,8.15
2ez7,1.821,-2.1169,-1.7719,0,2.2616,-8.1258,3.9486,0,0.8,0.4347,0,0,4.36
2gyi,48.2369,-21.5491,-3,-4,0.8813,-25.4708,1.55,0,1.6561,2,0,4,7
1tuf,25.8234,-21.5671,-3.1918,0,4.8382,-29.2366,0.1116,0,0.9666,2.0632,0,0,4.05
3guz,34.1929,-23.3971,-4,0,-4.6156,-15.811,0.091,0,0.4701,3.912,0,0,4.38
3aas,5.6106,-3.775,-1.8959,-1.2824,16.889,-27.0261,8.5004,17.9526,0.6107,1.0032,0,3,4.51
3a6t,52.0661,-42.0974,-6.7175,0,-10.5079,-34.4284,6.4162,0,1.0447,4.0194,0,0,7.28
3pb9,43.223,-33.1366,-0.5298,-0.7405,5.7623,-38.9495,0.3211,0,0.3182,0.0099,1.5644,1,6.58
3k5x,100.4085,-29.905,-7.2316,-4.8197,4.8359,-26.5928,4.1651,0,0.7166,6.2192,0,8.8799,6.41
1y1z,63.637,-37.3856,-7,0,-4.0762,-27.2153,0.2049,0,0.1823,8.872,0,0,3.08
2jh5,66.598,-68.7256,-1.9264,0,-4.4412,-67.254,0.4524,0,2.5518,0.992,0,0,6.44
2gvj,79.8571,-83.3159,-1.4108,0,-9.1983,-79.3205,0.02,0,1.8185,0.0594,0,0,9.52
1j01,52.5607,-34.2364,-11.1424,0,0.9291,-34.5744,7.915,0,0.2953,6.305,0,0,6.47
3b7i,42.1257,-3.8415,-1.8347,-2.5083,6.9789,-22.7512,10.3368,0,0.0233,1.4199,0,5.6785,5.82
4av4,67.1345,-44.9655,-10.2063,0,-4.7145,-34.0224,0.0434,0,0.1827,7.5115,0,0,7.03
1qb6,51.4154,-53.4379,-6.7788,0,-2.7225,-46.8049,0.6095,17.7515,0.8333,5.7985,0,0,6.06
1hk4,47.4958,-49.1115,-1.4546,0,0.154,-47.3519,0.0978,0,1.1682,0.2402,0,0,5.31
2qzr,62.4828,-46.5507,-6.3225,0,3.7915,-47.9247,2.0256,0.1045,0.1777,5.464,0,0,7.26
1dud,55.5888,-39.7163,-5.7811,0,-8.6997,-30.2946,0.4987,0,0.8503,5.6346,0.2231,0,4.82
1ws1,71.3407,-50.1375,-7.6024,-2,-1.1569,-50.4959,10.3693,0,2.1064,4.472,0,2,9.55
3g30,25.8893,-24.361,-3.0559,0,4.7642,-28.614,0.3692,0,1.2087,1.3153,0,0,2.51
1yc4,46.0729,-45.9417,-2.2819,0,-6.2884,-43.0453,2.6363,0,1.6594,1.15,0,0,6.55
2qwd,63.994,-25.4624,-10.4431,0,1.4975,-20.1561,0.2284,0,0.2342,13,0,0,4.85
2xei,123.3616,-95.4352,-13.9489,-1,-15.7199,-76.7116,0.7945,2.6136,5.612,11.9826,0,0.9693,10.62
3lzs,73.5841,-73.8321,-6.1154,0,-3.6576,-70.1003,0.7446,0,3.6054,2.321,0,0,10.96
4agl,39.8886,-40.982,0,0,-1.1565,-40.9036,0.0849,0,0.5467,0,0,0,3.65
3r4n,46.0826,-45.7733,-1,0,-3.9047,-43.0453,0.2529,0,1.3453,1,0,0,6.89
3i60,102.1049,-89.9551,-3.8095,0,-9.148,-79.5118,0.3091,0,1.3891,3.976,1,0,8.7
3djx,31.8372,-25.9963,-3.257,0,-2.2224,-22.8922,0.4901,0,0.7828,2.4688,0,0,2.81
3n3g,43.5932,-45.5091,-0.9107,0,-0.9919,-51.8155,0.3543,0.8357,0.661,0.0806,0,0,7.24
3djo,36.4966,-30.2007,-4.8287,0,-4.3264,-22.3751,0.7334,0,1.0835,2.821,0,0,4.39
1sb1,67.2795,-69.8648,-3.4942,0,-4.2605,-72.6876,7.2049,0,2.5187,0.8174,0,0,6.89
1ydb,43.7429,-31.9381,-5.4389,-1,-6.2045,-21.9171,0.2052,1.7294,1.0953,1.1803,0,2.0307,8.24
3hkw,67.7552,-65.7723,-4.0119,0,-5.4947,-59.9328,0.2599,0,1.5165,1.672,0,0,8.64
2uy5,51.6408,-48.9644,-2,0,-6.2056,-48.4353,4.4959,0,0.0853,0,0.949,0,5.49
1bai,78.7574,-68.87,-8.3005,0,-10.3544,-65.6627,10.8925,0,5.9694,7.2754,0,0,7.7
2drc,75.4407,-56.4529,-6.0778,0,-11.3912,-49.8549,3.8933,0,1.7002,7.4627,0,0,9.89
2boj,51.4831,-22.9226,-3.4781,-4,4.4039,-24.1327,0.042,0,0.0321,1.5715,0,3.985,5.77
1b46,110.5695,-77.9735,-12.7881,0,-7.2149,-61.3172,0.5547,0,1.8779,12.1173,0,0,5.28
1mtr,108.6274,-95.8759,-6.2469,0,-8.0777,-83.9218,0.4953,0,1.2342,5.0733,0,0,8.4
2qi3,72.3522,-71.6686,-4.1143,0,-4.893,-64.3075,0.3301,0,3.4574,1.5328,1,0,10.2
2olb,110.4015,-79.4716,-15.152,0,-10.789,-61.0796,0.7295,0,3.5392,12.6695,0,0,5.54
3buh,38.8279,-31.1364,-2,0,-4.1736,-27.4761,0,0,0.6543,3,0,0,3.66
1p57,48.7566,-40.8558,-2.9409,0,-4.8396,-37.7267,0.4629,4.005,0.209,4.1079,0,0,4.4
1z6s,48.4642,-37.0809,-6.0908,0,-10.2099,-25.2878,0.8775,0,1.12,4.414,0.1271,0,4.34
1bxq,93.312,-84.6092,-11.0385,0,-10.5095,-71.8205,5.964,1.347,4.3105,6.2236,0,0,7.38
2i4d,79.6657,-79.0517,-6.7082,0,-2.9034,-75.0547,0.8977,0,5.0966,3.6024,0,0,11.68
2bza,41.6791,-33.2388,-2.3154,0,-5.9709,-25.5667,0.0976,0,0.0005,2.8138,0,0,2.8
2ydw,61.7994,-61.6584,-1.8844,0,-6.7396,-55.8098,0.2985,0,1.7784,1.2326,0,0,7.34
1uz1,52.8043,-33.0209,-9.6496,0,-2.9641,-26.4474,5.6868,0,0.0233,6.61,0,0,6.89
3p17,83.1985,-72.6841,-3,0,-7.1761,-65.7167,1.7814,0,0.7013,3,0.9723,0,4.48
2jiw,68.8825,-48.1218,-8.3956,0,-8.1557,-34.7659,0.1556,0,0.3328,7.1421,0,0,4.59
2yxj,115.7547,-123.4134,-1,0,-12.438,-110.5178,0.2796,0.6526,4.7846,0.8544,0,0,9.3
2yz3,53.092,-32.4557,0,0,9.712,-46.3917,2.2128,0,1.6524,0,0,3.9902,6.66
3d1y,112.5032,-102.4257,-9.0137,0,-10.3899,-89.5113,1.717,0,2.6534,5.1281,0,0,8.22
2xej,100.8623,-73.5072,-13.7928,-0.9439,-11.1034,-54.6258,0.6934,0.5396,5.3432,11.0677,0,0.8963,8.87
2ya7,98.1989,-38.2537,-12.8711,0,1.1312,-28.8478,0.3184,0,0.3733,20.2306,0,0,3.14
1fzo,127.0215,-122.0183,-10.1563,0,-13.8193,-106.3702,0.2541,0.7586,4.9192,5.2001,0,0,7.89
3gvb,39.8478,-40.9901,-6.2627,0,-3.6755,-38.6306,2.3666,0,1.8114,0.8268,0,0,2.59
3zt3,58.7375,-54.8024,-4.4057,0,-5.3849,-48.756,0.5703,0,1.0324,2,0,0,2.86
2jxr,63.9262,-81.328,-8.2946,0,-5.4334,-75.4143,0.2555,15.36,4.0811,2.0401,0,0,7.05
1uwu,41.1256,-25.469,-10.2409,0,3.9225,-27.1595,6.1614,0,0.0737,5.268,0,0,5.98
2cf8,99.7944,-84.2042,-4.4462,0,-10.1089,-72.416,0.7288,0,1.2049,6,0,0,8.1
3c84,68.4555,-69.5705,-0.2569,0,2.7128,-73.5682,0.0695,0,0.5575,0,0,0,7.85
3ebi,76.358,-65.7656,-4.8151,-0.5757,-4.9909,-66.3368,4.6829,0,3.2529,3.6896,0,1.0049,7.1
3gi4,67.0186,-70.6147,-4.9008,0,-0.3373,-73.9051,1.8,4.0984,3.9545,2.8037,0,0,10.8
3n9r,49.3035,-29.7733,-11.8035,-1.7639,7.5054,-26.5912,0.3135,0,1.4637,3.4859,0,2,7.15
1hvj,105.314,-98.5117,-8.7264,0,-8.388,-88.7707,0.8254,0.854,3.0861,4.6095,0,0,11.4
3cke,51.58,-53.2453,-2.4603,0,-2.1002,-47.1541,0.1114,0.0439,1.6297,0.546,0,0,6.1
1uml,90.6778,-85.3894,-3,0,-9.4497,-79.5364,3.4776,0,1.7238,1.912,1,0,7.52
1msm,100.5792,-98.8383,-6.5404,0,-0.4306,-101.2943,4.4069,0,3.6295,3,0,0,10.48
1elc,31.8423,-40.8276,-1,0,25.9756,-80.4353,9.9463,2.8263,3.0796,0,0,0,6.66
2ihj,108.1612,-68.8403,-15.9935,0,-6.8812,-52.3574,0.5768,0,1.2715,13.9546,0,0,4.59
1l6m,27.4288,-14.2758,-0.5993,-1.5077,2.9929,-16.281,0,0,0.0151,0.3944,0,2,8.1
1d4h,123.3531,-116.7381,-9.541,0,-10.4399,-103.0956,0.4405,0,2.9113,4.1459,0,0,10
2nmx,26.079,-25.4089,-2.9662,0,-4.8528,-24.8326,6.7714,0,1.661,1.2106,0,0.0601,5.57
2qpu,16.2356,-24.3049,-1.1987,0,-5.4706,-19.206,0.1094,1.138,3.4656,0,0,0,3.6
1alw,25.2364,-26.7046,0,0,-3.1409,-24.5276,0,0,0.7341,0,0,0,6.52
3rm9,50.3703,-39.3362,-2,0,-0.7725,-37.227,0,0,0.4829,4,0,0,4.77
1met,107.0591,-99.5567,-8.1922,0,-7.4957,-86.9196,0.0598,0,1.6567,3.6053,0,0,9.4
1m4h,118.6724,-112.5985,-11.5305,0,-13.1604,-95.8746,0.6703,3.4932,6.5043,7.5252,0,0,9.52
2hhn,54.4463,-60.7747,-3.8008,0,7.9957,-68.5936,0.7442,9.1744,2.873,2.864,0,0,7.49
3elc,38.3513,-26.3296,-6.4411,0,-2.2458,-20.7042,0.2452,0,0.3276,4.2256,0,0,2.69
1b8n,69.9143,-50.7406,-7.1462,0,-11.0008,-36.6516,0.5048,0,0.5021,6.726,0,0,10.52
3dnd,31.9953,-29.9006,-1,0,1.5706,-32.918,0.1502,0,0.2246,0.848,0,0,4.8
2o4p,87.0145,-81.9354,-4.3858,0,-6.8479,-83.4823,10.5348,2.0406,3.9519,4.0078,1,0,10.72
1xh4,115.3989,-96.3095,-9.5419,0,-3.9252,-93.0948,1.4055,0,1.8677,6.6083,1,0,7.47
1amk,23.9552,-8.7192,-5.1076,0,0.3916,-12.955,7.493,0,0.447,5.3767,0,0,4.3
3vhc,63.4021,-59.7032,-2,0,-7.7448,-52.2951,0.4392,0,0,1.233,0,0,8.89
3lea,65.6988,-47.4057,-3.2791,-0.8628,-3.2408,-49.5385,5.9369,0.6166,1.5708,2.8938,0,2.2284,9.1
2i4z,53.4985,-65.3763,-3.7071,0,5.1881,-71.4715,0.2202,8.823,2.1194,0.3947,0,0,5.7
2pwc,84.5023,-79.7234,-6.7719,0,0.8901,-76.386,0.4743,0,5.6469,5.3576,0,0,6.57
2w47,68.4025,-34.8051,-6.9948,-1,-6.7005,-22.0702,0.0935,0,0.7421,7.6939,0,2,4.98
2jh0,69.6933,-71.7148,-1.8697,0,-4.4538,-69.211,0.8157,0,2.4976,0.9913,0,0,8.7
3ljz,99.7989,-82.8045,-5.6876,-1.7982,-11.9977,-73.2487,3.7733,0,1.164,2.7623,0,1.8393,8.14
2r5a,30.6255,-31.1444,-1,0,-3.0455,-28.9862,0.0695,0,0.9232,0.4425,0,0,2.6
3cct,81.9714,-72.4778,-10.8533,0,-5.3262,-63.3325,0.2868,0,5.3332,6.72,0,0,7.56
3lcv,92.6966,-61.6526,-8.5352,0,-5.3613,-52.6383,0.9496,0,1.4271,9.6842,1.6152,0,4.74
3u81,93.5739,-69.2023,-10.1199,0,-13.1377,-51.6976,0.6691,0,1.2224,8.9277,0.0111,0,4.44
1pot,74.9407,-57.117,-5.7979,0,-3.4337,-51.3925,0.2073,0,0.4522,6.2427,0,0,5.49
3vbd,43.8984,-36.3365,-2.9067,-0.6546,5.1608,-40.5595,0.1013,4.4554,1.8551,1.1812,0,2.0307,8.07
4h75,117.5378,-91.2693,-12.2033,0,-6.318,-80.8997,0.9338,0,5.9399,12.7161,0,0,6.6
2i3h,79.3253,-67.1933,-5.0654,0,-6.3632,-62.9912,0.8901,0,3.1469,6.142,0,0,7.4
1ypg,97.7524,-83.5508,-4.5118,0,-5.8661,-76.0484,1.6457,0,1.8992,6,0,0,8
1i9n,48.7552,-31.8333,-4,-0.3806,0.3857,-29.0536,0.0565,0,1.6951,2.314,0,2.2284,8.66
1hp5,61.0672,-47.0449,-5.7292,0,1.6173,-48.9561,4.3544,0,0.0208,4.688,0,0,6.55
3d50,61.0854,-40.0752,-7.5599,-2,3.6217,-38.2127,0.0062,0,1.5616,4.0445,0,2,4.77
2vb8,61.4442,-55.9282,-2,0,-6.2664,-50.0113,0.1102,0,0.242,2,0,0,4.6
1kmy,48.1807,-39.1453,-1.0626,-1.7212,8.8101,-43.6727,0,0,1.4823,0,0,2,5.1
3su0,95.7516,-86.9325,-6,0,-12.0121,-77.251,0.777,0,2.7185,4.752,0,0,6.79
3tcg,83.5908,-58.6959,-9.5306,0,-9.05,-44.1351,0.5623,0,3.2159,10.4423,0,0,5.87
3qnd,31.1865,-24.1155,-3.3084,0,-3.5595,-21.9173,0.195,0,0.9337,2.9795,0,0,4.85
3vf5,84.3548,-84.678,-4.7248,0,-4.7087,-80.5907,0.6729,1.206,3.154,2.397,0,0,9.34
3u5l,67.3089,-64.7604,-1,0,-3.8807,-60.0873,0.0777,0,0.2257,1,0,0,6.19
4fk6,79.4293,-66.8663,-4,0,-5.2817,-61.0668,0.495,0,1.1435,3.95,1,0,9.7
2pqc,79.1444,-38.6379,-17.2856,0,-7.0542,-28.3444,8.5268,0,3.6419,15.9301,0,0,5.74
3b50,80.2949,-45.7387,-11.3858,0,-8.4196,-27.1936,0.3737,0,0.3693,11.7649,0,0,7.55
3zxz,90.9583,-81.3384,-2.6629,0,-8.3292,-73.5828,0.4429,0,0.5308,1.9112,1.6493,0,8.4
3r17,54.6032,-41.8766,-2.4835,-0.718,-3.9321,-38.0237,0.1659,0,1.3781,1.134,0,2.0135,6.41
3sio,75.358,-81.8133,-1.5038,0,-5.3773,-84.2118,1.3963,0,3.2791,0.0343,0,0,8
1usn,64.2999,-46.4631,-3.3868,0,1.8443,-49.3423,2.1149,0,1.2931,2.8077,0,2,7.74
2xj1,75.0568,-66.5577,-3.9606,0,-6.9135,-60.8738,0.2185,0,0.7996,3.3661,0,0,7.55
3u7m,69.4527,-53.5967,-5.8657,-1.4665,6.5448,-60.6165,3.2453,0,2.8361,3.4976,0,1.8393,7.45
1r4w,58.2159,-41.0951,-6.3955,0,-2.062,-39.8874,3.6205,0,1.5702,6.7538,0,0,4.05
3ejp,65.0337,-44.3031,-6.7131,-1.7433,3.2621,-44.4916,0.1091,0,0.205,3.0469,0,2,8.55
3p3t,48.2434,-49.3406,-2,0,-4.9773,-40.9008,0.0262,0,1.0442,0.3304,0,0,7.24
3adv,33.8784,-31.582,-1.6523,0,-2.7735,-27.7468,0.1072,0,0.2918,0.96,0,0,3.03
2h6b,40.8411,-33.8442,-5.2929,0,2.5467,-35.6332,0.0527,0,0.1736,2.448,0,0,5.39
1n3i,71.3893,-56.0776,-6.1041,0,-8.5686,-45.2197,0.5421,0,0.3692,4.35,1,0,8.89
2q8z,84.3478,-45.1642,-16.2523,0,-4.628,-28.4735,0.5979,0,0.74,13.5545,0,0,5.68
1o5a,44.8808,-57.9855,-1.3114,0,-5.8633,-53.0188,0.39,13.7962,0.9503,0.864,0,0,6.42
2wvz,58.9295,-40.6031,-4.5742,-2,-6.4484,-33.5875,0.2544,0,0.0032,2.1213,0,1.9949,4.02
1bn3,56.8166,-43.7394,-6.7203,-0.4873,0.425,-39.7578,0.0696,0,2.2665,1.4133,0,2.2284,9.89
4dju,63.4444,-45.8451,-4,0,-4.4742,-38.1905,0.1474,0,0.2003,6,0,0,5.44
2iw4,116.6266,-22.4756,-8.7419,-4.3429,-1.3869,-15.2164,2.9025,0,1.1115,12.1246,0,10,9.3
3nht,79.6477,-78.2872,-1,0,-4.1648,-78.0922,0.0063,0,0.8197,1,0,0,7.01
