name,average_score,HPSCORE,HMSCORE,HSSCORE,xscore_VDW,xscore_HB,xscore_HP,score_HM,xscore_HS,xscore_RT,affinity
1sgu,8.35,8.07,8.79,8.20,951.5,2.6,144.0,5.50,444.3,10.0,5.37
2fzk,5.61,5.56,5.74,5.51,508.0,5.3,5.6,0.00,32.2,4.0,3.6
1uwt,5.39,5.29,5.64,5.25,400.1,5.7,0.0,0.00,0.0,1.0,5.97
4jwk,4.89,4.84,5.09,4.74,326.8,2.7,7.4,0.34,20.9,2.0,8.32
3gqz,5.16,5.12,5.35,5.02,305.7,0.4,55.0,1.57,131.7,1.0,2.17
4mss,5.47,5.25,5.61,5.54,355.7,7.1,7.3,0.00,88.9,1.0,6.4
1dqn,6.01,5.85,6.40,5.77,496.0,11.2,7.0,0.30,1.2,4.0,8
2bfq,6.80,6.81,6.98,6.59,875.2,7.8,0.0,0.00,0.0,9.0,6.89
4lw1,5.20,4.95,5.67,4.99,245.9,2.5,43.1,2.24,122.8,0.0,3.15
2rkd,4.44,4.40,4.57,4.34,200.9,3.9,7.0,0.00,25.6,2.0,2.72
1wuq,7.22,7.02,7.63,7.00,790.9,15.6,0.0,0.00,0.0,7.0,8.27
1izi,8.46,8.17,8.67,8.54,1022.8,7.0,131.1,4.56,491.6,15.0,6.59
2baj,8.14,7.77,8.37,8.27,724.6,2.6,142.9,4.26,464.0,0.0,8.4
4bam,7.19,7.21,7.36,7.00,767.1,5.2,94.3,2.28,213.5,7.0,8.94
3mhc,5.91,5.82,6.30,5.62,411.3,3.9,71.2,2.30,135.5,2.0,7.96
2wl0,9.45,9.07,10.25,9.03,1108.0,4.1,183.6,7.53,490.4,11.0,7.8
2psv,6.89,6.88,7.04,6.74,754.4,3.2,102.2,3.10,288.7,11.0,7.24
4i3z,5.73,5.65,5.98,5.55,516.9,8.2,0.0,0.00,0.0,5.0,4.29
2fqw,5.85,5.75,6.10,5.70,522.8,6.3,0.0,0.00,0.0,2.0,6.68
1yq7,5.41,5.32,5.56,5.36,341.9,9.0,23.4,0.00,67.6,3.0,7.09
1bv7,10.11,9.88,11.10,9.36,1167.3,6.0,214.6,7.84,412.0,8.0,10.3
3nw3,6.42,6.24,6.45,6.57,770.0,3.2,23.8,1.41,229.8,11.0,6.49
3p3r,6.08,5.99,6.40,5.85,455.3,2.6,65.5,1.94,127.8,0.0,7.25
3hzv,4.91,4.83,5.25,4.66,403.5,6.5,10.4,1.24,56.8,11.0,6.52
3ru1,5.76,5.48,6.15,5.66,406.8,2.5,64.8,3.05,242.8,5.0,4.85
1w4p,5.15,5.09,5.29,5.07,377.2,6.0,7.0,0.00,39.4,4.0,4.74
3sug,7.83,7.46,8.15,7.89,860.6,3.1,92.7,3.89,380.0,7.0,6.21
2jxr,7.66,7.66,7.87,7.45,873.6,5.0,131.6,3.79,336.0,12.0,7.05
4h3j,7.24,7.01,7.62,7.09,684.3,2.8,82.8,2.93,228.1,1.0,7.05
1li2,5.09,5.11,5.24,4.91,232.0,0.9,76.9,1.69,146.9,0.0,4.04
3u7s,7.55,7.29,8.12,7.22,839.2,3.7,100.9,4.64,293.2,10.0,8.43
4euo,4.75,4.84,4.82,4.57,257.2,3.7,39.4,0.36,52.8,3.0,5.05
4qhc,5.01,4.88,5.29,4.85,330.2,3.1,14.7,0.97,61.8,3.0,6.7
1n8v,5.30,5.47,5.53,4.91,362.8,0.0,139.3,4.07,280.0,11.0,6.03
3vhk,6.81,6.85,7.00,6.59,589.7,0.8,139.1,3.56,299.4,4.0,4.6
4z83,7.00,6.92,7.28,6.81,640.4,3.9,91.5,2.44,202.9,2.0,7.4
4jpy,5.55,5.58,5.73,5.35,358.6,3.8,75.9,1.64,145.6,3.0,4.43
3rdo,5.60,5.52,5.84,5.46,416.3,5.7,45.2,1.33,125.0,5.0,9.85
1lkk,6.16,6.01,6.25,6.20,631.6,8.8,60.3,2.13,286.9,16.0,6.85
2xab,6.74,6.55,7.20,6.48,533.6,2.0,102.8,3.59,239.5,1.0,9.27
3fat,5.66,5.61,5.77,5.59,406.6,7.5,35.5,0.28,87.8,3.0,7.64
2r23,5.04,5.02,5.21,4.88,459.8,7.2,2.5,0.36,42.5,11.0,3.72
4c1t,7.03,7.00,7.25,6.83,886.3,8.1,0.0,0.00,0.0,7.0,7.15
4yrd,5.15,5.09,5.15,5.20,235.3,3.0,60.9,0.87,177.6,0.0,4.57
4q0k,6.73,6.69,7.06,6.43,537.1,1.8,118.5,3.26,229.5,1.0,4.87
4m0e,6.81,6.82,7.28,6.32,511.1,1.3,140.9,3.97,214.1,0.0,6.22
3h8b,8.02,7.70,8.68,7.67,1007.9,3.0,149.5,7.27,496.2,21.0,6.29
4mmm,5.22,4.91,5.93,4.83,220.9,2.0,52.6,3.29,118.0,0.0,3.82
4aia,4.75,4.70,4.92,4.63,288.7,2.0,0.0,0.00,0.0,0.0,3.66
3nyd,5.40,5.37,5.61,5.23,375.9,1.5,38.0,1.01,72.6,0.0,3.48
3aaq,6.38,5.96,7.06,6.11,658.4,6.6,8.6,2.76,120.4,9.0,3.3
3lbj,6.89,6.48,8.05,6.14,563.0,1.0,129.0,7.27,278.3,7.0,4.96
3ewc,6.12,6.07,6.28,6.00,621.0,4.2,11.6,0.25,37.6,3.0,7.7
1f8d,5.37,5.25,5.47,5.39,405.8,5.6,14.8,0.27,98.6,4.0,3.4
4i7p,4.57,4.44,4.79,4.49,199.3,1.0,16.3,0.84,72.0,0.0,3.5
3nu3,7.63,7.46,8.07,7.36,856.4,2.9,116.0,4.53,325.0,10.0,9.82
3g32,4.92,4.79,5.22,4.76,297.3,3.7,15.8,0.97,61.3,3.0,3.71
1tuf,4.45,4.60,4.26,4.48,296.5,1.4,42.8,0.36,146.9,8.0,4.05
3b7i,5.18,5.12,5.32,5.11,278.0,3.8,53.8,1.18,144.2,2.0,5.82
1o2z,6.10,6.10,6.06,6.13,581.8,2.9,46.5,0.67,154.8,4.0,6.11
1rpf,5.27,5.19,5.53,5.09,403.0,5.0,5.1,0.34,14.1,3.0,3.99
1if7,5.82,5.52,6.52,5.43,404.4,2.9,67.4,3.94,180.4,5.0,10.52
4jne,7.03,6.84,7.44,6.82,744.5,15.6,0.0,0.00,0.0,7.0,5.86
1t31,8.08,7.64,8.79,7.81,789.8,5.8,100.8,4.57,291.6,3.0,8.64
4few,6.40,5.94,7.10,6.16,435.0,1.7,74.0,4.19,241.4,0.0,5.21
2rcn,5.77,5.70,6.02,5.59,531.5,8.1,0.0,0.00,0.0,5.0,6
4xar,5.97,5.85,6.13,5.93,431.1,8.9,36.6,0.36,103.3,2.0,6.97
1b46,6.76,6.74,6.96,6.59,734.5,8.2,65.5,1.79,180.0,11.0,5.28
4ncn,7.24,7.05,7.65,7.03,800.0,15.5,0.0,0.00,0.0,7.0,5.67
1k1j,6.88,6.64,7.53,6.48,661.8,4.7,73.5,3.67,175.6,6.0,7.55
1hp5,5.85,5.77,5.94,5.84,447.0,4.7,38.2,0.52,117.5,1.0,6.55
3c52,5.04,4.91,5.33,4.87,298.0,8.5,0.0,0.00,0.0,3.0,7.3
2jg0,7.33,7.11,7.61,7.25,786.1,11.8,8.3,0.00,46.3,3.0,7.82
1c87,5.88,5.91,6.02,5.71,434.5,6.0,45.3,0.28,52.0,0.0,4.2
4ymb,6.15,6.01,6.29,6.14,498.3,6.5,52.3,1.20,176.1,4.0,6.21
3pn1,5.98,5.90,6.23,5.80,572.7,3.7,36.9,1.50,112.8,6.0,6.96
3t08,5.53,5.31,5.89,5.39,388.6,5.5,22.6,1.31,94.4,3.0,3.04
2gvj,7.32,7.46,7.46,7.04,733.8,1.0,148.8,3.45,289.1,5.0,9.52
4eo6,6.91,6.51,7.47,6.76,479.1,1.9,129.5,5.12,388.3,2.0,8.7
1afk,5.42,5.38,5.64,5.23,474.5,7.5,0.0,0.00,0.0,6.0,6.62
1kpm,7.34,6.92,7.88,7.22,648.9,1.0,159.6,6.68,529.8,10.0,5.8
3bft,5.33,5.24,5.43,5.33,369.2,5.8,21.6,0.25,94.1,3.0,6.49
2pfy,5.43,5.35,5.61,5.34,321.3,7.1,33.1,0.36,75.2,1.0,6.52
2p3i,4.80,4.71,4.97,4.72,310.1,4.9,14.0,0.62,82.9,6.0,3.48
4q1x,7.79,7.61,8.33,7.43,880.5,4.1,114.9,4.64,295.7,10.0,11.15
1jcx,5.56,5.54,5.81,5.33,537.8,11.5,0.0,0.00,0.0,11.0,5.15
2zdk,6.73,6.59,6.99,6.62,627.5,4.7,83.0,2.63,244.6,6.0,6.37
4std,6.88,6.76,7.31,6.57,543.4,0.9,135.6,4.32,297.5,2.0,10.33
4yes,6.86,6.61,7.02,6.94,655.5,3.2,68.4,2.32,279.8,4.0,8.02
2pow,5.35,5.33,5.60,5.13,400.0,3.8,22.4,0.63,26.6,2.0,7.2
2hoc,5.37,5.23,5.79,5.08,393.8,3.2,25.4,1.59,52.7,3.0,9.52
4iie,5.31,5.13,5.50,5.29,315.9,6.7,7.2,0.00,52.3,0.0,2.34
1jao,5.89,5.93,5.91,5.82,553.1,3.4,57.4,1.20,163.7,7.0,5.92
4gj3,6.66,6.35,6.99,6.65,590.8,2.6,52.0,2.30,213.4,1.0,8.85
4yth,6.35,6.13,6.88,6.05,593.9,2.0,42.9,2.65,116.6,3.0,8.7
4mc6,8.21,7.81,8.61,8.21,857.8,1.0,139.0,5.42,481.2,6.0,9.59
5aml,5.35,5.25,5.47,5.32,401.1,4.5,22.6,0.60,103.6,4.0,9.15
3rbu,5.22,5.21,5.34,5.10,374.8,7.5,18.8,0.00,43.8,5.0,9.43
4yzu,6.66,6.58,6.60,6.79,647.5,1.0,74.9,1.64,266.9,3.0,5.05
4des,5.99,5.94,6.20,5.82,410.6,0.5,91.9,2.41,203.7,0.0,5.85
4deu,5.90,5.84,6.07,5.78,443.5,0.8,72.1,1.94,177.1,1.0,5.64
3lea,6.53,6.29,7.19,6.11,596.1,3.7,57.0,3.25,121.0,4.0,9.1
3b4f,6.15,6.11,6.14,6.21,504.7,3.8,56.1,0.67,169.0,1.0,8.14
4lhv,6.06,5.95,6.35,5.88,572.3,9.7,0.0,0.00,0.0,5.0,10
2h6t,7.69,7.09,8.43,7.54,839.7,7.1,111.5,6.55,488.5,18.0,7.22
3nkk,5.39,5.29,5.37,5.53,360.5,3.6,23.5,0.00,124.0,0.0,4.7
1h0a,4.88,4.82,5.13,4.70,323.0,8.4,0.0,0.00,0.0,6.0,5.44
1yfz,4.95,4.89,5.16,4.79,334.8,5.4,0.0,0.00,0.0,3.0,4.35
4zj4,7.59,6.91,8.44,7.41,819.1,4.1,71.7,5.82,372.9,11.0,8.1
3vf5,7.76,7.68,8.18,7.43,945.2,1.9,113.7,4.40,291.4,11.0,9.34
3n2p,5.94,5.77,6.45,5.60,428.8,3.5,54.5,2.36,98.0,1.0,7.82
3oy8,4.58,4.61,4.74,4.40,324.3,5.5,0.0,0.00,0.0,7.0,3.66
4dst,4.99,4.67,5.39,4.92,252.5,0.0,38.4,2.59,190.1,2.0,2.96
4g0y,4.91,4.88,5.10,4.76,344.2,4.5,0.0,0.00,0.0,3.0,2.3
4io6,4.95,4.90,5.07,4.89,303.3,6.7,13.8,0.00,54.0,4.0,4.82
4mjo,6.49,6.36,6.52,6.60,655.6,2.8,49.9,1.37,224.5,5.0,6.22
3l7a,6.83,6.74,6.75,7.00,737.5,4.2,27.3,0.00,148.3,2.0,4.33
3uxk,5.37,5.36,5.58,5.18,287.1,2.1,72.7,1.69,136.1,0.0,4.93
2jds,7.15,7.11,7.29,7.05,702.8,4.3,103.0,2.50,262.0,5.0,8.2
1qy1,5.12,5.13,5.17,5.06,336.0,0.9,54.0,1.18,149.4,3.0,6.52
1sbr,5.56,5.48,5.55,5.65,441.0,3.0,39.7,0.79,173.7,4.0,5
2b1g,6.16,6.06,6.41,6.01,600.1,6.3,0.0,0.00,0.0,2.0,6.64
3c4h,5.41,5.41,5.33,5.50,365.2,3.0,38.0,0.00,121.9,0.0,5.7
4wup,4.92,4.80,5.15,4.80,300.4,2.8,28.4,1.27,106.9,4.0,9.82
5efa,5.31,5.35,5.46,5.13,518.0,4.9,0.0,0.00,0.0,7.0,4.83
1fq5,9.75,9.01,10.95,9.30,1059.0,5.9,173.8,8.84,527.9,9.0,8.4
4a4q,9.16,8.81,9.95,8.72,1067.6,2.8,179.4,7.49,477.7,11.0,9.4
4cd1,5.94,5.65,6.27,5.91,406.3,2.4,57.5,2.42,218.1,1.0,4.89
4cwf,5.74,5.84,5.76,5.61,399.7,0.3,100.5,1.97,211.3,2.0,4.49
3dx4,5.18,5.07,5.43,5.04,344.4,5.8,0.0,0.00,0.0,1.0,7.12
3lcv,6.51,6.51,6.69,6.34,774.5,7.0,2.3,0.00,8.2,7.0,4.74
2f9k,5.26,5.08,5.60,5.08,314.4,10.5,0.0,0.00,0.0,3.0,7.07
2pvm,6.11,6.15,6.13,6.06,589.6,1.2,51.8,0.97,138.3,3.0,6.44
4pg9,9.11,8.89,9.55,8.88,1148.5,8.9,177.9,6.28,527.0,20.0,7.8
1mrw,8.60,8.04,9.11,8.64,897.3,2.2,133.1,5.73,502.7,5.0,9.7
3fjz,4.87,4.76,5.15,4.70,272.4,8.8,0.0,0.00,0.0,4.0,4.05
1ksn,7.58,7.69,7.93,7.12,802.0,3.1,130.8,3.44,201.9,5.0,9.4
2xj1,7.10,7.18,7.43,6.69,597.6,2.9,139.1,3.29,212.8,1.0,7.55
4q87,4.87,4.80,5.17,4.64,275.2,1.3,20.4,0.97,29.1,0.0,4.85
4itp,5.59,5.40,6.12,5.25,378.1,2.5,68.7,3.29,169.8,5.0,7.27
4lm3,5.27,5.19,5.46,5.15,304.7,0.7,54.3,1.57,138.7,0.0,2.92
1fjs,6.88,7.00,7.03,6.62,767.9,3.3,75.1,1.64,130.4,6.0,9.96
4n9a,5.30,5.01,5.72,5.17,275.0,0.0,59.3,2.98,209.0,1.0,4.19
1j36,6.04,5.72,6.55,5.84,568.3,4.1,43.6,3.27,209.7,10.0,7.74
2vpe,5.79,5.84,6.08,5.44,738.4,4.6,60.2,3.19,200.2,22.0,4.94
3k02,7.98,7.81,8.32,7.80,1090.4,13.1,3.8,0.58,57.0,12.0,5
3i5z,7.47,7.47,7.38,7.56,744.5,3.0,111.6,1.87,303.9,2.0,8.7
4ouj,4.64,4.60,4.84,4.48,277.2,5.5,0.0,0.00,0.0,4.0,2.86
1ur9,7.45,7.26,7.65,7.45,816.3,7.3,71.8,2.22,260.7,8.0,5.77
2ri9,4.56,4.49,4.76,4.43,219.0,3.2,0.0,0.00,0.0,0.0,3.22
4cmo,6.16,6.01,6.59,5.89,566.4,2.0,49.1,2.43,128.7,4.0,9.07
4f6w,9.60,9.02,9.90,9.88,1075.0,2.2,149.3,5.42,591.0,3.0,7.52
3dp9,6.78,6.95,6.90,6.48,721.1,4.9,87.6,1.63,132.9,7.0,9.68
4b6o,6.33,6.29,6.52,6.19,583.1,6.2,46.7,0.97,108.7,4.0,7
2fqo,5.25,5.28,5.31,5.15,464.0,6.6,13.4,0.00,51.0,8.0,6.43
1e1x,5.58,5.51,5.58,5.66,450.6,3.1,30.9,0.49,144.2,3.0,5.89
1jlr,5.39,5.41,5.56,5.20,517.1,6.0,0.0,0.00,0.0,7.0,3.33
2d3z,6.72,6.68,7.04,6.45,499.4,1.7,134.7,3.61,272.4,1.0,6.64
4lch,7.60,7.19,8.22,7.39,705.4,3.9,100.1,4.45,306.6,3.0,10.62
1ew8,4.15,4.08,4.36,4.01,119.2,4.1,0.0,0.00,0.0,1.0,2.26
1bxq,7.77,7.51,8.21,7.59,861.8,6.1,134.7,5.28,430.4,15.0,7.38
4azi,6.68,6.40,7.03,6.61,578.6,7.7,52.4,1.95,189.7,4.0,7.45
1pb8,4.84,4.71,5.13,4.69,244.4,7.7,0.0,0.00,0.0,2.0,5.15
4q3u,4.81,4.75,5.01,4.69,302.1,6.1,1.6,0.00,15.4,4.0,6.44
3tvc,7.63,7.69,7.76,7.43,809.2,2.3,146.2,3.62,331.4,7.0,7.74
4kax,6.75,6.59,7.12,6.54,702.8,14.1,0.0,0.00,0.0,7.0,4.77
3a1d,5.93,5.88,6.14,5.75,596.2,6.7,0.0,0.00,0.0,5.0,4.12
3u8l,6.23,6.02,6.68,6.00,486.0,1.4,61.9,2.63,155.5,0.0,8.05
3ppm,7.19,7.35,7.31,6.91,690.6,2.2,161.5,3.71,321.1,7.0,9.54
4p3h,6.35,6.10,7.25,5.71,388.9,0.0,149.3,6.51,295.5,4.0,6
1x8r,6.96,6.67,7.50,6.71,616.5,15.5,26.2,0.99,60.0,5.0,6.12
1p19,5.10,5.07,5.30,4.94,396.7,5.3,0.0,0.00,0.0,4.0,4.11
4msa,4.97,4.94,5.17,4.79,283.5,0.8,36.1,1.01,69.3,0.0,3.3
4ej8,4.64,4.53,5.00,4.37,187.5,0.7,34.1,1.60,60.9,0.0,5.39
2rcb,4.86,4.72,5.16,4.71,239.7,8.2,0.0,0.00,0.0,2.0,6.79
4azc,5.58,5.46,5.76,5.53,383.9,4.5,33.5,0.78,108.3,1.0,5.86
2i4v,7.61,7.42,8.17,7.25,879.9,3.5,103.9,4.64,284.9,11.0,11.2
4m0r,6.83,6.66,7.00,6.83,613.6,2.3,70.8,1.94,219.3,0.0,5.21
4zb8,6.04,6.15,6.10,5.88,785.1,9.9,21.3,0.61,98.1,19.0,6.03
2vvu,7.43,7.25,7.49,7.56,755.5,1.5,98.5,2.68,341.7,3.0,8.1
4det,5.62,5.53,5.96,5.39,377.7,0.0,63.9,2.28,137.0,0.0,5.68
2yln,4.67,4.55,4.84,4.63,224.5,4.0,13.3,0.42,73.7,2.0,7.68
3sk2,5.99,6.03,6.33,5.60,505.9,0.5,73.7,2.28,97.8,2.0,3.61
1nja,5.48,5.38,5.71,5.36,438.0,5.5,8.1,0.34,37.3,3.0,6.31
1jqy,5.76,5.62,6.26,5.41,550.0,5.2,13.4,1.67,32.4,7.0,4.92
2uwd,6.78,6.53,7.11,6.71,636.2,2.3,60.6,2.47,212.2,2.0,8.35
1bjv,6.17,5.86,6.44,6.20,514.5,3.5,32.9,1.69,185.6,2.0,5.54
1fpc,6.81,6.64,7.41,6.38,656.8,2.1,98.2,4.34,225.0,7.0,7
2b4l,4.79,4.74,4.96,4.65,302.8,2.8,0.0,0.00,0.0,1.0,4.77
3dgo,5.12,5.17,5.24,4.94,484.9,4.1,0.0,0.00,0.0,7.0,6.74
4cu8,5.28,5.13,5.57,5.13,333.7,7.6,0.0,0.00,0.0,1.0,4.47
4re4,5.11,5.05,5.35,4.94,312.0,5.8,12.5,0.13,8.0,1.0,6.87
3ug2,5.82,5.75,6.21,5.51,525.4,1.0,57.2,2.64,138.1,6.0,8.25
4r4t,7.26,6.64,8.36,6.77,564.3,3.5,97.1,6.15,277.0,2.0,6.26
4luz,7.09,6.82,7.65,6.79,568.4,3.5,122.3,4.53,301.1,3.0,4.7
3c39,4.82,4.69,5.11,4.64,246.4,9.4,0.0,0.00,0.0,4.0,3.96
3ikg,6.30,6.16,6.55,6.19,485.6,4.0,96.2,2.89,268.1,5.0,7.24
4q4q,5.87,5.73,6.20,5.67,460.7,4.0,39.6,1.50,97.8,2.0,5.79
1i9m,5.46,5.23,6.00,5.14,355.6,2.8,44.4,2.61,113.5,3.0,8.48
4x24,6.33,6.46,6.43,6.11,652.2,4.8,43.9,0.38,44.5,4.0,9.78
3lbz,5.42,5.38,5.56,5.32,397.4,0.1,58.5,1.77,164.9,3.0,3.86
3qtv,6.71,6.73,6.95,6.47,659.0,2.8,96.1,2.70,209.2,6.0,4.65
3uod,6.88,6.64,7.44,6.55,599.3,3.1,70.8,2.99,148.8,0.0,7.31
3lp4,4.38,4.38,4.41,4.34,259.3,2.9,6.2,0.00,54.3,5.0,4.88
4rlt,6.32,6.32,6.49,6.14,565.9,1.2,67.5,1.64,137.2,1.0,4.96
1l83,5.06,5.13,5.17,4.88,205.6,0.0,96.0,2.02,183.3,0.0,3.4
2ayr,8.62,8.78,9.25,7.83,907.6,1.6,227.6,6.64,344.9,7.0,9.29
3ubd,7.05,7.04,7.43,6.68,705.5,2.0,115.6,3.68,230.2,6.0,5.54
3mxe,8.00,7.81,8.40,7.79,944.9,3.1,107.5,4.17,317.6,9.0,10.01
4ezx,6.50,6.37,6.77,6.35,799.8,6.4,81.3,3.86,335.2,22.0,5.8
3h89,7.92,7.82,8.49,7.45,1015.5,3.3,164.2,6.89,450.6,22.0,7.64
4ahs,5.48,5.51,5.59,5.34,378.8,0.0,61.2,1.31,124.1,0.0,2.19
4zwx,4.56,4.56,4.74,4.38,421.4,3.0,34.1,2.14,168.6,17.0,8.7
3g5k,6.58,6.35,6.86,6.54,620.1,6.5,69.9,2.66,267.9,9.0,9.52
4h7q,5.06,5.00,5.15,5.04,286.0,1.7,49.7,1.18,155.1,2.0,5.06
2q38,5.26,5.18,5.52,5.09,309.6,1.9,44.1,1.35,96.3,0.0,5.23
4q4r,5.80,5.77,6.09,5.55,495.8,4.5,32.0,0.97,45.6,3.0,6.43
1nz7,7.10,6.99,7.33,6.96,754.4,8.1,98.4,3.08,298.5,13.0,7.12
2pwd,5.17,5.04,5.45,5.03,324.4,6.7,0.0,0.00,0.0,1.0,4.4
1lbf,6.36,6.33,6.72,6.05,572.6,8.9,59.9,1.64,101.5,7.0,7.85
1a4r,5.58,5.59,5.75,5.41,556.8,5.4,0.0,0.00,0.0,6.0,6.66
2w26,6.94,6.75,7.11,6.94,710.0,1.2,58.7,2.01,215.9,2.0,9.4
4fl2,6.10,6.08,6.31,5.90,663.9,7.5,0.0,0.00,0.0,7.0,3.66
4kmz,7.43,7.34,7.88,7.08,834.9,7.7,56.4,2.00,98.2,6.0,8.57
1ec9,5.24,5.15,5.49,5.07,388.7,7.5,0.0,0.00,0.0,4.0,3.1
3oyw,4.72,4.67,4.87,4.62,300.5,4.8,1.0,0.00,23.2,4.0,4.11
1r6n,6.76,6.44,7.41,6.41,548.6,1.9,99.0,4.53,255.3,3.0,7.4
4h3f,7.17,7.00,7.48,7.04,728.4,2.6,69.5,2.38,195.5,2.0,9
3th9,7.73,7.36,8.09,7.74,784.4,1.2,120.0,4.77,431.1,6.0,7.7
1tng,4.86,4.77,4.77,5.05,269.7,2.2,21.0,0.00,143.2,1.0,2.93
4fxp,6.13,6.04,6.40,5.95,605.0,8.9,0.0,0.00,0.0,5.0,4.09
5cep,6.43,6.14,6.81,6.34,549.6,1.9,57.6,2.72,214.9,2.0,6.84
4iid,5.26,5.12,5.54,5.11,336.2,7.2,0.0,0.00,0.0,1.0,5.62
3nht,6.55,6.82,6.54,6.27,625.1,1.0,173.4,3.99,363.9,12.0,7.01
5c1m,7.43,7.38,7.81,7.09,713.4,0.0,134.3,4.09,271.2,2.0,10.8
3drf,7.22,7.15,7.38,7.12,918.5,7.8,72.7,2.60,269.9,17.0,7
1cgl,6.31,6.23,6.29,6.39,729.0,6.9,53.3,1.73,272.0,16.0,6.87
4q8y,5.43,5.42,5.74,5.13,318.9,0.9,73.2,2.08,115.9,0.0,2.64
4db7,4.99,5.01,5.08,4.88,374.4,3.0,10.9,0.00,25.5,3.0,6.56
1g2k,8.78,8.40,9.59,8.36,988.8,4.7,150.4,6.62,407.7,10.0,7.96
1k6t,8.41,8.11,8.78,8.35,973.1,2.0,141.7,5.40,470.5,10.0,7.62
3fuz,5.11,5.05,5.25,5.02,316.5,8.0,17.2,0.00,49.6,4.0,6.54
3f8e,4.63,4.49,4.97,4.43,254.8,1.7,40.5,2.32,147.6,7.0,7.23
1k27,6.10,6.10,6.31,5.89,617.6,3.4,20.2,0.55,27.3,3.0,9
2vyt,4.05,4.16,4.20,3.78,187.5,0.5,33.8,1.07,50.0,6.0,2.74
4uma,4.97,4.75,5.29,4.86,255.4,7.8,5.6,0.53,52.5,3.0,5.41
4or6,5.24,5.25,5.39,5.07,472.0,4.2,0.0,0.00,0.0,5.0,5.31
2ovy,5.95,5.91,6.39,5.53,525.9,0.7,63.6,2.68,102.2,4.0,8.4
2wyf,4.84,4.81,5.05,4.67,333.9,6.2,0.0,0.00,0.0,5.0,4.43
2q8z,6.40,6.18,6.79,6.22,546.2,11.9,10.1,0.34,28.2,3.0,5.68
5c3p,4.75,4.74,4.84,4.67,246.2,5.7,20.7,0.00,53.0,3.0,4.46
3gm0,5.78,5.93,5.88,5.52,442.0,1.3,92.8,1.84,150.8,3.0,7.77
4ag8,7.96,8.04,8.39,7.44,754.9,3.9,165.5,4.15,248.1,2.0,8.96
4ap7,6.88,6.97,7.03,6.65,646.1,1.9,106.7,2.28,195.3,2.0,7.96
3k00,7.68,7.64,7.95,7.45,1046.6,11.5,0.0,0.00,0.0,10.0,5.77
2buv,5.22,5.18,5.50,5.00,288.1,2.7,48.4,1.31,78.7,0.0,4
4xir,7.56,7.43,7.85,7.40,647.0,1.8,158.9,4.43,385.0,2.0,6.94
3iof,5.37,5.12,5.41,5.57,378.6,0.0,52.7,2.11,293.7,5.0,5.22
3d7k,8.27,8.07,8.64,8.09,990.3,9.9,82.8,2.80,244.1,10.0,4.6
1mue,6.52,6.49,6.53,6.56,681.6,2.6,67.9,1.67,235.7,7.0,8.64
3su3,8.24,7.69,8.72,8.30,857.6,5.0,101.6,4.66,430.8,6.0,9.13
4qxo,6.30,6.27,6.12,6.52,547.1,2.3,71.2,0.83,252.3,2.0,5.51
2vvp,5.10,5.01,5.38,4.91,352.0,9.8,0.0,0.00,0.0,6.0,3.4
2ez7,4.00,4.03,4.09,3.86,177.4,1.1,0.9,0.00,3.7,3.0,4.36
1mu8,6.49,6.49,6.36,6.61,707.3,1.5,63.4,1.28,243.6,7.0,9
1kdk,7.48,7.57,7.61,7.25,609.3,3.0,169.8,3.35,317.5,0.0,9.05
1g30,7.01,7.01,7.35,6.67,752.1,2.7,107.5,3.56,235.7,9.0,6.85
3hll,7.00,6.75,7.36,6.88,656.7,1.5,87.5,3.38,270.4,3.0,8.24
3gk1,4.87,4.77,5.06,4.77,300.0,0.0,34.3,1.52,128.5,3.0,4.1
4ih3,5.01,4.98,5.02,5.03,309.4,2.2,20.7,0.00,76.1,0.0,4.82
2rin,4.76,4.78,4.72,4.78,347.7,0.5,11.9,0.00,73.5,3.0,4
1mrn,6.81,7.07,6.63,6.72,988.3,6.6,32.5,0.00,99.0,16.0,4.52
1uj5,5.13,5.07,5.38,4.95,386.3,8.4,0.0,0.00,0.0,6.0,3.05
3g0e,6.66,6.59,6.90,6.50,536.0,1.9,100.8,2.58,222.9,0.0,7.7
1b6h,6.78,6.71,7.00,6.65,737.2,8.4,73.3,2.32,233.6,13.0,7.82
4bf6,5.55,5.38,6.00,5.28,366.5,2.8,42.5,2.04,92.9,1.0,8.35
1gnn,7.01,6.93,6.92,7.19,793.4,6.0,100.4,2.65,398.6,15.0,5.68
3fhb,5.23,5.31,5.20,5.18,325.6,1.9,51.5,0.34,102.0,0.0,5.7
3okv,6.19,6.05,6.15,6.37,520.2,2.7,62.3,1.35,257.9,3.0,6.23
2gzl,7.56,7.72,7.69,7.26,948.8,7.7,81.9,1.60,142.2,11.0,4.82
1pot,5.14,5.37,5.17,4.88,404.0,3.8,58.9,0.72,72.5,7.0,5.49
3qx8,4.76,4.90,4.83,4.54,480.2,5.0,0.0,0.00,0.0,12.0,2.86
1i9l,5.40,5.15,5.99,5.06,320.1,2.9,50.7,2.95,127.1,3.0,8.48
4ck3,5.90,5.79,6.28,5.63,511.8,3.0,70.1,2.93,188.2,8.0,3.57
2uwl,6.25,6.11,6.20,6.44,637.2,0.1,39.4,1.19,228.6,4.0,8.4
3wz6,7.10,6.84,7.81,6.64,616.5,3.4,123.4,5.21,284.5,6.0,5.96
