name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
3sw8,-19.9195,0.924413,0.693147,1.35308,0.368279,4.22571,-13.5556,0.0327738,0,1.6748,-2.6703,-3.68993,4.5
2o8h,-12.0739,1.1179,0.693147,0,0,0,0,0.0479342,0.00909838,1.53507,-3.008,-3.95558,7.6
185l,-7.39007,9.04257e-006,0,0,0,0,0,0.404839,0,0,-1.43154,-2.39367,3.54
4e4n,-11.9713,0.261747,0,0,0,0,0,0.538608,0,1.10599,-3.49047,-4.49242,9.05
1sw1,-12.3336,0.396516,0,0,0,3.57151,-5.41876,0.540036,0.0237653,-0.00533353,-2.69433,-2.45945,7.3
4ksy,-19.3614,0.34193,0,0,0,0,-4.12672,0.0963126,0.00668007,0.455266,-5.95741,-7.50337,8.42
3b25,-9.3236,0.0492609,0,0,0,0,0,0.284233,0,1.10807,-2.70546,-3.30953,6.07
4jsa,-9.23756,0.28126,0,0.936249,0.00918084,0,0,0.0791357,0,0.321066,-0.911235,-2.28402,4.96
1nt1,-13.6276,0.291788,0,0,0,0,0,0.291386,0,-0.0329668,-4.63496,-4.95068,8.89
2clk,-16.1068,3.83314,1.38629,0,0,0.0145306,-0.375342,7.97212e-005,0,0.35659,-2.68246,-2.48564,3.79
2oxx,-9.36698,0.00193792,0,0,0,0,0,0.133293,0.000221878,-0.232967,-3.13787,-2.88293,6.7
1oyq,-13.8906,0.683072,0.693147,0,0,0,-2.48449,0.351293,0.00207862,4.7317,-4.22878,-4.54399,6.96
3bkk,-21.2906,2.49921,1.09861,1.02293,0.234424,0,-3.69938,0.210675,0.00656831,3.12017,-4.18777,-5.81305,6.08
4d4d,-22.3776,4.34016,2.07944,0,0,0,-6.38546,0.324397,0,0.6224,-3.50105,-3.65062,5.96
1c70,-19.3737,0.673068,0,0,0,0,-1.73905,0.547176,0,3.31602,-6.3595,-7.79204,10.3
1b3h,-22.2722,1.683,0,0,0,0.692618,-7.93064,0.0820268,0,3.31187,-6.23795,-6.16069,6.21
3nik,-21.0976,1.41426,0.693147,0,0,1.27417,-14.6326,0,0,4.2767,-4.0271,-4.66938,3.45
1cnx,-10.9111,0.59239,0,0.739161,0.0461247,0,0,0.108082,0,2.31807,-1.81769,-3.44389,7.37
1hn4,-18.0541,1.19028,0,0.00223022,0.715637,1.636,-8.18361,0.00308421,1.13096e-005,2.73242,-5.49902,-5.99616,3.82
2dw7,-26.2187,3.31219,2.99573,0.104523,0.0362844,9.12506,-22.8909,0.00244198,0.0136994,0.655266,-2.11815,-2.88611,4.7
4oct,-15.0933,0.749277,0,1.33335,1.30166,3.98603,-15.8621,0,0.0128458,1.20887,-1.12666,-2.86775,5.05
1z1h,-14.695,0.532446,0,0,0,0,0,0.10031,0,1.00597,-5.04269,-5.53963,8.4
1k1l,-14.5748,0.95964,0.693147,0,0,0,-2.63504,0.163065,0.000930917,2.0997,-4.09717,-4.36236,6.9
1nf8,-16.6221,1.89257,1.38629,0,0,0,-5.79123,0.00683071,0,1.24767,-3.34188,-3.69626,7.82
2fdp,-21.0303,1.15394,0.693147,0,0,0,-6.71276,0.131581,0,4.2717,-6.27424,-6.70284,7.59
3o9a,-17.5836,1.78213,0.693147,0,0,0,0,0.133103,0,3.3917,-5.20676,-6.23612,10.7
1oif,-19.3355,3.77838,2.48491,0,0,0.149288,-6.5422,0.186134,0,0.1614,-2.61957,-2.57606,7.72
2byr,-13.9698,0.0277928,0,0,0,0,0,0.427857,0.00223983,2.5578,-5.4661,-5.40294,8.55
3fql,-17.347,1.14527,0,0,0,0,0,0.585748,3.59052e-007,1.7671,-5.09058,-6.59356,7.15
3hzm,-16.8773,3.85227,1.79176,0,0,0.378293,-3.87424,5.6243e-006,0,0.915433,-2.0213,-2.24777,5.52
3cd7,-24.6936,3.22894,1.79176,0,0,1.91647,-7.64322,0.273262,0.00259378,3.18397,-5.06105,-6.59514,7.84
4rj8,-12.6084,0.428166,0,0,0,0,0,0.392561,0.00144034,1.63067,-3.46625,-5.07924,7.77
1km3,-19.9506,4.67611,1.38629,0,0,0.382114,-1.9571,0,0.000281415,0.35659,-2.92678,-3.60867,4.91
1lzq,-23.014,1.78314,0.693147,0,0,0,-5.33982,0.222331,0.281489,5.66049,-7.11373,-7.75925,8.39
2i19,-33.5464,3.27447,2.07944,0.266325,0.866265,11.5324,-45.5161,0.0372065,0.000174534,-0.737787,-0.042347,-3.21024,7.8
4trc,-9.20949,0.834877,0,0,0,0,0,0.141619,0.00226632,0,-1.99584,-2.24455,4.52
3isj,-10.3561,0.61557,0,0,0,1.09523,-0.416436,0.114545,7.01206e-007,1.58363,-2.75533,-3.22146,3.68
4cpz,-23.216,2.95079,0.693147,0,0,4.0999,-11.4505,0.00306546,0,1.47727,-4.16622,-4.57205,7.68
4avs,-16.7289,1.12589,0.693147,1.28236,0.365638,4.75553,-12.7327,0.171331,0.00944246,0.227633,-0.937885,-1.97286,3.49
4h42,-9.53466,0.202543,0,0,0,0,-1.8387,0.0885379,0.00941346,1.30363,-2.4316,-2.81496,3.47
1gno,-15.2261,1.08218,0.693147,0,0,1.79591,-0.133866,0,0.614935,4.8617,-5.48064,-5.99642,7.7
3pcj,-17.7714,0.0793164,0,0.553137,0.498232,3.50959,-21.1139,0,0.028428,0.289633,-1.39314,-2.95329,7.22
4ayq,-18.1654,3.65727,1.38629,0.591487,0.0198402,4.25986,-3.42504,0.124424,0,0.1614,-1.58758,-2.89114,7.33
4hzm,-16.8344,3.14376,1.38629,0,0,0.778903,-4.0389,0.151729,0,1.2672,-2.61033,-2.87317,4.63
1f73,-21.2796,5.14584,1.38629,0,0,0,-2.51112,0,0,1.97243,-3.34487,-3.64429,2.39
4fm8,-12.6037,0.0661154,0,0,0,0,-2.80838,0.17926,0,1.33147,-4.0303,-3.97909,5.97
4b7r,-20.8077,2.19889,1.38629,0,0,3.73648,-12.9457,0.000322529,0.0641459,1.10087,-3.43483,-3.63862,9.64
1c5x,-11.9166,0.665915,0.693147,0,0,0,-2.53347,0.195219,0,0.289633,-3.07427,-2.94976,6.68
2qnn,-24.1235,1.50541,0.693147,0,0,0,-7.48627,0.281646,0.000122295,3.49481,-6.7836,-7.88291,7.15
3v5t,-14.0489,0.133553,0,0,0,0.248477,-1.11757,0.446704,0.0292585,1.77027,-4.31896,-5.70068,8.22
1g9r,-30.2205,3.27261,1.38629,0.311992,0.598754,5.61071,-18.7132,0.000214231,0.000254279,1.41147,-5.03021,-7.74236,5.7
3m3e,-15.7527,3.45458,2.07944,0,0,0,0,0.321197,0,1.83127,-2.82654,-2.92274,4.43
3uil,-6.94085,0.0196848,0,0,0,0.40032,-3.45206,0,0.00026917,1.51783,-1.10504,-1.2314,6
1qka,-26.0422,2.24505,0.693147,0,0,2.03758,-11.0233,0.0540908,0,3.93387,-6.89213,-6.76543,5.92
4rpn,-9.9749,0.825701,0,0,0,0,0,0.00475025,0,-0.232967,-2.6873,-2.42223,6.96
1l6m,-22.6793,0.114301,0,1.36499,0.00127376,0,-26.6946,0.00202448,0.000396158,0.289633,-0.611067,-1.98382,8.1
3p8p,-18.1529,1.15823,0.693147,0,0,6.68872,-10.4132,0.2298,0.00947125,1.40283,-3.75281,-3.79315,4.55
2cn0,-15.3875,0.641455,0,0,0,0.25049,-2.75923,0.324193,1.7816e-005,1.26533,-4.45315,-5.05506,7.66
4mr3,-8.73623,0.289424,0,0,0,0,0,0.0169389,0.14276,0.781033,-2.27905,-3.00918,5.94
2vmf,-17.7944,2.88355,0.693147,0,0,0.44492,-3.31006,0.419109,0.000529452,0.1614,-3.35839,-3.4694,5.85
1sgu,-17.4845,0.643243,0.693147,0,0,0,-2.07798,0.314893,0.00568115,3.31602,-5.68449,-6.70596,5.37
2fzk,-21.8163,1.84792,0,0,0,0.695863,-14.2838,0,0.489652,1.30865,-3.70565,-4.87903,3.6
1uwt,-13.988,2.12983,1.38629,0,0,0,0,0.314427,0.000846764,0.1614,-3.13468,-3.1542,5.97
4jwk,-9.58309,0.756332,0,0,0,0,0,0.076541,0.133653,0.622,-2.3221,-2.77687,8.32
3gqz,-10.6233,0.180758,0,0,0,0.938486,-4.63949,0.35338,0.195461,1.03987,-2.18358,-2.66027,2.17
4mss,-16.9325,2.66149,1.38629,0,0,0.531129,-4.94013,0.0979361,0.000749052,0.4606,-2.85362,-3.12602,6.4
1dqn,-20.4027,5.09745,2.07944,0.415229,0.27413,1.63762,-0.432199,0.00493275,0,0.35659,-2.67366,-4.14988,8
2bfq,-20.0971,2.49683,0,0,0,0,0,0.487256,0,1.38827,-5.48971,-6.25978,6.89
4lw1,-9.15193,0.484125,0.693147,0,0,0,-1.96816,0.156945,0,0.812233,-1.64929,-2.40498,3.15
2rkd,-14.8081,0.999057,0.693147,0.014501,0.411281,1.04905,-15.1113,0,0.00187373,0.00862288,-1.27053,-2.23072,2.72
1wuq,-35.539,6.08228,1.79176,0.418195,0.0614771,0.292917,-15.9355,0.0241657,0.00327649,0.685056,-4.56381,-6.9764,8.27
1izi,-18.2398,1.11402,0,0,0,0,0,0.26152,3.2158e-006,5.58409,-6.57318,-7.19697,6.59
2baj,-13.2881,0.285365,0,0,0,0,0,0.314087,0.00203135,1.51962,-4.27194,-5.29451,8.4
4bam,-16.1981,0.694434,0.693147,0,0,0,-2.9997,0.294283,0,2.53253,-5.08375,-5.30645,8.94
3mhc,-11.8919,0.646419,0,0.940873,0.0301973,0,0,0.19079,0,1.26142,-1.7641,-3.50422,7.96
2wl0,-18.9478,0.840895,0,0,0,0,0,0.395442,0.000517445,4.15606,-6.85881,-7.73041,7.8
2psv,-14.4279,0.92961,0.693147,0,0,0,0,0.175173,9.47066e-006,3.4149,-4.54614,-5.40898,7.24
4i3z,-27.8617,2.96795,0,0.0759081,0.542275,5.29113,-29.2342,0.248729,0,0.520823,-1.45911,-4.25907,4.29
2fqw,-16.5102,2.85909,1.38629,0,0,0,0,0.163889,0,0.622,-3.40262,-4.19694,6.68
1yq7,-32.5339,2.31947,0.693147,0.0617996,0.405021,13.1858,-44.445,0.0021817,0.16256,-0.331787,-0.367053,-3.49878,7.09
1bv7,-19.6642,0.837977,0.693147,0,0,0,0,0.466968,0,4.7563,-6.98183,-8.38443,10.3
3nw3,-15.5638,1.1456,0,0,0,0.296911,-0.488029,0.0212754,0.000947465,3.82143,-5.30487,-5.35088,6.49
3p3r,-16.9285,1.33689,0.693147,0,0,0.545522,-9.02572,0.164296,0,1.33483,-2.63187,-4.06779,7.25
3hzv,-17.9179,3.58539,1.79176,0,0,0.296084,-5.5676,0,0,2.66587,-2.53898,-2.82766,6.52
3ru1,-12.2307,1.10586,0.693147,0,0,0,-4.02847,0.00226574,0,1.58763,-2.35447,-2.82345,4.85
1w4p,-16.7723,2.55864,0,0,0,0,-6.64638,0.00613578,0,0.37979,-2.44793,-2.79797,4.74
3sug,-15.7256,0.639994,0,0,0,0,-0.214919,0.309592,0.0200066,2.82186,-5.31695,-6.16788,6.21
2jxr,-16.9175,1.47037,0.693147,0,0,0,0,0.0583781,0.000422497,3.75417,-5.7276,-5.82443,7.05
4h3j,-16.426,1.13514,0.693147,0,0,0,-4.07085,0.190467,0.0105001,2.05983,-4.14485,-5.07073,7.05
1li2,-6.58154,0.000185446,0,0,0,0,0,0.167449,0,-0.232967,-1.28957,-1.91492,4.04
3u7s,-15.1493,1.1624,0.693147,0,0,0,0,0.0586929,0,2.49033,-4.66851,-5.4635,8.43
4euo,-18.125,2.6762,1.09861,0,0,0.602588,-7.97981,0.481958,1.08048e-007,0.550433,-2.90161,-2.35539,5.05
4qhc,-10.8282,0.707853,0,0,0,3.23666,-3.01395,0,0.708697,0.589033,-2.4802,-3.09847,6.7
1n8v,-7.69546,0.0256027,0,0,0,0,0,0.0796156,0,1.5202,-2.36471,-2.36115,6.03
3vhk,-10.3329,0.0250491,0,0,0,0,0,0.162966,0,1.94883,-3.03879,-4.33285,4.6
4z83,-17.1053,1.01985,0.693147,0,0,0.528055,-4.89604,0.152604,0,1.4438,-4.34438,-5.26571,7.4
4jpy,-11.8714,0.805509,1.38629,0,0,1.68805,-3.41765,0.199303,0,0.663066,-2.42912,-2.90328,4.43
3rdo,-15.165,2.76005,1.09861,0,0,0,0,0.321262,0,0.850033,-2.96061,-3.38268,9.85
1lkk,-25.4072,4.69194,2.19722,0,0,0.791584,-7.69663,0.16331,0,5.49932,-4.97443,-5.03922,6.85
2xab,-14.8132,2.0518,0,0,0,0,0,0.40747,3.59179e-006,1.03987,-3.11371,-4.2481,9.27
3fat,-16.3443,1.7707,1.38629,0,0,2.06969,-5.8639,0.283208,0,0.896033,-3.18683,-3.43021,7.64
2r23,-16.5152,2.73003,1.38629,0,0,0.311035,-3.82568,0.0465598,0.00645198,3.03467,-3.27922,-3.30419,3.72
4c1t,-20.0894,2.52194,0,0,0,0,0,0.508349,0.0567745,1.1298,-5.47989,-6.1928,7.15
4yrd,-9.98304,0.176482,0,1.72065,0.401157,0,0,0.0523465,0.018339,-0.232967,-1.02886,-2.4604,4.57
4q0k,-11.0665,0.875229,0,0,0,0.129951,0,0.00182475,0,0.227633,-2.8411,-3.36123,4.87
4m0e,-11.58,0.579608,0,0,0,0,0,0.182466,0,0,-3.41162,-3.66667,6.22
3h8b,-16.2199,0.181966,0,0,0,0,-1.03733,0.113463,0.0209567,7.76037,-6.43224,-7.29228,6.29
4mmm,-7.36921,0.55006,0,0,0,0,0,0.105743,0.00514696,0.289633,-1.32869,-1.74101,3.82
4aia,-10.7957,1.34291,0.693147,0,0,0,-0.54206,0.176694,0,0,-2.16089,-2.34129,3.66
3nyd,-9.57428,0.104406,0,0,0,0,0,0.275179,0.00215232,0.289633,-2.51718,-3.47646,3.48
3aaq,-22.7092,3.7221,1.79176,0,0,1.36079,-2.86985,0.225954,0.10436,1.00532,-5.19875,-5.56218,3.3
3lbj,-10.3532,0.111602,0,0,0,0,0,0.288943,0,2.6821,-3.17629,-4.07145,4.96
3ewc,-19.2658,1.60704,1.09861,0.0672171,0.038249,5.02174,-9.43546,0.0444826,0.00194169,0.7602,-3.54542,-4.71247,7.7
1f8d,-18.0002,1.99099,0.693147,0,0,5.01745,-8.61617,0.00335389,0.0207957,1.31163,-3.16994,-3.67483,3.4
4i7p,-7.11052,0.319185,0,0,0,0,0,0.205568,0,0,-1.37496,-1.73162,3.5
3nu3,-15.5669,1.03596,0.693147,0,0,0,0,0.0954537,1.37699e-005,2.49033,-4.9779,-5.78785,9.82
3g32,-11.8203,1.52597,0,0,0,0,-2.64069,0.15496,0.000202291,0.686266,-1.82073,-2.4575,3.71
1tuf,-11.8625,0.542667,0.693147,0,0,1.61692,-4.23558,0.0787171,0,1.1443,-2.92102,-2.74148,4.05
3b7i,-19.9196,0.510874,0,1.33014,1.07908,23.6101,-24.6066,0.0171414,0.0253495,-0.312377,-1.28794,-2.54024,5.82
1o2z,-13.2279,0.428151,0,0,0,0,-2.32242,0.0929265,0.00908795,2.4429,-3.77524,-4.70752,6.11
1rpf,-13.2515,1.74516,0,0,0,0,-1.77576,0.00946576,0.00010977,0.37979,-2.74127,-3.04294,3.99
1if7,-10.5,0.518175,0,0.756863,0.101826,0,0,0.0924317,0,2.18047,-1.81994,-3.31625,10.52
4jne,-35.1844,6.00999,1.79176,0.0465787,0.00444898,3.30289,-19.13,0.273878,0,0.685056,-3.96613,-6.24335,5.86
1t31,-22.6638,3.01493,1.38629,0,0,0,-5.77533,0.303191,0.000982489,2.31442,-5.03122,-5.74191,8.64
4few,-10.3429,0.563258,0,0,0,0,0,0.249314,0,0.474423,-2.69849,-3.20885,5.21
2rcn,-20.9917,3.49904,0.693147,0,0,0,-3.91187,0.137433,0,0.520823,-3.8856,-4.96474,6
4xar,-22.513,3.78199,1.38629,0,0,4.60001,-11.5377,0.141422,0,0.781666,-2.62132,-3.4226,6.97
1b46,-21.9677,2.22665,0.693147,0,0,0.63004,-8.12965,0.0779444,0.00039638,2.76143,-5.46622,-5.32934,5.28
4ncn,-47.3048,8.33021,1.79176,1.70198,1.21635,4.45738,-34.7693,0.208246,0,0.685056,-3.01458,-7.02393,5.67
1k1j,-14.4745,0.745563,0,0,0,0,-2.41005,0.249331,0,2.5603,-4.313,-4.59697,7.55
1hp5,-18.8887,2.45853,1.38629,0,0,1.5073,-5.92139,0.542016,0,0.1614,-3.76845,-3.57456,6.55
3c52,-25.6659,3.98416,2.07944,0.465121,0.249594,8.12937,-18.5084,2.64952e-005,0.00184481,0.24159,-2.03548,-3.01151,7.3
2jg0,-25.6402,5.86036,3.46574,0,0,0,0,0.119165,0,1.3432,-5.31889,-5.60526,7.82
1c87,-14.4749,0.729897,0.693147,0,0,4.39891,-6.25275,0.131021,0.000491598,1.10187,-2.86181,-3.96922,4.2
4ymb,-16.2082,1.71228,0.693147,0,0,3.66399,-5.18843,0.0620382,0,1.27747,-3.42296,-3.81436,6.21
3pn1,-13.5191,1.23394,0,0,0,0,0,0.225719,0,1.5436,-3.66937,-4.32226,6.96
3t08,-15.2904,3.167,0.693147,0.232567,0.00651754,0,0,0.308827,7.85089e-005,0.251233,-2.12794,-2.85416,3.04
2gvj,-13.8858,0.41258,0,0,0,0,0,0.24241,0.014205,2.18487,-4.52321,-5.61089,9.52
4eo6,-9.86018,0.297917,0,0,0,0,0,0.193665,0,1.97489,-3.13677,-3.1912,8.7
1afk,-21.1946,1.76572,0.693147,0,0,0.0509924,-13.2826,0.142894,0,0.278613,-3.44968,-4.32821,6.62
1kpm,-12.2045,0.499767,0,0,0,0,0,0.000128041,0.382174,2.66143,-4.32919,-4.66023,5.8
3bft,-17.6632,2.45095,2.07944,0,0,1.95634,-6.31718,0.24766,0,0.896033,-3.11819,-3.26622,6.49
2pfy,-15.9462,2.72555,2.48491,0,0,0.329763,-4.06984,0.257567,0.0259575,0.227633,-2.30316,-2.81355,6.52
2p3i,-11.9655,2.11048,0,0,0,0,-0.49858,0.0736091,0,1.77463,-2.43405,-2.20255,3.48
4q1x,-18.1723,2.1088,0.693147,0,0,0,0,0.159019,8.93699e-005,2.49033,-5.00076,-6.16117,11.15
1jcx,-30.7248,5.00445,1.38629,0.0430868,0.563551,14.1806,-22.3135,0.0203673,0,1.01201,-3.70959,-4.7478,5.15
2zdk,-14.5929,0.923601,0.693147,0,0,0,-2.44997,0.334264,0,2.1049,-4.00025,-4.47093,6.37
4std,-11.8614,0.654599,0,0,0,0,0,0.198537,0,1.21083,-3.55805,-3.89148,10.33
4yes,-12.9952,0.580502,0,0,0,0,0,0.379115,0,2.5042,-4.23033,-4.5939,8.02
2pow,-11.6871,0.744752,0,1.00439,0.127518,0,0,0.0191185,0,1.29286,-1.87434,-3.35271,7.2
2hoc,-11.7282,0.626938,0,0.952833,0.106191,0,0,0.0139489,0,1.89507,-1.96643,-3.72396,9.52
4iie,-17.6362,3.90845,3.17805,0,0,1.46801,-3.38631,0.0279065,0.504394,0,-2.65851,-2.78414,2.34
1jao,-17.2185,0.530312,0,0.0744123,0.200411,2.68207,-13.7564,0.146108,0,2.99263,-2.8635,-4.25781,5.92
4gj3,-11.496,0.112668,0,0,0,0,0,0.129104,0,2.31803,-3.88432,-4.58703,8.85
4yth,-12.5706,0.3955,0,0,0,0,0,0.4109,0,1.88562,-4.01495,-4.59215,8.7
4mc6,-15.9225,0.565271,0.693147,0,0,0,0,0.280781,0,1.33769,-5.41155,-6.22228,9.59
5aml,-11.5344,0.90624,0,0.505728,0.0916812,0,-0.397752,0.000825202,0,2.2415,-2.08573,-3.80667,9.15
3rbu,-27.8568,2.54335,0,2.04113,1.22227,10.2502,-26.6214,0,0.143991,0.559056,-2.13395,-3.60276,9.43
4yzu,-12.8117,0.354868,0,0,0,0,0,0.249088,1.12081e-007,1.73147,-4.34415,-4.71461,5.05
4des,-12.5283,0.315248,0,0,0,0.945539,-6.44078,0.24721,1.11162,0.289633,-2.40769,-4.03537,5.85
4deu,-12.8362,0.280093,0,0,0,0.0543915,-5.61229,0.167123,0.148769,0.227633,-2.55747,-3.78214,5.64
3lea,-19.1512,0.26146,0,0.471852,0.152748,4.44615,-15.336,0.257058,0.00491424,2.28923,-2.37994,-5.00686,9.1
3b4f,-12.0286,1.16716,0.693147,0.277862,0.163979,0,0,0.126831,0.00720709,1.36627,-2.2099,-4.37268,8.14
4lhv,-25.7709,3.65766,0.693147,0.00310666,0.00470908,0.532438,-13.7324,0.15393,0,0.520823,-3.17668,-5.21755,10
2h6t,-18.1294,2.35937,0.693147,0,0,0.667929,0,0.165383,0.0171981,5.7378,-5.90967,-5.40524,7.22
3nkk,-11.1623,0.636458,1.38629,0,0,0,-2.53024,0.0633904,0,0.289633,-2.60738,-2.85471,4.7
1h0a,-23.0274,3.30355,0.693147,0,0,0.921072,-15.8074,0,0,-0.726631,-2.35523,-2.84781,5.44
1yfz,-16.7176,1.93417,0.693147,0.0547662,0.0047195,1.91847,-10.7482,0.0527018,0,0.35659,-1.4724,-2.74496,4.35
4zj4,-15.9398,0.575305,0,0,0,0,-2.43849,0.165602,0.00277694,1.90017,-5.4762,-5.1724,8.1
3vf5,-17.8115,1.6541,0.693147,0,0,0,0,0.117915,0.00768792,3.2303,-5.30745,-6.60823,9.34
3n2p,-13.1316,0.923568,0,0.998287,0.0600709,0,0,0.103335,0,1.6559,-2.09567,-3.98991,7.82
3oy8,-15.0495,2.70479,1.38629,0,0,2.28771,-2.5829,0.170174,0,1.47323,-2.64378,-2.68578,3.66
4dst,-6.93854,0.00174234,0,0,0,0,-0.259567,0.153403,0.0446407,0.6452,-1.78777,-1.88507,2.96
4g0y,-18.6203,2.72139,1.38629,0,0,0,-8.28321,0.0538137,0.00290683,0.35659,-2.65444,-3.24588,2.3
4io6,-17.485,2.84721,2.07944,0,0,2.2588,-6.39603,0.0593122,0,0.665433,-2.95327,-2.56058,4.82
4mjo,-11.8557,0.142757,0,0,0,0,0,0.267711,0.000510794,3.69223,-4.17935,-4.74376,6.22
3l7a,-15.8264,1.15358,0.693147,0,0,0,0,0.0202596,0.0121403,1.43423,-5.01295,-5.64126,4.33
3uxk,-20.2814,0.861454,0,1.11178,0.607015,8.28531,-21.803,0.0509819,0,0.289633,-1.21786,-2.63445,4.93
2jds,-16.74,0.920581,0.693147,0,0,2.08463,-3.71402,0.709404,0,1.9976,-4.15103,-5.44351,8.2
1qy1,-8.0038,0.060917,0,0,0,0,0,0.202867,0,0.942433,-2.27905,-2.43918,6.52
1sbr,-11.0973,1.10554,0,0,0,0,-0.1252,0.166938,0.0138527,1.6592,-2.60725,-3.2539,5
2b1g,-17.706,2.62703,1.38629,0,0,0.0912596,-0.498599,0.0121872,0.000624962,0.389033,-4.11545,-4.99781,6.64
3c4h,-10.4213,0.813308,0,0,0,0,0,0.0893187,2.85415e-006,0,-2.88246,-2.66287,5.7
4wup,-9.88812,0.585413,0,0.742107,0.0625573,0,0,0.075352,0.041416,1.10447,-1.46308,-2.65734,9.82
5efa,-16.8493,1.86316,0,0,0,0.77796,-4.3321,0.0640073,0.0102836,0.685056,-3.75587,-4.1321,4.83
1fq5,-19.7626,1.2807,0.693147,0,0,0,0,0.287951,0.0234468,2.2047,-6.64683,-7.59569,8.4
4a4q,-17.4505,0.469823,0,0,0,0,0,0.278784,0.0207422,3.13609,-6.51473,-7.24076,9.4
4cd1,-11.1611,0.736627,0.693147,0,0,0,-0.556015,0.244003,0,1.19879,-3.06464,-3.19446,4.89
4cwf,-8.42692,0.0263016,0,0,0,0,0,0.146241,0,0.6452,-2.22575,-2.97866,4.49
3dx4,-16.8247,3.42186,2.07944,0.541812,0.875133,6.01226,-6.94593,0.379157,2.59281e-006,0.1614,-1.97177,-2.73967,7.12
3lcv,-19.2142,1.87628,0,0,0,1.59417,-4.26877,0.190912,0,1.47203,-4.62146,-5.66596,4.74
2f9k,-33.1065,1.77634,0.693147,0.262263,0.656956,18.0627,-48.6598,0.0211724,0,-0.331787,-0.0824251,-3.53391,7.07
2pvm,-11.497,0.0223823,0,0,0,0.373271,-0.772327,0.530693,0,3.00963,-3.27878,-4.73251,6.44
4pg9,-28.856,4.77809,2.19722,0,0,0.817698,-2.5588,0.428864,2.42574e-005,8.39793,-7.73223,-8.47381,7.8
1mrw,-16.8597,1.11636,0,0,0,0,0,0.0804087,0.00662483,2.49166,-5.79612,-6.12355,9.7
3fjz,-26.6683,3.80307,2.48491,0,0,16.7268,-20.896,0,0.000713813,0.146823,-2.44864,-3.03725,4.05
1ksn,-16.7935,0.526117,0.693147,0,0,0,-2.50153,0.143036,1.95249e-005,2.6585,-5.74845,-6.00075,9.4
2xj1,-15.4611,0.406569,0,0,0,3.2541,-6.529,0.358667,0.0429156,1.77027,-3.52357,-4.75817,7.55
4q87,-13.9687,0.0273344,0,0.761233,0.503832,0.751669,-13.5381,0,0,0.18479,-1.23065,-2.65372,4.85
4itp,-10.5185,0.480952,0,0.976961,0.0652462,0,0,0.119041,0,2.1161,-1.48491,-3.02575,7.27
4lm3,-9.20458,0.950151,1.38629,0,0,0,0,0.117375,0,0.5226,-1.76995,-2.36738,2.92
1fjs,-16.0166,0.528022,0,0,0,0.106175,-3.13682,0.329868,0.0401592,3.73627,-5.10458,-5.62732,9.96
4n9a,-7.32094,0.000566987,0,0,0,0,-0.853609,0.0981001,0,0.227633,-1.64106,-2.04194,4.19
1j36,-23.5425,1.96152,0.693147,0.681903,0.267135,8.65077,-18.0301,0.123456,3.21847e-005,2.3883,-2.86747,-4.18836,7.74
2vpe,-16.7094,1.31079,0,0,0,0,-3.83755,0.226991,0.000377796,8.1777,-5.45805,-5.05234,4.94
3k02,-26.7225,5.19151,2.77259,0,0,0,-0.0715289,0.521064,0.00322367,2.2824,-6.52697,-6.58113,5
3i5z,-14.8067,0.708312,0,0,0,0,0,0.51926,0,2.67587,-4.4307,-5.84549,8.7
4ouj,-12.8112,2.77833,1.79176,0,0,0,0,0.200164,0,0.6456,-1.94253,-2.08831,2.86
1ur9,-20.3094,3.17753,0,0,0,0,0,0.360123,0.121679,2.37903,-5.56593,-5.49264,5.77
2ri9,-12.2919,2.75544,0.693147,0.496928,0.0214278,0,0,0.0477447,0,-0.232967,-0.61191,-1.74484,3.22
4cmo,-11.1896,0.320926,0,0,0,0,0,0.327136,0,2.6812,-3.28014,-4.34703,9.07
4f6w,-18.3746,0.383326,0,0,0,1.53322,-0.499853,0.611247,0,2.56768,-6.60669,-7.52265,7.52
3dp9,-18.1578,1.87184,0.693147,0,0,0.981199,-2.86292,0.266957,0.00026036,1.3826,-4.35514,-5.49292,9.68
4b6o,-15.5251,2.31816,1.38629,0,0,0,-0.115525,0.0241642,0.000755101,1.49647,-3.85823,-4.10556,7
2fqo,-18.7495,1.74718,1.38629,1.30468,0.350038,3.79118,-7.31494,0.0581289,0,1.62563,-2.703,-3.98352,6.43
1e1x,-9.80469,0.302307,0,0,0,0,0,0.217129,0.0001465,1.09623,-2.64978,-3.40494,5.89
1jlr,-20.8953,1.59942,0,0,0,0.658413,-13.7652,0.00303695,0.00548311,0.685056,-3.3809,-4.42021,3.33
2d3z,-10.7782,0.294282,0,0,0,0,0,0.227411,0,1.60593,-3.2653,-3.87623,6.64
4lch,-15.2635,1.5716,0.693147,1.4139,0.784622,0,0,0.112743,0.0387134,3.2997,-3.46599,-5.32892,10.62
1ew8,-22.6596,0.977191,0,0.122503,0.387542,8.21928,-32.7847,0.0254202,0.465945,-0.129577,-0.4745,-2.14169,2.26
1bxq,-18.2131,1.99001,0,0,0,0.191688,0,0.131077,0.00778922,4.68677,-5.88988,-6.05022,7.38
4azi,-18.3217,2.90581,0.693147,0,0,0,0,0.376915,0.000693681,1.43423,-4.71935,-4.55757,7.45
