name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
1b8n,25.4436,-27.6735,-5.48,5.5322,0,111.5863,0,0.6551,1.5748,3.6483,10.52
3dnd,18.0756,-20.1446,-5.48,0.8044,0,129.5726,0,1.8444,0.2246,1.2431,4.8
2o4p,30.8537,-41.001,-5.48,3.6001,0,257.5443,0,5.44,4.7073,2.5922,10.72
1xh4,44.7203,-50.8348,-5.48,4.3047,0,303.3573,0,4.2468,1.8677,1.7639,7.47
4xu0,32.761,-39.7986,-5.48,8.5918,0,185.0322,0,3.4046,3.6331,6.2605,9.11
1amk,1.2804,-6.882,-5.48,3.2333,0,13.5561,0,5.1545,0.447,4.2904,4.3
3vhc,31.8756,-31.8756,-5.48,1.0487,0,195.667,0,0,0,0,8.89
3lea,29.8738,-36.6751,-5.48,2.8493,1.2284,158.3145,0,4.1232,2.6782,1.6606,9.1
2i4z,25.835,-40.3798,-5.48,0.1142,0,351.8553,0,8.1427,6.4021,2.5972,5.7
3vx3,24.764,-29.9611,-5.48,10.8032,0,49.8746,0,2.1519,3.0453,6.8113,7.82
2pwc,34.0736,-43.3891,-5.48,2.7626,0,285.2118,0,3.6686,5.6469,1.8312,6.57
2w47,12.9283,-13.6732,-5.48,4.0136,1,39.7704,0,0.0029,0.7421,6.2091,4.98
2jh0,21.7456,-27.7323,-5.48,0.8544,0,202.3834,0,2.3145,3.6722,1.672,8.7
3ljz,42.0831,-46.5578,-5.48,2.7511,1.8393,249.2327,0,3.3107,1.164,3.2664,8.14
4tkb,20.39,-21.5577,-5.48,1.47,0,146.1698,0,1.0465,0.1212,2.318,5.59
4gr8,27.1528,-35.9105,-5.48,2.9692,1,218.5351,0,4.2148,4.5429,4.3302,7.83
2r5a,7.4568,-8.3874,-5.48,0.1969,0,87.9226,0,0.0073,0.9232,3.1395,2.6
3cct,27.3763,-34.594,-5.48,4.5717,0,222.563,0,0.4597,6.758,4.7639,7.56
3lcv,20.0854,-25.0761,-5.48,6.2502,0,121.2672,0,3.5637,1.4271,6.0422,4.74
3u81,20.6974,-22.0248,-5.48,6.7857,0,85.0641,0,0.1051,1.2224,6.2781,4.44
1pot,25.6989,-27.5815,-5.48,3.0082,0,173.4711,0,1.4304,0.4522,3.2195,5.49
3vbd,19.3031,-27.1914,-5.48,0.7714,1.0307,137.3522,0,6.0332,1.8551,1.2305,8.07
3wz6,30.2118,-37.0267,-5.48,2.6562,0,229.4138,0,2.9227,3.8921,1.6275,5.96
187l,23.808,-24.0142,-5.48,0,0,158.412,0,0.2062,0,0,3.37
4h75,-1.7064,-8.2345,-5.48,6.2706,0,220.3993,0,2.3529,7.5881,17.1781,6.6
2i3h,25.671,-30.8495,-5.48,4.0017,0,181.0746,0,1.4069,3.7716,3.5867,7.4
2g70,21.9688,-22.955,-5.48,0.7169,0,161.1203,0,0.8749,0.1112,1.4729,7.77
4ibf,22.7595,-27.3685,-5.48,1.6067,0,178.3041,0,0.3623,4.2466,1.6951,4.43
1ypg,36.0102,-40.7059,-5.48,3.3291,0,244.6257,0,2.7965,1.8992,1.7635,8
1i9n,20.6932,-24.7273,-5.48,1.2144,1.2284,95.0178,0,2.339,1.6951,1.3019,8.66
4yml,35.4044,-35.5941,-5.48,3.9963,0,197.7169,0,0.1072,0.0824,2.4869,8.35
4x3k,21.2592,-28.7658,-5.48,6.6113,0,275.2424,0,0.4049,7.1016,12.1091,4.56
1hp5,24.6488,-29.3751,-5.48,2.9904,0,176.787,0,4.7055,0.0208,2.6473,6.55
3d50,24.6588,-31.1933,-5.48,2.9643,2,136.3609,0,4.973,1.5616,4.7662,4.77
2vb8,26.5044,-26.87,-5.48,1.8185,0,152.7876,0,0.1236,0.242,1,4.6
1kmy,25.942,-31.4286,-5.48,0,2,152.5208,0,4.0043,1.4823,1.5455,5.1
3su0,30.2849,-40.2342,-5.48,4.4578,0,220.2708,0,1.4323,8.517,2.3072,6.79
4qf7,18.6707,-26.7526,-5.48,0.8233,0,196.9778,0,6.419,1.663,1.767,8.6
3tcg,17.3688,-20.7825,-5.48,7.0079,0,112.4845,0,0.1978,3.2159,8.3065,5.87
4x5r,33.5679,-36.3378,-5.48,7.2555,0,149.6167,0,0.2767,2.4932,4.2503,7.85
4ahr,6.9802,-14.6759,-5.48,0,0,120.4224,0,6.9643,0.7314,1.9115,2.19
3qnd,-0.4881,-0.4766,-5.48,1.4387,0,61.4331,0,0.031,0.9337,6.6392,4.85
3vf5,27.8825,-32.8196,-5.48,1.7567,0,264.8736,0,1.7831,3.154,3.7179,9.34
3u5l,28.5781,-29.5266,-5.48,0.5825,0,188.8982,0,0.0149,0.9337,0,6.19
5ceq,21.711,-24.6876,-5.48,1.5357,0,149.5079,0,0.814,2.1625,1.3337,7.38
4fk6,30.1304,-31.3478,-5.48,3.0876,0,174.9771,0,0.0739,1.1435,1.9207,9.7
2pqc,7.2819,-16.28,-5.48,7.3589,0,48.7602,0,4.2346,4.7635,7.6108,5.74
4cl6,28.0694,-30.7934,-5.48,1.8069,0,192.3206,0,2.0093,0.7147,1.259,5.39
3b50,17.3467,-17.9987,-5.48,6.813,0,57.7748,0,0.2828,0.3693,6.6392,7.55
4jn2,30.7347,-36.9129,-5.48,1.7015,0,278.9027,0,2.0307,4.1476,2.6881,11.68
3zxz,30.1113,-31.2191,-5.48,1.4923,0,228.7675,0,0.5769,0.5308,2.3481,8.4
4rfc,5.9865,-14.2137,-5.48,0.9456,0.0135,106.9281,0,3.9005,4.3267,2.7408,8.24
3r17,21.486,-24.3778,-5.48,0.9301,1.0135,109.9814,0,0.1103,2.7815,1.2452,6.41
3sio,27.9417,-37.976,-5.48,0.0585,0,350.1031,0,4.0018,6.0325,3.3834,8
1usn,20.5939,-25.5114,-5.48,2.702,1,99.3055,0,2.5052,2.4123,2.5945,7.74
4oct,15.1378,-23.2971,-5.48,2.5416,2,27.0701,0,7.6215,0.5379,2.3043,5.05
2xj1,33.8767,-35.6514,-5.48,1.7513,0,229.7602,0,0.9751,0.7996,1,7.55
4ozj,11.8231,-16.4308,-5.48,6.4864,0,57.4618,0,1.3428,3.2648,6.8113,5.4
3m40,10.3394,-19.0836,-5.48,0.9842,0.1037,82.8313,0,3.6227,5.1214,0,6.77
1xws,29.7572,-35.3459,-5.48,0.9914,0,268.6269,0,0.2566,5.3321,1.9043,8
3u7m,24.2798,-36.2773,-5.48,3.2076,1.8393,146.4943,0,7.2331,4.7644,3.1823,7.45
3bpc,1.1013,-5.8243,-5.48,4.4916,0,50.7111,0,0.6205,4.1025,8.0433,4.8
1r4w,10.6235,-18.1171,-5.48,4.7937,0,94.953,0,5.9234,1.5702,5.6576,4.05
3ejp,30.8068,-35.4958,-5.48,1.7426,2,164.3494,0,3.8284,0.8606,2.7709,8.55
4rlw,11.6368,-15.8431,-5.48,0.1908,0,174.6963,0,3.6397,0.5666,4.185,4.87
4ej8,17.9853,-18.0336,-5.48,0.9332,0,80.6554,0,0.0456,0.0027,0,5.39
3p3t,21.1178,-23.7777,-5.48,0.0066,0,190.644,0,1.6157,1.0442,1.574,7.24
3adv,16.8638,-18.276,-5.48,0.8003,0,127.9627,0,1.1204,0.2918,1.894,3.03
4gqq,18.5464,-18.8529,-5.48,2.3154,0,96.2615,0,0.2358,0.0707,2.1965,2.89
2h6b,20.8692,-21.8431,-5.48,1.6192,0,137.3012,0,0.8003,0.1736,1.9958,5.39
1n3i,25.733,-27.4207,-5.48,3.9152,0,143.2865,0,1.3185,0.3692,3.0862,8.89
2q8z,30.8871,-35.7267,-5.48,11.0727,0,49.1054,0,2.169,2.6705,4.8756,5.68
1o5a,17.0003,-23.1578,-5.48,0.7985,0,150.1772,0,2.4325,3.725,1,6.42
2wvz,21.5003,-22.227,-5.48,1.8908,1.9949,72.6428,0,0.7235,0.0032,3.9439,4.02
1bn3,23.2743,-28.3077,-5.48,1.0272,1.2284,124.3569,0,2.7669,2.2665,1,9.89
4dju,28.557,-29.2674,-5.48,2.3334,0,162.5187,0,0.0202,0.6902,1.18,5.44
3umq,4.862,-5.259,-5.48,0,0,28.1965,0,0.1739,0.2232,1.375,4.62
4oeu,14.5619,-28.4405,-5.48,2.7873,2,64.4342,0,11.1966,2.682,2.3234,7.66
4tqn,24.8279,-28.6241,-5.48,2.4947,0,152.3567,0,0.0004,3.7958,1.1773,6.11
4ge1,25.4262,-25.756,-5.48,1.6026,0,156.0806,0,0.116,0.2138,1.304,6.43
2iw4,41.0862,-47.8776,-5.48,3.667,5,0,0,4.3414,2.4501,0,9.3
3nht,37.9834,-38.9394,-5.48,0.9083,0,309.8981,0,0.1363,0.8197,2.2783,7.01
2v2q,13.2052,-15.5068,-5.48,3.1135,0,95.3251,0,0.1103,2.1914,4.502,4.15
4cpz,19.9226,-24.4911,-5.48,8.3325,0,55.7432,0,3.3408,1.2277,5.9928,7.68
3hig,33.8024,-38.8802,-5.48,1.727,0,236.1705,0,3.9419,1.1359,0,7.89
4omj,56.7545,-62.2836,-5.48,0,0,513.3845,0,0.1395,5.3896,1.2744,5.26
1b4z,24.7713,-29.4275,-5.48,7.2101,0,163.5605,0,0.9903,3.666,7.5277,5.23
2oxd,22.0401,-25.3416,-5.48,0,0,169.7572,0,3.3015,0,0,6.82
3spf,16.6097,-20.8726,-5.48,0,0,207.2622,0,0,4.2629,3.4598,3.86
1rp7,26.2086,-33.8426,-5.48,4.1368,2,131.8999,0,3.9738,3.6602,5.0573,8.52
1q91,22.8042,-27.4685,-5.48,3.8955,0,146.4329,0,1.6861,2.9782,3.1856,4.15
4e9u,12.3531,-27.2179,-5.48,0,0,227.953,0,10.4416,4.4232,1.9268,5.82
2c3l,22.6099,-28.5746,-5.48,1.5292,0,153.7349,0,5.3374,0.6274,0,5.07
3i3b,9.7554,-16.8411,-5.48,3.425,0,80.1056,0,7.0591,0.0266,3.6918,2.23
3ozj,17.7374,-23.4492,-5.48,0,0,181.3238,0,5.2642,0.4476,1.2679,5.11
2uy0,40.0706,-49.197,-5.48,4.3508,0,346.9472,0,5.12,4.0064,4.4561,6.92
4x8o,14.4948,-26.9845,-5.48,12.3087,1.2388,114.4442,0,4.5775,7.9122,15.8071,6.6
3fql,33.2305,-38.5185,-5.48,1.1165,0,293.1034,0,0.8505,4.4375,1.9467,7.15
1f5k,18.7634,-19.6158,-5.48,2.1458,0,59.5625,0,0.8524,0,0,3.74
3ikg,18.255,-21.1788,-5.48,1.5397,0,175.2229,0,1.2957,1.6281,3.8847,7.24
2d3u,34.2125,-37.7831,-5.48,1.4272,0,235.3523,0,1.2506,2.32,0,6.92
4bxk,15.2616,-24.6252,-5.48,2.8814,1.9951,134.6361,0,5.8156,3.548,7.1334,7.95
2qwb,7.6229,-9.7122,-5.48,4.6633,0,48.3168,0,0.8268,1.2626,6.6392,2.74
3std,44.2994,-47.6265,-5.48,0.4085,0,380.8885,0,0,3.3271,1.4773,11.11
4elh,34.6602,-41.2531,-5.48,3.6309,0,253.0065,0,0.3668,6.2262,2.3265,8.09
1li6,16.6086,-17.6571,-5.48,0.2732,0,96.2793,0,1.0485,0,0,3.8
1mjj,29.856,-35.1223,-5.48,3.7756,0,262.3673,0,0.9537,4.3126,5.338,8.74
1usi,36.6495,-38.6786,-5.48,5.5128,0,166.9355,0,1.8012,0.2279,1.8537,6.74
3jyr,29.5627,-34.4984,-5.48,10.627,0,246.1709,0,0.9959,3.9397,13.7804,5.54
2cn0,38.273,-40.3347,-5.48,3.5386,0,228.741,0,0.7289,1.3328,1.4558,7.66
2clk,1.317,-1.8984,-5.48,1.9832,0,38.767,0,0.1329,0.4485,5.7583,3.79
1w4q,3.2722,-8.9282,-5.48,3.6817,0,40.3106,0,3.2553,2.4007,5.2988,5.26
1a99,20.47,-21.5209,-5.48,2.525,0,105.5607,0,0.8953,0.1556,1.8527,5.7
5cap,20.4609,-27.2546,-5.48,1.9941,0,173.7896,0,2.5327,4.261,2.0387,7.28
1nny,35.9179,-46.2464,-5.48,6.6834,0,231.3913,0,2.8727,7.4558,3.3707,7.66
2xde,31.0583,-35.084,-5.48,2.8083,0,209.233,0,1.2897,2.7359,1.6625,5.47
4mss,24.2942,-26.0456,-5.48,5.9222,0,69.8586,0,1.738,0.0133,2.886,6.4
3ed0,17.2068,-19.4418,-5.48,0,0,169.3438,0,2.235,0,2.2857,6.35
5e2p,31.0386,-34.5723,-5.48,2.9866,0,221.8482,0,0.5722,2.9615,2.6716,8.8
4heg,19.1091,-31.7984,-5.48,1.7754,0,258.2364,0,8.6976,3.9918,3.8379,8.92
2fqt,1.6855,-10.6749,-5.48,4.0661,0,88.4662,0,7.8811,1.1082,7.3189,6.14
2wky,27.1931,-29.0054,-5.48,4.7419,0,110.7265,0,1.5578,0.2546,2.0577,8.59
3ttp,22.6126,-29.3914,-5.48,1.7567,0,235.6157,0,2.7023,4.0766,3.72,9.12
2aog,33.3433,-38.3127,-5.48,10.9696,0,230.923,0,0.4786,4.4907,12.0405,6.28
1pa9,15.1886,-26.8702,-5.48,5.1942,0,70.9999,0,10.5558,1.1257,1.6662,4.6
1gj7,21.8994,-29.9515,-5.48,2.1794,0,168.8235,0,2.8603,5.1918,1,7.89
1g7g,15.0411,-31.7597,-5.48,5.8478,0,194.902,0,10.3016,6.417,6.2716,6.6
3miy,25.0214,-30.5911,-5.48,1.8844,0,197.7051,0,0.0266,5.5431,1.6853,7.68
4oiv,36.0197,-42.2215,-5.48,0.7517,0,326.3447,0,0.301,5.9008,1.5436,5.08
2h21,16.542,-22.1928,-5.48,5.7758,0,110.1654,0,2.8339,2.8168,6.0422,6.54
1sh9,26.3776,-32.963,-5.48,1.6449,0,279.7178,0,3.5485,3.037,4.1946,6.03
3jrs,15.6911,-18.4795,-5.48,0.0328,0,175.2272,0,0.6104,2.1779,2.9733,4.28
4pp3,47.0574,-49.6663,-5.48,2.1604,0,315.9864,0,0.1635,2.4454,0,7.82
4i8n,18.8092,-28.8524,-5.48,3.438,0,144.4264,0,2.8308,7.2123,1.9564,4.46
2qnn,38.0306,-50.5939,-5.48,4.8723,0,299.7638,0,5.4202,7.1431,2.4343,7.15
2i19,31.4401,-37.881,-5.48,1.3649,4.9986,64.0563,0,3.7782,2.6627,3.8258,7.8
1hnn,24.0742,-26.5356,-5.48,1.1509,0,147.1094,0,1.326,1.1355,0,6.24
1gyx,21.0138,-21.1419,-5.48,1.1413,0,101.2815,0,0,0.1281,0,2.48
3d83,43.3891,-47.8814,-5.48,2.5267,0,314.5235,0,0.6638,3.8285,1.1082,8.36
3bgs,18.3943,-21.7045,-5.48,2.6442,0,130.7132,0,1.5788,1.7314,3.0862,9.42
3l4x,2.7634,-8.0918,-5.48,3.8378,0,147.3299,0,1.7505,3.5778,10.7203,6.89
3ovn,16.0569,-18.8288,-5.48,0,0,114.0923,0,2.6497,0.1223,0,2.55
4b6p,22.7423,-29.9133,-5.48,5.3009,0,147.5151,0,3.882,3.289,4.1137,7.13
3zj6,24.1875,-28.7369,-5.48,3.9143,0,174.6307,0,1.6517,2.8977,4.0035,6.66
4luz,32.3661,-36.1252,-5.48,2.6204,0,216.8211,0,0,3.7591,1.3575,4.7
1syh,33.0799,-34.4204,-5.48,6.5797,0,106.8631,0,1.1349,0.2056,2.1636,6.41
2j47,26.1029,-32.9676,-5.48,5.6005,0,146.2201,0,2.5188,4.3459,3.2523,5.41
2jdp,29.6453,-31.3034,-5.48,1.9307,3.816,28.7855,0,1.5521,0.106,2.7357,6.6
1pr5,8.5398,-11.4938,-5.48,1.9455,0,77.4229,0,2.0252,0.9288,3.7276,3.92
1w5y,28.4451,-38.3905,-5.48,1.9908,0,358.1172,0,6.7416,3.2038,6.1088,8.48
4av5,39.2248,-39.8351,-5.48,7.1796,0,171.8568,0,0.2008,0.4096,3.8016,7.21
4fsl,33.2865,-37.899,-5.48,2.9086,0,227.0009,0,1.5277,3.0848,1.5058,7.7
3hvi,44.3747,-51.0985,-5.48,4.4564,2,273.5741,0,4.9331,1.7907,5.2086,8.3
1z1h,28.2217,-35.893,-5.48,2.2629,0,250.66,0,3.3423,4.329,2.5282,8.4
4g90,1.0626,-6.2662,-5.48,1.7038,0,58.6852,0,4.7371,0.4665,4.5979,4.51
1mue,23.133,-32.2716,-5.48,2.6013,0,214.4784,0,1.4071,7.7315,2.7307,8.64
4b3b,12.3583,-17.7735,-5.48,3.5183,0,148.4181,0,0,5.4152,6.5713,3.6
3pb8,15.7742,-19.6608,-5.48,1.8314,1,58.1255,0,3.7016,0.185,1.862,5.24
2i80,19.5937,-27.2634,-5.48,0.9955,0,183.191,0,2.5411,5.1286,1.162,5.4
4zec,-13.0528,2.7896,-5.48,3.4767,0,96.9297,0,1.6347,8.6285,12.1963,5.82
4dsu,14.4623,-15.9261,-5.48,0,0,89.2827,0,1.4637,0,0,2.82
1m48,34.6876,-36.5967,-5.48,3.481,0,220.0301,0,0.4692,1.4398,2.4427,5.09
2jdm,30.6089,-31.407,-5.48,1.7458,3.9802,26.4828,0,0.6995,0.0986,2.7357,5.4
4jal,9.2184,-13.5847,-5.48,3.9026,0,95.2305,0,2.0485,2.3178,6.2781,4.6
2wor,15.1883,-19.513,-5.48,0.6388,0,123.5856,0,0.031,4.2937,1,3.9
2z94,10.3344,-12.4358,-5.48,0,1,29.7929,0,2.1013,0,1,5.85
3ip5,27.1602,-27.5861,-5.48,5.7941,0,45.4181,0,0.4085,0.0174,1,6.22
2wlz,20.3952,-26.5299,-5.48,3.3196,0,211.0977,0,3.9527,2.182,5.7563,4.6
4o3f,21.5362,-23.1408,-5.48,0,0,182.6155,0,1.1939,0.4107,1.4474,5.56
3qbc,23.1435,-23.2697,-5.48,4.7864,0,15.4109,0,0.1263,0,0,4.97
2jfh,1.0113,-5.8774,-5.48,1.3571,0,106.355,0,1.1652,3.701,6.4762,3.06
3wz7,36.0719,-40.1927,-5.48,2.3164,0,274.0533,0,0.9825,3.1383,1.9876,5.74
2pnc,24.333,-25.7951,-5.48,1.798,0,122.3064,0,0.722,0.74,0,3.33
4gue,22.729,-26.8683,-5.48,1.9308,0,259.4267,0,1.1547,2.9846,6.0208,5.24
1koj,-0.1836,-2.3988,-5.48,4.236,0,41.5863,0,2.5351,0.0473,8.6308,6.7
3ccz,19.5634,-26.1669,-5.48,4.51,0,172.555,0,1.2509,5.3526,5.6897,7.29
1c1r,22.7481,-26.3314,-5.48,1.8868,1,103.1719,0,2.986,0.5972,1.3873,7.63
3hit,5.1277,-15.7539,-5.48,6.5027,0,162.4269,0,3.9147,6.7115,11.8941,8.19
2v3d,24.122,-25.7122,-5.48,4.5288,0,129.5117,0,0.8724,0.7178,3.9245,3.94
1g4o,20.7412,-23.8706,-5.48,1.141,1.1037,94.4425,0,1.4675,1.6619,1.2207,8.25
1rpf,0.2941,-6.4305,-5.48,2.6132,0,33.1698,0,4.3467,1.7898,4.554,3.99
4des,15.7011,-24.1068,-5.48,0.0105,0,193.7508,0,7.5597,0.8459,1.5926,5.85
2nmz,23.1805,-30.7621,-5.48,1.1291,0,278.3223,0,3.149,4.4326,4.3176,8.37
4lj8,3.7861,-9.0498,-5.48,4.9647,0,37.819,0,1.1908,4.0729,6.8113,5.82
2vnp,13.8135,-22.3782,-5.48,2.022,2,66.0345,0,3.7837,4.781,3.7661,9.92
1ajx,40.7162,-42.3094,-5.48,2.3681,0,310.0351,0,0.3058,1.2874,2.8727,7.91
2xda,38.1901,-39.6088,-5.48,6.0115,0,196.5865,0,0.0038,1.415,3.4961,6.22
3v51,41.188,-45.1053,-5.48,1.0894,0,339.3101,0,2.0053,1.912,1.4502,8.55
1ucn,3.4489,-9.6731,-5.48,1.3606,1.6971,58.5681,0,3.0354,3.1887,6.8113,5.22
3ap4,5.5057,-7.1407,-5.48,4.9386,0,53.5468,0,0.997,0.638,8.2419,3.92
1xk9,20.9872,-28.6563,-5.48,1.4946,0,182.3177,0,6.2127,1.4565,1.2292,6.85
3q6w,39.7991,-43.3089,-5.48,2.0013,0,307.0554,0,1.3786,2.1312,1.8675,7.57
4rrg,7.1676,-9.7222,-5.48,2.6862,0,83.0456,0,1.6109,0.9437,5.643,2.81
1z9y,26.1414,-30.6347,-5.48,1.8114,1.1607,131.8921,0,1.1573,3.336,1.2992,7.19
1hn4,30.3207,-39.7872,-5.48,0,1,341.1031,0,4.9271,4.5394,4.5437,3.82
1b6j,36.1797,-40.7805,-5.48,6.4618,0,240.9169,0,1.1455,3.4553,5.652,7.92
3f7h,36.3462,-39.1027,-5.48,4.9733,0,196.8014,0,0.0901,2.6664,2.3491,7.09
3gjw,25.159,-25.7183,-5.48,1.6607,0,151.3156,0,0.2996,0.2597,1.1767,8.3
4llp,14.9108,-14.9108,-5.48,0.0389,0,101.3759,0,0,0,1,4.8
3d7k,37.4619,-56.0895,-5.48,9.5461,2,207.6023,0,9.838,8.7895,6.8844,4.6
3f37,17.5599,-17.7866,-5.48,0,0,127.0653,0,0.2268,0,1,2.62
4ht2,12.0753,-22.3114,-5.48,0.8662,1.0307,96.3718,0,3.8585,6.3776,1.3875,6.54
3jdw,12.3049,-16.0903,-5.48,3.816,0,40.7829,0,3.2136,0.5719,2.698,3.6
4ibg,25.3653,-29.2117,-5.48,1.4791,0,200.9226,0,0.6133,3.2331,1.8423,3.97
1jeu,30.3659,-33.3327,-5.48,8.3435,0,168.6547,0,0.0324,2.9344,7.7138,6.82
2bo4,-1.3235,-5.667,-5.48,2.5682,0,27.6203,0,2.1446,4.8459,4.5399,4.61
2x7u,18.8778,-25.5513,-5.48,0.9644,1.0014,144.3239,0,5.9854,0.6881,2.3727,5.27
4kzb,14.0757,-18.1608,-5.48,3.1617,0,49.327,0,0.7159,3.3692,1.426,2.89
2f80,18.9309,-28.8634,-5.48,1.2062,0,246.8191,0,4.7626,5.17,3.72,8.18
4c52,33.0236,-38.4715,-5.48,0,0,332.148,0,0.0917,5.3562,2.2929,5.68
3rlq,23.3974,-24.7117,-5.48,1.1664,0,152.9578,0,0.1104,1.2039,1,7.4
3u6i,45.215,-52.9317,-5.48,1.504,0,413.5164,0,1.9799,5.7369,2.3255,9
4asj,22.118,-28.0711,-5.48,1.4174,0,179.5629,0,0.0299,5.9232,1.2313,7.55
1gar,18.5817,-26.9815,-5.48,9.2327,0,141.1014,0,3.3095,5.0903,10.0956,10
3dc3,13.5978,-16.6934,-5.48,0.844,1.0307,18.629,0,0.7329,2.3627,0,8.31
1g53,22.2749,-25.3919,-5.48,1.2991,1.0135,109.3549,0,1.6203,1.4967,1.3019,9.04
2rka,-1.2469,-3.4986,-5.48,0.3847,1,14.4179,0,3.849,0.8966,4.2904,3
1lbk,13.1342,-17.3008,-5.48,5.8117,0,58.9178,0,1.7216,2.445,5.6576,3.18
3nhi,37.3292,-39.0639,-5.48,0.6808,0,344.4778,0,0.0485,1.6862,3.5132,8.43
3hfb,36.0088,-38.4485,-5.48,3.651,0,229.5972,0,0.0871,2.3526,2.3784,7.52
2y8c,23.5768,-27.9091,-5.48,2.319,0,215.1171,0,0.058,4.2744,4.0957,6.4
1oz0,8.6638,-19.9618,-5.48,4.7883,0,205.3035,0,5.6205,5.6775,9.9733,7.7
3pcn,19.4487,-27.5773,-5.48,0.4474,2,133.0191,0,7.7041,0.4244,2.7422,3.66
4nvp,18.0308,-19.4479,-5.48,2.401,0,104.5813,0,1.0077,0.4094,2.4561,7.57
3t70,25.9346,-28.5872,-5.48,2.6003,0,183.0262,0,0.006,2.6466,2.7312,6.3
3d8y,3.6361,-6.0242,-5.48,0.3057,0,43.1137,0,0.1334,2.2547,2.1567,3.4
3rlb,29.7472,-30.3869,-5.48,2.6685,0,190.7613,0,0.1449,0.4948,2.4707,9.92
3ttm,20.4966,-20.7354,-5.48,2.2259,0,107.3844,0,0.0739,0.1649,1.8527,8.52
2zdm,27.0421,-32.2309,-5.48,3.5811,0,174.731,0,1.5814,3.6074,2.2084,6.41
4uof,6.7998,-10.1444,-5.48,0.9441,1.5887,58.3692,0,0.0021,3.3425,5.8196,4.84
1uwf,28.5213,-28.8588,-5.48,7.1139,0,95.1272,0,0.295,0.0425,4.4967,6.82
3vfa,24.2499,-33.1852,-5.48,1.7487,0,268.227,0,4.5372,4.3982,3.7179,9.19
4iva,23.2227,-24.0432,-5.48,1.5334,0,152.9993,0,0.0515,0.769,1.7419,7.16
1b5i,22.9062,-28.1666,-5.48,7.135,0,159.3527,0,1.3966,3.8638,7.73,7.05
4cmo,15.5811,-20.484,-5.48,1.1786,0,136.8114,0,1.2054,3.6976,1.9294,9.07
1qkb,29.6915,-34.2533,-5.48,6.7056,0,185.5665,0,0.9213,3.6405,5.9901,7.35
3kiv,11.8583,-14.0205,-5.48,1.9343,0,74.8676,0,1.5378,0.6244,2.6092,4.7
1v7a,23.1237,-25.7397,-5.48,0.7261,0,216.2294,0,1.5213,1.0946,2.9158,8.01
1j37,19.7173,-24.4207,-5.48,2.5228,1,75.7484,0,1.8758,2.8276,1.7102,8.96
1b2h,25.4705,-30.7023,-5.48,6.8511,0,181.1779,0,1.3722,3.8595,7.3665,4.54
2hoc,18.5781,-24.32,-5.48,0.882,1.1037,78.9662,0,2.5392,3.2027,0,9.52
3v3l,12.5213,-14.0933,-5.48,7.7514,0,55.1659,0,0.3183,1.2538,9.2699,6.43
1qbv,29.6807,-35.7062,-5.48,3.1093,0,222.426,0,3.6975,2.328,2.4151,5.39
6upj,20.9751,-22.9809,-5.48,0.8932,0,158.8141,0,0,2.0058,1.5874,6.32
2xdk,18.0012,-18.7814,-5.48,0.9937,0,85.3196,0,0.0106,0.7695,0,3.6
3u8l,32.7108,-35.6188,-5.48,1.2197,0,222.7783,0,1.1818,1.7262,0,8.05
1ork,32.2771,-41.4756,-5.48,2.831,2,197.7212,0,3.3925,5.8061,3.3802,8.81
3ouj,18.6683,-22.4553,-5.48,2.2022,2,29.564,0,3.1218,0.6652,2.3043,6.05
1f4g,12.1244,-19.1694,-5.48,1.6689,0,177.0237,0,0,7.0451,4.9206,6.48
3ocp,20.885,-21.7723,-5.48,3.9486,0,65.5436,0,0.5467,0.3406,1.7831,7.57
2il2,40.8475,-47.0037,-5.48,2.8179,0,330.2602,0,2.1399,4.0163,2.5502,7.1
1utl,9.5669,-11.0384,-5.48,0.0237,0,78.0416,0,1.0782,0.3933,1.4264,2.47
3cs7,28.0619,-37.979,-5.48,0.8207,0,286.5952,0,4.9255,4.9916,1.4741,10.68
2hb3,30.5915,-34.6869,-5.48,1.815,0,277.7107,0,0.741,3.3545,3.6512,11.35
1ec9,11.5198,-20.8873,-5.48,4.2196,2,33.8175,0,8.1542,1.2132,5.7433,3.1
2psu,28.3803,-32.4508,-5.48,2.8392,0,237.9697,0,0.4596,3.6108,4.0448,7.62
1v2k,32.3179,-34.4458,-5.48,0,0,272.8786,0,0.1543,1.9736,1.1566,6.19
3dbu,18.9011,-23.5329,-5.48,1.2967,1.0014,65.6729,0,0.5345,4.0973,0,8.06
2r2w,23.7488,-25.5536,-5.48,3.1946,0,108.6066,0,0.1426,1.6622,1.2904,4.47
3qyy,30.8044,-33.1487,-5.48,7.3266,1,51.3647,0,1.5121,0.8321,3.4539,5.08
3ujb,24.1778,-24.6967,-5.48,6.5241,0,115.368,0,0.0552,0.4636,6.2781,5.1
2za0,26.8515,-32.2136,-5.48,0.0357,2,193.6333,0,3.8459,1.5162,3.1643,6.64
4ei4,26.0411,-26.0719,-5.48,1.9456,0,151.3955,0,0,0.0308,1.4139,8.74
1ndv,26.5401,-30.6176,-5.48,2.3134,0,179.9985,0,3.4751,0.6023,1.4254,5.92
